"","JCI.Open","JCI.High","JCI.Low","JCI.Close","JCI.Volume","JCI.Adjusted"
"2011-09-26",22.53867,22.689623,22.137867,22.361692,9055700,14.855602
"2011-09-27",22.840574,22.903036,21.986916,22.158688,10566000,14.720737
"2011-09-28",22.273203,22.424154,21.45598,21.549675,11129200,14.316154
"2011-09-29",21.8724,21.98171,21.440365,21.98171,8896700,14.603164
"2011-09-30",21.53406,21.966095,21.174898,21.211334,10357600,14.091382
"2011-10-03",21.018742,21.346672,20.420139,20.43055,10511600,13.572681
"2011-10-04",20.102619,21.023947,19.936052,21.013536,12103100,13.959979
"2011-10-05",21.112436,21.523649,20.86779,21.377903,7272600,14.202038
"2011-10-06",21.185308,21.898426,21.180103,21.877605,5425000,14.534002
"2011-10-07",22.064993,22.346077,21.700626,22.059788,7390500,14.655037
"2011-10-10",22.450182,22.65839,22.273203,22.528259,6103200,14.966252
"2011-10-11",22.325256,22.882215,22.325256,22.835369,4502100,15.17028
"2011-10-12",22.752085,23.402739,22.741674,23.069605,7418800,15.325891
"2011-10-13",22.908241,23.001936,22.632364,22.923857,4942100,15.229063
"2011-10-14",23.111246,23.256992,22.731264,23.199736,5136800,15.412336
"2011-10-17",23.001936,23.080015,22.569902,22.606339,4697500,15.018126
"2011-10-18",22.569902,23.553692,22.481413,23.277813,5592300,15.464211
"2011-10-19",23.137272,23.215351,22.585518,22.674006,5642500,15.063079
"2011-10-20",22.783316,23.033167,22.450182,22.788521,4538000,15.139154
"2011-10-21",23.059195,23.303841,22.903036,23.288223,5453900,15.471122
"2011-10-24",23.272608,23.798338,23.204941,23.621359,4110400,15.692442
"2011-10-25",23.423561,23.694233,23.147682,23.491228,7891200,15.605991
"2011-10-26",23.610949,23.855595,23.012346,23.262197,8251600,15.539925
"2011-10-27",23.949289,24.386528,23.777515,24.18873,7435100,16.158876
"2011-10-28",23.98052,24.542686,23.98052,24.490633,5002500,16.360552
"2011-10-31",23.996136,24.18873,23.683823,23.709848,4956500,15.838969
"2011-11-01",22.882215,23.610949,22.778111,23.053989,6803800,15.400827
"2011-11-02",23.694233,23.777515,23.210146,23.407944,4191100,15.637286
"2011-11-03",23.631769,23.918058,23.439177,23.663,6477400,15.807672
"2011-11-04",23.407944,23.657795,23.090425,23.605743,3625100,15.769421
"2011-11-07",23.527664,24.204346,23.527664,24.18873,7666400,16.158876
"2011-11-08",24.318861,24.495838,23.897236,24.433376,7893300,16.322311
"2011-11-09",23.787928,23.912853,23.18412,23.288223,5597100,15.557305
"2011-11-10",23.631769,23.678617,22.929062,23.210146,5697100,15.505151
"2011-11-11",23.590128,24.084625,23.459997,24.006546,5612700,16.037174
"2011-11-14",23.829569,24.615559,23.787928,23.975315,9973100,16.016306
"2011-11-15",23.8608,24.095036,23.538074,23.834774,6760200,15.922423
"2011-11-16",23.918058,25.255804,23.694233,24.459402,15455300,16.339695
"2011-11-17",24.282425,24.563507,23.829569,24.084625,10920700,16.089331
"2011-11-18",24.06901,24.386528,23.990931,24.313656,7964700,16.242332
"2011-11-21",23.918058,24.193935,23.798338,24.048189,7710600,16.064995
"2011-11-22",23.902441,23.933674,23.418354,23.65259,6542000,15.800719
"2011-11-23",23.423561,23.459997,23.116451,23.152887,5869800,15.466896
"2011-11-25",23.027962,23.444382,23.012346,23.07481,1888900,15.414735
"2011-11-28",23.897236,24.27722,23.834774,24.037779,6073000,16.058035
"2011-11-29",24.157499,24.318861,23.886826,23.933674,4268300,15.988486
"2011-11-30",24.678022,24.995541,24.568712,24.96431,6794000,16.676992
"2011-12-01",24.828974,25.031979,24.448992,24.678022,5062300,16.485737
"2011-12-02",24.922668,25.005951,24.688433,24.714458,7393700,16.510078
"2011-12-05",25.031979,25.042389,24.350092,24.532276,6357200,16.388376
"2011-12-06",24.547892,24.823769,24.448992,24.599943,6148000,16.433575
"2011-12-07",24.438581,24.761305,24.121061,24.599943,6134300,16.554703
"2011-12-08",24.422966,24.542686,23.902441,23.975315,4926700,16.134356
"2011-12-09",24.147087,24.605148,24.042984,24.506248,4301400,16.491659
"2011-12-12",24.245987,24.272013,23.715054,23.996136,5051300,16.14838
"2011-12-13",24.152292,24.407351,23.647385,23.782721,6243800,16.004755
"2011-12-14",23.610949,23.725464,23.262197,23.376713,5819400,15.731528
"2011-12-15",23.647385,23.730669,23.272608,23.371508,4935100,15.728034
"2011-12-16",23.584923,23.803543,23.189325,23.350687,7733100,15.714014
"2011-12-19",23.355892,23.558897,23.095631,23.178915,5835200,15.598422
"2011-12-20",23.558897,24.318861,23.506844,24.204346,5616400,16.288492
"2011-12-21",24.204346,24.240782,23.767105,24.105446,4911700,16.221931
"2011-12-22",24.204346,24.350092,23.996136,24.18873,4741400,16.277983
"2011-12-23",24.219961,24.599943,24.183525,24.516659,2358900,16.498661
"2011-12-27",24.469812,24.599943,24.230371,24.386528,1805200,16.411091
"2011-12-28",24.417761,24.428171,24.022161,24.235577,2125100,16.309513
"2011-12-29",24.370913,24.527071,24.235577,24.428171,2044000,16.439121
"2011-12-30",24.360502,24.438581,24.17832,24.313656,3444200,16.362047
"2012-01-03",24.709253,25.120466,24.709253,24.907053,9844200,16.761379
"2012-01-04",24.802948,25.011158,24.724869,24.98513,7434100,16.813927
"2012-01-05",24.761305,25.18293,24.678022,25.099646,6710100,16.890987
"2012-01-06",25.089235,25.188135,24.912258,25.09444,3948000,16.887486
"2012-01-09",25.08403,25.307856,25.021568,25.250597,4651400,16.992575
"2012-01-10",25.651402,25.823174,25.349497,25.469217,5413100,17.13969
"2012-01-11",25.240187,25.516066,25.214161,25.313061,3588900,17.034609
"2012-01-12",25.385935,25.583733,25.276625,25.562912,3524300,17.202747
"2012-01-13",25.318266,25.406755,25.078825,25.27142,4100600,17.00659
"2012-01-17",25.651402,25.765917,25.276625,25.313061,4064400,17.034609
"2012-01-18",25.219366,25.620169,24.896643,25.469217,4774500,17.13969
"2012-01-19",25.573322,25.687838,25.40155,25.604553,7100900,17.230776
"2012-01-20",25.568117,26.005358,25.479628,25.932484,5504400,17.451452
"2012-01-23",25.870022,26.005358,25.651402,25.750301,3338100,17.328856
"2012-01-24",25.562912,25.713863,25.453602,25.635786,3331900,17.251787
"2012-01-25",25.521271,26.125078,25.432781,25.890842,7699100,17.512325
"2012-01-26",25.948099,26.281235,25.50045,25.646196,5877400,17.346851
"2012-01-27",25.516066,25.755507,25.40155,25.609758,4362800,17.322199
"2012-01-30",25.287035,25.854404,25.240187,25.614964,5436200,17.325724
"2012-01-31",26.234388,26.728886,26.000153,26.520676,12162600,17.938341
"2012-02-01",26.619576,26.942299,26.28644,26.312466,6680300,17.797504
"2012-02-02",26.250004,26.583138,26.218771,26.27603,5092100,17.772867
"2012-02-03",26.411366,26.588343,26.265619,26.473827,7629300,17.906649
"2012-02-06",26.328081,26.546701,26.328081,26.421776,3250100,17.871449
"2012-02-07",26.27603,26.354107,26.041794,26.135489,4005300,17.677807
"2012-02-08",26.07823,26.260414,25.984535,26.08864,4567200,17.646114
"2012-02-09",26.083435,26.239594,25.817968,25.864815,4802500,17.494715
"2012-02-10",25.417166,25.776327,25.375523,25.635786,5321900,17.339811
"2012-02-13",25.750301,25.97933,25.698248,25.875227,6332900,17.501768
"2012-02-14",25.745096,25.838789,25.29224,25.526476,7100100,17.265871
"2012-02-15",25.620169,25.687838,25.266214,25.323471,4399000,17.128563
"2012-02-16",25.307856,25.599348,25.047594,25.542091,6631300,17.276438
"2012-02-17",25.693043,26.046999,25.656607,26.000153,6517200,17.586258
"2012-02-21",26.239594,26.806963,26.239594,26.744501,7468700,18.089729
"2012-02-22",26.832989,27.062019,26.619576,26.765322,5088100,18.103817
"2012-02-23",26.744501,27.046404,26.661217,26.832989,3878900,18.149578
"2012-02-24",26.791348,26.905863,26.609165,26.624781,3558900,18.008751
"2012-02-27",26.801758,27.327486,26.676832,27.119278,7591500,18.343231
"2012-02-28",27.088045,27.29105,26.859016,27.067225,4038900,18.308022
"2012-02-29",27.171329,27.327486,26.786142,26.973532,4828500,18.244642
"2012-03-01",27.046404,27.134893,26.749706,26.968327,5118600,18.241125
"2012-03-02",26.937094,26.989147,26.749706,26.885042,2575200,18.184797
"2012-03-05",26.812168,27.098457,26.676832,27.088045,5047900,18.322105
"2012-03-06",26.702858,26.999557,26.697653,26.780937,7181400,18.114374
"2012-03-07",26.822578,27.28064,26.713268,27.207766,6226600,18.527609
"2012-03-08",27.30146,27.426386,27.145304,27.379539,5108600,18.644581
"2012-03-09",27.468029,27.639801,27.275434,27.546106,5651500,18.758003
"2012-03-12",27.587749,27.61898,27.306665,27.327486,3573700,18.609127
"2012-03-13",27.415976,27.59816,27.093252,27.566927,8247100,18.772186
"2012-03-14",27.592955,27.946911,27.421181,27.478439,5270400,18.711929
"2012-03-15",27.546106,27.816778,27.363924,27.764727,5131600,18.906878
"2012-03-16",27.801163,27.978142,27.754316,27.910473,4701500,19.006124
"2012-03-19",27.801163,27.926088,27.634596,27.816778,3936600,18.942327
"2012-03-20",27.650211,27.764727,27.405565,27.50967,3491400,18.733191
"2012-03-21",27.582544,27.728291,27.48885,27.624186,2870700,18.811178
"2012-03-22",27.468029,27.587749,27.306665,27.561722,3134800,18.768641
"2012-03-23",27.665827,27.665827,27.28064,27.514875,3142700,18.736744
"2012-03-26",27.691853,27.848011,27.634596,27.686647,3667200,18.853712
"2012-03-27",27.686647,27.926088,27.660622,27.863626,4107100,18.974232
"2012-03-28",28.967136,29.492865,28.59236,29.050421,34677000,19.782398
"2012-03-29",28.909878,29.326298,28.758926,29.159729,10532700,19.856834
"2012-03-30",29.440813,29.487659,28.946316,29.243013,5448600,19.913549
"2012-04-02",29.138908,29.216988,28.894262,29.045216,6652300,19.778854
"2012-04-03",29.008778,29.201372,28.769337,29.154524,4216100,19.853283
"2012-04-04",28.873442,28.982752,28.555923,28.753721,5193000,19.580357
"2012-04-05",28.628796,28.790157,28.467434,28.488255,4490600,19.39958
"2012-04-09",28.160324,28.248814,27.988552,28.134298,8855200,19.158548
"2012-04-10",28.077042,28.134298,27.59816,27.650211,4987700,18.828899
"2012-04-11",27.967731,28.113478,27.613775,28.061424,10108500,19.108923
"2012-04-12",28.035398,28.529896,27.941704,28.50387,5659400,19.410217
"2012-04-13",28.373739,28.483049,28.019783,28.326893,5839200,19.289698
"2012-04-16",28.389355,28.61318,28.113478,28.410175,4560100,19.346403
"2012-04-17",28.62359,28.727695,28.430996,28.576744,4139800,19.459833
"2012-04-18",28.446613,28.748516,28.332098,28.680849,3485800,19.530735
"2012-04-19",28.680849,28.758926,28.39456,28.62359,5098000,19.491739
"2012-04-20",28.816185,29.086857,28.670437,28.779747,5624000,19.598074
"2012-04-23",28.451818,28.555923,28.196762,28.441408,3756500,19.367682
"2012-04-24",28.597565,28.654821,28.326893,28.430996,4028900,19.360588
"2012-04-25",28.680849,28.784952,28.373739,28.451818,6271600,19.463846
"2012-04-26",28.634001,29.81559,28.462229,29.482454,9554500,20.168909
"2012-04-27",29.70628,30.060236,29.336708,29.966541,6414200,20.500078
"2012-04-30",29.763536,29.898872,29.045216,29.216988,7949900,19.987305
"2012-05-01",29.149319,29.49807,28.977547,29.190962,4380300,19.969505
"2012-05-02",28.915083,29.159729,28.837006,28.993162,5301900,19.834187
"2012-05-03",29.024393,29.118088,28.62359,28.769337,4670200,19.681065
"2012-05-04",28.691259,28.868237,28.50387,28.753721,5245000,19.670385
"2012-05-07",28.628796,28.894262,28.50387,28.706875,3353800,19.63834
"2012-05-08",28.483049,28.61318,28.019783,28.498665,6310100,19.495903
"2012-05-09",28.165529,28.686054,27.926088,28.581949,5959400,19.552876
"2012-05-10",28.779747,28.998367,28.545511,28.660027,5122500,19.606291
"2012-05-11",28.472639,29.055626,28.472639,28.587154,3912500,19.556437
"2012-05-14",28.233198,28.706875,28.191557,28.524691,4763800,19.51371
"2012-05-15",28.571539,28.878647,28.430996,28.555923,4188400,19.535078
"2012-05-16",28.62359,28.758926,27.889652,27.900063,8558000,19.086401
"2012-05-17",27.889652,27.889652,27.129688,27.275434,6661300,18.65909
"2012-05-18",27.363924,27.587749,27.134893,27.223383,5615800,18.623484
"2012-05-21",27.592955,28.024988,27.478439,27.972937,4724300,19.136253
"2012-05-22",28.092657,28.446613,27.884447,28.155119,7553400,19.260883
"2012-05-23",27.837601,28.457024,27.29105,28.38415,4325000,19.417564
"2012-05-24",28.378944,28.628796,28.227993,28.607975,3800900,19.570683
"2012-05-25",28.550716,28.925495,28.363329,28.420586,4002600,19.442486
"2012-05-29",28.587154,28.691259,28.207172,28.420586,3668100,19.442486
"2012-05-30",28.155119,28.196762,27.613775,27.790752,5676900,19.01162
"2012-05-31",27.775137,27.900063,27.311871,27.671032,4811000,18.929726
"2012-06-01",27.249409,27.369129,26.525881,26.796553,8404700,18.33149
"2012-06-04",26.791348,26.978737,26.510265,26.895452,4697300,18.399143
"2012-06-05",26.775732,27.08284,26.546701,26.973532,4511900,18.452557
"2012-06-06",27.134893,27.655416,27.009968,27.655416,3433400,19.046137
"2012-06-07",27.686647,28.155119,27.655416,27.759521,4517900,19.117836
"2012-06-08",27.634596,27.967731,27.473234,27.842806,3165200,19.17519
"2012-06-11",28.030193,28.097862,27.384745,27.421181,3262200,18.884823
"2012-06-12",27.759521,27.759521,27.233793,27.613775,3469500,19.017462
"2012-06-13",27.395155,27.478439,26.916273,27.041199,4546300,18.623127
"2012-06-14",27.041199,27.639801,26.843399,27.592955,5170700,19.00312
"2012-06-15",27.71788,28.108273,27.70747,28.040604,6780200,19.311413
"2012-06-18",27.842806,27.998962,27.61898,27.905268,4730200,19.218204
"2012-06-19",28.024988,28.212378,27.874037,28.123888,4294800,19.368774
"2012-06-20",28.066631,28.160324,27.50967,27.82719,5091300,19.164436
"2012-06-21",28.056219,28.269634,27.046404,27.124483,5497600,18.680485
"2012-06-22",27.145304,27.265024,27.020378,27.212973,4657100,18.74143
"2012-06-25",26.869427,26.900658,26.40616,26.447802,7053600,18.214453
"2012-06-26",26.531086,26.697653,26.270824,26.307261,6125100,18.117668
"2012-06-27",26.312466,26.96312,26.312466,26.957914,4485800,18.565769
"2012-06-28",26.671627,26.937094,26.39575,26.760117,3944000,18.429552
"2012-06-29",28.092657,28.123888,27.343103,27.50967,5672100,18.945759
"2012-07-02",27.639801,27.790752,27.150509,27.754316,5545800,19.114241
"2012-07-03",27.816778,28.300865,27.738701,28.28525,3338100,19.4799
"2012-07-05",28.097862,28.342508,28.024988,28.097862,2496600,19.350843
"2012-07-06",27.842806,27.868832,27.322281,27.415976,4323400,18.881235
"2012-07-09",27.592955,27.816778,27.337898,27.759521,5387000,19.117836
"2012-07-10",27.754316,28.071836,26.957914,27.129688,9231400,18.684071
"2012-07-11",27.067225,27.160919,26.593548,26.931889,6622900,18.547842
"2012-07-12",26.734091,26.744501,26.39575,26.536291,8443700,18.275404
"2012-07-13",26.515471,27.129688,26.432186,26.978737,6333700,18.580112
"2012-07-16",26.937094,27.228588,26.645601,27.134893,4497500,18.687653
"2012-07-17",27.254614,27.395155,26.916273,27.249409,3699200,18.766518
"2012-07-18",27.093252,27.671032,27.025583,27.59816,5207800,19.006699
"2012-07-19",27.629391,27.650211,27.358719,27.587749,3748800,18.999535
"2012-07-20",27.374334,27.61898,27.285845,27.337898,5060600,18.827473
"2012-07-23",26.978737,27.004763,26.728886,26.874632,6362700,18.508417
"2012-07-24",26.843399,27.035994,26.437391,26.640396,8115700,18.347099
"2012-07-25",26.692448,27.103662,26.468622,26.895452,4829300,18.613674
"2012-07-26",27.337898,27.629391,27.077635,27.296255,5890900,18.891056
"2012-07-27",27.40036,28.196762,27.348309,28.087452,7213400,19.438625
"2012-07-30",28.097862,28.217583,27.879242,27.993757,4762800,19.373785
"2012-07-31",28.051014,28.993162,28.051014,28.597565,9493000,19.79167
"2012-08-01",28.727695,28.748516,28.441408,28.524691,6157700,19.741232
"2012-08-02",28.181145,28.816185,28.077042,28.62359,4933200,19.809677
"2012-08-03",28.842211,29.305477,27.785547,29.263834,7991500,20.252773
"2012-08-06",29.373144,29.560534,29.216988,29.216988,3465100,20.22035
"2012-08-07",29.393965,29.669844,29.310682,29.602175,4351300,20.486927
"2012-08-08",29.461634,29.576149,29.347118,29.404375,4310300,20.350042
"2012-08-09",29.341913,29.591764,29.279449,29.446018,2533500,20.378857
"2012-08-10",29.284655,29.654226,29.274244,29.602175,2186300,20.486927
"2012-08-13",29.419992,29.539713,29.232603,29.529301,2871400,20.436497
"2012-08-14",29.529301,29.61779,29.321093,29.430403,2578600,20.36805
"2012-08-15",29.347118,29.560534,29.269039,29.487659,2636500,20.407682
"2012-08-16",29.466839,30.221598,29.446018,30.159136,7616500,20.872385
"2012-08-17",30.252829,30.252829,29.70628,29.831205,5806000,20.645437
"2012-08-20",29.721895,29.826,29.539713,29.784359,3198400,20.613012
"2012-08-21",29.9249,30.044621,29.544918,29.685459,3397500,20.544567
"2012-08-22",29.59697,29.669844,29.378349,29.539713,2550900,20.443701
"2012-08-23",29.347118,29.539713,29.232603,29.347118,3273300,20.310411
"2012-08-24",29.227398,29.560534,29.133703,29.393965,3677000,20.342831
"2012-08-27",29.39917,29.857231,29.310682,29.555328,4540500,20.454508
"2012-08-28",29.503275,29.669844,29.315887,29.367939,4322300,20.324818
"2012-08-29",29.347118,29.456429,29.123293,29.216988,4217600,20.22035
"2012-08-30",29.071241,29.216988,29.003572,29.180552,6902200,20.195139
"2012-08-31",29.295067,29.435608,29.029598,29.347118,6769700,20.310411
"2012-09-04",29.305477,29.383554,29.019188,29.190962,3406800,20.202339
"2012-09-05",29.243013,29.310682,28.795362,28.909878,4131100,20.131945
"2012-09-06",29.102472,29.570944,29.092062,29.544918,5895400,20.574169
"2012-09-07",29.550123,29.826,29.404375,29.477249,5046600,20.527048
"2012-09-10",29.060831,29.180552,28.81098,28.941111,6941200,20.153696
"2012-09-11",28.81098,29.180552,28.784952,28.987957,6120800,20.186321
"2012-09-12",29.123293,29.300272,28.993162,29.258629,3627800,20.374807
"2012-09-13",29.060831,29.201372,28.28525,28.967136,16425700,20.171816
"2012-09-14",28.889057,28.951521,28.389355,28.753721,14976400,20.023205
"2012-09-17",28.60277,29.274244,28.509075,28.576744,16059700,19.899963
"2012-09-18",28.576744,28.628796,28.227993,28.316483,17500100,19.718729
"2012-09-19",28.316483,29.404375,28.280045,28.71208,18923000,19.994209
"2012-09-20",28.61318,28.816185,28.50387,28.795362,10226900,20.052202
"2012-09-21",28.883852,29.362734,28.774542,29.164934,20606100,20.309565
"2012-09-24",28.961931,29.227398,28.81098,29.222193,13348000,20.349438
"2012-09-25",29.190962,29.279449,28.509075,28.529896,18877600,19.867336
"2012-09-26",28.50387,28.581949,28.321688,28.457024,12647800,19.816587
"2012-09-27",28.535101,29.253424,28.420586,29.175346,15104900,20.316811
"2012-09-28",29.190962,29.336708,28.941111,29.284655,13363900,20.392929
"2012-10-01",29.13089,30,29.13089,29.842932,8411200,20.781698
"2012-10-02",30.052357,30.638744,29.989529,30.345551,11991200,21.131704
"2012-10-03",30.335079,30.397905,29.842932,30.020943,8399700,20.905657
"2012-10-04",29.979057,30.198954,29.821989,30.052357,4775400,20.927536
