"","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
"2016-03-17",34.91605,36.178642,34.701141,36.138348,2780200,33.679127
"2016-03-18",36.346542,36.52787,36.030891,36.131634,3155600,33.672863
"2016-03-21",36.010746,36.460712,35.923439,36.306244,1182400,33.835587
"2016-03-22",36.077904,36.480858,35.910007,36.232372,933700,33.766743
"2016-03-23",36.124916,36.124916,35.460041,35.554062,1292000,33.134594
"2016-03-24",35.224983,35.419746,34.781734,35.359303,1959000,32.953098
"2016-03-28",35.366016,35.507053,34.936199,35.359303,1532900,32.953098
"2016-03-29",35.117527,35.883144,34.848892,35.869713,2428200,33.428768
"2016-03-30",36.118198,36.359974,35.943584,36.312962,1507300,33.841854
"2016-03-31",36.326393,36.628609,36.272667,36.440563,1829000,33.960766
"2016-04-01",36.01746,36.205505,35.507053,35.963734,2115700,33.516392
"2016-04-04",35.916721,36.01746,35.513767,35.681667,1794600,33.253517
"2016-04-05",35.446609,35.446609,34.445938,34.492947,2410200,32.145683
"2016-04-06",34.533245,35.08395,33.828072,34.372063,2533300,32.033031
"2016-04-07",34.365345,34.45937,33.989254,34.049698,2631500,31.732607
"2016-04-08",34.553391,35.043652,34.513096,34.593685,1637700,32.239582
"2016-04-11",34.835461,35.151108,34.654129,34.721291,924800,32.358494
"2016-04-12",34.875755,35.795837,34.875755,35.668232,1435200,33.240997
"2016-04-13",36.057758,36.991268,35.950302,36.950974,1773900,34.436447
"2016-04-14",37.179314,37.380791,36.789791,37.145737,1801500,34.617954
"2016-04-15",37.085293,37.179314,36.89053,37.011417,1320800,34.492767
"2016-04-18",36.689053,37.239758,36.568165,37.051712,1777700,34.530323
"2016-04-19",37.374077,37.918064,37.125587,37.783749,1344500,35.212551
"2016-04-20",37.494965,38.04567,37.347214,37.871056,1478200,35.502163
"2016-04-21",37.871056,38.166553,37.615849,37.904633,1343200,35.533646
"2016-04-22",37.965076,38.569511,37.965076,38.468773,1552400,36.062496
"2016-04-25",38.240429,38.448624,37.562122,37.696442,2749100,35.338467
"2016-04-26",38.529213,39.173943,37.092007,39.153793,3581000,36.704662
"2016-04-27",40.235058,41.69241,39.556751,40.255203,5603100,37.737175
"2016-04-28",39.845535,40.11417,39.29483,39.415714,1890500,36.950199
"2016-04-29",39.341839,39.704498,38.838146,39.006042,3847100,36.566151
"2016-05-02",38.777702,39.71793,38.582943,39.617191,2314000,37.139084
"2016-05-03",39.147079,39.160511,38.744125,38.945602,1790200,36.509502
"2016-05-04",38.703827,38.992611,37.938213,38.200134,1087100,35.810661
"2016-05-05",38.495636,38.690395,38.092678,38.213566,1545100,35.823254
"2016-05-06",38.099396,39.053055,37.931499,39.046341,2011000,36.603939
"2016-05-09",38.925453,39.079918,38.50235,38.629951,2434600,36.213589
"2016-05-10",38.858295,39.234386,38.697113,39.160511,2034100,36.71096
"2016-05-11",39.234386,39.892544,38.912022,39.556751,1722300,37.08242
"2016-05-12",39.825386,40.188046,39.321693,39.77166,2153000,37.283886
"2016-05-13",39.71793,39.986568,38.643383,38.717258,1650500,36.295433
"2016-05-16",38.817997,39.704498,38.723976,39.335125,1974800,36.874645
"2016-05-17",39.167225,39.684353,38.945602,39.066486,1307700,36.622814
"2016-05-18",38.885159,39.905975,38.703827,39.805237,3409600,37.315365
"2016-05-19",39.395569,39.469444,38.73069,39.194092,3180800,36.742447
"2016-05-20",39.456009,39.939556,39.147079,39.274681,1543300,36.817997
"2016-05-23",39.220955,39.966419,39.01276,39.832104,1585000,37.340546
"2016-05-24",40.080589,40.51041,39.858967,40.349228,1472400,37.825321
"2016-05-25",40.658161,41.249161,40.564137,41.202148,1717700,38.624897
"2016-05-26",41.336468,41.72599,40.812626,40.859638,1745200,38.303818
"2016-05-27",40.846207,40.906651,40.463398,40.70517,1252800,38.158997
"2016-05-31",40.725319,40.906651,40.302216,40.456684,1642900,37.926056
"2016-06-01",40.107456,40.443249,39.617191,40.423103,1914700,37.894581
"2016-06-02",40.382809,42.572197,40.087307,40.799194,6436300,38.247139
"2016-06-03",40.752182,40.7589,40.107456,40.295502,2089500,37.77496
"2016-06-06",40.550705,40.839489,40.214909,40.779045,3162900,38.228256
"2016-06-07",40.926796,41.323036,40.698456,41.014103,2514400,38.448608
"2016-06-08",41.168568,41.484219,40.799194,40.926796,1903800,38.366764
"2016-06-09",40.651443,40.671593,40.201477,40.402954,1533800,37.875687
"2016-06-10",40.369377,40.678307,39.576897,39.879112,1682100,37.384617
"2016-06-13",39.644058,39.77166,39.274681,39.308262,1469900,36.849472
"2016-06-14",39.079918,39.805237,39.01276,39.744797,2733600,37.258698
"2016-06-15",39.966419,40.416386,39.691067,40.161182,2214100,37.64904
"2016-06-16",39.738079,40.537273,39.496307,40.483547,2771100,37.951241
"2016-06-17",40.611149,41.121559,40.409672,41.10141,4644400,38.53046
"2016-06-20",41.813297,42.108799,41.658833,41.826729,2678100,39.210411
"2016-06-21",41.732708,41.793148,41.222298,41.296173,1964100,38.713036
"2016-06-22",41.410343,41.470787,40.678307,40.711887,2081300,38.165302
"2016-06-23",41.289455,41.390194,41.081264,41.309605,1834700,38.725624
"2016-06-24",39.220955,39.785091,38.690395,38.838146,4314800,36.408756
"2016-06-27",38.287441,38.314304,37.293484,37.79718,2867600,35.432907
"2016-06-28",38.441906,38.468773,37.696442,37.904633,3610500,35.533646
"2016-06-29",38.462055,38.952316,38.099396,38.750839,2319100,36.32692
"2016-06-30",38.89859,39.153793,38.488918,39.147079,1976600,36.698372
"2016-07-01",39.220955,39.630623,39.194092,39.509739,1215700,37.038345
"2016-07-05",39.415714,39.449295,38.603088,38.885159,1597200,36.452827
"2016-07-06",38.764271,39.456009,38.415043,39.449295,1471800,36.981682
"2016-07-07",39.798523,40.208195,39.583614,39.838818,1546300,37.346844
"2016-07-08",40.302216,41.32975,40.11417,41.255875,1776000,38.675255
"2016-07-11",41.517796,41.86031,41.309605,41.773003,2205000,39.16003
"2016-07-12",42.209538,42.840832,42.068501,42.71323,2443000,40.041451
"2016-07-13",42.948288,42.948288,42.263264,42.471458,2069400,39.814808
"2016-07-14",42.981869,42.9953,42.572197,42.585629,1515500,39.921833
"2016-07-15",42.834118,42.9953,42.196106,42.693081,1061900,40.022568
"2016-07-18",42.518467,42.679649,42.068501,42.290127,973200,39.64481
"2016-07-19",42.034924,42.196106,41.739422,41.981194,1481700,39.355206
"2016-07-20",41.732708,41.967762,41.363331,41.907322,1947100,39.500813
"2016-07-21",41.799866,42.229683,41.49765,41.625252,1599000,39.234932
"2016-07-22",41.49765,42.149094,41.242443,42.048355,3916900,39.633736
"2016-07-25",42.014774,42.041637,41.470787,41.678978,1308000,39.285572
"2016-07-26",41.793148,42.511753,41.74614,42.498322,1464400,40.057873
"2016-07-27",42.612492,42.854263,42.209538,42.8274,2388500,40.368042
"2016-07-28",42.458027,43.07589,41.887173,42.901276,2036600,40.437683
"2016-07-29",42.733379,43.19006,42.424446,42.860981,2055500,40.399704
"2016-08-01",42.719948,42.807255,41.672264,41.833447,2555800,39.431168
"2016-08-02",41.773003,41.773003,40.846207,41.054398,2492800,38.696857
"2016-08-03",41.134991,42.115513,40.960377,41.867023,1930400,39.462818
"2016-08-04",41.833447,42.337139,41.773003,41.806583,1064400,39.405853
"2016-08-05",42.128944,43.35796,42.108799,43.35796,2659600,40.868137
"2016-08-08",43.485561,43.5863,43.089321,43.237072,1299700,40.754192
"2016-08-09",43.183346,43.431835,43.102753,43.324379,814900,40.836483
"2016-08-10",43.519142,43.552719,43.116184,43.230354,670400,40.747864
"2016-08-11",43.438549,44.372063,43.230354,44.21088,1678100,41.672081
"2016-08-12",44.056416,44.231026,43.70047,44.076561,1072900,41.545479
"2016-08-15",44.271324,44.989925,44.204163,44.842175,1537500,42.267124
"2016-08-16",44.728004,44.882473,44.445938,44.580254,1539600,42.020248
"2016-08-17",44.566822,44.822029,44.472801,44.721291,1123500,42.153183
"2016-08-18",44.748154,44.835461,44.560108,44.680992,940800,42.115204
"2016-08-19",44.32505,44.472801,43.156483,44.184017,3411400,41.646759
"2016-08-22",43.868366,44.137005,43.740765,43.81464,1873900,41.298595
"2016-08-23",43.81464,44.204163,43.70047,43.734051,2436100,41.222637
"2016-08-24",43.720619,43.747482,43.116184,43.324379,2566800,40.836483
"2016-08-25",43.297516,43.337811,42.860981,42.968433,2058800,40.500984
"2016-08-26",42.921425,43.270653,42.552048,42.780388,1746800,40.323738
"2016-08-29",42.874413,43.666889,42.787106,43.505707,1716000,41.007404
"2016-08-30",43.378105,43.378105,42.881126,43.089321,1389500,40.614925
"2016-08-31",43.022163,43.156483,42.719948,43.015446,1406200,40.5453
"2016-09-01",42.269981,42.639355,41.920753,42.451309,2359000,40.013557
"2016-09-02",42.820686,43.096039,42.639355,42.9953,1421200,40.526306
"2016-09-06",43.156483,43.747482,42.699799,42.854263,1974800,40.393372
"2016-09-07",42.666218,42.847549,42.377434,42.565479,1391700,40.121166
"2016-09-08",42.31699,42.31699,41.665546,41.752853,2767400,39.355206
"2016-09-09",41.32975,41.457355,40.214909,40.221626,3140400,37.911915
"2016-09-12",39.879112,40.805908,39.691067,40.691738,2041800,38.35503
"2016-09-13",40.127602,40.329079,39.382137,39.496307,2361700,37.228241
"2016-09-14",39.442577,39.670921,39.140362,39.476158,2282300,37.209251
"2016-09-15",39.529884,39.798523,39.288113,39.630623,3220500,37.354855
"2016-09-16",39.382137,39.905975,39.086636,39.892544,4984100,37.60173
"2016-09-19",40.201477,40.443249,40.033581,40.167896,1427300,37.861263
"2016-09-20",40.362659,40.402954,39.966419,39.979851,924500,37.684025
"2016-09-21",40.295502,40.685024,40.22834,40.638012,1860200,38.304386
"2016-09-22",41.282742,42.364002,41.249161,41.806583,2880300,39.405853
"2016-09-23",41.531227,41.638683,41.087978,41.141705,1887400,38.779156
"2016-09-26",40.799194,41.094696,40.591,40.946945,1248800,38.595577
"2016-09-27",40.732037,41.302887,40.51041,41.276024,1477500,38.905766
"2016-09-28",41.69241,42.59906,41.504364,42.498322,2847100,40.057873
"2016-09-29",42.364002,42.760242,42.155807,42.276695,2382600,39.848972
"2016-09-30",42.37072,43.485561,42.343857,43.143047,2120900,40.665565
"2016-10-03",42.753525,43.102753,42.679649,42.981869,1912100,40.513641
"2016-10-04",43.049026,43.24379,41.645401,41.759571,2582000,39.361538
"2016-10-05",41.880455,42.343857,41.766285,41.793148,2099900,39.393192
"2016-10-06",41.531227,41.766285,41.020821,41.349899,1771100,38.975391
"2016-10-07",41.470787,41.470787,40.261921,40.449966,1293400,38.12714
"2016-10-10",40.685024,40.886501,40.147751,40.147751,1071000,37.842285
"2016-10-11",39.879112,40.201477,39.368702,39.724648,1994900,37.44347
"2016-10-12",39.946274,40.194763,39.590328,40.040295,1186500,37.74099
"2016-10-13",39.576897,39.60376,38.972466,39.496307,1177200,37.228241
"2016-10-14",39.811954,39.966419,39.328407,39.449295,1235200,37.183929
"2016-10-17",39.482876,39.731365,39.29483,39.623909,1680400,37.348522
"2016-10-18",40.134319,40.154465,39.556751,39.919411,1642600,37.627048
"2016-10-19",39.697784,39.979851,39.12693,39.590328,1117000,37.53154
"2016-10-20",39.388851,39.623909,38.992611,39.140362,1482000,37.104973
"2016-10-21",38.683681,39.288113,38.535931,39.200806,1188500,37.162285
"2016-10-24",39.583614,39.845535,39.35527,39.583614,1238900,37.525188
"2016-10-25",38.925453,38.938885,36.94426,37.555405,3482400,35.602451
"2016-10-26",37.1726,37.763599,37.092007,37.206177,1864500,35.271366
"2016-10-27",37.239758,37.340496,36.783077,36.823372,1379500,34.908474
"2016-10-28",37.0047,37.306919,36.77636,37.03828,2088700,35.112213
"2016-10-31",37.253189,37.521828,36.877098,37.024849,2747200,35.09948
"2016-11-01",37.024849,37.179314,36.467426,36.883816,2327000,34.965782
"2016-11-02",36.903961,36.903961,36.165211,36.212223,2402700,34.329109
"2016-11-03",36.353256,36.460712,36.131634,36.366688,1772200,34.47554
"2016-11-04",36.279381,37.212894,36.279381,36.736065,1230800,34.82571
"2016-11-07",37.313633,37.562122,37.1726,37.266621,2630000,35.328678
"2016-11-08",37.206177,37.602417,36.971123,37.562122,2092100,35.608807
"2016-11-09",37.394226,38.871727,37.179314,38.482204,2408700,36.481049
"2016-11-10",38.918736,40.73875,38.891872,40.456684,3531000,38.352848
"2016-11-11",40.288784,40.73875,39.758228,39.926125,1829000,37.84988
"2016-11-14",40.11417,40.503693,40,40.255203,1312700,38.161842
"2016-11-15",40.194763,40.322365,39.422432,39.556751,1507000,37.499718
"2016-11-16",39.200806,39.449295,39.133648,39.147079,1750300,37.111351
"2016-11-17",39.160511,39.2411,38.817997,38.918736,1347000,36.894878
"2016-11-18",38.838146,39.113499,38.750839,38.817997,2573500,36.799377
"2016-11-21",39.200806,39.422432,38.952316,39.100067,1492800,37.066784
"2016-11-22",39.415714,39.429146,38.925453,38.945602,1181200,36.920349
"2016-11-23",38.764271,39.073204,38.61652,38.838146,1726700,36.818474
"2016-11-25",38.817997,38.999329,38.576225,38.992611,692900,36.964912
"2016-11-28",38.858295,38.965748,38.27401,38.321022,1537900,36.328243
"2016-11-29",38.213566,38.327736,37.716587,37.750168,2113100,35.787075
"2016-11-30",38.233715,38.757557,38.233715,38.589657,2197300,36.582909
"2016-12-01",38.925453,40.154465,38.831432,39.496307,1916100,37.442413
"2016-12-02",39.48959,39.543316,39.180656,39.476158,2004600,37.423317
"2016-12-05",39.838818,40.208195,39.650772,40.080589,1598700,37.996311
"2016-12-06",39.832104,40.402954,39.832104,40.382809,1702300,38.282814
"2016-12-07",40.490261,41.229012,40.295502,41.202148,1628900,39.059551
"2016-12-08",41.222298,41.323036,40.658161,40.725319,1456000,38.607513
"2016-12-09",40.308933,40.819344,40.22834,40.456684,1183900,38.352848
"2016-12-12",40.611149,40.799194,40.11417,40.214909,963600,38.123638
"2016-12-13",40.369377,40.382809,39.469444,39.597046,1752200,37.537914
"2016-12-14",39.462727,39.731365,38.710545,38.770988,1458300,36.75481
"2016-12-15",38.50235,39.006042,38.233715,38.280724,2102900,36.290039
"2016-12-16",38.314304,38.791134,37.897919,37.978508,5715300,36.003548
"2016-12-19",38.10611,38.542645,37.971794,38.381466,1588300,36.385544
"2016-12-20",38.576225,38.831432,38.092678,38.361317,1601700,36.366444
"2016-12-21",38.482204,38.73069,38.260578,38.321022,1622100,36.328243
"2016-12-22",38.220284,38.287441,37.958363,38.15984,1024400,36.175446
"2016-12-23",38.294159,38.415043,38.065815,38.15984,1014400,36.175446
"2016-12-27",38.25386,38.50235,38.012089,38.468773,657500,36.468315
"2016-12-28",38.562794,38.676964,37.763599,37.783749,1032000,35.818916
"2016-12-29",37.904633,38.112827,37.817326,37.951645,896500,35.978077
"2016-12-30",38.13969,38.13969,37.447952,37.656143,1320700,35.697941
"2017-01-03",38.226997,38.932171,38.132977,38.918736,1901800,36.894878
"2017-01-04",38.912022,39.079918,38.723976,39.053055,1524100,37.022209
"2017-01-05",38.912022,39.2411,38.509068,38.999329,1234000,36.971275
"2017-01-06",38.965748,39.328407,38.89859,38.959034,1014100,36.933079
"2017-01-09",38.797852,38.952316,37.965076,37.99194,1300700,36.016281
"2017-01-10",38.240429,38.509068,38.052383,38.233715,1416400,36.245476
"2017-01-11",38.240429,38.797852,38.15984,38.596375,957700,36.589275
"2017-01-12",38.576225,38.73069,38.085964,38.462055,926900,36.461941
"2017-01-13",39.073204,39.509739,38.999329,39.429146,1298700,37.378742
"2017-01-17",39.402283,39.623909,38.959034,39.288113,1985200,37.245049
"2017-01-18",39.274681,39.476158,39.12693,39.449295,1037500,37.39785
"2017-01-19",39.388851,39.791805,39.214237,39.576897,1325300,37.51881
"2017-01-20",39.731365,39.791805,39.314976,39.48959,904100,37.436047
"2017-01-23",39.341839,39.785091,38.985897,39.48959,1111000,37.436047
"2017-01-24",39.623909,40.496979,39.469444,40.449966,1372800,38.346481
"2017-01-25",40.429817,41.370049,40.362659,41.302887,1877900,39.380623
"2017-01-26",41.141705,41.551376,40.664875,40.852921,1417600,38.951599
"2017-01-27",40.832775,41.188717,40.812626,41.000671,1740000,39.092472
"2017-01-30",40.711887,40.960377,40.214909,40.805908,1799700,38.906765
"2017-01-31",40.503693,40.805908,39.234386,39.37542,4902200,37.542862
"2017-02-01",39.361988,39.986568,38.603088,39.032909,3124600,37.21629
"2017-02-02",39.046341,39.100067,38.576225,38.831432,1775700,37.024189
"2017-02-03",39.147079,39.26125,38.938885,39.214237,1915300,37.389179
"2017-02-06",39.059772,39.093349,38.576225,38.878441,1577700,37.069012
"2017-02-07",39.053055,39.254532,38.791134,39.046341,1540800,37.229099
"2017-02-08",38.932171,38.965748,38.717258,38.925453,1693800,37.113842
"2017-02-09",38.912022,39.402283,38.912022,39.153793,2195800,37.331551
"2017-02-10",39.26125,39.462727,39.059772,39.435863,1570000,37.600494
"2017-02-13",39.442577,40.087307,39.442577,39.946274,1966600,38.087143
"2017-02-14",39.858967,39.932842,39.288113,39.368702,1814600,37.536453
"2017-02-15",39.247818,39.764942,39.12693,39.724648,959200,37.875835
"2017-02-16",39.704498,39.704498,38.979179,39.314976,2041800,37.485226
"2017-02-17",39.167225,39.167225,38.703827,39.039623,1298200,37.222694
"2017-02-21",39.026192,39.899261,38.965748,39.852249,1304500,37.997498
"2017-02-22",39.590328,39.751511,39.361988,39.556751,1037500,37.715755
"2017-02-23",39.778374,39.979851,39.006042,39.274681,1775300,37.446815
"2017-02-24",38.925453,39.160511,38.750839,39.053055,2893200,37.2355
"2017-02-27",39.147079,39.48959,38.878441,39.368702,3094800,37.536453
"2017-02-28",39.2411,39.48959,38.844864,38.992611,1599100,37.177868
"2017-03-01",39.536602,40.355942,39.456009,40.201477,3092200,38.330479
"2017-03-02",40.033581,40.188046,39.435863,39.469444,1283300,37.632507
"2017-03-03",39.496307,39.764942,39.180656,39.724648,1245900,37.875835
"2017-03-06",39.368702,39.818668,39.348557,39.529884,1242400,37.690136
"2017-03-07",39.48959,39.751511,39.348557,39.556751,1363300,37.715755
"2017-03-08",39.691067,39.905975,39.516453,39.832104,1810700,37.978291
"2017-03-09",39.832104,40.087307,39.576897,39.758228,1903300,37.907856
"2017-03-10",40.11417,40.449966,40.080589,40.369377,3741200,38.490559
"2017-03-13",40.416386,40.913364,40.416386,40.839489,3112900,38.938793
"2017-03-14",40.51041,40.638012,39.899261,40.564137,1701100,38.67625
"2017-03-15",41.054398,42.444595,40.785763,42.115513,3821300,40.155426
"2017-03-16",42.229683,42.424446,41.994629,42.068501,1701600,40.1106
"2017-03-17",42.175957,42.377434,42.102081,42.222969,2050600,40.257877
"2017-03-20",42.249832,42.303558,41.598389,41.773003,1283500,39.828854
"2017-03-21",41.961048,42.162525,40.819344,40.893215,2150800,38.990017
"2017-03-22",40.940228,41.21558,40.698456,40.926796,1487200,39.022034
"2017-03-23",40.711887,41.316319,40.711887,40.940228,949900,39.03484
"2017-03-24",41.034252,41.188717,40.503693,40.779045,994800,38.881165
"2017-03-27",40.141033,41.202148,39.879112,41.007389,1402300,39.098873
"2017-03-28",41.007389,42.397583,40.805908,42.149094,2098800,40.187447
"2017-03-29",42.041637,42.59906,41.846878,42.357288,1699900,40.385952
"2017-03-30",42.216251,42.612492,42.189388,42.236401,1709200,40.270695
"2017-03-31",42.041637,42.464741,41.779716,42.162525,1877700,40.200256
