"","APC.Open","APC.High","APC.Low","APC.Close","APC.Volume","APC.Adjusted"
"2010-04-29",70.589996,71.220001,66.410004,67.330002,14134700,61.957008
"2010-04-30",66,66.220001,61.709999,62.16,21079100,57.199554
"2010-05-03",61.099998,66.169998,59.830002,64.029999,24521000,58.920338
"2010-05-04",63.189999,64.949997,62.099998,64.400002,12035300,59.260803
"2010-05-05",64.199997,64.25,61.43,61.830002,11184700,56.895897
"2010-05-06",61.490002,63.060001,57.18,60.950001,10040900,56.086136
"2010-05-07",60.630001,61.209999,57.630001,58.880001,8297100,54.18132
"2010-05-10",61.09,61.25,56.720001,57.630001,13282300,53.031067
"2010-05-11",56.330002,57.82,55.599998,55.84,14183200,51.3839
"2010-05-12",55.470001,57.48,55.360001,56.959999,12272200,52.414528
"2010-05-13",56.720001,59.200001,55.950001,57.849998,8726800,53.233517
"2010-05-14",58.59,58.59,56.5,57.32,9458800,52.745796
"2010-05-17",58,58.700001,55.639999,57.18,8166200,52.61697
"2010-05-18",58.169998,59.43,57.77,58.040001,10549300,53.408344
"2010-05-19",58.040001,58.110001,55.720001,56.68,6336100,52.156872
"2010-05-20",55.150002,55.91,53.349998,53.349998,10516900,49.092613
"2010-05-21",52.27,54.849998,51.25,54.830002,11160500,50.454506
"2010-05-24",54.279999,54.279999,53.080002,53.189999,7187200,48.945377
"2010-05-25",51.07,52.900002,50.619999,52.799999,8982800,48.586498
"2010-05-26",53.790001,54.610001,53.139999,53.34,7338600,49.083416
"2010-05-27",55.73,57.57,54.810001,55.57,12780000,51.135441
"2010-05-28",55.259998,55.439999,52.049999,52.330002,9825800,48.154015
"2010-06-01",46.419998,47.380001,41.970001,42.099998,44888600,38.740368
"2010-06-02",43.119999,44.490002,42.119999,44.360001,21494200,40.820026
"2010-06-03",46.209999,46.25,44.049999,46.060001,13556000,42.384373
"2010-06-04",45.810001,48.23,44.82,45.119999,15260800,41.519375
"2010-06-07",45.5,46.450001,44.68,44.82,8445800,41.325752
"2010-06-08",43.869999,44.240002,41.240002,42.799999,17197000,39.463223
"2010-06-09",42.84,44.169998,34.540001,34.830002,45775100,32.114578
"2010-06-10",37.540001,39.259998,36.740002,39.150002,36393000,36.09779
"2010-06-11",40.080002,42.34,39.849998,41.790001,18653200,38.531967
"2010-06-14",39.700001,43.139999,39.59,42,21477300,38.725601
"2010-06-15",42.040001,45.240002,41.880001,44.709999,16384200,41.224319
"2010-06-16",43.75,45.540001,42.049999,43.060001,24820000,39.702953
"2010-06-17",43.610001,43.700001,40.540001,41.599998,17501800,38.356781
"2010-06-18",41.34,43.619999,41.110001,42.57,26604500,39.25116
"2010-06-21",41.98,44.369999,40.77,43.450001,18943800,40.062561
"2010-06-22",42.59,43.5,41.150002,41.700001,16794600,38.448994
"2010-06-23",41.709999,41.740002,39.299999,39.860001,15038700,36.752441
"2010-06-24",40.220001,40.799999,37.68,37.77,17029000,34.825382
"2010-06-25",37.32,37.869999,36.310001,37.68,14796300,34.742393
"2010-06-28",38.02,38.27,37.220001,37.740002,8059400,34.797726
"2010-06-29",37.029999,37.25,36.400002,36.669998,8967900,33.811119
"2010-06-30",35.099998,37.349998,34.84,36.09,16443700,33.27634
"2010-07-01",36.93,37.900002,36.060001,37.169998,12750900,34.272156
"2010-07-02",37.509998,38.400002,37.099998,38.07,7812500,35.101986
"2010-07-06",39.119999,39.439999,38.09,38.639999,8232200,35.627552
"2010-07-07",39.490002,41.700001,39.110001,41.59,11253400,38.347561
"2010-07-08",43.009998,45.349998,42.119999,44.560001,15730800,41.086025
"2010-07-09",44.439999,46.220001,43.84,45.41,12240700,41.869743
"2010-07-12",46.18,47.25,45.849998,46.75,11644300,43.105282
"2010-07-13",47.59,49.110001,46.630001,47.619999,17385200,43.907444
"2010-07-14",46.900002,48.189999,46.099998,47.580002,7927100,43.870575
"2010-07-15",47.889999,49.93,47.060001,49.080002,11524600,45.253624
"2010-07-16",49.16,49.349998,47.02,47.459999,10618700,43.759933
"2010-07-19",47,47.32,44.439999,45.52,9466400,41.97118
"2010-07-20",44.709999,46.349998,44.48,46.139999,4814600,42.542835
"2010-07-21",46.610001,46.849998,45.330002,45.98,4069900,42.395309
"2010-07-22",46.5,48.25,46.389999,48.099998,6824100,44.350029
"2010-07-23",47.950001,49.169998,47.470001,48.77,6432200,44.967785
"2010-07-26",49.860001,50.740002,49.150002,50.529999,5263700,46.590588
"2010-07-27",50.549999,50.720001,49.439999,50.310001,5921300,46.38773
"2010-07-28",50.07,50.59,48.43,48.82,4808400,45.013889
"2010-07-29",49.299999,51.02,49.299999,49.950001,6237600,46.055805
"2010-07-30",49.099998,49.830002,48.75,49.16,4287300,45.327389
"2010-08-02",50.709999,53.41,50.52,53.27,8664200,49.11697
"2010-08-03",53.189999,53.470001,52.200001,53.139999,7335300,48.997101
"2010-08-04",55.73,55.919998,54.759998,55.419998,10901900,51.099335
"2010-08-05",55.09,56.970001,54.720001,56.919998,6051000,52.482407
"2010-08-06",55.73,56.34,54.540001,55.68,4651500,51.339073
"2010-08-09",55.799999,56.459999,55.380001,56.349998,8782700,51.956837
"2010-08-10",54.720001,55.68,53.82,54.09,5848600,49.873039
"2010-08-11",51.650002,52.700001,51.099998,52.59,6698900,48.489975
"2010-08-12",51.419998,52.639999,51.200001,51.84,4597100,47.798454
"2010-08-13",51.580002,52.830002,51.540001,52.369999,2912800,48.287128
"2010-08-16",51.849998,52.43,51.400002,51.939999,2786500,47.890652
"2010-08-17",53.09,53.400002,52.5,53.049999,4072400,48.914108
"2010-08-18",52.959999,53.220001,51.580002,52.209999,4325200,48.139606
"2010-08-19",51.889999,51.889999,49.599998,50,7134200,46.101906
"2010-08-20",49.52,50.060001,48.650002,48.700001,5769700,44.903267
"2010-08-23",49.02,49.349998,46.98,47,6345900,43.335781
"2010-08-24",45.84,47.439999,45.07,46.27,7494900,42.662712
"2010-08-25",45.549999,46.98,45.279999,46.75,3901500,43.105282
"2010-08-26",46.990002,48.279999,46.549999,46.959999,4689000,43.298901
"2010-08-27",47.32,47.889999,46.16,47.41,5323500,43.713821
"2010-08-30",47.529999,48.360001,46.349998,46.360001,3992100,42.745686
"2010-08-31",45.59,46.48,45.32,45.990002,5093000,42.40453
"2010-09-01",47.34,48.869999,47.18,48.790001,6511500,44.986252
"2010-09-02",49.48,51.290001,49.049999,50.240002,10480000,46.323193
"2010-09-03",51.439999,52.240002,50.52,52.060001,5618000,48.08744
"2010-09-07",51.48,51.68,49.759998,50.27,6123800,46.43404
"2010-09-08",50.029999,52.389999,50.029999,52.389999,4808400,48.392254
"2010-09-09",53.470001,53.75,52.150002,52.279999,4071300,48.290661
"2010-09-10",53.220001,54.299999,52.299999,52.91,6075100,48.872581
"2010-09-13",54.240002,54.27,52.82,53.32,4597500,49.251289
"2010-09-14",53.279999,53.57,52.599998,52.650002,4255500,48.632427
"2010-09-15",51.860001,54.23,51.849998,54.110001,4845700,49.981018
"2010-09-16",53.709999,54.240002,53.509998,54.110001,4260800,49.981018
"2010-09-17",54.48,54.799999,53.720001,54.139999,6754700,50.00872
"2010-09-20",54.470001,55.91,54.130001,55.400002,5010100,51.172569
"2010-09-21",55.400002,56.040001,54.509998,55.779999,4528100,51.523582
"2010-09-22",55.82,56.439999,54.799999,54.990002,5105700,50.793861
"2010-09-23",54.07,56.049999,53.790001,55.459999,3870600,51.228001
"2010-09-24",56.299999,57.369999,56.040001,57.02,5605900,52.668953
"2010-09-27",56.720001,58.419998,56.720001,57.68,4192900,53.278599
"2010-09-28",57.610001,57.669998,56.619999,56.939999,4503200,52.595066
"2010-09-29",56.630001,58,56.630001,57.540001,4420900,53.149296
"2010-09-30",57.970001,58.189999,56.599998,57.049999,5214600,52.696674
"2010-10-01",57.959999,58.240002,56.82,57.060001,4162400,52.70591
"2010-10-04",56.950001,57.349998,55.709999,56.299999,3532800,52.00391
"2010-10-05",57.119999,57.700001,56.419998,57.470001,5179400,53.084629
"2010-10-06",57.169998,57.740002,56.59,57.369999,3901600,52.99226
"2010-10-07",57.939999,57.990002,56.400002,56.799999,2889000,52.465752
"2010-10-08",57,58.299999,56.32,58.189999,4427100,53.749683
"2010-10-11",58.099998,59.049999,57.619999,58.779999,2881000,54.29467
"2010-10-12",58.400002,58.84,57.349998,58.299999,2980900,53.851295
"2010-10-13",58.66,59.279999,58.040001,58.439999,3271700,53.980602
"2010-10-14",58.439999,58.759998,57.209999,57.23,3477100,52.862934
"2010-10-15",57.650002,57.75,56.029999,57.639999,4011100,53.241661
"2010-10-18",57.669998,58.720001,57.310001,58.48,2682900,54.017551
"2010-10-19",57.470001,57.799999,55.650002,56.049999,4421400,51.772976
"2010-10-20",56.349998,57.630001,56.200001,57.389999,3231700,53.010719
"2010-10-21",57.23,58.900002,56.970001,58.790001,5902800,54.303905
"2010-10-22",59.32,62.689999,59.310001,62.509998,10777200,57.740028
"2010-10-25",62.560001,63.369999,61.91,62.779999,5322600,57.989441
"2010-10-26",62.150002,63.84,62,63.439999,4529600,58.599064
"2010-10-27",62.419998,62.860001,60.810001,62.560001,3565400,57.786224
"2010-10-28",63.310001,63.93,61.360001,61.77,5980000,57.056499
"2010-10-29",61.68,62.5,61.57,61.57,3008500,56.871761
"2010-11-01",62.310001,64.389999,62.09,63.16,7050800,58.340431
"2010-11-02",62.490002,64.559998,61.34,63.82,6256400,58.950062
"2010-11-03",64.099998,64.260002,62.150002,63.639999,4635200,58.783806
"2010-11-04",64.720001,66.220001,64.169998,65.959999,5100800,60.926781
"2010-11-05",66.389999,67.68,66.110001,67.610001,6272100,62.450878
"2010-11-08",67.529999,67.529999,62.759998,64.709999,9579400,59.77216
"2010-11-09",65.419998,66.449997,62.91,63.34,6062200,58.506702
"2010-11-10",63.93,65.57,62.580002,65.57,4735000,60.566551
"2010-11-11",65,66,64.650002,65.239998,3464300,60.261715
"2010-11-12",64.379997,64.379997,63.139999,63.98,3891300,59.097855
"2010-11-15",65.550003,65.800003,64.440002,64.599998,4197100,59.670544
"2010-11-16",63.619999,63.799999,61.98,63.029999,4149600,58.22036
"2010-11-17",62.580002,63.18,61.509998,62.09,3500200,57.352089
"2010-11-18",63.200001,64.459999,63.200001,63.689999,3127100,58.830006
"2010-11-19",62.919998,63.639999,62.360001,63.630001,4952400,58.77459
"2010-11-22",64.029999,65.449997,63.349998,64.879997,5270000,59.929188
"2010-11-23",63.740002,63.810001,62.43,63.09,4082300,58.275772
"2010-11-24",63.57,64.620003,63.200001,64.279999,3423500,59.374981
"2010-11-26",63.310001,64.449997,63.299999,63.560001,951900,58.709919
"2010-11-29",63.169998,64.150002,62.630001,64.040001,3274200,59.153278
"2010-11-30",63.110001,64.720001,62.799999,64.160004,3301800,59.264126
"2010-12-01",65.379997,67.639999,65.339996,67.279999,4432900,62.146053
"2010-12-02",67.699997,70,67.279999,69.879997,5589300,64.547653
"2010-12-03",69.620003,70.690002,68.790001,69.080002,5225400,63.808716
"2010-12-06",68.980003,70.5,68.57,70.25,4574900,64.974068
"2010-12-07",71.650002,71.889999,68.860001,69.010002,3837100,63.827206
"2010-12-08",69.010002,69.540001,67.93,68.639999,2009300,63.484974
"2010-12-09",69.480003,69.480003,67.959999,69.07,1980000,63.882683
"2010-12-10",69.75,69.760002,68.57,69.019997,2906900,63.836441
"2010-12-13",69.610001,70.75,69.57,69.709999,2585900,64.474632
"2010-12-14",69.75,70.339996,68.379997,68.970001,2582300,63.790203
"2010-12-15",68.849998,69.550003,66.790001,67.410004,4540100,62.347343
"2010-12-16",67.269997,67.339996,65.150002,67.330002,5436700,62.27338
"2010-12-17",66.940002,67.089996,65.989998,66,5070400,61.043251
"2010-12-20",66.559998,66.68,65.410004,66.419998,2926000,61.431709
"2010-12-21",66.389999,68.169998,66.199997,68.110001,2926300,62.994804
"2010-12-22",68.160004,68.370003,67.400002,67.75,2309700,62.661842
"2010-12-23",67.690002,68.599998,67.400002,68.540001,1868600,63.392509
"2010-12-27",68.050003,68.980003,67.82,68.760002,1581500,63.595974
"2010-12-28",68.900002,69.720001,68.610001,69.160004,2011800,63.965946
"2010-12-29",69.599998,70.75,69.220001,70.730003,2310500,65.41803
"2010-12-30",74.870003,76.5,73.879997,75.589996,16658500,69.913033
"2010-12-31",76.279999,78.980003,75.879997,76.160004,9157300,70.440216
"2011-01-03",77.330002,78.339996,76.440002,76.629997,6224400,70.874893
"2011-01-04",76.75,77.07,73.730003,76.110001,5266500,70.393982
"2011-01-05",75.360001,76.75,74.220001,76.279999,4039300,70.551208
"2011-01-06",76.389999,76.660004,73.800003,74.459999,3733600,68.867874
"2011-01-07",74.260002,74.75,73.269997,74.669998,3056600,69.062119
"2011-01-10",74.099998,75.43,73.019997,74.879997,2989200,69.256325
"2011-01-11",75.449997,78.190002,75.449997,77.519997,4390500,71.69809
"2011-01-12",78.309998,78.720001,77.43,78.529999,3578800,72.632217
"2011-01-13",78.870003,78.940002,76.75,77.139999,5014200,71.346611
"2011-01-14",76.510002,79.559998,75.57,79.480003,6618700,73.51088
"2011-01-18",78.529999,79.849998,78.239998,79.650002,4026500,73.668121
"2011-01-19",79.379997,79.379997,76.010002,76.449997,6197200,70.70845
"2011-01-20",75.279999,77.230003,73.900002,76.330002,6477700,70.597473
"2011-01-21",76.639999,77.489998,76.550003,77.199997,4286700,71.4021
"2011-01-24",77.059998,78.599998,76.129997,77.260002,3272300,71.457603
"2011-01-25",76.599998,76.739998,74.43,75.699997,4067300,70.014748
"2011-01-26",75.919998,77.150002,74.669998,76.790001,3982000,71.022896
"2011-01-27",76.699997,77.400002,74.559998,75.360001,5327900,69.700302
"2011-01-28",75.610001,76.43,73.5,74.18,3287300,68.60891
"2011-01-31",74.370003,77.089996,74.269997,77.080002,3988100,71.291122
"2011-02-01",77.150002,79.190002,75.540001,78.540001,4809400,72.641487
"2011-02-02",79.25,80.599998,78.220001,80.029999,3894100,74.019562
"2011-02-03",79.449997,79.849998,76.919998,77.489998,4339000,71.670326
"2011-02-04",77.949997,80.059998,77.139999,78.32,4139900,72.437988
"2011-02-07",78.43,79.68,78.199997,79.269997,3461100,73.31665
"2011-02-08",79.889999,80,78.5,78.690002,4063500,72.780205
"2011-02-09",78.330002,79.169998,76.129997,77.370003,3324400,71.559341
"2011-02-10",76.879997,78.120003,75.879997,77.709999,2780200,71.873795
"2011-02-11",77,78.889999,77,78.489998,2120600,72.5952
"2011-02-14",78.669998,80,78.580002,79.970001,2184500,73.964073
"2011-02-15",80,80.25,77.519997,77.940002,3371400,72.086555
"2011-02-16",78.239998,78.389999,76.809998,77.410004,3448400,71.596352
"2011-02-17",77.260002,81.949997,77.260002,81.300003,6596000,75.194199
"2011-02-18",81.150002,82.300003,79.620003,80.959999,5411000,74.879707
"2011-02-22",81.849998,82.919998,76.769997,77.849998,5909100,72.003296
"2011-02-23",78.230003,80.349998,77.910004,79.669998,5271700,73.686592
"2011-02-24",80.739998,80.739998,76.879997,78.139999,5598100,72.271507
"2011-02-25",78.660004,81.220001,78.370003,81.220001,3561100,75.120186
"2011-02-28",81.230003,81.959999,79.910004,81.830002,3030500,75.684395
"2011-03-01",81.980003,82.769997,79.779999,80.010002,3032000,74.001068
"2011-03-02",80.370003,81.540001,79.550003,80.669998,3220200,74.611504
"2011-03-03",81.209999,82.400002,80.540001,82.330002,3716000,76.146835
"2011-03-04",82.150002,82.279999,80.019997,81.019997,3016600,74.935234
"2011-03-07",81.260002,81.970001,78.93,79.949997,2644000,74.027779
"2011-03-08",79.93,80.360001,78.150002,79.669998,3157600,73.768532
"2011-03-09",79.410004,80.900002,78.949997,79.290001,2025300,73.416695
"2011-03-10",77.970001,78.160004,74.879997,75.980003,4523400,70.35186
"2011-03-11",75.220001,77.970001,75.220001,77.25,2283800,71.527809
"2011-03-14",76.400002,77.730003,75.989998,77.18,2611100,71.462997
"2011-03-15",74.029999,76.540001,73.43,75.870003,3927700,70.250046
"2011-03-16",75.900002,77.089996,73.349998,74.330002,4095400,68.824097
"2011-03-17",75.889999,77.5,75.25,77.059998,2819100,71.351883
"2011-03-18",77.940002,78.449997,76.459999,77.269997,4105000,71.546326
"2011-03-21",78.410004,80,78.080002,79.980003,3399800,74.055588
"2011-03-22",79.82,81.040001,79,80.790001,3897100,74.805588
"2011-03-23",80.730003,82.620003,80.120003,82.25,4054500,76.157455
"2011-03-24",82.93,83,81.019997,81.980003,2724100,75.907448
"2011-03-25",81.440002,83.169998,81.410004,82.879997,2643700,76.740799
"2011-03-28",82.610001,84,82.029999,82.059998,2473800,75.981506
"2011-03-29",82.139999,83.209999,80.980003,83.169998,2997300,77.00927
"2011-03-30",83.519997,83.519997,81.620003,82.410004,4301900,76.305595
"2011-03-31",82.349998,83,81.870003,81.919998,2911700,75.85186
"2011-04-01",83.389999,83.580002,82.330002,82.879997,2754200,76.740799
"2011-04-04",83.150002,83.980003,82.510002,82.769997,1894900,76.638924
"2011-04-05",82.620003,83.419998,82.209999,82.480003,2169600,76.37043
"2011-04-06",83.019997,83.910004,81.57,82.379997,2735500,76.277809
"2011-04-07",83.089996,83.459999,81.980003,83.339996,2903200,77.166687
"2011-04-08",83.57,85.5,83.459999,84.709999,4701100,78.435219
"2011-04-11",84.459999,84.589996,80.730003,81.110001,3663100,75.101868
"2011-04-12",80.199997,80.330002,77.269997,77.43,5838900,71.694489
"2011-04-13",78.18,79.169998,77.459999,78.339996,3113200,72.537064
"2011-04-14",77.769997,79.589996,77.459999,79.379997,3013500,73.500023
"2011-04-15",79.720001,80.480003,78.940002,80.419998,3591000,74.462997
"2011-04-18",78.839996,78.940002,76.860001,77.379997,4282500,71.648193
"2011-04-19",77.449997,78.82,77.040001,78.779999,2571200,72.944504
"2011-04-20",80.25,80.989998,79.919998,80.150002,2793600,74.212997
"2011-04-21",80.419998,80.629997,78.410004,79.07,3152500,73.212997
"2011-04-25",78.93,79.349998,77.75,79,2219700,73.14817
"2011-04-26",79.089996,79.989998,78.690002,79.370003,2500000,73.490814
"2011-04-27",80.059998,80.129997,77.269997,78.080002,3902300,72.296333
"2011-04-28",77.779999,79.029999,77.379997,78.639999,3141800,72.814865
"2011-04-29",78.93,79.660004,78.449997,78.940002,3528600,73.092613
"2011-05-02",79.540001,80.849998,79.029999,80.349998,3968000,74.398193
"2011-05-03",79.32,81.580002,77.449997,78.510002,5378100,72.694473
"2011-05-04",78.309998,78.5,75.029999,76.080002,5368400,70.444473
"2011-05-05",74.860001,76.459999,72.639999,74.300003,6650400,68.796341
"2011-05-06",75.309998,77.18,74.160004,75.139999,4666100,69.574081
"2011-05-09",75.18,77.230003,75.18,76.370003,2913100,70.71302
"2011-05-10",76.349998,77.760002,75.300003,77.139999,2731000,71.425949
"2011-05-11",77.099998,77.25,74.019997,74.669998,4447800,69.138924
"2011-05-12",74.129997,74.970001,72.959999,74.330002,4275500,68.824097
"2011-05-13",74.769997,75,72.849998,74.059998,3004300,68.574097
"2011-05-16",73.949997,75.209999,73.019997,73.400002,2775600,67.962997
"2011-05-17",73.089996,73.419998,71.099998,72.550003,5111700,67.175964
"2011-05-18",72.730003,73.75,71.720001,72.959999,5076800,67.55558
"2011-05-19",73.230003,73.839996,71.400002,71.639999,5272700,66.333344
"2011-05-20",75.080002,75.989998,74.269997,74.580002,11716500,69.055603
"2011-05-23",73.07,74.510002,72.300003,74.269997,5388700,68.768547
"2011-05-24",74.879997,76.190002,74.879997,75.870003,6701200,70.250046
"2011-05-25",75.190002,77.690002,75.110001,77.220001,4142400,71.500031
"2011-05-26",76.949997,78.050003,76.389999,77.889999,3960300,72.120392
"2011-05-27",78.209999,79.190002,77.75,78.660004,3308400,72.833382
"2011-05-31",79.959999,80.75,78.449997,79.519997,3665300,73.629662
"2011-06-01",79.019997,79.599998,76.839996,77.129997,4398600,71.416695
"2011-06-02",76.699997,77.919998,75.889999,76.980003,3727300,71.277824
"2011-06-03",75.370003,77.599998,75.029999,76.980003,4483700,71.277824
"2011-06-06",76.779999,77,74.150002,74.75,3912800,69.293999
"2011-06-07",75.300003,75.809998,73.629997,73.739998,8410000,68.357719
"2011-06-08",74.260002,75.230003,73.709999,74,6355400,68.59877
"2011-06-09",74.889999,75.199997,74.07,74.669998,3262500,69.219849
"2011-06-10",74.230003,74.25,72.610001,72.790001,5698400,67.477066
"2011-06-13",72.739998,73.830002,71.190002,71.889999,3712100,66.642769
"2011-06-14",72.93,74.129997,72.730003,72.900002,4212200,67.579063
