"","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"2011-09-12",36.556435,37.44788,36.319195,37.426311,5731600,30.650387
"2011-09-13",37.469448,37.757008,37.239395,37.548527,4587100,30.750479
"2011-09-14",37.792953,38.856937,37.36161,38.317757,4323200,31.380432
"2011-09-15",38.698776,38.84256,38.346512,38.569374,3930200,31.586506
"2011-09-16",39.029476,39.029476,38.289001,38.713158,6305200,31.704258
"2011-09-19",38.209923,39.532711,37.972683,39.37455,5838400,32.245903
"2011-09-20",39.475197,40.043133,38.878506,39.209202,4766800,32.110481
"2011-09-21",39.37455,39.460819,37.735443,37.778576,6965000,30.938871
"2011-09-22",36.700214,37.217831,36.168224,36.642704,8907600,30.008652
"2011-09-23",36.649891,37.455067,36.182602,37.138748,5651400,30.414879
"2011-09-26",37.404743,37.922359,36.570812,37.814522,5970400,30.968307
"2011-09-27",38.547806,39.345795,38.159599,38.360893,5694400,31.41577
"2011-09-28",38.432781,39.209202,37.713875,37.792953,5645700,30.950651
"2011-09-29",38.411217,38.46154,34.780735,35.614666,16629900,29.166729
"2011-09-30",34.938892,36.82243,34.867001,35.506828,12705800,29.078419
"2011-10-03",35.420559,35.981308,34.802299,34.831059,8913200,28.524994
"2011-10-04",34.219986,35.629044,33.896477,35.542774,10294000,29.107855
"2011-10-05",35.765636,36.089146,34.370956,34.593819,19707600,28.330709
"2011-10-06",34.644142,35.593098,34.608196,35.463696,9998300,29.0431
"2011-10-07",35.449318,35.81596,35.233646,35.398994,7222700,28.990108
"2011-10-10",35.801582,36.786484,35.744068,36.592381,5401200,29.96744
"2011-10-11",36.49892,37.347233,36.470165,37.296909,5378400,30.544409
"2011-10-12",37.35442,37.972683,36.642704,36.685837,7823500,30.275311
"2011-10-13",36.49892,38.087708,36.448597,37.821712,9238300,31.212711
"2011-10-14",37.900791,37.994247,37.081238,37.483826,6705500,30.933868
"2011-10-17",37.225018,37.375988,36.664268,36.757729,5375100,30.334648
"2011-10-18",36.815239,37.97987,36.376709,37.584473,4987800,31.016926
"2011-10-19",37.59885,37.74263,36.887131,37.109993,4575800,30.625353
"2011-10-20",37.189072,37.713875,36.836807,37.498203,5307900,30.945726
"2011-10-21",38.145218,38.75629,37.994247,38.634075,6026600,31.883116
"2011-10-24",38.626888,38.691589,38.2243,38.439972,4339300,31.72294
"2011-10-25",38.21711,38.763481,37.850468,37.987061,3337500,31.349171
"2011-10-26",38.418404,38.727535,37.332855,38.138031,4817100,31.473747
"2011-10-27",39.051041,39.460819,38.626888,39.101364,4922100,32.268749
"2011-10-28",39.058231,39.352982,38.339325,38.921638,4559000,32.120438
"2011-10-31",38.648453,39.187634,38.511864,38.511864,3527500,31.782263
"2011-11-01",37.749821,38.289001,37.498203,37.828899,5743400,31.218641
"2011-11-02",38.166786,38.353703,37.785767,38.209923,4614900,31.533091
"2011-11-03",38.554996,38.907261,38.109272,38.849747,4319800,32.061104
"2011-11-04",38.84256,39.23077,38.353703,38.806614,5502200,32.025509
"2011-11-07",38.928829,39.360172,38.648453,39.273903,4894700,32.411137
"2011-11-08",39.432064,40.100647,39.122932,39.992809,5567600,33.004425
"2011-11-09",39.130123,39.978432,39.043854,39.403309,8791900,32.517929
"2011-11-10",39.726814,39.726814,39.029476,39.352982,4587900,32.476406
"2011-11-11",39.690868,40.222862,39.489574,40.122215,3393300,33.111214
"2011-11-14",39.935299,40.115025,39.690868,39.748383,2658600,32.802704
"2011-11-15",39.741192,40,39.403309,39.834652,2570200,32.873898
"2011-11-16",39.539898,39.841839,39.115746,39.173256,3597900,32.328087
"2011-11-17",39.000717,39.317039,38.188354,38.655643,3795800,31.900911
"2011-11-18",38.777859,38.871315,38.404026,38.705967,4372000,31.942442
"2011-11-21",38.21711,38.634075,37.864845,38.45435,3367100,31.734804
"2011-11-22",38.554996,39.769951,38.360893,39.187634,6216700,32.339951
"2011-11-23",38.885693,38.98634,38.195541,38.231487,3761800,31.550875
"2011-11-25",38.260246,38.346512,37.771389,37.900791,3052200,31.277967
"2011-11-28",38.705967,39.360172,38.569374,39.209202,4450600,32.357742
"2011-11-29",39.245148,39.554279,39.216393,39.460819,3379800,32.565399
"2011-11-30",40.309132,40.618259,39.985622,40.287563,5330700,33.247677
"2011-12-01",40.330696,40.639828,40.172539,40.467289,4725600,33.395988
"2011-12-02",40.71172,40.891445,40.323509,40.438534,4105300,33.372265
"2011-12-05",40.869877,41.150253,40.690151,41.042416,4560100,33.870617
"2011-12-06",41.00647,41.329979,40.553558,41.214954,4253600,34.013004
"2011-12-07",41.315601,41.7757,41.00647,41.703812,6526500,34.416439
"2011-12-08",41.581596,42.379581,41.258087,41.329979,6432500,34.107941
"2011-12-09",41.7757,42.099209,41.509705,41.667866,5775700,34.386791
"2011-12-12",41.401871,42.451473,41.143063,42.386772,7219100,34.980076
"2011-12-13",42.415527,42.537743,41.804459,41.897915,5791000,34.57663
"2011-12-14",41.840401,42.171101,41.042416,41.24371,6523700,34.036739
"2011-12-15",41.574406,41.739754,41.092739,41.337166,4258200,34.113873
"2011-12-16",41.682243,41.804459,41.322788,41.480949,6063300,34.232536
"2011-12-19",41.495327,41.804459,41.301224,41.409058,3463400,34.173203
"2011-12-20",41.7757,42.135155,41.63192,41.933861,5541600,34.6063
"2011-12-21",42.048885,42.199856,41.696621,42.012939,5891500,34.671551
"2011-12-22",42.012939,42.077641,41.811646,41.976994,3463700,34.641891
"2011-12-23",42.092022,42.437096,42.056076,42.437096,2671500,35.021587
"2011-12-27",42.429905,42.760605,42.25737,42.631199,3010100,35.181774
"2011-12-28",42.652767,42.703091,42.199856,42.40115,2511700,34.99194
"2011-12-29",42.501797,42.983463,42.49461,42.832493,2412200,35.347904
"2011-12-30",42.774982,42.839684,42.422718,42.422718,1733400,35.009727
"2012-01-03",42.854061,43.062546,42.048885,42.1064,4735600,34.748684
"2012-01-04",42.034508,42.774982,42.034508,42.393963,5013100,34.986012
"2012-01-05",42.329258,42.774982,41.984184,42.717468,5059600,35.252979
"2012-01-06",42.652767,43.120056,42.559311,43.0266,3761200,35.508087
"2012-01-09",42.997845,43.055355,42.64558,42.861252,3684600,35.371632
"2012-01-10",43.199139,43.457943,42.832493,43.127247,4825900,35.591145
"2012-01-11",42.969086,44.313442,42.969086,43.79583,8527300,36.383331
"2012-01-12",43.903667,44.248741,43.623291,43.752697,4792600,36.347511
"2012-01-13",43.623291,44.083393,43.572968,44.018692,5074600,36.568481
"2012-01-17",44.471603,44.931705,44.284687,44.493172,4190800,36.962654
"2012-01-18",44.450035,45.291157,44.428471,45.04673,5246800,37.422523
"2012-01-19",45.075485,45.276779,44.694466,44.910137,5009600,37.309048
"2012-01-20",45.183323,45.607475,44.852623,44.917324,5667200,37.315018
"2012-01-23",44.938892,45.003593,44.356579,44.766354,3847300,37.189606
"2012-01-24",44.557873,44.831059,44.03307,44.766354,4595000,37.189606
"2012-01-25",44.680088,45.176132,44.622574,45.039539,3474300,37.41655
"2012-01-26",45.212078,45.291157,44.701653,44.917324,2821000,37.315018
"2012-01-27",44.859814,45.298347,44.787922,45.183323,5375100,37.535999
"2012-01-30",44.917324,45.887852,44.593819,45.780014,4623500,38.031704
"2012-01-31",45.859093,46.153847,45.319912,45.528397,4825600,37.82267
"2012-02-01",45.830338,46.304817,45.600288,46.139469,4078200,38.330318
"2012-02-02",45.995686,46.182602,45.636234,45.851906,4827400,38.091408
"2012-02-03",46.376709,46.549244,45.866283,45.895039,5478500,38.127258
"2012-02-06",45.758446,46.060387,45.334293,45.42775,7820600,37.739059
"2012-02-07",46.649891,47.296909,46.362328,46.621136,17822300,38.730461
"2012-02-08",47.081238,47.232208,46.132278,46.326385,8743200,38.485588
"2012-02-09",46.398273,46.779297,46.333572,46.664268,8935500,38.766285
"2012-02-10",46.376709,46.894321,46.225739,46.542057,5253600,38.664761
"2012-02-13",46.743351,46.772106,46.340763,46.427032,4519000,38.56921
"2012-02-14",46.326385,46.333572,45.492451,45.995686,7967500,38.210861
"2012-02-15",46.161034,46.333572,45.557152,45.808769,5700100,38.055595
"2012-02-16",45.772827,46.635513,45.744068,46.534866,4179900,38.658791
"2012-02-17",46.67865,47.074047,46.534866,46.908699,7671000,38.969368
"2012-02-21",47.059669,47.375988,46.937454,47.088425,4580100,39.118652
"2012-02-22",46.966213,47.440689,46.800861,47.375988,5902500,39.357555
"2012-02-23",47.332855,47.397556,46.887131,47.325665,4167200,39.315742
"2012-02-24",47.296909,47.340042,46.951832,47.117184,3343400,39.142548
"2012-02-27",46.887131,47.340042,46.73616,47.131561,2437400,39.154491
"2012-02-28",47.124371,47.440689,47.052479,47.419125,2987300,39.393372
"2012-02-29",47.440689,47.843277,47.167507,47.620419,4175300,39.560616
"2012-03-01",47.613228,47.915169,47.440689,47.606037,3548800,39.548656
"2012-03-02",47.541336,47.74263,47.411934,47.620419,2891700,39.560616
"2012-03-05",47.627605,47.8936,47.455067,47.706684,2313700,39.632282
"2012-03-06",47.232208,47.541336,46.786484,47.074047,4458000,39.106701
"2012-03-07",47.088425,47.900791,46.980591,47.814522,4118400,39.721863
"2012-03-08",47.426311,48.346512,47.318478,48.159599,4960000,40.008533
"2012-03-09",48.569374,48.583752,48.2243,48.46154,2906000,40.259365
"2012-03-12",48.583752,48.770668,48.037384,48.116463,2658300,39.97271
"2012-03-13",48.475918,49.396118,48.389648,49.338604,4012700,40.987999
"2012-03-14",49.460819,49.85622,49.029476,49.345795,4755800,40.993958
"2012-03-15",49.626167,49.626167,48.914452,49.331417,2787100,40.982025
"2012-03-16",49.367363,49.561466,48.964775,49.173256,3622100,40.85062
"2012-03-19",49.266716,49.662113,48.885693,49.647736,2836900,41.244797
"2012-03-20",49.446442,50.618259,49.439251,50.47448,5240100,41.931614
"2012-03-21",50.373833,50.47448,50.057514,50.265995,3046200,41.758427
"2012-03-22",50.165348,51.128685,50.165348,50.841122,4900000,42.236202
"2012-03-23",50.905823,50.913013,50.050323,50.783607,3805600,42.188431
"2012-03-26",50.884254,51.380302,50.819553,51.358734,3282600,42.66621
"2012-03-27",51.473759,51.610352,50.733284,50.76923,5121900,42.176479
"2012-03-28",50.776421,51.063984,50.352264,50.611073,4316800,42.045094
"2012-03-29",50.323509,50.618259,50.115025,50.53199,2762900,41.979397
"2012-03-30",50.898636,51.344357,50.596691,51.171818,4890700,42.510925
"2012-04-02",51.114307,51.128685,50.244427,50.323509,5858000,41.80621
"2012-04-03",50.345074,51.056793,50.273186,50.833931,5702100,42.230228
"2012-04-04",50.452911,50.740475,50.186916,50.366642,3190300,41.842033
"2012-04-05",50.316319,50.841122,50.158161,50.812366,3194900,42.212318
"2012-04-09",50.086269,50.47448,50.086269,50.323509,2549500,41.80621
"2012-04-10",50.14378,50.431343,49.187634,49.23077,4454200,40.898407
"2012-04-11",49.453632,50.675774,49.352982,50.402588,5024400,42.1157
"2012-04-12",50.503235,51.028038,50.230049,50.948959,3203000,42.572247
"2012-04-13",50.884254,52.983463,50.841122,52.379581,8544000,43.767651
"2012-04-16",52.55212,52.674335,51.531273,51.941051,7777400,43.401222
"2012-04-17",52.78936,52.947521,52.041698,52.616821,6156800,43.965885
"2012-04-18",52.271748,52.674335,52.199856,52.437096,7295000,43.815708
"2012-04-19",51.358734,52.293316,51.028038,51.337166,11043700,42.896622
"2012-04-20",51.92667,53.515457,51.617542,53.148815,11210200,44.410419
"2012-04-23",52.861252,53.08411,52.336449,53.040977,5733500,44.320301
"2012-04-24",52.825306,53.091301,51.818836,51.933861,6111200,43.395222
"2012-04-25",52.25737,52.516174,51.876347,52.300503,5858300,43.70158
"2012-04-26",52.329258,52.688713,52.02013,52.40115,3901700,43.785671
"2012-04-27",52.444286,52.861252,52.034508,52.710281,3353400,44.043987
"2012-04-30",52.566498,52.674335,52.070454,52.286125,2856100,43.68956
"2012-05-01",52.49461,53.436378,52.393963,52.875629,3226800,44.18214
"2012-05-02",52.703091,53.249462,52.573689,52.976276,3447700,44.266239
"2012-05-03",53.199139,53.271027,51.387489,51.761322,7968300,43.251041
"2012-05-04",51.552841,51.718189,50.891445,51.150253,4121200,42.740452
"2012-05-07",51.121494,52.25737,50.927391,52.034508,4669400,43.479321
"2012-05-08",51.710999,51.797268,50.905823,51.624729,5685800,43.136917
"2012-05-09",51.035225,51.114307,50.503235,50.639828,5331800,42.313938
"2012-05-10",51.01366,51.653488,50.877068,51.301224,3853300,42.866592
"2012-05-11",51.114307,52.027317,51.092739,51.54565,3540500,43.070831
"2012-05-14",51.114307,51.315601,50.107838,50.186916,4735600,41.935486
"2012-05-15",50.179726,51.09993,50.079079,50.15097,4647300,41.905457
"2012-05-16",50.222862,50.776421,50.194103,50.424156,3745400,42.133732
"2012-05-17",50.359455,50.460102,48.820992,48.90007,6007300,40.860229
"2012-05-18",48.950394,49.144501,48.332134,48.475918,6533200,40.50581
"2012-05-21",48.648453,49.726814,48.346512,49.683681,4025200,41.514984
"2012-05-22",50.007191,51.329979,49.798706,50.668583,6156700,42.337963
"2012-05-23",50.230049,50.934578,49.935299,50.819553,3703100,42.464111
"2012-05-24",51.063984,51.301224,49.978432,50.675774,6037400,42.343971
"2012-05-25",50.337887,50.977715,50.337887,50.611073,2662500,42.289917
"2012-05-29",50.869877,51.675053,50.855499,51.39468,3500300,42.944683
"2012-05-30",50.963337,50.984901,50.438534,50.567936,3866800,42.253876
"2012-05-31",50.560749,51.01366,50.007191,50.582314,4448000,42.265884
"2012-06-01",48.698776,49.194824,46.268871,46.513298,18596000,38.865871
"2012-06-04",45.808769,46.268871,45.125809,46.175415,8954400,38.583542
"2012-06-05",45.887852,46.513298,45.81596,46.297626,4380200,38.685646
"2012-06-06",46.843998,48.677212,46.779297,47.97987,8097400,40.091316
"2012-06-07",48.734722,49.273903,47.864845,48.001438,4708500,40.109325
"2012-06-08",46.649891,46.657082,44.838245,46.434219,15942900,38.799793
"2012-06-11",46.91589,46.9734,45.57872,45.614666,7750300,38.114979
"2012-06-12",45.600288,46.103523,45.34148,45.650612,6142700,38.145016
"2012-06-13",45.67218,46.283249,44.931705,45.19051,4663300,37.760567
"2012-06-14",45.348671,46.549244,45.305534,46.312004,5460600,38.697659
"2012-06-15",46.685837,46.793674,46.254494,46.721783,4794400,39.040073
"2012-06-18",46.462975,47.397556,46.398273,47.304096,4391200,39.526646
"2012-06-19",47.59885,48.511864,47.35442,48.346512,6886700,40.397686
"2012-06-20",48.389648,48.590942,46.987778,47.613228,6600200,39.784946
"2012-06-21",47.792953,47.850468,46.685837,46.73616,4170900,39.052094
"2012-06-22",47.519772,47.97987,47.203449,47.526958,4946300,39.712872
"2012-06-25",46.930267,47.167507,46.484543,46.944645,4073200,39.226284
"2012-06-26",47.109993,47.325665,46.721783,47.059669,3370600,39.322399
"2012-06-27",46.951832,47.181885,46.117901,46.462975,3665800,38.823822
"2012-06-28",46.046009,46.261681,45.168941,45.930984,5853400,38.379307
"2012-06-29",45.528397,46.362328,44.248741,46.312004,12182200,38.697659
"2012-07-02",46.20417,46.520489,45.528397,45.974121,4452500,38.415337
"2012-07-03",45.664989,45.780014,44.622574,45.42775,4954400,37.958801
"2012-07-05",45.291157,46.851185,45.291157,46.549244,6472600,38.895908
"2012-07-06",46.369518,47.06686,46.103523,46.671459,5521500,38.99802
"2012-07-09",46.728973,46.728973,45.43494,45.629044,6886400,38.126995
"2012-07-10",45.981308,46.247303,45.154564,45.327103,6173200,37.874699
"2012-07-11",45.269588,45.384617,44.399712,44.536304,8076700,37.44939
"2012-07-12",44.191231,45.585911,43.88929,45.391804,10928800,38.168755
"2012-07-13",45.370235,46.613945,45.147377,46.527679,6405600,39.123894
"2012-07-16",46.29044,46.613945,45.895039,46.038822,5270200,38.712814
"2012-07-17",46.211357,47.232208,45.887852,46.304817,7605700,38.936485
"2012-07-18",46.333572,47.311287,46.067577,47.124371,9428000,39.625626
"2012-07-19",45.600288,48.526241,45.593098,47.347233,17430800,39.813026
"2012-07-20",47.059669,47.124371,45.794392,46.693027,12726500,39.26292
"2012-07-23",45.830338,46.125092,45.334293,45.377426,6888200,38.156662
"2012-07-24",45.549965,45.549965,44.766354,45.118618,4441800,37.939045
"2012-07-25",45.183323,45.995686,45.183323,45.657799,4640600,38.392426
"2012-07-26",46.254494,47.06686,46.254494,46.808052,5262700,39.359638
"2012-07-27",46.836807,48.159599,46.757729,47.972683,5778200,40.338947
"2012-07-30",48.001438,48.159599,47.476635,47.735443,4503700,40.139462
"2012-07-31",47.620419,47.620419,46.549244,46.613945,7738500,39.196423
"2012-08-01",46.858376,47.016537,46.34795,46.412651,5267500,39.027157
"2012-08-02",46.254494,47.246586,46.125092,47.203449,5717100,39.692123
"2012-08-03",48.087708,49.360172,47.821712,48.547806,6562300,40.822556
"2012-08-06",48.562187,48.885693,48.353703,48.396835,3326200,40.695606
"2012-08-07",48.648453,49.007908,48.238678,48.245865,3875100,40.568661
"2012-08-08",47.728252,48.051762,47.44788,47.864845,4456300,40.248272
"2012-08-09",47.8936,48.109272,47.771389,47.886414,3469500,40.266407
"2012-08-10",47.749821,48.051762,47.634796,48.044571,2230800,40.399387
"2012-08-13",48.015816,48.2243,47.8936,48.145218,2703400,40.484032
"2012-08-14",48.245865,48.324947,47.052479,47.627605,7410600,40.048782
"2012-08-15",47.649174,47.721066,47.138748,47.375988,5781500,39.837212
"2012-08-16",47.627605,47.972683,47.304096,47.541336,4012200,39.976238
"2012-08-17",47.735443,48.001438,47.426311,47.519772,5007800,39.958111
"2012-08-20",47.620419,47.692307,46.800861,46.858376,3985700,39.401962
"2012-08-21",46.779297,47.311287,46.779297,47.160316,5636300,39.655849
"2012-08-22",47.016537,47.304096,46.872753,46.937454,3478700,39.468452
"2012-08-23",46.901508,47.002155,46.225739,46.491734,3998800,39.093655
"2012-08-24",46.175415,46.182602,45.219265,46.031631,5738700,38.706768
"2012-08-27",46.168224,46.398273,45.614666,45.952553,4579100,38.640278
"2012-08-28",45.902229,46.175415,45.600288,45.851906,3109300,38.555634
"2012-08-29",45.837528,46.268871,45.823151,45.938175,2485400,38.628189
"2012-08-30",45.794392,45.995686,45.514019,45.549965,2706000,38.30175
"2012-08-31",45.923798,46.010063,45.478073,45.808769,3379800,38.519379
"2012-09-04",45.636234,45.787205,45.111431,45.276779,3557800,38.072033
"2012-09-05",45.240833,45.744068,45.147377,45.535587,3491600,38.289658
"2012-09-06",45.851906,46.764915,45.751259,46.067577,5419300,38.736996
"2012-09-07",46.247303,47.268154,46.117901,47.268154,5404400,39.746525
"2012-09-10",47.282532,47.915169,47.217831,47.541336,5389900,39.976238
"2012-09-11",47.936737,48.864128,47.764198,48.058949,6588400,40.411488
"2012-09-12",48.116463,48.332134,47.275341,48.015816,5481000,40.375221
"2012-09-13",48.058949,48.497482,47.491013,48.317757,3167100,40.629105
"2012-09-14",48.468727,48.662834,47.677929,47.850468,6307400,40.236187
"2012-09-17",47.879223,48.023006,47.627605,47.83609,6524300,40.224087
"2012-09-18",47.83609,48.07333,47.68512,48.030193,3980900,40.387302
"2012-09-19",47.907978,48.907261,47.907978,48.763481,4287300,41.003906
"2012-09-20",48.7491,49.022285,48.45435,49.022285,3969200,41.221531
"2012-09-21",49.547089,49.755573,49.237957,49.259525,5162800,41.421009
"2012-09-24",48.849747,49.180447,48.705967,49.058231,2488900,41.251766
