"","VFC.Open","VFC.High","VFC.Low","VFC.Close","VFC.Volume","VFC.Adjusted"
"2011-08-22",24.941149,25.169491,24.566854,24.81403,4765800,17.383535
"2011-08-23",25.072975,26.268833,24.811676,26.268833,4465500,18.402699
"2011-08-24",26.153484,26.725517,26.016949,26.70904,4407700,18.71109
"2011-08-25",26.760828,26.876177,25.91337,26.038136,3088300,18.241085
"2011-08-26",25.922787,26.869116,25.501413,26.852636,3492300,18.811687
"2011-08-29",26.857346,27.542374,26.591337,27.507063,4699600,19.270144
"2011-08-30",27.532957,27.747175,27.269302,27.570621,4447200,19.314672
"2011-08-31",27.777779,28.203861,27.351694,27.556498,4298600,19.304773
"2011-09-01",27.648306,27.956686,27.132769,27.208097,4349100,19.060707
"2011-09-02",26.701977,26.824389,26.355932,26.494822,3308800,18.561014
"2011-09-06",25.967514,26.473635,25.322504,26.433617,3816800,18.518139
"2011-09-07",26.786724,27.382298,26.483051,27.370527,3681700,19.642643
"2011-09-08",27.269302,28.234463,27.128059,27.448212,8476900,19.698395
"2011-09-09",26.986816,27.483522,26.398306,26.694916,4516900,19.157785
"2011-09-12",26.202919,27.161016,26.158192,27.125706,3187700,19.466942
"2011-09-13",27.290489,28.14501,27.097458,28.046139,4212700,20.127501
"2011-09-14",28.147364,29.154896,27.864878,28.801788,5213100,20.669794
"2011-09-15",28.987759,29.484463,28.688795,29.23258,5803200,20.978954
"2011-09-16",29.291431,29.571564,29.020716,29.350283,5476100,21.063425
"2011-09-19",28.907721,29.955273,28.728813,29.830509,4005900,21.40807
"2011-09-20",29.882298,30.534369,29.484463,29.809322,4903000,21.392864
"2011-09-21",29.658663,29.908192,28.45339,28.479284,3726300,20.438349
"2011-09-22",27.695387,28.385122,27.516478,27.95904,4155400,20.064995
"2011-09-23",27.97081,29.766949,27.926083,29.446798,7261500,21.132696
"2011-09-26",29.595104,30.01177,28.957157,29.974106,4657100,21.511116
"2011-09-27",30.390772,31.266478,30.221281,30.663841,7445000,22.006109
"2011-09-28",30.623823,31.040489,29.731638,29.738701,4102300,21.342178
"2011-09-29",30.437853,30.586159,28.396893,29.557438,5203000,21.212095
"2011-09-30",29.124294,29.70339,28.606403,28.606403,4940800,20.529575
"2011-10-03",28.333334,29.246704,27.688324,27.829567,5044100,19.972076
"2011-10-04",27.603579,29.112524,27.285782,29.103107,6410700,20.88604
"2011-10-05",29.23258,29.823446,28.528719,29.70339,4824900,21.316835
"2011-10-06",29.748117,30.367231,29.404425,30.298964,3474000,21.744259
"2011-10-07",30.411959,31.134651,30.228342,30.480227,4934900,21.874332
"2011-10-10",30.915726,31.464218,30.750942,31.313559,4979500,22.472387
"2011-10-11",31.169962,31.454802,30.66855,30.922787,3118000,22.191946
"2011-10-12",31.10405,31.687853,30.63324,30.781544,4587800,22.090584
"2011-10-13",30.475517,31.026365,30.447269,30.991055,4056000,22.240934
"2011-10-14",31.224106,31.544256,31.078154,31.532486,2452800,22.629501
"2011-10-17",31.4242,31.494822,30.713276,30.781544,2240400,22.090584
"2011-10-18",30.826271,31.497175,29.908192,31.040489,3599300,22.276415
"2011-10-19",30.885122,31.146421,30.233051,30.338984,4342300,21.772972
"2011-10-20",30.503767,31.080509,30.016478,31.002825,4636300,22.249376
"2011-10-21",31.202919,31.544256,30.682674,31.235876,5511800,22.416634
"2011-10-24",32.485874,32.871941,31.224106,32.248116,7534300,23.143072
"2011-10-25",32.25518,32.349342,31.188795,31.285311,5864800,22.452114
"2011-10-26",32.059792,32.450565,31.233522,31.530132,5070000,22.627808
"2011-10-27",32.471752,32.911957,32.118645,32.716572,5309600,23.479267
"2011-10-28",32.615349,33.095573,32.208099,32.996704,6350800,23.680304
"2011-10-31",32.794254,33.545197,32.537666,32.537666,5052600,23.350872
"2011-11-01",31.807909,32.396423,31.572504,31.897364,4577600,22.891359
"2011-11-02",32.375237,32.775425,31.998587,32.735405,4998600,23.492781
"2011-11-03",32.951977,33.272129,31.86676,33.201508,6118800,23.827286
"2011-11-04",32.806026,33.154427,32.033897,32.241055,4375400,23.13801
"2011-11-07",32.015064,32.438793,31.483051,31.869116,3923000,22.871082
"2011-11-08",32.092751,32.193974,31.346516,32.00565,3338500,22.969074
"2011-11-09",31.365349,31.433617,30.765066,30.849812,3642200,22.13957
"2011-11-10",31.132298,31.38418,30.753296,31.285311,3604400,22.452114
"2011-11-11",31.661959,32.361111,31.391243,32.050377,3169400,23.001171
"2011-11-14",31.944445,32.184559,31.782015,31.953861,2469800,22.931904
"2011-11-15",31.791431,32.302261,31.673729,32.059792,2351700,23.007923
"2011-11-16",31.697269,32.130413,31.478342,31.614878,3465500,22.688629
"2011-11-17",31.556026,31.772598,30.805084,31.306498,3005900,22.467319
"2011-11-18",31.294727,31.440678,30.649717,31.014595,3268000,22.257832
"2011-11-21",30.722692,30.821564,30.136536,30.251883,4371200,21.710463
"2011-11-22",30.223635,30.484934,29.948212,30.223635,3718700,21.690191
"2011-11-23",30.108286,30.404896,29.981167,30.148306,3140100,21.636133
"2011-11-25",30.040018,30.153013,29.705744,29.717514,1100700,21.326969
"2011-11-28",30.520245,31.659605,30.517891,31.647835,4291300,22.712282
"2011-11-29",31.577213,31.753767,31.177025,31.5984,3620600,22.676805
"2011-11-30",32.547081,32.813087,32.217514,32.648304,5085300,23.430279
"2011-12-01",32.47646,32.850754,32.266949,32.497646,4174100,23.322153
"2011-12-02",32.876648,33.274483,32.587101,32.620056,4571700,23.41
"2011-12-05",33.088512,33.427494,32.862522,33.015537,7255600,23.693823
"2011-12-06",32.834274,32.956684,32.462334,32.770714,5707200,23.518122
"2011-12-07",32.596516,32.681263,32.019775,32.450565,9609000,23.811527
"2011-12-08",32.33757,32.853107,31.711393,31.800848,5460000,23.334776
"2011-12-09",31.989172,32.222221,31.43597,32.168079,3050100,23.60424
"2011-12-12",31.777308,31.946798,31.353579,31.88324,3557700,23.395231
"2011-12-13",32.365818,32.469398,30.748587,30.976931,4968500,22.730207
"2011-12-14",30.76742,31.033428,30.63324,30.696798,4835500,22.524652
"2011-12-15",30.915726,30.955744,30.419022,30.65678,4537700,22.495283
"2011-12-16",30.819208,31.000471,30.030603,30.244822,18363300,22.192997
"2011-12-19",30.484934,30.932203,30.402542,30.48258,5163400,22.367458
"2011-12-20",30.873352,31.021658,30.089455,30.407251,5816800,22.312181
"2011-12-21",30.355461,30.456686,29.764595,30.218927,5232300,22.174002
"2011-12-22",30.193031,30.313089,29.555084,29.811676,5416200,21.875166
"2011-12-23",29.894068,30.395481,29.84934,30.369585,2293900,22.284546
"2011-12-27",30.374294,30.805084,30.233051,30.734463,1920100,22.552288
"2011-12-28",30.720339,30.880415,30.315443,30.371941,2044100,22.28628
"2011-12-29",30.233051,30.447269,29.896421,30.289549,3034800,22.225819
"2011-12-30",30.155367,30.29661,29.882298,29.894068,2708500,21.935621
"2012-01-03",30.845104,31.301788,30.411959,30.524954,4391200,22.398552
"2012-01-04",30.539078,31.913841,30.513184,31.869116,6355900,23.384871
"2012-01-05",31.779661,31.878531,31.129944,31.829096,4298600,23.355509
"2012-01-06",31.85499,31.862053,31.426554,31.466572,2195800,23.089497
"2012-01-09",31.541903,31.791431,31.348869,31.746704,2754400,23.295048
"2012-01-10",31.737288,31.89501,31.275894,31.541903,3408600,23.144772
"2012-01-11",31.480698,31.53484,30.838041,31.007532,5672800,22.752657
"2012-01-12",30.972221,31.358286,30.845104,31.306498,3986300,22.972033
"2012-01-13",31.06403,31.325329,30.991055,31.059322,3065800,22.790657
"2012-01-17",31.306498,31.334745,31.031073,31.231167,3662600,22.916763
"2012-01-18",31.141714,31.478342,30.687382,31.37241,2619300,23.020401
"2012-01-19",31.38418,31.664312,30.908663,31.330038,3445600,22.989307
"2012-01-20",31.322975,31.621941,31.134651,31.433617,2738700,23.06531
"2012-01-23",31.452448,31.916195,30.991055,31.151131,2475700,22.858032
"2012-01-24",31.040489,31.478342,30.66855,31.205273,4015600,22.897757
"2012-01-25",31.214689,31.631355,30.981638,31.596045,2694500,23.18449
"2012-01-26",31.643126,31.643126,30.722692,30.96516,4521100,22.721565
"2012-01-27",30.856874,31.026365,30.626177,30.793314,2234400,22.595476
"2012-01-30",30.602636,30.979284,30.3484,30.838041,2338900,22.62829
"2012-01-31",30.866289,31.167608,30.823917,30.95339,2582800,22.712933
"2012-02-01",30.946327,31.322975,30.710922,30.743879,5896600,22.559195
"2012-02-02",30.60499,30.95339,30.430792,30.59322,4173700,22.448647
"2012-02-03",30.809793,31.544256,30.772127,31.40066,4294300,23.041124
"2012-02-06",31.358286,31.473635,31.073446,31.252354,4152800,22.932302
"2012-02-07",31.348869,31.986816,31.132298,31.913841,4960400,23.417688
"2012-02-08",32.302261,33.406307,32.250469,32.869587,6966300,24.118994
"2012-02-09",33.069679,33.542843,32.8484,33.50518,4945500,24.585371
"2012-02-10",33.189735,33.479286,32.984936,33.1968,4345700,24.359095
"2012-02-13",33.46516,33.613464,33.130886,33.60405,3564900,24.657928
"2012-02-14",33.243881,33.820621,33.210922,33.811207,3774800,24.809933
"2012-02-15",33.999531,34.517422,33.672318,33.721752,5861400,24.744297
"2012-02-16",33.837101,35.037666,33.811207,34.821091,10068600,25.550966
"2012-02-17",35.02354,35.18597,34.411488,34.616291,5504600,25.40069
"2012-02-21",34.616291,34.661018,33.877117,34.096046,3744200,25.018942
"2012-02-22",33.99482,34.251411,33.83239,34.07486,3756900,25.003395
"2012-02-23",34.088982,34.237289,33.787666,33.865349,4637100,24.849661
"2012-02-24",33.820621,34.500942,33.719398,34.467983,4428500,25.291868
"2012-02-27",34.258476,35.310734,34.171375,34.861111,4079400,25.58033
"2012-02-28",34.858757,34.978813,34.48917,34.71516,5092500,25.47324
"2012-02-29",34.712807,34.724575,34.378532,34.380886,4473100,25.227957
"2012-03-01",34.6516,34.832863,34.427967,34.661018,4872900,25.433514
"2012-03-02",34.656307,34.785782,34.526836,34.665726,4513100,25.436964
"2012-03-05",34.515064,34.743408,34.444443,34.592751,3507100,25.383415
"2012-03-06",34.305557,34.486816,34.046612,34.0984,4144300,25.02067
"2012-03-07",34.0984,34.293785,33.940678,34.129002,3899700,25.583324
"2012-03-08",34.197269,34.677494,34.164314,34.451508,3134200,25.825085
"2012-03-09",34.580978,34.71516,34.317326,34.322033,3909900,25.728024
"2012-03-12",34.253765,34.719868,34.150188,34.548023,5264100,25.897434
"2012-03-13",34.616291,34.969398,34.508003,34.945858,4849500,26.19565
"2012-03-14",34.668079,34.971752,34.46563,34.599812,3805400,25.936251
"2012-03-15",34.597458,34.81403,34.237289,34.752827,3860200,26.050953
"2012-03-16",34.745762,35.275425,34.620998,34.77401,6140100,26.06683
"2012-03-19",34.698681,34.938793,34.522129,34.81403,3468900,26.096832
"2012-03-20",34.701035,35.127117,34.661018,35.016479,3345300,26.248585
"2012-03-21",35.016479,35.270714,34.884651,35.061207,3175400,26.282118
"2012-03-22",34.952919,35.181263,34.736347,35.072975,4097200,26.290936
"2012-03-23",34.903484,35.211864,34.246704,34.604519,5318900,25.939781
"2012-03-26",34.835217,35.73917,34.835217,35.628532,5007500,26.707397
"2012-03-27",35.781544,35.899246,35.379002,35.503765,4666900,26.613859
"2012-03-28",35.468456,35.546139,34.828156,35.042374,4010100,26.268
"2012-03-29",34.927025,34.990585,34.559792,34.948212,3703800,26.197418
"2012-03-30",35.150658,35.251884,34.352638,34.364407,6063600,25.759787
"2012-04-02",34.194916,35.303673,33.943031,35.110641,3241200,26.31917
"2012-04-03",35.002354,35.350754,34.811676,35.26836,3610400,26.437393
"2012-04-04",34.995293,35.16243,34.719868,35,2341500,26.236233
"2012-04-05",33.669964,35.677967,33.669964,35.390774,4339800,26.52916
"2012-04-09",34.769302,35.197739,34.738701,35.037666,2566600,26.264467
"2012-04-10",34.985874,35.072975,33.933617,34.020714,3705500,25.502155
"2012-04-11",34.510357,34.515064,34.138416,34.209038,2380200,25.643322
"2012-04-12",34.213749,34.56921,34.081921,34.538605,2332200,25.890369
"2012-04-13",34.451508,35.174198,34.427967,35.084747,3416700,26.299761
"2012-04-16",35.181263,35.43079,34.95998,35.065914,3727600,26.285645
"2012-04-17",35.117702,35.444916,35.065914,35.310734,1960000,26.469162
"2012-04-18",35.216572,35.275425,34.934086,35.075329,3435400,26.292702
"2012-04-19",35.098869,35.374294,34.879944,35.108288,2159300,26.317404
"2012-04-20",35.18597,35.623821,35.112995,35.5532,2550500,26.650911
"2012-04-23",35.357815,35.390774,34.781075,35.338982,2847900,26.490328
"2012-04-24",35.315441,35.393127,34.491524,34.606873,2818500,25.941542
"2012-04-25",34.684559,35.282486,34.684559,35.138889,3405200,26.340343
"2012-04-26",35.294254,36.334747,35.294254,36.252354,5327000,27.175011
"2012-04-27",36.483051,36.685497,35.414314,36.299435,5785400,27.210299
"2012-04-30",36.339455,36.461864,35.699154,35.793316,2286700,26.830904
"2012-05-01",35.948681,36.339455,35.49435,36.092278,3846600,27.055016
"2012-05-02",36.068737,36.758476,35.960453,36.654896,2268900,27.476746
"2012-05-03",36.607815,36.664314,36.071091,36.151131,2111700,27.099134
"2012-05-04",35.875706,35.9016,34.896423,34.983521,3647800,26.223879
"2012-05-07",34.769302,35.14595,34.613937,34.703388,3024600,26.013895
"2012-05-08",34.192562,34.192562,32.584747,33.394539,5792100,25.032768
"2012-05-09",32.949623,33.359226,32.829567,32.949623,4941300,24.699263
"2012-05-10",33.378059,33.575802,32.758945,32.810734,3827400,24.595142
"2012-05-11",32.711864,33.121468,32.60593,32.801319,2434500,24.588089
"2012-05-14",32.401131,32.876648,32.179848,32.693031,3415800,24.506918
"2012-05-15",32.587101,32.888416,32.316383,32.35405,3094700,24.252811
"2012-05-16",32.509415,32.714218,32.184559,32.485874,4612100,24.351627
"2012-05-17",32.450565,32.568268,31.41243,31.53484,5016000,23.638727
"2012-05-18",31.588984,32.212807,31.426554,31.504238,3784100,23.615789
"2012-05-21",31.654896,32.306969,31.417137,32.27401,4083200,24.192808
"2012-05-22",32.481167,33.568737,32.481167,32.841335,5418700,24.61808
"2012-05-23",32.735405,33.232109,32.241055,32.822506,3555600,24.603971
"2012-05-24",33.041431,33.862995,32.961395,33.335686,3129100,24.988649
"2012-05-25",33.359226,33.512241,32.977871,33.23917,2059400,24.916298
"2012-05-29",33.406307,33.825329,33.159134,33.79002,2420100,25.329226
"2012-05-30",33.458099,33.50518,33.055557,33.149719,1878000,24.849255
"2012-05-31",33.11676,33.321564,32.617702,33.201508,2021200,24.888073
"2012-06-01",32.483521,32.667137,31.504238,31.626648,3946400,23.707554
"2012-06-04",31.676083,32.139832,31.426554,32.052731,3203000,24.026943
"2012-06-05",31.944445,32.570621,31.822035,32.483521,2194100,24.349865
"2012-06-06",32.721279,32.895481,32.502354,32.843693,2319400,25.177917
"2012-06-07",33.145008,33.192089,32.464691,32.794254,2335100,25.140024
"2012-06-08",32.542374,32.900188,32.285782,32.881355,2645200,25.206795
"2012-06-11",33.147362,33.15678,32.469398,32.5,1954900,24.914448
"2012-06-12",32.709511,33.036724,32.405838,32.951977,2046700,25.260931
"2012-06-13",32.956684,33.161488,32.299908,32.504707,2716600,24.918051
"2012-06-14",34.091335,34.091335,32.497646,32.897835,3342800,25.219419
"2012-06-15",32.897835,33.1968,32.638889,33.170902,3560200,25.428755
"2012-06-18",32.97081,33.321564,32.70245,33.232109,2476200,25.475679
"2012-06-19",33.531075,34.01836,33.378059,33.528721,3016500,25.703064
"2012-06-20",33.521656,33.884182,33.192089,33.545197,3072600,25.715689
"2012-06-21",33.528721,33.724106,32.850754,32.928436,2771400,25.242886
"2012-06-22",33.250942,33.822975,32.956684,33.794727,7984500,25.906982
"2012-06-25",33.420433,33.531075,32.900188,32.991997,4165200,25.291615
"2012-06-26",33.163841,33.260357,32.537666,32.638889,3040700,25.020922
"2012-06-27",32.624763,32.966103,32.266949,32.610641,2223800,24.999264
"2012-06-28",32.448212,32.516479,31.205273,31.544256,5245400,24.181778
"2012-06-29",31.996233,32.370529,31.174671,31.414783,9929700,24.082527
"2012-07-02",31.160545,31.466572,30.918079,31.049906,6934900,23.802799
"2012-07-03",30.92985,31.257063,30.491997,30.91337,3434100,23.698139
"2012-07-05",31.132298,31.86676,30.951036,31.74435,8501100,24.335173
"2012-07-06",31.54661,31.779661,31.393597,31.779661,9698600,24.362236
"2012-07-09",31.805555,31.991526,31.355932,31.544256,4546200,24.181778
"2012-07-10",32.509415,33.248589,32.132767,32.306969,5546200,24.766472
"2012-07-11",32.323448,32.323448,31.393597,31.942091,4763300,24.486755
"2012-07-12",31.704332,32.269302,31.475988,32.040962,3091300,24.56255
"2012-07-13",32.332863,33.020245,32.137478,32.926083,2324500,25.241079
"2012-07-16",32.681263,33.079098,32.629471,32.76836,2113800,25.120171
"2012-07-17",32.831921,33.189735,32.831921,33.074387,3276900,25.354771
"2012-07-18",32.968456,33.665253,32.716572,33.382767,4132900,25.591173
"2012-07-19",34.279659,35.995762,34.187855,35.880413,10339200,27.505869
"2012-07-20",36.009888,36.009888,35.101223,35.416668,4220000,27.150366
"2012-07-23",34.830509,35.491997,34.609226,35.338982,3906000,27.090805
"2012-07-24",35.266006,35.334274,34.635124,34.93644,2975700,26.782217
"2012-07-25",35.044727,35.188324,34.463276,34.670433,2676200,26.578293
"2012-07-26",35.094162,35.477871,34.635124,35.054142,2737400,26.872452
"2012-07-27",35.178909,35.51083,35.016479,35.346046,3523700,27.09623
"2012-07-30",35.402542,35.612053,35.153011,35.369587,2463400,27.114265
"2012-07-31",35.24482,35.322506,34.726929,35.14595,3460000,26.942829
"2012-08-01",35.240112,35.369587,34.277306,34.314972,3804100,26.305801
"2012-08-02",34.223164,34.856403,34.077213,34.475048,2721300,26.428511
"2012-08-03",34.81403,35.214218,34.748116,35.089455,1361100,26.899523
"2012-08-06",35.223633,35.393127,35.148304,35.242466,1844900,27.016815
"2012-08-07",35.435497,36.287666,35.407249,35.663841,2759100,27.339842
"2012-08-08",35.313087,35.376648,35.138889,35.291901,2535200,27.054707
"2012-08-09",35.160076,35.310734,34.788136,35.117702,2409500,26.921171
"2012-08-10",35.072975,35.12241,34.477402,34.682205,2847000,26.587328
"2012-08-13",34.604519,35.214218,34.517422,35.211864,1581100,26.993355
"2012-08-14",35.404896,35.666195,35.131828,35.160076,2236100,26.953657
"2012-08-15",35.169491,35.310734,35.051788,35.134182,1540700,26.933809
"2012-08-16",35.120056,35.720341,34.985874,35.555557,2081500,27.256834
"2012-08-17",35.548492,36.042843,35.47081,36.02401,1703000,27.615942
"2012-08-20",36.160545,36.160545,35.051788,35.247173,3381400,27.020426
"2012-08-21",35.459038,35.628532,35.129471,35.22599,1724300,27.004189
"2012-08-22",35.084747,35.174198,34.77401,35.117702,1799500,26.921171
"2012-08-23",35.084747,35.10593,34.708099,34.962334,2446000,26.802063
"2012-08-24",34.955273,35.400188,34.898777,35.362522,2013600,27.10885
"2012-08-27",35.386063,35.426083,35.110641,35.249531,2415800,27.02223
"2012-08-28",35.313087,36.040489,35.233051,36.002827,2942600,27.599701
"2012-08-29",35.911018,36.118172,35.767422,35.988701,2272300,27.588881
"2012-08-30",35.852165,35.951035,35.390774,35.859226,2090000,27.489624
"2012-08-31",35.972221,36.184086,35.708569,35.94162,1786700,27.552786
"2012-09-04",35.875706,35.915726,35.409603,35.607346,1623200,27.296528
