"","PH.Open","PH.High","PH.Low","PH.Close","PH.Volume","PH.Adjusted"
"2016-05-09",112.190002,112.440002,110.330002,111.050003,814300,104.710121
"2016-05-10",111.440002,113.639999,111.059998,113.32,997900,106.85051
"2016-05-11",113.160004,113.980003,112.5,112.860001,753900,106.416779
"2016-05-12",113.400002,113.830002,111.699997,112.540001,1012200,106.115059
"2016-05-13",112.360001,113.059998,109.389999,109.769997,1107400,103.503189
"2016-05-16",110.339996,112.830002,110.339996,112.25,1220100,105.841599
"2016-05-17",112.279999,113.129997,111.440002,111.910004,978100,105.521019
"2016-05-18",111.330002,112.150002,110,110.480003,928800,104.172653
"2016-05-19",109.879997,110.040001,107.720001,109,1149900,102.777153
"2016-05-20",109.690002,110.300003,109.019997,109.470001,1017700,103.220314
"2016-05-23",109.260002,109.879997,108.279999,109.599998,1019900,103.342903
"2016-05-24",109.900002,111.230003,109.489998,110.800003,893000,104.474388
"2016-05-25",111.470001,113.25,110.910004,112.959999,920500,106.511086
"2016-05-26",113.449997,114.5,112.919998,113.639999,1074800,107.152237
"2016-05-27",113.43,114.360001,113.339996,113.980003,1047500,107.472847
"2016-05-31",114.470001,115.269997,113.709999,114.839996,1453900,108.283745
"2016-06-01",113.980003,115.529999,112.910004,115.400002,1075700,108.811768
"2016-06-02",115.120003,115.900002,113.160004,115.879997,757500,109.264374
"2016-06-03",115.980003,116.120003,115.169998,116,661600,109.37751
"2016-06-06",116.370003,117,115.980003,116.260002,976100,109.622681
"2016-06-07",116.599998,117.410004,116.029999,116.120003,811500,109.490685
"2016-06-08",115.980003,117.779999,115.980003,116.599998,532700,109.94326
"2016-06-09",115.660004,116.139999,115.18,115.360001,916100,108.774055
"2016-06-10",113.989998,114.379997,112.220001,112.699997,1418400,106.265923
"2016-06-13",111.639999,112.940002,111.220001,111.57,1035800,105.200432
"2016-06-14",111.129997,112.279999,110.360001,111.889999,973000,105.502159
"2016-06-15",112.379997,112.519997,111.330002,111.620003,1049300,105.247581
"2016-06-16",110.940002,111.790001,109.379997,111.510002,826400,105.14386
"2016-06-17",111.739998,112.650002,111.25,112.18,924200,105.775597
"2016-06-20",113.839996,115.309998,113.459999,113.779999,900200,107.284264
"2016-06-21",113.849998,113.849998,113.029999,113.389999,810100,106.916519
"2016-06-22",113.790001,114.330002,112.959999,113.010002,773900,106.558228
"2016-06-23",114.389999,115.07,113.699997,114.010002,966500,107.501129
"2016-06-24",110.110001,110.889999,105.669998,105.910004,3493800,99.863564
"2016-06-27",103.809998,103.949997,99.099998,100.529999,2398000,94.790703
"2016-06-28",101.629997,102.480003,101.150002,102.400002,1643600,96.553947
"2016-06-29",103.779999,104.330002,102.489998,104.059998,1291800,98.119186
"2016-06-30",104.699997,108.050003,104.239998,108.050003,2208700,101.881393
"2016-07-01",108.050003,110.57,108.050003,109.339996,1592800,103.09774
"2016-07-05",108.550003,109.110001,106.139999,107.07,1469400,100.957336
"2016-07-06",106.849998,108.559998,105,108.389999,1862400,102.201981
"2016-07-07",108.449997,109.559998,107.459999,108.220001,1901000,102.041672
"2016-07-08",109.68,111.389999,109.279999,111.330002,1152900,104.974129
"2016-07-11",111.400002,112.349998,111.010002,111.889999,617600,105.502159
"2016-07-12",112.830002,113.470001,112,113.25,1054000,106.784523
"2016-07-13",113.839996,113.889999,112,113.080002,850300,106.624229
"2016-07-14",114.519997,114.669998,113.57,113.82,770200,107.321976
"2016-07-15",114.290001,114.559998,113.470001,113.68,653800,107.189972
"2016-07-18",113.330002,113.650002,112.260002,113.099998,569700,106.643089
"2016-07-19",112.519997,113.080002,112.160004,112.440002,649300,106.020752
"2016-07-20",112.550003,113.739998,112.080002,113.139999,454600,106.680786
"2016-07-21",112.910004,113.739998,111.809998,112.279999,452300,105.869896
"2016-07-22",112.029999,113.279999,111.360001,113.139999,678400,106.680786
"2016-07-25",112.919998,113.150002,112.089996,112.5,685600,106.077347
"2016-07-26",112.720001,114.779999,112.720001,114.769997,663700,108.217743
"2016-07-27",114.690002,115.400002,113.760002,114.93,762600,108.368607
"2016-07-28",114.489998,114.809998,113.419998,114.470001,399800,107.93486
"2016-07-29",114.089996,114.639999,113.410004,114.190002,697800,107.67086
"2016-08-01",113.919998,114.25,112.599998,113.25,1343500,106.784523
"2016-08-02",113.510002,114.209999,112.260002,113.029999,2001400,106.577087
"2016-08-03",112.650002,114.029999,112.400002,113.779999,2423900,107.284264
"2016-08-04",118.099998,120.989998,117.720001,118.959999,2414500,112.168533
"2016-08-05",119.75,121.169998,119.550003,121.110001,1964600,114.195793
"2016-08-08",121.43,122.93,121.260002,122.669998,1674700,115.666718
"2016-08-09",122.669998,123.150002,121.699997,121.93,875100,114.968971
"2016-08-10",122.470001,122.720001,121.830002,122.169998,560300,115.195282
"2016-08-11",122.889999,123.919998,122.629997,123.610001,662600,116.55307
"2016-08-12",123.470001,123.529999,122.32,122.809998,651500,115.798721
"2016-08-15",123.300003,124.489998,123.110001,124.120003,648200,117.033958
"2016-08-16",123.839996,124.599998,123.440002,124.110001,802200,117.024521
"2016-08-17",123.970001,124.849998,123.699997,124.360001,1185200,117.260239
"2016-08-18",124.559998,124.849998,123.519997,124.040001,1468400,116.958519
"2016-08-19",123.519997,124.550003,122.949997,124.370003,670500,117.269684
"2016-08-22",123.82,124.629997,123.57,124.07,646200,116.986801
"2016-08-23",124.599998,124.860001,124.040001,124.510002,551100,117.401672
"2016-08-24",124.18,124.260002,123.110001,123.32,863700,116.279625
"2016-08-25",122.559998,123.809998,121.980003,123.559998,725300,117.104164
"2016-08-26",123.959999,125,122.730003,123.239998,684300,116.800896
"2016-08-29",123.339996,124.300003,122.690002,123.739998,769200,117.274765
"2016-08-30",123.68,124.059998,122.75,123.199997,1118200,116.762978
"2016-08-31",122.75,123.080002,122.080002,122.529999,754400,116.127991
"2016-09-01",122.669998,123.160004,121.370003,122.860001,731900,116.440727
"2016-09-02",123.5,124.330002,123.080002,123.510002,913600,117.056763
"2016-09-06",123.589996,123.809998,122.230003,123.220001,794800,116.781929
"2016-09-07",123.07,124.32,122.949997,124.139999,912800,117.653862
"2016-09-08",124.029999,124.809998,123.370003,124.349998,863500,117.852882
"2016-09-09",123.059998,123.870003,120.769997,120.779999,1071000,114.469398
"2016-09-12",119.879997,123.260002,119.25,122.860001,958400,116.440727
"2016-09-13",121.279999,121.980003,120.5,120.839996,624500,114.526283
"2016-09-14",120.760002,121.830002,120.440002,120.849998,507700,114.535759
"2016-09-15",120.980003,123.029999,120.169998,122.559998,1048800,116.15641
"2016-09-16",121.599998,121.889999,120.860001,121.519997,979800,115.170738
"2016-09-19",122.220001,123.330002,121.949997,122.389999,603300,115.995285
"2016-09-20",123.099998,123.589996,122.019997,122.029999,667800,115.654099
"2016-09-21",122.830002,123.660004,122.279999,123.449997,702400,116.999908
"2016-09-22",124,124.870003,123.669998,123.959999,860900,117.483253
"2016-09-23",123.75,123.75,121.800003,121.93,715300,115.559334
"2016-09-26",121.169998,122.099998,120.57,121.349998,916500,115.009644
"2016-09-27",120.910004,122.93,120.599998,122.690002,734900,116.279625
"2016-09-28",123.25,124.919998,122.839996,124.779999,903400,118.260406
"2016-09-29",124.199997,125.669998,123.510002,123.989998,815200,117.511703
"2016-09-30",124.360001,126.589996,124.360001,125.529999,1438400,118.97123
"2016-10-03",125.349998,126.080002,124.190002,124.699997,1194900,118.184601
"2016-10-04",124.309998,124.769997,123.029999,123.650002,3124800,117.189461
"2016-10-05",125.559998,128.240005,124.480003,127.410004,2664700,120.752998
"2016-10-06",126.919998,127.099998,126.040001,126.919998,1918200,120.288628
"2016-10-07",125.989998,126.690002,123.239998,124.660004,1409400,118.14669
"2016-10-10",125.209999,125.910004,124.690002,125.089996,845400,118.554222
"2016-10-11",125.400002,125.400002,122.290001,123.07,1005800,116.639771
"2016-10-12",123.269997,124.540001,123,123.93,738800,117.454842
"2016-10-13",123.099998,123.760002,122.059998,123.419998,768600,116.971497
"2016-10-14",123.970001,125.209999,123.970001,124.540001,804000,118.032959
"2016-10-17",124.589996,125.089996,124.080002,124.389999,739900,117.8908
"2016-10-18",125.620003,125.620003,122.760002,122.82,1127600,116.402824
"2016-10-19",123.449997,123.959999,122.150002,123.730003,1294100,117.265282
"2016-10-20",123.089996,123.839996,122.519997,122.800003,1871300,116.383865
"2016-10-21",122.690002,124.800003,122.440002,123.199997,2081700,116.762978
"2016-10-24",123.949997,123.949997,120.5,120.790001,1442900,114.478889
"2016-10-25",120.440002,121.639999,120.099998,121.349998,1112700,115.009644
"2016-10-26",120.849998,122.529999,120.82,121.839996,1139000,115.47403
"2016-10-27",122.209999,122.440002,120.410004,121.709999,1126200,115.35083
"2016-10-28",121.900002,123.300003,121.639999,121.959999,1277700,115.587761
"2016-10-31",122.339996,123.18,121.839996,122.75,743400,116.336494
"2016-11-01",123.43,123.580002,120.150002,121.18,1067900,114.848511
"2016-11-02",121.019997,121.559998,119.43,119.879997,1034700,113.61644
"2016-11-03",120.339996,120.339996,118.769997,119.290001,900800,113.057251
"2016-11-04",119.129997,122.010002,119.129997,120.550003,1023900,114.251434
"2016-11-07",123.949997,126.279999,123.82,125.650002,1686800,119.084976
"2016-11-08",125.370003,126.720001,124.699997,126.410004,1134100,120.408974
"2016-11-09",125.800003,132.929993,125.769997,131.960007,2536700,125.695518
"2016-11-10",133.059998,137.320007,132.600006,136.970001,3409500,130.467667
"2016-11-11",136.110001,138.830002,135.75,138.740005,1844400,132.153625
"2016-11-14",138.229996,139.729996,138.229996,138.990005,1648300,132.391739
"2016-11-15",138.509995,140.070007,137.199997,140.020004,1351300,133.372879
"2016-11-16",139.130005,139.850006,137.330002,137.809998,1080700,131.267776
"2016-11-17",138.039993,138.630005,136.910004,137.100006,705800,130.591492
"2016-11-18",136.899994,137.080002,135.600006,136.080002,1006800,129.619904
"2016-11-21",136.899994,137.75,136.679993,137.229996,901100,130.715286
"2016-11-22",137.75,138.179993,136.639999,137.820007,744600,131.277313
"2016-11-23",137.190002,138.710007,137.089996,138.289993,825000,131.724976
"2016-11-25",138.050003,139.039993,137.990005,139.039993,254000,132.439407
"2016-11-28",138.289993,138.639999,136.630005,136.759995,676000,130.267624
"2016-11-29",135.970001,137.610001,134.029999,136.949997,623700,130.448593
"2016-11-30",138.119995,139.940002,137.229996,138.929993,1191700,132.334579
"2016-12-01",140.029999,144.050003,140.009995,143.470001,2575900,136.659088
"2016-12-02",144.350006,144.690002,141.380005,141.899994,1782600,135.16362
"2016-12-05",143.089996,143.600006,141.190002,142.460007,1127000,135.697052
"2016-12-06",141.970001,142.919998,141.470001,142.550003,1385000,135.782776
"2016-12-07",142.350006,145.440002,141.839996,144.979996,1016300,138.097382
"2016-12-08",145.110001,145.110001,141.639999,141.889999,1361500,135.154083
"2016-12-09",141.649994,142.550003,141.130005,142.509995,901200,135.744659
"2016-12-12",142.669998,142.899994,140.809998,141.559998,8e+05,134.839752
"2016-12-13",142.119995,142.5,140.410004,141.009995,769600,134.315857
"2016-12-14",140.580002,142,140.009995,140.199997,1092300,133.544312
"2016-12-15",140.300003,144.449997,139.919998,143,1485800,136.211411
"2016-12-16",143.660004,144.440002,142.330002,142.75,1956400,135.973282
"2016-12-19",142.919998,143.440002,141.690002,142.820007,740300,136.039963
"2016-12-20",143.660004,144.539993,142.940002,143.910004,797900,137.078201
"2016-12-21",143.410004,143.820007,141.979996,142.389999,957500,135.630371
"2016-12-22",142.360001,143.389999,142.059998,142.800003,990800,136.020889
"2016-12-23",142.960007,143.25,142.380005,142.740005,279500,135.963745
"2016-12-27",142.839996,143.5,142.660004,143.270004,355400,136.468582
"2016-12-28",143.460007,143.759995,140.589996,140.869995,774200,134.18251
"2016-12-29",140.869995,141.550003,139.720001,140.259995,429300,133.601471
"2016-12-30",140.449997,141.149994,139.490005,140,593400,133.353836
"2017-01-03",142.199997,144.25,140.830002,142.550003,1115000,135.782776
"2017-01-04",142.5,143.199997,141.899994,142.639999,637900,135.868484
"2017-01-05",142.350006,142.669998,139.919998,141.369995,557900,134.658783
"2017-01-06",141.910004,142.399994,141.059998,141.490005,727500,134.773102
"2017-01-09",141.539993,142.149994,140.369995,140.779999,519200,134.096786
"2017-01-10",141.160004,142.050003,140.740005,141.830002,721400,135.096954
"2017-01-11",142.009995,145.339996,141.289993,145.210007,1441300,138.316513
"2017-01-12",144.5,144.610001,141.679993,143.75,1231400,136.925812
"2017-01-13",144.699997,146.339996,144.309998,146.25,947200,139.307114
"2017-01-17",145.399994,145.460007,143.550003,143.619995,1623900,136.801941
"2017-01-18",143.820007,145.440002,143.639999,144.399994,802000,137.544922
"2017-01-19",144.389999,145.520004,143.169998,143.75,1174600,136.925812
"2017-01-20",144.460007,144.5,142.440002,142.520004,1350300,135.754166
"2017-01-23",142.5,142.820007,141.059998,142.5,998400,135.735123
"2017-01-24",142.899994,146.169998,142.729996,145.479996,781100,138.573669
"2017-01-25",146.039993,149.880005,145.789993,149.520004,1634200,142.42189
"2017-01-26",149.070007,149.979996,148.029999,149.100006,1117200,142.021835
"2017-01-27",149.529999,150.139999,148.970001,149.270004,717200,142.183746
"2017-01-30",148.899994,148.899994,145.850006,147.330002,983000,140.335846
"2017-01-31",146.860001,147.520004,144.820007,147.130005,1345900,140.14534
"2017-02-01",147.149994,148.100006,145.089996,145.449997,1423200,138.54509
"2017-02-02",148.979996,152.869995,148.039993,149.75,2040300,142.640961
"2017-02-03",150.690002,151.149994,149.149994,150.210007,1073000,143.079147
"2017-02-06",149.619995,150.110001,148.050003,148.649994,945000,141.593185
"2017-02-07",150.429993,150.429993,147.589996,147.970001,1342300,140.94548
"2017-02-08",146.889999,147.630005,145.380005,147.449997,1372400,141.079391
"2017-02-09",147.789993,149.520004,147.369995,149.369995,1002700,142.916458
"2017-02-10",149.759995,150.330002,149.050003,150.25,1059000,143.758453
"2017-02-13",151.009995,153.130005,151,152.460007,1625200,145.87294
"2017-02-14",151.949997,152.830002,150.949997,152.630005,836200,146.035614
"2017-02-15",153.639999,156.440002,153.070007,155.490005,1762900,148.772018
"2017-02-16",155.470001,155.75,153.429993,154.410004,823200,147.738693
"2017-02-17",153.699997,154.380005,152.529999,153.889999,1079000,147.241196
"2017-02-21",154.119995,155.960007,154,155.619995,921200,148.896408
"2017-02-22",156.490005,156.839996,155.490005,155.860001,1057900,149.126053
"2017-02-23",156.479996,156.479996,152.889999,153.699997,702200,147.059387
"2017-02-24",152.509995,155.110001,151.770004,155.039993,647700,148.341476
"2017-02-27",154.839996,156.270004,154.199997,156.139999,690600,149.393951
"2017-02-28",155.800003,156.619995,154.699997,154.839996,1090300,148.150116
"2017-03-01",156.940002,159.050003,155.029999,158.440002,1410000,151.594589
"2017-03-02",158.309998,159.039993,156.830002,157.089996,1159300,150.302902
"2017-03-03",157.009995,157.330002,155.949997,157.059998,766000,150.274216
"2017-03-06",155.940002,158.089996,155.869995,157.929993,964900,151.106598
"2017-03-07",158,158.429993,156.839996,157.490005,1044400,150.685638
"2017-03-08",157.669998,159.360001,157.559998,157.649994,1164600,150.838715
"2017-03-09",157.360001,158.160004,155.25,156.289993,879600,149.537476
"2017-03-10",157.75,158.75,156.160004,157.320007,1392300,150.522964
"2017-03-13",157.880005,159.070007,157.059998,158.080002,1055600,151.250137
"2017-03-14",157.309998,157.759995,156.139999,157.050003,742400,150.264633
"2017-03-15",157.899994,160.080002,157.720001,159.580002,822100,152.685349
"2017-03-16",160.080002,160.229996,157.710007,158.240005,1182400,151.403244
"2017-03-17",158.350006,159.509995,157.880005,159.100006,1806900,152.226089
"2017-03-20",159.179993,159.380005,157.820007,158.240005,833700,151.403244
"2017-03-21",159.199997,159.690002,156.479996,156.899994,1262400,150.121124
"2017-03-22",157.130005,157.770004,156.100006,157.550003,1018700,150.743042
"2017-03-23",157.630005,158.710007,156.699997,158,872400,151.173569
"2017-03-24",158.029999,158.550003,156.050003,156.690002,1111100,149.920197
"2017-03-27",154.860001,156.320007,152.619995,155.649994,976300,148.92511
"2017-03-28",155.570007,159.029999,155.089996,158.429993,958700,151.585007
"2017-03-29",158.550003,159.860001,157.929993,158.970001,920700,152.101685
"2017-03-30",158.729996,160.660004,158.570007,160.050003,582700,153.135025
"2017-03-31",159.350006,161.229996,159.020004,160.320007,739600,153.393372
"2017-04-03",160.169998,161.300003,158.160004,159.610001,1007700,152.714035
"2017-04-04",159.490005,160.929993,158.839996,160.25,711800,153.326401
"2017-04-05",160.979996,163.139999,159.600006,159.809998,856200,152.905396
"2017-04-06",160.130005,161.410004,159.630005,160.229996,756700,153.307251
"2017-04-07",160.279999,161.619995,160.190002,161.020004,911100,154.063126
"2017-04-10",161.229996,162.639999,160.279999,160.350006,1082500,153.422058
