"","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"2011-05-26",40.833965,40.833965,40.386658,40.667171,3678200,26.643145
"2011-05-27",40.924942,41.448067,40.833965,41.273693,3016900,27.040504
"2011-05-31",41.592113,41.721001,40.765732,41.341927,4608100,27.085209
"2011-06-01",41.213039,41.288857,39.711903,39.757393,4936300,26.047096
"2011-06-02",39.719486,40.242607,39.507202,40.09856,4540200,26.270618
"2011-06-03",39.423805,39.673996,39.257011,39.340408,4482700,25.773918
"2011-06-06",39.188778,39.438969,39.021988,39.135708,2806500,25.639805
"2011-06-07",39.287338,39.673996,39.234268,39.378319,3628700,25.798748
"2011-06-08",39.196362,39.484459,38.953754,39.234268,3152900,25.704388
"2011-06-09",39.294922,39.757393,39.173615,39.681576,3481100,25.997433
"2011-06-10",39.552692,39.605762,38.953754,39.021988,5367800,25.56529
"2011-06-13",39.075058,39.234268,38.817287,38.915844,3546900,25.49576
"2011-06-14",38.64291,39.90144,38.53677,39.696739,8705100,26.007359
"2011-06-15",39.264595,39.552692,38.915844,39.211525,17942000,25.689472
"2011-06-16",39.158455,39.408642,38.74147,39.128128,6675400,25.634844
"2011-06-17",39.416225,39.689159,39.158455,39.302502,7227900,25.749069
"2011-06-20",39.203941,39.529945,39.006824,39.416225,5786900,25.823584
"2011-06-21",39.719486,40.280514,39.378319,40.235027,6838400,26.360027
"2011-06-22",40.15163,40.530704,39.95451,40.060654,5252700,26.25568
"2011-06-23",39.332829,39.598179,38.885521,39.560272,6462700,25.927719
"2011-06-24",39.560272,39.575436,38.711143,38.900681,6821000,25.49543
"2011-06-27",38.756634,39.006824,38.47612,38.771797,4875900,25.410961
"2011-06-28",38.885521,39.537529,38.764214,39.529945,5502200,25.90785
"2011-06-29",39.636089,39.833206,39.257011,39.529945,4101000,25.90785
"2011-06-30",39.727066,40.576195,39.689159,40.174374,5102800,26.330202
"2011-07-01",40.15163,41.887794,40.121304,41.334343,5887300,27.090446
"2011-07-05",41.182713,41.387413,40.849129,41.228203,3850000,27.020884
"2011-07-06",41.197876,41.607277,40.985596,41.455647,3992600,27.169947
"2011-07-07",41.895374,42.198635,41.67551,41.736164,4415300,27.353798
"2011-07-08",41.122063,41.402576,40.932526,41.349506,3227800,27.100386
"2011-07-11",40.803638,41.122063,40.447308,40.561031,3064800,26.583624
"2011-07-12",40.394238,40.841545,40.2047,40.401821,3760200,26.479275
"2011-07-13",40.583775,40.993176,40.363911,40.485214,3265500,26.533932
"2011-07-14",40.553448,40.788475,39.696739,39.78772,5108400,26.076788
"2011-07-15",39.7953,39.977257,39.203941,39.89386,6232800,26.146357
"2011-07-18",39.689159,39.916603,39.454132,39.78772,4707200,26.076788
"2011-07-19",39.939346,40.371494,39.84079,40.189537,3331500,26.340145
"2011-07-20",40.470055,40.591358,39.924187,40.265354,4499200,26.389832
"2011-07-21",39.264595,39.84837,38.786961,39.749809,10664300,26.051945
"2011-07-22",39.764973,39.802879,38.938591,39.188778,4968800,25.684242
"2011-07-25",38.779377,39.340408,38.68082,39.067474,4186500,25.60475
"2011-07-26",38.923428,38.999241,38.089462,38.210766,7035600,25.043264
"2011-07-27",37.960575,37.960575,37.187263,37.32373,7581600,24.461901
"2011-07-28",37.33131,37.642155,36.95982,37.035633,6768400,24.273081
"2011-07-29",36.656559,37.520847,36.239574,37.232754,7606500,24.402273
"2011-08-01",37.596664,37.786201,36.307808,36.717209,5960400,24.064394
"2011-08-02",36.338135,36.391205,34.101593,35.307053,10701300,23.140179
"2011-08-03",35.44352,35.640636,34.473087,35.481426,7616300,23.254465
"2011-08-04",34.996208,34.996208,33.464745,33.472328,9898800,21.937698
"2011-08-05",33.874146,34.23806,32.88097,33.737679,12293200,22.111601
"2011-08-08",32.524639,33.025021,31.122063,31.228203,16414600,20.466906
"2011-08-09",31.683094,32.706596,30.538286,32.585293,12337300,21.356344
"2011-08-10",32.009098,32.661106,31.122063,31.41774,14020800,20.59112
"2011-08-11",31.576952,33.297955,31.379833,32.865807,10123700,21.54019
"2011-08-12",33.161488,33.737679,32.83548,33.479908,6310400,21.942659
"2011-08-15",33.760426,34.268387,33.487492,33.904472,4571100,22.220926
"2011-08-16",33.472328,33.881729,33.176647,33.479908,6006000,21.942659
"2011-08-17",33.783169,33.912056,32.805157,33.08567,3818700,21.684278
"2011-08-18",32.077332,32.183472,30.917362,31.175133,8106100,20.432121
"2011-08-19",30.742987,31.660349,30.712662,30.871872,6543000,20.233358
"2011-08-22",31.660349,31.751328,30.629265,30.735405,5117700,20.143925
"2011-08-23",30.644428,31.667931,30.242607,31.652767,6855800,20.745157
"2011-08-24",31.667931,32.843063,31.394997,32.767246,7945200,21.475588
"2011-08-25",32.92646,32.98711,31.728582,31.819561,5904100,20.854475
"2011-08-26",31.637604,32.706596,31.008339,32.517059,5877200,21.311615
"2011-08-29",32.98711,33.570889,32.93404,33.563305,4058100,21.997322
"2011-08-30",33.434422,34.321457,33.100834,34.154663,6977900,22.38489
"2011-08-31",34.44276,34.981045,34.366943,34.730858,8514400,22.762539
"2011-09-01",34.579227,34.852161,33.639122,33.821075,6620700,22.166262
"2011-09-02",32.98711,33.222137,32.463989,32.638363,4517100,21.391117
"2011-09-06",31.819561,32.623199,31.357088,32.547386,6101200,21.331495
"2011-09-07",33.093254,33.548141,32.888554,33.540562,5528300,21.982414
"2011-09-08",33.244881,33.616375,32.8279,32.971947,5961700,21.609749
"2011-09-09",32.592873,33.153904,32.084911,32.289612,8479400,21.162548
"2011-09-12",31.645185,33.062927,31.41774,33.0326,9244300,21.649502
"2011-09-13",33.138741,33.783169,32.92646,33.487492,7769900,21.947628
"2011-09-14",33.692192,34.821835,33.153904,34.313873,7576400,22.489246
"2011-09-15",34.874905,35.291889,34.533737,35.132675,6608700,23.025885
"2011-09-16",35.542076,35.564823,34.601971,34.829414,12229800,22.827122
"2011-09-19",34.313873,35.072025,33.889309,34.882488,4736500,22.861916
"2011-09-20",34.768764,35.466263,34.708111,35.056862,5672600,22.976192
"2011-09-21",34.958302,35.231236,33.919636,33.949963,5046300,22.250738
"2011-09-22",32.865807,32.911297,31.834723,32.388172,9439200,21.227148
"2011-09-23",32.160728,32.8279,32.092495,32.380592,6398900,21.222181
"2011-09-26",32.759666,32.98711,31.796816,32.964367,5638900,21.604769
"2011-09-27",33.548141,34.230476,33.381348,33.548141,5174100,21.987385
"2011-09-28",33.411674,33.707355,32.373009,32.418499,5587500,21.259031
"2011-09-29",33.062927,33.290371,32.319939,33.002274,5880400,21.641844
"2011-09-30",32.373009,32.78241,31.796816,31.796816,6517300,20.851345
"2011-10-03",31.637604,31.872631,30.621683,30.644428,8592300,20.095648
"2011-10-04",30.379076,31.319181,29.825626,31.250948,9504100,20.493382
"2011-10-05",31.448067,31.766489,30.985596,31.630022,6122000,20.741968
"2011-10-06",31.637604,32.365429,31.334345,32.342686,6316100,21.209311
"2011-10-07",32.084911,32.479153,31.751328,32.054588,8380300,21.02039
"2011-10-10",32.623199,33.532978,32.600456,33.502655,3247700,21.96998
"2011-10-11",33.229721,33.623959,33.138741,33.472328,3905900,21.950104
"2011-10-12",33.745262,34.768764,33.631538,34.215313,5688800,22.437328
"2011-10-13",33.904472,34.116756,33.275208,34.003033,3951100,22.298113
"2011-10-14",34.488247,34.799091,33.942379,34.404854,4206200,22.561613
"2011-10-17",34.435177,34.435177,33.244881,33.335861,3547000,21.860605
"2011-10-18",33.229721,34.488247,33.123577,34.19257,5995600,22.422405
"2011-10-19",34.056103,34.427597,33.335861,33.419258,6006500,21.915291
"2011-10-20",33.654285,34.715694,33.457165,34.33662,5725700,22.516867
"2011-10-21",34.632298,35.845337,34.632298,35.564823,6708100,23.322292
"2011-10-24",35.54966,36.686886,35.44352,36.603489,7032300,24.003414
"2011-10-25",36.194088,36.398788,35.70129,35.951477,6051100,23.575846
"2011-10-26",36.398788,36.580742,35.75436,36.247158,6127500,23.769737
"2011-10-27",37.27066,38.036392,37.12661,37.793781,5866300,24.783966
"2011-10-28",37.733131,38.64291,37.566338,38.559513,6852700,25.28611
"2011-10-31",38.006065,38.286579,36.633812,36.656559,7166700,24.038221
"2011-11-01",35.6558,36.398788,35.193329,35.898407,8019600,23.541046
"2011-11-02",37.088703,37.088703,36.322971,36.762699,4079700,24.107824
"2011-11-03",37.300987,37.308567,36.717209,37.17968,6445000,24.381256
"2011-11-04",36.815769,37.103867,36.277481,36.95982,3690900,24.23708
"2011-11-07",36.823353,37.22517,36.398788,37.16452,3976100,24.371317
"2011-11-08",37.32373,37.695225,36.921909,37.619408,4036900,24.669617
"2011-11-09",36.603489,37.12661,36.315392,36.421532,5367500,23.884096
"2011-11-10",36.899166,37.263077,36.618652,36.838512,5366400,24.157536
"2011-11-11",37.369221,38.021229,37.194843,37.687641,2912000,24.714373
"2011-11-14",37.528431,37.702805,37.16452,37.354057,2411100,24.495617
"2011-11-15",37.16452,37.801365,36.868839,37.520847,3375300,24.60499
"2011-11-16",37.02047,37.482941,36.504929,36.565578,4746400,23.978548
"2011-11-17",36.376041,36.489765,35.284306,35.66338,5288200,23.386921
"2011-11-18",36.012131,36.133434,35.534496,35.875664,3630900,23.526129
"2011-11-21",35.246399,35.360123,34.662624,35.041698,3065400,22.97924
"2011-11-22",34.874905,35.253979,34.488247,34.905231,3483300,22.889748
"2011-11-23",34.50341,34.647461,33.858986,33.858986,4174100,22.203653
"2011-11-25",33.692192,34.374527,33.654285,33.783169,1496400,22.153934
"2011-11-28",34.890068,35.314632,34.670204,35.079605,5119300,23.004095
"2011-11-29",35.344959,35.678543,35.102352,35.291889,3556000,23.143303
"2011-11-30",36.588326,37.043213,36.467022,36.679302,6908600,24.053127
"2011-12-01",36.717209,37.149357,36.588326,36.702045,3494000,24.068048
"2011-12-02",36.884003,37.01289,35.974224,36.012131,6431300,23.61562
"2011-12-05",36.732372,36.747536,35.81501,36.110691,4684900,23.680246
"2011-12-06",36.239574,36.611069,35.75436,36.398788,4712700,23.869175
"2011-12-07",36.186504,36.231995,35.382866,35.890827,5214100,23.536072
"2011-12-08",35.595146,35.670963,34.700531,34.806671,4482600,22.825123
"2011-12-09",34.920395,35.670963,34.814255,35.572403,4187900,23.327253
"2011-12-12",35.072025,35.147839,34.382107,34.632298,4132500,22.710772
"2011-12-13",34.677788,35.163002,34.162243,34.38969,6256500,22.551672
"2011-12-14",34.306293,34.988628,34.207733,34.852161,6804300,22.854942
"2011-12-15",35.193329,35.481426,34.912811,35.011372,5434500,22.959351
"2011-12-16",35.337376,35.678543,34.912811,35.155422,6710200,23.053804
"2011-12-19",35.398029,35.534496,34.890068,35.034119,3592100,22.97427
"2011-12-20",35.670963,36.429111,35.375286,36.376041,3771600,23.854267
"2011-12-21",36.459438,36.489765,35.367702,35.739197,3818500,23.436636
"2011-12-22",35.777103,36.042458,35.511753,35.617893,5454000,23.357086
"2011-12-23",35.716454,36.231995,35.572403,36.224411,2769700,23.754822
"2011-12-27",36.224411,36.368462,35.943897,36.133434,2103100,23.695166
"2011-12-28",36.042458,36.322971,35.420773,35.519333,2467800,23.304682
"2011-12-29",35.526913,36.042458,35.504169,35.996967,2218200,23.618065
"2011-12-30",35.86808,35.96664,35.633057,35.66338,2181600,23.399195
"2012-01-03",36.421532,37.07354,36.413948,36.732372,3655600,24.100569
"2012-01-04",36.686886,36.724792,36.277481,36.664139,3077600,24.055799
"2012-01-05",36.383625,36.868839,36.012131,36.838512,4559100,24.170214
"2012-01-06",36.755119,36.91433,36.315392,36.641396,2733000,24.040878
"2012-01-09",36.633812,36.876423,36.315392,36.830933,2818300,24.165239
"2012-01-10",37.156937,37.808945,37.081123,37.710388,4619900,24.742268
"2012-01-11",37.589081,38.210766,37.505688,38.104626,3979000,25.000923
"2012-01-12",38.286579,38.58984,38.089462,38.514027,3653300,25.269539
"2012-01-13",38.127369,38.339653,37.937832,38.278999,3340200,25.115328
"2012-01-17",38.658073,38.999241,38.400303,38.53677,3263600,25.284458
"2012-01-18",38.423046,39.150871,38.37756,39.105381,3655600,25.657537
"2012-01-19",39.257011,39.264595,38.877937,39.059895,2712900,25.627682
"2012-01-20",39.105381,39.234268,38.817287,38.923428,3962900,25.538147
"2012-01-23",38.968914,39.408642,38.946171,39.347992,4701300,25.816713
"2012-01-24",39.067474,40.09856,38.938591,40.030327,5714400,26.2644
"2012-01-25",39.871113,40.333588,39.620926,40.2047,3815700,26.378807
"2012-01-26",40.280514,40.326004,39.742229,39.909023,4413200,26.18482
"2012-01-27",39.590599,39.886276,39.499622,39.620926,3909500,25.995787
"2012-01-30",39.347992,39.749809,39.044731,39.749809,4429300,26.080349
"2012-01-31",39.613342,40.333588,39.347992,39.810463,5713100,26.120136
"2012-02-01",40.030327,40.636845,39.886276,40.15163,6540300,26.343983
"2012-02-02",40.181957,40.454891,39.863533,39.916603,3645300,26.189783
"2012-02-03",40.409401,40.462471,39.984837,40.083397,4114700,26.299225
"2012-02-06",39.818043,40.166794,39.802879,40.04549,1944600,26.274347
"2012-02-07",39.78772,40.00758,39.529945,39.757393,2382200,26.085323
"2012-02-08",39.704323,39.7953,39.347992,39.454132,4925200,25.886337
"2012-02-09",39.514786,39.780136,39.363155,39.658833,6426600,26.020657
"2012-02-10",39.294922,39.408642,38.900681,39.067474,5551100,25.63266
"2012-02-13",39.423805,39.514786,39.120544,39.355572,4974800,25.821684
"2012-02-14",39.188778,39.385899,38.931007,39.219105,3788600,25.732145
"2012-02-15",39.264595,39.340408,38.756634,38.832447,4111800,25.478458
"2012-02-16",38.855194,39.772556,38.711143,39.719486,4172500,26.060459
"2012-02-17",39.84079,39.962093,39.560272,39.749809,3148800,26.080349
"2012-02-21",40.04549,40.379074,39.90144,40.348747,3860300,26.47332
"2012-02-22",40.250191,40.409401,40.04549,40.265354,2999900,26.418604
"2012-02-23",40.295677,40.644428,39.984837,40.545868,3811700,26.602654
"2012-02-24",40.523125,40.561031,40.272934,40.424564,2747400,26.523067
"2012-02-27",40.280514,40.614101,40.030327,40.326004,3484500,26.458401
"2012-02-28",40.303261,40.614101,40.128887,40.462471,3344900,26.547935
"2012-02-29",40.470055,40.720242,40,40.05307,6220000,26.279322
"2012-03-01",40.075813,40.394238,39.855953,40.090977,3598600,26.304192
"2012-03-02",40.05307,40.606522,39.90144,40.447308,3575500,26.537985
"2012-03-05",40.242607,40.348747,40.022743,40.295677,3009000,26.438494
"2012-03-06",39.484459,40.04549,39.484459,39.575436,4143100,25.96594
"2012-03-07",39.7953,39.833206,39.454132,39.810463,3357700,26.120136
"2012-03-08",40.166794,40.363911,40.037907,40.189537,2307900,26.368858
"2012-03-09",40.265354,40.667171,40.144047,40.447308,2626600,26.537985
"2012-03-12",40.561031,40.780895,40.326004,40.674755,2640100,26.687227
"2012-03-13",40.932526,41.546627,40.826385,41.52388,3664400,27.244337
"2012-03-14",41.546627,41.62244,41.159969,41.30402,2596800,27.100092
"2012-03-15",41.326763,41.67551,41.15239,41.660347,2358700,27.333874
"2012-03-16",41.698257,41.827141,41.46323,41.698257,5398500,27.358755
"2012-03-19",41.576954,41.796814,41.478394,41.637604,2197400,27.318958
"2012-03-20",41.341927,41.432903,41.114479,41.379833,2743100,27.149822
"2012-03-21",41.41016,41.599697,41.20546,41.448067,1814000,27.19459
"2012-03-22",41.068993,41.425323,40.652008,41.281273,3999600,27.085159
"2012-03-23",41.379833,41.41774,40.894619,41.220623,3074800,27.045364
"2012-03-26",41.478394,41.721001,41.31918,41.698257,3098100,27.358755
"2012-03-27",41.751328,42.039425,41.683094,41.918121,2935800,27.503002
"2012-03-28",41.872631,41.956028,41.220623,41.52388,3345500,27.25666
"2012-03-29",41.122063,41.804398,41.061409,41.721001,3212000,27.386051
"2012-03-30",41.956028,42.494312,41.819561,42.456406,4804100,27.86878
"2012-04-02",42.456406,42.797573,42.153145,42.509476,3497500,27.903618
"2012-04-03",42.448826,42.562546,41.993935,42.335102,3503300,27.789148
"2012-04-04",41.880211,42.001514,41.736164,41.887794,2796500,27.495539
"2012-04-05",41.652767,41.986355,41.62244,41.789234,3151000,27.430838
"2012-04-09",41.266109,41.614861,41.099319,41.387413,2842800,27.167078
"2012-04-10",41.47081,41.539043,39.84837,40.05307,5649400,26.291212
"2012-04-11",40.629265,41.015923,40.530704,40.864292,3865800,26.823704
"2012-04-12",40.856709,41.485973,40.811222,41.3116,2795800,27.117321
"2012-04-13",41.122063,41.36467,40.818802,40.849129,2686600,26.813745
"2012-04-16",41.084156,41.288857,40.796059,40.970432,2655900,26.893372
"2012-04-17",41.220623,41.758907,41.068993,41.539043,2897800,27.266619
"2012-04-18",41.273693,41.584534,41.250946,41.46323,2755100,27.216848
"2012-04-19",40.386658,41.076572,39.833206,40.181957,8146200,26.375813
"2012-04-20",40.424564,40.629265,40.189537,40.288097,6097600,26.445482
"2012-04-23",39.825626,40.113724,39.545109,39.977257,5186700,26.241444
"2012-04-24",40.144047,40.462471,40.068233,40.333588,4183300,26.475344
"2012-04-25",40.659592,40.864292,40.386658,40.485214,3603300,26.574871
"2012-04-26",40.386658,41.068993,40.356331,41.023502,3007900,26.928215
"2012-04-27",41.235786,41.546627,41.15239,41.46323,3434000,27.216848
"2012-04-30",41.36467,41.394997,40.742989,41.106899,3047200,26.98295
"2012-05-01",40.955269,41.698257,40.720242,41.387413,2663500,27.167078
"2012-05-02",41.091736,41.387413,40.940105,41.288857,2365300,27.10239
"2012-05-03",41.341927,41.387413,40.780895,40.871872,1871100,26.828676
"2012-05-04",40.614101,40.735405,40.265354,40.636845,3667300,26.674398
"2012-05-07",41.114479,41.114479,40.515541,40.659592,2371500,26.689333
"2012-05-08",40.356331,41.182713,40.00758,41.068993,4651800,26.958069
"2012-05-09",40.553448,41.372253,40.416981,40.833965,5815700,26.803791
"2012-05-10",41.197876,41.35709,40.629265,40.735405,4114600,26.739103
"2012-05-11",40.500378,41.213039,40.371494,40.682335,2423200,26.704266
"2012-05-14",40.333588,40.780895,40.144047,40.235027,3344000,26.410637
"2012-05-15",40.288097,40.962852,40,40.113724,5040800,26.331026
"2012-05-16",40.379074,40.462471,39.742229,39.757393,6034900,26.097124
"2012-05-17",39.757393,39.863533,39.332829,39.332829,4396400,25.818438
"2012-05-18",39.598179,39.84837,38.923428,39.097801,6639500,25.664162
"2012-05-21",39.241848,40,39.128128,39.939346,4224800,26.216551
"2012-05-22",39.969673,40.2047,39.257011,39.507202,5153900,25.932899
"2012-05-23",39.226688,40.090977,39.075058,39.99242,6913500,26.251392
"2012-05-24",40.075813,40.250191,39.78772,40.05307,3216600,26.291212
"2012-05-25",40.05307,40.326004,39.871113,40,2775300,26.256374
"2012-05-29",40.295677,40.705078,40.219864,40.530704,3135900,26.604729
"2012-05-30",40.030327,40.113724,39.552692,39.552692,2897700,25.962753
"2012-05-31",39.522366,39.666412,38.908264,39.401062,5253400,25.863224
"2012-06-01",38.605003,38.68082,37.771038,37.771038,6904400,24.793259
"2012-06-04",37.748295,38.036392,37.649734,37.930252,5893900,24.897766
"2012-06-05",37.831692,38.286579,37.573921,38.142532,4778000,25.037107
"2012-06-06",38.339653,38.908264,38.112206,38.908264,3469700,25.539745
"2012-06-07",39.416225,39.658833,38.68082,38.756634,4912400,25.440208
"2012-06-08",38.544353,39.090221,38.49128,39.052311,3514600,25.634296
"2012-06-11",39.264595,39.461712,38.43063,38.4837,3778000,25.261061
