"","SLB.Open","SLB.High","SLB.Low","SLB.Close","SLB.Volume","SLB.Adjusted"
"2007-07-17",90.5,91.790001,88.82,89.870003,9261400,68.780296
"2007-07-18",89.519997,91.449997,88.529999,91.199997,9717900,69.798203
"2007-07-19",91.980003,93.599998,91.800003,93.449997,10932000,71.520149
"2007-07-20",95.459999,97.68,94.889999,96.68,18167700,73.992195
"2007-07-23",98.589996,98.599998,96.029999,96.32,10359700,73.716682
"2007-07-24",96,96.739998,94.5,94.800003,9720000,72.55336
"2007-07-25",95.290001,97.290001,93.410004,96.910004,10292800,74.168205
"2007-07-26",95.989998,97.660004,93.190002,94.639999,12893000,72.430893
"2007-07-27",94.739998,97.120003,92.82,93.019997,15021600,71.191055
"2007-07-30",93.980003,95.610001,92.18,95.349998,10050000,72.974281
"2007-07-31",95.900002,97.660004,94.529999,94.720001,9918300,72.492119
"2007-08-01",94.339996,99.400002,91.82,94.620003,12690100,72.415588
"2007-08-02",94.709999,95.5,91.419998,92,14045800,70.410439
"2007-08-03",92,92.900002,87.5,87.739998,12609700,67.150108
"2007-08-06",87.75,88.970001,85.269997,87.25,14800400,66.775124
"2007-08-07",86.57,89.540001,86.32,88.760002,14791200,67.930794
"2007-08-08",89.400002,94,88.220001,93.720001,15914900,71.726814
"2007-08-09",91.800003,94.650002,90.860001,92.199997,11952300,70.563515
"2007-08-10",89.989998,93.120003,88.5,92.099998,10545700,70.486954
"2007-08-13",92.760002,93.220001,89.440002,90.68,7018300,69.400192
"2007-08-14",91.419998,91.75,88.980003,89.169998,7292600,68.244537
"2007-08-15",89.410004,90.449997,86.669998,87.239998,10168800,66.767441
"2007-08-16",85.540001,86.949997,81.260002,85.839996,17268400,65.695976
"2007-08-17",88,91.260002,87.010002,88.559998,13075300,67.77771
"2007-08-20",88.43,90.959999,87.400002,90.699997,7845400,69.415482
"2007-08-21",89.300003,90.989998,88.769997,89.25,6606700,68.305763
"2007-08-22",90.330002,91.349998,89.580002,91.040001,6715900,69.675728
"2007-08-23",91.309998,92.989998,90.959999,92.419998,6445000,70.731865
"2007-08-24",92.980003,94.989998,92.75,94.230003,6692100,72.117165
"2007-08-27",93.919998,94,92.029999,93.139999,4375300,71.282921
"2007-08-28",93.089996,93.790001,90.900002,91.309998,6855500,69.882332
"2007-08-29",92.379997,96.410004,91.68,95.720001,8313300,73.257492
"2007-08-30",94.75,95.790001,94.269997,95,6474700,72.706436
"2007-08-31",96.68,97.690002,95.849998,96.5,6249100,73.9907
"2007-09-04",96.190002,101.199997,96.190002,100.139999,9103400,76.781647
"2007-09-05",99.639999,100.120003,98.080002,99.110001,8375300,75.991943
"2007-09-06",100.07,100.480003,96.889999,97.610001,11301600,74.841789
"2007-09-07",96.480003,98.110001,95.25,97.470001,7660500,74.734467
"2007-09-10",97.739998,99.75,95.309998,99.029999,9251800,75.930573
"2007-09-11",99.059998,100.489998,97.650002,100.18,10234900,76.812332
"2007-09-12",100.050003,100.970001,99.110001,99.82,9977900,76.536278
"2007-09-13",99.989998,101,99.089996,100.550003,6545500,77.096031
"2007-09-14",99.760002,100.57,99.400002,100.370003,5880200,76.957985
"2007-09-17",99.989998,101.860001,99.449997,99.629997,5695300,76.390617
"2007-09-18",100.489998,105.07,99.209999,104.790001,11482900,80.347008
"2007-09-19",105.480003,107.809998,104.699997,106.970001,9241000,82.018509
"2007-09-20",106.639999,108.080002,105.419998,107.269997,7044200,82.248528
"2007-09-21",108.75,108.75,106.199997,106.199997,12232600,81.428131
"2007-09-24",106.239998,106.5,103.75,104.919998,7877900,80.446693
"2007-09-25",103.269997,105,102.599998,104.620003,7477300,80.216675
"2007-09-26",104.940002,105.470001,100.730003,103,10745800,78.974533
"2007-09-27",103.790001,105.739998,103.790001,105.029999,6957100,80.531044
"2007-09-28",105.849998,107.209999,104.510002,105,7144800,80.508041
"2007-10-01",105,107.040001,104.059998,106.589996,7306800,81.727173
"2007-10-02",105.519997,107.110001,103.989998,106.470001,7740200,81.635132
"2007-10-03",105.809998,106.25,104.709999,105.760002,6443400,81.090744
"2007-10-04",105.489998,106.709999,104.010002,106.190002,6393700,81.420433
"2007-10-05",106.360001,106.43,104.349998,104.93,6583900,80.454361
"2007-10-08",104.25,104.43,103.160004,103.949997,4822300,79.70295
"2007-10-09",104.809998,105,102.889999,104.629997,7698400,80.224342
"2007-10-10",103.470001,108.870003,103.349998,108.260002,11740400,83.007645
"2007-10-11",109.099998,111.239998,106.660004,108.580002,10479500,83.252983
"2007-10-12",109.199997,110.309998,108.190002,109.839996,5408600,84.21907
"2007-10-15",111.68,114.839996,110.769997,111.389999,8366800,85.407501
"2007-10-16",111.5,113.410004,111.220001,112.089996,9004100,85.944229
"2007-10-17",112.699997,112.860001,109.650002,111.029999,8270500,85.131508
"2007-10-18",110.459999,111.870003,109.68,111.620003,7668400,85.58387
"2007-10-19",105,105.480003,98,99.32,38174400,76.152946
"2007-10-22",97.639999,97.800003,94.769997,95.339996,24007900,73.101288
"2007-10-23",97.300003,100.059998,96.050003,99.919998,14655900,76.613007
"2007-10-24",99.650002,101.559998,98.57,100.860001,12744100,77.333694
"2007-10-25",101.300003,101.989998,97.870003,98.099998,15077200,75.217499
"2007-10-26",99.529999,100.75,98.809998,99.510002,7978200,76.298622
"2007-10-29",100.32,101.449997,99.080002,99.790001,5794700,76.513298
"2007-10-30",99.019997,99.739998,95.639999,95.989998,9194400,73.599663
"2007-10-31",96.610001,97.07,94.519997,96.57,15816800,74.04438
"2007-11-01",95.690002,99.470001,94.980003,96.150002,13658700,73.722389
"2007-11-02",97.449997,99.550003,96.879997,98.82,9610100,75.769554
"2007-11-05",97.599998,99.470001,96.580002,97.68,8061800,74.895477
"2007-11-06",98.230003,98.980003,97.68,98.150002,8897400,75.255852
"2007-11-07",98.239998,98.760002,94.739998,94.760002,9913300,72.656609
"2007-11-08",95.220001,97.279999,93.43,96.330002,11347000,73.860367
"2007-11-09",95.25,97.139999,94.339996,94.760002,7754100,72.656609
"2007-11-12",94.5,94.5,90.559998,91.040001,10868200,69.804298
"2007-11-13",91.169998,94.18,91,92.940002,10637100,71.261154
"2007-11-14",93.690002,94.309998,92.029999,93.290001,9658300,71.529457
"2007-11-15",92.730003,93.760002,90.120003,90.839996,8611600,69.650963
"2007-11-16",91.900002,93.480003,90.739998,93.459999,8596600,71.659821
"2007-11-19",93.099998,93.800003,90.769997,91.519997,6135900,70.17231
"2007-11-20",91.769997,94.18,91.309998,93.260002,9089700,71.50647
"2007-11-21",92.68,94.480003,91.07,91.779999,8195300,70.371674
"2007-11-23",92.199997,94.580002,91.400002,94.110001,3033900,72.158173
"2007-11-26",93.93,94.959999,90.480003,90.559998,6951700,69.436256
"2007-11-27",89.349998,90.669998,87.419998,89.169998,10845300,68.370476
"2007-11-28",89.699997,91.389999,89.5,90.629997,9287600,69.489922
"2007-11-29",90.519997,92.980003,90.510002,92.160004,6891700,70.663063
"2007-11-30",93.419998,94.169998,92.209999,93.449997,9760100,71.65213
"2007-12-03",92.68,94.290001,91.75,93.839996,6798000,72.086166
"2007-12-04",93.470001,94.300003,92.150002,93.839996,8229400,72.086166
"2007-12-05",94.860001,97.379997,94.519997,95.800003,9385200,73.591805
"2007-12-06",95.769997,99.25,95.360001,98.889999,6532900,75.965485
"2007-12-07",98,99.089996,96.790001,97.190002,5813400,74.659615
"2007-12-10",97.269997,99.050003,97.269997,98.449997,5090500,75.627487
"2007-12-11",98.400002,99.489998,94.980003,95.5,6373700,73.361366
"2007-12-12",97.709999,99.580002,96.220001,97.650002,9782000,75.012932
"2007-12-13",97.199997,97.970001,94.720001,96.620003,6842600,74.221718
"2007-12-14",95.68,95.989998,94.43,94.57,6158900,72.64695
"2007-12-17",93.739998,93.75,88.300003,90.279999,12581100,69.351448
"2007-12-18",91.120003,91.690002,89.040001,90.389999,7041200,69.435905
"2007-12-19",91.690002,94.400002,91.099998,91.110001,9684100,69.989021
"2007-12-20",91.870003,92.419998,89.910004,90.779999,7830600,69.735542
"2007-12-21",91,94.779999,91,94.639999,10431600,72.700714
"2007-12-24",94.620003,96.099998,93.839996,95.830002,2205300,73.614883
"2007-12-26",95.870003,99.169998,95.870003,98.550003,5696200,75.70433
"2007-12-27",98.5,99,97.260002,97.349998,5139300,74.782486
"2007-12-28",98.169998,99.739998,98.169998,98.800003,4536200,75.896355
"2007-12-31",98.379997,99.050003,98.07,98.370003,4525500,75.566032
"2008-01-02",99.440002,102.519997,98.809998,100.580002,9177800,77.26371
"2008-01-03",100.699997,102.709999,99.879997,102.309998,8587500,78.592659
"2008-01-04",101.309998,101.349998,97.480003,98,9891100,75.281799
"2008-01-07",98.790001,99.970001,95.68,96.809998,10334000,74.367676
"2008-01-08",97.93,100.309998,96.440002,96.709999,10650100,74.290863
"2008-01-09",97.349998,99,96.059998,98.610001,8010400,75.750397
"2008-01-10",97.110001,97.940002,95.190002,97.089996,10320800,74.582764
"2008-01-11",96.010002,96.57,93.779999,94.010002,9877500,72.216759
"2008-01-14",94.769997,95.949997,93.5,95.529999,7813000,73.384399
"2008-01-15",93,93.050003,88.790001,88.93,15830600,68.3144
"2008-01-16",87.980003,88.5,83.269997,85.900002,22827300,65.986816
"2008-01-17",86.889999,88.370003,81.489998,82.510002,18038400,63.382687
"2008-01-18",78.389999,80.25,72.300003,79.519997,57291400,61.085815
"2008-01-22",74.43,79.220001,74.43,77.089996,21785100,59.219139
"2008-01-23",74.980003,80.440002,72.68,80.339996,18894200,61.715729
"2008-01-24",80.82,83.489998,79.040001,80.32,15241600,61.700375
"2008-01-25",82.389999,82.709999,76.459999,77.699997,14391800,59.687714
"2008-01-28",77.650002,79.949997,76.5,79.230003,9310400,60.863033
"2008-01-29",79.760002,79.910004,77.889999,78.690002,10565400,60.448215
"2008-01-30",78.199997,79.120003,75.550003,75.75,14109000,58.189751
"2008-01-31",74.029999,75.959999,73.199997,75.400002,25331800,57.920906
"2008-02-01",76.110001,78.5,75.720001,78.279999,12507200,60.13327
"2008-02-04",78.300003,79.970001,77.279999,79.089996,8186200,60.755478
"2008-02-05",77.860001,77.93,76.75,76.93,18192600,59.096226
"2008-02-06",77.599998,77.760002,74.730003,74.860001,13125700,57.506084
"2008-02-07",74.589996,77.129997,73.540001,75.760002,11042200,58.19743
"2008-02-08",76.989998,77.980003,75.779999,77.370003,10244300,59.434216
"2008-02-11",77.5,80.779999,76.940002,80.489998,9925100,61.830967
"2008-02-12",82,83.82,80.769997,81.489998,11288100,62.599121
"2008-02-13",82.860001,85.650002,82.339996,84.889999,10109500,65.210945
"2008-02-14",85.480003,86.43,83.980003,84.110001,7791900,64.611778
"2008-02-15",83.620003,84.809998,82.230003,84.080002,9390900,64.750374
"2008-02-19",86.199997,87.839996,85.610001,86.720001,10066700,66.783485
"2008-02-20",86.139999,86.879997,85.480003,86.059998,8848600,66.275169
"2008-02-21",86.25,86.730003,83.559998,83.910004,9729000,64.619484
"2008-02-22",84.419998,85.629997,82.230003,85.449997,6165500,65.80542
"2008-02-25",85.330002,87.800003,85.220001,87.540001,7430800,67.414978
"2008-02-26",87.290001,89.379997,86,89.099998,7708800,68.616318
"2008-02-27",88.739998,89.110001,87.589996,88.25,7237700,67.961716
"2008-02-28",87.779999,90.360001,87.5,89.690002,8175600,69.070663
"2008-02-29",88.910004,89.190002,85.93,86.449997,8606300,66.575493
"2008-03-03",86.410004,89,85.230003,86.980003,9407100,66.983681
"2008-03-04",86.339996,87.169998,82.669998,84.550003,10326600,65.112335
"2008-03-05",85.010002,88,85.010002,87.849998,10181800,67.653702
"2008-03-06",87.599998,89.5,87,87.660004,10236200,67.507355
"2008-03-07",87.099998,87.699997,84.220001,85.610001,8947600,65.928635
"2008-03-10",85.660004,85.949997,82.510002,82.800003,10124500,63.764648
"2008-03-11",84.360001,86.610001,84.360001,86.610001,10591000,66.698769
"2008-03-12",86.629997,87.489998,84.110001,84.339996,10058500,64.9506
"2008-03-13",83.150002,85.760002,81.82,85.160004,9684500,65.582077
"2008-03-14",85.68,85.68,81.839996,83.900002,10254200,64.611771
"2008-03-17",81.739998,82.800003,79.879997,81.230003,11851700,62.555603
"2008-03-18",83.080002,84.370003,81.860001,84.370003,9894900,64.973709
"2008-03-19",83.040001,84.25,79.889999,80.169998,10977800,61.739281
"2008-03-20",79.040001,82.040001,78.949997,80.639999,12296700,62.101234
"2008-03-24",80.809998,82.779999,80.449997,81.269997,7505000,62.586407
"2008-03-25",81.459999,83.339996,81.360001,82.639999,9753900,63.641445
"2008-03-26",82.879997,86.760002,82.260002,86.519997,10408300,66.629433
"2008-03-27",86.410004,87.730003,85.32,85.379997,8727900,65.751511
"2008-03-28",85.629997,86.959999,84.18,85.660004,6754800,65.967133
"2008-03-31",85.599998,88.669998,85.480003,87,9225900,66.9991
"2008-04-01",87,89.239998,85.720001,89.239998,8595200,68.724098
"2008-04-02",89.150002,91.360001,88.019997,90.800003,8613000,69.925476
"2008-04-03",90.43,92.5,89.160004,91.300003,7287900,70.310532
"2008-04-04",91.620003,92.889999,90.419998,91.370003,6935500,70.364449
"2008-04-07",92.559998,95,90.5,90.580002,13870600,69.756065
"2008-04-08",90.279999,92.190002,89.050003,89.620003,10757300,69.016739
"2008-04-09",89.849998,91.290001,88.5,90.18,11534600,69.448021
"2008-04-10",90.370003,93.18,90.370003,92.599998,11560700,71.311684
"2008-04-11",92.230003,92.589996,90.5,90.610001,7155200,69.779175
"2008-04-14",90.760002,91.589996,89.93,91.190002,7092900,70.225815
"2008-04-15",91.589996,92.300003,90.110001,91.129997,7009600,70.179619
"2008-04-16",91.989998,95,90.889999,94.800003,9444900,73.005875
"2008-04-17",94.800003,95.300003,92.639999,95.300003,8257400,73.390945
"2008-04-18",93.25,101.910004,92.68,101.849998,24207000,78.435158
"2008-04-21",102.300003,107.220001,102.209999,106.910004,14142100,82.331879
"2008-04-22",105.5,106.330002,104.019997,105.910004,10700300,81.56176
"2008-04-23",105.410004,106.480003,103.790001,104.870003,10388400,80.760849
"2008-04-24",103.900002,103.900002,100.519997,101.940002,8902600,78.504478
"2008-04-25",102.650002,103.589996,100.519997,102.739998,6957800,79.120522
"2008-04-28",103.260002,103.790001,101.470001,102.360001,5938800,78.827904
"2008-04-29",101.309998,101.419998,98.739998,99.260002,7350800,76.440598
"2008-04-30",100.230003,101.949997,99.019997,100.550003,9723500,77.43399
"2008-05-01",98.889999,99.510002,95.809998,98.349998,10312600,75.739777
"2008-05-02",99.099998,100.510002,98.169998,99.629997,7563100,76.725502
"2008-05-05",100.25,102.660004,100.139999,101.559998,5565100,78.211792
"2008-05-06",101.099998,104.199997,101.099998,103.580002,6791500,79.767418
"2008-05-07",104.199997,104.5,102,102.010002,7986800,78.558357
"2008-05-08",102.610001,105.75,102.07,105.559998,7322000,81.292229
"2008-05-09",105.260002,105.949997,103.300003,105.010002,6093200,80.868652
"2008-05-12",104.440002,104.440002,101.650002,103.449997,7138100,79.667313
"2008-05-13",103.599998,105,101.089996,104.900002,7266800,80.783943
"2008-05-14",104.300003,104.989998,102.82,103.059998,8291000,79.366966
"2008-05-15",104.360001,104.699997,100.010002,103.449997,10962000,79.667313
"2008-05-16",104.830002,105.75,103.849998,105.309998,9684300,81.099701
"2008-05-19",105.669998,107.970001,104.260002,106.629997,7712500,82.116234
"2008-05-20",107,107.519997,104.849998,105.919998,8424400,81.569443
"2008-05-21",105.849998,108.529999,103.900002,104.260002,9357300,80.291069
"2008-05-22",104.580002,104.580002,101.93,102.470001,9112600,78.912613
"2008-05-23",103.32,103.510002,99,100.029999,8184500,77.033569
"2008-05-27",99.5,101.889999,98.07,101.029999,7942200,77.803665
"2008-05-28",100.07,103,98.849998,102.889999,6918200,79.236038
"2008-05-29",102.349998,102.910004,100.559998,100.989998,7441300,77.772835
"2008-05-30",101.139999,102.540001,100.669998,101.129997,8362100,77.880653
"2008-06-02",100.540001,101.949997,99.050003,100.260002,6009400,77.371338
"2008-06-03",99.669998,101.220001,98.790001,98.980003,8071200,76.383575
"2008-06-04",98.510002,100.980003,98.480003,99.150002,8385300,76.514748
"2008-06-05",99.370003,105,99.370003,104.989998,7773900,81.021492
"2008-06-06",105.669998,108.580002,101.839996,101.940002,13101500,78.667831
"2008-06-09",102.660004,105.400002,101.800003,104.809998,7057600,80.882607
"2008-06-10",104.269997,104.900002,101.089996,102.339996,7799800,78.976479
"2008-06-11",102.720001,103.129997,100.099998,101.300003,6748100,78.173897
"2008-06-12",100.019997,100.43,98.209999,98.82,9059000,76.260063
"2008-06-13",98.5,100.669998,98.260002,99.690002,5667500,76.931473
"2008-06-16",100.440002,101.82,100.010002,100.870003,5617500,77.842056
"2008-06-17",100.099998,103.870003,100.010002,103.470001,6875900,79.848511
"2008-06-18",103.300003,105.589996,103,104.919998,9617400,80.967484
"2008-06-19",106.160004,107.830002,104.690002,104.830002,11428300,80.898056
"2008-06-20",105.879997,106.400002,103.669998,104.099998,8593100,80.334702
"2008-06-23",104,108.489998,103.699997,108.419998,10519800,83.668457
"2008-06-24",107.790001,110.110001,106.32,106.760002,10249200,82.387428
"2008-06-25",107.370003,107.599998,102.129997,105.220001,10768200,81.19902
"2008-06-26",105.330002,107.190002,102.75,105.010002,8327300,81.036926
"2008-06-27",105.330002,107.330002,104.830002,105.900002,8627100,81.723755
"2008-06-30",106.269997,108.650002,106.269997,107.43,8051500,82.904472
"2008-07-01",107.139999,110.150002,105.699997,109.860001,11915100,84.779739
"2008-07-02",110.360001,111.949997,103.230003,103.360001,11342400,79.763626
"2008-07-03",104,104.889999,100,101.879997,8433400,78.62149
"2008-07-07",100.959999,101.989998,98.25,99.510002,9728400,76.79258
"2008-07-08",98.699997,98.779999,94.190002,96.190002,14244300,74.230499
"2008-07-09",98.050003,100.860001,96.989998,97.230003,12030800,75.033066
"2008-07-10",97.440002,99.410004,94.68,99.230003,10766700,76.576492
"2008-07-11",98.779999,101.550003,97.849998,99.160004,9137700,76.522461
"2008-07-14",98.699997,103,98.699997,101.790001,8544300,78.552078
"2008-07-15",101.18,102.239998,96.790001,97.309998,11359100,75.094818
"2008-07-16",96.949997,97.989998,93.139999,95.860001,13275400,73.975822
"2008-07-17",97.769997,99.889999,94.559998,96.779999,19265400,74.685783
"2008-07-18",99.860001,102.699997,98.800003,100.550003,19957500,77.595116
"2008-07-21",101.489998,106.080002,101.199997,106.080002,12308100,81.862679
"2008-07-22",106.169998,108,103.120003,104.089996,11349800,80.326965
"2008-07-23",103.919998,104.099998,99.080002,100.540001,16185400,77.587418
"2008-07-24",101,102.360001,97.510002,99.269997,17255900,76.607353
"2008-07-25",99.959999,100.959999,97.720001,98.959999,9898500,76.368111
"2008-07-28",99,99.800003,97.510002,97.639999,8029400,75.349464
"2008-07-29",97.860001,98.129997,95.540001,96.230003,10652000,74.26136
"2008-07-30",96.18,102.410004,95.5,102.410004,13150800,79.030479
"2008-07-31",100.690002,103,100.139999,101.599998,11811200,78.405388
"2008-08-01",100.900002,103.07,99.029999,100.199997,8657600,77.325043
"2008-08-04",99.93,100,93.82,94.410004,11627300,72.85685
"2008-08-05",94.419998,96.5,93.779999,95.910004,10407100,74.014412
"2008-08-06",96.18,97.910004,94.75,97.449997,8535200,75.202827
"2008-08-07",98,99.089996,95.599998,95.769997,7660600,73.906372
"2008-08-08",95.110001,95.410004,91.019997,92.279999,11414300,71.213104
"2008-08-11",93.669998,93.669998,90.050003,92.690002,9763100,71.529518
"2008-08-12",93.5,94.989998,92.019997,92.650002,10076600,71.49865
"2008-08-13",92.870003,96.370003,92.690002,95.910004,9984000,74.014412
"2008-08-14",94.839996,95.5,92.220001,94.050003,7929400,72.579033
