"","IRM.Open","IRM.High","IRM.Low","IRM.Close","IRM.Volume","IRM.Adjusted"
"2007-03-22",12.635947,12.659708,12.578921,12.626443,40237700,5.136017
"2007-03-23",12.593178,12.683469,12.536152,12.673964,38938200,5.155345
"2007-03-26",12.635947,12.673964,12.569417,12.621691,41373300,5.134084
"2007-03-27",12.593178,12.626443,12.450614,12.464869,57224900,5.070293
"2007-03-28",12.48863,12.517143,12.317554,12.388836,39254300,5.039366
"2007-03-29",12.426853,12.474375,12.341314,12.388836,35273900,5.039366
"2007-03-30",12.33181,12.493382,12.260528,12.417349,49744000,5.050963
"2007-04-02",12.403091,12.464869,12.317554,12.403091,74739000,5.045165
"2007-04-03",12.403091,12.583673,12.327057,12.583673,63301000,5.118618
"2007-04-04",12.593178,12.640698,12.545656,12.550408,50704000,5.10509
"2007-04-05",12.583673,12.664459,12.545656,12.588425,37908000,5.120552
"2007-04-09",12.569417,12.659708,12.526648,12.588425,31831900,5.120552
"2007-04-10",12.555161,12.745246,12.502887,12.692972,34208500,5.163078
"2007-04-11",12.716733,12.716733,12.365075,12.59793,58981000,5.124416
"2007-04-12",12.59793,12.830785,12.545656,12.735743,37603600,5.180476
"2007-04-13",12.726237,12.873553,12.726237,12.849793,47859100,5.226868
"2007-04-16",12.925827,13.02087,12.82128,12.99711,53068900,5.286791
"2007-04-17",12.992357,13.039879,12.949589,13.035127,42930400,5.302255
"2007-04-18",13.035127,13.172939,13.006614,13.139674,45634800,5.344782
"2007-04-19",13.210957,13.267982,13.054136,13.244221,64167300,5.387308
"2007-04-20",13.244221,13.244221,13.096905,13.206204,58419100,5.371843
"2007-04-23",13.158683,13.225212,13.0874,13.201452,30790000,5.369911
"2007-04-24",13.163434,13.363025,13.0874,13.339264,39429900,5.425968
"2007-04-25",12.916324,13.429555,12.916324,13.420051,39898200,5.45883
"2007-04-26",13.424802,13.472324,13.210957,13.301247,38083600,5.410505
"2007-04-27",13.26323,13.434307,13.13017,13.401042,79527200,5.451097
"2007-04-30",13.339264,13.46282,13.305999,13.35352,225188700,5.431767
"2007-05-01",13.339264,13.344016,13.025623,13.234717,74727300,5.383442
"2007-05-02",13.638649,13.781214,13.543607,13.638649,114824600,5.547748
"2007-05-03",13.66241,13.733692,13.510341,13.581623,87792500,5.524551
"2007-05-04",13.581623,13.591127,13.481828,13.515094,80990600,5.497489
"2007-05-07",13.496085,13.534101,13.448563,13.500836,46442600,5.491692
"2007-05-08",13.420051,13.491333,13.372529,13.405794,82149700,5.453031
"2007-05-09",13.339264,13.458068,13.339264,13.439059,59718600,5.466562
"2007-05-10",13.448563,13.486581,13.296494,13.310751,35367500,5.41437
"2007-05-11",13.305999,13.344016,13.248973,13.310751,49767400,5.41437
"2007-05-14",13.286991,13.320255,13.229965,13.258478,19773500,5.393109
"2007-05-15",13.22046,13.22046,13.049383,13.058887,36655300,5.311921
"2007-05-16",13.044631,13.158683,12.935331,12.968597,284392200,5.275194
"2007-05-17",12.992357,13.039879,12.959092,12.987605,63652200,5.282925
"2007-05-18",13.02087,13.13017,13.02087,13.077896,50797700,5.319653
"2007-05-21",13.054136,13.172939,12.963844,12.978101,75219000,5.279059
"2007-05-22",12.95434,13.106409,12.897315,13.106409,48257200,5.331252
"2007-05-23",13.163434,13.301247,13.134921,13.210957,65712700,5.373777
"2007-05-24",13.210957,13.301247,12.992357,13.011366,47133300,5.292588
"2007-05-25",13.068392,13.073144,13.001863,13.016118,35344100,5.294523
"2007-05-29",13.02087,13.068392,12.968597,12.992357,53338100,5.284859
"2007-05-30",12.99711,13.106409,12.949589,13.106409,49556700,5.331252
"2007-05-31",13.058887,13.082648,13.035127,13.06364,158808700,5.313853
"2007-06-01",13.06364,13.082648,12.911572,12.944837,74973100,5.26553
"2007-06-04",12.878306,12.963844,12.845041,12.963844,92580800,5.273263
"2007-06-05",12.935331,12.940084,12.802272,12.807024,74539900,5.20947
"2007-06-06",12.749998,12.749998,12.616938,12.678717,52542000,5.157279
"2007-06-07",12.640698,12.678717,12.441109,12.445862,64460000,5.062563
"2007-06-08",12.412596,12.483878,12.35557,12.407844,62961500,5.047098
"2007-06-11",12.35557,12.412596,12.317554,12.412596,57763500,5.049031
"2007-06-12",12.341314,12.39834,12.227262,12.251023,57025900,4.983309
"2007-06-13",12.251023,12.33181,12.213006,12.322306,54871800,5.012304
"2007-06-14",12.35557,12.407844,12.189246,12.365075,212263900,5.029701
"2007-06-15",12.417349,12.474375,12.298544,12.384083,58243500,5.037435
"2007-06-18",12.412596,12.635947,12.403091,12.602682,101724200,5.126353
"2007-06-19",12.521895,12.621691,12.498135,12.583673,45131400,5.118618
"2007-06-20",12.616938,12.702477,12.545656,12.564665,81857000,5.110886
"2007-06-21",12.555161,12.555161,12.33181,12.360323,102918300,5.027768
"2007-06-22",12.346066,12.545656,12.208254,12.22251,114707500,4.971709
"2007-06-25",12.174989,12.246271,12.070442,12.136972,77771100,4.936915
"2007-06-26",12.184493,12.270032,12.094202,12.203502,62891200,4.963977
"2007-06-27",12.203502,12.384083,12.136972,12.346066,73568200,5.021968
"2007-06-28",12.322306,12.369827,12.26528,12.308049,73790700,5.006504
"2007-06-29",12.730989,12.730989,11.904118,12.417349,59905900,5.050963
"2007-07-02",12.664459,12.664459,12.512391,12.602682,66953700,5.126353
"2007-07-03",12.635947,12.635947,12.526648,12.626443,20944200,5.136017
"2007-07-05",12.555161,12.626443,12.512391,12.536152,45564500,5.099288
"2007-07-06",12.502887,12.555161,12.441109,12.526648,28237800,5.095424
"2007-07-09",12.483878,12.602682,12.403091,12.512391,43937200,5.089623
"2007-07-10",12.483878,12.564665,12.369827,12.403091,30965600,5.045165
"2007-07-11",12.39834,12.436357,12.33181,12.426853,28144200,5.05483
"2007-07-12",12.426853,12.512391,12.388836,12.493382,38376300,5.081892
"2007-07-13",12.455365,12.626443,12.39834,12.59793,26633900,5.124416
"2007-07-16",12.635947,12.635947,12.464869,12.569417,48304000,5.112822
"2007-07-17",12.517143,12.569417,12.35557,12.369827,73802400,5.031634
"2007-07-18",12.384083,12.403091,12.236767,12.33181,67117600,5.016169
"2007-07-19",12.308049,12.735743,12.279536,12.692972,67480500,5.163078
"2007-07-20",12.807024,12.892563,12.654956,12.826033,106290000,5.217203
"2007-07-23",12.82128,13.02087,12.75475,13.016118,117575800,5.294523
"2007-07-24",12.878306,13.039879,12.716733,12.769007,125033300,5.194007
"2007-07-25",12.783263,12.86405,12.578921,12.650204,58641500,5.145681
"2007-07-26",12.59793,12.840289,12.417349,12.464869,99429500,5.070293
"2007-07-27",12.521895,12.593178,12.369827,12.460117,50329400,5.068361
"2007-07-30",12.450614,12.521895,12.251023,12.474375,62504900,5.07416
"2007-07-31",12.550408,12.883059,12.521895,12.730989,104381700,5.178544
"2007-08-01",13.044631,13.439059,12.897315,13.434307,180057300,5.46463
"2007-08-02",13.391538,13.477076,13.139674,13.377281,98329100,5.441432
"2007-08-03",13.415298,13.453315,13.239469,13.315504,80077500,5.416304
"2007-08-06",13.32976,13.519846,13.305999,13.519846,69564400,5.499425
"2007-08-07",13.515094,13.633897,13.439059,13.600632,124319100,5.532285
"2007-08-08",13.591127,13.757453,13.576872,13.757453,186320700,5.596075
"2007-08-09",13.643401,14.389487,13.605384,14.337214,227389700,5.8319
"2007-08-10",14.46077,14.470274,13.738443,13.919025,185161700,5.661795
"2007-08-13",13.847743,13.900017,13.472324,13.671914,86820800,5.561279
"2007-08-14",13.724188,13.776462,13.448563,13.510341,56311800,5.495557
"2007-08-15",13.548359,13.738443,13.282238,13.310751,65946800,5.41437
"2007-08-16",13.229965,13.543607,13.0874,13.32976,115234300,5.422102
"2007-08-17",13.538854,13.643401,13.168187,13.61964,62856100,5.540016
"2007-08-20",13.529349,13.59588,13.258478,13.32976,59063000,5.422102
"2007-08-21",13.358273,13.434307,13.239469,13.258478,50013300,5.393109
"2007-08-22",13.339264,13.453315,13.206204,13.382033,32089500,5.443365
"2007-08-23",13.401042,13.534101,13.115913,13.325007,82477500,5.420167
"2007-08-24",13.282238,13.35352,13.139674,13.253725,44510900,5.391174
"2007-08-27",13.149179,13.481828,13.149179,13.296494,46044500,5.408571
"2007-08-28",13.210957,13.334512,12.930579,12.930579,85696900,5.25973
"2007-08-29",12.978101,13.248973,12.897315,13.248973,75898000,5.389242
"2007-08-30",13.125418,13.291742,13.054136,13.1967,39160700,5.367978
"2007-08-31",13.372529,13.443811,13.296494,13.429555,57096200,5.462695
"2007-09-04",13.657657,13.66241,13.448563,13.472324,76249200,5.480093
"2007-09-05",13.439059,13.66241,13.391538,13.61964,51137200,5.540016
"2007-09-06",13.629145,13.781214,13.510341,13.70993,48631800,5.576743
"2007-09-07",13.576872,13.70993,13.543607,13.624393,43117700,5.54195
"2007-09-10",13.733692,13.733692,13.405794,13.534101,44136200,5.505223
"2007-09-11",13.543607,13.70993,13.467572,13.534101,54321500,5.505223
"2007-09-12",13.524598,13.557862,13.401042,13.443811,43269900,5.468495
"2007-09-13",13.477076,13.477076,13.258478,13.282238,81845300,5.402771
"2007-09-14",13.1967,13.401042,13.125418,13.401042,50142100,5.451097
"2007-09-17",13.401042,13.405794,13.02087,13.039879,38142100,5.304188
"2007-09-18",13.068392,13.477076,13.016118,13.477076,51546900,5.482025
"2007-09-19",13.496085,13.814478,13.496085,13.757453,57318600,5.596075
"2007-09-20",13.676666,13.781214,13.576872,13.61964,34243600,5.540016
"2007-09-21",13.652905,13.743196,13.581623,13.614888,44592800,5.538083
"2007-09-24",13.562614,13.814478,13.562614,13.809727,50376200,5.617338
"2007-09-25",13.700427,14.208906,13.690923,14.147128,122328900,5.754581
"2007-09-26",14.21841,14.479778,14.151881,14.470274,45295300,5.886024
"2007-09-27",14.422752,14.68412,14.346718,14.679368,73650200,5.971078
"2007-09-28",14.612838,14.660359,14.280189,14.48453,115199200,5.891824
"2007-10-01",14.48453,14.978753,14.48453,14.893214,107062700,6.058062
"2007-10-02",14.893214,15.558515,14.893214,15.221113,205298100,6.191442
"2007-10-03",15.225864,15.363676,15.05954,15.249625,133673200,6.203039
"2007-10-04",15.263882,15.335163,15.187847,15.268634,58395700,6.210772
"2007-10-05",15.268634,15.824634,15.154582,15.648805,86247200,6.365412
"2007-10-08",15.563266,15.800874,15.439711,15.629797,84760400,6.35768
"2007-10-09",15.591779,15.710583,15.425455,15.68207,55761500,6.378942
"2007-10-10",15.54901,15.772361,15.425455,15.710583,63617100,6.390541
"2007-10-11",15.753352,15.824634,15.401694,15.449215,43012300,6.284226
"2007-10-12",15.373181,15.54901,15.349421,15.458719,39102100,6.288091
"2007-10-15",15.449215,15.563266,15.396942,15.491984,29045600,6.301624
"2007-10-16",15.482481,15.563266,15.316155,15.411198,36327500,6.268761
"2007-10-17",15.491984,15.491984,15.164087,15.339916,45787000,6.239767
"2007-10-18",15.287642,15.354172,14.826685,15.164087,70571200,6.168245
"2007-10-19",15.145078,15.145078,14.945488,14.997762,29923700,6.100593
"2007-10-22",14.940736,15.088053,14.859949,15.021523,21236900,6.110256
"2007-10-23",15.107061,15.382685,15.073795,15.354172,37884600,6.245565
"2007-10-24",15.28289,15.349421,14.916975,15.102308,52448400,6.143117
"2007-10-25",15.064292,15.268634,14.99301,15.202104,48198700,6.183711
"2007-10-26",15.292395,15.444463,15.173591,15.1926,41174300,6.179845
"2007-10-29",15.297147,15.439711,15.225864,15.420702,26844700,6.272628
"2007-10-30",15.392189,15.625045,15.330411,15.539506,51043500,6.320956
"2007-10-31",16.404396,16.680021,15.872156,16.50419,183066100,6.713353
"2007-11-01",16.447165,16.603987,16.185797,16.50419,83472600,6.713353
"2007-11-02",16.447165,16.870106,16.4139,16.836842,144888800,6.848665
"2007-11-05",16.6325,17.188499,16.6325,17.131474,103070500,6.968513
"2007-11-06",17.107712,17.749252,17.041183,17.725492,365687300,7.210138
"2007-11-07",17.65896,17.882313,17.407099,17.730244,161618400,7.212074
"2007-11-08",17.801525,18.134176,17.445114,18.134176,191647500,7.376379
"2007-11-09",17.582928,17.711235,17.117218,17.150482,169380300,6.976245
"2007-11-12",17.060192,17.302551,16.90337,17.03643,110258700,6.929856
"2007-11-13",17.041183,17.259783,16.765558,16.960396,93283200,6.898923
"2007-11-14",16.931883,17.145731,16.836842,16.941389,85650100,6.891194
"2007-11-15",16.998415,17.112465,16.775063,17.012671,51347900,6.920188
"2007-11-16",17.202757,17.202757,16.808329,17.041183,79363300,6.931783
"2007-11-19",16.81308,17.159986,16.727541,16.974653,84151600,6.904725
"2007-11-20",17.145731,17.240772,16.637251,16.870106,47203500,6.862196
"2007-11-21",16.642002,16.81308,16.371132,16.404396,73357500,6.672763
"2007-11-23",16.513695,16.741798,16.485182,16.613489,22957800,6.757815
"2007-11-26",16.447165,16.874857,16.447165,16.703781,53420100,6.794543
"2007-11-27",16.689524,16.870106,16.527952,16.718037,97216900,6.80034
"2007-11-28",16.770311,17.031679,16.6325,16.927132,44054300,6.885393
"2007-11-29",16.741798,17.407099,16.741798,17.34532,64542000,7.055498
"2007-11-30",17.592432,17.592432,17.145731,17.335815,58255200,7.051633
"2007-12-03",17.264534,17.38809,17.074448,17.198004,60385900,6.995574
"2007-12-04",17.150482,17.468876,16.993662,17.421354,36280700,7.086427
"2007-12-05",17.50214,17.891815,17.307302,17.801525,71016100,7.241066
"2007-12-06",17.663713,18.005867,17.663713,18.005867,50282500,7.324186
"2007-12-07",17.87756,17.991611,17.639954,17.720739,62329300,7.208206
"2007-12-10",17.773012,17.792021,17.435612,17.625696,65759500,7.169549
"2007-12-11",17.521151,17.749252,17.364328,17.606688,81657900,7.161814
"2007-12-12",17.849047,17.910826,17.307302,17.578175,69880500,7.150215
"2007-12-13",17.430859,17.635201,17.259783,17.616192,34665100,7.165681
"2007-12-14",17.23127,17.616192,17.212259,17.440363,54192800,7.09416
"2007-12-17",17.492638,17.592432,17.055439,17.554415,70114600,7.140552
"2007-12-18",17.65896,17.65896,17.259783,17.407099,65291200,7.080627
"2007-12-19",17.511644,17.69698,17.259783,17.483131,47718700,7.111559
"2007-12-20",17.535406,17.654209,17.297798,17.654209,64050300,7.181143
"2007-12-21",17.649458,17.8538,17.459372,17.616192,35999700,7.165681
"2007-12-24",17.601934,18.162689,17.601934,18.024876,40308000,7.331918
"2007-12-26",17.996363,18.462074,17.872808,18.314756,59917600,7.449832
"2007-12-27",18.367031,18.443066,17.730244,17.777765,43363600,7.231403
"2007-12-28",17.815783,17.815783,17.221764,17.592432,51734200,7.156016
"2007-12-31",17.421354,17.69698,17.383337,17.592432,31574400,7.156016
"2008-01-02",17.468876,17.644705,16.993662,17.064943,48901100,6.941451
"2008-01-03",17.117218,17.131474,16.860601,17.126722,75535100,6.96658
"2008-01-04",17.083952,17.131474,16.584976,16.651508,47004500,6.773279
"2008-01-07",16.870106,16.870106,16.342619,16.661011,71554600,6.777143
"2008-01-08",16.851097,16.851097,16.266584,16.380634,88015000,6.663098
"2008-01-09",16.489935,16.489935,16.066994,16.266584,78438500,6.616703
"2008-01-10",16.337866,16.390139,16.014719,16.276089,78778000,6.62057
"2008-01-11",16.185797,16.314106,15.995711,16.047985,45927500,6.527786
"2008-01-14",16.233318,16.252327,15.853147,15.981455,59929300,6.500722
"2008-01-15",15.734344,15.919678,15.667813,15.710583,72362400,6.390541
"2008-01-16",15.577523,15.981455,15.577523,15.834139,56112800,6.4408
"2008-01-17",15.914926,16.062241,15.320908,15.358924,70582900,6.247499
"2008-01-18",15.544258,15.68207,15.121317,15.263882,61263900,6.208839
"2008-01-22",14.812428,15.610788,14.617591,15.320908,97170000,6.232036
"2008-01-23",15.183095,15.482481,14.945488,15.444463,66426800,6.282294
"2008-01-24",15.425455,15.967198,15.344668,15.853147,75148700,6.448532
"2008-01-25",16.090754,16.095507,15.772361,15.81513,60245400,6.433067
"2008-01-28",15.824634,15.943439,15.544258,15.848395,66579000,6.446601
"2008-01-29",15.848395,16.090754,15.829387,16.071745,43059200,6.537452
"2008-01-30",15.952943,16.385387,15.848395,16.185797,56698100,6.583844
"2008-01-31",16.138275,16.409147,15.914926,16.342619,73064800,6.647634
"2008-02-01",16.451918,16.841593,16.375883,16.775063,157883800,6.823538
"2008-02-04",16.784567,16.898619,16.508944,16.689524,45084500,6.788742
"2008-02-05",16.599234,16.737045,16.352121,16.4139,55843500,6.676628
"2008-02-06",16.584976,16.984158,16.390139,16.456669,82301800,6.694026
"2008-02-07",16.399643,16.984158,16.062241,16.200054,108643100,6.589642
"2008-02-08",16.204805,16.618242,16.166788,16.594482,51359600,6.750083
"2008-02-11",16.551712,16.608738,16.304602,16.518448,57014200,6.719155
"2008-02-12",16.689524,16.72279,16.323608,16.447165,59660000,6.690157
"2008-02-13",16.599234,16.618242,16.385387,16.527952,69470700,6.723021
"2008-02-14",16.618242,16.841593,16.508944,16.665764,62692200,6.779079
"2008-02-15",16.570721,16.584976,15.919678,16.081251,81657900,6.541319
"2008-02-19",16.157284,16.356874,15.715336,15.800874,86048200,6.427268
"2008-02-20",15.61554,16.014719,15.61554,16.014719,68007300,6.514256
"2008-02-21",16.009968,16.128771,15.796122,15.838891,51137200,6.442733
"2008-02-22",15.810378,15.848395,15.472976,15.672565,84491100,6.375079
"2008-02-25",15.577523,15.720087,15.534754,15.696326,60608300,6.384743
"2008-02-26",15.568019,16.181046,15.568019,16.095507,63827800,6.547115
"2008-02-27",16.152533,16.34737,15.910172,16.242823,69880500,6.60704
"2008-02-28",14.736394,15.107061,14.175641,14.532052,460785200,5.911154
"2008-02-29",14.446513,14.446513,13.876256,14.294444,163948100,5.814503
"2008-03-03",14.199402,14.199402,13.724188,13.909521,125384500,5.65793
"2008-03-04",13.695675,13.83824,13.372529,13.458068,157954000,5.474294
"2008-03-05",13.410546,13.857247,13.101657,13.81923,276009800,5.621203
"2008-03-06",13.747949,13.766956,13.22046,13.253725,213341000,5.391174
"2008-03-07",13.082648,13.386786,13.054136,13.35352,138625400,5.431767
"2008-03-10",13.26323,13.339264,12.873553,12.930579,121111300,5.25973
"2008-03-11",13.092153,13.158683,12.778511,13.02087,121240100,5.296457
"2008-03-12",12.968597,13.106409,12.902066,12.940084,110410900,5.263596
"2008-03-13",12.70723,13.011366,12.692972,12.935331,111136800,5.261662
"2008-03-14",12.930579,13.001863,12.236767,12.322306,229543800,5.012304
"2008-03-17",12.13222,12.217759,11.809074,11.856595,211655100,4.822866
"2008-03-18",12.022921,12.094202,11.671262,11.856595,183780200,4.822866
"2008-03-19",11.956391,12.084699,11.590476,11.661757,156888700,4.743615
"2008-03-20",11.62374,11.908869,11.500185,11.704527,167472000,4.761012
"2008-03-24",11.666511,12.037176,11.666511,11.885108,201540100,4.834466
"2008-03-25",11.918373,12.170237,11.904118,12.056186,169673000,4.904056
"2008-03-26",12.079947,12.189246,11.771057,11.880356,110832400,4.832532
"2008-03-27",11.88986,12.08945,11.870852,11.937382,272895700,4.855729
"2008-03-28",11.937382,12.065689,11.880356,11.951638,85439400,4.861529
"2008-03-31",12.308049,12.664459,12.308049,12.564665,257254800,5.110886
"2008-04-01",12.616938,12.792768,12.474375,12.578921,137033200,5.116686
"2008-04-02",12.664459,12.963844,12.616938,12.697724,148787300,5.165011
"2008-04-03",12.616938,12.826033,12.616938,12.735743,128791300,5.180476
"2008-04-04",12.697724,12.830785,12.588425,12.735743,99581700,5.180476
"2008-04-07",12.749998,12.949589,12.740495,12.792768,457671100,5.203671
"2008-04-08",12.664459,13.111161,12.664459,13.02087,152123800,5.296457
"2008-04-09",13.106409,13.158683,12.536152,12.631195,191190900,5.137951
"2008-04-10",12.640698,12.788015,12.512391,12.678717,49357700,5.157279
"2008-04-11",12.569417,12.583673,12.417349,12.464869,44499200,5.070293
"2008-04-14",12.403091,12.469622,12.174989,12.19875,58091300,4.962045
"2008-04-15",12.189246,12.350818,12.122715,12.308049,84643300,5.006504
"2008-04-16",12.422101,12.621691,12.417349,12.593178,84397400,5.122484
"2008-04-17",12.502887,12.616938,12.422101,12.464869,75944800,5.070293
"2008-04-18",12.593178,12.79752,12.469622,12.574169,400668500,5.114755
"2008-04-21",12.593178,12.859298,12.431604,12.845041,75300900,5.224935
"2008-04-22",12.783263,12.930579,12.664459,12.788015,83390600,5.201738
"2008-04-23",12.854546,12.854546,12.645451,12.735743,60479600,5.180476
"2008-04-24",12.807024,13.115913,12.664459,13.06364,66696100,5.313853
"2008-04-25",13.096905,13.234717,12.935331,13.215708,68850200,5.37571
"2008-04-28",13.163434,13.320255,13.039879,13.315504,66895100,5.416304
