"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"2011-08-03",65.300003,67,64.190002,66.919998,2094700,54.291595
"2011-08-04",65.900002,66,64.010002,64.629997,2865000,52.433735
"2011-08-05",65.529999,67.059998,64,66.360001,2983100,53.837273
"2011-08-08",64.419998,64.650002,58.669998,58.84,4889000,47.736362
"2011-08-09",59.849998,60.25,55.91,59.84,3227200,48.547665
"2011-08-10",58.57,59.77,57.259998,57.419998,2575300,46.584328
"2011-08-11",57.869999,62.200001,57.310001,61.150002,2476500,49.610447
"2011-08-12",61.360001,64.019997,61.16,62.59,2144100,50.778709
"2011-08-15",63.09,63.959999,62.099998,63.459999,1812100,51.48452
"2011-08-16",62.779999,63.27,61.029999,61.110001,2139200,49.577988
"2011-08-17",61.400002,63.09,59.799999,60.110001,2464400,48.766701
"2011-08-18",58.32,58.470001,56.68,57.200001,2859700,46.405842
"2011-08-19",56.189999,58.43,56.189999,56.470001,2398000,45.813606
"2011-08-22",57.830002,57.900002,55.529999,55.709999,2376900,45.197025
"2011-08-23",56.07,57.16,55,57.150002,2426700,46.36528
"2011-08-24",56.32,58.549999,56.209999,58.349998,2313600,47.756645
"2011-08-25",58.639999,58.860001,56.630001,56.830002,2301300,46.512608
"2011-08-26",56.419998,59.59,56.209999,58.73,1648700,48.067654
"2011-08-29",59.900002,62.400002,59.84,62.099998,1931000,50.825836
"2011-08-30",61.950001,63.560001,60.419998,63.220001,2766200,51.742508
"2011-08-31",63.41,64.389999,62.259998,62.689999,1498900,51.308735
"2011-09-01",62.689999,62.849998,60.650002,60.740002,1510400,49.712749
"2011-09-02",59.299999,59.970001,57.669998,58.360001,1274300,47.764832
"2011-09-06",55.970001,56.549999,54.25,55.82,2576100,45.685959
"2011-09-07",56.779999,57.189999,56.16,56.849998,2649500,46.528965
"2011-09-08",56.16,56.599998,53.740002,54.009998,3091100,44.204567
"2011-09-09",53.610001,54.02,51.91,52.540001,2770100,43.001446
"2011-09-12",51.740002,52.939999,50.919998,52.349998,1912800,42.845936
"2011-09-13",52.52,54,52.299999,53.27,1584300,43.598911
"2011-09-14",53.330002,54.900002,52.380001,54.119999,1666500,44.29459
"2011-09-15",54.889999,54.889999,53.369999,54.549999,1424600,44.64653
"2011-09-16",54.799999,55.849998,53.299999,53.599998,2279400,43.869003
"2011-09-19",52.470001,53.369999,52.130001,52.990002,1800500,43.369751
"2011-09-20",53.200001,54.060001,51.439999,51.490002,1514800,42.142071
"2011-09-21",51.549999,52.349998,50.009998,50.02,1719300,40.938938
"2011-09-22",48.419998,49.119999,47.349998,48.009998,3024200,39.29385
"2011-09-23",47.52,50.849998,47.52,50,2217900,40.922573
"2011-09-26",50.450001,52.419998,50.009998,52.310001,1832100,42.813198
"2011-09-27",53.509998,54.889999,52.619999,53.240002,1815400,43.574356
"2011-09-28",53.490002,53.619999,50.220001,50.41,1877100,41.258141
"2011-09-29",51.57,52.720001,49.540001,51.09,2271400,41.81469
"2011-09-30",50.09,51.5,49.52,49.91,1537100,40.848919
"2011-10-03",49.459999,50.459999,48.48,48.490002,3009900,39.686707
"2011-10-04",47.639999,52.040001,47.48,51.959999,2600000,42.526741
"2011-10-05",52.18,54.25,51.720001,54.099998,1837300,44.278221
"2011-10-06",54.130001,55.619999,53.93,55.209999,1654600,45.186703
"2011-10-07",55.709999,56.630001,52.75,53.540001,1712300,43.819912
"2011-10-10",54.75,55.740002,54.400002,55.619999,911400,45.52227
"2011-10-11",55.299999,56.240002,55.009998,55.990002,869700,45.825115
"2011-10-12",56.349998,59.580002,55.669998,57.689999,2933800,47.216469
"2011-10-13",57.400002,57.740002,55.599998,56.84,1442900,46.520782
"2011-10-14",57.66,58.189999,56.68,57.91,1056300,47.396526
"2011-10-17",57.560001,57.560001,54.82,54.98,1489600,44.998451
"2011-10-18",53.689999,55.52,51.52,55.209999,3094400,45.186703
"2011-10-19",55.09,56.099998,54.919998,55.360001,1400700,45.309475
"2011-10-20",55.459999,55.849998,53.889999,55.080002,1467300,45.080318
"2011-10-21",55.880001,57.41,55.860001,57.400002,1493000,46.97913
"2011-10-24",57.709999,59.5,57.52,59.119999,1881600,48.386848
"2011-10-25",58.779999,58.779999,57.110001,57.220001,1538100,46.831795
"2011-10-26",57.98,59.299999,56.93,58.540001,1556200,47.912151
"2011-10-27",60.169998,62,59.919998,60.470001,2631500,49.49176
"2011-10-28",53.389999,54.599998,51.77,51.799999,8701800,42.395786
"2011-10-31",51.34,51.919998,50.529999,50.810001,3179500,41.585529
"2011-11-01",49.34,50.709999,48.75,49.869999,3370000,40.816193
"2011-11-02",50.52,51.439999,49.900002,50.84,1728900,41.610073
"2011-11-03",51.529999,51.689999,49.419998,51.52,1704900,42.166622
"2011-11-04",51.09,51.75,50.310001,51.639999,1292800,42.264843
"2011-11-07",51.439999,52.470001,50.77,52.400002,1397600,42.886871
"2011-11-08",52.689999,53.459999,51.790001,53.299999,1472500,43.62347
"2011-11-09",52.279999,53.049999,52.049999,52.639999,2028000,43.08329
"2011-11-10",53.34,54.119999,52.18,53.259998,2284100,43.590725
"2011-11-11",53.639999,54.759998,53.43,54.59,1495800,44.679279
"2011-11-14",54.299999,54.849998,53.369999,53.790001,1544300,44.024506
"2011-11-15",53.77,53.779999,52.790001,53.450001,1653200,43.74625
"2011-11-16",52.439999,53.220001,51.650002,51.849998,1140200,42.837437
"2011-11-17",51.84,52.060001,49.98,50.310001,1623700,41.565113
"2011-11-18",50.68,50.98,49.93,50.68,1630800,41.8708
"2011-11-21",49.799999,49.900002,47.830002,48.490002,1920500,40.061462
"2011-11-22",48.299999,48.68,47.200001,47.889999,1472500,39.565754
"2011-11-23",47.169998,47.650002,46.279999,46.360001,1363600,38.301712
"2011-11-25",46.310001,47.110001,46.02,46.049999,561500,38.045593
"2011-11-28",47.599998,48.299999,47.189999,47.93,1645000,39.59882
"2011-11-29",47.18,47.400002,45.880001,46.740002,2706600,38.615658
"2011-11-30",48.34,49.32,48.049999,49.060001,2151900,40.532391
"2011-12-01",49.099998,49.849998,48.450001,49,1906500,40.48283
"2011-12-02",49.669998,50.810001,49.349998,49.450001,2335400,40.854607
"2011-12-05",50.349998,50.68,49.439999,49.75,1803200,41.102463
"2011-12-06",49.700001,50.009998,48.990002,49.07,1605400,40.540653
"2011-12-07",48.790001,50.299999,48.130001,49.639999,1569900,41.011581
"2011-12-08",49.189999,49.68,48.52,48.84,1354600,40.350628
"2011-12-09",49.07,49.98,49.029999,49.790001,1201400,41.135509
"2011-12-12",49.220001,49.459999,48.27,49.41,2480000,40.821552
"2011-12-13",49.709999,50.41,47.52,47.860001,2240000,39.54097
"2011-12-14",47.52,47.950001,46.630001,46.759998,1666700,38.632168
"2011-12-15",47.549999,47.740002,46.240002,46.630001,1966600,38.52478
"2011-12-16",46.939999,47.25,46.009998,46.639999,2087300,38.533035
"2011-12-19",46.810001,47.18,45.220001,45.369999,1764800,37.483795
"2011-12-20",46.220001,48.259998,46.220001,48.16,1505100,39.788834
"2011-12-21",48.139999,49.380001,47.639999,49.139999,1522700,40.598488
"2011-12-22",49.299999,50.790001,49.150002,50.560001,1599100,41.771664
"2011-12-23",50.790001,51.68,50.759998,51.189999,1119800,42.292152
"2011-12-27",50.34,50.34,46.560001,46.619999,4245300,38.516518
"2011-12-28",46.900002,48,46.060001,46.369999,2669700,38.309971
"2011-12-29",46.490002,47.419998,46.400002,47.32,2094300,39.094841
"2011-12-30",47.59,47.880001,47.25,47.450001,1682900,39.202244
"2012-01-03",48.34,49.66,48.279999,48.509998,1954500,40.077995
"2012-01-04",48.470001,49.290001,47.720001,48.970001,1779000,40.458042
"2012-01-05",48.52,50.389999,48.139999,50.32,2053700,41.573383
"2012-01-06",50.27,50.32,49.02,49.48,1839200,40.879387
"2012-01-09",49.700001,50.93,49.700001,50.490002,1297000,41.713833
"2012-01-10",51.029999,52.349998,51,51.830002,1882700,42.820915
"2012-01-11",51.549999,52.48,51.299999,51.830002,1794200,42.820915
"2012-01-12",50.98,52.139999,49.84,52.009998,3091000,42.969635
"2012-01-13",51.650002,52.049999,50.540001,50.900002,2478300,42.052563
"2012-01-17",51.73,52.330002,49.860001,49.889999,2413600,41.218128
"2012-01-18",49.990002,54.130001,49.779999,53.860001,3557800,44.498051
"2012-01-19",53.830002,56.290001,53.599998,55.43,2828300,45.795162
"2012-01-20",55.23,55.23,53.419998,54.189999,2614600,44.770702
"2012-01-23",54.18,55.099998,53.740002,53.959999,2046500,44.580685
"2012-01-24",53.52,54.709999,53.330002,54.360001,1926600,44.911144
"2012-01-25",54.400002,55.119999,53.400002,54.889999,1740400,45.349026
"2012-01-26",54.23,55.25,53.779999,54.419998,1337700,44.960716
"2012-01-27",54.200001,54.849998,53.810001,54.599998,1055100,45.109432
"2012-01-30",54.02,54.599998,53.360001,53.75,1565500,44.407185
"2012-01-31",54.25,54.689999,52.91,54.32,2691400,44.878101
"2012-02-01",59.130001,65.25,58.5,61.639999,13143400,50.925743
"2012-02-02",61.759998,64.940002,61.5,64.360001,4831300,53.172966
"2012-02-03",65.07,69.139999,65.040001,68.660004,4802400,56.725521
"2012-02-06",68.720001,71.57,68.18,70.739998,3650500,58.44397
"2012-02-07",70.419998,70.93,69.379997,70.699997,3661500,58.410927
"2012-02-08",70.699997,71.330002,69.300003,70.199997,2467400,57.997829
"2012-02-09",70.220001,70.220001,68.730003,69.529999,2027100,57.444302
"2012-02-10",68.860001,70.239998,68.300003,70.040001,1937400,57.86565
"2012-02-13",70.760002,72.25,70.489998,71.940002,2473100,59.435394
"2012-02-14",71.220001,72.260002,70.769997,72.07,2050500,59.542786
"2012-02-15",72.519997,73.089996,69.18,69.349998,2662800,57.295578
"2012-02-16",69.279999,70.900002,68.940002,70.660004,1649300,58.377899
"2012-02-17",71.169998,72.5,70.93,71.029999,1286600,58.683582
"2012-02-21",71.32,72.260002,70.379997,70.610001,1914000,58.336578
"2012-02-22",70.370003,71.07,69.199997,70.080002,1370400,57.898685
"2012-02-23",70.040001,71.349998,69.540001,70.900002,899600,58.57618
"2012-02-24",71.360001,72.349998,70.699997,71.300003,1840600,58.906639
"2012-02-27",70.739998,76.779999,70.739998,76.099998,5862000,62.872307
"2012-02-28",75.860001,78.040001,75.449997,76.150002,2487000,62.913628
"2012-02-29",75.910004,76.830002,74.860001,75.57,2011600,62.847069
"2012-03-01",76.519997,76.519997,74.07,74.480003,2034700,61.940598
"2012-03-02",74.379997,75,73.5,74.139999,1348800,61.657829
"2012-03-05",73.790001,74.660004,73.339996,73.849998,1436900,61.416653
"2012-03-06",72.129997,73.139999,71.269997,72.800003,1558000,60.543434
"2012-03-07",73.230003,74.089996,72.93,73.57,1088000,61.183807
"2012-03-08",73.669998,73.690002,71.629997,73.440002,1957500,61.07568
"2012-03-09",72.949997,75.849998,72.93,75.300003,1864100,62.622543
"2012-03-12",75.470001,75.730003,74.5,75.129997,1022300,62.481155
"2012-03-13",75.68,78.18,75.599998,78.059998,2218500,64.917854
"2012-03-14",78.5,79.389999,77.970001,78.5,2252600,65.283806
"2012-03-15",78.580002,78.919998,77.629997,78.82,1327000,65.549911
"2012-03-16",79.230003,79.360001,76.059998,76.839996,2532500,63.903267
"2012-03-19",76.839996,78.809998,76.230003,77.760002,1472100,64.668381
"2012-03-20",77.32,77.860001,76.010002,77.419998,1107400,64.385628
"2012-03-21",77.519997,78.080002,76.730003,77.519997,804000,64.468781
"2012-03-22",77.18,77.379997,75.730003,76.540001,874700,63.653751
"2012-03-23",75.93,77.139999,74.370003,76.779999,1103500,63.853374
"2012-03-26",77.889999,78.379997,77.529999,78.019997,1173500,64.884598
"2012-03-27",78.209999,78.82,76.519997,76.620003,1257700,63.720295
"2012-03-28",76.5,77.160004,75.080002,75.830002,1153500,63.063305
"2012-03-29",75.059998,76.360001,74.529999,76.129997,814400,63.312775
"2012-03-30",76.610001,76.940002,75.760002,76.860001,1180800,63.919891
"2012-04-02",76.690002,77.040001,75.309998,75.769997,1155800,63.013409
"2012-04-03",75.739998,76.32,74.25,74.5,1342000,61.957211
"2012-04-04",73.779999,74.629997,72.790001,74.230003,1545700,61.732681
"2012-04-05",73.970001,75.449997,73.68,75.230003,829500,62.564323
"2012-04-09",73.989998,74.550003,72.650002,74.290001,1698000,61.782589
"2012-04-10",73.989998,74.230003,70.32,70.459999,1965500,58.597397
"2012-04-11",71.82,73.029999,71.510002,71.940002,1109000,59.828232
"2012-04-12",71.870003,72.57,71.690002,71.970001,1274300,59.853188
"2012-04-13",71.75,72.440002,70.949997,71.099998,1204100,59.129662
"2012-04-16",71.699997,72.599998,70.529999,71.029999,788000,59.071442
"2012-04-17",71.5,71.889999,67.050003,68,6099300,56.551556
"2012-04-18",68.010002,68.029999,66.129997,66.209999,3250200,55.062908
"2012-04-19",66.050003,66.089996,64.18,64.489998,2713600,53.632507
"2012-04-20",64.769997,65.160004,63.889999,64.169998,1646300,53.366379
"2012-04-23",63.25,66,62.880001,65.730003,2891000,54.663738
"2012-04-24",65.610001,67.279999,65.480003,66.330002,1924000,55.162724
"2012-04-25",67.449997,71.32,67.449997,68.889999,2546500,57.291729
"2012-04-26",67.889999,69.620003,64.830002,65.959999,3650200,54.855015
"2012-04-27",66.669998,67,64.139999,64.519997,2812700,53.657448
"2012-04-30",64.519997,64.940002,63.310001,64.019997,1481700,53.241627
"2012-05-01",64.330002,66.080002,63.990002,64.790001,1953900,53.881992
"2012-05-02",64.440002,65.239998,64.059998,64.879997,1277700,53.956841
"2012-05-03",64.68,64.959999,62.650002,62.799999,1574800,52.227016
"2012-05-04",62.75,62.75,61.209999,61.77,1965000,51.370453
"2012-05-07",61.650002,62.32,61.560001,61.98,1341700,51.545078
"2012-05-08",61.389999,61.759998,60,61.619999,1626400,51.245701
"2012-05-09",60.599998,61.889999,60.380001,61.110001,2061700,50.82156
"2012-05-10",61.720001,62.189999,60.75,61.130001,1239200,50.838192
"2012-05-11",60.549999,62.900002,60.240002,62.41,1758300,51.902687
"2012-05-14",61.939999,62.5,60.919998,61.02,1143300,50.746704
"2012-05-15",60.709999,62.389999,60.139999,60.959999,1454700,50.696812
"2012-05-16",61.150002,62.689999,60.990002,61.580002,1964600,51.635944
"2012-05-17",61.610001,61.610001,58.330002,58.459999,2426500,49.019775
"2012-05-18",58.619999,59.189999,57.16,57.709999,1662000,48.390884
"2012-05-21",57.75,58.77,57.02,58.560001,1805200,49.103622
"2012-05-22",58.599998,59.32,57.77,58.580002,1391800,49.120407
"2012-05-23",58.049999,59.16,57.59,58.959999,1756500,49.43903
"2012-05-24",59.259998,59.43,57.599998,58.529999,1301900,49.078461
"2012-05-25",58.639999,60.889999,58.540001,60.560001,1304900,50.780663
"2012-05-29",60.84,62.889999,60.84,62.830002,1504500,52.684097
"2012-05-30",62.330002,65.449997,59.970001,63.130001,5554500,52.935661
"2012-05-31",63.02,63.16,60.450001,61.880001,1872400,51.887512
"2012-06-01",60.599998,60.610001,57.509998,57.810001,2075200,48.474739
"2012-06-04",57.779999,58.259998,55.619999,57.27,1852200,48.021931
"2012-06-05",56.880001,59.02,56.700001,58.860001,1068100,49.355183
"2012-06-06",59.310001,60.950001,58.939999,60.790001,1470800,50.973522
"2012-06-07",61.580002,61.959999,59.720001,60.009998,1861200,50.319477
"2012-06-08",59.669998,61.130001,59.16,60.830002,974400,51.007061
"2012-06-11",61.389999,61.490002,58.73,58.830002,1273700,49.330025
"2012-06-12",59.189999,59.73,58.529999,59.599998,1477600,49.975689
"2012-06-13",59.27,59.540001,57.810001,58.240002,1368900,48.835297
"2012-06-14",58.459999,59.099998,57.689999,58.040001,1367700,48.667595
"2012-06-15",58.389999,59.240002,58.209999,59.110001,1591600,49.564812
"2012-06-18",59,60.669998,58.369999,60.23,1173100,50.503937
"2012-06-19",60.32,62.59,60.32,62.139999,1117400,52.105522
"2012-06-20",62.139999,62.77,61.43,61.799999,969200,51.820423
"2012-06-21",61.720001,61.950001,57.919998,58.16,1529000,48.768227
"2012-06-22",58.400002,58.790001,56.419998,56.73,1791200,47.569126
"2012-06-25",55.939999,56.349998,54.529999,54.860001,1714000,46.001114
"2012-06-26",54.869999,56.009998,54.080002,55.439999,1708300,46.48745
"2012-06-27",55.720001,57.540001,55.720001,56.849998,1432700,47.669758
"2012-06-28",56.259998,57.610001,55.57,57.439999,1201100,48.164486
"2012-06-29",59.189999,61.16,58.77,61.16,2346700,51.283783
"2012-07-02",61.43,61.610001,60.41,61.529999,1377800,51.594028
"2012-07-03",61.709999,62.939999,61.619999,62.939999,722100,52.776321
"2012-07-05",62.900002,63.889999,62.09,63.259998,988500,53.044651
"2012-07-06",62.439999,62.970001,61.639999,62.82,929200,52.675716
"2012-07-09",62.810001,62.830002,61.459999,61.900002,878100,51.904282
"2012-07-10",62.259998,62.57,60.07,60.66,1257200,50.86451
"2012-07-11",60.779999,62.009998,60.369999,61.900002,1288800,51.904282
"2012-07-12",61.23,62.200001,59.849998,61.700001,1958900,51.736576
"2012-07-13",61.959999,63.330002,61.73,62.82,897200,52.675716
"2012-07-16",62.849998,63.139999,61.450001,61.98,907900,51.971359
"2012-07-17",62.459999,63.57,61.529999,63.439999,1300300,53.195595
"2012-07-18",64.269997,65.489998,63.310001,65.040001,2063500,54.537224
"2012-07-19",66.660004,68.959999,66.660004,68.459999,4024600,57.404949
"2012-07-20",67.879997,68.449997,67.440002,67.610001,978800,56.692223
"2012-07-23",66.120003,69.129997,66.019997,67.309998,2065100,56.440659
"2012-07-24",62.689999,65.639999,61.459999,62.25,4256200,52.197758
"2012-07-25",63.220001,65.489998,62.919998,64.610001,1956500,54.176662
"2012-07-26",65.82,67.230003,65.010002,66.900002,1370000,56.09687
"2012-07-27",67.139999,69.269997,66.830002,68.610001,1170900,57.530727
"2012-07-30",68.620003,69.75,67.089996,68.230003,1807800,57.212105
"2012-07-31",68.230003,68.389999,67.279999,67.559998,684900,56.650295
"2012-08-01",67.970001,68.260002,66.410004,67.400002,707100,56.516121
"2012-08-02",66.699997,67.279999,65.93,66.849998,802900,56.054935
"2012-08-03",68.709999,70.260002,68.190002,69.540001,1828200,58.310558
"2012-08-06",69.550003,71,69,70.019997,1245800,58.713039
"2012-08-07",70.459999,71.769997,70.459999,70.860001,1035400,59.417408
"2012-08-08",70.540001,72.559998,69.940002,71.669998,1213600,60.096588
"2012-08-09",71.68,72.209999,70.709999,71.220001,814700,59.719261
"2012-08-10",70.949997,72.040001,70.879997,71.839996,840900,60.239143
"2012-08-13",71.790001,72.32,71.059998,71.730003,594900,60.146912
"2012-08-14",72.169998,72.870003,71.330002,71.519997,870300,59.970825
"2012-08-15",71.580002,72.139999,71.470001,71.769997,1065000,60.180462
"2012-08-16",71.769997,74.970001,71.75,73.82,1378500,61.899418
"2012-08-17",74.309998,75.699997,74.089996,75.269997,1411200,63.115261
"2012-08-20",75.029999,75.029999,73.139999,73.650002,803900,61.756855
"2012-08-21",73.68,74.650002,73.18,73.43,850300,61.572399
"2012-08-22",73.43,75.230003,73.309998,74.629997,825700,62.578625
"2012-08-23",74.330002,75.559998,73.650002,74.010002,554200,62.058735
"2012-08-24",73.699997,74.830002,73.449997,74.349998,486000,62.343819
"2012-08-27",74.559998,75.059998,73.669998,74.040001,819300,62.083893
"2012-08-28",74.029999,75,73.830002,73.980003,731700,62.0336
"2012-08-29",74.150002,74.849998,73.360001,74.68,664100,63.046642
"2012-08-30",74.050003,74.660004,73.699997,74.309998,644100,62.734264
"2012-08-31",75.309998,76.480003,74.639999,75.459999,1260500,63.705154
"2012-09-04",74.230003,77.379997,74.230003,76.040001,1188200,64.194801
"2012-09-05",76.019997,76.389999,74.720001,75.25,1263700,63.527863
"2012-09-06",75.970001,78.82,75.970001,77.760002,1100600,65.646858
"2012-09-07",77.769997,78.580002,77.360001,78.019997,713100,65.866348
"2012-09-10",78.290001,79.75,77.559998,78.510002,869200,66.280014
