"","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"2010-10-21",64.169998,65.160004,64.169998,64.550003,1741500,52.279995
"2010-10-22",64.540001,64.730003,64.040001,64.5,1218900,52.239491
"2010-10-25",65.110001,65.129997,63.990002,64.059998,1762900,51.883125
"2010-10-26",63.830002,64.43,63.43,64.089996,2025500,51.907425
"2010-10-27",64.239998,65.529999,63.48,65.419998,3872300,52.984612
"2010-10-28",66.32,67.879997,66.019997,67.779999,5072000,54.896008
"2010-10-29",67.389999,68.129997,67.290001,68.120003,3459400,55.171383
"2010-11-01",68.330002,68.849998,67.309998,67.860001,1852400,54.9608
"2010-11-02",68.540001,69.099998,67.980003,67.989998,2069700,55.066086
"2010-11-03",68.209999,68.769997,67.269997,67.949997,2405600,55.033699
"2010-11-04",68.809998,69.300003,68.25,69.169998,2283900,56.021793
"2010-11-05",69.099998,69.970001,68.900002,69.660004,1778300,56.418648
"2010-11-08",69.139999,69.800003,68.959999,69.400002,1342900,56.208073
"2010-11-09",69.529999,69.610001,68.900002,69.199997,1714000,56.046093
"2010-11-10",69.059998,69.099998,67.980003,68.209999,1632100,55.24427
"2010-11-11",67.720001,68,67.080002,67.419998,1976300,54.604443
"2010-11-12",67.059998,67.18,66.25,66.5,1752400,53.859318
"2010-11-15",66.589996,67.190002,66.220001,66.550003,1278200,53.899826
"2010-11-16",66.040001,66.379997,65.080002,65.540001,2031300,53.081802
"2010-11-17",65.589996,65.730003,64.830002,65.389999,1722100,52.960304
"2010-11-18",65.919998,67.059998,65.440002,67.050003,2321900,54.304764
"2010-11-19",67.089996,67.220001,66.239998,66.599998,1654900,53.940296
"2010-11-22",66.300003,66.599998,65.57,66.260002,1482000,53.664948
"2010-11-23",65.629997,66.620003,65.480003,66.480003,1896600,53.843128
"2010-11-24",66.779999,68.470001,66.779999,68.019997,1924100,55.090397
"2010-11-26",67.400002,67.699997,66.839996,67.120003,555800,54.361481
"2010-11-29",66.510002,66.519997,65.050003,66.309998,2452500,53.705444
"2010-11-30",65.82,66.589996,65.440002,66.089996,2141900,53.527245
"2010-12-01",67.029999,67.809998,67.029999,67.620003,1712900,54.766438
"2010-12-02",67.849998,68.400002,67.379997,67.800003,2093800,54.912205
"2010-12-03",67.559998,67.870003,67.279999,67.580002,1844400,54.734039
"2010-12-06",67.589996,67.800003,66.959999,67.629997,1998400,54.774536
"2010-12-07",68.330002,69.129997,68.129997,68.730003,2380900,55.665443
"2010-12-08",68.720001,68.769997,67.919998,68.470001,1532700,55.454865
"2010-12-09",68.910004,69.18,67.959999,68.889999,2334000,55.795029
"2010-12-10",68.910004,69.730003,68.779999,69.559998,1982900,56.337654
"2010-12-13",69.709999,69.839996,68.529999,69.400002,2564000,56.208073
"2010-12-14",69.18,70.389999,69.18,69.980003,2731000,56.677837
"2010-12-15",69.699997,69.980003,69.260002,69.349998,1685800,56.16758
"2010-12-16",69.760002,70.489998,69.309998,70.419998,1685600,57.034184
"2010-12-17",70.32,70.5,69.730003,70.279999,2935600,56.920792
"2010-12-20",70.389999,70.470001,69.629997,70.010002,1714700,56.70211
"2010-12-21",70.18,70.720001,70.010002,70.190002,1255900,56.847908
"2010-12-22",70.510002,70.529999,70.099998,70.529999,915700,57.123264
"2010-12-23",70.370003,71.339996,70.309998,71.019997,1226000,57.52013
"2010-12-27",70.830002,71.330002,70.519997,71.099998,1074900,57.584927
"2010-12-28",71.110001,71.239998,70.440002,71.019997,1305800,57.52013
"2010-12-29",71.110001,71.440002,70.769997,70.830002,1397600,57.366253
"2010-12-30",70.540001,71.110001,70.32,70.769997,1385400,57.31765
"2010-12-31",70.599998,71.330002,70.239998,70.959999,1454900,57.471542
"2011-01-03",70.260002,70.57,69.870003,69.970001,2769300,56.669743
"2011-01-04",70.230003,70.419998,69.449997,70.290001,2362800,56.928898
"2011-01-05",69.959999,70.82,69.839996,70.610001,2379900,57.188065
"2011-01-06",70.440002,71.989998,70.199997,71.389999,2030800,57.819794
"2011-01-07",71.739998,72.300003,71.400002,72.010002,3318200,58.321934
"2011-01-10",71.75,71.75,70.860001,71.18,1910000,57.649719
"2011-01-11",71.449997,71.779999,71.019997,71.25,1902600,57.706406
"2011-01-12",71.519997,71.900002,71.059998,71.160004,1187700,57.975296
"2011-01-13",71.849998,72.150002,71.440002,71.779999,2041300,58.480404
"2011-01-14",71.669998,72.279999,71.220001,72.18,1529000,58.806282
"2011-01-18",72.379997,73.040001,71.610001,72.730003,3287800,59.254364
"2011-01-19",72.160004,72.669998,71.860001,72.669998,2221100,59.205505
"2011-01-20",72.489998,73.470001,72.470001,73.449997,2407700,59.840996
"2011-01-21",73.699997,73.860001,72.879997,72.970001,1884600,59.449902
"2011-01-24",72.459999,73.089996,72.269997,72.739998,1570400,59.262531
"2011-01-25",72.68,74.279999,72.580002,74.169998,2882000,60.427567
"2011-01-26",74.199997,75.190002,72.919998,74.639999,3572900,60.810486
"2011-01-27",74.599998,76.5,74.599998,76.199997,3116400,62.081436
"2011-01-28",76.050003,76.199997,73.849998,74.129997,2331000,60.394989
"2011-01-31",74.25,75.410004,74.160004,75.400002,2152400,61.429672
"2011-02-01",75.489998,76.129997,75.059998,76.029999,1233900,61.942959
"2011-02-02",75.830002,76.75,75.769997,76.080002,1664900,61.983696
"2011-02-03",76.440002,76.440002,75.32,75.660004,1438500,61.641521
"2011-02-04",75.860001,75.980003,75.290001,75.620003,1319900,61.608902
"2011-02-07",75.93,76.489998,75.720001,76.440002,1409500,62.276974
"2011-02-08",77.040001,77.959999,76.639999,77.849998,1981000,63.425724
"2011-02-09",77.580002,78.209999,77.18,77.900002,1711600,63.466457
"2011-02-10",77.889999,77.900002,77.050003,77.260002,2082900,62.94503
"2011-02-11",77.080002,77.720001,76.589996,77.449997,1332100,63.099834
"2011-02-14",77.589996,77.650002,76.5,76.870003,1329800,62.627312
"2011-02-15",76.410004,77.720001,76.080002,77.620003,1864500,63.238323
"2011-02-16",77.699997,77.800003,76.220001,77.050003,1458400,62.773968
"2011-02-17",76.769997,77.510002,76.57,77.300003,962300,62.977638
"2011-02-18",77.849998,78.269997,77.690002,78.110001,1971300,63.637566
"2011-02-22",77.300003,77.339996,75.949997,76.220001,1371300,62.097733
"2011-02-23",76.040001,76.730003,74.889999,75.449997,1683900,61.470413
"2011-02-24",75.540001,76.449997,75.129997,76.110001,1606600,62.008118
"2011-02-25",76.290001,76.800003,75.559998,75.940002,1320000,61.86961
"2011-02-28",76.269997,76.790001,75.93,76.120003,2031200,62.016281
"2011-03-01",76.349998,76.870003,74.900002,75.07,1779500,61.160831
"2011-03-02",74.739998,75.440002,74.18,75.110001,1825200,61.193401
"2011-03-03",75.860001,78.120003,75.860001,77.660004,2069300,63.270935
"2011-03-04",76.129997,76.599998,74.879997,76.32,3654400,62.179222
"2011-03-07",76.419998,77,75.07,75.449997,1941300,61.470413
"2011-03-08",75.540001,76.879997,75.480003,76.559998,1479600,62.374763
"2011-03-09",76.32,77.010002,75.809998,76.980003,1529800,62.716923
"2011-03-10",76.160004,76.290001,75.160004,75.349998,1478000,61.388943
"2011-03-11",75.550003,76.660004,74.370003,76.129997,1899900,62.02441
"2011-03-14",75.43,75.93,74.650002,75.480003,1372500,61.494839
"2011-03-15",73.510002,75.279999,73.309998,74.830002,2311400,60.965282
"2011-03-16",74.769997,74.830002,73.220001,73.75,3142400,60.085407
"2011-03-17",75,75.389999,73.57,73.959999,2936100,60.256489
"2011-03-18",75.150002,75.279999,73.739998,74.379997,4492100,60.598644
"2011-03-21",75.029999,76.440002,74.959999,75.709999,1397800,61.68224
"2011-03-22",75.830002,76.279999,75.669998,76.040001,1375100,61.951077
"2011-03-23",76.029999,76.620003,75.639999,76.230003,1185900,62.105885
"2011-03-24",76.559998,76.980003,76.010002,76.849998,1006600,62.611019
"2011-03-25",76.93,77.139999,76.339996,76.510002,1166500,62.334003
"2011-03-28",76.589996,76.739998,75.720001,75.93,1570100,61.861458
"2011-03-29",75.910004,76.5,75.559998,76.269997,1270900,62.138477
"2011-03-30",76.709999,76.709999,75.519997,76,1876700,61.918503
"2011-03-31",75.830002,76.989998,75.699997,76.559998,1646100,62.374763
"2011-04-01",76.830002,78,76.730003,77.419998,1700300,63.075409
"2011-04-04",74.699997,74.699997,72.120003,73.370003,11382300,59.775795
"2011-04-05",73.25,74.889999,73.019997,74.599998,3090000,60.777893
"2011-04-06",74.68,74.879997,74.099998,74.739998,2022400,61.278038
"2011-04-07",74.660004,75.199997,74.269997,74.949997,1703500,61.450184
"2011-04-08",75.239998,75.370003,74.269997,74.510002,1660000,61.089455
"2011-04-11",74.440002,74.760002,73.559998,73.75,2040800,60.466347
"2011-04-12",73.470001,73.589996,72.629997,72.919998,1756400,59.785851
"2011-04-13",73.32,73.440002,70.980003,71.809998,2997300,58.875767
"2011-04-14",71.440002,71.800003,70.93,71.459999,2316100,58.588814
"2011-04-15",71.809998,72.379997,71.139999,71.879997,1994400,58.933174
"2011-04-18",71.010002,71.190002,70.470001,70.790001,2118100,58.03949
"2011-04-19",71,71.43,70.849998,71.059998,1443000,58.260857
"2011-04-20",71.830002,72.730003,71.279999,72.370003,1424000,59.334904
"2011-04-21",72.860001,72.860001,72.150002,72.25,1058800,59.236519
"2011-04-25",72.349998,72.510002,71.949997,72.139999,944700,59.146366
"2011-04-26",72.559998,73.150002,72.25,72.639999,1800000,59.556271
"2011-04-27",72.919998,73.639999,72.260002,72.720001,1669200,59.62188
"2011-04-28",72.419998,72.550003,70.540001,71.550003,3576700,58.662609
"2011-04-29",71.760002,72.949997,71.730003,72.82,2066900,59.703838
"2011-05-02",73.150002,74.25,73.059998,73.589996,2571000,60.335163
"2011-05-03",73.419998,74.449997,73.169998,74.309998,1884600,60.92548
"2011-05-04",74.400002,74.860001,73.639999,73.709999,2645600,60.43354
"2011-05-05",73.360001,74.589996,73.040001,73.690002,2601600,60.417152
"2011-05-06",74.510002,74.800003,73.93,74.440002,2408900,61.03207
"2011-05-09",74.330002,75.07,74.059998,74.57,1381300,61.138645
"2011-05-10",74.169998,74.800003,73.779999,74.489998,1966500,61.073067
"2011-05-11",74.32,74.970001,74.160004,74.739998,1579000,61.278038
"2011-05-12",74.610001,75.290001,74.330002,74.809998,1155200,61.335434
"2011-05-13",74.739998,74.989998,73.730003,74.370003,1879600,60.974659
"2011-05-16",74.220001,74.629997,73.660004,74.239998,1388300,60.868099
"2011-05-17",73.980003,74.339996,72.860001,73.5,1586500,60.261391
"2011-05-18",73.739998,74.300003,73.269997,74,1403900,60.671314
"2011-05-19",74.529999,74.980003,73.760002,73.879997,2009300,60.572933
"2011-05-20",73.800003,73.889999,72.860001,73.029999,1833400,59.876011
"2011-05-23",72.220001,72.769997,71.379997,71.389999,2498000,58.531422
"2011-05-24",71.540001,71.959999,70.800003,70.949997,2774700,58.170696
"2011-05-25",70.800003,70.800003,70.169998,70.529999,2721300,57.826321
"2011-05-26",70.290001,70.610001,69.830002,70.199997,2005500,57.555759
"2011-05-27",70.529999,71.540001,70.459999,71.260002,2903000,58.424839
"2011-05-31",73.190002,74.68,72.769997,74.220001,5001600,60.851677
"2011-06-01",73.830002,74.139999,71.790001,71.800003,2946500,58.867569
"2011-06-02",71.970001,72.5,71.349998,71.419998,2423400,58.556004
"2011-06-03",70.529999,70.860001,70.040001,70.599998,2751300,57.883713
"2011-06-06",70.410004,71.110001,70.32,70.699997,2139900,57.965698
"2011-06-07",71.050003,71.150002,70.589996,70.660004,2269800,57.932919
"2011-06-08",70.629997,70.849998,70.040001,70.400002,2010400,57.719746
"2011-06-09",70.68,70.940002,70.059998,70.489998,1547100,57.793518
"2011-06-10",70.169998,70.639999,69.199997,69.370003,2812100,56.875259
"2011-06-13",69.690002,69.879997,69.230003,69.639999,1929700,57.096634
"2011-06-14",70.330002,70.82,70.300003,70.440002,1634300,57.752537
"2011-06-15",69.980003,71.07,69.949997,70.849998,3247600,58.088688
"2011-06-16",71.080002,72.050003,70.849998,71.279999,1771800,58.441219
"2011-06-17",71.879997,72.550003,71.480003,71.669998,1672700,58.760979
"2011-06-20",71.269997,72.879997,71.220001,72.769997,1744000,59.662868
"2011-06-21",73.019997,73.739998,73.019997,73.400002,1627800,60.17939
"2011-06-22",73.080002,74.050003,73.010002,73.360001,1842600,60.146595
"2011-06-23",72.459999,73,72,72.900002,2211500,59.76944
"2011-06-24",72.879997,73.199997,72.059998,72.290001,2355400,59.269314
"2011-06-27",72.470001,73.480003,72.199997,73.260002,1644600,60.064617
"2011-06-28",73.459999,74.040001,73.300003,73.739998,1487500,60.458138
"2011-06-29",73.82,73.989998,73.459999,73.900002,1527800,60.977978
"2011-06-30",74.089996,74.980003,73.830002,74.519997,1481300,61.489567
"2011-07-01",74.440002,75.93,74.339996,75.809998,1454400,62.554016
"2011-07-05",75.540001,75.809998,74.419998,74.900002,1883200,61.803127
"2011-07-06",75.029999,75.330002,74.489998,74.629997,1593100,61.580341
"2011-07-07",75.43,75.639999,74.5,75.599998,2238000,62.380718
"2011-07-08",75.050003,75.050003,74.300003,74.660004,1978400,61.605091
"2011-07-11",73.900002,74.379997,73.580002,73.739998,1612200,60.845951
"2011-07-12",73.519997,73.879997,72.900002,72.980003,1505200,60.218872
"2011-07-13",73.400002,73.68,72.410004,72.650002,1321200,59.946556
"2011-07-14",72.730003,72.739998,71.199997,71.370003,2359900,58.890392
"2011-07-15",71.480003,71.480003,69.699997,70.360001,2593400,58.056976
"2011-07-18",69.949997,70.129997,69.029999,69.459999,1773300,57.314339
"2011-07-19",69.849998,70.029999,69.389999,69.93,2070600,57.702156
"2011-07-20",70.620003,70.849998,69.660004,69.940002,2723000,57.71043
"2011-07-21",70.260002,71.919998,70.07,71.57,1822300,59.055412
"2011-07-22",71.610001,71.610001,70.720001,70.800003,1550800,58.420048
"2011-07-25",70.480003,71.5,70.080002,71.150002,2185100,58.708847
"2011-07-26",70.919998,71.089996,70.269997,70.32,1672200,58.023991
"2011-07-27",71.019997,71.040001,68.160004,68.629997,3072500,56.629486
"2011-07-28",68.540001,69.669998,67.660004,67.75,2606400,55.903362
"2011-07-29",67.370003,68.629997,66.559998,68.139999,2525200,56.22517
"2011-08-01",68.449997,68.449997,66.339996,67.510002,4057800,55.705334
"2011-08-02",67.139999,68.050003,66.160004,66.160004,3024900,54.591381
"2011-08-03",66.089996,66.5,64.730003,65.900002,2686000,54.376842
"2011-08-04",64.620003,65.129997,63.169998,63.220001,3974000,52.165459
"2011-08-05",64.059998,64.879997,62.66,64.440002,4895200,53.172161
"2011-08-08",62.880001,63.720001,60.779999,60.799999,5830400,50.168629
"2011-08-09",60.779999,62.560001,58.119999,62.419998,7067800,51.505371
"2011-08-10",61.169998,61.169998,58.209999,58.380001,4580800,48.171791
"2011-08-11",58.650002,62.34,58.580002,61.509998,3805200,50.754478
"2011-08-12",62.119999,62.240002,60.82,61.18,3947800,50.482174
"2011-08-15",61.84,62.830002,61.630001,62.77,2338200,51.794159
"2011-08-16",61.470001,62.5,61.23,62.040001,1756000,51.191803
"2011-08-17",62.299999,62.580002,61.040001,61.880001,2461500,51.059776
"2011-08-18",59.889999,60.09,57.75,58.23,3686300,48.048008
"2011-08-19",57.459999,58.860001,57.389999,57.470001,3800900,47.420906
"2011-08-22",58.57,58.900002,57.900002,58.200001,2636800,48.023262
"2011-08-23",58.389999,59.509998,58,59.509998,2238700,49.104198
"2011-08-24",59.48,61.119999,59.34,61,1758400,50.333652
"2011-08-25",61.32,61.689999,59.790001,60,1826700,49.508514
"2011-08-26",59.619999,61.490002,58.709999,61.279999,1987300,50.564705
"2011-08-29",61.950001,63.049999,61.880001,63.009998,1382600,51.992188
"2011-08-30",62.959999,64.290001,62.299999,63.950001,2115900,52.767822
"2011-08-31",64.43,64.889999,63.459999,64.080002,1744900,52.875095
"2011-09-01",64.080002,64.660004,62.919998,63.099998,1657300,52.066456
"2011-09-02",62.060001,62.060001,60.740002,60.939999,2223500,50.284153
"2011-09-06",59.27,60.41,58.720001,60.299999,2616800,49.756054
"2011-09-07",61.119999,61.849998,60.610001,61.349998,2647500,50.622448
"2011-09-08",60.650002,61.630001,60.299999,60.400002,2276900,49.838573
"2011-09-09",59.560001,59.790001,58.400002,59,2599200,48.683376
"2011-09-12",58.59,58.950001,57.77,58.900002,2698400,48.600864
"2011-09-13",58.970001,60.009998,58.450001,58.990002,2523000,48.675129
"2011-09-14",59.330002,60.66,57.939999,59.860001,3188500,49.392994
"2011-09-15",60.23,61.439999,60.209999,61.220001,2426700,50.51519
"2011-09-16",61.75,61.75,60.200001,60.599998,4340900,50.003597
"2011-09-19",59.669998,60.400002,59.299999,60.169998,2474900,49.648781
"2011-09-20",60.43,60.650002,59.5,59.549999,2007000,49.137203
"2011-09-21",59.799999,59.919998,57.220001,57.27,2595100,47.255878
"2011-09-22",56.080002,56.200001,55.27,55.869999,3434000,46.100674
"2011-09-23",53.970001,56.689999,53.950001,55.919998,2845400,46.141933
"2011-09-26",56.490002,57.450001,56.049999,56.849998,2866500,46.909313
"2011-09-27",57.59,59.16,57.59,58.290001,2511700,48.097527
"2011-09-28",58.369999,58.950001,57.349998,57.439999,2081200,47.396141
"2011-09-29",58.380001,59.240002,57.09,58.18,1766700,48.006752
"2011-09-30",57.450001,58.360001,56.880001,56.889999,2432100,46.942322
"2011-10-03",56.849998,57.720001,55.599998,55.669998,2220900,45.935654
"2011-10-04",55.02,57.200001,54.720001,57.110001,3300000,47.123844
"2011-10-05",56.779999,57.84,56.400002,57.709999,2513500,48.014084
"2011-10-06",57.849998,58.970001,57.57,58.950001,1507100,49.04575
"2011-10-07",59.439999,60.290001,58.959999,59.549999,2423800,49.544949
"2011-10-10",60.560001,61.68,60.560001,61.68,1585400,51.317081
"2011-10-11",61.189999,61.790001,61.139999,61.48,1769800,51.150684
"2011-10-12",62.040001,63.220001,61.740002,62.52,1771900,52.015949
"2011-10-13",61.900002,62.049999,60.91,61.810001,1325500,51.425236
"2011-10-14",62.580002,62.740002,61.59,62.040001,1630900,51.6166
"2011-10-17",61.860001,62.310001,60.790001,60.93,1736000,50.693081
"2011-10-18",61.02,63.279999,60.349998,62.639999,1969300,52.115784
"2011-10-19",62.700001,63.25,62.349998,62.470001,1809300,51.974342
"2011-10-20",62.630001,63.459999,61.810001,63.150002,1996900,52.540104
"2011-10-21",63.599998,65.330002,63.580002,65.32,3229700,54.345505
"2011-10-24",65.279999,65.910004,64.949997,65.629997,1865700,54.603428
"2011-10-25",65.239998,66.080002,64.599998,65.260002,2382600,54.295601
"2011-10-26",66.419998,66.419998,63.560001,63.889999,4161900,53.155777
"2011-10-27",65.559998,66.169998,64.32,65.610001,2695100,54.586788
"2011-10-28",65.529999,66.25,65.029999,65.470001,2010100,54.470322
"2011-10-31",64.970001,65.529999,64.190002,64.190002,2022500,53.405369
"2011-11-01",62.790001,63.200001,60.790001,61.43,2959900,51.109077
"2011-11-02",62.439999,62.619999,61.77,61.950001,2760300,51.541714
"2011-11-03",62.470001,63.970001,62.470001,63.630001,2589200,52.939453
"2011-11-04",63.150002,63.529999,62.470001,63.450001,1291900,52.789703
"2011-11-07",63.25,64.279999,62.849998,64.199997,1341600,53.413677
"2011-11-08",64.690002,65.169998,63.84,65.129997,1712500,54.187447
"2011-11-09",63.650002,63.889999,62.720001,62.959999,1932300,52.382027
"2011-11-10",63.900002,63.970001,62.939999,63.380001,1822500,52.731472
"2011-11-11",64.300003,65.879997,64.300003,65.720001,1874700,54.678318
"2011-11-14",65.5,66.379997,65.120003,65.309998,1676700,54.337193
"2011-11-15",65.300003,66.349998,64.839996,65.989998,1408500,54.902943
"2011-11-16",65.360001,65.589996,64.760002,65.019997,2504000,54.095924
"2011-11-17",64.830002,64.830002,62.889999,63.419998,1714700,52.76474
"2011-11-18",64.129997,64.129997,63.009998,63.84,2046600,53.11417
"2011-11-21",62.84,63.310001,61.279999,63.07,2679200,52.473537
"2011-11-22",63.130001,63.82,62.150002,63.619999,3633300,52.931133
"2011-11-23",62.720001,62.75,60.599998,60.639999,2923200,50.451801
