"","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"2006-10-27",121,121.650002,120.769997,121.199997,196400,83.088692
"2006-10-30",121.220001,121.959999,121.199997,121.709999,152500,83.438293
"2006-10-31",121.989998,122.400002,121.510002,121.809998,210000,83.506851
"2006-11-01",121.809998,122.339996,120.860001,121.010002,238900,82.958405
"2006-11-02",121.029999,121.029999,120.160004,120.410004,160900,82.547073
"2006-11-03",120.879997,121.019997,119.220001,119.730003,168400,82.080902
"2006-11-06",120,121.120003,120,120.730003,175300,82.766449
"2006-11-07",120.830002,121.459999,120.489998,120.580002,135200,82.663605
"2006-11-08",120.18,121.209999,120.150002,120.849998,139300,82.848694
"2006-11-09",120.849998,120.870003,120.029999,120.099998,224000,82.334541
"2006-11-10",119.75,120.699997,119.75,120.580002,157900,82.663605
"2006-11-13",120.18,120.900002,120.18,120.75,180400,82.780174
"2006-11-14",120.75,121.790001,120.150002,121.699997,318300,83.431435
"2006-11-15",121.480003,122.25,120.919998,121.459999,232900,83.266876
"2006-11-16",121.400002,122.220001,121.370003,122.18,138100,83.76049
"2006-11-17",121.800003,121.980003,121.089996,121.550003,176400,83.32859
"2006-11-20",121.870003,122.099998,121.339996,121.559998,247400,83.335442
"2006-11-21",121.07,121.18,120.169998,120.510002,243500,82.615662
"2006-11-22",120.410004,121.32,120.400002,120.779999,844900,82.800728
"2006-11-24",120.610001,120.610001,119.769997,120.230003,151200,82.423676
"2006-11-27",120.239998,120.260002,118.269997,118.410004,334500,81.175987
"2006-11-28",117.610001,118.690002,117.610001,117.809998,242500,80.764648
"2006-11-29",117.309998,119.349998,117.309998,119.25,348900,82.170303
"2006-11-30",118.699997,119.150002,117.660004,118.639999,339200,81.749992
"2006-12-01",119.010002,119.050003,117.68,118.660004,290600,81.763779
"2006-12-04",119.410004,120.540001,119.110001,120.029999,244500,82.707794
"2006-12-05",120.150002,120.519997,119.75,120.260002,193900,82.866264
"2006-12-06",120.339996,120.43,119.470001,120.050003,230800,82.721581
"2006-12-07",120.050003,120.519997,119.699997,120.029999,202200,82.707794
"2006-12-08",120.080002,120.779999,119.980003,120.18,298200,82.811165
"2006-12-11",119.919998,120.769997,119.919998,120.300003,207900,82.893837
"2006-12-12",120.309998,121.019997,119.769997,120.940002,221200,83.334831
"2006-12-13",121.5,121.910004,120.739998,121.580002,266200,83.775826
"2006-12-14",121.57,122.290001,121.25,122.089996,227900,84.12722
"2006-12-15",122.5,123,121.860001,122.110001,513200,84.141037
"2006-12-18",121.849998,122.339996,121.610001,121.889999,238700,83.989426
"2006-12-19",121.900002,122.360001,121.510002,122.120003,288600,84.147911
"2006-12-20",121.849998,122.25,121.68,122.040001,240900,84.092796
"2006-12-21",122.080002,122.800003,121.209999,121.889999,255300,83.989426
"2006-12-22",122.43,122.43,121.080002,121.080002,233800,83.431305
"2006-12-26",121.199997,122.110001,121,122.010002,588700,84.072121
"2006-12-27",122.650002,123.040001,122.470001,122.800003,181600,84.616478
"2006-12-28",122.809998,123.029999,122.309998,122.480003,181100,84.396019
"2006-12-29",122.900002,122.900002,121.639999,122.160004,224700,84.175476
"2007-01-03",121.940002,123.209999,121.57,122.68,317800,84.533798
"2007-01-04",122.68,122.830002,121.349998,122.550003,392100,84.444244
"2007-01-05",121.550003,122.25,120.010002,120.410004,462400,82.96965
"2007-01-08",120.300003,121.43,119.669998,121.260002,329300,83.555336
"2007-01-09",121.260002,121.980003,120.040001,120.959999,301200,83.34861
"2007-01-10",120.970001,122.940002,120.540001,122.68,609700,84.533798
"2007-01-11",122.699997,122.699997,120.389999,121.419998,313500,83.665581
"2007-01-12",121.220001,121.220001,119.559998,120.309998,404100,82.900726
"2007-01-16",120.489998,120.489998,118.629997,119.860001,455800,82.59066
"2007-01-17",119.870003,120,118.709999,118.93,366900,81.949814
"2007-01-18",118.970001,119.809998,118.93,119.07,351200,82.04628
"2007-01-19",119.849998,119.940002,118.470001,119.07,480200,82.04628
"2007-01-22",119.080002,119.739998,118.970001,119.330002,336600,82.225449
"2007-01-23",119.339996,119.790001,118.580002,119.57,218300,82.390808
"2007-01-24",119.519997,121.300003,119.5,121.139999,430500,83.472649
"2007-01-25",121.07,121.230003,119.860001,119.889999,441400,82.611313
"2007-01-26",119.900002,120.139999,118.559998,119.470001,291700,82.321922
"2007-01-29",119.720001,120.300003,119.199997,120.169998,301100,82.804253
"2007-01-30",120.059998,121.050003,119.610001,121.050003,230400,83.410629
"2007-01-31",121.050003,121.580002,119.940002,121.309998,261400,83.589806
"2007-02-01",121.410004,121.660004,120.82,121.639999,410800,83.817162
"2007-02-02",122.540001,122.769997,121.550003,122.349998,207900,84.306412
"2007-02-05",122,122.199997,120.989998,121.790001,177500,83.920532
"2007-02-06",121.989998,122.419998,121.760002,122.139999,219200,84.161674
"2007-02-07",122.139999,122.989998,121.940002,122.949997,155400,84.719833
"2007-02-08",122.949997,122.949997,121.870003,122.440002,157100,84.368401
"2007-02-09",122.639999,122.870003,121.370003,121.669998,296000,83.837852
"2007-02-12",121.669998,122.379997,121.169998,122,234300,84.065231
"2007-02-13",122.25,123.129997,121.959999,123.129997,213700,84.843864
"2007-02-14",123.139999,124.230003,122.949997,124.029999,212300,85.46402
"2007-02-15",124,124.489998,123.559998,124.129997,245000,85.532928
"2007-02-16",124.019997,124.68,123.769997,124.419998,226800,85.732742
"2007-02-20",124.419998,125.120003,123.57,124.739998,257400,85.953239
"2007-02-21",124.099998,125.010002,124.099998,124.550003,280000,85.822334
"2007-02-22",124.93,125.129997,123.790001,124.239998,227000,85.608742
"2007-02-23",124.940002,124.989998,123.129997,124.18,324800,85.567398
"2007-02-26",123.730003,124.040001,122.639999,123.129997,306300,85.255821
"2007-02-27",123.139999,123.57,119.440002,119.889999,486300,83.012436
"2007-02-28",119.940002,120.690002,118.800003,119.919998,575600,83.033195
"2007-03-01",119.419998,120.029999,115.57,119.419998,664400,82.686966
"2007-03-02",119.419998,119.599998,118.279999,118.279999,332800,81.897621
"2007-03-05",118.029999,118.209999,116.610001,116.610001,425000,80.741302
"2007-03-06",117.110001,118.480003,117.019997,118.32,443700,81.925316
"2007-03-07",118.07,118.150002,117.07,117.07,269400,81.059845
"2007-03-08",117.5,118.25,117.230003,117.449997,486500,81.322937
"2007-03-09",117.800003,118.209999,117.120003,117.440002,370800,81.316002
"2007-03-12",117.209999,117.309998,116.239998,117.010002,478200,81.018295
"2007-03-13",116.699997,116.699997,113.639999,113.639999,764600,78.68486
"2007-03-14",113.900002,114.389999,112.050003,114.040001,848700,78.96183
"2007-03-15",114.139999,116.029999,114.050003,115.25,497600,79.799652
"2007-03-16",115.25,117.699997,115.25,116,996700,80.318939
"2007-03-19",117,117.309998,116.120003,116.32,611500,80.540527
"2007-03-20",116.18,117.379997,116.18,117.089996,261300,81.0737
"2007-03-21",117.080002,119.839996,116.209999,119.709999,537300,82.887779
"2007-03-22",119.709999,119.800003,118.029999,118.269997,514200,81.890724
"2007-03-23",118.43,119.080002,118.18,118.559998,206200,82.091515
"2007-03-26",118.400002,118.400002,116.769997,117.919998,224500,81.648376
"2007-03-27",117.669998,117.919998,116.510002,116.709999,203300,80.81057
"2007-03-28",116.5,116.5,115.029999,115.57,517000,80.021217
"2007-03-29",116.400002,117.120003,115.93,116.370003,413800,80.575134
"2007-03-30",116.120003,116.610001,114.769997,115.830002,415700,80.201263
"2007-04-02",106,108.080002,104.519997,105.949997,2196700,73.360268
"2007-04-03",106.099998,106.620003,105.230003,106.269997,1106300,73.581856
"2007-04-04",105.849998,106.07,104.300003,104.599998,878600,72.425522
"2007-04-05",104.080002,106.220001,104.080002,105.989998,627700,73.38797
"2007-04-09",105.709999,105.82,104.75,105.269997,574600,72.88945
"2007-04-10",105.269997,106.269997,105.25,106.089996,571900,73.457214
"2007-04-11",106.309998,106.309998,105.25,105.360001,530500,72.951744
"2007-04-12",105.080002,105.120003,104,104.639999,683400,72.453247
"2007-04-13",104.580002,105.93,104.190002,105.879997,589400,73.311829
"2007-04-16",106.209999,108.470001,106.099998,107.57,597800,74.481979
"2007-04-17",109,109.989998,107.489998,109.120003,981100,75.555214
"2007-04-18",110,113.5,110,112.099998,1118400,77.618561
"2007-04-19",111.550003,113.129997,111.349998,112.559998,856200,77.937073
"2007-04-20",113.800003,113.949997,112.699997,113.589996,642300,78.650261
"2007-04-23",113.599998,113.599998,111.900002,112.110001,529500,77.625511
"2007-04-24",112.75,113.459999,111.489998,112.099998,569500,77.618561
"2007-04-25",112.099998,113.129997,112.059998,113.07,480900,78.290199
"2007-04-26",112.5,113.099998,111.379997,112.419998,423900,77.840134
"2007-04-27",109.959999,112.129997,109.959999,111.620003,792300,77.286224
"2007-04-30",112.910004,113,111.339996,111.339996,896700,77.092361
"2007-05-01",111.349998,112.379997,110.839996,111.919998,559300,77.49395
"2007-05-02",112.099998,112.739998,111.769997,112.559998,293800,77.937073
"2007-05-03",113.050003,113.309998,112.230003,113.050003,296700,78.276367
"2007-05-04",113.239998,113.699997,112.800003,113.620003,320800,78.671028
"2007-05-07",113.620003,114.330002,113.279999,113.480003,299500,78.574089
"2007-05-08",112.82,113.050003,112.480003,112.75,378700,78.068649
"2007-05-09",112.699997,113.339996,112.529999,113.080002,398000,78.297134
"2007-05-10",112.43,112.550003,111.32,111.389999,425200,77.126984
"2007-05-11",111.639999,112.419998,111.360001,112.050003,358900,77.583977
"2007-05-14",112.040001,112.860001,111.290001,111.709999,383000,77.348526
"2007-05-15",111.989998,113.050003,111.110001,111.150002,453100,76.960777
"2007-05-16",111.480003,112.150002,110.940002,112.120003,444900,77.632416
"2007-05-17",112.400002,112.779999,112.07,112.410004,395800,77.833229
"2007-05-18",113.25,113.260002,112.300003,112.699997,377800,78.034027
"2007-05-21",112.550003,113.010002,111.730003,112.940002,487900,78.200203
"2007-05-22",112.940002,113.480003,112.019997,113.110001,492700,78.317909
"2007-05-23",113.120003,113.589996,112.720001,112.860001,378100,78.144791
"2007-05-24",112.839996,113.279999,110.879997,110.980003,579800,76.843094
"2007-05-25",110.879997,111.300003,110.199997,110.75,413000,76.683815
"2007-05-29",110.900002,112.959999,110.419998,110.879997,512000,76.773827
"2007-05-30",110.010002,111.220001,109.639999,110.75,515500,77.101044
"2007-05-31",111.059998,111.529999,110.199997,110.43,662700,76.878265
"2007-06-01",110.68,111.419998,110.57,111.339996,669900,77.511803
"2007-06-04",111.349998,111.349998,110.089996,110.559998,503000,76.968773
"2007-06-05",110.559998,110.809998,109.010002,109.010002,564100,75.889717
"2007-06-06",109.019997,109.230003,107.989998,108.199997,542700,75.325821
"2007-06-07",107.800003,108,107.139999,107.290001,600200,74.692276
"2007-06-08",107.400002,109.639999,107.389999,109.57,639000,76.279556
"2007-06-11",109.57,110.120003,108.870003,109.510002,348000,76.23777
"2007-06-12",109.470001,109.480003,107.220001,107.220001,689200,74.643562
"2007-06-13",107.510002,109.550003,107.379997,109.550003,511200,76.26564
"2007-06-14",109.550003,109.68,108.660004,108.82,654500,75.757439
"2007-06-15",109.019997,109.730003,108.690002,108.75,517800,75.708702
"2007-06-18",108.360001,108.989998,108.25,108.68,557100,75.659966
"2007-06-19",108.690002,109.550003,108.470001,109.389999,461400,76.154221
"2007-06-20",109.480003,109.68,107.470001,107.650002,620800,74.942902
"2007-06-21",107.650002,109,107.199997,108.519997,512000,75.548584
"2007-06-22",107.910004,108.209999,106.739998,106.940002,657000,74.448631
"2007-06-25",107.980003,108.5,106.410004,106.779999,477100,74.337227
"2007-06-26",107.050003,108.150002,106.709999,107.209999,480300,74.63662
"2007-06-27",106.989998,108.589996,106.910004,108.389999,552500,75.458107
"2007-06-28",108.389999,109,107.400002,108.330002,310400,75.416275
"2007-06-29",108.199997,108.769997,106.440002,106.900002,564800,74.420792
"2007-07-02",107.290001,108.639999,107.290001,108.540001,390000,75.562508
"2007-07-03",108.550003,109.440002,108.379997,109.199997,249500,76.02195
"2007-07-05",109.190002,109.199997,107.470001,108.040001,388300,75.214409
"2007-07-06",108.139999,108.910004,107.599998,108.699997,412100,75.67392
"2007-07-09",108.699997,108.769997,107.550003,107.959999,537300,75.15873
"2007-07-10",107.68,107.68,106.25,106.540001,755200,74.170181
"2007-07-11",106.220001,107.800003,106.029999,107.730003,817000,74.998611
"2007-07-12",110.610001,111.769997,107.730003,111.739998,1260700,77.790237
"2007-07-13",111.330002,112.059998,110.669998,111.720001,535400,77.776329
"2007-07-16",111.230003,112.809998,111.040001,112.120003,414900,78.054802
"2007-07-17",112.419998,113.690002,111.480003,112.690002,806100,78.451653
"2007-07-18",112.050003,112.669998,109.260002,110.5,886300,76.926979
"2007-07-19",111.389999,111.5,110.050003,110.739998,789200,77.094078
"2007-07-20",110.529999,110.730003,108.589996,108.709999,968600,75.68084
"2007-07-23",109.599998,109.849998,108.25,108.32,635100,75.409332
"2007-07-24",107.809998,107.989998,105.169998,105.550003,1295600,73.480949
"2007-07-25",106.269997,107.330002,105.230003,107.059998,1275300,74.532135
"2007-07-26",105.830002,106.389999,103.599998,105.040001,1254900,73.1259
"2007-07-27",106.75,106.75,104.889999,105.400002,1177100,73.376518
"2007-07-30",105.169998,107.610001,103.629997,107.160004,1039700,74.601791
"2007-07-31",108.160004,108.470001,106.099998,106.290001,1368200,73.996147
"2007-08-01",105.650002,106.760002,104.160004,106.529999,953600,74.1632
"2007-08-02",106.57,107.230003,104.199997,105.370003,1380500,73.355652
"2007-08-03",105.089996,105.330002,99.849998,99.849998,1271600,69.512772
"2007-08-06",100.57,106.93,100.120003,106.93,1245200,74.44165
"2007-08-07",106.059998,107.5,104.690002,106.269997,1340900,73.982193
"2007-08-08",106.279999,109.230003,105.559998,107.349998,1268100,74.734062
"2007-08-09",104.25,106.459999,99,99.949997,1591700,69.582352
"2007-08-10",97.260002,103.709999,97.260002,102.389999,852100,71.281052
"2007-08-13",104.379997,104.379997,101.330002,101.599998,778400,70.731064
"2007-08-14",101.809998,102.059998,99.599998,100.040001,824000,69.645035
"2007-08-15",100.25,103.5,99.660004,100.550003,693900,70.000092
"2007-08-16",100.349998,108.540001,100.040001,108.43,1308700,75.485931
"2007-08-17",109,115.809998,109,111.669998,1579800,77.741531
"2007-08-20",111.910004,112.080002,106.599998,107.699997,883700,74.977707
"2007-08-21",107.25,109.940002,106.57,108.57,521300,75.583389
"2007-08-22",109.910004,110.370003,106.110001,108.290001,485900,75.388496
"2007-08-23",108.620003,109.269997,105.550003,106.089996,800500,73.856865
"2007-08-24",106.870003,108.279999,105.330002,108.040001,582100,75.214409
"2007-08-27",107.379997,107.660004,106.529999,106.529999,371200,74.1632
"2007-08-28",106,106.110001,103.410004,103.410004,544700,71.991158
"2007-08-29",104.339996,106.599998,103.019997,106.599998,508500,74.211929
"2007-08-30",104.550003,105.309998,103.480003,104.150002,463200,72.985588
"2007-08-31",105.349998,106.900002,104.5,105.879997,615200,74.197922
"2007-09-04",105.300003,107.239998,104.769997,106.470001,481500,74.611382
"2007-09-05",105.410004,105.919998,103.970001,105.330002,510700,73.812492
"2007-09-06",105.449997,105.730003,103.730003,105.099998,543600,73.651314
"2007-09-07",103.370003,104.760002,102.879997,103.199997,613700,72.319839
"2007-09-10",103.879997,104.690002,102.129997,103.790001,477900,72.733292
"2007-09-11",104.019997,106.150002,103.879997,105.089996,424900,73.644302
"2007-09-12",104.379997,104.849998,103.400002,103.93,401700,72.831406
"2007-09-13",104.599998,105.419998,104.489998,105.059998,378200,73.623283
"2007-09-14",104.110001,105.129997,103.25,104.800003,700400,73.441093
"2007-09-17",104.190002,104.800003,103.730003,104.410004,459100,73.16777
"2007-09-18",104.959999,109.18,104.110001,109.18,575800,76.510468
"2007-09-19",110,110.400002,108.669998,109.339996,511800,76.622597
"2007-09-20",109.339996,109.790001,107.910004,108.220001,357400,75.837708
"2007-09-21",109.519997,109.519997,106.620003,107.599998,475000,75.403244
"2007-09-24",107.150002,107.699997,105.339996,105.339996,303800,73.819489
"2007-09-25",104.349998,105.5,104.300003,104.300003,406900,73.090714
"2007-09-26",104.900002,105.290001,103.879997,104.449997,418600,73.195801
"2007-09-27",104.970001,105.050003,103.959999,105.050003,308300,73.616272
"2007-09-28",104.599998,104.949997,103.449997,103.449997,396300,72.495026
"2007-10-01",103.230003,105.32,103.230003,105.32,585700,73.805458
"2007-10-02",105.290001,106.870003,104.690002,105.910004,377700,74.218918
"2007-10-03",105.849998,107.059998,105.580002,106.339996,340300,74.520294
"2007-10-04",107,107.480003,106.629997,107.129997,244200,75.07386
"2007-10-05",108.18,108.32,107.129997,107.730003,299200,75.494347
"2007-10-08",107.639999,107.660004,105.879997,106.419998,244700,74.576309
"2007-10-09",107.080002,107.190002,105.449997,107.019997,393900,74.996811
"2007-10-10",107.089996,107.089996,104.989998,105.309998,476100,73.798477
