"","FAST.Open","FAST.High","FAST.Low","FAST.Close","FAST.Volume","FAST.Adjusted"
"2016-02-26",22.620001,22.75,22.450001,22.610001,4338200,20.497252
"2016-02-29",22.625,22.85,22.540001,22.645,7818600,20.528982
"2016-03-01",22.870001,23.514999,22.73,23.35,9046600,21.168108
"2016-03-02",23.35,23.450001,23.01,23.25,6587800,21.077452
"2016-03-03",23.219999,23.58,23.075001,23.5,4592200,21.30409
"2016-03-04",22.995001,23.305,22.355,23.110001,8059600,20.950533
"2016-03-07",22.985001,23.43,22.915001,23.16,5178800,20.995857
"2016-03-08",23.139999,23.415001,22.775,23.285,6919400,21.109177
"2016-03-09",23.4,23.545,23.23,23.495001,4691200,21.299555
"2016-03-10",23.5,23.565001,23.184999,23.495001,5425200,21.299555
"2016-03-11",23.625,23.674999,23.26,23.43,4523600,21.240629
"2016-03-14",23.415001,23.540001,23.32,23.469999,2916400,21.27689
"2016-03-15",23.23,23.605,22.59,23.525,5131200,21.326752
"2016-03-16",23.305,23.75,23.1,23.709999,6269200,21.494465
"2016-03-17",23.719999,24.594999,23.67,24.469999,6556600,22.183449
"2016-03-18",24.584999,24.6,24.26,24.525,7237200,22.233307
"2016-03-21",24.514999,24.995001,24.42,24.934999,5044000,22.604998
"2016-03-22",24.75,24.924999,24.41,24.465,6053600,22.178915
"2016-03-23",24.49,24.540001,24.32,24.415001,4265400,22.133591
"2016-03-24",24.344999,24.545,24.215,24.450001,3856000,22.165316
"2016-03-28",24.525,24.525,24.16,24.25,3870200,21.984005
"2016-03-29",24.115,24.52,24.030001,24.51,3825200,22.219709
"2016-03-30",24.629999,24.645,24.370001,24.465,4986000,22.178915
"2016-03-31",24.5,24.540001,24.355,24.5,4339800,22.210646
"2016-04-01",24.15,24.48,23.785,24.465,6549400,22.178915
"2016-04-04",24.375,24.385,23.645,23.684999,6761800,21.471796
"2016-04-05",24.365,24.365,23.42,23.690001,7335600,21.476336
"2016-04-06",23.655001,24,23.065001,23.555,7763600,21.353949
"2016-04-07",23.51,23.68,23.200001,23.360001,6104800,21.177172
"2016-04-08",23.605,23.809999,23.504999,23.565001,4923600,21.363016
"2016-04-11",23.655001,23.809999,23.4,23.469999,7599800,21.27689
"2016-04-12",22.5,23.09,22.5,22.67,15844600,20.551645
"2016-04-13",22.67,23,22.549999,22.91,7009800,20.769218
"2016-04-14",22.985001,23.040001,22.809999,22.885,4534200,20.746553
"2016-04-15",22.885,23.02,22.65,22.905001,3863200,20.764688
"2016-04-18",22.875,23.030001,22.76,22.865,4102600,20.728422
"2016-04-19",22.945,23.08,22.815001,22.870001,4058200,20.732954
"2016-04-20",22.870001,23.075001,22.790001,22.905001,3313400,20.764688
"2016-04-21",23.33,23.33,22.73,22.790001,2833800,20.660433
"2016-04-22",22.575001,22.825001,22.575001,22.815001,3436600,20.820131
"2016-04-25",22.75,22.945,22.719999,22.799999,3612000,20.806444
"2016-04-26",22.799999,23.33,22.719999,23.24,4933600,21.207973
"2016-04-27",23.225,23.75,23.205,23.719999,10044600,21.646002
"2016-04-28",23.545,23.995001,23.514999,23.635,9465600,21.568434
"2016-04-29",23.440001,23.625,23.17,23.395,7806000,21.349417
"2016-05-02",23.465,23.52,23.049999,23.51,6692000,21.454361
"2016-05-03",23.275,23.405001,22.91,23.184999,5019600,21.157782
"2016-05-04",23.125,23.125,22.645,22.785,5845400,20.792757
"2016-05-05",22.915001,23.455,22.785,23.275,7605200,21.239908
"2016-05-06",23.205,23.415001,23.16,23.245001,4185000,21.212534
"2016-05-09",23.225,23.245001,22.91,23.08,3823200,21.061962
"2016-05-10",23.245001,23.4,22.905001,23.334999,3746400,21.294664
"2016-05-11",23.280001,23.360001,23.110001,23.15,4006200,21.125839
"2016-05-12",23.23,23.315001,22.785,22.82,6713000,20.824694
"2016-05-13",22.82,23.035,22.615,22.74,4124400,20.75169
"2016-05-16",22.809999,23.049999,22.725,22.860001,4453000,20.861195
"2016-05-17",22.865,23.01,22.6,22.6,4067800,20.62393
"2016-05-18",22.575001,22.915001,22.525,22.695,5107800,20.710623
"2016-05-19",22.5,22.620001,22.225,22.254999,4558000,20.309093
"2016-05-20",22.355,22.559999,22.049999,22.43,5330000,20.468796
"2016-05-23",22.450001,22.559999,22.355,22.434999,2851400,20.473358
"2016-05-24",22.525,22.915001,22.52,22.85,3541600,20.85207
"2016-05-25",22.879999,23.025,22.805,22.969999,3763600,20.961578
"2016-05-26",23.014999,23.1,22.969999,23.040001,3977800,21.025459
"2016-05-27",23.049999,23.09,22.924999,23,4264200,20.988956
"2016-05-31",23.049999,23.18,22.889999,23.014999,5166000,21.002645
"2016-06-01",23,23.139999,22.735001,23.120001,4634600,21.098463
"2016-06-02",23.07,23.27,22.940001,23.254999,2924000,21.221659
"2016-06-03",23.25,23.299999,22.815001,23.1,4505600,21.080214
"2016-06-06",22.82,22.93,22.485001,22.915001,6923200,20.911386
"2016-06-07",22.889999,23.004999,22.77,22.870001,4031800,20.870319
"2016-06-08",22.945,23.065001,22.860001,22.995001,4661800,20.984394
"2016-06-09",22.945,23.01,22.639999,22.674999,4845000,20.692371
"2016-06-10",22.43,22.559999,22.139999,22.285,4220800,20.336472
"2016-06-13",22.200001,22.4,21.865,21.99,5960200,20.067266
"2016-06-14",22.01,22.15,21.865,22.120001,4065000,20.185902
"2016-06-15",22.059999,22.195,21.965,21.98,3575800,20.058144
"2016-06-16",21.905001,22.245001,21.764999,22.15,4143000,20.213276
"2016-06-17",22.15,22.290001,21.915001,22.235001,7535000,20.290844
"2016-06-20",22.57,22.809999,22.465,22.52,5178800,20.550922
"2016-06-21",22.52,22.68,22.334999,22.48,3641400,20.514423
"2016-06-22",22.549999,22.665001,22.450001,22.475,2751200,20.509863
"2016-06-23",22.709999,22.815001,22.6,22.780001,3312200,20.788193
"2016-06-24",21.959999,22.18,21.754999,21.875,7762000,19.962324
"2016-06-27",21.635,21.705,21.09,21.35,6391400,19.483227
"2016-06-28",21.5,21.59,21.23,21.405001,6202600,19.533415
"2016-06-29",21.549999,21.76,21.459999,21.719999,4926200,19.820875
"2016-06-30",21.754999,22.209999,21.700001,22.195,5424000,20.254341
"2016-07-01",22.165001,22.705,22.014999,22.645,5333200,20.664995
"2016-07-05",22.514999,22.59,22.040001,22.190001,3747200,20.249781
"2016-07-06",21.805,22.264999,21.75,22.17,5732800,20.231525
"2016-07-07",22.209999,22.48,22.155001,22.360001,5104000,20.404913
"2016-07-08",22.51,22.629999,22.325001,22.615,5079600,20.637621
"2016-07-11",22.725,22.915001,22.639999,22.68,8016600,20.696936
"2016-07-12",21.875,22.35,21.584999,21.895,16148000,19.980574
"2016-07-13",21.855,21.945,21.540001,21.65,8486000,19.756994
"2016-07-14",21.785,21.875,21.635,21.65,6744400,19.756994
"2016-07-15",21.780001,21.82,21.67,21.725,9313000,19.825438
"2016-07-18",21.68,21.719999,21.465,21.49,5141400,19.610987
"2016-07-19",21.389999,21.43,21.155001,21.219999,7939400,19.364592
"2016-07-20",21.15,21.440001,20.98,21.275,6039200,19.414782
"2016-07-21",21.25,21.290001,20.85,20.92,8443600,19.090824
"2016-07-22",20.775,21.105,20.735001,21.059999,7983400,19.35738
"2016-07-25",20.985001,21.094999,20.93,20.959999,4446200,19.265461
"2016-07-26",20.995001,21.125,20.855,20.99,6346600,19.293039
"2016-07-27",21,21.030001,20.825001,20.950001,8228000,19.256271
"2016-07-28",20.924999,21.295,20.905001,21.25,9212200,19.532015
"2016-07-29",21.235001,21.48,21.145,21.375,5633200,19.646914
"2016-08-01",21.389999,21.475,21.155001,21.245001,6478800,19.527424
"2016-08-02",21.219999,21.290001,20.889999,20.905001,5402000,19.214911
"2016-08-03",20.905001,21.040001,20.825001,21.030001,6581600,19.329805
"2016-08-04",21.4,21.620001,21.190001,21.200001,7754800,19.486063
"2016-08-05",21.254999,21.450001,21.205,21.434999,3754800,19.702063
"2016-08-08",21.49,21.559999,21.395,21.424999,3345600,19.692867
"2016-08-09",21.475,21.504999,21.190001,21.24,2860600,19.522827
"2016-08-10",21.24,21.35,21.129999,21.235001,2301800,19.518232
"2016-08-11",21.389999,21.815001,21.385,21.719999,4190200,19.96402
"2016-08-12",21.66,21.805,21.584999,21.719999,2531200,19.96402
"2016-08-15",21.705,21.945,21.705,21.889999,2452000,20.120279
"2016-08-16",21.879999,21.895,21.735001,21.74,2047600,19.982403
"2016-08-17",21.809999,21.82,21.66,21.805,2443000,20.04215
"2016-08-18",21.855,21.995001,21.620001,21.945,2396800,20.170834
"2016-08-19",21.875,22.025,21.715,22,2226000,20.221384
"2016-08-22",21.875,22.1,21.795,22.08,2829600,20.294916
"2016-08-23",22.285,22.285,21.98,22.014999,2243400,20.235172
"2016-08-24",21.915001,22.035,21.815001,21.85,2260200,20.083509
"2016-08-25",21.84,21.885,21.735001,21.865,2179200,20.097296
"2016-08-26",21.93,22.115,21.745001,21.875,2660400,20.106489
"2016-08-29",21.85,22.02,21.764999,22,1780000,20.221384
"2016-08-30",22.025,22.09,21.795,21.875,2137000,20.106489
"2016-08-31",21.844999,21.85,21.469999,21.555,3685800,19.812363
"2016-09-01",21.625,21.684999,21.225,21.41,4817800,19.679081
"2016-09-02",21.565001,21.764999,21.455,21.66,2816200,19.908869
"2016-09-06",21.719999,21.799999,21.405001,21.455,3850200,19.720442
"2016-09-07",21.219999,21.245001,20.805,21.129999,4398600,19.421719
"2016-09-08",21.129999,21.195,21,21.084999,2956400,19.380356
"2016-09-09",20.885,21.105,20.285,20.285,6095400,18.645035
"2016-09-12",20.125,20.43,20.055,20.355,6197800,18.709377
"2016-09-13",20.215,20.445,20.075001,20.219999,7623000,18.585293
"2016-09-14",20.15,20.325001,19.995001,20.139999,8942000,18.511757
"2016-09-15",20.120001,20.42,20.040001,20.405001,6860600,18.755335
"2016-09-16",20.225,20.24,19.924999,20.035,6180000,18.415249
"2016-09-19",20.165001,20.360001,20.129999,20.285,4391800,18.645035
"2016-09-20",20.35,20.35,19.955,19.959999,4142000,18.34631
"2016-09-21",19.98,20.16,19.969999,20.120001,4864600,18.493376
"2016-09-22",20.285,20.370001,20.25,20.275,3695000,18.635839
"2016-09-23",20.200001,20.365,20.135,20.219999,3377200,18.585293
"2016-09-26",20.105,20.219999,20.07,20.1,2774000,18.474995
"2016-09-27",20.02,20.219999,20.01,20.195,3343800,18.562311
"2016-09-28",20.254999,20.455,20.174999,20.434999,2719800,18.782907
"2016-09-29",20.355,20.629999,20.200001,20.42,3380600,18.769119
"2016-09-30",20.5,21,20.459999,20.889999,6479200,19.201124
"2016-10-03",20.790001,21.145,20.73,21.08,6225200,19.375763
"2016-10-04",21.135,21.18,20.645,20.725,3101800,19.049459
"2016-10-05",20.865,21.040001,20.834999,20.955,3005200,19.260868
"2016-10-06",20.91,21.395,20.9,21.365,4152800,19.637722
"2016-10-07",21.245001,21.370001,21.07,21.15,5775200,19.440104
"2016-10-10",21.235001,21.264999,21,21.059999,9781400,19.35738
"2016-10-11",20.844999,21.385,19.84,19.98,14138800,18.364691
"2016-10-12",19.924999,19.924999,19.51,19.530001,9152400,17.951073
"2016-10-13",19.41,19.424999,18.965,19.17,9659000,17.620178
"2016-10-14",19.065001,19.32,18.85,19.17,6736000,17.620178
"2016-10-17",19.155001,19.275,19.09,19.135,5407200,17.588007
"2016-10-18",19.33,19.395,18.940001,19.08,4313400,17.537457
"2016-10-19",19.125,19.48,19.01,19.459999,6537400,17.886732
"2016-10-20",19.459999,19.565001,19.375,19.405001,4512800,17.83618
"2016-10-21",19.16,19.25,18.98,19.184999,3327200,17.771334
"2016-10-24",19.309999,19.540001,19.184999,19.469999,4845400,18.035334
"2016-10-25",19.43,19.49,19.235001,19.32,3730600,17.896385
"2016-10-26",19.26,19.690001,19.215,19.51,3458200,18.07239
"2016-10-27",19.535,19.565001,19.184999,19.225,2500600,17.80839
"2016-10-28",19.23,19.5,19.219999,19.379999,2429800,17.951963
"2016-10-31",19.469999,19.525,19.34,19.49,3524600,18.053864
"2016-11-01",19.540001,19.565001,19.105,19.200001,3320600,17.785233
"2016-11-02",19.235001,19.295,19.045,19.125,4535000,17.715759
"2016-11-03",19.205,19.309999,19.084999,19.299999,4478400,17.877863
"2016-11-04",19.35,19.9,19.34,19.719999,7175000,18.266914
"2016-11-07",19.965,20.325001,19.959999,20.305,5823400,18.808811
"2016-11-08",20.290001,20.52,20.094999,20.309999,4029000,18.813438
"2016-11-09",19.985001,21.985001,19.889999,21.795,11455000,20.18902
"2016-11-10",21.98,22.65,21.98,22.459999,11155800,20.805016
"2016-11-11",22.385,22.540001,21.719999,22.139999,10038000,20.508595
"2016-11-14",22.25,22.715,22.195,22.549999,7959600,20.888382
"2016-11-15",22.610001,22.629999,22.365,22.545,5086000,20.883757
"2016-11-16",22.514999,22.6,22.375,22.545,4792600,20.883757
"2016-11-17",22.514999,22.684999,22.389999,22.48,5777800,20.823544
"2016-11-18",22.459999,22.549999,22.365,22.4,3718400,20.749439
"2016-11-21",22.495001,22.639999,22.389999,22.629999,4073200,20.962488
"2016-11-22",22.705,22.985001,22.57,22.959999,5027600,21.268173
"2016-11-23",22.995001,23.254999,22.855,23.120001,3845800,21.416382
"2016-11-25",23.105,23.184999,23.004999,23.184999,1076800,21.476595
"2016-11-28",23.145,23.254999,22.985001,23.18,4579800,21.471966
"2016-11-29",23.139999,23.575001,23.084999,23.504999,6853000,21.773012
"2016-11-30",23.594999,23.945,23.434999,23.700001,7390000,21.953648
"2016-12-01",23.754999,24.184999,23.635,23.745001,7315200,21.995327
"2016-12-02",23.775,24.004999,23.6,23.915001,7162000,22.152803
"2016-12-05",24.23,24.605,24.09,24.290001,12542800,22.500174
"2016-12-06",23.969999,24.225,23.6,24.15,10375800,22.370489
"2016-12-07",24.139999,24.620001,23.915001,24.584999,6310800,22.773432
"2016-12-08",24.57,24.655001,24.445,24.565001,5574400,22.754906
"2016-12-09",24.584999,24.639999,24.379999,24.504999,4364800,22.699329
"2016-12-12",24.530001,24.575001,24.280001,24.450001,4790000,22.64838
"2016-12-13",24.48,24.485001,24.115,24.299999,5647000,22.509438
"2016-12-14",24.365,24.495001,24.110001,24.16,4638800,22.379751
"2016-12-15",24.174999,24.389999,23.98,24.215,4692000,22.430698
"2016-12-16",24.26,24.370001,24.01,24.025,5987000,22.254698
"2016-12-19",23.99,24.174999,23.844999,24.01,4634200,22.240805
"2016-12-20",24.120001,24.459999,23.99,24.264999,2869400,22.477013
"2016-12-21",24.25,24.34,24.07,24.07,2285000,22.296381
"2016-12-22",24.065001,24.07,23.84,24.014999,2569800,22.245434
"2016-12-23",24.02,24.135,23.9,24.07,1889000,22.296381
"2016-12-27",24.094999,24.334999,24.025,24.165001,1465000,22.38438
"2016-12-28",24.209999,24.215,23.635,23.690001,2729800,21.944384
"2016-12-29",23.775,23.875,23.565001,23.605,3127800,21.865646
"2016-12-30",23.745001,23.825001,23.33,23.49,2943600,21.759117
"2017-01-03",23.700001,23.879999,23.219999,23.475,5669400,21.745224
"2017-01-04",23.57,23.725,23.455,23.584999,5210000,21.847118
"2017-01-05",23.969999,23.995001,23.16,23.309999,5105400,21.592382
"2017-01-06",23.32,23.455,23.110001,23.254999,4402200,21.541435
"2017-01-09",23.23,23.33,23.08,23.084999,4623800,21.383959
"2017-01-10",23.115,23.309999,23.049999,23.254999,3796200,21.541435
"2017-01-11",23.424999,23.9,23.375,23.715,5475400,21.967541
"2017-01-12",23.885,24.08,23.58,24,6417600,22.231539
"2017-01-13",24.07,24.094999,23.91,24.025,4630600,22.254698
"2017-01-17",23.969999,24.24,23.764999,24.129999,6611600,22.351961
"2017-01-18",24.004999,25.780001,23.5,25.530001,16821000,23.648802
"2017-01-19",25.43,25.65,25.24,25.275,7668200,23.412588
"2017-01-20",25.415001,25.709999,25.375,25.620001,5579400,23.732174
"2017-01-23",25.605,25.719999,25.360001,25.49,4882400,23.611746
"2017-01-24",25.65,25.684999,25.129999,25.405001,8585400,23.533012
"2017-01-25",25.504999,25.754999,25.285,25.395,8213800,23.523748
"2017-01-26",25.41,25.51,25.110001,25.184999,4920200,23.329222
"2017-01-27",25.205,25.205,24.965,25.084999,5100200,23.236591
"2017-01-30",24.9,25.120001,24.620001,25.1,6923200,23.39974
"2017-01-31",25.055,25.105,24.655001,24.84,4025200,23.157349
"2017-02-01",24.924999,25.025,24.639999,24.809999,4118600,23.129379
"2017-02-02",24.639999,24.754999,24.344999,24.5,4070600,22.840382
"2017-02-03",24.629999,24.9,24.440001,24.52,5066400,22.859022
"2017-02-06",24.725,25.59,24.725,25.195,7970600,23.488302
"2017-02-07",25.049999,25.225,24.870001,24.905001,5565000,23.217945
"2017-02-08",24.870001,24.99,24.709999,24.91,2711200,23.222607
"2017-02-09",24.940001,25.17,24.77,25.125,2390000,23.42304
"2017-02-10",25.219999,25.344999,25.02,25.17,2296800,23.464993
"2017-02-13",25.34,25.415001,25.055,25.065001,2193400,23.367105
"2017-02-14",24.985001,25.254999,24.93,25.195,2421600,23.488302
"2017-02-15",25.07,25.315001,24.945,25.23,2941800,23.520926
"2017-02-16",25.225,25.305,24.965,25.305,2283000,23.590847
"2017-02-17",25.219999,25.355,25.040001,25.355,3366200,23.637461
"2017-02-21",25.309999,25.450001,25.200001,25.434999,3027600,23.712042
"2017-02-22",25.41,25.495001,25.315001,25.434999,2340200,23.712042
"2017-02-23",25.535,25.620001,24.83,24.895,3639000,23.208622
"2017-02-24",24.82,25.049999,24.700001,25.049999,2621000,23.353121
"2017-02-27",25.08,25.205,25.01,25.174999,2526400,23.469654
"2017-02-28",25.195,25.219999,24.940001,25.014999,3332600,23.320492
"2017-03-01",25.280001,25.584999,25.254999,25.49,4326000,23.763315
"2017-03-02",25.41,25.700001,25.275,25.315001,4419200,23.600172
"2017-03-03",25.325001,25.93,25.285,25.9,5176600,24.145544
"2017-03-06",25.915001,26.32,25.76,26.110001,7704400,24.341318
"2017-03-07",26.059999,26.235001,25.625,25.684999,4215600,23.945108
"2017-03-08",25.719999,25.809999,25.575001,25.719999,3061200,23.977737
"2017-03-09",25.709999,25.92,24.969999,25.09,4933800,23.390411
"2017-03-10",25.26,25.504999,25.26,25.4,3471800,23.679413
"2017-03-13",25.334999,25.715,25.145,25.700001,3697200,23.959089
"2017-03-14",25.615,25.615,25.334999,25.344999,2872200,23.628138
"2017-03-15",25.485001,25.9,25.385,25.805,2730400,24.05698
"2017-03-16",25.795,25.875,25.565001,25.625,2931400,23.889172
"2017-03-17",25.77,25.995001,25.535,25.934999,5789600,24.178173
"2017-03-20",25.889999,26,25.735001,25.9,3141200,24.145544
"2017-03-21",25.93,26.035,25.459999,25.58,4397600,23.847219
"2017-03-22",25.665001,25.950001,25.495001,25.860001,3335200,24.108252
"2017-03-23",25.809999,25.915001,25.49,25.504999,3362400,23.777298
"2017-03-24",25.575001,25.719999,25.245001,25.379999,2899200,23.660769
"2017-03-27",25.055,25.125,24.754999,25.02,4681600,23.325155
"2017-03-28",24.99,25.504999,24.85,25.440001,3294000,23.716705
"2017-03-29",25.375,25.690001,25.25,25.610001,4199800,23.875191
"2017-03-30",25.58,25.68,25.4,25.66,2158200,23.921803
"2017-03-31",25.620001,25.895,25.455,25.75,3819600,24.005707
"2017-04-03",25.59,25.99,25.375,25.665001,4864400,23.926466
"2017-04-04",25.58,25.975,25.514999,25.879999,4103800,24.1269
"2017-04-05",26.040001,26.370001,25.799999,25.855,5151400,24.103594
"2017-04-06",25.860001,25.875,25.42,25.475,5718600,23.749332
"2017-04-07",25.5,25.565001,25.025,25.115,6131800,23.413721
"2017-04-10",25.195,25.32,24.934999,25.215,5643600,23.506945
"2017-04-11",25.195,25.25,24.74,25.17,7776400,23.464993
"2017-04-12",24,24.084999,23.115,23.145,24444800,21.577166
"2017-04-13",23.25,23.525,22.764999,22.77,9653200,21.22757
"2017-04-17",22.799999,22.93,22.6,22.9,6238400,21.348763
"2017-04-18",22.514999,22.795,22.115,22.129999,13589400,20.63092
"2017-04-19",22.514999,22.75,22.309999,22.725,12862600,21.185617
"2017-04-20",22.780001,22.965,22.665001,22.735001,7263600,21.194942
"2017-04-21",22.799999,22.940001,22.594999,22.870001,5531200,21.320793
"2017-04-24",23.110001,23.165001,22.610001,22.705,6613400,21.316097
"2017-04-25",22.764999,22.969999,22.65,22.860001,6045600,21.461618
"2017-04-26",22.889999,23,22.799999,22.905001,4264200,21.503866
"2017-04-27",22.940001,22.985001,22.555,22.690001,5183600,21.302017
"2017-04-28",22.695,22.695,22.309999,22.34,4987000,20.973427
"2017-05-01",22.434999,22.434999,21.93,22.264999,7428400,20.903013
"2017-05-02",22.405001,22.565001,22.334999,22.540001,6002600,21.161194
"2017-05-03",22.4,22.799999,22.4,22.625,6035400,21.240995
"2017-05-04",23.110001,23.299999,22.549999,22.764999,8235000,21.372431
"2017-05-05",22.745001,22.92,22.504999,22.84,4675400,21.442844
"2017-05-08",22.799999,22.98,22.725,22.9,4220600,21.49917
"2017-05-09",22.9,22.995001,22.645,22.75,4996000,21.358351
"2017-05-10",22.735001,22.855,22.514999,22.745001,4257800,21.353657
"2017-05-11",22.629999,22.674999,22.184999,22.49,4553200,21.114254
"2017-05-12",22.434999,22.51,22.264999,22.370001,3810000,21.001595
"2017-05-15",22.504999,22.514999,21.969999,22.1,6101000,20.748106
"2017-05-16",22.045,22.139999,21.815001,21.98,7308200,20.63545
"2017-05-17",21.805,21.905001,21.129999,21.15,9391000,19.856222
"2017-05-18",21.105,21.58,20.955,21.469999,8654200,20.156645
"2017-05-19",21.495001,21.99,21.415001,21.790001,6063600,20.457073
"2017-05-22",21.795,22.215,21.76,22.184999,4388400,20.827909
