"","ESV.Open","ESV.High","ESV.Low","ESV.Close","ESV.Volume","ESV.Adjusted"
"2015-09-30",57.279999,58.48,55.040001,56.32,1870800,54.674271
"2015-10-01",57.759998,58.959999,53.040001,54.119999,2096800,52.538559
"2015-10-02",53.400002,58.400002,53.040001,58.279999,2765100,56.577
"2015-10-05",59.400002,64.519997,58.080002,62.400002,2757700,60.576611
"2015-10-06",62.84,66.480003,61.720001,64.800003,2627400,62.906483
"2015-10-07",66.599998,67.360001,61.48,64.239998,2259100,62.362843
"2015-10-08",64.199997,65.599998,61.720001,65.160004,1668300,63.255959
"2015-10-09",65.559998,68,64.199997,67.360001,2080400,65.391663
"2015-10-12",67.32,67.360001,63.880001,64.360001,1725300,62.479336
"2015-10-13",63.720001,65.919998,62.959999,64.879997,1286800,62.98415
"2015-10-14",65.199997,68.040001,64.68,67.32,1457700,65.352844
"2015-10-15",66.160004,67.32,64.400002,66.919998,1198500,64.964523
"2015-10-16",66.959999,67.879997,63.439999,66.360001,1497200,64.420883
"2015-10-19",65.040001,66.559998,63.799999,64.32,1037600,62.440506
"2015-10-20",65.639999,67.279999,64.239998,66.639999,1391400,64.692703
"2015-10-21",65.800003,66.400002,64.32,64.839996,1300100,62.945301
"2015-10-22",65.959999,67.760002,65.480003,66.440002,1217500,64.498573
"2015-10-23",66,67.160004,63.959999,65.32,1617900,63.411285
"2015-10-26",65.400002,65.720001,61.48,62.040001,1366400,60.227127
"2015-10-27",60.48,62.599998,59.84,61.080002,1418800,59.295185
"2015-10-28",61.400002,64.279999,60.639999,62.720001,1843000,60.88726
"2015-10-29",61.16,67.959999,61.119999,63.48,1895100,61.625042
"2015-10-30",64.040001,67.559998,63.16,66.519997,1697200,64.57621
"2015-11-02",66.239998,72,66.120003,71.839996,2003800,69.740761
"2015-11-03",72.199997,75.720001,71.800003,73,1891200,70.866859
"2015-11-04",73.120003,74,71.839996,73.360001,1674200,71.216339
"2015-11-05",72.440002,74.239998,71.32,73.199997,1873600,71.061012
"2015-11-06",72.32,74.32,71.32,72.239998,1560800,70.129082
"2015-11-09",71.760002,74.400002,71.160004,73.160004,1649400,71.022202
"2015-11-10",72.279999,74.760002,71.639999,73.160004,1268700,71.022202
"2015-11-11",73.279999,73.519997,68.360001,69.599998,1381100,67.566216
"2015-11-12",68,69.879997,67.160004,68.120003,1567100,66.129478
"2015-11-13",67.760002,70.559998,67.519997,70,1784500,67.954536
"2015-11-16",69.68,71.639999,69.080002,71,1229200,68.925308
"2015-11-17",70.639999,71.199997,68.68,68.839996,1320000,66.828423
"2015-11-18",70.32,73.279999,70.120003,71.639999,1558600,69.546608
"2015-11-19",70.959999,71.599998,67.559998,68.800003,1295100,66.789574
"2015-11-20",69,69.839996,66.839996,67.32,1011100,65.352844
"2015-11-23",66.919998,68.480003,66.239998,67.720001,843600,65.74115
"2015-11-24",68.879997,70.959999,67.720001,69.080002,1214900,67.061417
"2015-11-25",68.160004,69.879997,66.519997,69.440002,1192900,67.410889
"2015-11-27",68.400002,69.559998,66.559998,66.959999,498200,65.003357
"2015-11-30",67.800003,69.720001,67.120003,68.480003,1266400,66.478951
"2015-12-01",68.160004,70.040001,67.68,69,1296000,66.983749
"2015-12-02",68.120003,69.599998,65.120003,65.400002,1325700,63.488945
"2015-12-03",65.800003,67.599998,65.639999,66.239998,1413900,64.899818
"2015-12-04",64.879997,65.480003,62.240002,63.200001,1700400,61.921318
"2015-12-07",60.560001,62.279999,60,62.16,1630400,60.902359
"2015-12-08",60.52,62.560001,60.040001,60.68,1386300,59.452293
"2015-12-09",61.52,62.32,58,59.439999,1572800,58.237385
"2015-12-10",59.16,61.080002,58.880001,60.279999,1284600,59.06039
"2015-12-11",59.240002,60.639999,58.119999,59.84,1629600,58.629292
"2015-12-14",59.880001,61.16,58.439999,60.759998,1756800,59.530678
"2015-12-15",61.759998,66.239998,61.439999,65.599998,2301900,64.272758
"2015-12-16",64.360001,66.160004,63.279999,64,1404500,62.705128
"2015-12-17",63.759998,64.279999,60.639999,61.560001,1458500,60.314503
"2015-12-18",61.16,61.439999,56.720001,57.240002,2855900,56.081898
"2015-12-21",57.360001,59.080002,56.560001,57.599998,1959200,56.434612
"2015-12-22",57.400002,61.639999,57.400002,61.200001,1864400,59.961784
"2015-12-23",62.48,65.879997,61.599998,65.639999,2146000,64.311951
"2015-12-24",65.559998,65.919998,63.599998,63.84,678200,62.54837
"2015-12-28",62.119999,62.68,59.599998,59.880001,1029400,58.668488
"2015-12-29",61.639999,62.279999,59.919998,61.16,810000,59.922588
"2015-12-30",59.52,61.639999,59.200001,59.560001,838300,58.354965
"2015-12-31",59.240002,61.84,59.200001,61.560001,945400,60.314503
"2016-01-04",61.52,64.400002,60.32,63.560001,1729400,62.274033
"2016-01-05",62.68,63,59.080002,59.560001,1735200,58.354965
"2016-01-06",57.16,57.200001,50.400002,54,3585900,52.907448
"2016-01-07",52.32,52.759998,50.360001,52.040001,2648600,50.987106
"2016-01-08",52.200001,52.52,50.32,51.16,1538100,50.124908
"2016-01-11",51,51.52,45.68,47.080002,2133100,46.127464
"2016-01-12",47.919998,48.400002,42.880001,45.360001,2543800,44.442261
"2016-01-13",46.279999,47.240002,42.360001,42.48,2545900,41.620529
"2016-01-14",42.560001,44.84,41.040001,44.040001,2074100,43.148975
"2016-01-15",41.799999,42.16,39.52,41.200001,1443300,40.366425
"2016-01-19",41.400002,41.400002,36.919998,37.68,2052500,36.917641
"2016-01-20",36.080002,39.919998,35.400002,39.400002,2953100,38.602844
"2016-01-21",39.080002,41.68,38.040001,39.880001,2033000,39.073139
"2016-01-22",41.84,42.32,35.880001,38.279999,2731600,37.505505
"2016-01-25",36.959999,38.080002,35.240002,35.439999,2329600,34.722965
"2016-01-26",36.639999,37.599998,35.080002,36.720001,2800000,35.977074
"2016-01-27",36.279999,37.400002,35.400002,35.919998,2134700,35.193253
"2016-01-28",37.560001,38.080002,35.720001,37.48,1866300,36.721691
"2016-01-29",37.040001,39.200001,35.639999,39.119999,2597200,38.32851
"2016-02-01",37.68,38.52,36.32,37.560001,2003600,36.800079
"2016-02-02",36.200001,36.400002,34.84,35.240002,1811200,34.52702
"2016-02-03",35.959999,36.599998,33.32,36.32,1830300,35.585159
"2016-02-04",36.599998,40.959999,36.599998,38.959999,2477800,38.171741
"2016-02-05",37.439999,43.52,37.240002,39.400002,2803700,38.602844
"2016-02-08",37.720001,38.959999,36.599998,37.200001,1977700,36.447353
"2016-02-09",36.240002,36.880001,33.439999,33.880001,1960500,33.194534
"2016-02-10",33.880001,35.080002,32.32,32.360001,1719300,31.705288
"2016-02-11",31.68,33.32,30.6,32.200001,2372800,31.548519
"2016-02-12",32.880001,34.240002,32.279999,33.52,2610700,32.841812
"2016-02-16",34.599998,34.599998,32.240002,34.119999,1357000,33.429672
"2016-02-17",34.32,36.799999,34.080002,35.48,2088000,34.762157
"2016-02-18",36.16,36.16,32.799999,34.360001,2340100,33.664814
"2016-02-19",33.639999,34.48,32,32.880001,1778100,32.214756
"2016-02-22",32.880001,35.919998,32.880001,34.919998,2054100,34.213482
"2016-02-23",34.400002,36.16,33.200001,33.279999,1752700,32.606663
"2016-02-24",32.400002,33.279999,30.08,33.119999,3375100,32.449909
"2016-02-25",33.16,33.16,29,31.52,3864100,30.882277
"2016-02-26",32.200001,36.279999,32.16,33.639999,3578700,32.959373
"2016-02-29",33.880001,35.799999,33.599998,34.68,5719800,33.978344
"2016-03-01",35.16,35.240002,32,34.639999,2825400,33.939152
"2016-03-02",34.48,38.400002,34.080002,38.32,2927400,37.544697
"2016-03-03",38.200001,44.240002,38,43.720001,3973100,42.880203
"2016-03-04",44.119999,51.599998,43.32,49.439999,5511600,48.490334
"2016-03-07",49.040001,52.16,48.759998,49.799999,3835500,48.843414
"2016-03-08",49.040001,49.16,42,43.400002,3972700,42.566357
"2016-03-09",44.48,44.880001,39.959999,41.919998,3162400,41.114784
"2016-03-10",41.68,45.080002,40.32,43.880001,3494900,43.037125
"2016-03-11",44.599998,46.16,43.880001,44.759998,1909200,43.900223
"2016-03-14",43.599998,45.360001,42.439999,43.84,1945200,42.997898
"2016-03-15",42.599998,43.84,41.360001,43.639999,1651900,42.801739
"2016-03-16",44.080002,46.400002,44.040001,45.040001,2165800,44.174847
"2016-03-17",45.639999,46.32,43.919998,45.52,2133400,44.645626
"2016-03-18",45.880001,46.400002,43.959999,45.080002,3627500,44.214081
"2016-03-21",44.720001,45.599998,43.560001,45.32,1202200,44.449463
"2016-03-22",43.48,44.639999,42.919998,44.040001,1227200,43.194061
"2016-03-23",43.52,44.119999,40.799999,41.919998,1613000,41.114784
"2016-03-24",40.68,43.16,40.200001,42.400002,1349200,41.585567
"2016-03-28",41.080002,43.720001,40.880001,42.880001,2019800,42.056339
"2016-03-29",41.48,42.080002,38.639999,41.200001,12826900,40.408607
"2016-03-30",42.32,42.880001,39.639999,40.720001,3047500,39.937828
"2016-03-31",40.68,42.16,40.400002,41.48,2184100,40.683235
"2016-04-01",40.360001,40.360001,37.959999,38.599998,2910200,37.858543
"2016-04-04",38.919998,40.16,37.68,38.200001,1666000,37.466236
"2016-04-05",37.52,39.52,37.48,39.119999,1915500,38.368565
"2016-04-06",39.48,40.279999,37.68,38.759998,2196900,38.015472
"2016-04-07",38.84,39.439999,36.279999,36.919998,1785000,36.210827
"2016-04-08",37.84,38.759998,37.560001,37.880001,1840600,37.152386
"2016-04-11",38.200001,39.439999,38,38.959999,1220200,38.211632
"2016-04-12",39.720001,44.880001,38.720001,44.32,3146600,43.468678
"2016-04-13",44.439999,46.279999,44.240002,44.560001,2837800,43.704067
"2016-04-14",45.119999,45.400002,41.200001,42.360001,2060000,41.546326
"2016-04-15",42.360001,42.360001,37.799999,39.599998,24619100,38.839336
"2016-04-18",38.720001,40.68,38.279999,40.32,5523900,39.545509
"2016-04-19",41.68,45.639999,40.84,45.360001,7196600,44.488697
"2016-04-20",44.639999,46.919998,43.880001,45.200001,2978100,44.331776
"2016-04-21",45.599998,46.52,44.279999,44.639999,2795900,43.782524
"2016-04-22",44.799999,48.599998,44.599998,47.599998,2600200,46.685665
"2016-04-25",47.48,47.68,44.68,45.080002,2038900,44.214081
"2016-04-26",45.48,46.599998,43.52,46.400002,2161100,45.508728
"2016-04-27",47,48.400002,46.639999,47.759998,3147400,46.842602
"2016-04-28",46.68,49.439999,45.759998,46.52,2833900,45.626411
"2016-04-29",47.439999,48.799999,45.68,47.84,3288900,46.921066
"2016-05-02",47.759998,47.959999,45.040001,46.720001,3341600,45.822578
"2016-05-03",45.68,46.16,42.240002,43.16,2930700,42.330956
"2016-05-04",43.400002,44,41.439999,41.959999,2219000,41.154011
"2016-05-05",43.32,43.880001,40.599998,41.16,2164600,40.369377
"2016-05-06",40.560001,44.080002,40.48,43.119999,2291700,42.291725
"2016-05-09",42.16,42.439999,39.599998,40.919998,2124200,40.133991
"2016-05-10",41.439999,42.560001,41.040001,42.119999,1535400,41.310932
"2016-05-11",42.040001,43.400002,41,42.32,2023800,41.507095
"2016-05-12",43,43.799999,41.119999,41.84,2097500,41.03632
"2016-05-13",41.48,42.68,40.799999,41.119999,1856500,40.330143
"2016-05-16",42.200001,44.279999,42.080002,42.560001,1392200,41.742489
"2016-05-17",42.52,44.799999,42.040001,43.119999,1610300,42.291725
"2016-05-18",43.119999,44.119999,40.040001,40.48,2018300,39.702438
"2016-05-19",39.599998,40.48,38.560001,38.919998,2371400,38.172405
"2016-05-20",39.119999,40.799999,38.48,40.639999,1986100,39.859364
"2016-05-23",40.16,40.400002,38.200001,38.880001,2119700,38.133171
"2016-05-24",39.360001,39.360001,37.919998,38.279999,1509700,37.544697
"2016-05-25",38.68,40.560001,38.560001,40.16,2483200,39.388588
"2016-05-26",41,41.119999,37.68,37.720001,1649800,36.995461
"2016-05-27",37.439999,39.040001,37.279999,38.919998,1808400,38.172405
"2016-05-31",39.080002,40.52,38.919998,39.560001,1798600,38.800106
"2016-06-01",38.799999,38.959999,36.279999,38.599998,1754400,37.858543
"2016-06-02",38.16,38.560001,36.720001,37.52,1617000,36.837471
"2016-06-03",37.52,37.919998,36.560001,37.360001,1253200,36.680382
"2016-06-06",37.919998,42.639999,37.720001,42.400002,2456200,41.6287
"2016-06-07",42.400002,44.32,41.919998,43.720001,2150700,42.924686
"2016-06-08",44.639999,45.720001,44.040001,44.919998,2018700,44.102852
"2016-06-09",44.200001,45.119999,43.599998,44.959999,1781800,44.142132
"2016-06-10",43.639999,44.040001,42.080002,42.119999,1269400,41.35379
"2016-06-13",41.560001,43.240002,40.959999,41.84,1060600,41.07888
"2016-06-14",41.279999,42.759998,40.400002,41.68,1190000,40.921795
"2016-06-15",41.16,43.279999,40.560001,41.279999,1537300,40.529068
"2016-06-16",40.560001,40.68,38.639999,39.759998,1494700,39.03672
"2016-06-17",39.959999,42.48,39.919998,41.200001,4195500,40.450527
"2016-06-20",42.240002,42.599998,40.720001,41.48,1366600,40.725433
"2016-06-21",41.48,42.84,40.240002,42.279999,1728000,41.51088
"2016-06-22",42.959999,43.919998,41.360001,41.48,1461000,40.725433
"2016-06-23",42.560001,43.560001,41.959999,43.119999,1960300,42.335598
"2016-06-24",40.240002,41.959999,39.48,39.759998,2006200,39.03672
"2016-06-27",39,39.040001,36,36.279999,2348700,35.620029
"2016-06-28",37.720001,39.599998,37.720001,38.52,2020400,37.819283
"2016-06-29",39.360001,40.48,38.48,39.68,2699300,38.958179
"2016-06-30",39.360001,39.560001,37.279999,38.84,3109000,38.133457
"2016-07-01",38.52,42.959999,38.240002,42.68,1932300,41.903603
"2016-07-05",41.32,41.720001,37.919998,39.240002,1779200,38.526184
"2016-07-06",38.639999,39.52,37.639999,39.439999,2086600,38.722538
"2016-07-07",40,43,39.080002,39.560001,2084500,38.840363
"2016-07-08",40.119999,42.599998,40.119999,40.720001,2621700,39.979259
"2016-07-11",41,41.959999,39.279999,39.52,1700100,38.80109
"2016-07-12",40.639999,43.560001,40.599998,43.200001,2304900,42.414143
"2016-07-13",42.919998,43.560001,40.439999,41.32,2010400,40.568344
"2016-07-14",41.68,42.720001,41.16,41.720001,1450600,40.961067
"2016-07-15",42.16,42.16,41,41.119999,951500,40.371983
"2016-07-18",40.84,41.48,39.880001,41.360001,1181000,40.607613
"2016-07-19",40.119999,40.599998,39,39.279999,1764100,38.565456
"2016-07-20",38.52,39.52,37.84,38.880001,1459100,38.172729
"2016-07-21",38.880001,39.799999,37.799999,38.040001,1749300,37.348015
"2016-07-22",38.400002,38.400002,36.200001,36.400002,1944800,35.73785
"2016-07-25",36.119999,36.84,35.639999,36.48,2307100,35.816391
"2016-07-26",36.200001,37,35.919998,36.880001,1215000,36.209114
"2016-07-27",36.880001,38.16,34.959999,35.119999,1930300,34.481121
"2016-07-28",36,37.040001,34.599998,35.16,2947500,34.520401
"2016-07-29",34.880001,36.959999,34.639999,36.68,2068000,36.012745
"2016-08-01",36.119999,36.240002,32.959999,33.880001,2539000,33.263691
"2016-08-02",34.200001,34.599998,32.200001,33.119999,1520000,32.517517
"2016-08-03",33,34.360001,32.720001,34.200001,2245400,33.577869
"2016-08-04",34.200001,35,33.560001,34.080002,2035200,33.460052
"2016-08-05",34.040001,34.720001,33.52,34.68,2084800,34.049137
"2016-08-08",35.32,37.200001,35.16,36.959999,2272000,36.287659
"2016-08-09",37.240002,37.240002,35.52,35.919998,1303200,35.266575
"2016-08-10",35.84,36.080002,33.52,33.799999,1974400,33.185139
"2016-08-11",33.959999,35.639999,33.32,35.040001,1625700,34.402584
"2016-08-12",35.240002,35.68,33.200001,33.68,1337800,33.067322
"2016-08-15",34.040001,36,34.040001,35.84,1482400,35.18803
"2016-08-16",36.080002,36.32,35.400002,35.720001,1416900,35.070217
"2016-08-17",35.560001,35.959999,33.639999,34.16,2087700,33.538597
"2016-08-18",34.52,36.48,34.360001,35.959999,1459000,35.305851
"2016-08-19",35.52,35.799999,33.599998,34.84,2220500,34.206226
"2016-08-22",34.119999,34.119999,32.639999,32.880001,2096400,32.281868
"2016-08-23",32.799999,33.68,32.560001,33.200001,1382000,32.596054
"2016-08-24",33.040001,34,31.6,31.799999,1787000,31.221523
"2016-08-25",31.799999,32.799999,31.280001,31.639999,1705200,31.06443
"2016-08-26",31.639999,32.400002,31.040001,31.200001,1866700,30.632441
"2016-08-29",31,32.200001,31,31.92,1141100,31.339338
"2016-08-30",32.200001,32.639999,30.879999,30.92,1375400,30.357533
"2016-08-31",30.68,30.959999,29.799999,30.360001,1394500,29.846329
"2016-09-01",29.959999,30.040001,28.639999,29.52,2368000,29.020542
"2016-09-02",30.040001,30.719999,29.719999,29.84,1505500,29.335127
"2016-09-06",30.16,30.639999,29.440001,29.959999,2136000,29.453096
"2016-09-07",30.08,30.280001,28.799999,29.360001,2181900,28.863249
"2016-09-08",30.16,32.720001,29.52,32.040001,3683700,31.497906
"2016-09-09",31.360001,31.360001,29.040001,29.08,2464900,28.587982
"2016-09-12",28.6,30.200001,28.16,29.48,2516200,28.981218
"2016-09-13",28.92,29,26.68,27.559999,3568200,27.093704
"2016-09-14",27.799999,28.639999,26.879999,27.559999,3606900,27.093704
"2016-09-15",27.68,28.639999,27.040001,27.959999,2163200,27.486935
"2016-09-16",27.280001,27.76,26.879999,27.48,3501800,27.015057
"2016-09-19",28.08,28.48,26.92,26.959999,2109600,26.503853
"2016-09-20",26.959999,27.280001,26,26.559999,1975000,26.11062
"2016-09-21",27.52,28.48,27.040001,28.360001,3255400,27.880167
"2016-09-22",29.200001,30.32,29.040001,29.879999,3254600,29.374451
"2016-09-23",29.52,30.76,28.76,28.92,3210700,28.430695
"2016-09-26",29,29.92,28.32,29.200001,4494500,28.705956
"2016-09-27",28.559999,29.360001,28.16,29.040001,1795500,28.548664
"2016-09-28",29.200001,33,29.120001,32.599998,4305200,32.048435
"2016-09-29",32.880001,35.400002,32.439999,33.52,5012800,32.952862
"2016-09-30",33.919998,34.560001,32.919998,34,2301000,33.424744
"2016-10-03",34.119999,34.32,32.400002,32.919998,2534400,32.363014
"2016-10-04",33.279999,33.880001,31.52,32.16,2637400,31.615873
"2016-10-05",33.32,34.52,32.639999,33.48,2883100,32.913536
"2016-10-06",33.639999,34.52,32.84,33.360001,1842700,32.795574
"2016-10-07",33.48,33.919998,32.919998,33.48,1379900,32.913536
"2016-10-10",34.040001,35.080002,34,34.560001,1671500,33.975273
"2016-10-11",34.279999,34.400002,33.439999,33.799999,1859100,33.228123
"2016-10-12",33.560001,34.040001,33.200001,33.52,1214900,32.952862
