"","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"2011-05-18",79.589996,80.169998,79.129997,80.010002,1312100,59.869637
"2011-05-19",80.5,80.830002,80.080002,80.379997,1045100,60.146507
"2011-05-20",80.370003,80.370003,79.529999,79.75,1694000,59.675087
"2011-05-23",79.019997,79.800003,78.790001,79.230003,1832600,59.285995
"2011-05-24",79.160004,79.330002,78.510002,78.599998,2384800,58.814556
"2011-05-25",78.519997,78.599998,78,78.459999,2328500,58.709797
"2011-05-26",78.349998,78.68,77.540001,77.739998,2994500,58.171062
"2011-05-27",77.080002,77.540001,76.68,77.260002,1796100,58.375069
"2011-05-31",77.269997,78.110001,77.269997,77.900002,2369600,58.858612
"2011-06-01",77.760002,78.110001,75.739998,75.760002,2613800,57.241703
"2011-06-02",75.779999,76.389999,75.68,75.730003,2307000,57.21904
"2011-06-03",75.220001,76.459999,75.099998,76.279999,2560600,57.634602
"2011-06-06",76.199997,77.599998,76.099998,77.379997,3200700,58.465717
"2011-06-07",77.449997,77.720001,77.260002,77.290001,2277500,58.397709
"2011-06-08",77.220001,77.75,77.019997,77.120003,2398800,58.269276
"2011-06-09",77.129997,78.019997,76.800003,77.889999,1896100,58.851063
"2011-06-10",77.650002,78.010002,77.209999,77.300003,2404900,58.405289
"2011-06-13",77.720001,79.080002,77.510002,78.860001,3048000,59.583961
"2011-06-14",79.389999,80,79.110001,79.639999,2552100,60.17329
"2011-06-15",79.080002,80,78.989998,79.629997,2217700,60.165737
"2011-06-16",79.57,80.349998,79.300003,79.910004,2493100,60.377323
"2011-06-17",80.470001,81.150002,79.790001,80.010002,3135700,60.452858
"2011-06-20",79.720001,80.830002,79.720001,80.339996,4146300,60.702206
"2011-06-21",80.709999,80.949997,80.190002,80.650002,1863900,60.93642
"2011-06-22",80.639999,80.940002,79.949997,80.010002,1709600,60.452858
"2011-06-23",79.879997,80.040001,78.57,79.690002,1812000,60.211082
"2011-06-24",79.779999,79.809998,79.120003,79.199997,1905000,59.840843
"2011-06-27",79.43,79.889999,79.029999,79.669998,1192800,60.195972
"2011-06-28",79.790001,79.839996,79.239998,79.440002,1651600,60.022194
"2011-06-29",79.650002,80.620003,79.550003,80.370003,1630500,60.724873
"2011-06-30",80.400002,81.269997,80.089996,80.970001,1487100,61.178207
"2011-07-01",80.870003,82.010002,80.690002,81.970001,1200900,61.933769
"2011-07-05",81.629997,81.629997,80.639999,80.970001,1310400,61.178207
"2011-07-06",80.970001,81.93,80.93,81.620003,2339400,61.669315
"2011-07-07",82.230003,82.230003,81.239998,81.360001,1950500,61.472885
"2011-07-08",80.589996,81.029999,80.309998,80.510002,2071200,60.830639
"2011-07-11",79.730003,80.110001,79.510002,79.980003,1733800,60.430202
"2011-07-12",79.870003,80,79.25,79.709999,1975900,60.2262
"2011-07-13",80.07,80.879997,79.440002,79.669998,1824700,60.195972
"2011-07-14",79.629997,79.720001,78.940002,79.199997,1574500,59.840843
"2011-07-15",79.459999,79.459999,77.610001,78.370003,2322800,59.213734
"2011-07-18",78.120003,78.139999,76.959999,77.440002,1574100,58.511063
"2011-07-19",77.510002,78.669998,77.470001,78.400002,1790900,59.236389
"2011-07-20",78.400002,78.800003,77.989998,78.32,1431600,59.175953
"2011-07-21",78.790001,80.389999,78.589996,80.160004,1794700,60.5662
"2011-07-22",79.879997,80,78.980003,79.599998,1272300,60.143082
"2011-07-25",78.910004,79.739998,78.529999,79.300003,1514700,59.916397
"2011-07-26",81.339996,81.989998,79.940002,80.82,3087900,61.064873
"2011-07-27",80.279999,80.580002,77.220001,77.459999,2930800,58.526184
"2011-07-28",77.449997,77.849998,74.440002,75.290001,4943700,56.886589
"2011-07-29",74.620003,76.940002,74.589996,75.730003,3452100,57.21904
"2011-08-01",76.110001,76.110001,73.43,74.459999,3494100,56.259457
"2011-08-02",73.959999,75.110001,73.620003,73.68,4183000,55.670128
"2011-08-03",73.540001,74.010002,72.349998,73.559998,3432800,55.579441
"2011-08-04",72.879997,72.959999,71.300003,71.32,3333000,53.88699
"2011-08-05",72.040001,73.980003,71.980003,72.82,6414600,55.02034
"2011-08-08",71.650002,72.870003,68.769997,68.900002,4897200,52.058529
"2011-08-09",69.449997,70.989998,67.059998,70.879997,8253700,53.554527
"2011-08-10",69.480003,69.800003,66.68,66.870003,4806500,50.524727
"2011-08-11",66.989998,69.699997,66.360001,68.839996,3298900,52.013195
"2011-08-12",69.660004,70.349998,68.07,69.120003,3262300,52.224743
"2011-08-15",69.830002,70.480003,69.419998,70.260002,3031300,53.086094
"2011-08-16",69.989998,71.93,69.370003,70.690002,3184000,53.410995
"2011-08-17",71,71.660004,70.620003,71.190002,2366900,53.788788
"2011-08-18",69.739998,69.959999,68.32,69.379997,4174800,52.421192
"2011-08-19",68.330002,70.230003,68.169998,69.389999,3031700,52.428738
"2011-08-22",70.400002,70.769997,69.400002,69.919998,1990200,52.829197
"2011-08-23",70.230003,71.980003,70.110001,71.879997,2530900,54.310104
"2011-08-24",71.769997,73.290001,71.519997,73.260002,1710300,55.352802
"2011-08-25",73.529999,73.75,71.730003,72.040001,2004400,54.430996
"2011-08-26",71.709999,73.269997,70.519997,73.25,1842500,55.345242
"2011-08-29",73.809998,74.459999,73.139999,74.07,1869100,55.964787
"2011-08-30",73.209999,74.57,72.5,74.099998,2193800,56.560154
"2011-08-31",74.580002,74.75,73.669998,74.190002,1814500,56.628853
"2011-09-01",74.400002,75,72.949997,73.050003,2352800,55.758698
"2011-09-02",72.139999,72.660004,71.129997,71.370003,2202800,54.476379
"2011-09-06",69.669998,71.330002,69.099998,71.220001,2347900,54.361862
"2011-09-07",72.099998,73.18,71.43,72.940002,1668400,55.674744
"2011-09-08",72.550003,73,71.82,71.940002,1735700,54.911457
"2011-09-09",71.160004,71.980003,70.529999,71.57,2546700,54.629044
"2011-09-12",70.5,72.290001,70.5,72.239998,2527900,55.14045
"2011-09-13",72.620003,74.220001,72.160004,72.709999,3090600,55.499203
"2011-09-14",73.07,74.5,72.610001,73.580002,2807500,56.163261
"2011-09-15",73.760002,75.5,73.760002,75.440002,2038400,57.582985
"2011-09-16",75.279999,76.209999,74.510002,76.029999,4099500,58.033325
"2011-09-19",75.059998,77.040001,74.839996,76.690002,3547000,58.537109
"2011-09-20",76.940002,76.989998,75.32,75.440002,3063100,57.582985
"2011-09-21",75.470001,75.730003,72.650002,72.650002,4054200,55.453396
"2011-09-22",70.870003,74.209999,70.769997,73.139999,5399200,55.827404
"2011-09-23",73.480003,74.720001,71.739998,72.089996,4777100,55.025936
"2011-09-26",72.980003,73.800003,72.190002,73.779999,4816700,56.315914
"2011-09-27",75.169998,75.230003,73.709999,74.269997,2929300,56.689926
"2011-09-28",74.300003,74.919998,73.239998,73.32,1831200,55.964787
"2011-09-29",74.25,74.389999,71,72.489998,3619300,55.331261
"2011-09-30",71.690002,73.400002,71.529999,72.639999,3346500,55.445755
"2011-10-03",72.580002,73.290001,71.110001,71.160004,2724100,54.316086
"2011-10-04",70.449997,72.760002,70.370003,72.699997,2300000,55.49155
"2011-10-05",73.099998,73.769997,71.970001,72.489998,2974300,55.331261
"2011-10-06",72.269997,73.730003,72.110001,73.129997,2150800,55.819775
"2011-10-07",73.599998,74.800003,73.080002,74,2385800,56.483822
"2011-10-10",75.239998,75.809998,74.510002,75.75,1543000,57.819622
"2011-10-11",75.459999,76.599998,75.459999,76.32,1597200,58.254692
"2011-10-12",76.629997,76.919998,75.959999,76.129997,1437000,58.109669
"2011-10-13",75.900002,76.589996,75.279999,76.410004,1138000,58.32338
"2011-10-14",77.010002,77.099998,75.730003,75.989998,1745000,58.002785
"2011-10-17",75.75,76.449997,74.559998,74.720001,2477000,57.033413
"2011-10-18",74.800003,76.419998,74.239998,75.980003,1959500,57.995163
"2011-10-19",75.900002,76.68,75.209999,75.470001,1226700,57.605877
"2011-10-20",75.75,76.050003,74.809998,75.699997,1368600,57.781448
"2011-10-21",76.410004,77.400002,75.639999,77.400002,2122300,59.079052
"2011-10-24",77.389999,78.860001,76.57,78.730003,2207100,60.094219
"2011-10-25",78.660004,79.900002,78.050003,78.889999,3274900,60.216343
"2011-10-26",78.940002,78.940002,75.639999,76.349998,4405800,58.277576
"2011-10-27",78.019997,78.300003,75.220001,75.650002,3157700,57.743263
"2011-10-28",75.720001,76.690002,75.059998,75.43,2244700,57.575333
"2011-10-31",75.279999,77,75.089996,75.900002,3272200,57.934105
"2011-11-01",74.559998,75.059998,73.480003,73.989998,2709200,56.476208
"2011-11-02",74.730003,75.290001,74.330002,74.519997,1968600,56.880733
"2011-11-03",75.160004,76.209999,74.599998,76.089996,1411900,58.079121
"2011-11-04",75.529999,76.519997,74.739998,76.519997,2933000,58.407352
"2011-11-07",76.43,78.419998,75.959999,78.260002,2541900,59.735477
"2011-11-08",78.419998,78.870003,77.540001,78.389999,2209200,59.834713
"2011-11-09",77.019997,77.529999,76.559998,76.949997,2773000,58.735558
"2011-11-10",77.300003,77.400002,75.769997,76.129997,2608300,58.109669
"2011-11-11",76.940002,77.809998,76.779999,77.419998,1728900,59.094311
"2011-11-14",77.330002,77.949997,77.230003,77.349998,1497800,59.040871
"2011-11-15",77.120003,78.139999,77.010002,77.849998,1405800,59.42255
"2011-11-16",77.099998,77.32,75.769997,75.93,2368200,57.956997
"2011-11-17",75.75,75.980003,74.389999,75.160004,2895000,57.369259
"2011-11-18",75.599998,75.720001,74.940002,75.099998,6630400,57.323467
"2011-11-21",74.160004,74.889999,72.370003,74.489998,8533400,56.857849
"2011-11-22",74.510002,74.940002,73.57,74.470001,2297300,56.842594
"2011-11-23",73.760002,74.57,73.550003,73.949997,2479700,56.445671
"2011-11-25",74.019997,76.230003,74,75.389999,2001900,57.544819
"2011-11-28",76.809998,78,76,78,5886500,59.536991
"2011-11-29",77.290001,77.290001,76.349998,76.510002,2644800,59.158161
"2011-11-30",78.029999,78.860001,77.730003,78.150002,2998500,60.426201
"2011-12-01",78.139999,79.489998,78.110001,78.980003,1896800,61.067947
"2011-12-02",79.550003,79.800003,77.230003,77.82,2421700,60.171062
"2011-12-05",78.559998,78.660004,77.599998,78.110001,2524900,60.395287
"2011-12-06",77.800003,78.489998,77.620003,77.910004,1498300,60.24065
"2011-12-07",77.940002,78.050003,77.370003,77.57,2092300,59.977772
"2011-12-08",77.470001,77.650002,76.419998,76.519997,1797200,59.165882
"2011-12-09",77.050003,77.699997,77.019997,77.419998,1239700,59.861767
"2011-12-12",77.440002,77.470001,76.400002,76.889999,1450200,59.451981
"2011-12-13",77.379997,77.769997,76.459999,76.730003,1642200,59.328251
"2011-12-14",76.720001,76.870003,76.019997,76.290001,1439800,58.988045
"2011-12-15",77.07,77.519997,76.760002,76.919998,1972300,59.475178
"2011-12-16",77.620003,77.879997,76.32,77.099998,4215600,59.614338
"2011-12-19",77.279999,77.690002,76.599998,76.82,1393200,59.39785
"2011-12-20",77.940002,78.870003,77.830002,78.529999,1749900,60.720024
"2011-12-21",78.449997,79.690002,78.019997,79.629997,1820700,61.570549
"2011-12-22",79.82,81.029999,79.629997,80.809998,2793300,62.482948
"2011-12-23",81,81.459999,80.669998,81.410004,1927500,62.946896
"2011-12-27",81.330002,81.660004,80.940002,81.32,1483200,62.877296
"2011-12-28",81.68,81.779999,80.849998,80.940002,840400,62.583454
"2011-12-29",80.959999,81.739998,80.879997,81.519997,1123700,63.031925
"2011-12-30",81.650002,81.860001,80.860001,80.900002,1474700,62.552551
"2012-01-03",82.120003,82.989998,81.769997,82.019997,2273600,63.418526
"2012-01-04",80.949997,81.449997,80.370003,80.910004,2242700,62.560261
"2012-01-05",80.660004,80.68,79.050003,80.07,2616100,61.910774
"2012-01-06",80.410004,80.410004,79.650002,79.980003,4274300,61.841187
"2012-01-09",80.349998,80.349998,79.760002,80.040001,1861500,61.887573
"2012-01-10",80.629997,81.199997,80.360001,80.620003,1846700,62.336044
"2012-01-11",80.489998,81.129997,80.489998,80.779999,1245900,62.459763
"2012-01-12",81.120003,81.769997,80.760002,81.690002,1822300,63.163364
"2012-01-13",81.160004,81.529999,80.800003,81.519997,1475600,63.031925
"2012-01-17",82.050003,82.099998,81.349998,81.639999,1953700,63.12471
"2012-01-18",81.589996,82.279999,81.339996,82.279999,1155900,63.61956
"2012-01-19",82.25,83.709999,81.849998,83.709999,1959400,64.725258
"2012-01-20",83.150002,83.440002,82.540001,82.779999,2461700,64.006149
"2012-01-23",82.830002,82.860001,81.900002,82.540001,1716700,63.820572
"2012-01-24",82.550003,82.809998,82.120003,82.239998,1139000,63.588623
"2012-01-25",82.040001,82.269997,81.25,81.730003,2421500,63.194313
"2012-01-26",82.470001,82.949997,81.290001,82.470001,2733700,63.766487
"2012-01-27",82,82.550003,81.660004,82.019997,1952500,63.418526
"2012-01-30",81.32,82.129997,81.290001,82.010002,3109900,63.410797
"2012-01-31",82.199997,82.400002,81.699997,82.32,2878600,63.650497
"2012-02-01",82.540001,83.720001,82.260002,83.519997,2114100,64.578339
"2012-02-02",83.559998,83.699997,82.900002,83.169998,1298800,64.307709
"2012-02-03",83.410004,84.730003,83.25,84.589996,3366800,65.405663
"2012-02-06",84.379997,85.400002,84.339996,85.25,2028300,65.916008
"2012-02-07",85,86.639999,85,86.629997,2871300,66.983002
"2012-02-08",86.57,87.709999,86.139999,87.639999,3394000,67.763954
"2012-02-09",87.660004,88.07,87.400002,88.010002,2865000,68.050064
"2012-02-10",87.129997,87.720001,87,87.510002,1928200,67.663406
"2012-02-13",87.639999,88.25,86.980003,88.230003,2583400,68.220154
"2012-02-14",87.730003,88.550003,87.660004,88.449997,1676700,68.390251
"2012-02-15",87.68,87.919998,86.769997,86.93,3474000,67.214973
"2012-02-16",86.849998,87.209999,86.059998,86.400002,2298500,66.805183
"2012-02-17",86.720001,88.309998,86.620003,87.989998,2734000,68.034569
"2012-02-21",87.860001,87.900002,86.790001,87.150002,1738700,67.385086
"2012-02-22",87.339996,88.089996,87.260002,87.620003,1241400,67.748489
"2012-02-23",87.809998,88.389999,87.57,88.290001,7431200,68.266541
"2012-02-24",88.480003,90.150002,88.400002,89.529999,7279200,69.225311
"2012-02-27",89.519997,90,89.080002,89.410004,2905000,69.132553
"2012-02-28",88.849998,88.860001,88,88.699997,1866000,69.359299
"2012-02-29",88.879997,89.309998,88.389999,88.410004,2832200,69.132553
"2012-03-01",88.610001,88.970001,88.139999,88.370003,1608300,69.101257
"2012-03-02",88.400002,89.050003,88.300003,88.5,1334200,69.202919
"2012-03-05",89.019997,89.080002,88.559998,88.68,1458500,69.343643
"2012-03-06",87.980003,88.839996,87.68,87.779999,1442200,68.639908
"2012-03-07",87.809998,88.07,87.410004,87.959999,1280500,68.780647
"2012-03-08",88.57,89,88.260002,88.379997,1159400,69.109085
"2012-03-09",88.82,89.120003,88.220001,88.910004,1177800,69.523506
"2012-03-12",88.709999,89.290001,88.620003,89,1113600,69.593872
"2012-03-13",89.379997,89.709999,88.800003,89.650002,1626500,70.102165
"2012-03-14",89.860001,91.010002,89.779999,90.419998,2039300,70.704277
"2012-03-15",90.400002,90.68,89.93,90.300003,1382000,70.61042
"2012-03-16",90.300003,90.5,89.25,89.32,2116300,69.844101
"2012-03-19",88.919998,89.690002,88.889999,89.559998,9e+05,70.031776
"2012-03-20",89.290001,89.559998,88.639999,89.339996,1355500,69.859749
"2012-03-21",89.309998,89.720001,89.260002,89.449997,1289800,69.945778
"2012-03-22",89.120003,89.660004,88.839996,89.400002,1412400,69.906662
"2012-03-23",89.599998,89.879997,89.199997,89.769997,1032600,70.196007
"2012-03-26",90.230003,90.769997,90.089996,90.639999,1340000,70.876289
"2012-03-27",90.639999,91.089996,90.550003,90.849998,1119700,71.040497
"2012-03-28",90.779999,91.080002,89.32,89.690002,1353700,70.13343
"2012-03-29",89.470001,89.690002,88.830002,89.629997,1331500,70.086502
"2012-03-30",90,90.160004,89.599998,89.860001,1275100,70.266373
"2012-04-02",89.410004,91.610001,89.410004,91.160004,1678000,71.282898
"2012-04-03",91.019997,91.419998,90.650002,91.07,1257700,71.212517
"2012-04-04",90.860001,90.949997,90.260002,90.339996,1632700,70.641701
"2012-04-05",90.040001,90.769997,89.830002,90.150002,1808400,70.493126
"2012-04-09",89.360001,89.360001,88.709999,88.739998,1331600,69.390572
"2012-04-10",88.5,88.639999,87.669998,87.669998,1441100,68.553879
"2012-04-11",88.370003,88.949997,88.230003,88.489998,1386800,69.195084
"2012-04-12",88.800003,90.410004,88.699997,90.169998,1467900,70.508766
"2012-04-13",89.93,90.589996,89.290001,89.300003,1481300,69.828476
"2012-04-16",89.550003,89.800003,89.080002,89.57,2807200,70.039597
"2012-04-17",89.540001,90.779999,89.029999,90.599998,1373200,70.845039
"2012-04-18",90.290001,90.769997,89.93,90.370003,946800,70.665176
"2012-04-19",90.699997,90.970001,90.029999,90.339996,1500100,70.641701
"2012-04-20",90.449997,91.239998,90.32,90.839996,1118800,71.032692
"2012-04-23",89.989998,90.739998,89.940002,90.529999,1414300,70.790276
"2012-04-24",90.629997,91.290001,90.529999,91.129997,1291400,71.259453
"2012-04-25",91.739998,91.889999,90.620003,90.980003,1843400,71.142151
"2012-04-26",91.410004,92.239998,91.110001,91.699997,1976200,71.705162
"2012-04-27",92.080002,92.089996,91.199997,91.300003,1526500,71.392365
"2012-04-30",91.099998,91.099998,90.459999,90.540001,1146200,70.798111
"2012-05-01",90.610001,91.019997,90.160004,90.550003,1629300,70.805916
"2012-05-02",89.709999,90.290001,89.709999,90.080002,2000800,70.438393
"2012-05-03",89.830002,90.080002,89.230003,89.470001,1459400,69.961395
"2012-05-04",89.279999,89.550003,87.830002,87.830002,2082600,68.679008
"2012-05-07",87.779999,88.110001,86.980003,87.309998,2172100,68.272392
"2012-05-08",86.989998,87.220001,86.25,87.129997,1669100,68.13163
"2012-05-09",86.529999,86.910004,85.919998,85.949997,1756900,67.208923
"2012-05-10",86.589996,86.910004,86,86.120003,1317200,67.34185
"2012-05-11",86.18,86.330002,85.169998,85.209999,1919300,66.630295
"2012-05-14",84.660004,85.400002,84.169998,85.199997,1186500,66.622459
"2012-05-15",85.029999,85.370003,84.419998,84.589996,1403600,66.14547
"2012-05-16",84.93,85.32,84.290001,84.330002,1319000,65.942162
"2012-05-17",84.220001,84.300003,82.779999,82.830002,1398700,64.769234
"2012-05-18",83.160004,83.779999,82.599998,82.779999,1563200,64.730118
"2012-05-21",83.25,83.660004,82.519997,83.629997,1250100,65.394798
"2012-05-22",83.599998,84.230003,83.089996,83.690002,1532600,65.441704
"2012-05-23",83.370003,83.480003,82.190002,83.349998,1572500,65.175842
"2012-05-24",83.580002,83.580002,82.510002,83.370003,5978900,65.191498
"2012-05-25",83.25,83.620003,82.620003,82.709999,6308500,64.675392
"2012-05-29",83.290001,83.690002,82.830002,83.660004,7994200,65.418243
"2012-05-30",82.400002,83.25,81.519997,82.800003,1959200,65.529037
"2012-05-31",82.739998,83.470001,82.620003,82.800003,1613900,65.529037
"2012-06-01",81.639999,82.019997,81.010002,81.220001,1797300,64.278633
"2012-06-04",81.230003,81.959999,80.440002,81.050003,1506700,64.144081
"2012-06-05",80.809998,80.919998,80.139999,80.82,1416600,63.962059
"2012-06-06",81.790001,82.440002,81.279999,82.379997,3648700,65.196648
"2012-06-07",83.040001,83.650002,82.690002,83.150002,1777100,65.806053
"2012-06-08",82.940002,83.410004,82.650002,83.290001,1117400,65.916855
"2012-06-11",83.790001,83.790001,82.389999,82.459999,886400,65.259964
"2012-06-12",83.080002,83.790001,82.75,83.370003,1475000,65.980156
"2012-06-13",82.970001,83.440002,82.400002,82.669998,1132900,65.426163
"2012-06-14",82.849998,83.599998,82.440002,83.330002,1358200,65.948502
"2012-06-15",83.379997,83.889999,83.169998,83.449997,1708000,66.043465
