"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"2015-12-11",33.434517,33.660019,32.844753,32.966175,1613200,31.222864
"2015-12-14",32.940155,32.940155,31.595837,32.142239,2603100,30.442501
"2015-12-15",32.523849,32.92281,32.26366,32.862099,1728600,31.124304
"2015-12-16",32.992195,33.66869,32.766697,33.547268,1390000,31.773232
"2015-12-17",33.495232,33.616653,32.445793,32.558544,1631000,30.836786
"2015-12-18",32.393757,33.261059,32.307026,32.89679,2586600,31.157148
"2015-12-21",33.148308,33.850822,32.89679,33.165653,1408700,31.411793
"2015-12-22",33.34779,34.353859,33.226364,34.04163,1029000,32.241447
"2015-12-23",34.423244,35.758888,34.362534,35.368603,1105200,33.498245
"2015-12-24",35.429314,35.516045,34.934952,35.195145,419000,33.333965
"2015-12-28",34.960972,35.065048,34.518646,34.631397,818800,32.800026
"2015-12-29",34.78751,35.23851,34.405899,35.030357,834800,33.33672
"2015-12-30",34.830875,35.169125,34.405899,34.423244,723500,32.758965
"2015-12-31",34.249783,34.614052,33.937553,33.937553,805700,32.296753
"2016-01-04",32.792713,33.052906,32.081528,32.940155,2017000,31.34757
"2016-01-05",32.992195,33.434517,32.385082,32.593235,1630300,31.017433
"2016-01-06",31.994797,32.081528,31.032091,31.240242,1671900,29.729847
"2016-01-07",30.789246,31.422377,30.268864,30.988726,2487500,29.490494
"2016-01-08",31.170858,31.682568,30.867302,30.936687,1785500,29.440971
"2016-01-11",31.058109,31.196878,30.242846,30.494362,1732000,29.020029
"2016-01-12",30.954033,31.084127,30.069384,30.832611,1460100,29.341927
"2016-01-13",30.875977,31.240242,29.609715,29.774502,1452600,28.334976
"2016-01-14",29.887251,30.815264,29.349524,30.667824,1705000,29.185106
"2016-01-15",29.713791,30.563747,29.653078,30.390285,1675500,28.920984
"2016-01-19",30.763226,30.806591,29.479618,30.190807,1948200,28.731152
"2016-01-20",29.774502,30.381613,29.011274,30.190807,1961100,28.731152
"2016-01-21",30,31.066782,30,30.450998,1837300,28.978765
"2016-01-22",30.910667,31.326973,30,30.57242,1996100,29.094316
"2016-01-25",30.277536,30.442324,29.167389,29.184736,1094700,27.77372
"2016-01-26",29.462273,30.329575,29.349524,30.208153,1441900,28.747658
"2016-01-27",29.982655,31.023417,29.878578,30.104076,1297500,28.648617
"2016-01-28",30.442324,30.581093,29.653078,30.026018,772100,28.574329
"2016-01-29",30.225498,31.023417,30,30.980053,1124400,29.482243
"2016-02-01",30.57242,31.014744,29.783175,30.936687,1270000,29.440971
"2016-02-02",30.537727,30.641804,29.757154,29.947962,1382400,28.500048
"2016-02-03",30.364267,31.300955,29.444927,31.29228,1033700,29.779371
"2016-02-04",31.457069,34.032959,31.431049,32.61058,2211400,31.033936
"2016-02-05",32.497833,33.209019,31.899393,32.046833,1186500,30.49744
"2016-02-08",31.682568,31.743279,29.705116,30.312229,2021200,28.846703
"2016-02-09",29.965307,30.459671,29.349524,29.947962,3950800,28.500048
"2016-02-10",30.208153,31.014744,29.62706,29.670425,1496000,28.235931
"2016-02-11",29.071985,29.791847,27.961838,29.08066,2503100,27.674681
"2016-02-12",29.071985,30.450998,28.551605,30.390285,1412500,28.920984
"2016-02-16",30.450998,31.960104,29.982655,31.908066,2300300,30.365383
"2016-02-17",32.307026,33.469212,32.185604,32.836079,1569900,31.248526
"2016-02-18",33.035561,33.096272,31.708586,32.168255,1411600,30.612995
"2016-02-19",32.029488,32.029488,31.101475,31.179531,791100,29.67207
"2016-02-22",31.49176,32.818733,31.431049,32.810062,1488400,31.223778
"2016-02-23",32.497833,33.061577,31.578491,31.777971,1079400,30.241579
"2016-02-24",31.257589,32.21162,30.94536,32.081528,788600,30.530462
"2016-02-25",32.124893,32.437122,31.439722,32.419773,742500,30.852356
"2016-02-26",32.740677,33.339115,32.558544,33.009541,1084800,31.413605
"2016-02-29",32.94883,33.399826,32.645271,32.645271,1550500,31.066948
"2016-03-01",33.052906,33.399826,32.801388,33.287079,1087200,31.677727
"2016-03-02",32.775368,33.313095,32.593235,32.9575,1536900,31.364086
"2016-03-03",32.766697,33.581959,32.57589,33.486557,1587100,31.867561
"2016-03-04",33.64267,36.296619,33.538593,35.108414,2424900,33.411003
"2016-03-07",35.134434,36.253254,34.960972,35.394623,1638400,33.683376
"2016-03-08",35.013008,35.203815,33.139637,33.573288,1765900,31.95009
"2016-03-09",33.807457,34.501301,33.755421,33.772766,1653200,32.139935
"2016-03-10",33.911533,34.518646,33.495232,34.006939,1099900,32.362782
"2016-03-11",34.518646,35.247181,34.518646,34.822205,1389000,33.138634
"2016-03-14",34.640068,35.073719,34.38855,34.752819,1064300,33.072601
"2016-03-15",34.405899,34.553341,33.755421,33.928883,818800,32.288498
"2016-03-16",33.876842,34.917606,33.833477,34.848221,761700,33.163395
"2016-03-17",34.934952,36.071117,34.917606,35.828274,1011200,34.096054
"2016-03-18",36.036427,36.366001,35.368603,35.464008,1224600,33.749401
"2016-03-21",35.481354,36.123158,35.472679,35.836948,869100,34.104317
"2016-03-22",35.490025,36.383347,35.446659,36.192543,1312800,34.442722
"2016-03-23",35.941025,36.27927,35.758888,35.897659,1203100,34.16209
"2016-03-24",35.568085,35.784908,34.778839,35.169125,1485500,33.468777
"2016-03-28",35.221161,36.261925,34.908932,35.429314,1376100,33.716385
"2016-03-29",35.073719,35.637466,34.46661,35.61145,1000100,34.04829
"2016-03-30",36.045101,36.452732,35.732872,35.802254,1583200,34.230724
"2016-03-31",35.802254,35.836948,34.709454,35.013008,1252600,33.476109
"2016-04-01",34.614052,34.995663,34.189072,34.943626,1117600,33.409779
"2016-04-04",34.778839,34.882915,33.738075,33.998264,1341900,32.50592
"2016-04-05",33.66869,34.01561,33.044231,33.096272,1769000,31.643511
"2016-04-06",32.992195,33.217693,32.020817,32.844753,1782000,31.403032
"2016-04-07",32.705986,32.705986,31.847355,32.003468,1630300,30.598677
"2016-04-08",32.437122,32.888119,32.23764,32.506504,1353200,31.079638
"2016-04-11",32.723331,32.9575,32.272331,32.428448,1194000,31.005003
"2016-04-12",32.54987,33.113617,32.437122,32.9575,907600,31.510828
"2016-04-13",33.399826,34.38855,33.29575,34.362534,1261400,32.854198
"2016-04-14",34.501301,34.562012,33.842152,34.275803,2739800,32.771267
"2016-04-15",34.397224,34.848221,34.197746,34.605377,1869300,33.08638
"2016-04-18",34.562012,34.908932,34.284473,34.804855,1537400,33.2771
"2016-04-19",34.952297,36.261925,34.856895,36.261925,2079800,34.670208
"2016-04-20",36.253254,37.45013,36.088467,37.120556,1890100,35.491146
"2016-04-21",36.773636,38.08326,36.756287,37.120556,2445000,35.491146
"2016-04-22",37.294014,37.823071,37.059845,37.250652,1086000,35.615532
"2016-04-25",37.129227,37.623592,36.877708,37.007805,1146700,35.383347
"2016-04-26",37.085861,37.597572,37.007805,37.528187,1109900,35.88089
"2016-04-27",37.467476,38.4562,37.458801,38.248047,1443000,36.569149
"2016-04-28",37.745014,38.282742,37.536861,37.745014,1293600,36.0882
"2016-04-29",37.545532,37.814396,37.10321,37.519516,1802900,35.872601
"2016-05-02",37.510841,37.849091,37.068516,37.831745,1860800,36.17112
"2016-05-03",37.831745,41.127495,37.831745,41.040764,4896000,39.239277
"2016-05-04",40.849957,41.483089,40.485691,41.14484,2439100,39.338791
"2016-05-05",41.561146,42.029488,41.127495,41.231571,2223900,39.421715
"2016-05-06",41.188206,41.795315,41.075455,41.630527,1626100,39.803158
"2016-05-09",41.379013,41.509106,40.381615,40.416306,1629700,38.642231
"2016-05-10",40.581093,41.110146,40.320904,40.884647,3241300,39.090023
"2016-05-11",40.893322,41.188206,40.693844,40.763226,2175700,38.973927
"2016-05-12",41.682568,42.185604,40.641804,40.754555,2271800,38.965633
"2016-05-13",40.754555,40.901997,39.895924,39.895924,1470600,38.144703
"2016-05-16",40.130096,40.954033,39.956635,40.763226,2260900,38.973927
"2016-05-17",40.711189,41.5438,40.641804,40.893322,2720700,39.098316
"2016-05-18",40.607113,40.945358,39.540329,39.583694,2173200,37.846172
"2016-05-19",39.375542,39.97398,38.941891,39.644405,2279400,37.904221
"2016-05-20",39.991325,40.789246,39.939289,40.329575,1875300,38.559311
"2016-05-23",40.329575,41.725933,40.242844,41.14484,2660500,39.338791
"2016-05-24",41.500435,41.630527,40.884647,41.049435,2153300,39.247578
"2016-05-25",41.222897,42.333046,41.084129,41.960106,2705100,40.118271
"2016-05-26",42.133564,42.333046,41.274937,41.500435,1515000,39.67878
"2016-05-27",41.448395,41.83868,41.266262,41.734604,970200,39.902664
"2016-05-31",41.795315,41.882046,41.17086,41.188206,1232900,39.380257
"2016-06-01",41.188206,41.379013,40.104076,41.361664,1612400,39.546101
"2016-06-02",41.188206,41.656548,40.780571,41.639202,1042500,39.811447
"2016-06-03",41.717258,42.497833,41.613182,42.367737,1961500,40.508011
"2016-06-06",42.541199,43.365135,42.376408,43.078926,1590400,41.187977
"2016-06-07",43.139637,43.555943,42.801388,43.130962,1261700,41.23774
"2016-06-08",43.399826,43.859497,43.148308,43.755421,3083800,41.834782
"2016-06-09",43.330441,43.798786,42.940155,43.66869,2170900,41.751854
"2016-06-10",43.018215,43.191673,42.107544,43.070251,1452700,41.179676
"2016-06-13",42.931484,43.382481,41.951431,41.968777,1458400,40.126556
"2016-06-14",41.760624,42.20295,41.300953,41.751953,1069200,39.91925
"2016-06-15",42.020817,42.732002,41.751953,42.133564,938800,40.284119
"2016-06-16",41.751953,42.523849,41.14484,42.497833,1026000,40.632397
"2016-06-17",42.671291,42.89679,41.821335,41.882046,2069700,40.043633
"2016-06-20",42.463139,43.32177,42.116219,42.168255,2088700,40.317287
"2016-06-21",42.168255,42.168255,41.422375,41.830009,1918800,39.993885
"2016-06-22",42.046833,42.862099,41.994797,42.26366,1732200,40.408493
"2016-06-23",42.688637,43.026886,42.463139,42.758022,1904200,40.881165
"2016-06-24",41.214222,41.682568,39.011276,39.132698,2163700,37.414974
"2016-06-27",38.759758,38.759758,36.253254,36.608845,2768200,35.001904
"2016-06-28",37.250652,38.022549,36.955769,37.953167,2204600,36.451511
"2016-06-29",38.542931,39.531658,38.395489,39.332176,1547600,37.775948
"2016-06-30",39.470947,40.164787,38.811794,40.164787,1530200,38.575619
"2016-07-01",40.078056,40.893322,39.791847,39.947964,1305400,38.367371
"2016-07-05",39.670425,39.670425,38.620987,38.768429,1849600,37.234516
"2016-07-06",38.560276,38.647007,37.519516,38.300087,2930200,36.784702
"2016-07-07",38.551605,39.418907,38.499565,38.85516,885600,37.31781
"2016-07-08",39.401562,40.442326,39.401562,40.312229,1179800,38.717228
"2016-07-11",40.503036,40.875977,40.242844,40.260189,878400,38.667248
"2016-07-12",40.763226,42.012142,40.763226,41.699913,1439500,40.050011
"2016-07-13",41.882046,42.020817,41.379013,41.882046,1363600,40.224937
"2016-07-14",42.428448,42.662621,41.942757,42.185604,1238600,40.516479
"2016-07-15",42.272331,42.60191,42.003468,42.376408,1105000,40.699738
"2016-07-18",42.20295,42.515179,41.595837,42.480484,839700,40.799698
"2016-07-19",42.333046,42.497833,41.925411,41.994797,1356600,40.333225
"2016-07-20",42.020817,42.272331,41.717258,42.220295,1749200,40.549801
"2016-07-21",42.116219,42.28968,41.370338,41.621857,830500,39.975037
"2016-07-22",41.509106,42.081528,41.274937,41.743279,752600,40.09166
"2016-07-25",41.734604,41.91674,41.352993,41.587162,1254500,39.941715
"2016-07-26",41.691238,42.419773,41.587162,42.324371,1369100,40.649765
"2016-07-27",42.298351,42.506504,41.413704,41.821335,943600,40.16663
"2016-07-28",41.665222,41.925411,41.162186,41.682568,760400,40.033352
"2016-07-29",41.448395,41.448395,40.589767,41.231571,1223700,39.600197
"2016-08-01",41.188206,41.231571,40.416306,40.988724,1063600,39.366951
"2016-08-02",40.980053,41.049435,40.078056,40.459671,1271800,38.858833
"2016-08-03",40.320904,42.367737,39.583694,41.803989,2529200,40.14996
"2016-08-04",41.760624,42.124893,41.5438,41.968777,1389500,40.308239
"2016-08-05",42.315697,42.393757,41.803989,41.847355,1072900,40.191624
"2016-08-08",41.960106,42.28968,41.743279,42.020817,764900,40.358219
"2016-08-09",42.150909,42.21162,41.46574,41.561146,996300,39.916733
"2016-08-10",41.769299,41.908066,41.318298,41.526451,570800,39.883411
"2016-08-11",41.647877,42.046833,41.439724,41.934086,870300,40.27491
"2016-08-12",41.725933,42.003468,41.196877,41.326973,1262600,39.691818
"2016-08-15",41.587162,42.133564,41.370338,41.882046,981600,40.224937
"2016-08-16",42.003468,42.22897,41.17086,41.222897,940900,39.591869
"2016-08-17",41.214222,41.274937,40.303555,40.763226,1142600,39.150387
"2016-08-18",40.841282,41.352993,40.780571,41.240242,623000,39.608524
"2016-08-19",40.980053,41.552471,40.832611,41.46574,884600,39.8251
"2016-08-22",41.274937,41.483089,41.014744,41.266262,617400,39.633514
"2016-08-23",41.673893,42.064182,41.639202,41.795315,610700,40.14164
"2016-08-24",41.647877,41.734604,40.667824,40.7719,693500,39.158714
"2016-08-25",40.7719,41.214222,40.763226,40.910667,701100,39.291996
"2016-08-26",41.214222,41.344318,40.225498,40.381615,1104800,38.783871
"2016-08-29",40.338249,41.14484,40.338249,40.962708,1382200,39.341972
"2016-08-30",40.971378,41.803989,40.936687,41.110146,979400,39.48357
"2016-08-31",40.893322,40.893322,40.173462,40.711189,1047200,39.100407
"2016-09-01",40.763226,40.884647,40.156113,40.503036,801500,38.900482
"2016-09-02",40.945358,41.240242,40.728535,41.205551,865000,39.575207
"2016-09-06",41.274937,41.457069,40.34692,40.511707,602000,38.908813
"2016-09-07",40.312229,40.789246,40.234173,40.685169,686300,39.075417
"2016-09-08",40.685169,41.11882,40.34692,41.101475,1236300,39.475254
"2016-09-09",40.74588,40.962708,38.647007,38.9072,1823000,37.367794
"2016-09-12",38.620987,40.043365,38.50824,39.991325,1119400,38.409019
"2016-09-13",39.410233,39.791847,38.716393,38.959236,1424600,37.41777
"2016-09-14",39.098003,40.329575,38.863834,40.329575,2184500,38.733891
"2016-09-15",40,41.214222,39.921944,41.136166,2000600,39.50856
"2016-09-16",40.711189,41.83868,40.711189,41.448395,4147900,39.808441
"2016-09-19",41.873375,41.934086,41.405029,41.439724,1234600,39.800117
"2016-09-20",41.717258,41.85603,41.049435,41.058109,932500,39.433605
"2016-09-21",41.483089,42.22897,41.379013,42.133564,859500,40.466499
"2016-09-22",42.428448,42.61058,42.28968,42.411102,625200,40.733059
"2016-09-23",42.168255,42.497833,41.91674,42.142239,848600,40.474838
"2016-09-26",42.072853,42.298351,41.621857,41.656548,612200,40.008358
"2016-09-27",41.457069,42.003468,41.405029,41.934086,873300,40.27491
"2016-09-28",41.812664,42.159584,41.292282,42.098873,1358800,40.592903
"2016-09-29",41.8647,42.402428,41.691238,41.83868,917000,40.342022
"2016-09-30",42.116219,42.593235,41.899391,41.925411,882600,40.425644
"2016-10-03",41.812664,41.925411,41.309628,41.725933,694600,40.233303
"2016-10-04",41.708588,41.908066,40.858631,40.954033,771900,39.489017
"2016-10-05",41.361664,41.951431,41.032089,41.439724,750100,39.95734
"2016-10-06",41.274937,41.751953,41.257587,41.673893,626300,40.183125
"2016-10-07",41.882046,41.951431,41.084129,41.370338,747200,39.890434
"2016-10-10",41.83868,42.22897,41.46574,41.49176,388300,40.007511
"2016-10-11",41.17086,41.292282,40.633129,40.980053,635800,39.514114
"2016-10-12",40.980053,41.040764,40.702515,40.7719,683900,39.3134
"2016-10-13",40.242844,40.416306,39.696445,40.208153,1233400,38.769825
"2016-10-14",40.607113,41.127495,40.381615,40.381615,1032600,38.937073
"2016-10-17",41.283607,41.283607,40.216827,40.251518,1363000,38.811642
"2016-10-18",40.763226,41.196877,40.520382,40.954033,1327100,39.489017
"2016-10-19",41.101475,41.691238,40.7719,41.561146,566000,40.074413
"2016-10-20",41.283607,41.908066,41.205551,41.708588,529900,40.216579
"2016-10-21",41.231571,41.439724,40.945358,41.153511,700400,39.681358
"2016-10-24",41.439724,41.561146,41.162186,41.500435,755300,40.015877
"2016-10-25",41.413704,41.5438,40.875977,41.058109,692900,39.589375
"2016-10-26",40.806591,41.214222,40.633129,40.910667,766600,39.447201
"2016-10-27",41.0928,41.127495,40.39896,40.754555,629600,39.296673
"2016-10-28",40.815266,41.248917,40.468342,40.893322,692800,39.430485
"2016-10-31",41.101475,41.248917,40.633129,40.667824,654000,39.213043
"2016-11-01",40.971378,41.023418,40.086731,40.936687,1297500,39.472294
"2016-11-02",40.754555,40.893322,39.817867,39.97398,1118100,38.544025
"2016-11-03",41.951431,44.535992,41.951431,44.171726,2883100,42.59161
"2016-11-04",44.336514,46.313965,44.232437,45.498699,3584400,43.871113
"2016-11-07",46.348656,46.773636,45.93235,46.478752,1905300,44.816105
"2016-11-08",46.149178,46.782307,46.062447,46.27927,2570800,44.62376
"2016-11-09",45.542065,47.146576,45.316566,47.05117,2536200,45.368042
"2016-11-10",48.14397,48.178665,46.669559,46.921074,2797600,45.242611
"2016-11-11",46.799652,46.990459,45.342583,45.437988,1786300,43.812569
"2016-11-14",45.706852,45.93235,45.307892,45.758888,1815900,44.121994
"2016-11-15",46.175194,46.851692,45.481354,46.834347,1513600,45.158978
"2016-11-16",46.860363,46.955769,46.235905,46.400692,898700,44.740833
"2016-11-17",46.617519,46.938423,46.287945,46.660885,756800,44.991718
"2016-11-18",46.548134,46.981785,46.513443,46.851692,1222000,45.175705
"2016-11-21",48.248047,48.248047,47.10321,47.233303,798500,45.543667
"2016-11-22",47.476151,47.692974,46.764961,47.311363,780200,45.618935
"2016-11-23",47.250652,48.16132,47.02515,47.953167,1113100,46.237778
"2016-11-25",47.953167,48.117954,47.640938,47.79705,261300,46.087242
"2016-11-28",48.230701,48.300087,47.718994,47.823071,1075800,46.112331
"2016-11-29",47.606243,48.265396,47.484821,47.528187,985100,45.828007
"2016-11-30",47.849091,48.768429,47.528187,48.673027,1206300,46.931881
"2016-12-01",49.089333,49.358196,48.629662,48.863834,1523500,47.115875
"2016-12-02",48.777103,49.531658,48.473549,49.028622,927200,47.274761
"2016-12-05",49.470947,49.739811,49.167389,49.358196,995900,47.592548
"2016-12-06",49.106678,49.410233,48.386818,49.124023,1405700,47.366753
"2016-12-07",49.236774,50.529053,49.236774,50.494362,958100,48.688065
"2016-12-08",50.641804,51.214222,50.503036,51.17086,609500,49.340363
"2016-12-09",51.153511,51.439724,50.555073,51.006073,635500,49.181477
"2016-12-12",51.604511,52.038162,50.936687,50.971378,1013300,49.148022
"2016-12-13",51.214222,51.457069,50.338249,50.364265,870900,48.56263
"2016-12-14",50.130096,50.39896,49.540329,49.679096,810900,47.90197
"2016-12-15",49.505638,50.581093,49.271465,50.555073,797100,48.746605
"2016-12-16",50.520382,50.79792,49.731136,49.852558,1500200,48.069225
"2016-12-19",49.731136,50.147442,49.349522,49.557674,744100,47.784885
"2016-12-20",49.661751,49.791847,49.150043,49.453598,580800,47.68454
"2016-12-21",49.540329,49.939289,49.219429,49.592369,554700,47.81834
"2016-12-22",49.470947,49.583694,48.898525,49.418907,512000,47.651085
"2016-12-23",49.401562,49.470947,48.898525,49.167389,470600,47.408566
"2016-12-27",49.332176,49.800522,49.245445,49.713791,947100,47.935421
