"","XRX.Open","XRX.High","XRX.Low","XRX.Close","XRX.Volume","XRX.Adjusted"
"2014-12-23",36.837944,37.285904,36.811596,37.0751,1888800,33.5597
"2014-12-24",37.154152,37.364952,37.048748,37.101448,623900,33.583546
"2014-12-26",37.101448,37.523056,36.916996,37.259552,1032700,33.726665
"2014-12-29",37.154152,37.470356,37.154152,37.259552,1656200,33.783329
"2014-12-30",37.154152,37.417656,36.837944,36.916996,1335400,33.472736
"2014-12-31",36.943348,37.154152,36.442688,36.52174,1385200,33.114349
"2015-01-02",36.57444,36.943348,35.994728,36.231884,1484100,32.851536
"2015-01-05",35.942028,36.152832,35.151516,35.441372,2668900,32.134773
"2015-01-06",35.494072,35.546772,34.466404,34.96706,2719300,31.70472
"2015-01-07",35.125164,35.573124,34.86166,35.41502,1835400,32.110882
"2015-01-08",35.625824,36.416336,35.625824,36.389988,2363900,32.994888
"2015-01-09",36.416336,36.46904,35.599472,36.179184,3068000,32.803757
"2015-01-12",36.231884,36.231884,35.52042,35.810276,1644700,32.469265
"2015-01-13",36.02108,36.811596,35.52042,35.994728,2380900,32.636505
"2015-01-14",35.52042,36.205532,35.335968,36.152832,2873100,32.779873
"2015-01-15",36.179184,36.389988,35.256916,35.283268,2274000,31.991428
"2015-01-16",35.151516,35.862976,34.80896,35.836628,2207300,32.49316
"2015-01-20",35.91568,36.047432,35.177864,35.573124,1937300,32.254238
"2015-01-21",35.388668,35.810276,35.151516,35.783928,1864800,32.445374
"2015-01-22",35.96838,36.890644,35.757576,36.811596,1936900,33.377163
"2015-01-23",36.890644,37.285904,36.310936,36.363636,2017000,32.970997
"2015-01-26",36.389988,36.57444,35.810276,36.205532,1907700,32.827652
"2015-01-27",35.52042,36.100132,35.335968,35.757576,2585500,32.421474
"2015-01-28",36.100132,36.126484,34.86166,34.888012,2944700,31.633039
"2015-01-29",34.888012,35.91568,34.624504,35.731224,3961900,32.397583
"2015-01-30",34.91436,35.599472,34.097496,34.703556,7011000,31.465807
"2015-02-02",34.703556,35.36232,34.2556,35.256916,3393400,31.967535
"2015-02-03",35.652172,35.96838,35.098816,35.388668,4178200,32.08699
"2015-02-04",35.177864,35.652172,35.125164,35.335968,3596100,32.039207
"2015-02-05",35.441372,35.599472,35.204216,35.46772,2466800,32.158665
"2015-02-06",35.573124,35.678524,35.256916,35.388668,2563600,32.08699
"2015-02-09",35.256916,35.573124,35.177864,35.309616,2227500,32.015308
"2015-02-10",35.494072,35.599472,34.91436,35.546772,3018000,32.230354
"2015-02-11",35.625824,35.783928,35.283268,35.494072,2004800,32.182568
"2015-02-12",35.599472,35.91568,35.494072,35.757576,2394000,32.421474
"2015-02-13",35.783928,36.389988,35.783928,36.284584,2634900,32.899326
"2015-02-17",36.205532,36.231884,35.810276,36.07378,2146400,32.708179
"2015-02-18",36.07378,36.600792,35.836628,36.442688,1678300,33.042667
"2015-02-19",36.389988,36.706192,36.179184,36.231884,1841500,32.851536
"2015-02-20",36.205532,36.943348,36.02108,36.890644,2264700,33.448837
"2015-02-23",36.785244,36.916996,36.284584,36.67984,1784900,33.257698
"2015-02-24",36.57444,36.890644,36.337284,36.837944,2016800,33.401047
"2015-02-25",36.62714,36.653492,35.836628,36.100132,2828600,32.732079
"2015-02-26",36.100132,36.179184,35.046112,35.204216,4356500,31.919748
"2015-02-27",35.046112,35.994728,34.650856,35.96838,4493700,32.612617
"2015-03-02",35.96838,36.152832,35.52042,35.783928,2961300,32.445374
"2015-03-03",35.388668,35.91568,35.283268,35.388668,2131100,32.08699
"2015-03-04",35.388668,35.388668,34.888012,35.230568,2236000,31.943645
"2015-03-05",35.230568,35.652172,34.835308,35.625824,3290700,32.302017
"2015-03-06",35.46772,35.46772,34.466404,34.624504,3064000,31.394125
"2015-03-09",34.624504,35.072464,34.440052,34.940712,2633100,31.68083
"2015-03-10",34.782608,34.835308,33.570488,33.596836,4193100,30.462334
"2015-03-11",33.64954,34.545456,33.517788,33.913044,3327000,30.749041
"2015-03-12",33.781292,33.913044,33.306984,33.386036,3058800,30.271196
"2015-03-13",33.412384,33.64954,33.175232,33.596836,2673400,30.462334
"2015-03-16",33.517788,34.044796,33.333332,33.965744,2709700,30.79682
"2015-03-17",33.886692,34.044796,33.64954,33.80764,1938300,30.653471
"2015-03-18",33.781292,34.545456,33.491436,34.229248,3325500,31.035742
"2015-03-19",34.176548,34.387352,33.80764,33.833992,2979400,30.677368
"2015-03-20",33.965744,34.91436,33.596836,34.729908,5998200,31.489685
"2015-03-23",34.729908,35.177864,34.677208,34.888012,2335000,31.633039
"2015-03-24",34.888012,35.151516,34.703556,34.86166,3462100,31.609142
"2015-03-25",34.835308,35.072464,33.913044,33.992096,3326900,30.820717
"2015-03-26",33.860344,34.150196,33.465084,33.913044,2494100,30.749041
"2015-03-27",33.886692,33.939392,33.017128,33.175232,2729700,30.142279
"2015-03-30",33.306984,34.123848,33.306984,33.833992,2563100,30.740822
"2015-03-31",33.70224,34.2029,33.70224,33.860344,2884400,30.764763
"2015-04-01",33.860344,33.913044,33.333332,33.386036,3013600,30.333807
"2015-04-02",33.517788,33.833992,33.412384,33.64954,2811100,30.573225
"2015-04-06",33.333332,34.123848,33.227932,34.123848,1780300,31.004168
"2015-04-07",34.176548,34.492752,34.097496,34.150196,1583200,31.028114
"2015-04-08",34.835308,35.019764,34.2556,34.519104,1869700,31.363293
"2015-04-09",34.413704,34.703556,34.176548,34.598156,1572400,31.435123
"2015-04-10",34.888012,35.125164,34.650856,34.940712,1927600,31.746361
"2015-04-13",34.86166,35.098816,34.677208,34.677208,1507700,31.506939
"2015-04-14",34.835308,35.019764,34.281948,34.492752,2591200,31.33935
"2015-04-15",34.650856,34.86166,34.492752,34.545456,2299200,31.387236
"2015-04-16",34.2556,34.440052,33.860344,34.044796,2807800,30.93235
"2015-04-17",33.781292,34.071148,33.412384,33.965744,2996400,30.860519
"2015-04-20",34.176548,34.650856,34.123848,34.281948,2135100,31.147818
"2015-04-21",34.361,34.466404,33.70224,33.70224,2480000,30.621105
"2015-04-22",33.781292,34.123848,33.544136,34.044796,2004000,30.93235
"2015-04-23",33.913044,34.80896,33.913044,34.624504,4100700,31.459061
"2015-04-24",31.778656,32.226612,29.828722,31.594202,15574800,28.705793
"2015-04-27",31.304348,31.304348,30.171278,30.619236,10155200,27.819962
"2015-04-28",30.461134,30.961792,29.986824,30.90909,5972800,28.083319
"2015-04-29",30.671936,31.040844,30.32938,30.382082,6932400,27.60449
"2015-04-30",30.461134,30.461134,29.72332,30.30303,7807500,27.532663
"2015-05-01",30.434782,30.671936,30.30303,30.355732,5928900,27.580545
"2015-05-04",30.434782,31.172596,30.355732,31.014492,4039200,28.179077
"2015-05-05",30.988142,31.251646,30.25033,30.434782,4853200,27.652369
"2015-05-06",30.724638,30.88274,29.776022,29.986824,4686500,27.245359
"2015-05-07",30.144928,30.382082,29.74967,29.828722,5389000,27.101719
"2015-05-08",30.25033,30.25033,29.828722,29.960474,4686600,27.221424
"2015-05-11",29.934124,30.092226,29.459816,29.617918,7393300,26.910181
"2015-05-12",29.512516,29.67062,29.301712,29.407114,6375900,26.718647
"2015-05-13",29.459816,29.776022,29.433466,29.617918,3510400,26.910181
"2015-05-14",29.644268,29.960474,29.617918,29.776022,2891800,27.053829
"2015-05-15",29.855072,30.039526,29.67062,29.960474,2540100,27.221424
"2015-05-18",29.828722,30.434782,29.828722,30.25033,2448000,27.484777
"2015-05-19",30.25033,30.408432,29.67062,29.828722,4680800,27.101719
"2015-05-20",29.960474,30.408432,29.855072,30.197628,2669700,27.436895
"2015-05-21",30.092226,30.513834,30.065876,30.32938,2563300,27.556604
"2015-05-22",30.25033,30.32938,30.065876,30.144928,2609700,27.389015
"2015-05-26",30.013176,30.118578,29.512516,29.538866,2599200,26.83836
"2015-05-27",29.72332,30.171278,29.644268,30.118578,3762300,27.365072
"2015-05-28",30.013176,30.461134,29.960474,30.30303,2425000,27.532663
"2015-05-29",30.25033,30.30303,29.855072,30.092226,3684700,27.341129
"2015-06-01",30.144928,30.408432,29.934124,30.197628,2592200,27.436895
"2015-06-02",30.223978,30.434782,30.092226,30.25033,2507200,27.484777
"2015-06-03",30.30303,30.619236,30.25033,30.382082,2443300,27.60449
"2015-06-04",30.25033,30.408432,29.67062,29.802372,3097200,27.077772
"2015-06-05",29.776022,29.881422,29.380764,29.67062,2310300,26.958067
"2015-06-08",29.644268,29.776022,29.09091,29.11726,3072400,26.455297
"2015-06-09",29.19631,29.275362,28.801054,29.064558,3186700,26.407412
"2015-06-10",29.222662,29.855072,29.14361,29.67062,2665700,26.958067
"2015-06-11",29.855072,30.25033,29.802372,29.960474,2708600,27.221424
"2015-06-12",29.802372,29.934124,29.354414,29.433466,2461900,26.74259
"2015-06-15",29.11726,29.380764,28.959156,29.11726,2105500,26.455297
"2015-06-16",29.11726,29.249012,28.959156,29.09091,3461400,26.431353
"2015-06-17",29.16996,29.459816,29.11726,29.275362,2371500,26.598948
"2015-06-18",29.354414,29.617918,29.249012,29.354414,2487300,26.670771
"2015-06-19",29.301712,29.512516,29.064558,29.222662,5290100,26.551062
"2015-06-22",29.380764,29.486166,29.222662,29.328064,2736900,26.64683
"2015-06-23",29.459816,29.69697,29.328064,29.644268,2414100,26.934124
"2015-06-24",29.591568,29.617918,28.959156,28.959156,3133100,26.311649
"2015-06-25",29.038208,29.222662,28.959156,29.011858,3914600,26.359528
"2015-06-26",28.880106,29.038208,28.774704,28.932806,3309200,26.351288
"2015-06-29",28.669302,28.880106,28.353096,28.405798,3592800,25.8713
"2015-06-30",28.5639,28.722002,28.03689,28.03689,3837600,25.535313
"2015-07-01",28.221344,28.300396,28.063242,28.142292,3185700,25.631308
"2015-07-02",28.300396,28.300396,27.509882,27.826086,4841800,25.343313
"2015-07-06",27.536232,27.878788,27.40448,27.747036,3338700,25.271318
"2015-07-07",27.43083,27.95784,27.325428,27.878788,4317000,25.39131
"2015-07-08",27.667984,27.878788,27.009222,27.061924,4949400,24.647333
"2015-07-09",27.43083,27.615284,26.982872,26.982872,6844400,24.575333
"2015-07-10",27.43083,27.45718,27.114624,27.351778,4690900,24.911322
"2015-07-13",27.48353,27.694334,27.37813,27.641634,3719500,25.175318
"2015-07-14",27.641634,27.799736,27.588932,27.747036,3169100,25.271318
"2015-07-15",27.773386,27.878788,27.45718,27.509882,2687600,25.055317
"2015-07-16",27.667984,28.089592,27.641634,27.95784,4963000,25.463312
"2015-07-17",27.799736,28.59025,27.720686,28.53755,7281300,25.991299
"2015-07-20",28.669302,28.985508,28.458498,28.748354,7178500,26.183292
"2015-07-21",28.695652,28.959156,27.588932,27.905138,8160800,25.41531
"2015-07-22",27.878788,28.300396,27.826086,28.194994,4284200,25.679306
"2015-07-23",28.194994,28.774704,28.089592,28.484848,6006400,25.943295
"2015-07-24",28.142292,29.512516,27.667984,28.827404,10578600,26.255291
"2015-07-27",28.642952,28.748354,27.878788,27.98419,8554000,25.48731
"2015-07-28",28.089592,28.247694,27.641634,28.089592,4550500,25.583307
"2015-07-29",28.194994,28.458498,28.01054,28.353096,3648500,25.823299
"2015-07-30",28.274044,28.405798,28.063242,28.379446,3680000,25.847298
"2015-07-31",28.59025,29.11726,28.247694,29.038208,5947300,26.447281
"2015-08-03",29.09091,29.11726,28.722002,28.827404,5875000,26.255291
"2015-08-04",28.853754,29.249012,28.748354,28.985508,4150000,26.399286
"2015-08-05",29.19631,29.407114,28.959156,28.959156,4159400,26.375286
"2015-08-06",28.985508,29.328064,28.906456,28.906456,3631300,26.327288
"2015-08-07",28.801054,28.959156,28.432148,28.669302,3997200,26.111292
"2015-08-10",28.880106,29.828722,28.827404,29.69697,3583500,27.047268
"2015-08-11",29.459816,29.644268,28.985508,29.19631,4147500,26.591282
"2015-08-12",28.985508,29.16996,28.5639,29.011858,3543700,26.423286
"2015-08-13",29.011858,29.16996,28.695652,28.853754,2495500,26.279287
"2015-08-14",28.801054,29.19631,28.695652,29.11726,3125800,26.519281
"2015-08-17",29.09091,30.171278,28.959156,29.960474,4782200,27.28726
"2015-08-18",30.092226,30.197628,29.644268,29.828722,2910800,27.167265
"2015-08-19",29.72332,29.855072,29.459816,29.617918,3678400,26.975267
"2015-08-20",29.354414,29.591568,29.011858,29.064558,4337900,26.471285
"2015-08-21",28.827404,29.328064,28.089592,28.168642,7457200,25.655306
"2015-08-24",26.455862,27.351778,25.71805,26.166008,12130300,23.831358
"2015-08-25",27.088274,27.114624,25.454546,25.454546,6401800,23.183376
"2015-08-26",26.086956,26.32411,25.349144,26.24506,5582200,23.903355
"2015-08-27",26.482214,27.035574,26.32411,26.956522,5866500,24.551334
"2015-08-28",26.772068,27.325428,26.693018,27.167326,4110300,24.74333
"2015-08-31",27.035574,27.40448,26.693018,26.798418,6569600,24.407337
"2015-09-01",26.139658,26.482214,25.638998,25.77075,5861400,23.471363
"2015-09-02",26.24506,26.27141,25.77075,26.27141,4856300,23.927357
"2015-09-03",26.29776,26.798418,26.29776,26.403162,7488100,24.047346
"2015-09-04",26.113306,26.350462,25.981554,26.113306,3881900,23.783354
"2015-09-08",26.587616,27.536232,26.482214,27.45718,5140500,25.007322
"2015-09-09",27.799736,27.905138,26.930172,26.956522,5109600,24.551334
"2015-09-10",26.982872,27.351778,26.85112,27.167326,3965300,24.74333
"2015-09-11",26.982872,27.509882,26.930172,27.48353,3438000,25.031326
"2015-09-14",27.509882,27.536232,27.061924,27.193676,3186800,24.76733
"2015-09-15",27.325428,28.01054,27.220026,27.878788,3712300,25.39131
"2015-09-16",27.878788,28.274044,27.799736,27.98419,3904300,25.48731
"2015-09-17",27.905138,28.405798,27.799736,27.878788,3420200,25.39131
"2015-09-18",27.37813,27.720686,27.009222,27.272728,8995400,24.839323
"2015-09-21",27.40448,27.694334,27.114624,27.694334,4784200,25.223316
"2015-09-22",27.299078,27.40448,27.088274,27.220026,3449800,24.791327
"2015-09-23",27.220026,27.246376,26.772068,26.82477,3115800,24.431339
"2015-09-24",26.587616,26.82477,26.24506,26.613966,3143700,24.239344
"2015-09-25",26.930172,27.009222,26.27141,26.561264,3799700,24.191343
"2015-09-28",26.27141,26.429512,25.296442,25.401844,4227500,23.196507
"2015-09-29",25.428194,25.612648,24.927536,25.006588,4684200,22.835564
"2015-09-30",25.349144,25.6917,25.085638,25.638998,4207700,23.413071
"2015-10-01",25.586298,25.77075,25.032938,25.401844,4241100,23.196507
"2015-10-02",25.032938,25.981554,24.901186,25.955204,3550900,23.701818
"2015-10-05",26.166008,26.350462,25.7444,26.27141,4758800,23.99058
"2015-10-06",26.29776,26.508564,26.086956,26.29776,4058400,24.014643
"2015-10-07",26.508564,27.299078,26.32411,27.272728,7382400,24.904961
"2015-10-08",27.299078,27.905138,27.246376,27.747036,3872200,25.338097
"2015-10-09",27.747036,28.03689,27.641634,27.799736,4185800,25.386215
"2015-10-12",27.826086,27.95784,27.37813,27.562582,3289800,25.169653
"2015-10-13",27.43083,27.747036,27.272728,27.43083,2849700,25.049339
"2015-10-14",27.40448,27.48353,26.640316,26.693018,6338400,24.375582
"2015-10-15",26.613966,27.246376,26.429512,27.140974,13470000,24.784651
"2015-10-16",27.246376,27.272728,26.613966,26.87747,5938800,24.544024
"2015-10-19",26.772068,26.90382,26.640316,26.85112,4584700,24.519957
"2015-10-20",26.745718,27.37813,26.693018,26.956522,3307000,24.616207
"2015-10-21",27.035574,27.167326,26.693018,26.772068,4663000,24.447769
"2015-10-22",26.85112,27.246376,26.745718,27.114624,3537700,24.760588
"2015-10-23",27.299078,27.641634,27.061924,27.246376,5850600,24.880899
"2015-10-26",27.48353,27.931488,26.166008,26.429512,8520000,24.134953
"2015-10-27",26.192358,26.350462,24.242424,24.479578,12003700,22.354313
"2015-10-28",24.58498,25.059288,24.268774,24.664032,7087100,22.522749
"2015-10-29",24.55863,24.637682,24.163372,24.61133,4176800,22.474625
"2015-10-30",24.822134,25.006588,24.400528,24.743084,4958300,22.594936
"2015-11-02",24.848484,25.7444,24.743084,25.533596,8355700,23.316818
"2015-11-03",25.533596,25.955204,25.428194,25.66535,3799700,23.437134
"2015-11-04",25.6917,25.7444,25.296442,25.401844,2491400,23.196507
"2015-11-05",25.401844,25.638998,25.11199,25.375494,2414900,23.172445
"2015-11-06",25.243742,25.6917,25.059288,25.6917,5001900,23.461199
"2015-11-09",25.66535,25.71805,25.322794,25.507246,3568200,23.292759
"2015-11-10",25.428194,25.586298,25.16469,25.349144,2617600,23.14838
"2015-11-11",25.559948,27.140974,25.559948,27.009222,10368000,24.664335
"2015-11-12",26.82477,27.140974,26.561264,26.693018,6001100,24.375582
"2015-11-13",26.482214,26.87747,26.455862,26.561264,5422200,24.255266
"2015-11-16",26.482214,26.956522,26.32411,26.87747,5670900,24.544024
"2015-11-17",26.930172,27.193676,26.772068,27.088274,4500400,24.736523
"2015-11-18",27.140974,27.852438,27.035574,27.773386,5304300,25.36215
"2015-11-19",27.747036,27.905138,27.325428,27.48353,2511500,25.097467
"2015-11-20",27.720686,27.931488,27.45718,27.562582,3877600,25.169653
"2015-11-23",27.641634,28.432148,27.536232,28.326746,5792600,25.867476
"2015-11-24",29.038208,29.038208,27.45718,27.95784,9969800,25.530596
"2015-11-25",27.95784,28.326746,27.562582,27.905138,2907700,25.482468
"2015-11-27",27.905138,28.142292,27.878788,28.01054,947300,25.578716
"2015-11-30",28.089592,28.142292,27.667984,27.799736,3294500,25.386215
"2015-12-01",27.878788,28.247694,27.747036,28.168642,2664000,25.723097
"2015-12-02",28.194994,28.221344,27.325428,27.325428,3013700,24.953089
"2015-12-03",27.509882,27.615284,27.009222,27.299078,7722100,24.929024
"2015-12-04",27.299078,27.98419,27.299078,27.615284,5232500,25.217781
"2015-12-07",27.509882,27.588932,26.719368,26.798418,3204300,24.47183
"2015-12-08",26.534914,26.719368,26.29776,26.666666,3116100,24.351519
"2015-12-09",26.482214,27.088274,26.218708,26.403162,4497100,24.110889
"2015-12-10",26.508564,26.956522,26.32411,26.798418,3699800,24.47183
"2015-12-11",26.29776,26.693018,26.27141,26.455862,4562300,24.159014
"2015-12-14",26.508564,26.613966,25.559948,25.981554,3832700,23.725885
"2015-12-15",26.403162,26.613966,26.034256,26.403162,3416200,24.110889
"2015-12-16",26.534914,27.140974,26.455862,27.061924,3010200,24.71246
"2015-12-17",27.088274,27.43083,26.508564,26.85112,4398500,24.519957
"2015-12-18",26.640316,26.90382,26.32411,26.745718,7071700,24.423708
"2015-12-21",27.009222,27.509882,26.85112,27.140974,3333000,24.784651
"2015-12-22",27.272728,28.247694,27.167326,28.194994,3446100,25.747158
"2015-12-23",28.300396,28.6166,28.194994,28.511198,2919200,26.035912
"2015-12-24",28.511198,28.801054,28.432148,28.669302,1327400,26.18029
"2015-12-28",28.511198,28.53755,27.852438,28.063242,2209400,25.626846
"2015-12-29",28.089592,28.379446,28.01054,28.194994,1781300,25.811544
"2015-12-30",28.142292,28.326746,28.063242,28.247694,1648200,25.859789
"2015-12-31",28.115942,28.194994,27.773386,28.01054,2389900,25.642683
"2016-01-04",27.43083,27.48353,26.693018,27.140974,3462000,24.846624
"2016-01-05",27.140974,27.43083,26.956522,27.088274,2460000,24.798382
"2016-01-06",26.693018,26.85112,26.429512,26.745718,2625300,24.484781
"2016-01-07",26.218708,26.350462,25.823452,26.007906,4048000,23.80934
"2016-01-08",26.192358,26.32411,25.13834,25.270092,4503100,23.133896
"2016-01-11",25.401844,25.454546,24.347826,24.769434,3475100,22.675564
"2016-01-12",25.11199,25.217392,24.505928,25.11199,2435000,22.989161
"2016-01-13",25.270092,25.322794,24.242424,24.295126,2174800,22.241348
