"","VTR.Open","VTR.High","VTR.Low","VTR.Close","VTR.Volume","VTR.Adjusted"
"2011-03-10",59.381065,60.248943,59.31255,59.929199,2021500,41.628689
"2011-03-11",59.780746,60.568687,59.757908,60.408817,1205300,41.961853
"2011-03-14",60.066235,60.317459,59.769329,60.180428,656600,41.803188
"2011-03-15",58.92429,60.203266,58.821514,59.803585,988000,41.541443
"2011-03-16",59.826424,60.009136,58.216286,58.638802,1399400,40.732342
"2011-03-17",59.540939,59.563778,58.741577,59.31255,876200,41.200348
"2011-03-18",59.974876,60.100491,59.346809,59.735069,1951900,41.493843
"2011-03-21",60.180428,60.52301,59.860683,60.477333,1215600,42.009441
"2011-03-22",60.443073,60.443073,59.472424,59.735069,1012400,41.493843
"2011-03-23",59.700809,59.700809,58.73016,58.844353,1862600,40.875134
"2011-03-24",59.11842,59.301132,58.673061,59.049904,688100,41.01791
"2011-03-25",59.106998,59.598038,58.844353,59.50668,1352000,41.335194
"2011-03-28",59.666553,60.031975,59.392487,59.952038,739400,41.644554
"2011-03-29",59.689392,60.363136,59.31255,60.146168,1335400,41.779408
"2011-03-30",60.32888,61.516502,60.271782,61.379467,1197800,42.636093
"2011-03-31",61.288113,62.076054,61.13966,62.007538,978200,43.072369
"2011-04-01",62.464314,62.509991,61.505081,61.801987,1229600,42.929596
"2011-04-04",61.961861,62.304443,61.859085,62.053215,707400,43.104095
"2011-04-05",62.007538,62.418636,61.824825,62.144569,741800,43.167557
"2011-04-06",62.327282,62.361538,61.573597,61.733471,843400,42.881992
"2011-04-07",61.607857,61.676373,60.877014,61.310951,957400,42.588497
"2011-04-08",61.984699,62.064632,61.059723,61.151077,946800,42.477448
"2011-04-11",61.196758,61.961861,61.196758,61.596436,1003600,42.7868
"2011-04-12",61.29953,62.487152,61.29953,62.213085,1732700,43.215157
"2011-04-13",62.258766,62.589928,62.098892,62.110313,1934600,43.143768
"2011-04-14",61.91618,62.806896,61.72205,62.692703,1723600,43.548309
"2011-04-15",62.658443,64.063034,62.658443,63.617676,1570700,44.190823
"2011-04-18",62.795479,63.149479,62.555668,62.886833,865800,43.683155
"2011-04-19",62.989609,63.412128,62.795479,62.955349,1015100,43.730747
"2011-04-20",63.663357,63.823227,63.058125,63.766129,947500,44.293949
"2011-04-21",64.028778,64.028778,63.252254,63.492062,858100,44.103569
"2011-04-25",63.617676,63.903164,63.138062,63.571999,647200,44.159096
"2011-04-26",63.629097,64.405617,63.629097,64.211487,1226000,44.603302
"2011-04-27",64.268585,64.519814,63.857487,64.451294,858600,44.769882
"2011-04-28",64.325684,65.182137,64.314262,64.805298,1104900,45.015785
"2011-04-29",64.885231,64.919495,62.612766,63.868904,2068100,44.365334
"2011-05-02",64.142975,64.713943,63.97168,64.63401,892300,44.896797
"2011-05-03",64.622589,64.896652,63.469223,64.417038,1096200,44.746082
"2011-05-04",64.496971,64.736778,63.903164,64.028778,1231800,44.476383
"2011-05-05",63.697613,64.063034,62.715542,63.35503,1669800,44.008381
"2011-05-06",63.948841,63.994518,61.939022,62.281605,821200,43.262749
"2011-05-09",62.190247,62.612766,61.950439,62.247345,721600,43.238964
"2011-05-10",62.441475,62.795479,62.213085,62.589928,1407700,43.476917
"2011-05-11",63.846066,63.846066,62.327282,62.681282,3033300,43.540375
"2011-05-12",62.372959,63.366451,62.361538,63.183739,852100,43.889393
"2011-05-13",63.446384,63.651936,61.767727,61.836246,1247600,42.953392
"2011-05-16",61.836246,62.509991,61.642117,62.167408,1177900,43.183422
"2011-05-17",61.801987,62.567089,61.801987,62.407219,1388300,43.349998
"2011-05-18",62.54425,63.275093,61.927601,63.172318,1334700,43.881474
"2011-05-19",63.377869,63.377869,62.281605,62.704121,1084600,43.556244
"2011-05-20",62.612766,62.852573,62.441475,62.57851,1261400,43.46899
"2011-05-23",62.041794,62.509991,61.836246,62.076054,1127900,43.119976
"2011-05-24",62.315861,62.875416,62.121731,62.624187,1815200,43.500717
"2011-05-25",62.475735,62.863995,61.859085,62.521412,947300,43.429321
"2011-05-26",62.327282,63.103802,61.72205,62.921093,927100,43.706951
"2011-05-27",63.19516,63.560581,63.1609,63.332191,1292900,43.992516
"2011-05-31",63.834648,64.496971,63.343613,64.405617,2422300,44.738155
"2011-06-01",64.085876,64.257164,63.012447,63.069546,1354600,43.810078
"2011-06-02",63.046707,63.480644,62.270184,62.327282,1218000,43.294483
"2011-06-03",61.573597,62.624187,61.436565,62.235924,911200,43.231026
"2011-06-06",62.258766,62.281605,61.242435,61.242435,1448800,42.540901
"2011-06-07",61.687794,62.041794,61.253853,61.516502,1477200,42.731281
"2011-06-08",60.91127,61.185337,60.545849,60.7514,1135000,42.597988
"2011-06-09",61.071144,61.071144,60.203266,60.351719,1048000,42.317741
"2011-06-10",60.214684,60.374557,58.364738,58.46751,1985400,40.996559
"2011-06-13",58.50177,59.152679,58.090672,58.593124,2168300,41.084641
"2011-06-14",59.757908,60.317459,59.495262,60.191845,2179800,42.205631
"2011-06-15",59.826424,60.031975,58.787254,59.186935,1735200,41.501015
"2011-06-16",59.301132,60.283203,58.969967,59.792168,2072000,41.925388
"2011-06-17",60.214684,60.511589,59.529518,60.169006,1286200,42.189613
"2011-06-20",59.666553,61.002628,59.666553,60.728561,1005300,42.58197
"2011-06-21",61.196758,61.505081,60.68288,61.470825,1061200,43.102436
"2011-06-22",61.265274,61.813408,61.036884,61.288113,1867600,42.974327
"2011-06-23",60.705723,61.002628,59.837845,60.465912,1757300,42.397808
"2011-06-24",60.465912,60.899853,60.077652,60.237526,2107000,42.237659
"2011-06-27",60.374557,60.7514,60.157589,60.431656,969200,42.373791
"2011-06-28",60.762817,61.630695,60.203266,61.185337,2507900,42.902256
"2011-06-29",61.482243,61.619274,61.025467,61.17392,1672800,42.894249
"2011-06-30",61.470825,61.470825,60.157589,60.191845,2220100,42.205631
"2011-07-01",60.637203,61.870502,60.454494,61.36805,21351500,43.030373
"2011-07-05",61.607857,62.178829,61.425144,61.470825,7628700,43.191399
"2011-07-06",61.185337,61.996117,61.185337,61.790569,2536000,43.416061
"2011-07-07",62.521412,62.532829,62.098892,62.235924,2342700,43.728989
"2011-07-08",61.482243,62.076054,61.425144,62.030376,1657700,43.584553
"2011-07-11",61.322372,61.699211,61.014046,61.322372,2132900,43.087097
"2011-07-12",60.922691,62.213085,60.797077,61.607857,1873400,43.287682
"2011-07-13",61.710632,61.939022,60.94553,60.956947,2288600,42.83033
"2011-07-14",61.482243,61.619274,60.408817,60.580109,2102400,42.565559
"2011-07-15",60.694302,61.276691,60.374557,61.265274,2185400,43.046963
"2011-07-18",60.899853,61.128239,60.568687,61.093983,1349100,42.926605
"2011-07-19",61.345211,61.630695,61.048306,61.630695,1716900,43.303722
"2011-07-20",61.847664,62.224506,61.596436,62.087471,1257200,43.624683
"2011-07-21",62.372959,63.434967,62.372959,63.206577,1393500,44.410995
"2011-07-22",63.377869,63.663357,63.138062,63.377869,1413000,44.531353
"2011-07-25",62.612766,63.275093,62.567089,62.829735,1065100,44.146214
"2011-07-26",62.921093,63.38929,62.498573,63.023865,1515400,44.282604
"2011-07-27",62.93251,62.93251,61.984699,62.018955,1977700,43.57653
"2011-07-28",62.201668,62.498573,61.379467,61.642117,1627600,43.311756
"2011-07-29",61.014046,61.996117,60.854176,61.813408,1623000,43.432114
"2011-08-01",60.614365,60.694302,58.855774,59.632294,4974500,41.899578
"2011-08-02",59.221195,59.872101,58.673061,58.741577,2691600,41.273739
"2011-08-03",58.73016,58.752998,56.491951,57.816605,4288200,40.623837
"2011-08-04",57.222794,57.953636,55.178715,55.350006,3155900,38.890705
"2011-08-05",56.05801,56.05801,53.22599,54.390774,3297000,38.216721
"2011-08-08",53.42012,53.42012,49.389061,50.199841,5964800,35.272045
"2011-08-09",50.633778,54.45929,50.336872,54.299419,5437700,38.152542
"2011-08-10",53.168892,53.922577,51.193333,51.376041,5029500,36.098473
"2011-08-11",51.764301,54.744774,51.079136,53.888317,3639400,37.863689
"2011-08-12",54.356514,55.08736,53.408703,54.242321,2258000,38.112423
"2011-08-15",54.642002,56.67466,54.470711,56.663242,2528700,39.813435
"2011-08-16",55.955235,56.857372,55.544136,56.069431,2432700,39.396198
"2011-08-17",56.51479,56.880211,55.681168,56.423431,1467200,39.644936
"2011-08-18",54.836132,55.315746,53.45438,54.276577,3868200,38.136482
"2011-08-19",53.865479,55.544136,53.739864,54.482128,3031700,38.280914
"2011-08-22",55.806782,56.035172,53.84264,55.726849,3086200,39.155499
"2011-08-23",55.738266,57.531116,55.361423,57.519699,2380200,40.415215
"2011-08-24",57.279892,58.798676,57.279892,58.46751,1791300,41.081173
"2011-08-25",58.718739,59.369648,56.914467,57.508278,1725200,40.407181
"2011-08-26",57.177116,58.319057,55.989494,58.239124,1398600,40.920692
"2011-08-29",59.015644,60.203266,58.912868,60.146168,1912400,42.260654
"2011-08-30",59.94062,60.602947,59.495262,60.203266,1634400,42.300774
"2011-08-31",60.52301,61.345211,59.815006,61.071144,2032600,42.91058
"2011-09-01",61.208176,61.310951,59.757908,60.009136,1241700,42.164364
"2011-09-02",58.73016,59.712231,58.547447,58.604546,1717900,41.177448
"2011-09-06",56.651821,59.335388,56.651821,59.244034,2028200,41.626785
"2011-09-07",60.169006,62.098892,59.186935,61.996117,2508200,43.560482
"2011-09-08",61.870502,62.338699,61.231014,61.36805,2454700,43.119186
"2011-09-09",60.648624,60.648624,57.828022,58.204865,2643300,41.197781
"2011-09-12",57.474022,58.387577,57.291309,58.250542,2199400,41.23011
"2011-09-13",58.513191,58.638802,57.828022,58.261963,2133000,41.23819
"2011-09-14",58.650223,58.878613,57.485439,58.478931,1593100,41.391762
"2011-09-15",59.038483,59.689392,58.718739,59.666553,1846700,42.232384
"2011-09-16",59.815006,61.539341,59.609455,61.516502,3110800,43.541763
"2011-09-19",60.465912,60.877014,59.917782,60.146168,1665300,42.57185
"2011-09-20",60.477333,61.733471,60.111912,60.785656,1566400,43.024483
"2011-09-21",61.014046,61.071144,57.531116,57.599636,1793500,40.769398
"2011-09-22",56.32066,57.085758,55.464199,56.09227,2347700,39.702469
"2011-09-23",55.978073,56.217884,55.201553,55.726849,2132800,39.443821
"2011-09-26",56.32066,57.222794,55.509876,57.074341,2192100,40.397591
"2011-09-27",58.673061,59.08416,57.713829,58.067833,1681200,41.100784
"2011-09-28",57.953636,58.330479,56.274979,56.389175,2584600,39.912628
"2011-09-29",57.474022,57.668152,56.229301,57.222794,1464400,40.502663
"2011-09-30",55.932396,57.245632,55.932396,56.412014,2640800,39.928787
"2011-10-03",56.046593,56.937305,54.413612,54.470711,2452000,38.554722
"2011-10-04",53.602833,55.212971,52.769215,55.030262,3590400,38.950779
"2011-10-05",55.178715,55.841042,53.214573,55.350006,2195500,39.177101
"2011-10-06",55.212971,56.149364,54.562065,55.989494,1616900,39.62973
"2011-10-07",56.503368,57.028664,54.938908,55.258652,2692300,39.112442
"2011-10-10",56.412014,58.490349,55.909557,58.398994,2596900,41.335186
"2011-10-11",57.907959,58.067833,56.617561,56.903049,2112100,40.276348
"2011-10-12",57.234211,58.227703,56.880211,57.199955,1644800,40.486507
"2011-10-13",56.560467,56.777435,55.110199,56.263561,1791800,39.823723
"2011-10-14",57.005825,58.090672,56.937305,57.896542,1607700,40.979549
"2011-10-17",57.485439,57.668152,56.126526,56.309238,1811400,39.856049
"2011-10-18",56.412014,58.73016,56.25214,58.364738,1857500,41.31094
"2011-10-19",58.376156,59.198357,58.022152,58.821514,2124800,41.634254
"2011-10-20",58.867191,59.129841,57.576797,58.992805,1654500,41.755489
"2011-10-21",59.438164,60.842754,59.438164,60.55727,2225500,42.862827
"2011-10-24",60.545849,61.927601,60.454494,61.836246,1478700,43.768093
"2011-10-25",60.625786,61.036884,60.054813,60.55727,1854300,42.862827
"2011-10-26",61.573597,61.653534,60.454494,60.819916,1846900,43.048729
"2011-10-27",62.73838,62.898254,61.516502,62.430058,3128000,44.188404
"2011-10-28",62.384377,64.200066,62.384377,63.994518,2028600,45.295738
"2011-10-31",63.138062,64.782463,62.93251,63.503483,2009000,44.948177
"2011-11-01",61.767727,62.624187,61.036884,61.196758,2385200,43.315456
"2011-11-02",62.384377,62.441475,60.922691,62.030376,2146900,43.905506
"2011-11-03",62.921093,63.297932,61.356628,62.795479,2481400,44.447048
"2011-11-04",61.585018,62.658443,60.808495,62.007538,1650300,43.889336
"2011-11-07",62.155991,62.943932,61.310951,61.904762,1256500,43.816593
"2011-11-08",62.338699,62.715542,61.162498,62.57851,1754400,44.293472
"2011-11-09",61.17392,61.642117,59.677971,59.780746,2106900,42.313213
"2011-11-10",60.68288,60.842754,59.426743,60.203266,1368400,42.612259
"2011-11-11",61.116821,62.041794,60.534431,61.961861,1274600,43.85701
"2011-11-14",61.56218,61.642117,59.997715,60.237526,1206900,42.636513
"2011-11-15",59.963459,61.059723,59.620876,60.774239,918900,43.016407
"2011-11-16",60.271782,61.425144,59.986298,60.271782,1090600,42.660763
"2011-11-17",60.031975,60.214684,58.50177,58.764416,1486400,41.593842
"2011-11-18",59.186935,59.894939,58.741577,59.849262,1927800,42.361691
"2011-11-21",58.513191,59.106998,57.668152,58.033573,1387900,41.07655
"2011-11-22",57.88512,58.490349,57.165695,57.816605,1473200,40.92297
"2011-11-23",57.485439,57.485439,55.955235,56.183624,1820900,39.767128
"2011-11-25",56.263561,57.713829,56.172207,56.606144,608200,40.0662
"2011-11-28",58.216286,58.261963,57.040081,57.599636,1765900,40.769398
"2011-11-29",57.91938,57.942219,57.108601,57.474022,982800,40.680485
"2011-11-30",59.186935,60.385979,58.490349,60.248943,2842000,42.644596
"2011-12-01",60.043392,60.054813,58.764416,59.027065,1273500,41.779743
"2011-12-02",59.358227,59.632294,58.398994,58.513191,1946900,41.416023
"2011-12-05",59.301132,59.346809,58.478931,58.947128,1384900,41.723156
"2011-12-06",59.004227,60.32888,58.844353,59.906361,1453000,42.402107
"2011-12-07",59.723648,60.94553,59.31255,60.705723,1604100,42.967911
"2011-12-08",60.431656,60.591526,59.598038,59.803585,1832500,42.329361
"2011-12-09",59.94062,61.242435,59.883522,60.979786,1407200,43.161888
"2011-12-12",60.123329,60.271782,59.027065,59.381065,1557000,42.030296
"2011-12-13",58.855774,59.426743,57.72525,58.124928,1558700,41.543472
"2011-12-14",57.896542,59.403904,57.816605,59.015644,1815600,42.180107
"2011-12-15",59.757908,60.614365,59.403904,60.351719,1387000,43.135017
"2011-12-16",60.865593,61.482243,60.111912,60.408817,2085400,43.175838
"2011-12-19",60.637203,60.705723,59.495262,59.563778,1569600,42.571869
"2011-12-20",60.602947,61.710632,60.32888,61.265274,1580900,43.787968
"2011-12-21",61.402306,61.664955,60.854176,61.482243,994200,43.943043
"2011-12-22",61.72205,62.498573,61.653534,62.247345,1073800,44.489887
"2011-12-23",62.635605,62.806896,62.133152,62.73838,759300,44.840839
"2011-12-27",62.77264,63.434967,62.395798,63.229416,794000,45.191795
"2011-12-28",63.309353,63.38929,62.601349,62.77264,1017900,44.865334
"2011-12-29",62.77264,63.446384,62.669865,63.149479,1003400,45.134655
"2011-12-30",63.263676,63.686195,62.955349,62.955349,917100,44.995911
"2012-01-03",64.154388,64.496971,62.978188,63.480644,1908900,45.371353
"2012-01-04",61.208176,61.664955,61.059723,61.436565,7189200,43.910397
"2012-01-05",61.33379,61.664955,60.797077,61.596436,1800800,44.024658
"2012-01-06",61.619274,61.801987,61.151077,61.322372,1896100,43.828777
"2012-01-09",61.459404,61.596436,61.025467,61.29953,974400,43.812447
"2012-01-10",61.984699,62.258766,61.56218,62.110313,2244500,44.391945
"2012-01-11",62.053215,62.521412,61.744888,62.418636,1831600,44.612312
"2012-01-12",62.624187,62.726963,61.619274,62.121731,1875800,44.400101
"2012-01-13",61.653534,62.921093,61.653534,62.749802,3939000,44.848999
"2012-01-17",63.058125,63.766129,62.978188,63.377869,1949300,45.297901
"2012-01-18",63.263676,63.868904,63.046707,63.594837,1653500,45.452972
"2012-01-19",63.857487,64.177231,63.446384,63.97168,2101200,45.722301
"2012-01-20",63.948841,64.428459,63.537743,64.428459,2598700,46.048782
"2012-01-23",64.496971,65.090782,64.291428,65.010849,1745400,46.465046
"2012-01-24",64.63401,65.53614,64.519814,65.53614,1916900,46.840477
"2012-01-25",65.296333,66.244148,64.668266,66.141373,2313300,47.273048
"2012-01-26",66.57531,67.35183,66.129951,67.35183,2273200,48.138191
"2012-01-27",67.203377,67.420349,66.495377,67.169121,1548600,48.00761
"2012-01-30",66.620987,66.655251,65.958664,66.301247,1411400,47.387318
"2012-01-31",66.643829,66.792282,65.935822,66.586731,2100300,47.591362
"2012-02-01",66.997833,67.374672,66.563889,66.84938,1252000,47.779091
"2012-02-02",67.054924,67.203377,66.369759,66.541054,898400,47.558716
"2012-02-03",67.1577,67.43177,66.483955,66.860794,1827200,47.787247
"2012-02-06",66.643829,67.169121,66.449699,67.123444,896000,47.974976
"2012-02-07",66.735184,67.35183,66.518211,67.226219,876100,48.048424
"2012-02-08",67.077766,67.214798,66.472534,67.089188,780900,47.950485
"2012-02-09",67.146286,67.203377,66.266983,66.712341,713100,47.681129
"2012-02-10",66.289825,66.552475,65.890144,66.369759,946400,47.436283
"2012-02-13",66.837959,67.112022,66.586731,67.066345,664900,47.934166
"2012-02-14",66.895058,66.906471,65.981499,66.301247,952800,47.387318
"2012-02-15",66.472534,66.712341,65.513306,65.741692,1241000,46.987385
"2012-02-16",66.050018,66.541054,65.673172,65.775948,2125200,47.011871
"2012-02-17",65.136459,66.552475,63.834648,65.284912,2011300,46.660923
"2012-02-21",65.34201,65.421951,63.77755,64.142975,2200700,45.844742
"2012-02-22",63.948841,64.314262,63.594837,64.051613,2224900,45.779446
"2012-02-23",64.131554,64.988007,64.005936,64.82814,1765900,46.334454
"2012-02-24",64.394196,64.474136,63.183739,63.948841,3050800,45.705997
"2012-02-27",62.624187,64.188652,62.624187,64.085876,2230600,45.803925
"2012-02-28",64.131554,64.474136,63.674774,63.880325,1549600,45.657017
"2012-02-29",64.222908,64.291428,63.560581,63.857487,1597200,45.640682
"2012-03-01",63.800388,64.200066,63.480644,63.846066,1074600,45.632534
"2012-03-02",63.868904,64.793877,63.846066,64.542648,1565200,46.130402
"2012-03-05",64.611168,64.896652,64.314262,64.668266,1348400,46.220184
"2012-03-06",64.108711,64.793877,64.051613,64.211487,1598100,45.893707
"2012-03-07",63.914581,63.926003,62.978188,63.560581,1527000,45.87141
"2012-03-08",63.834648,63.97168,63.38929,63.58342,1468900,45.887886
"2012-03-09",63.606258,63.720451,63.12664,63.252254,1737700,45.648891
"2012-03-12",63.252254,64.051613,63.138062,63.697613,1207900,45.970299
"2012-03-13",64.063034,65.456207,63.983101,65.330589,1298800,47.148811
"2012-03-14",65.239235,65.60466,64.850975,65.399109,1331400,47.198265
"2012-03-15",65.319176,65.490463,64.965172,65.307755,1349200,47.132332
"2012-03-16",65.239235,65.570404,64.976593,65.056526,2132800,46.951015
"2012-03-19",65.010849,65.581818,64.816719,65.34201,1496200,47.157063
"2012-03-20",65.056526,65.399109,64.862396,65.273499,954700,47.107609
"2012-03-21",65.41053,65.513306,65.056526,65.204979,721800,47.058159
"2012-03-22",64.782463,64.782463,63.81181,63.948841,1840500,46.151611
