"","KMB.Open","KMB.High","KMB.Low","KMB.Close","KMB.Volume","KMB.Adjusted"
"2005-04-04",62.761265,62.81879,62.320229,62.636623,1778800,37.615936
"2005-04-05",62.780441,63.221478,62.627037,63.068073,1668600,37.87505
"2005-04-06",63.163952,63.413231,62.972195,63.048897,955100,37.863525
"2005-04-07",63.135185,63.988495,62.809204,63.662514,1483000,38.23204
"2005-04-08",63.662514,63.911793,63.010548,63.058487,1185500,37.869286
"2005-04-11",62.847553,63.959732,62.847553,63.748802,1381000,38.283844
"2005-04-12",63.566635,64.141899,63.048897,63.892616,1342000,38.370213
"2005-04-13",63.892616,64.228188,62.86673,63.08725,1596500,37.886559
"2005-04-14",62.847553,63.135185,62.598274,62.674976,2094100,37.638973
"2005-04-15",62.272293,63.988495,61.735378,61.869606,2492200,37.155315
"2005-04-18",61.936722,62.272293,61.572388,61.821667,1788900,37.126522
"2005-04-19",62.080536,62.090126,61.371044,61.591564,1117500,36.988335
"2005-04-20",61.361458,61.524448,60.258869,60.402683,1651600,36.274368
"2005-04-21",61.457336,61.505272,60.824543,61.351871,1205200,36.844395
"2005-04-22",60.882072,61.371044,60.42186,60.910835,1480400,36.579521
"2005-04-25",60.402683,61.169704,59.472675,60.63279,3207300,36.412544
"2005-04-26",60.316395,60.393097,59.482262,59.511024,2158500,35.738892
"2005-04-27",59.20422,60.028763,58.734421,59.635666,1530100,35.81374
"2005-04-28",59.539787,59.808247,59.050816,59.050816,1424800,35.462505
"2005-04-29",59.079578,60.162991,59.079578,59.875359,1720800,35.95768
"2005-05-02",59.884949,60.028763,59.443913,59.932884,1363800,35.992233
"2005-05-03",59.923298,60.134228,59.511024,59.846596,1533600,35.940414
"2005-05-04",59.894535,60.124641,59.664429,59.817833,1544800,35.923134
"2005-05-05",59.683605,59.865772,59.242569,59.587727,1392000,35.784943
"2005-05-06",59.779484,59.779484,58.859062,58.99329,1364700,35.427967
"2005-05-09",59.060402,59.721954,58.830296,59.721954,1143500,35.865551
"2005-05-10",59.443913,59.558964,59.012463,59.175457,1553800,35.537369
"2005-05-11",59.252159,60.019176,59.19463,59.827419,1235700,35.928898
"2005-05-12",59.923298,60.37392,59.683605,59.78907,1255700,35.905861
"2005-05-13",59.980824,59.980824,59.041225,59.424736,1541700,35.687065
"2005-05-16",59.539787,60.80537,59.491852,60.80537,1270800,36.516197
"2005-05-17",60.661552,61.514862,60.623203,61.447746,1928600,36.901966
"2005-05-18",61.744965,62.214764,61.581974,61.783318,1874300,37.103485
"2005-05-19",62.262703,62.790028,62.157238,62.579098,1659200,37.581394
"2005-05-20",62.780441,62.790028,62.224354,62.511986,1075200,37.541092
"2005-05-23",62.521572,62.674976,62.099712,62.396931,1228000,37.471985
"2005-05-24",62.473633,62.790028,62.051773,62.502396,1344600,37.535328
"2005-05-25",62.128475,62.502396,61.869606,62.320229,939700,37.42593
"2005-05-26",62.559925,62.828381,62.147652,62.598274,945200,37.592903
"2005-05-27",62.703739,62.703739,61.879196,62.080536,891900,37.281994
"2005-05-31",62.032597,62.07095,61.677853,61.677853,1577100,37.04015
"2005-06-01",61.658676,62.722916,61.43816,62.492809,1080000,37.529568
"2005-06-02",62.588688,62.588688,61.562801,61.668266,1577500,37.034393
"2005-06-03",61.668266,61.994247,61.524448,61.764141,1310600,37.09198
"2005-06-06",61.831257,62.387344,61.764141,62.281879,1394600,37.402912
"2005-06-07",62.416107,63.231064,62.416107,62.627037,1499800,37.610176
"2005-06-08",62.396931,62.416107,61.984661,62.224354,1488700,37.638802
"2005-06-09",62.253117,62.44487,61.744965,62.099712,1679400,37.563412
"2005-06-10",62.301056,62.45446,61.984661,62.109299,1161600,37.569206
"2005-06-13",62.080536,62.502396,61.840843,62.051773,1219900,37.534412
"2005-06-14",61.955898,62.396931,61.869606,62.291466,1198600,37.679401
"2005-06-15",62.310642,62.607861,62.032597,62.435284,1000800,37.766396
"2005-06-16",62.435284,62.483223,62.109299,62.301056,1399000,37.685184
"2005-06-17",62.991371,63.020134,62.502396,62.569511,2038100,37.847584
"2005-06-20",62.540749,62.751678,62.224354,62.224354,1277600,37.638802
"2005-06-21",62.272293,62.320229,61.601151,61.783318,1498300,37.372021
"2005-06-22",62.02301,62.243526,61.581974,61.6395,2367800,37.285027
"2005-06-23",61.744965,61.792904,60.882072,60.882072,1412500,36.826878
"2005-06-24",60.575264,60.738255,60.143814,60.220516,2612700,36.426704
"2005-06-27",60.124641,60.335571,59.904121,60.028763,1669500,36.310711
"2005-06-28",60.21093,60.882072,60.134228,60.623203,1358500,36.670288
"2005-06-29",60.690315,60.977947,60.402683,60.776608,1213800,36.763077
"2005-06-30",60.776608,60.891659,59.980824,60.009586,1512500,36.299122
"2005-07-01",60.306808,60.709492,60.249279,60.527325,1154700,36.612289
"2005-07-05",60.536911,60.814957,60.057526,60.527325,1973000,36.612289
"2005-07-06",60.661552,60.786194,59.060402,59.098755,2067400,35.748161
"2005-07-07",58.600193,58.916588,58.418026,58.676895,1851600,35.492989
"2005-07-08",58.676895,58.954937,58.485138,58.763184,2572700,35.545181
"2005-07-11",59.108341,59.40556,58.878235,59.36721,1971400,35.910557
"2005-07-12",59.443913,59.760307,59.300095,59.319271,1357800,35.881554
"2005-07-13",59.395973,59.712368,59.376797,59.501438,1356700,35.991737
"2005-07-14",59.875359,60.306808,59.731544,60.105465,1092900,36.357113
"2005-07-15",60.115051,60.431446,59.57814,59.616489,1150800,36.061337
"2005-07-18",59.568554,59.971237,59.539787,59.875359,874900,36.217922
"2005-07-19",60.086288,60.306808,59.693192,59.894535,1272500,36.229534
"2005-07-20",59.721954,61.025887,59.606903,60.508148,1256500,36.600689
"2005-07-21",61.294342,61.294342,59.923298,60.258869,1392700,36.449902
"2005-07-22",60.690315,62.310642,60.479385,61.725792,2501200,37.337223
"2005-07-25",61.725792,61.783318,60.527325,61.00671,2401800,36.902267
"2005-07-26",60.814957,60.949184,60.038349,60.441036,2506600,36.560104
"2005-07-27",60.834133,60.872482,60.450623,60.80537,1019200,36.780476
"2005-07-28",60.997124,61.591564,60.85331,61.332695,1135400,37.099442
"2005-07-29",60.939598,61.572388,60.910835,61.131351,1231900,36.977654
"2005-08-01",61.140938,61.581974,60.910835,60.977947,1026900,36.884865
"2005-08-02",61.06424,61.332695,60.834133,60.977947,989000,36.884865
"2005-08-03",60.786194,60.997124,60.354748,60.527325,1315500,36.612289
"2005-08-04",60.479385,60.642376,59.923298,60,1341200,36.29332
"2005-08-05",59.923298,59.952061,59.616489,59.702782,1553400,36.113529
"2005-08-08",59.712368,59.923298,59.539787,59.539787,872800,36.014942
"2005-08-09",59.587727,59.913712,59.40556,59.769894,994300,36.154133
"2005-08-10",59.769894,60.153404,59.213806,59.587727,1280200,36.043934
"2005-08-11",60.162991,60.441036,59.827419,60.402683,1849600,36.536896
"2005-08-12",60.402683,60.79578,60.172581,60.508148,1061400,36.600689
"2005-08-15",60.460213,61.198467,60.191753,61.179291,1104000,37.006653
"2005-08-16",61.169704,61.22723,60.58485,60.59444,1187400,36.652897
"2005-08-17",60.59444,60.651966,60.172581,60.191753,890000,36.409309
"2005-08-18",60.191753,60.910835,60.153404,60.767017,1264900,36.757282
"2005-08-19",60.767017,60.824543,60.575264,60.575264,1304300,36.641285
"2005-08-22",59.875359,60.162991,59.232983,59.741131,2237800,36.13673
"2005-08-23",59.702782,59.875359,59.443913,59.443913,1727800,35.956963
"2005-08-24",59.348034,59.357624,58.619366,58.753597,1474300,35.539387
"2005-08-25",58.724831,59.376797,58.724831,59.376797,2103700,35.916351
"2005-08-26",59.300095,59.549377,58.916588,59.376797,1638000,35.916351
"2005-08-29",58.974113,59.674019,58.753597,59.520615,1567800,36.003334
"2005-08-30",59.280922,59.453499,58.77277,59.36721,1750700,35.910557
"2005-08-31",59.376797,59.750721,58.916588,59.750721,1486100,36.142532
"2005-09-01",59.635666,59.798656,59.41515,59.635666,1730800,36.072941
"2005-09-02",59.827419,59.980824,59.156281,59.41515,1871200,35.939552
"2005-09-06",59.693192,60.316395,59.645252,60.268456,2022300,36.455708
"2005-09-07",60.067116,60.067116,59.41515,59.520615,1354100,36.274185
"2005-09-08",59.635666,59.645252,58.667305,58.676895,1578400,35.760002
"2005-09-09",58.676895,59.185043,58.485138,59.137104,1311600,36.040459
"2005-09-12",59.156281,59.443913,58.974113,59.36721,1595900,36.180702
"2005-09-13",59.060402,59.309685,58.581017,58.830296,1751100,35.853485
"2005-09-14",58.830296,59.012463,58.283798,58.322147,1738300,35.543797
"2005-09-15",58.485138,59.069992,58.398849,59.041225,1636100,35.982025
"2005-09-16",59.300095,60.067116,59.20422,60,2530100,36.566353
"2005-09-19",59.769894,59.78907,58.418026,58.523491,1589300,35.666496
"2005-09-20",58.628956,59.165867,58.341324,58.494728,1810700,35.648979
"2005-09-21",58.465965,58.839886,58.024929,58.533077,1927300,35.672344
"2005-09-22",58.13998,59.060402,58.13998,58.628956,1560700,35.73077
"2005-09-23",58.341324,58.533077,57.583893,58.245445,1561300,35.497051
"2005-09-26",58.485138,58.734421,57.76606,57.986576,1221600,35.339283
"2005-09-27",57.823586,58.331734,57.651009,57.996166,1286200,35.345135
"2005-09-28",57.909874,58.159157,57.622242,57.957813,1267000,35.321758
"2005-09-29",57.698944,57.708534,56.845638,57.372963,2289800,34.965321
"2005-09-30",56.567593,57.114094,56.203259,57.075745,2511900,34.784191
"2005-10-03",57.056568,57.257912,56.510067,56.711411,2994500,34.562145
"2005-10-04",56.347076,57.430489,55.896454,56.931927,2698400,34.696537
"2005-10-05",56.931927,57.13327,55.781399,55.858101,2502400,34.042107
"2005-10-06",55.32119,55.790989,55.129433,55.560883,2874100,33.860966
"2005-10-07",55.800575,56.059444,55.512943,55.886864,1685400,34.059647
"2005-10-10",56.059444,56.184086,55.378716,55.618408,1342800,33.896034
"2005-10-11",55.465004,55.819752,55.139023,55.397892,1330200,33.761627
"2005-10-12",55.273251,55.53212,54.937679,55.023968,1931100,33.533752
"2005-10-13",54.458294,54.937679,54.026844,54.563759,2102100,33.253288
"2005-10-14",54.793865,55.119846,54.141899,54.880154,2325000,33.446106
"2005-10-17",54.784275,54.841801,54.439117,54.525406,1994600,33.229912
"2005-10-18",54.573345,54.793865,54.410355,54.669224,1796000,33.317558
"2005-10-19",54.6884,55.206135,54.506233,55.167786,2484100,33.621399
"2005-10-20",55.071907,55.254074,54.534996,54.697987,2443000,33.335098
"2005-10-21",54.937679,54.995205,54.199425,54.47747,2756200,33.200691
"2005-10-24",55.608822,56.577183,55.426655,55.733459,3467600,33.966156
"2005-10-25",55.273251,55.944389,54.247364,54.573345,3127200,33.259132
"2005-10-26",54.458294,54.640461,53.988495,54.170662,2545200,33.013714
"2005-10-27",54.017258,54.573345,53.88303,54.113136,1638500,32.978657
"2005-10-28",54.314476,54.985619,54.113136,54.966442,2592600,33.498692
"2005-10-31",55.129433,55.129433,54.266541,54.496643,2996100,33.212391
"2005-11-01",54.25695,54.630871,53.307766,53.662514,3817400,32.704029
"2005-11-02",53.355705,54.065197,53.355705,53.911793,3164800,32.855957
"2005-11-03",53.930969,54.697987,53.930969,54.506233,3203900,33.21822
"2005-11-04",54.650047,54.947266,54.25695,54.25695,2300300,33.066303
"2005-11-07",54.324066,55.349953,54.324066,55.148609,2687300,33.609715
"2005-11-08",55.148609,55.465004,54.976032,54.976032,2242500,33.504539
"2005-11-09",55.627995,56.318314,55.32119,55.771812,1972400,33.989521
"2005-11-10",55.608822,56.778522,55.465004,56.596355,1750700,34.492031
"2005-11-11",56.356663,56.874401,56.270374,56.615532,1308900,34.503719
"2005-11-14",57.526367,57.785236,57.190796,57.401726,2722800,34.982838
"2005-11-15",57.401726,57.507191,56.893578,56.97028,1921400,34.719917
"2005-11-16",56.91275,57.142857,56.663471,56.903164,1590500,34.679005
"2005-11-17",56.883987,57.392139,56.778522,57.305847,1169900,34.924427
"2005-11-18",57.92905,57.938637,56.883987,57.372963,1453900,34.965321
"2005-11-21",57.497604,57.852348,57.085331,57.430489,1680000,35.000389
"2005-11-22",57.008629,57.018215,55.953979,56.155323,3655800,34.223244
"2005-11-23",56.088207,56.490891,55.704697,56.164909,1320400,34.229092
"2005-11-25",56.347076,56.788113,56.318314,56.653885,1069900,34.527084
"2005-11-28",56.999043,57.085331,56.193672,56.270374,1423600,34.293362
"2005-11-29",56.711411,57.325024,56.385426,56.96069,1822700,34.714062
"2005-11-30",57.085331,57.392139,56.490891,56.548416,2171100,34.462811
"2005-12-01",56.836048,57.516777,56.567593,57.305847,1675200,34.924427
"2005-12-02",57.085331,57.363377,56.903164,57.104507,1534100,34.801712
"2005-12-05",57.104507,57.209972,56.768936,56.951103,977400,34.708218
"2005-12-06",57.142857,57.651009,57.066154,57.18121,1405400,34.848454
"2005-12-07",56.673058,56.673058,55.838924,55.867691,1807900,34.318024
"2005-12-08",55.762226,56.193672,55.618408,55.685524,1968300,34.206131
"2005-12-09",55.877277,56.107384,55.608822,55.838924,1372500,34.30035
"2005-12-12",56.040268,56.462128,55.666348,56.107384,1490800,34.465267
"2005-12-13",56.069031,56.951103,55.925217,56.883987,1966200,34.942326
"2005-12-14",56.807285,57.190796,56.462128,56.625118,1903100,34.783291
"2005-12-15",56.615532,56.720997,56.030682,56.270374,1843500,34.565384
"2005-12-16",56.481304,57.104507,56.3279,56.682648,2832500,34.818615
"2005-12-19",56.375839,56.807285,56.222435,56.423779,1763400,34.659618
"2005-12-20",57.526367,57.54554,56.989452,57.209972,2340800,35.142548
"2005-12-21",57.382549,57.622242,56.931927,57.094917,1249800,35.071869
"2005-12-22",57.12368,57.612656,57.12368,57.18121,1446100,35.124878
"2005-12-23",57.382549,57.507191,57.200382,57.363377,1016500,35.236782
"2005-12-27",57.392139,57.651009,57.209972,57.286674,1106900,35.189674
"2005-12-28",57.152447,58.245445,57.152447,58.101631,1733000,35.690262
"2005-12-29",58.053692,58.293385,57.459251,57.516777,1519500,35.33102
"2005-12-30",57.286674,57.507191,57.13327,57.190796,1468600,35.130775
"2006-01-03",57.219559,57.219559,56.347076,56.97028,1616700,34.995323
"2006-01-04",56.97028,57.468842,56.807285,57.190796,2729400,35.130775
"2006-01-05",57.430489,57.631832,57.114094,57.401726,1504800,35.260334
"2006-01-06",57.526367,57.92905,57.286674,57.737297,1367800,35.466484
"2006-01-09",57.919464,58.456375,57.890701,58.437199,1412700,35.89642
"2006-01-10",57.76606,58.034515,57.746883,57.881111,1330900,35.554821
"2006-01-11",58.485138,59.20422,58.398849,58.657719,2021600,36.03186
"2006-01-12",58.667305,58.954937,58.293385,58.638542,1406600,36.020096
"2006-01-13",58.916588,59.108341,58.753597,58.878235,1301400,36.167328
"2006-01-17",58.341324,58.897411,58.149567,58.619366,1424700,36.008305
"2006-01-18",58.619366,58.916588,57.526367,58.053692,1989500,35.660824
"2006-01-19",58.024929,58.312561,57.698944,57.823586,1349300,35.519493
"2006-01-20",57.094917,57.986576,57.094917,57.372963,2334900,35.24268
"2006-01-23",57.315437,57.861938,56.989452,57.248322,2064800,35.1661
"2006-01-24",56.193672,56.558006,55.369129,56.136147,3124200,34.482922
"2006-01-25",56.3279,56.500481,55.52253,55.733459,3207300,34.235577
"2006-01-26",55.74305,56.471718,55.580059,56.155323,1887800,34.494717
"2006-01-27",55.848515,56.663471,55.762226,56.375839,1489500,34.630173
"2006-01-30",56.136147,56.222435,55.474594,55.647171,1633300,34.182564
"2006-01-31",55.465004,55.608822,54.717163,54.765102,2260200,33.64072
"2006-02-01",54.765102,55.800575,54.755512,55.493767,2591500,34.088333
"2006-02-02",55.378716,55.819752,55.244488,55.608822,1696200,34.159019
"2006-02-03",55.10067,55.656761,54.88974,54.937679,1302700,33.746742
"2006-02-06",54.793865,55.10067,54.554173,54.985619,815200,33.776207
"2006-02-07",54.726749,55.014381,54.314476,54.324066,1221900,33.369812
"2006-02-08",54.266541,54.947266,54.25695,54.860977,1340800,33.699631
"2006-02-09",54.860977,55.656761,54.860977,55.148609,1707800,33.876316
"2006-02-10",55.129433,55.407478,54.51582,54.717163,1795000,33.611282
"2006-02-13",54.745926,55.225311,54.630871,55.023968,1313600,33.799759
"2006-02-14",55.177372,55.656761,54.860977,55.11026,2062500,33.852753
"2006-02-15",55.033558,55.3116,54.602108,55.091084,2173700,33.840981
"2006-02-16",55.129433,55.647171,55.062321,55.580059,1676100,34.141342
"2006-02-17",56.433365,56.433365,55.608822,56.145733,1477400,34.488823
"2006-02-21",56.097794,56.347076,55.752636,56.11697,1722500,34.471149
"2006-02-22",56.548416,56.893578,56.462128,56.845638,1567000,34.918751
"2006-02-23",56.75935,57.526367,56.75935,56.999043,2046100,35.012974
"2006-02-24",57.746883,57.746883,56.836048,57.229145,1357000,35.154316
"2006-02-27",56.91275,57.478428,56.91275,57.353786,1377000,35.2309
"2006-02-28",56.797699,57.325024,56.471718,56.740173,2157200,34.853958
"2006-03-01",56.740173,57.152447,56.70182,57.142857,2042800,35.101334
"2006-03-02",56.74976,57.229145,56.711411,57.142857,2075300,35.101334
"2006-03-03",57.046978,57.315437,56.807285,56.91275,1821400,34.959976
"2006-03-06",56.96069,57.13327,56.299137,56.577183,2709000,34.753849
"2006-03-07",56.586769,57.027805,55.992329,56.414188,1663100,34.653736
"2006-03-08",56.001919,56.644295,55.925217,56.471718,1660900,34.993008
"2006-03-09",56.471718,56.577183,55.675934,55.790989,1442200,34.571194
"2006-03-10",55.800575,56.366253,55.685524,56.184086,1240800,34.81477
"2006-03-13",56.375839,57.027805,56.270374,56.720997,1927500,35.147465
"2006-03-14",56.720997,56.893578,56.174496,56.548416,1897700,35.040527
"2006-03-15",56.711411,56.855225,56.299137,56.644295,1734900,35.09996
"2006-03-16",56.711411,57.238735,56.548416,57.142857,1582000,35.40889
"2006-03-17",57.420902,57.420902,56.3279,56.558006,2287000,35.046482
"2006-03-20",56.75935,57.008629,56.279961,56.979866,1616500,35.307884
"2006-03-21",57.114094,57.277084,56.596355,56.711411,1395000,35.141537
"2006-03-22",56.711411,57.315437,56.634708,57.18121,887100,35.432632
"2006-03-23",56.999043,57.200382,56.605946,56.855225,1530400,35.230644
"2006-03-24",56.70182,57.018215,56.270374,56.605946,1741800,35.07618
"2006-03-27",57.094917,57.651009,56.91275,56.91275,2688800,35.266285
"2006-03-28",56.91275,56.92234,56.126556,56.164909,1541600,34.802891
"2006-03-29",56.088207,56.490891,55.771812,56.11697,1453900,34.773186
"2006-03-30",55.925217,56.222435,55.388302,55.781399,1666800,34.565243
"2006-03-31",55.675934,55.886864,55.397892,55.417065,2126500,34.339481
"2006-04-03",55.465004,56.011505,55.445827,55.886864,1729900,34.630611
"2006-04-04",56.040268,56.241611,55.455418,56.174496,1386100,34.808826
"2006-04-05",56.3279,56.423779,55.244488,55.733459,1443400,34.535542
"2006-04-06",55.74305,55.829338,55.148609,55.244488,1473800,34.232533
"2006-04-07",55.206135,55.666348,54.918503,54.966442,1351800,34.060253
"2006-04-10",55.129433,55.196548,54.765102,55.177372,1346600,34.190945
"2006-04-11",55.340363,55.397892,54.67881,54.793865,1671500,33.953312
"2006-04-12",54.745926,55.206135,54.745926,54.928093,1353500,34.036484
"2006-04-13",54.765102,54.908916,54.611698,54.88974,1521000,34.012726
"2006-04-17",54.832214,54.966442,54.736336,54.736336,1312100,33.917664
"2006-04-18",54.745926,55.32119,54.6884,55.292427,1957300,34.262245
