"","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2012-06-13",173.279999,173.339996,170.160004,171.919998,795300,142.885971
"2012-06-14",171.919998,173.160004,171.110001,172.690002,910200,143.525894
"2012-06-15",173.559998,177.660004,173.179993,176.729996,1763700,146.883621
"2012-06-18",175.860001,175.860001,171.919998,173.449997,864300,144.157547
"2012-06-19",174.779999,177.350006,173.690002,176.080002,646600,146.343414
"2012-06-20",177.240005,177.240005,174.240005,175.660004,709100,145.994324
"2012-06-21",175.660004,177.100006,170.830002,170.949997,945500,142.079773
"2012-06-22",173.350006,174.910004,170.660004,172,3065000,142.952423
"2012-06-25",169.110001,169.520004,165.710007,166.910004,1224000,138.722046
"2012-06-26",167.160004,169,166.520004,168.190002,667700,139.785843
"2012-06-27",169.259995,169.259995,165.970001,166.380005,1230500,138.281525
"2012-06-28",165.169998,166.210007,163.240005,166.089996,1163600,138.040482
"2012-06-29",169.869995,169.869995,166.979996,169.820007,1101200,141.140594
"2012-07-02",169.809998,170.369995,168.460007,169.630005,853300,140.982681
"2012-07-03",169.029999,173.860001,169.029999,173.839996,517600,144.481689
"2012-07-05",172.960007,174.529999,170.639999,171.75,666200,142.744629
"2012-07-06",170.160004,171.449997,169.320007,171.279999,671500,142.354019
"2012-07-09",171.509995,172.449997,169.449997,171.860001,775300,142.83606
"2012-07-10",173.059998,175.210007,171.960007,173.509995,1109000,144.207397
"2012-07-11",173.970001,175.380005,172.75,175.130005,826100,145.553833
"2012-07-12",173.509995,173.509995,171.240005,172.470001,754100,143.343079
"2012-07-13",172.789993,176.399994,172.490005,175.779999,541900,146.09407
"2012-07-16",175.509995,176.470001,174.029999,175.289993,472200,145.686783
"2012-07-17",175.770004,176.440002,172.320007,176.149994,575900,146.401596
"2012-07-18",172.889999,176,171.740005,175.050003,896900,145.487335
"2012-07-19",175.070007,176.949997,174.550003,176.119995,665700,146.376663
"2012-07-20",175.270004,176.320007,173.110001,173.309998,735300,144.041183
"2012-07-23",170.309998,170.309998,165.660004,166.850006,1184100,138.672165
"2012-07-24",166.479996,168,163.850006,164.419998,1179100,136.652542
"2012-07-25",165.509995,166.270004,163.949997,164.059998,961800,136.353348
"2012-07-26",166.639999,167.240005,164.419998,165,1041400,137.134628
"2012-07-27",166.360001,171.539993,165.690002,170.669998,631200,141.847031
"2012-07-30",170.850006,172.539993,168.710007,172.029999,530600,142.977371
"2012-07-31",170.899994,171.690002,168.649994,170.259995,504000,141.506271
"2012-08-01",170.759995,172.919998,169.289993,169.619995,423200,140.97438
"2012-08-02",168.240005,169.600006,166,168.509995,569200,140.051804
"2012-08-03",170.869995,173.729996,170,173.190002,596700,143.941452
"2012-08-06",173.800003,175.289993,172.690002,172.910004,501800,143.708786
"2012-08-07",173.740005,174.630005,173.009995,174.009995,747200,144.622925
"2012-08-08",173,173.910004,172.610001,173.669998,451300,144.340378
"2012-08-09",173.5,175.550003,173.130005,174.789993,427800,145.271255
"2012-08-10",173.580002,174.740005,172.940002,174.410004,382300,144.955429
"2012-08-13",174.110001,175.339996,173.210007,174.949997,353700,145.404236
"2012-08-14",175.509995,175.570007,172.410004,173,474500,143.783539
"2012-08-15",172.970001,176.449997,172.949997,176.029999,466800,146.301819
"2012-08-16",176.059998,177.990005,175.229996,177.220001,374200,147.290863
"2012-08-17",179.449997,180,177.570007,178.789993,389000,148.595734
"2012-08-20",177.720001,179.289993,177.25,178.369995,410400,148.246643
"2012-08-21",178.800003,181.339996,177.460007,178.529999,460900,148.379608
"2012-08-22",178.300003,178.979996,177.220001,178.039993,326600,147.972366
"2012-08-23",178.25,178.690002,176.770004,177.300003,300200,147.357346
"2012-08-24",176.619995,178.880005,175.509995,178.270004,299500,148.163544
"2012-08-27",178.529999,178.990005,176.75,177,287500,147.108002
"2012-08-28",176.779999,179.429993,176.220001,178.320007,652000,148.205093
"2012-08-29",178.880005,179.199997,176.75,177.149994,303600,147.232681
"2012-08-30",175.440002,176.830002,174.5,176.009995,434700,147.534439
"2012-08-31",176.940002,177.979996,174.860001,176.369995,395000,147.836212
"2012-09-04",176.699997,178,175.360001,176.929993,376400,148.305573
"2012-09-05",177.199997,177.970001,175.919998,176,434200,147.526062
"2012-09-06",177.220001,180.399994,176.539993,180.179993,514200,151.0298
"2012-09-07",180.399994,182.729996,179.899994,182.020004,441600,152.572128
"2012-09-10",181.699997,181.949997,177.720001,177.830002,613100,149.059998
"2012-09-11",177.610001,179.350006,176.550003,176.720001,586500,148.129608
"2012-09-12",177,178.080002,175.309998,176.690002,497200,148.104446
"2012-09-13",176.779999,181.979996,175.289993,181.889999,1088100,152.463181
"2012-09-14",185.300003,185.460007,182.059998,183,1090400,153.39357
"2012-09-17",182.5,183.949997,182.289993,182.720001,572800,153.158905
"2012-09-18",182.75,183.75,181.570007,182.740005,669700,153.175674
"2012-09-19",183,183.679993,182.289993,182.330002,668700,152.831985
"2012-09-20",181.240005,183.369995,179.929993,183,581300,153.39357
"2012-09-21",183.910004,184.270004,182.630005,183,915700,153.39357
"2012-09-24",181.440002,182.25,180.559998,181.039993,591500,151.750656
"2012-09-25",181.740005,182.240005,177.889999,177.910004,595800,149.12709
"2012-09-26",178.580002,179.309998,176.550003,176.660004,440000,148.079285
"2012-09-27",178.009995,180,177.679993,178.929993,301200,149.98204
"2012-09-28",178.600006,179.429993,177.119995,178.300003,612000,149.453949
"2012-10-01",179.570007,182.910004,179.25,179.860001,466000,150.761581
"2012-10-02",180.690002,180.899994,175.490005,177.169998,1123100,148.50679
"2012-10-03",178.240005,182,176.559998,181.570007,1118700,152.194962
"2012-10-04",182.139999,184.070007,181.539993,184.020004,806700,154.24855
"2012-10-05",185.020004,191.990005,185.020004,187.389999,1531000,157.073334
"2012-10-08",187.940002,189.899994,187.330002,188.690002,1199500,158.163025
"2012-10-09",188.940002,190.339996,188.690002,188.990005,1362700,158.414505
"2012-10-10",188.610001,188.990005,187.240005,187.360001,564800,157.048203
"2012-10-11",187.800003,188.610001,185.5,185.789993,632100,155.732208
"2012-10-12",185.679993,187.75,183.259995,184.309998,688300,154.491623
"2012-10-15",186.520004,188,184.350006,185.369995,1377600,155.380112
"2012-10-16",187.240005,190.869995,186.839996,189.970001,1569100,159.235931
"2012-10-17",191.490005,192,188.690002,189.130005,1348700,158.53183
"2012-10-18",188.809998,192.080002,188.399994,190,1147800,159.261093
"2012-10-19",189.410004,190.199997,188.389999,188.940002,807700,158.372559
"2012-10-22",188.490005,189.410004,186.669998,189.270004,497400,158.649185
"2012-10-23",187.009995,189.289993,185.710007,187.869995,738100,157.475662
"2012-10-24",188.300003,190.279999,186.330002,186.990005,748900,156.738068
"2012-10-25",188.449997,189.080002,186.179993,187.119995,648400,156.847015
"2012-10-26",187.300003,188.399994,186.440002,186.990005,686000,156.738068
"2012-10-31",189.089996,190.990005,188.339996,189.679993,909300,158.992859
"2012-11-01",189.520004,190.460007,188.839996,190.070007,811100,159.319778
"2012-11-02",190.860001,192.309998,189.320007,189.520004,686400,158.858719
"2012-11-05",188.820007,190.25,187.360001,189.5,530000,158.841965
"2012-11-06",191.089996,191.860001,189.509995,191.419998,963200,160.45137
"2012-11-07",188.979996,190.600006,188.5,190,1383400,159.261093
"2012-11-08",190.309998,191.589996,187.100006,187.100006,570100,156.830276
"2012-11-09",186.699997,189.020004,186.470001,186.830002,446200,156.603958
"2012-11-12",187.25,189.5,186.309998,188.529999,622300,158.028931
"2012-11-13",187.270004,190.089996,187.240005,188.339996,739800,157.869644
"2012-11-14",188.759995,189.190002,186.25,186.600006,694900,156.411179
"2012-11-15",186.5,187.550003,185.199997,186.960007,1046400,156.712936
"2012-11-16",188.130005,190.160004,185.410004,186.990005,941900,156.738068
"2012-11-19",189.460007,191.210007,189.149994,191.160004,928000,160.233414
"2012-11-20",190.809998,193.800003,190.300003,193.800003,730200,162.44632
"2012-11-21",194.729996,194.990005,192.070007,193.75,550100,162.404404
"2012-11-23",194.710007,195.600006,194.080002,195.539993,167200,163.904816
"2012-11-26",194.479996,195.210007,193.279999,194.089996,397500,162.689407
"2012-11-27",196.350006,196.350006,192.809998,194.820007,704100,163.30127
"2012-11-28",194.509995,198.880005,194,197.429993,906900,165.489029
"2012-11-29",196.740005,197.539993,194.210007,195.619995,570800,165.227203
"2012-11-30",195.449997,197.229996,194.520004,197.039993,742700,166.426559
"2012-12-03",198.130005,199.350006,195.089996,195.330002,530500,164.982224
"2012-12-04",195.020004,195.75,191.190002,191.259995,928100,161.544601
"2012-12-05",191.199997,193.550003,190.240005,192.440002,752500,162.541306
"2012-12-06",192.399994,193.850006,191.690002,193.75,468600,163.647751
"2012-12-07",194.419998,194.850006,193.309998,194.759995,272500,164.500854
"2012-12-10",194.779999,195.820007,194,195.720001,388900,165.311661
"2012-12-11",195.770004,199.649994,195.770004,199.449997,704600,168.462173
"2012-12-12",200.339996,201.729996,199.039993,200.669998,1020700,169.492584
"2012-12-13",200.639999,201.330002,200.139999,200.720001,545800,169.534836
"2012-12-14",198.869995,202.089996,198.869995,201.529999,606300,170.219025
"2012-12-17",202.309998,205.350006,200.889999,205.289993,1126600,173.394775
"2012-12-18",205.729996,208.619995,203.809998,206.669998,988900,174.560379
"2012-12-19",205.479996,208.850006,205.479996,205.809998,959200,173.834
"2012-12-20",207.289993,209.429993,206.110001,209.289993,612600,176.773285
"2012-12-21",206.020004,209.910004,205.369995,206.75,1182800,174.62796
"2012-12-24",209.800003,209.800003,202.699997,207.220001,307000,175.024902
"2012-12-26",207.529999,207.580002,204.970001,205.339996,443500,173.437057
"2012-12-27",205.850006,206.830002,204.039993,206.070007,373000,174.053604
"2012-12-28",204.910004,206.270004,203.880005,204.509995,320500,172.735977
"2012-12-31",204.160004,206.880005,203.910004,206.710007,427900,174.594177
"2013-01-02",210.619995,212.869995,208.770004,212.770004,951600,179.712692
"2013-01-03",213.309998,215.990005,212.169998,213.350006,596200,180.20256
"2013-01-04",213.029999,218.860001,213.020004,218.029999,805200,184.155411
"2013-01-07",217.679993,218.289993,215.25,217.630005,722300,183.817551
"2013-01-08",217.020004,217.440002,214.050003,214.259995,630400,180.971161
"2013-01-09",215.190002,217.119995,214.229996,214.820007,685100,181.444153
"2013-01-10",216.020004,220,215.820007,218.75,829400,184.76358
"2013-01-11",218.429993,221.259995,217.330002,221.009995,823800,186.67244
"2013-01-14",221.229996,224.470001,220.059998,222.190002,869400,187.669113
"2013-01-15",223.369995,223.410004,220.589996,223.25,637900,188.564407
"2013-01-16",222.429993,224,221.389999,222.240005,758200,187.711304
"2013-01-17",228.75,234.460007,227,232,1721800,195.955002
"2013-01-18",232.800003,234,231.259995,233.929993,1425400,197.585114
"2013-01-22",234.119995,237.009995,234.050003,236.960007,1137000,200.144379
"2013-01-23",237.300003,238.619995,235.139999,235.990005,888500,199.325043
"2013-01-24",237.320007,238.410004,234.589996,236.330002,1002900,199.612213
"2013-01-25",237.529999,237.75,235.850006,236.419998,1080700,199.688248
"2013-01-28",235.589996,236.320007,233.160004,234.860001,914300,198.370621
"2013-01-29",235.149994,238.009995,234.110001,238.009995,879200,201.031189
"2013-01-30",237.75,238.399994,236.089996,237.399994,743800,200.515991
"2013-01-31",236.729996,238.550003,235.470001,236.279999,696900,199.570038
"2013-02-01",234.639999,237.789993,234,236.889999,1021800,200.085205
"2013-02-04",232.169998,236.25,231.660004,234.479996,966900,198.049667
"2013-02-05",235.389999,239.490005,235,238.860001,828300,201.749161
"2013-02-06",237.550003,238.949997,237.25,238.800003,571700,201.698486
"2013-02-07",238.5,238.800003,234.570007,236.820007,503400,200.026062
"2013-02-08",236.639999,238.690002,235.75,238.160004,552300,201.157913
"2013-02-11",238.179993,239.919998,237.309998,239.449997,931900,202.247452
"2013-02-12",239,241.020004,238.729996,238.860001,1094900,201.749161
"2013-02-13",240.199997,243.029999,239.75,242.520004,986000,204.8405
"2013-02-14",242.369995,245.649994,242.360001,245.570007,895500,207.416626
"2013-02-15",246.75,247,242.369995,242.949997,1001000,205.20372
"2013-02-19",243.419998,245.360001,242.660004,244.119995,1005600,206.19191
"2013-02-20",243.539993,243.979996,239,239.119995,741200,201.968765
"2013-02-21",238.160004,238.5,235.300003,236.220001,955000,199.519318
"2013-02-22",238,240.880005,238,240.869995,836700,203.446854
"2013-02-25",242.699997,243.660004,236.5,236.5,793600,199.755783
"2013-02-26",238.089996,239.210007,234.339996,236.149994,876800,199.460175
"2013-02-27",236.029999,241.630005,235.050003,241.070007,520400,203.615829
"2013-02-28",240.940002,242.110001,239.559998,239.75,565500,202.500885
"2013-03-01",238.169998,238.169998,233.800003,236.830002,836200,200.034546
"2013-03-04",236.229996,241.380005,236,241.270004,688600,203.784744
"2013-03-05",242.240005,244.610001,238.289993,244.389999,1033400,207.86734
"2013-03-06",245.770004,250,245.770004,249.570007,1117800,212.27327
"2013-03-07",250.449997,251.699997,248.279999,248.470001,769500,211.337646
"2013-03-08",250.100006,251.020004,247.440002,248.270004,582000,211.167572
"2013-03-11",248.270004,248.440002,246.279999,247.869995,565300,210.827301
"2013-03-12",248.080002,250.289993,247.710007,249.440002,1014500,212.162659
"2013-03-13",250.339996,254,249.5,253.699997,776800,215.786041
"2013-03-14",254.889999,257.769989,254.110001,256.040009,967100,217.776413
"2013-03-15",255.070007,256.799988,254.259995,256.73999,981400,218.37175
"2013-03-18",254.110001,256.529999,253.429993,255.25,449300,217.104401
"2013-03-19",255.080002,256.359985,250.690002,253.179993,565300,215.343765
"2013-03-20",255.25,259.570007,255.25,258.700012,755000,220.038849
"2013-03-21",256.279999,259.190002,252.809998,253,1039600,215.190628
"2013-03-22",253.520004,254.520004,252.119995,253.130005,692800,215.301254
"2013-03-25",255,257.329987,251.440002,251.820007,853300,214.187057
"2013-03-26",252.800003,258.679993,252.039993,258.410004,635900,219.792191
"2013-03-27",257.200012,257.600006,254.880005,256.570007,349900,218.227158
"2013-03-28",257.359985,258.649994,255.259995,256.880005,547100,218.490829
"2013-04-01",256.5,256.850006,252.470001,252.960007,389600,215.156662
"2013-04-02",253.410004,257.880005,253.210007,257.440002,644200,218.967148
"2013-04-03",257.829987,258,247.339996,248.229996,882500,211.133514
"2013-04-04",248.220001,251.149994,247.600006,251.110001,806900,213.583145
"2013-04-05",247.229996,248,241.039993,245.789993,1332600,209.058151
"2013-04-08",245.470001,249.410004,244.100006,249.380005,470200,212.111649
"2013-04-09",251.910004,255.559998,249.720001,254.039993,760100,216.075226
"2013-04-10",255.429993,260.779999,254.960007,260.769989,657300,221.799484
"2013-04-11",261.350006,265.570007,261.350006,264.140015,735800,224.665878
"2013-04-12",262.950012,264.980011,262.100006,263.130005,421900,223.806808
"2013-04-15",260,262.459991,253.779999,253.860001,939700,215.92215
"2013-04-16",257.769989,257.899994,251.479996,257.220001,1039800,218.779999
"2013-04-17",254.550003,255.429993,249.020004,251.029999,864600,213.515091
"2013-04-18",251.009995,251.179993,243.580002,245.300003,1012500,208.641403
"2013-04-19",246.460007,250.460007,246.119995,250.160004,737100,212.775101
"2013-04-22",251.240005,251.580002,247.380005,250.509995,605600,213.072769
"2013-04-23",252.5,259.970001,251.940002,259.480011,985700,220.702271
"2013-04-24",259.940002,260.730011,257.670013,258.670013,574200,220.013306
"2013-04-25",259.869995,264.329987,259.26001,263.570007,755900,224.181061
"2013-04-26",262.609985,264.619995,262.200012,263.769989,481200,224.351151
"2013-04-29",264.160004,268.73999,263.320007,268.209991,608200,228.12764
"2013-04-30",268.459991,269.809998,265.779999,266.5,950400,226.673157
"2013-05-01",265.380005,266.5,260.690002,260.940002,793100,221.944046
"2013-05-02",261.690002,263.410004,260.980011,262.350006,670800,223.143417
"2013-05-03",265.679993,271.600006,265.140015,271.339996,835400,230.789932
"2013-05-06",271.549988,275.209991,270.23999,274.350006,659400,233.350082
"2013-05-07",274.540009,275.820007,272.410004,275.549988,431800,234.370743
"2013-05-08",275.350006,277.369995,268.029999,277.25,495600,235.81662
"2013-05-09",274.730011,278.820007,272.429993,275.799988,891700,234.583359
