"","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2015-07-07",56.799999,56.830002,55.349998,56.619999,1396300,53.126751
"2015-07-08",55.439999,55.59,53.34,53.459999,3025600,50.161728
"2015-07-09",54.139999,54.73,53.07,53.279999,3520600,49.992817
"2015-07-10",54.400002,54.400002,53.580002,53.630001,2542600,50.321236
"2015-07-13",54.439999,54.91,53.630001,54.790001,3019000,51.409668
"2015-07-14",54.57,54.709999,54.09,54.549999,1839800,51.184471
"2015-07-15",54.470001,54.59,53.720001,53.830002,1249700,50.5089
"2015-07-16",52.880001,53.470001,51.720001,51.799999,3951900,48.604134
"2015-07-17",51.880001,52.75,51.209999,52.220001,3084800,48.998226
"2015-07-20",52.32,52.470001,51.599998,52.040001,1935200,48.829327
"2015-07-21",52.060001,52.560001,51.900002,52.299999,1612200,49.073284
"2015-07-22",52.099998,52.299999,51.400002,51.549999,1538900,48.369564
"2015-07-23",51.779999,52.549999,51.630001,51.709999,2291100,48.519691
"2015-07-24",52.48,52.48,50.77,50.860001,1745300,47.722122
"2015-07-27",50.459999,50.799999,50.029999,50.380001,1582200,47.271748
"2015-07-28",50.630001,51.630001,50.220001,51.400002,1761300,48.228809
"2015-07-29",51.470001,52.470001,51.43,52.43,2454400,49.195263
"2015-07-30",47.75,49.98,46.5,49.849998,7329900,46.774441
"2015-07-31",49.950001,50.509998,49.209999,49.709999,3452700,46.64307
"2015-08-03",49.759998,49.84,48.610001,48.98,2029100,45.958126
"2015-08-04",48.939999,49.43,48.349998,48.439999,1824900,45.451435
"2015-08-05",48.790001,49,47.619999,47.759998,2662900,44.813385
"2015-08-06",47.810001,48.310001,47.310001,47.68,3265700,44.738331
"2015-08-07",47.84,48.59,47.540001,47.860001,1580300,44.907211
"2015-08-10",48.400002,48.700001,47.98,48.389999,2334600,45.404514
"2015-08-11",47.48,47.48,46.240002,46.599998,2419700,43.724953
"2015-08-12",45.799999,46.970001,45.09,46.779999,3522000,43.893845
"2015-08-13",46.970001,47.040001,46.139999,46.380001,2500100,43.518524
"2015-08-14",46.389999,46.549999,46.130001,46.369999,2015600,43.50914
"2015-08-17",46.290001,46.790001,46.049999,46.790001,1187800,43.903236
"2015-08-18",47.450001,47.650002,46.889999,47.150002,2354300,44.241024
"2015-08-19",47,47.689999,46.259998,46.490002,2578000,43.621742
"2015-08-20",45.990002,46.200001,45.279999,45.299999,3230400,42.505169
"2015-08-21",44.84,45.189999,44.07,44.220001,3721900,41.491795
"2015-08-24",41.77,44.669998,41.740002,43.369999,4659700,40.694233
"2015-08-25",44.98,45.380001,43.119999,43.139999,3544000,40.478432
"2015-08-26",44.389999,44.450001,42.939999,44.060001,2063700,41.341671
"2015-08-27",44.360001,44.950001,43.41,44.220001,3088700,41.491795
"2015-08-28",43.5,44.330002,43.380001,44.310001,2695500,41.698833
"2015-08-31",44.02,44.439999,43.59,43.639999,2389900,41.068306
"2015-09-01",42.779999,43.200001,42.290001,42.470001,3059900,39.967266
"2015-09-02",42.950001,43.310001,42.400002,42.919998,2041900,40.390739
"2015-09-03",42.919998,43.66,42.549999,42.959999,1700400,40.428383
"2015-09-04",42.119999,42.709999,42.080002,42.560001,2462500,40.05196
"2015-09-08",43.459999,44,43.299999,43.93,1941700,41.341221
"2015-09-09",44.5,45.169998,43.849998,43.98,3292100,41.388271
"2015-09-10",43.790001,43.91,43.310001,43.740002,2051700,41.162418
"2015-09-11",43.119999,43.259998,42.450001,43.169998,1949900,40.626011
"2015-09-14",43.169998,43.32,42.77,43.099998,1272500,40.560135
"2015-09-15",43.220001,43.639999,43.009998,43.5,1063100,40.936569
"2015-09-16",43.57,44.73,43.48,44.630001,1599000,41.999966
"2015-09-17",44.459999,45.279999,44.23,44.400002,1716000,41.783531
"2015-09-18",43.790001,43.84,42.82,42.950001,2654000,40.418964
"2015-09-21",41.73,42.810001,40.900002,42.610001,5128900,40.098999
"2015-09-22",41.150002,41.380001,38.950001,39.369999,8470500,37.049942
"2015-09-23",39.369999,39.720001,38.610001,38.98,3855100,36.682926
"2015-09-24",38.150002,39.07,37.330002,38.889999,4483400,36.598225
"2015-09-25",39.369999,40.060001,39.139999,40,3871300,37.642815
"2015-09-28",39.639999,39.98,39.279999,39.82,3970000,37.473419
"2015-09-29",40,40.470001,39.41,40.419998,3832300,38.038059
"2015-09-30",41.200001,42.16,41,41.59,3039800,39.139107
"2015-10-01",41.779999,42.310001,40.75,41.73,2648100,39.27087
"2015-10-02",40.970001,42.279999,40.959999,42.240002,1929200,39.750805
"2015-10-05",42.419998,43.389999,42.419998,43.209999,1685800,40.663654
"2015-10-06",43.150002,43.66,42.889999,43.5,1828900,40.936569
"2015-10-07",43.799999,45.049999,43.779999,44.799999,2909600,42.159958
"2015-10-08",44.509998,45.080002,44.330002,44.939999,2102400,42.291695
"2015-10-09",45.240002,45.849998,45.119999,45.189999,2644800,42.526966
"2015-10-12",45.169998,45.400002,44.549999,44.84,1519000,42.197598
"2015-10-13",44.580002,44.580002,43.470001,43.490002,2190200,40.927151
"2015-10-14",43.509998,43.509998,42.630001,43.389999,2461500,40.833035
"2015-10-15",44.220001,44.220001,43.119999,44.02,1138600,41.425911
"2015-10-16",44.049999,44.049999,43.189999,43.639999,1858500,41.068306
"2015-10-19",42.290001,42.91,41.779999,42.790001,2936700,40.268402
"2015-10-20",42.790001,43.779999,42.459999,43.110001,1666100,40.56955
"2015-10-21",43.470001,43.779999,42.799999,42.880001,918000,40.353092
"2015-10-22",42.34,42.669998,41.919998,42.259998,5330500,39.769638
"2015-10-23",42.599998,43.970001,42.41,43.66,3919900,41.087128
"2015-10-26",43.52,44.84,43.41,44.610001,3272900,41.981144
"2015-10-27",44.139999,44.470001,43.290001,43.68,2369900,41.105949
"2015-10-28",43.959999,45.790001,43.68,45.529999,3601800,42.846935
"2015-10-29",46.810001,48.639999,41.490002,41.57,6577200,39.120296
"2015-10-30",41.220001,42.98,39.799999,42.82,6035000,40.296631
"2015-11-02",42.779999,43.07,42.189999,42.799999,2194700,40.277813
"2015-11-03",42.73,43.130001,42.310001,42.810001,4459000,40.287224
"2015-11-04",42.919998,43,42.07,42.5,2290400,39.995487
"2015-11-05",42.330002,42.900002,41.950001,42.299999,1807000,39.807274
"2015-11-06",42.049999,42.369999,41.139999,41.689999,2412500,39.233227
"2015-11-09",41.57,42.34,41.310001,42.27,2426600,39.779041
"2015-11-10",42.049999,42.48,41.830002,42.049999,1948100,39.57201
"2015-11-11",42.200001,42.279999,41.43,41.470001,1775600,39.026184
"2015-11-12",41.259998,41.459999,40.830002,40.860001,2235700,38.452133
"2015-11-13",40.709999,40.900002,39.740002,39.869999,1982400,37.520477
"2015-11-16",39.799999,40.599998,39.709999,40.560001,2463500,38.169815
"2015-11-17",40.57,41.189999,40.32,40.639999,2007500,38.24509
"2015-11-18",41.740002,42.98,41.610001,42.630001,3557500,40.117832
"2015-11-19",42.720001,42.889999,42.119999,42.380001,1840300,39.882561
"2015-11-20",42.610001,43.470001,42.610001,43.220001,2404500,40.673058
"2015-11-23",43.119999,43.48,42.880001,43.049999,1579700,40.513084
"2015-11-24",42.720001,43.27,42.709999,43.080002,2020700,40.541317
"2015-11-25",43.07,43.450001,42.880001,42.990002,896500,40.456619
"2015-11-27",42.950001,43.200001,42.560001,42.779999,622500,40.381104
"2015-11-30",43,43.049999,42.209999,42.689999,1662700,40.296146
"2015-12-01",42.810001,43.48,42.279999,43.419998,2506600,40.985207
"2015-12-02",43.419998,43.580002,42.709999,42.779999,2076900,40.381104
"2015-12-03",42.900002,43,41.970001,42.23,1607300,39.861938
"2015-12-04",42.32,43.560001,42.169998,43.299999,1883100,40.871933
"2015-12-07",43.139999,43.139999,42.290001,42.759998,2175400,40.362225
"2015-12-08",42.299999,42.299999,41.220001,41.290001,1639900,38.974651
"2015-12-09",41.110001,42.029999,40.810001,41.27,1465400,38.955769
"2015-12-10",41.25,41.650002,40.98,41.119999,1134900,38.814182
"2015-12-11",40.540001,40.580002,39.669998,39.82,1457800,37.587078
"2015-12-14",39.869999,40.130001,39.529999,39.970001,1494900,37.72868
"2015-12-15",40.240002,41.200001,40.139999,40.779999,1592500,38.493256
"2015-12-16",41.259998,42.209999,40.889999,42.119999,1793900,39.75811
"2015-12-17",42.049999,42.150002,41.07,41.07,1128700,38.766991
"2015-12-18",40.849998,41.080002,40.48,40.82,3094500,38.53101
"2015-12-21",41.209999,41.790001,41.119999,41.580002,1574300,39.248386
"2015-12-22",41.77,42.41,41.59,42.130001,1056300,39.767551
"2015-12-23",42.43,43.790001,42.34,43.57,1541400,41.126801
"2015-12-24",43.59,43.959999,43.439999,43.509998,610200,41.070168
"2015-12-28",43.349998,43.639999,42.779999,43.389999,1146400,40.956882
"2015-12-29",43.66,44.349998,43.459999,44.040001,1163400,41.570446
"2015-12-30",43.91,44.299999,43.799999,43.919998,1030600,41.457169
"2015-12-31",43.700001,44.099998,43.220001,43.23,1046900,40.805866
"2016-01-04",43.23,43.23,41.790001,42.25,2039000,39.880821
"2016-01-05",42.610001,42.689999,41.150002,41.57,1868500,39.238953
"2016-01-06",40.73,40.740002,39.77,40.209999,1538600,37.955208
"2016-01-07",39.259998,39.290001,37.59,37.709999,2337200,35.595398
"2016-01-08",38.380001,38.560001,36.52,36.599998,2426600,34.547642
"2016-01-11",36.919998,37.5,36.400002,36.889999,2730700,34.821384
"2016-01-12",37.490002,37.669998,36.48,37.400002,2066000,35.302784
"2016-01-13",35.490002,36.950001,32.990002,33.84,8568900,31.942415
"2016-01-14",33.889999,33.919998,32.049999,32.860001,6317800,31.01737
"2016-01-15",31.26,31.48,30.290001,31.07,4314000,29.32774
"2016-01-19",31.51,31.540001,30.02,30.34,4726000,28.63868
"2016-01-20",29.91,30.57,28.6,30.129999,3275700,28.440453
"2016-01-21",30.219999,30.629999,29.200001,29.23,4147000,27.590921
"2016-01-22",29.98,30.35,28.75,29.08,4347800,27.449335
"2016-01-25",28.92,29,28.16,28.23,3843700,26.646996
"2016-01-26",28.83,28.99,28.459999,28.75,2407500,27.137835
"2016-01-27",28.790001,29.780001,28.790001,28.99,2898600,27.36438
"2016-01-28",29.48,29.620001,28.299999,28.469999,2466400,26.873537
"2016-01-29",28.59,29.4,28.389999,29.360001,4757200,27.713631
"2016-02-01",29.040001,29.85,28.82,29.77,2146200,28.100637
"2016-02-02",29.450001,29.540001,28.5,28.73,2320500,27.118956
"2016-02-03",28.99,29.139999,27.68,28.450001,2376900,26.85466
"2016-02-04",28.360001,29.76,28.030001,29.73,2864900,28.062885
"2016-02-05",29.709999,30.209999,29.34,29.450001,2977000,27.798584
"2016-02-08",29,29.280001,28.389999,29.030001,2342200,27.402136
"2016-02-09",28.67,29.98,28.639999,29.610001,3818600,27.94961
"2016-02-10",29.77,30.58,29.459999,30.35,4637300,28.648121
"2016-02-11",29.01,31.200001,28.629999,30.190001,4606900,28.497087
"2016-02-12",30.629999,31.84,30.280001,31.74,3550900,29.960171
"2016-02-16",32.200001,32.459999,31.58,32.400002,2839300,30.583162
"2016-02-17",32.880001,34.52,32.880001,33.59,3092600,31.706434
"2016-02-18",33.790001,33.84,32.549999,32.639999,3052800,30.809706
"2016-02-19",32.459999,32.57,31.610001,32.299999,2088600,30.48877
"2016-02-22",32.959999,33.369999,32.5,32.869999,1835400,31.0268
"2016-02-23",32.73,33.290001,31.870001,32.119999,2105900,30.318863
"2016-02-24",31.75,32.490002,31.16,32.41,2069000,30.592602
"2016-02-25",32.57,33.099998,31.76,32.599998,1644700,30.771942
"2016-02-26",32.889999,33.419998,32.610001,33.040001,1885900,31.312136
"2016-02-29",33.07,33.740002,32.509998,32.68,2230800,30.970964
"2016-03-01",33.849998,35.630001,33.119999,34.16,3185700,32.373566
"2016-03-02",34.209999,34.740002,33.880001,34.73,1636900,32.913761
"2016-03-03",34.740002,35.709999,34.540001,35.07,1772000,33.235977
"2016-03-04",35.080002,35.299999,34.049999,35,1737700,33.169636
"2016-03-07",34.790001,35.459999,34.669998,35.459999,1387800,33.605576
"2016-03-08",35,35.380001,33.860001,34.419998,2096800,32.619968
"2016-03-09",34.700001,35.27,34.470001,35.119999,1988300,33.283363
"2016-03-10",35.18,35.330002,33.959999,34.630001,1973300,32.818989
"2016-03-11",35.119999,35.98,34.91,35.939999,1465300,34.060478
"2016-03-14",35.689999,36.029999,35.419998,35.939999,1588200,34.060478
"2016-03-15",35.43,35.759998,35.189999,35.650002,1117700,33.785641
"2016-03-16",35.540001,37.16,35.509998,37.080002,1887100,35.140862
"2016-03-17",37.099998,37.740002,36.549999,37.610001,1548900,35.64315
"2016-03-18",37.869999,38.57,37.43,37.970001,3214100,35.984318
"2016-03-21",37.93,38.25,37.220001,37.790001,1152200,35.813732
"2016-03-22",37.369999,37.799999,36.939999,37.560001,1098900,35.59576
"2016-03-23",37.380001,37.529999,36.580002,36.740002,1117600,34.818645
"2016-03-24",36.169998,36.919998,35.810001,36.919998,1452100,34.989231
"2016-03-28",37.09,37.400002,36.700001,37.119999,1103100,35.178764
"2016-03-29",36.48,37.619999,36.029999,37.43,1800000,35.472557
"2016-03-30",37.84,38.450001,37.549999,37.919998,1258700,35.936935
"2016-03-31",37.810001,38.57,37.73,38.400002,2217900,36.391823
"2016-04-01",37.990002,38.220001,37.259998,37.68,2615600,35.709484
"2016-04-04",37.549999,37.669998,35.040001,35.279999,3543400,33.43499
"2016-04-05",34.82,35.790001,34.57,35.18,1907700,33.340225
"2016-04-06",35.049999,35.25,34.27,34.779999,1818600,32.961151
"2016-04-07",34.66,35.41,33.889999,34.049999,2984200,32.269318
"2016-04-08",34.529999,35.09,33.98,34.18,1731200,32.392517
"2016-04-11",34.509998,35.419998,34.419998,34.799999,1613600,32.980099
"2016-04-12",34.950001,35.25,34.459999,34.919998,1197000,33.093819
"2016-04-13",35.330002,36.98,35.299999,36.75,2186100,34.828125
"2016-04-14",36.98,37.470001,36.240002,37.049999,1631000,35.112427
"2016-04-15",37.09,37.549999,36.91,37.32,1848000,35.368309
"2016-04-18",37.25,37.779999,37,37.400002,1318700,35.444126
"2016-04-19",37.75,38.73,37.740002,38.509998,1577900,36.496086
"2016-04-20",38.490002,39,38.34,38.59,1324400,36.571896
"2016-04-21",38.700001,39.110001,38.369999,38.560001,1322100,36.543461
"2016-04-22",38.310001,38.98,37.959999,38.48,1316700,36.467651
"2016-04-25",38.299999,38.66,37.970001,38.439999,2091600,36.429733
"2016-04-26",38.610001,39.959999,38.41,39.93,2813500,37.841816
"2016-04-27",39.650002,40.200001,38.369999,38.619999,4393600,36.600327
"2016-04-28",37.57,37.77,36.259998,36.450001,4077200,34.543808
"2016-04-29",36.5,36.669998,35.740002,35.919998,3113300,34.041531
"2016-05-02",36.16,36.360001,35.349998,35.689999,2587500,33.823547
"2016-05-03",35.349998,36.419998,34.48,35.790001,2957900,33.918327
"2016-05-04",35.439999,35.52,34.349998,34.380001,2321800,32.582058
"2016-05-05",34.66,35.040001,33.82,33.849998,1766300,32.079777
"2016-05-06",33.779999,34.299999,33.580002,33.93,2715700,32.155598
"2016-05-09",33.849998,34.18,33.669998,33.84,1533600,32.070301
"2016-05-10",34.07,34.41,33.720001,34.240002,1347500,32.449387
"2016-05-11",34.029999,34.689999,33.91,34,2218200,32.221939
"2016-05-12",34.259998,34.57,33.52,33.75,1147600,31.985008
"2016-05-13",33.599998,34.080002,32.950001,32.970001,1786200,31.2458
"2016-05-16",33.130001,33.639999,33,33.419998,1140600,31.672264
"2016-05-17",33.200001,33.830002,32.959999,33.459999,2179800,31.710178
"2016-05-18",33.220001,33.84,32.880001,33.43,1800500,31.681738
"2016-05-19",33.110001,33.419998,32.209999,32.32,1995400,30.629793
"2016-05-20",32.5,32.959999,32.25,32.84,1044600,31.122595
"2016-05-23",32.709999,32.880001,32.209999,32.459999,1122000,30.762466
"2016-05-24",32.720001,33.380001,32.330002,33.130001,1589400,31.39744
"2016-05-25",33.209999,33.790001,33.209999,33.68,1547900,31.918674
"2016-05-26",33.73,33.790001,33.200001,33.349998,1235300,31.605921
"2016-05-27",33.220001,33.68,33.07,33.599998,1696300,31.967461
"2016-05-31",33.540001,34.209999,33.540001,34.029999,1916200,32.376575
"2016-06-01",33.610001,33.849998,32.709999,33.540001,2712000,31.910376
"2016-06-02",33.419998,34.490002,33.290001,34.400002,1463400,32.728596
"2016-06-03",34.310001,34.310001,33.290001,33.68,1778100,32.043579
"2016-06-06",33.860001,34.459999,33.52,34.369999,2069400,32.700047
"2016-06-07",34.360001,35.029999,34.209999,34.849998,2146900,33.156727
"2016-06-08",35.049999,35.360001,34.59,34.619999,1474900,32.937897
"2016-06-09",34.41,34.740002,34.009998,34.66,1242000,32.975952
"2016-06-10",34.18,34.400002,33.639999,33.66,1488900,32.024551
"2016-06-13",33.389999,33.580002,32.73,32.75,1468800,31.15876
"2016-06-14",32.549999,33.080002,31.889999,32.150002,2574900,30.587919
"2016-06-15",32.290001,33.369999,32.25,32.599998,1375100,31.016047
"2016-06-16",32.27,32.98,31.940001,32.93,1707300,31.330013
"2016-06-17",32.900002,33.709999,32.810001,33.48,1808600,31.853285
"2016-06-20",34.189999,35.16,34.169998,34.73,2576900,33.042561
"2016-06-21",34.139999,34.139999,32.990002,33.349998,3184400,31.729605
"2016-06-22",33.130001,33.669998,33.080002,33.150002,2371100,31.539333
"2016-06-23",33.66,34.099998,33.490002,33.700001,3426800,32.062603
"2016-06-24",32.110001,32.220001,30.1,30.5,8178400,29.018082
"2016-06-27",29.879999,29.940001,27.52,27.690001,5286500,26.344612
"2016-06-28",28.17,28.58,28.059999,28.42,3046900,27.039143
"2016-06-29",28.709999,29.370001,28.27,29.290001,2651100,27.866877
"2016-06-30",29.35,29.530001,28.620001,29.52,2616600,28.085701
"2016-07-01",29.969999,30.959999,29.82,30.290001,3166800,28.818289
"2016-07-05",29.719999,29.889999,28.459999,28.52,2276600,27.134287
"2016-07-06",28.1,28.84,27.629999,28.68,3635500,27.286516
"2016-07-07",28.860001,29.77,28.82,29.42,1571000,27.990559
"2016-07-08",29.690001,30.83,29.620001,30.57,3243800,29.084684
"2016-07-11",30.82,31.66,30.82,31.01,2101900,29.503305
"2016-07-12",31.540001,32.189999,31.120001,31.34,2642900,29.817268
"2016-07-13",31.49,31.49,30.74,31.17,1808100,29.655529
"2016-07-14",31.809999,32.060001,31.41,31.540001,1890600,30.007553
"2016-07-15",31.629999,32.16,31.209999,31.860001,2480200,30.312004
"2016-07-18",31.790001,32.389999,31.59,32.169998,1784300,30.606939
"2016-07-19",31.780001,32.040001,31.610001,31.860001,1148300,30.312004
"2016-07-20",31.860001,32.380001,31.639999,32.259998,1128100,30.69257
"2016-07-21",32.599998,33.240002,32.509998,33.200001,1838400,31.586899
"2016-07-22",33.139999,33.189999,32.529999,33.02,1436700,31.415646
"2016-07-25",33.080002,33.32,32.950001,33.259998,1390700,31.643978
"2016-07-26",33.369999,34.029999,33.209999,33.939999,1930900,32.290943
"2016-07-27",33.970001,34.709999,33.810001,34.209999,4014100,32.547825
"2016-07-28",33.07,33.439999,31.940001,32.490002,3513500,30.911396
"2016-07-29",32.560001,33.560001,32.540001,33.18,3441300,31.567863
"2016-08-01",33.18,33.529999,32.849998,33.110001,2119000,31.501272
"2016-08-02",32.880001,32.91,31.49,32.130001,4206200,30.56889
"2016-08-03",31.799999,32.779999,31.65,32.709999,2173400,31.120703
"2016-08-04",32.73,33,32.509998,32.580002,1562100,30.997023
"2016-08-05",32.830002,33.560001,32.720001,33.259998,1391700,31.643978
"2016-08-08",33.380001,33.91,33.259998,33.43,1259000,31.805717
"2016-08-09",33.330002,33.919998,33.259998,33.709999,1444800,32.072121
"2016-08-10",33.759998,33.880001,33.560001,33.709999,1057500,32.072121
"2016-08-11",33.860001,34.18,33.73,34,1405000,32.34803
"2016-08-12",33.810001,34.16,33.57,33.810001,1188800,32.167252
"2016-08-15",33.950001,34.700001,33.889999,34.299999,1721400,32.63345
"2016-08-16",34.25,34.470001,34.099998,34.25,1839800,32.585884
"2016-08-17",34.25,34.369999,33.869999,34,2022100,32.34803
"2016-08-18",33.98,34.25,33.68,34.009998,2148600,32.357533
"2016-08-19",33.759998,34.299999,33.740002,34.209999,2085200,32.547825
"2016-08-22",34.07,34.299999,33.759998,34.23,1399200,32.566853
"2016-08-23",34.52,34.799999,34.32,34.459999,1422500,32.785686
"2016-08-24",34.490002,34.549999,33.939999,33.990002,1423000,32.338512
"2016-08-25",33.84,33.939999,33.389999,33.77,2132000,32.129204
"2016-08-26",34.509998,34.509998,33.549999,33.650002,1842600,32.01503
"2016-08-29",33.669998,34.189999,33.580002,34,1618900,32.34803
"2016-08-30",33.869999,34.529999,33.799999,34.330002,3342800,32.787354
