"","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
"2014-11-24",50.16,51.360001,50.139999,50.810001,7486900,42.70565
"2014-11-25",50.860001,51.580002,50.540001,50.98,6516200,42.848541
"2014-11-26",50.98,51.25,50.650002,50.939999,4733100,42.814919
"2014-11-28",50.07,50.150002,48.279999,48.610001,6734200,40.856552
"2014-12-01",48.200001,49.169998,47.84,48.900002,7101400,41.100311
"2014-12-02",48.98,50.990002,48.860001,50.880001,8538800,42.764492
"2014-12-03",50.970001,52.099998,50.939999,51.720001,9365000,43.470497
"2014-12-04",51.509998,52.049999,50.740002,51.59,8151000,43.36124
"2014-12-05",51.459999,52.080002,49.639999,49.779999,8287600,41.839943
"2014-12-08",49.509998,49.799999,47.93,48.110001,8361200,40.43631
"2014-12-09",47.959999,48.68,46.939999,48.59,9498100,40.839748
"2014-12-10",47.990002,48.23,46.419998,46.650002,10050300,39.209187
"2014-12-11",46.779999,47.810001,46.48,46.810001,5657800,39.343662
"2014-12-12",46.98,47.040001,45.720001,46.27,7569900,38.889793
"2014-12-15",46.310001,46.900002,45.740002,46.110001,6812600,38.755314
"2014-12-16",45.759998,47.98,45.349998,47.029999,9632000,39.528576
"2014-12-17",47.139999,48.5,46.849998,47.790001,8219400,40.167343
"2014-12-18",48.400002,48.52,45.849998,47.07,13097100,39.562199
"2014-12-19",47.209999,48.919998,47.18,48.880001,11362800,41.083492
"2014-12-22",48.610001,49.220001,48.349998,48.84,7796500,41.049873
"2014-12-23",49.110001,49.59,48.889999,49.360001,5236100,41.486923
"2014-12-24",49.040001,50,48.889999,49.790001,3646700,41.848343
"2014-12-26",49.91,50.630001,49.830002,50.290001,5273000,42.268593
"2014-12-29",50.59,51.040001,49.889999,50.009998,4835000,42.033253
"2014-12-30",49.650002,50.330002,49.580002,49.709999,5165900,41.781105
"2014-12-31",49.560001,49.990002,49.310001,49.5,5925900,41.604591
"2015-01-02",49.549999,50.459999,49.07,50.34,5897000,42.310612
"2015-01-05",49.84,49.84,48.09,48.27,7732700,40.570782
"2015-01-06",48.220001,48.950001,47.290001,47.68,8586800,40.074894
"2015-01-07",48.07,48.950001,47.16,47.310001,8825800,39.763908
"2015-01-08",48.09,50.119999,47.759998,50.02,8941700,42.04166
"2015-01-09",49.990002,50.299999,48.369999,48.650002,8397300,40.890179
"2015-01-12",48.310001,48.43,47,47.369999,6898700,39.814331
"2015-01-13",48.25,48.529999,45.529999,45.950001,10932800,38.620831
"2015-01-14",45.470001,45.540001,43.73,44.860001,13608500,37.704697
"2015-01-15",45.299999,45.32,43.450001,44.07,11217200,37.040699
"2015-01-16",44.700001,45.73,44.599998,45.400002,9633000,38.158562
"2015-01-20",45.150002,46.529999,44.919998,46.509998,7867800,39.091511
"2015-01-21",46.720001,47.360001,46.310001,47.189999,6944400,39.66304
"2015-01-22",48,48.169998,46.860001,48,9023300,40.343849
"2015-01-23",48.080002,50.900002,47.740002,50.16,11562600,42.159328
"2015-01-26",50.040001,51.709999,50.040001,51.189999,9803200,43.025043
"2015-01-27",50.799999,51.599998,50.5,51.23,6593400,43.058655
"2015-01-28",51.540001,52.310001,51.099998,51.509998,12498700,43.293995
"2015-01-29",52.880001,53.200001,51.18,52.080002,11391500,43.773087
"2015-01-30",51.75,53.900002,51.5,52.880001,10200500,44.445488
"2015-02-02",53.400002,54.439999,52.919998,54.439999,9905800,45.756657
"2015-02-03",54.689999,54.869999,53.509998,54.380001,10516900,45.706223
"2015-02-04",54,54.700001,53.419998,54.290001,7770500,45.630577
"2015-02-05",54.66,55.220001,54.009998,55.009998,6612200,46.235737
"2015-02-06",55.299999,55.459999,54.400002,54.860001,7762700,46.109665
"2015-02-09",54.59,54.830002,54,54.450001,5036300,46.101196
"2015-02-10",54.419998,55.540001,54.110001,55.52,7759700,47.007126
"2015-02-11",55.419998,55.990002,54.900002,55.360001,6647300,46.871662
"2015-02-12",55.639999,57.07,55.279999,56.549999,10149300,47.879208
"2015-02-13",57.82,58.970001,57.389999,58.599998,13179700,49.614876
"2015-02-17",58.59,59.380001,58.169998,58.73,8450100,49.724941
"2015-02-18",59.259998,59.43,58.48,59.27,6565200,50.182152
"2015-02-19",59.200001,60.68,58.990002,60.18,7449200,50.952618
"2015-02-20",60.23,60.75,59.48,60.720001,6927900,51.409821
"2015-02-23",60.630001,62.91,60.540001,62.5,9827200,52.916882
"2015-02-24",62.400002,62.639999,60.919998,61.599998,6292900,52.154888
"2015-02-25",61.279999,61.669998,60.799999,61.27,5407500,51.875484
"2015-02-26",61.369999,62.799999,61.349998,61.970001,7633500,52.468155
"2015-02-27",61.970001,62.740002,61.540001,61.689999,8224900,52.231087
"2015-03-02",61.130001,61.220001,58.200001,58.669998,13063700,49.674145
"2015-03-03",59.099998,60.189999,59.080002,60.080002,6377700,50.867947
"2015-03-04",59.610001,59.610001,58.389999,59.080002,6810600,50.021275
"2015-03-05",59.43,60.439999,59.279999,59.959999,6580400,50.76635
"2015-03-06",59.16,60.290001,58.48,58.740002,5741000,49.73341
"2015-03-09",58.560001,59.689999,58.549999,58.599998,6147500,49.614876
"2015-03-10",58.25,58.310001,57.23,57.77,6412900,48.912144
"2015-03-11",56.299999,57.82,56.299999,57.740002,10910800,48.886745
"2015-03-12",58.139999,59.279999,57.66,57.779999,7140100,48.920605
"2015-03-13",57.959999,58.73,57.759998,58.529999,5127100,49.555611
"2015-03-16",58.360001,59.700001,58.029999,59.66,5317200,50.512341
"2015-03-17",59.419998,60.139999,58.389999,59.900002,5457900,50.715553
"2015-03-18",59.990002,62.549999,59.59,61.959999,8471500,52.459694
"2015-03-19",61.360001,61.52,60.41,60.799999,5156600,51.477543
"2015-03-20",61.110001,62.220001,60.849998,61.549999,10391800,52.112553
"2015-03-23",61.790001,62.82,61.689999,62.490002,7244200,52.908424
"2015-03-24",62.200001,62.709999,61.889999,62.07,7275500,52.552826
"2015-03-25",62.84,64.489998,62.75,63.779999,10707100,54.000626
"2015-03-26",64.410004,64.459999,63.009998,63.380001,7688300,53.661964
"2015-03-27",64.300003,64.400002,61.400002,61.869999,7615600,52.383495
"2015-03-30",62.119999,63.869999,62,63.759998,7052900,53.983688
"2015-03-31",63.080002,64.169998,62.959999,63.619999,5371300,53.865162
"2015-04-01",63.970001,64.279999,63.369999,63.450001,7605900,53.721226
"2015-04-02",63.369999,63.650002,59.310001,59.799999,13137900,50.630882
"2015-04-06",60.349998,60.52,58.860001,59.529999,9501600,50.402283
"2015-04-07",59.970001,60.029999,58.259998,58.59,9843700,49.606411
"2015-04-08",58.900002,59.73,58.400002,58.619999,6688500,49.631809
"2015-04-09",59.220001,59.32,58.139999,58.919998,5982600,49.885807
"2015-04-10",59.23,60.16,59.029999,59.73,5167600,50.571606
"2015-04-13",59.66,59.779999,57.16,57.459999,7597800,48.649677
"2015-04-14",57.490002,57.799999,56.849998,57.189999,7280600,48.421078
"2015-04-15",57.57,58.200001,57,57.110001,6877400,48.353344
"2015-04-16",57.060001,58.700001,56.84,58.259998,6487300,49.327003
"2015-04-17",57.970001,58.099998,57.040001,57.560001,5230600,48.734341
"2015-04-20",57.740002,58.389999,57.23,57.470001,5298800,48.658138
"2015-04-21",57.470001,58.59,57.34,58.330002,5381600,49.386284
"2015-04-22",58.580002,59.689999,58,59.349998,6344500,50.24987
"2015-04-23",59.5,59.869999,58.919998,59.23,5542700,50.148277
"2015-04-24",59.400002,60.77,59.369999,60.049999,5277700,50.842545
"2015-04-27",60.310001,60.439999,59.200001,59.400002,8056400,50.29221
"2015-04-28",59.82,60.650002,58.119999,58.700001,7905400,49.699547
"2015-04-29",58.790001,59.16,57.549999,57.919998,6002600,49.039139
"2015-04-30",58.049999,58.119999,56.09,56.900002,8067500,48.175545
"2015-05-01",57.049999,59.139999,56.959999,58.900002,6905700,49.868877
"2015-05-04",59.009998,59.110001,57.610001,58.110001,6709600,49.200008
"2015-05-05",58.299999,58.299999,57.450001,58.02,4179100,49.123806
"2015-05-06",58.400002,58.580002,57.040001,57.52,4727000,48.700466
"2015-05-07",57.43,58.080002,57.119999,57.790001,5762500,48.929077
"2015-05-08",58.16,59.220001,57.470001,59.09,5542700,50.029755
"2015-05-11",58.669998,58.799999,57.400002,58.27,5689900,49.671722
"2015-05-12",58.259998,58.27,57.290001,57.529999,4417500,49.040916
"2015-05-13",58.150002,58.669998,57.73,58.279999,4495200,49.680252
"2015-05-14",58.57,59.919998,58.48,59.790001,5104600,50.967426
"2015-05-15",59.68,60.139999,59.02,59.619999,4768500,50.822514
"2015-05-18",59.560001,60.560001,59.259998,60.41,3791000,51.495945
"2015-05-19",60.200001,60.720001,59.77,59.880001,4911600,51.044155
"2015-05-20",59.93,60.57,59.630001,60.23,4324100,51.342506
"2015-05-21",60.200001,60.740002,59.849998,60.610001,3711500,51.666431
"2015-05-22",60.200001,61.25,60.200001,60.990002,3562500,51.99036
"2015-05-26",60.5,60.599998,59.110001,59.529999,7054400,50.745804
"2015-05-27",59.84,60,58.889999,59.150002,6799900,50.421875
"2015-05-28",59.049999,59.790001,58.599998,58.919998,4678700,50.225803
"2015-05-29",58.799999,60.48,58.18,59.240002,7413900,50.498589
"2015-06-01",59.209999,59.939999,58.700001,58.779999,5574200,50.106461
"2015-06-02",58.73,58.849998,57.84,58.509998,5080700,49.876308
"2015-06-03",58.150002,58.279999,57.43,57.759998,5002600,49.236969
"2015-06-04",57.349998,57.82,56.759998,56.880001,5025600,48.486832
"2015-06-05",56.869999,58.240002,56.860001,57.740002,5390400,49.219936
"2015-06-08",57.630001,58.09,57.299999,57.619999,3787200,49.117634
"2015-06-09",57.84,58.139999,57.150002,57.150002,4248300,48.716988
"2015-06-10",57.560001,58.68,57.43,58.209999,5756900,49.620571
"2015-06-11",58.450001,60.189999,58.259998,59.650002,6697400,50.848095
"2015-06-12",59.299999,59.360001,58.52,58.849998,4692500,50.16613
"2015-06-15",58.369999,58.779999,57.950001,58.470001,4832400,49.842209
"2015-06-16",58.360001,58.950001,58.27,58.919998,2900400,50.225803
"2015-06-17",59.52,60.610001,59.07,59.610001,6264500,50.813988
"2015-06-18",59.68,60.41,59.619999,60.27,5864400,51.376602
"2015-06-19",60,60.790001,59.970001,60.330002,6110000,51.427746
"2015-06-22",60.650002,60.700001,59.610001,59.919998,5859300,51.078243
"2015-06-23",60.349998,61.34,59.900002,61.150002,7956500,52.126747
"2015-06-24",60.900002,61.360001,60.25,60.610001,6005300,51.666431
"2015-06-25",60.57,60.810001,60.029999,60.310001,3915100,51.410694
"2015-06-26",60.299999,61.43,60.130001,60.900002,7884600,51.913643
"2015-06-29",60.279999,61.18,60.119999,60.560001,5457400,51.623814
"2015-06-30",61.119999,63.169998,61.060001,62.599998,10430300,53.362789
"2015-07-01",63.09,64.970001,62.799999,64.470001,9035100,54.956856
"2015-07-02",64.68,65.68,64.279999,64.720001,6007700,55.169964
"2015-07-06",64.139999,65.699997,63.599998,65.339996,7291300,55.698475
"2015-07-07",65.370003,66.139999,63.849998,64.650002,11268900,55.110291
"2015-07-08",64.059998,65.480003,63.360001,63.98,7221100,54.539158
"2015-07-09",64.550003,64.800003,63.849998,64.110001,5979400,54.649979
"2015-07-10",64.5,66.080002,64.470001,65.849998,6043500,56.133228
"2015-07-13",66.610001,67.849998,65.730003,66.870003,9443800,57.002708
"2015-07-14",67.870003,68.269997,66.110001,66.309998,8369600,56.525341
"2015-07-15",66.010002,66.449997,64.769997,65.190002,6265400,55.570614
"2015-07-16",65.699997,68.150002,65.660004,67.459999,7226400,57.505646
"2015-07-17",67.260002,67.989998,66.739998,67.940002,5326200,57.914822
"2015-07-20",67.720001,68.129997,66.510002,66.57,5195900,56.746975
"2015-07-21",66.550003,67.330002,66.019997,66.32,4126700,56.533867
"2015-07-22",66.300003,68.160004,65.790001,66.669998,6134500,56.832222
"2015-07-23",66.779999,66.980003,65.449997,65.720001,5477600,56.022404
"2015-07-24",66.129997,66.480003,65.150002,65.699997,5714600,56.005356
"2015-07-27",65.230003,65.230003,63.759998,64.379997,5845200,54.880131
"2015-07-28",64.419998,65.239998,63.509998,65.07,4990500,55.468323
"2015-07-29",64.970001,66.160004,63.799999,66.040001,7179000,56.295181
"2015-07-30",64.849998,64.849998,62.790001,64.230003,9201500,54.752277
"2015-07-31",64.160004,66.239998,63.970001,65.599998,7003300,56.270542
"2015-08-03",65.550003,66.330002,64.5,64.660004,5330700,55.46423
"2015-08-04",64.739998,65.120003,63.669998,64.43,5994600,55.266937
"2015-08-05",65.370003,66,64.139999,64.82,7818700,55.601475
"2015-08-06",64.510002,65.93,64,65.68,5103000,56.339169
"2015-08-07",65.120003,65.699997,64.449997,65.419998,3951100,56.116142
"2015-08-10",65.970001,69.040001,65.769997,69,8464200,59.187004
"2015-08-11",68.120003,70.629997,67.599998,70.43,7518000,60.413624
"2015-08-12",70.010002,70.779999,68.559998,70.190002,8399900,60.207775
"2015-08-13",70.290001,71.5,69.169998,69.68,8978500,59.770306
"2015-08-14",69.389999,69.690002,67.779999,68.120003,6125700,58.432167
"2015-08-17",67.699997,69.860001,67.57,69.720001,4713700,59.804607
"2015-08-18",69.629997,70,68.650002,69.470001,3978500,59.590164
"2015-08-19",69.349998,69.370003,67.339996,67.870003,6032800,58.217716
"2015-08-20",67.599998,68.540001,67.099998,67.25,5956300,57.685883
"2015-08-21",65,65.129997,61.099998,61.139999,12583900,52.444828
"2015-08-24",55.709999,60.450001,51.68,58.52,10953700,50.197445
"2015-08-25",60.73,61,57.549999,57.610001,9937500,49.416862
"2015-08-26",58.970001,59.119999,56.439999,58.849998,9098900,50.480503
"2015-08-27",60.619999,60.709999,56.66,58.349998,11148900,50.05162
"2015-08-28",58.84,59.790001,58.290001,59,7686600,50.609173
"2015-08-31",58.689999,60.880001,58.209999,59.34,9184300,50.900826
"2015-09-01",58.029999,58.299999,56.650002,57.400002,9612300,49.236729
"2015-09-02",58.27,59.040001,57.049999,59.009998,7724000,50.617756
"2015-09-03",59.060001,60.5,59.060001,59.400002,7003100,50.952293
"2015-09-04",58.580002,59.689999,57.869999,58.459999,6323200,50.145969
"2015-09-08",59.59,61.189999,59.349998,60.830002,7428200,52.178921
"2015-09-09",61.200001,62.900002,61.060001,61.639999,8836200,52.873726
"2015-09-10",61.639999,63.59,61.599998,62.950001,7188100,53.997421
"2015-09-11",62.5,63.23,61.889999,62.91,5347200,53.9631
"2015-09-14",62.689999,62.689999,60.619999,60.73,5835100,52.09314
"2015-09-15",60.799999,61.720001,60.040001,61.439999,5604200,52.702168
"2015-09-16",61.450001,61.48,59.209999,60.299999,10914500,51.724293
"2015-09-17",59.98,61.610001,59.32,60.59,6079400,51.973053
"2015-09-18",59.709999,60.939999,59.59,59.91,8668500,51.389767
"2015-09-21",60.419998,61.080002,59.5,59.689999,5210400,51.201038
"2015-09-22",58.970001,59.939999,58.669998,59.220001,5451900,50.797897
"2015-09-23",59.540001,61.040001,59.220001,59.82,6299600,51.312557
"2015-09-24",59.349998,60.639999,58.619999,59.799999,5785000,51.295403
"2015-09-25",60.169998,61.27,59.470001,60.810001,6660000,52.161766
"2015-09-28",60.34,61.290001,57.639999,57.880001,6749900,49.648457
"2015-09-29",58.32,60.09,58.209999,58.740002,6885600,50.386162
"2015-09-30",59.549999,60.68,59.150002,60.099998,6308900,51.552734
"2015-10-01",60.259998,62.349998,59.720001,62.240002,6856100,53.388397
"2015-10-02",61.52,63.119999,60.529999,63.099998,5017000,54.126083
"2015-10-05",63.98,64.860001,63.700001,64.580002,6664700,55.395615
"2015-10-06",64.519997,64.860001,63.099998,63.939999,6316200,54.846622
"2015-10-07",64.639999,64.889999,62.759998,64.589996,5989300,55.404182
"2015-10-08",64.25,66.139999,64.230003,65.709999,4850600,56.364895
"2015-10-09",65.25,66.379997,63.23,64.199997,6652900,55.069641
"2015-10-12",64.480003,64.739998,63.73,64.5,3297200,55.326984
"2015-10-13",64.209999,64.440002,61.91,62.16,6751800,53.319778
"2015-10-14",62.360001,62.470001,61.200001,61.380001,4779100,52.650703
"2015-10-15",61.880001,63.419998,61.59,63.34,4349700,54.331951
"2015-10-16",63.68,63.790001,62.790001,63.75,4313500,54.683647
"2015-10-19",63.240002,63.310001,61.110001,61.43,6017100,52.693592
"2015-10-20",61.240002,61.299999,58.98,60.080002,6092900,51.535576
"2015-10-21",60.299999,60.59,59.16,59.299999,4811300,50.866508
"2015-10-22",59.77,60.580002,59.049999,60.360001,6128800,51.775761
"2015-10-23",60.540001,62.52,60.48,61.75,4929800,52.96809
"2015-10-26",61.720001,62.41,61.279999,61.900002,4486300,53.096752
"2015-10-27",61.639999,62.73,61.349998,62.459999,6828900,53.577103
"2015-10-28",62.5,64.470001,61.669998,63.419998,7538500,54.400578
"2015-10-29",63.279999,65.970001,63.209999,65.809998,7076200,56.450676
"2015-10-30",66.18,66.510002,65.529999,65.919998,5787000,56.545033
"2015-11-02",65.779999,68.379997,65.459999,68.029999,5043200,58.354958
"2015-11-03",67.980003,70.040001,67.610001,69.599998,6467800,59.701675
"2015-11-04",69.800003,71.389999,69.699997,71.099998,8261200,60.988346
"2015-11-05",70.959999,72.349998,70.620003,71.93,6613300,61.700302
"2015-11-06",71.629997,72.660004,71.029999,71.949997,4803000,61.717472
"2015-11-09",72.040001,72.699997,70.110001,70.489998,4808400,60.465099
"2015-11-10",70.32,71.760002,69.75,71.32,4309200,61.177063
"2015-11-11",71.339996,72,70.489998,71.169998,3308700,61.048397
"2015-11-12",70.480003,70.760002,68.860001,69.410004,5271800,59.538692
"2015-11-13",69.360001,69.849998,68.610001,68.959999,3844100,59.152687
"2015-11-16",68.790001,69.739998,68.199997,69.669998,3558300,59.761723
"2015-11-17",69.589996,70.5,69.309998,70,3394700,60.044781
"2015-11-18",70.120003,70.760002,69.169998,70.660004,3790200,60.610935
"2015-11-19",70.43,71.629997,70.010002,71.139999,5569200,61.457542
"2015-11-20",71.300003,72.199997,71.139999,71.980003,4114800,62.183205
"2015-11-23",72.220001,73,71.169998,72.68,5119900,62.787945
"2015-11-24",72.629997,73.879997,71.839996,73.029999,5702700,63.090305
"2015-11-25",72.809998,73.800003,72.660004,72.93,3637900,63.003906
"2015-11-27",72.599998,73.199997,72.379997,72.940002,1767400,63.01255
"2015-11-30",72.949997,73.07,71.25,71.860001,7250600,62.079556
"2015-12-01",72.480003,72.900002,71.260002,72.57,4562100,62.692917
"2015-12-02",72.43,73.699997,71.339996,71.690002,4252000,61.93269
"2015-12-03",72.019997,72.459999,69.75,69.989998,6506400,60.464062
"2015-12-04",70.209999,71.720001,69.75,71.389999,6189800,61.673515
"2015-12-07",70.849998,71.720001,69.519997,70.790001,7435000,61.155186
"2015-12-08",69.650002,71.580002,69.650002,70.529999,5428500,60.930565
"2015-12-09",70.580002,71.089996,68.910004,69.879997,5092500,60.369034
"2015-12-10",70.5,72.32,69.440002,71.379997,5081800,61.664867
"2015-12-11",70.129997,70.650002,67.32,67.510002,7725300,58.321602
"2015-12-14",67,67.68,65.040001,67.550003,7925200,58.356159
"2015-12-15",68.300003,69.300003,67.279999,68.309998,6453700,59.012711
"2015-12-16",68.290001,70.650002,68,70.199997,9256700,60.64547
"2015-12-17",70.889999,72.699997,70.389999,71.68,7334700,61.924046
"2015-12-18",71.410004,71.949997,69.93,70.029999,10995600,60.498608
"2015-12-21",70.349998,71.260002,69.910004,71.110001,4806400,61.431629
"2015-12-22",71.330002,72.239998,71.139999,71.480003,4505700,61.75127
"2015-12-23",71.989998,72.019997,70.010002,71.830002,6009700,62.053627
"2015-12-24",71.900002,72.449997,70.769997,71.93,1727500,62.140015
"2015-12-28",71.150002,71.589996,70.150002,70.620003,3091900,61.008312
"2015-12-29",71.529999,71.639999,70.529999,71.089996,2536000,61.414345
"2015-12-30",70.959999,72.440002,70.800003,71.580002,5064000,61.837666
"2015-12-31",71.150002,71.75,70.269997,70.709999,3231400,61.08606
"2016-01-04",70.379997,71.669998,68.709999,69.940002,6629200,60.420876
"2016-01-05",70.139999,71.360001,69.769997,71.160004,5152500,61.474819
"2016-01-06",69.879997,71.980003,69.800003,70.660004,7666200,61.042881
"2016-01-07",69.599998,72.220001,69.57,72.089996,9149200,62.278236
"2016-01-08",72.199997,72.489998,68.099998,68.260002,10241900,58.969528
"2016-01-11",68.260002,69.43,66.849998,69.07,6666400,59.66927
"2016-01-12",69.870003,72.059998,69.309998,71.190002,8173800,61.500736
