"","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"2012-01-18",141.699997,143.399994,140.339996,140.839996,239500,112.668816
"2012-01-19",141.399994,141.809998,138.789993,138.979996,392400,111.180862
"2012-01-20",139.339996,139.339996,137.270004,138.100006,352900,110.476921
"2012-01-23",138.270004,140.259995,138.199997,140.070007,257400,112.052864
"2012-01-24",139.419998,141.940002,139.179993,141.839996,238000,113.468788
"2012-01-25",141.529999,144.440002,141.389999,144.199997,198200,115.356789
"2012-01-26",144.809998,146.309998,144.279999,145.600006,291000,116.47673
"2012-01-27",144.910004,145.529999,142.690002,144.259995,355800,115.404755
"2012-01-30",143.25,143.600006,141.720001,143.570007,346200,114.852768
"2012-01-31",143.720001,144.839996,143.229996,144,409700,115.196785
"2012-02-01",144.440002,147.289993,144.089996,147.289993,370900,117.828667
"2012-02-02",146.169998,147.649994,144.630005,147.110001,374600,117.684677
"2012-02-03",147.809998,149.119995,146.149994,149.110001,299000,119.284645
"2012-02-06",148.229996,148.770004,146.160004,146.5,209000,117.196701
"2012-02-07",145.970001,147.369995,145.559998,146.259995,305700,117.004738
"2012-02-08",146.100006,146.919998,145.199997,145.270004,241000,116.212753
"2012-02-09",145.320007,146.600006,143.330002,143.740005,234200,114.98877
"2012-02-10",142.960007,144.449997,142.270004,142.460007,271700,113.964798
"2012-02-13",143.880005,144.470001,142.300003,142.759995,258400,114.204773
"2012-02-14",142.229996,142.869995,141.229996,142.029999,296600,113.620811
"2012-02-15",142.619995,142.919998,141.270004,141.580002,284600,113.260818
"2012-02-16",142.479996,143.259995,141.600006,142.330002,303100,113.860771
"2012-02-17",142.570007,144.039993,141.649994,143.679993,391400,114.940781
"2012-02-21",142.729996,142.820007,138.860001,139.820007,326200,111.852844
"2012-02-22",139.360001,140.419998,137.910004,138.199997,210800,110.556892
"2012-02-23",138.380005,140,138.139999,139.830002,209300,111.860847
"2012-02-24",140.179993,142.089996,139.320007,141.199997,191100,112.956802
"2012-02-27",141.020004,141.300003,139.020004,140.770004,228000,112.612831
"2012-02-28",140.970001,141.440002,138.169998,138.610001,160500,110.884865
"2012-02-29",139.690002,140.699997,138.880005,139.990005,535000,111.988853
"2012-03-01",140.300003,141.410004,139.820007,140.830002,220000,112.660851
"2012-03-02",140.559998,141.199997,139.419998,140.289993,166400,112.228813
"2012-03-05",140.5,143.779999,140.179993,143,239500,114.396767
"2012-03-06",141.779999,143.699997,141.559998,141.740005,402600,113.388794
"2012-03-07",142.100006,143.610001,140.600006,143.119995,350900,114.49276
"2012-03-08",143.020004,144.190002,142.820007,143.369995,356300,114.692764
"2012-03-09",143.210007,146.919998,142.919998,146.509995,477600,117.204689
"2012-03-12",146.220001,147.279999,145.460007,145.929993,291300,116.740715
"2012-03-13",146.850006,148.809998,146.850006,148.740005,323700,118.988663
"2012-03-14",147.5,148.839996,145.490005,147.199997,473200,117.756645
"2012-03-15",147.300003,147.600006,145.949997,146.839996,355200,117.468697
"2012-03-16",146.960007,147.580002,146.440002,147.289993,432300,117.828667
"2012-03-19",147.339996,148.330002,146.589996,148,396900,118.396706
"2012-03-20",146.929993,149.630005,146.820007,148.429993,353900,118.740623
"2012-03-21",148.910004,148.910004,146.990005,147.149994,168500,117.716675
"2012-03-22",146.559998,146.559998,144.339996,145.770004,301800,116.612724
"2012-03-23",146.210007,148.139999,145.639999,146.929993,186200,117.54068
"2012-03-26",147.970001,149.720001,147.970001,149.649994,290300,119.716652
"2012-03-27",149.970001,150.419998,149.080002,149.699997,225300,119.75663
"2012-03-28",149.149994,149.149994,147.149994,148.580002,262600,119.740547
"2012-03-29",147.160004,150.339996,147.160004,149.910004,280300,120.812355
"2012-03-30",151.080002,151.539993,150.240005,151.509995,847200,122.101784
"2012-04-02",151.350006,152,150.610001,151.119995,466200,121.787506
"2012-04-03",151.220001,152.210007,151.130005,151.690002,293700,122.246872
"2012-04-04",150.529999,151.520004,150.380005,150.720001,264300,121.465164
"2012-04-05",150.059998,151.440002,149.759995,150.660004,158600,121.416794
"2012-04-09",149.110001,150.630005,148.199997,149.619995,169800,120.578659
"2012-04-10",150.270004,151.270004,146.830002,147.089996,327100,118.539688
"2012-04-11",148.289993,148.979996,147.490005,148.960007,181400,120.046753
"2012-04-12",148.669998,150.899994,148.289993,150.779999,290000,121.513481
"2012-04-13",150.809998,151.940002,149.979996,150.880005,192600,121.594093
"2012-04-16",151.850006,154.619995,151.309998,153.770004,380400,123.923164
"2012-04-17",154.25,154.529999,152.809998,154.089996,256600,124.181023
"2012-04-18",153.559998,154.389999,153.149994,153.889999,176000,124.019867
"2012-04-19",153.550003,154.589996,153.160004,154.279999,297200,124.334145
"2012-04-20",154.490005,157.410004,154.490005,156.889999,347200,126.437523
"2012-04-23",154.559998,156.470001,154.419998,156.289993,200100,125.954002
"2012-04-24",156.729996,158.309998,155.850006,158.059998,252300,127.38044
"2012-04-25",159.169998,159.960007,157.800003,158.080002,289600,127.396561
"2012-04-26",158.100006,159.179993,156.860001,158.520004,232700,127.751137
"2012-04-27",159.559998,159.559998,157.619995,158.740005,314300,127.928452
"2012-04-30",158.339996,158.529999,156.970001,157.970001,246000,127.307922
"2012-05-01",157.990005,160.259995,157.429993,158.740005,500600,127.928452
"2012-05-02",157.570007,158.740005,156.800003,157.970001,314600,127.307922
"2012-05-03",158.100006,159.190002,155.929993,156.289993,317700,125.954002
"2012-05-04",155.240005,156.470001,154.759995,156.070007,257000,125.776726
"2012-05-07",155.490005,158.649994,155.490005,158.160004,262000,127.461014
"2012-05-08",157.610001,158.610001,156.949997,158.070007,281500,127.388496
"2012-05-09",157.190002,158.690002,156.740005,158.050003,258000,127.372353
"2012-05-10",158.860001,159.199997,156.600006,157.539993,378300,126.961388
"2012-05-11",157.100006,158.130005,156.229996,157.869995,160000,127.227318
"2012-05-14",156.839996,158.190002,156,156.100006,198000,125.800873
"2012-05-15",156.5,156.940002,154.759995,155.339996,223000,125.188347
"2012-05-16",161.529999,161.529999,153.289993,153.850006,209300,123.987587
"2012-05-17",154.080002,154.380005,150.020004,150.070007,288100,120.941322
"2012-05-18",150.679993,152.100006,149.130005,149.809998,258700,120.731773
"2012-05-21",150.350006,151.580002,149.179993,151.25,348200,121.892303
"2012-05-22",151.5,152.369995,150.889999,151.729996,290000,122.279091
"2012-05-23",151,152.110001,149.910004,152,220000,122.496696
"2012-05-24",152.149994,152.970001,150.740005,152.039993,233200,122.528923
"2012-05-25",152.300003,152.820007,150.679993,151.300003,182400,121.932549
"2012-05-29",151.619995,153.220001,151.619995,152.699997,315200,123.060814
"2012-05-30",151.470001,151.559998,148.75,149.050003,279100,120.119278
"2012-05-31",149.869995,151.679993,148.029999,150.460007,355100,121.255608
"2012-06-01",147.949997,149.970001,147.75,147.960007,409300,119.240868
"2012-06-04",148.330002,148.740005,146.100006,146.970001,268900,118.443024
"2012-06-05",146.490005,151.100006,146.050003,150.600006,292300,121.368439
"2012-06-06",152.210007,153.630005,150.600006,153.479996,297900,123.6894
"2012-06-07",155.399994,155.399994,151.289993,151.429993,202200,122.037346
"2012-06-08",151.589996,153.100006,151.360001,153.089996,116800,123.375092
"2012-06-11",154.580002,154.809998,149.110001,149.339996,181000,120.353012
"2012-06-12",150.149994,150.320007,148.490005,149.970001,166900,120.86071
"2012-06-13",149.669998,151.059998,148.440002,149.580002,223800,120.546425
"2012-06-14",149.869995,152.190002,149.710007,151.830002,288900,122.359657
"2012-06-15",152.289993,152.809998,151.009995,152.399994,380000,122.819046
"2012-06-18",152.139999,153.889999,151.100006,152.399994,278800,122.819046
"2012-06-19",152.389999,153.559998,151.470001,152.460007,300400,122.867409
"2012-06-20",152.630005,153.050003,150.830002,151.839996,218200,122.367744
"2012-06-21",152.600006,152.600006,149.440002,149.910004,316800,120.812355
"2012-06-22",150.729996,150.729996,148.139999,149.220001,552700,120.256279
"2012-06-25",147.770004,150.309998,147.199997,150.210007,324900,121.054131
"2012-06-26",150.100006,151.300003,149.869995,151.119995,383200,121.787506
"2012-06-27",150.020004,150.759995,148.899994,149.080002,232400,121.024399
"2012-06-28",147.570007,150.710007,147.130005,150.710007,274900,122.347649
"2012-06-29",153.850006,154.210007,152.779999,153.919998,270700,124.953514
"2012-07-02",154.419998,155.669998,153.729996,155.410004,335200,126.163162
"2012-07-03",155.869995,157.020004,155.139999,155.850006,257800,126.520325
"2012-07-05",155.539993,156.220001,155.119995,155.839996,239100,126.512238
"2012-07-06",154.429993,156.910004,154.429993,156.869995,254700,127.348358
"2012-07-09",156.5,157.5,155.550003,157.5,259400,127.859818
"2012-07-10",157.490005,158.199997,155.380005,156.020004,197200,126.65834
"2012-07-11",155.830002,155.830002,154.619995,155.559998,217900,126.284927
"2012-07-12",155.020004,158.160004,154.029999,157.339996,223000,127.729919
"2012-07-13",157.830002,160.25,157.580002,159.669998,127200,129.62149
"2012-07-16",159.169998,160.639999,159.070007,159.619995,146900,129.580856
"2012-07-17",160.289993,160.449997,158.759995,160.330002,374200,130.157242
"2012-07-18",159.600006,160.300003,158.660004,158.929993,118400,129.020691
"2012-07-19",159.279999,159.360001,156.509995,157.419998,202100,127.794891
"2012-07-20",156.630005,157.990005,156.149994,156.820007,203900,127.307808
"2012-07-23",155.059998,156.889999,154.669998,156.630005,346100,127.153534
"2012-07-24",156.229996,157.669998,155.649994,156.529999,300400,127.072372
"2012-07-25",157.279999,158.300003,156.110001,157.949997,251400,128.225113
"2012-07-26",159.190002,159.690002,155.199997,156.470001,302000,127.023621
"2012-07-27",156.979996,158.330002,156.660004,157.259995,185900,127.664978
"2012-07-30",156.899994,158.350006,156.899994,157.679993,111000,128.005951
"2012-07-31",157.619995,157.990005,156.589996,157.360001,253800,127.74617
"2012-08-01",157.169998,159.279999,156.009995,156.399994,190800,126.966858
"2012-08-02",157.360001,157.360001,154.610001,156.270004,300600,126.86129
"2012-08-03",157.410004,157.929993,155.520004,155.940002,153400,126.593414
"2012-08-06",156.360001,156.589996,155.070007,155.610001,201000,126.325485
"2012-08-07",155.729996,156.270004,153.179993,153.5,209800,124.61261
"2012-08-08",153.699997,153.699997,150.089996,150.809998,170000,122.42881
"2012-08-09",150.449997,152.119995,149.619995,151.279999,285500,122.810371
"2012-08-10",151.529999,152.160004,150.550003,151.690002,207400,123.143219
"2012-08-13",151.210007,151.979996,150.490005,151.479996,105400,122.972733
"2012-08-14",152.309998,152.309998,150.199997,150.5,146800,122.177185
"2012-08-15",150.710007,151.229996,150.229996,151.050003,178400,122.623642
"2012-08-16",151.199997,151.380005,149.570007,150.589996,380000,122.250259
"2012-08-17",150.899994,151.389999,150.389999,150.899994,422000,122.501892
"2012-08-20",151,151.190002,149.630005,149.860001,306400,121.657585
"2012-08-21",149.960007,150.830002,149.690002,150.550003,178500,122.217735
"2012-08-22",150.520004,151.710007,149.339996,151.649994,148800,123.110718
"2012-08-23",151.339996,153.380005,150.580002,152.050003,244700,123.435486
"2012-08-24",151.919998,153.119995,151.509995,152.669998,144100,123.938774
"2012-08-27",152.820007,153.229996,151.600006,152.759995,103000,124.011818
"2012-08-28",152.520004,153.639999,151.800003,153,167100,124.206642
"2012-08-29",153.410004,153.839996,152.25,152.399994,126900,123.719612
"2012-08-30",152.029999,152.309998,150.970001,151.470001,123300,122.964615
"2012-08-31",152.259995,152.259995,150.25,151.979996,227700,123.378647
"2012-09-04",151.710007,153.740005,151.300003,153.25,309500,124.409637
"2012-09-05",153.880005,154.800003,152.690002,153.490005,196700,124.604477
"2012-09-06",153.929993,154.889999,153.490005,154.039993,181300,125.050949
"2012-09-07",154.399994,155.690002,154.119995,154.699997,152900,125.586716
"2012-09-10",154.440002,154.490005,152.580002,153.399994,160300,124.531387
"2012-09-11",153.399994,154.070007,152.740005,153.619995,162700,124.709976
"2012-09-12",153.850006,153.910004,152.539993,152.830002,162300,124.068634
"2012-09-13",153.380005,155.130005,152.600006,155.130005,331000,125.935822
"2012-09-14",155.350006,156.600006,155.110001,155.440002,162100,126.187477
"2012-09-17",155.369995,155.919998,154.679993,154.740005,168300,125.619217
"2012-09-18",154.949997,156.380005,153.869995,154.350006,332200,125.302612
"2012-09-19",154.309998,154.929993,153.889999,154.070007,201600,125.075333
"2012-09-20",153.639999,154.020004,150.690002,151.649994,217000,123.110718
"2012-09-21",152.419998,152.580002,150.960007,151.529999,489200,123.013313
"2012-09-24",151,152.270004,151,151.070007,286700,122.639885
"2012-09-25",151.559998,152.240005,149.25,149.25,292500,121.162407
"2012-09-26",148.570007,149.470001,147.380005,148.520004,295400,121.465027
"2012-09-27",149.169998,150.449997,148.029999,148.889999,185700,121.767555
"2012-09-28",148.320007,149.199997,147.649994,148.240005,168500,121.236015
"2012-10-01",148.210007,148.789993,144.440002,146.220001,383000,119.583992
"2012-10-02",146.199997,148.759995,145.899994,148.339996,200200,121.317795
"2012-10-03",148.330002,149.070007,147.429993,147.479996,243300,120.614449
"2012-10-04",147.889999,148.630005,146.139999,147.679993,313800,120.778008
"2012-10-05",148.039993,148.759995,147.649994,147.839996,154900,120.908882
"2012-10-08",147.5,147.820007,146.520004,146.570007,185900,119.870232
"2012-10-09",147.070007,147.910004,145.679993,145.740005,230400,119.191422
"2012-10-10",145.759995,147,145.759995,146.529999,184000,119.83754
"2012-10-11",146.660004,147.990005,146.039993,146.070007,229500,119.461296
"2012-10-12",146.149994,147.350006,145.160004,145.5,220100,118.99514
"2012-10-15",145.580002,145.929993,144.169998,145.600006,273100,119.076958
"2012-10-16",145.300003,146.779999,145.300003,146.699997,138100,119.976524
"2012-10-17",148.889999,148.889999,145.880005,146.020004,325900,119.42041
"2012-10-18",146.220001,149.410004,146.210007,148.880005,300200,121.75943
"2012-10-19",148.279999,150.190002,147.990005,148.139999,337200,121.154213
"2012-10-22",146.869995,148.850006,145.820007,147.020004,170300,120.238251
"2012-10-23",146.029999,146.410004,144.910004,145.830002,284700,119.265022
"2012-10-24",146.570007,147.070007,144.880005,145.910004,173400,119.330498
"2012-10-25",146.100006,147,143.759995,145,445900,118.586212
"2012-10-26",145.729996,145.919998,143.619995,145.009995,592700,118.594376
"2012-10-31",144.619995,150,144.009995,150,351000,122.675415
"2012-11-01",147.850006,150.039993,144.270004,147.809998,802800,120.884308
"2012-11-02",148.279999,150.710007,147.919998,148.339996,502600,121.317795
"2012-11-05",148.570007,148.570007,146.5,146.669998,304100,119.951996
"2012-11-06",147.850006,148.210007,145.589996,146.369995,508600,119.70665
"2012-11-07",146.149994,146.179993,144.570007,145.059998,383300,118.635269
"2012-11-08",145.169998,145.649994,143.139999,143.25,165100,117.154999
"2012-11-09",142.830002,143.610001,141.419998,142.759995,153900,116.754265
"2012-11-12",143.210007,143.320007,140.470001,141.589996,427400,115.797386
"2012-11-13",141.089996,142.369995,141.070007,141.539993,173800,115.756508
"2012-11-14",141.520004,141.690002,138.509995,138.910004,284000,113.605583
"2012-11-15",138.600006,139.520004,137.029999,138.080002,284000,112.926773
"2012-11-16",138.009995,139.190002,136.380005,138.479996,324900,113.253914
"2012-11-19",139.830002,140.039993,138.710007,139.619995,261400,114.186249
"2012-11-20",139.630005,140.419998,138.279999,140.020004,303200,114.513397
"2012-11-21",140.449997,140.449997,138.270004,139.149994,383300,113.801865
"2012-11-23",139.369995,140.389999,139.029999,140.240005,84600,114.693329
"2012-11-26",139.449997,141.729996,138.990005,140.089996,190500,114.570633
"2012-11-27",138.710007,141.729996,137.5,140.050003,767200,114.537941
"2012-11-28",139.190002,139.899994,137.320007,139.380005,441700,113.989983
"2012-11-29",141.279999,141.669998,139.240005,140.520004,681000,114.922318
"2012-11-30",141.169998,141.929993,139.990005,140.490005,356600,114.897812
"2012-12-03",141.160004,142.169998,140.630005,141.520004,418500,115.74015
"2012-12-04",141.289993,142.779999,141.169998,142.369995,393500,116.435287
"2012-12-05",142.139999,142.470001,140.110001,140.720001,330400,115.085876
"2012-12-06",141.169998,142.589996,140.399994,142.529999,612800,116.566154
