"","CTXS.Open","CTXS.High","CTXS.Low","CTXS.Close","CTXS.Volume","CTXS.Adjusted"
"2016-07-20",67.916862,68.66539,67.52668,68.474281,921700,67.772835
"2016-07-21",68.434464,68.66539,67.662048,67.861122,1616800,67.165955
"2016-07-22",68.020386,69.358177,67.606308,69.342255,1536800,68.63192
"2016-07-25",69.39003,70.337631,68.896324,70.297821,1970400,69.57769
"2016-07-26",70.329674,71.26931,70.146523,71.133942,3955200,70.405243
"2016-07-27",68.29113,70.258003,67.685936,70.058929,5954500,69.341248
"2016-07-28",70.218185,71.173752,70.218185,70.918938,2158800,70.192444
"2016-07-29",70.863197,71.038383,70.11467,70.974678,2403700,70.247612
"2016-08-01",69.843925,70.672081,68.856506,68.975952,4059600,68.269363
"2016-08-02",68.617615,68.641502,66.379997,66.46759,3688100,65.786697
"2016-08-03",66.451668,67.646126,66.403885,67.534637,2477400,66.842819
"2016-08-04",67.52668,68.076126,66.722404,66.85778,1881900,66.17289
"2016-08-05",67.1763,67.861122,67.088707,67.685936,1304100,66.992561
"2016-08-08",67.861122,68.243347,67.494827,67.646126,1804400,66.953156
"2016-08-09",67.558525,67.988533,67.550568,67.789459,1211400,67.095024
"2016-08-10",68.012421,68.171684,67.725754,68.171684,1426200,67.473335
"2016-08-11",68.211502,69.485588,67.717789,69.421883,2056400,68.710724
"2016-08-12",69.103363,69.533363,68.697243,69.40596,1536200,68.694962
"2016-08-15",69.40596,69.931519,69.11132,69.644852,1057000,68.931419
"2016-08-16",69.469658,69.636887,68.856506,68.99984,1230600,68.292999
"2016-08-17",69.087433,69.485588,68.561874,69.270584,1423300,68.560974
"2016-08-18",69.01577,70.11467,68.904282,69.987259,1537900,69.270309
"2016-08-19",70.035034,70.042999,69.485588,69.756332,1170100,69.041748
"2016-08-22",69.557251,69.899666,69.469658,69.644852,840300,68.931419
"2016-08-23",69.947441,70.528748,69.931519,70.321709,1667300,69.601334
"2016-08-24",70.090782,70.528748,69.748367,70.122627,1247300,69.404289
"2016-08-25",70.15448,70.465042,69.915588,70.297821,790900,69.57769
"2016-08-26",70.393372,71.253387,69.756332,70.178375,1319200,69.459465
"2016-08-29",70.250038,70.783562,70.242073,70.50486,1028800,69.782608
"2016-08-30",70.496895,70.791527,69.700592,69.979294,1001100,69.262428
"2016-08-31",70.011147,70.162445,68.960022,69.437805,2286600,68.726479
"2016-09-01",69.230766,70.058929,68.808731,69.501511,1411000,68.789536
"2016-09-02",69.875778,70.003181,68.816689,69.262619,1392300,68.553093
"2016-09-06",69.135216,69.716515,69.01577,69.708549,1483200,68.994453
"2016-09-07",69.732445,69.867813,69.190956,69.453735,890600,68.742249
"2016-09-08",69.143173,69.397995,68.601685,68.673355,806800,67.969864
"2016-09-09",67.996498,68.490204,66.252586,66.260551,1803000,65.581779
"2016-09-12",65.822586,66.993149,65.519989,66.929451,2008400,66.243828
"2016-09-13",66.379997,67.208153,65.750916,66.387962,1874600,65.707878
"2016-09-14",66.451668,66.945374,65.973885,66.276474,1114600,65.597542
"2016-09-15",64.182198,67.247971,64.182198,66.778152,1385200,66.094078
"2016-09-16",66.571114,66.738335,65.910179,66.069435,2210200,65.392616
"2016-09-19",66.579071,66.969261,65.926102,66.387962,1654100,65.707878
"2016-09-20",66.889633,67.032967,66.180923,66.244621,1255800,65.56601
"2016-09-21",66.714447,67.431122,66.379997,67.295746,1252000,66.606369
"2016-09-22",67.757607,68.012421,67.518715,67.813347,1476100,67.118668
"2016-09-23",67.829269,68.052238,67.335564,67.614273,1221200,66.921631
"2016-09-26",67.478897,67.781494,66.985191,67.335564,823900,66.645775
"2016-09-27",67.040932,68.004456,66.865746,67.88501,695800,67.189598
"2016-09-28",67.837234,68.545944,67.670013,68.506134,840600,67.804359
"2016-09-29",68.506134,68.641502,67.614273,67.638161,731000,66.945274
"2016-09-30",67.97261,68.34687,67.502785,67.861122,1381300,67.165955
"2016-10-03",67.271858,67.606308,66.292404,67.017044,1343500,66.330521
"2016-10-04",67.550568,67.606308,66.610924,66.977226,1167000,66.291115
"2016-10-05",67.327599,67.964645,66.905556,67.654083,897100,66.961037
"2016-10-06",67.733719,67.95668,67.056854,67.614273,719300,66.921631
"2016-10-07",67.693901,67.789459,66.634811,67.128525,592300,66.440865
"2016-10-10",67.550568,68.243347,67.343529,67.447044,742300,66.756119
"2016-10-11",67.335564,67.486862,65.655357,66.149071,1640000,65.471443
"2016-10-12",66.260551,66.889633,65.965919,66.35611,1120500,65.676353
"2016-10-13",65.981842,66.953339,64.787384,66.403885,2812200,65.723648
"2016-10-14",66.825928,67.399269,66.451668,66.602959,2272300,65.920677
"2016-10-17",66.73037,67.144447,66.172958,66.228699,1382600,65.550255
"2016-10-18",67.048897,68.155754,66.881668,67.940758,2382700,67.244774
"2016-10-19",68.028351,69.206879,67.781494,68.72113,3160900,68.017151
"2016-10-20",71.388756,71.540054,68.569839,68.752983,4961900,68.048676
"2016-10-21",68.553909,69.214844,67.693901,67.8452,3822500,67.150192
"2016-10-24",68.482239,69.047623,68.307053,68.617615,2847400,67.914696
"2016-10-25",68.418541,68.72113,67.478897,67.606308,1595900,66.91375
"2016-10-26",67.622231,68.187607,66.778152,66.810005,1201500,66.12561
"2016-10-27",67.391304,67.677971,66.172958,66.379997,1333100,65.700005
"2016-10-28",66.419815,67.837234,66.39592,67.303711,2243800,66.614258
"2016-10-31",67.614273,67.837234,67.144447,67.52668,2135900,66.83493
"2016-11-01",67.821312,67.996498,67.025002,67.677971,1723000,66.98468
"2016-11-02",67.654083,67.805382,66.587036,66.73037,1509700,66.046783
"2016-11-03",67.017044,67.216118,66.41185,66.451668,1016500,65.770935
"2016-11-04",66.101288,66.961296,66.101288,66.292404,941000,65.613304
"2016-11-07",67.542603,68.322983,67.12056,68.100014,1223400,67.402397
"2016-11-08",68.084091,68.283165,67.542603,67.877052,825400,67.181717
"2016-11-09",66.459625,68.60965,65.559799,68.442429,1487100,67.741302
"2016-11-10",68.649467,69.716515,67.224083,69.05558,1823400,68.348175
"2016-11-11",68.792801,68.960022,67.813347,68.123901,1879400,67.426041
"2016-11-14",68.378723,68.816689,66.292404,66.523331,1560700,65.841858
"2016-11-15",66.825928,68.633537,66.634811,68.522057,1512900,67.820122
"2016-11-16",68.267242,69.07151,67.789459,69.01577,1368300,68.308777
"2016-11-17",68.936134,70.242073,68.402611,70.058929,1347800,69.341248
"2016-11-18",70.178375,70.377449,69.05558,69.135216,1224200,68.426994
"2016-11-21",69.429848,70.194298,69.286514,70.058929,819400,69.341248
"2016-11-22",70.210228,70.465042,69.732445,70.409302,735700,69.688026
"2016-11-23",70.138557,70.353561,69.151138,69.820038,1337900,69.104805
"2016-11-25",70.11467,70.377449,69.764297,70.321709,561300,69.601334
"2016-11-28",70.042999,70.520782,69.612999,69.644852,1305200,68.931419
"2016-11-29",69.541328,70.50486,69.541328,70.027077,1157000,69.309715
"2016-11-30",70.003181,70.321709,68.872429,69.063545,1504000,68.356064
"2016-12-01",68.880394,69.565216,67.670013,68.060204,1702900,67.362991
"2016-12-02",67.95668,68.211502,67.240005,68.179649,1507300,67.481216
"2016-12-05",68.967987,70.942825,68.522057,70.863197,2461800,70.137276
"2016-12-06",70.815414,70.815414,69.636887,69.772255,1895800,69.057503
"2016-12-07",69.764297,70.958748,69.206879,70.93486,1596300,70.208206
"2016-12-08",70.584488,71.866539,70.385414,71.667465,2004200,70.933304
"2016-12-09",71.970062,72.105431,70.990601,71.125977,1055200,70.397369
"2016-12-12",70.89505,71.197639,70.473007,70.767639,955900,70.042702
"2016-12-13",71.149864,72.519508,70.783562,72.025803,1322800,71.287979
"2016-12-14",72.001907,72.630989,71.755058,72.025803,2176400,71.287979
"2016-12-15",72.344322,73.514893,72.057655,73.068962,1481400,72.32045
"2016-12-16",73.46711,73.578598,72.121353,72.216911,2235000,71.477119
"2016-12-19",72.312469,73.053032,72.161171,72.822105,728200,72.076111
"2016-12-20",73.045074,73.20433,72.686737,73.045074,929200,72.296799
"2016-12-21",73.236183,73.475075,72.838028,73.307854,1356000,72.556885
"2016-12-22",72.782288,72.782288,71.850616,72.025803,1466500,71.287979
"2016-12-23",72.017838,72.463768,71.763023,72.336357,641500,71.595345
"2016-12-27",72.623032,73.037109,72.400063,72.43988,666700,71.697807
"2016-12-28",72.583214,72.615067,71.611725,71.731171,711500,70.996353
"2016-12-29",71.627647,72.121353,71.524132,71.683388,854100,70.949059
"2016-12-30",71.985985,72.177101,70.89505,71.118011,845900,70.389481
"2017-01-03",71.866539,72.400063,71.245422,71.770981,1314000,71.035759
"2017-01-04",71.834686,72.081543,71.6595,71.882462,1418900,71.146095
"2017-01-05",71.71524,72.153206,71.388756,71.858574,841300,71.122459
"2017-01-06",72.073578,72.81414,71.691353,72.471733,1261300,71.729332
"2017-01-09",72.280617,72.686737,71.675423,72.296547,3042500,71.555946
"2017-01-10",72.376175,72.861923,72.04969,72.185059,965800,71.445595
"2017-01-11",72.081543,73.060997,72.081543,72.917664,1891600,72.170692
"2017-01-12",72.694695,72.885811,71.548019,72.543396,1024200,71.800262
"2017-01-13",72.646919,73.355629,72.599136,73.100815,2125900,72.351974
"2017-01-17",73.084885,73.475075,72.081543,72.38414,1908800,71.642639
"2017-01-18",72.567291,74.558052,72.304504,74.502312,2614500,73.739113
"2017-01-19",74.382866,74.454529,73.491005,73.761749,1335500,73.006134
"2017-01-20",74.096191,74.916389,73.81749,74.048416,1320200,73.289864
"2017-01-23",74.024529,74.422676,72.782288,73.618408,1619400,72.864265
"2017-01-24",73.905083,75.441948,73.706001,75.147316,1463500,74.37751
"2017-01-25",75.648987,76.365662,74.892502,76.238251,3482900,75.457268
"2017-01-26",72.208954,73.132668,70.54467,71.28524,5950900,70.554993
"2017-01-27",71.428574,72.208954,71.388756,71.874504,3091600,71.138222
"2017-01-30",71.595795,72.734512,71.054306,72.567291,3832800,71.823914
"2017-01-31",72.503586,72.670807,71.500237,72.615067,2795000,71.871201
"2017-02-01",74.269997,75,70.239998,71.239998,5760300,70.510223
"2017-02-02",71,75.57,71,74.949997,4667400,74.182213
"2017-02-03",75.650002,76.940002,75.220001,76.699997,3980300,75.914284
"2017-02-06",76.389999,76.730003,75.540001,76.300003,3794900,75.518394
"2017-02-07",76.57,78.489998,76.32,77.650002,3262500,76.854561
"2017-02-08",77.239998,78.169998,76.879997,77.690002,2808100,76.894142
"2017-02-09",77.910004,79.379997,77.639999,78.419998,3971800,77.616661
"2017-02-10",78.470001,79.010002,77.830002,78.550003,2115400,77.745346
"2017-02-13",78.550003,79.360001,78.550003,78.779999,4205100,77.972977
"2017-02-14",78.599998,79.360001,78.050003,78.93,2234800,78.121437
"2017-02-15",78.720001,80.540001,78.139999,80.160004,2649400,79.338852
"2017-02-16",80.43,80.739998,79.459999,79.940002,2195300,79.121094
"2017-02-17",79.75,80.769997,79.68,80.5,2056900,79.675354
"2017-02-21",80.519997,81.099998,80.18,80.769997,2540400,79.942589
"2017-02-22",80.43,80.889999,79.809998,80.169998,1847100,79.348732
"2017-02-23",80.32,80.470001,79.309998,79.93,1514600,79.111198
"2017-02-24",79.730003,80.190002,78.93,80.18,1279800,79.358635
"2017-02-27",80.129997,80.339996,79.559998,80.160004,769800,79.338852
"2017-02-28",79.470001,79.82,78.910004,78.949997,1868500,78.141235
"2017-03-01",79.720001,80.970001,79.230003,80.769997,2369500,79.942589
"2017-03-02",80.400002,80.400002,79.190002,79.330002,2021400,78.517342
"2017-03-03",79.510002,80.110001,78.879997,79.949997,1296200,79.130989
"2017-03-06",79.900002,80,79.110001,79.660004,2189000,78.843971
"2017-03-07",79.720001,80.389999,79.389999,79.900002,1528400,79.081505
"2017-03-08",79.919998,80.580002,79.419998,79.919998,1169000,79.101295
"2017-03-09",79.910004,80.07,78.489998,79.029999,1668800,78.220413
"2017-03-10",79.360001,79.790001,79.059998,79.529999,1388800,78.715294
"2017-03-13",79.580002,87.989998,79.050003,84.93,5459000,84.059975
"2017-03-14",84.510002,84.769997,81.040001,82.019997,5427900,81.179787
"2017-03-15",81.650002,83.220001,81.449997,82.510002,3211500,81.664764
"2017-03-16",82.769997,82.989998,81.910004,82.57,1546800,81.724159
"2017-03-17",83.029999,83.07,82.099998,82.720001,2411500,81.872627
"2017-03-20",82.809998,82.959999,81.949997,82.489998,1246800,81.644966
"2017-03-21",82.739998,82.830002,81.459999,81.510002,2175800,80.675018
"2017-03-22",81.809998,82.68,81.330002,82.199997,1105900,81.357941
"2017-03-23",82.07,84.139999,81.730003,83.389999,3846200,82.535751
"2017-03-24",83.669998,84.75,82.940002,83.139999,1475000,82.288315
"2017-03-27",82.699997,84.349998,81.879997,83.57,1885500,82.713913
"2017-03-28",83.970001,84.199997,83.230003,83.989998,1893000,83.129601
"2017-03-29",83.550003,83.830002,82.330002,83.589996,1097000,82.733696
"2017-03-30",83.459999,84.25,83.459999,84.110001,1074000,83.248375
"2017-03-31",83.550003,84.120003,83.370003,83.389999,1391500,82.535751
"2017-04-03",83.540001,84.080002,82.790001,83.440002,1901800,82.585243
"2017-04-04",83.419998,83.980003,82.669998,83.300003,964600,82.446678
"2017-04-05",83.699997,84.269997,82.699997,82.959999,1076400,82.110153
"2017-04-06",83.099998,83.339996,82.510002,83.059998,1828600,82.209129
"2017-04-07",83,83.57,82.739998,83.150002,2021200,82.29821
"2017-04-10",83.199997,83.68,82.940002,83.440002,711000,82.585243
"2017-04-11",83.239998,83.830002,82.760002,83.68,1329400,82.822784
"2017-04-12",83.699997,83.889999,82.800003,83,584700,82.14975
"2017-04-13",83.059998,83.68,82.769997,82.959999,747100,82.110153
"2017-04-17",83.370003,83.730003,83,83.440002,1187200,82.585243
"2017-04-18",83.349998,83.629997,82.550003,83.120003,890300,82.268524
"2017-04-19",83.529999,84.110001,83.080002,83.230003,1756200,82.377396
"2017-04-20",83.690002,83.93,83.190002,83.669998,1747500,82.812889
"2017-04-21",83.639999,83.769997,82.860001,83.089996,1297100,82.238823
"2017-04-24",84.43,84.5,83.309998,84.370003,1614300,83.505722
"2017-04-25",84.730003,84.730003,83.800003,84.050003,1463800,83.188995
"2017-04-26",84.650002,84.660004,83.5,84.120003,1581300,83.258286
"2017-04-27",84.599998,84.82,80.529999,81.440002,3705900,80.605728
"2017-04-28",81.480003,81.639999,80.099998,80.940002,2528400,80.110855
"2017-05-01",81.239998,81.900002,81.010002,81.75,1349000,80.912552
"2017-05-02",82.029999,82.029999,81.029999,81.290001,1553200,80.457268
"2017-05-03",87.519997,87.949997,86.059998,87.050003,4006100,86.158264
"2017-05-04",86.980003,87.150002,85.93,86.550003,3313200,85.663383
"2017-05-05",86.620003,87.5,86.330002,87.480003,1634900,86.583862
"2017-05-08",87.190002,87.480003,86.339996,87.190002,1043600,86.296829
"2017-05-09",86.980003,87.18,86.5,86.82,2243000,85.930618
"2017-05-10",86.860001,87.279999,86.5,86.989998,877000,86.098869
"2017-05-11",86.389999,87.169998,86.209999,87.110001,1236600,86.217644
"2017-05-12",87.080002,87.080002,85.900002,85.919998,1522400,85.039833
"2017-05-15",86.209999,86.739998,86.139999,86.330002,1187900,85.445641
"2017-05-16",86.660004,86.779999,83.800003,84.830002,3462200,83.960999
"2017-05-17",83.970001,84.379997,82.699997,82.739998,2193600,81.89241
"2017-05-18",82.519997,83.040001,81.800003,82.589996,1181600,81.743942
"2017-05-19",82.779999,83.57,82.5,82.790001,1419800,81.941902
"2017-05-22",82.639999,83.349998,82.559998,82.949997,1487400,82.100258
"2017-05-23",83.120003,83.470001,81.949997,82.059998,991400,81.219376
"2017-05-24",82.440002,82.440002,81.559998,82.300003,874900,81.456917
"2017-05-25",82.529999,83.400002,82.300003,83.150002,964900,82.29821
"2017-05-26",82.839996,83.040001,82.25,82.489998,1028800,81.644966
"2017-05-30",82.18,82.440002,81.660004,82.150002,1821500,81.308456
"2017-05-31",82.449997,82.599998,81.330002,82.540001,1773900,81.694458
"2017-06-01",82.739998,83.029999,82.150002,82.860001,2646300,82.011185
"2017-06-02",83,83.489998,82.529999,83.43,1648200,82.57534
"2017-06-05",83.550003,84.010002,83.309998,83.32,1009400,82.466476
"2017-06-06",83.099998,83.610001,82.559998,82.849998,974200,82.001282
"2017-06-07",82.82,83.339996,82.57,83.269997,965100,82.416985
"2017-06-08",83.150002,83.400002,82.739998,83.209999,941400,82.357597
"2017-06-09",83.269997,83.269997,77.830002,78.32,2886700,77.517685
"2017-06-12",77.400002,80.980003,77.220001,80.849998,3031000,80.021767
"2017-06-13",81.099998,81.360001,80.260002,80.75,1593400,79.922798
"2017-06-14",80.959999,81.230003,79.129997,79.970001,1012000,79.150787
"2017-06-15",79.169998,79.540001,78.260002,79.260002,1430600,78.448067
"2017-06-16",79.190002,79.940002,78.82,79.919998,3030700,79.101295
"2017-06-19",80.199997,81.730003,79.68,81.410004,1437200,80.576042
"2017-06-20",81.18,81.419998,80.209999,80.349998,838800,79.526894
"2017-06-21",80.68,81.239998,80.550003,80.68,920100,79.853516
"2017-06-22",80.68,81.5,80.040001,81.18,966200,80.348389
"2017-06-23",81.330002,82.089996,80.650002,81.410004,1413600,80.576042
"2017-06-26",81.459999,82.580002,81.019997,81.269997,763900,80.437469
"2017-06-27",81.120003,81.269997,80.309998,80.459999,700800,79.635773
"2017-06-28",80.839996,81.339996,79.720001,81.230003,783600,80.397881
"2017-06-29",81.019997,81.139999,78.620003,79.510002,1079900,78.695511
"2017-06-30",79.910004,80.150002,78.949997,79.580002,936200,78.764786
"2017-07-03",79.970001,80.419998,78.690002,78.779999,457800,77.972977
"2017-07-05",78.980003,79.949997,78.470001,79.400002,1346700,78.586624
"2017-07-06",78.809998,79.529999,78.489998,78.669998,676300,77.864098
"2017-07-07",78.93,79.650002,78.93,79.269997,909000,78.457954
"2017-07-10",79.290001,80.330002,78.830002,79.93,826900,79.111198
"2017-07-11",78,79.550003,77.099998,78.559998,2574800,77.755234
"2017-07-12",79.400002,80.470001,79.010002,80.43,1135400,79.606071
"2017-07-13",80.550003,80.639999,79.290001,80.370003,1290100,79.546692
"2017-07-14",80.650002,81.07,79.809998,80.989998,1310500,80.160332
"2017-07-17",80.989998,81.650002,80.559998,81.43,1384300,80.595833
"2017-07-18",81.25,81.610001,80.360001,81.209999,866700,80.37809
"2017-07-19",81.239998,82.860001,80.959999,82.779999,1370800,81.931999
"2017-07-20",82.82,83,82.110001,82.580002,1258600,81.734055
"2017-07-21",82.18,82.660004,81.68,81.860001,576800,81.021431
"2017-07-24",81.760002,81.82,81.169998,81.580002,714000,80.744293
"2017-07-25",81.589996,82.32,81.519997,81.790001,829800,80.952141
"2017-07-26",82,82,81.239998,81.519997,767900,80.684914
"2017-07-27",81.800003,81.800003,78.470001,79.739998,1196600,78.923141
"2017-07-28",79.330002,80.169998,79.059998,79.709999,854700,78.893456
"2017-07-31",79.989998,79.989998,78.25,78.980003,1517800,78.170929
"2017-08-01",79.190002,79.669998,78.809998,79.610001,1281300,78.794479
"2017-08-02",79.550003,79.550003,77.910004,79.110001,1943000,78.299606
"2017-08-03",79.32,79.32,75.68,77.510002,4432500,76.715996
"2017-08-04",77.510002,78.480003,77.260002,78.160004,1499900,77.359337
"2017-08-07",78.059998,79.129997,77.82,78.470001,1720000,77.666153
"2017-08-08",78.18,78.419998,76.470001,76.75,2287800,75.963776
"2017-08-09",76.239998,76.650002,76.059998,76.220001,1858600,75.439201
"2017-08-10",75.629997,76.139999,74.529999,74.669998,1653500,73.905075
