"","APA.Open","APA.High","APA.Low","APA.Close","APA.Volume","APA.Adjusted"
"2011-12-20",87.980003,89.360001,87.959999,88.459999,3194500,77.289543
"2011-12-21",88.370003,89.839996,87.400002,89.629997,3027300,78.311806
"2011-12-22",90.029999,91.080002,90.029999,90.610001,1900900,79.168053
"2011-12-23",90.650002,91.239998,90.449997,91.169998,1100800,79.657356
"2011-12-27",90.93,91.470001,90.300003,90.760002,1515400,79.29911
"2011-12-28",91,91.309998,88.300003,88.519997,1663600,77.34198
"2011-12-29",88.790001,90.099998,88.480003,89.980003,1915700,78.617607
"2011-12-30",89.489998,90.910004,89.059998,90.580002,2110500,79.141853
"2012-01-03",93.940002,96.589996,93.07,95.93,3571600,83.816254
"2012-01-04",95.419998,96.540001,94.839996,96.419998,3144200,84.2444
"2012-01-05",95.970001,97.449997,95.559998,97.169998,3574600,84.899673
"2012-01-06",97.470001,97.540001,96.800003,97.040001,2414000,84.786087
"2012-01-09",97.440002,98.900002,96.910004,98.839996,2850900,86.35881
"2012-01-10",101.239998,101.239998,97.68,98.089996,3296600,85.703506
"2012-01-11",97.769997,97.970001,96,96.239998,3096500,84.087128
"2012-01-12",96.349998,96.470001,92.93,94.300003,4910800,82.392105
"2012-01-13",93.019997,93.980003,91.480003,92.839996,3012900,81.116463
"2012-01-17",93.989998,94.949997,93.470001,94.669998,2451700,82.715347
"2012-01-18",94.839996,96.269997,94.080002,95.43,2902200,83.37941
"2012-01-19",95.940002,97.440002,95.620003,97.160004,3705600,85.02462
"2012-01-20",97.019997,97.099998,95.120003,96.800003,4422800,84.709579
"2012-01-23",97.629997,99,96.339996,98.379997,4801300,86.092232
"2012-01-24",97.489998,97.919998,96.050003,97.709999,2629100,85.505875
"2012-01-25",97.550003,99.970001,95.769997,99.830002,3657700,87.361092
"2012-01-26",100.800003,100.949997,97.309998,97.910004,3117800,85.680908
"2012-01-27",97.230003,98.449997,97.040001,98,1837400,85.759682
"2012-01-30",97.040001,98.900002,96,98.860001,2415600,86.512253
"2012-01-31",100.32,100.5,98.300003,98.879997,2617500,86.529762
"2012-02-01",100.199997,100.400002,99.010002,99.410004,2990600,86.993584
"2012-02-02",99.540001,100.25,98.449997,99.550003,2330500,87.116074
"2012-02-03",101.459999,102.080002,100.459999,101.150002,3520500,88.516235
"2012-02-06",100.660004,103.010002,99.650002,102.919998,3036300,90.065163
"2012-02-07",103.010002,104.629997,101.419998,104.529999,3603700,91.474068
"2012-02-08",104.519997,105.529999,103.800003,105.110001,3167900,91.981621
"2012-02-09",105.730003,107.5,105.400002,106.68,3170700,93.355522
"2012-02-10",104.959999,105.879997,104.239998,105.129997,2550500,91.999123
"2012-02-13",106.800003,107.370003,105.800003,106.25,2700700,92.97924
"2012-02-14",106.550003,108.110001,106.379997,107.309998,3209300,93.906837
"2012-02-15",107.510002,108.650002,106.900002,107.669998,3549300,94.221886
"2012-02-16",107.760002,108.75,105.239998,107.610001,4362800,94.169357
"2012-02-17",109.559998,110.190002,108.260002,109.449997,4364800,95.779541
"2012-02-21",109.889999,110.75,109.080002,109.959999,2726400,96.225845
"2012-02-22",110.809998,112.019997,110.099998,110.129997,3179500,96.374611
"2012-02-23",110.599998,110.980003,108.699997,109.919998,2410100,96.190842
"2012-02-24",110.599998,112.089996,110.330002,111.57,2406100,97.634766
"2012-02-27",110.860001,111.239998,109.25,110.029999,2344400,96.287109
"2012-02-28",110.669998,111.309998,109.040001,109.589996,2271200,95.902069
"2012-02-29",109.900002,110.480003,107.580002,107.93,2829300,94.449409
"2012-03-01",108.449997,109.339996,108.099998,109.150002,2536800,95.517021
"2012-03-02",109.129997,109.300003,106.25,106.449997,2377800,93.154251
"2012-03-05",106.239998,107.019997,104.760002,106.93,2812300,93.574303
"2012-03-06",104.709999,105.489998,102.5,103.309998,3856600,90.406425
"2012-03-07",104.010002,106.449997,103.32,105.629997,3099800,92.436684
"2012-03-08",106.730003,107.900002,105.669998,107.5,1902300,94.073105
"2012-03-09",108.129997,108.75,106.849998,107.449997,2251500,94.02935
"2012-03-12",107.419998,107.419998,105.269997,106.400002,2356500,93.110512
"2012-03-13",107.010002,108.190002,105.75,108.059998,2414400,94.563179
"2012-03-14",107.739998,108.330002,106.540001,106.989998,2043600,93.626801
"2012-03-15",107.279999,107.82,105.800003,106.970001,2284300,93.609306
"2012-03-16",107.370003,109.5,107.080002,108.980003,2922500,95.368279
"2012-03-19",107.910004,109.099998,107.370003,108.599998,2343100,95.035721
"2012-03-20",107.169998,107.379997,105.32,105.610001,2772700,92.419167
"2012-03-21",105.699997,106.080002,103.32,103.480003,3778900,90.555183
"2012-03-22",102.360001,102.779999,100.510002,100.900002,3723000,88.297462
"2012-03-23",101.330002,102.860001,100.269997,101.760002,2980500,89.050049
"2012-03-26",102.419998,103.150002,100.290001,101.040001,3703400,88.419952
"2012-03-27",101.419998,102.160004,100.519997,101.379997,2687400,88.717506
"2012-03-28",100.910004,101.25,98.5,98.980003,3151400,86.617287
"2012-03-29",98.32,99.129997,97.139999,98.809998,3045100,86.468498
"2012-03-30",99.620003,100.699997,99.110001,100.440002,2388600,87.894928
"2012-04-02",100.400002,102.129997,99.690002,100.970001,2528500,88.358711
"2012-04-03",100.580002,100.940002,98.449997,99.230003,2846100,86.836052
"2012-04-04",98.010002,98.190002,96.5,97.540001,3081600,85.357147
"2012-04-05",97.019997,98.080002,95.690002,95.870003,2848700,83.895714
"2012-04-09",94.290001,95.290001,93.57,94.580002,2452700,82.766861
"2012-04-10",94.300003,94.830002,93.019997,93.5,2389200,81.821754
"2012-04-11",94.699997,94.849998,92.650002,92.809998,2458000,81.217911
"2012-04-12",93.25,95.18,92.540001,94.900002,2079000,83.04686
"2012-04-13",94.690002,94.870003,93.309998,93.650002,2499300,81.953003
"2012-04-16",94.160004,94.68,91.800003,92.269997,2961600,80.745338
"2012-04-17",93.190002,94.75,92.900002,94.550003,2299900,82.740585
"2012-04-18",94.07,94.440002,91.940002,92.300003,2804400,80.771622
"2012-04-19",93.120003,93.57,91.519997,92.110001,2783400,80.754089
"2012-04-20",93.139999,93.860001,91.449997,91.470001,2315400,80.192986
"2012-04-23",90.599998,91.5,89.879997,90.959999,3096300,79.74585
"2012-04-24",91.150002,91.75,90.25,91.260002,2499800,80.008865
"2012-04-25",92.209999,93.419998,91.919998,93.370003,3031900,81.858734
"2012-04-26",92.769997,94.830002,92.550003,94.790001,2854100,83.103661
"2012-04-27",94.919998,95.279999,94.370003,94.910004,2404200,83.2089
"2012-04-30",94.75,96.089996,94.449997,95.940002,2185000,84.111893
"2012-05-01",96.379997,98.199997,95.800003,97.769997,3208800,85.716278
"2012-05-02",96.879997,97.220001,95.290001,95.540001,2953100,83.761223
"2012-05-03",93.690002,94.029999,91.459999,91.959999,4715500,80.622566
"2012-05-04",90.730003,90.82,88.849998,89.059998,4412000,78.080109
"2012-05-07",89.160004,89.349998,86.919998,87.839996,4082700,77.010498
"2012-05-08",87.18,87.709999,85.25,87.580002,4396400,76.782578
"2012-05-09",86.089996,87.900002,85.25,87.169998,3643600,76.423126
"2012-05-10",88.459999,89.43,87.440002,87.870003,3155400,77.036819
"2012-05-11",86.879997,88.93,86.639999,87.260002,2258700,76.502014
"2012-05-14",86.300003,86.43,84.889999,85.050003,4041200,74.564484
"2012-05-15",85.010002,85.349998,82.370003,82.510002,3554400,72.337646
"2012-05-16",82,85.050003,82,82.120003,3771900,71.995728
"2012-05-17",82.300003,83.599998,81.629997,81.669998,3480400,71.601181
"2012-05-18",82.129997,82.620003,80.139999,80.519997,3525500,70.592972
"2012-05-21",80.800003,82.769997,80.239998,82.720001,2524300,72.521744
"2012-05-22",82.910004,84.32,82.019997,82.629997,3626700,72.442841
"2012-05-23",81.769997,82.889999,80.389999,82.889999,4244000,72.670784
"2012-05-24",83.610001,83.669998,81.290001,82.089996,3018600,71.969391
"2012-05-25",82.18,82.989998,82.18,82.379997,2005200,72.223656
"2012-05-29",83.370003,84.610001,82.82,84.040001,2982400,73.679001
"2012-05-30",82.739998,82.989998,80.68,81.540001,2775000,71.487221
"2012-05-31",81.440002,82.169998,79.400002,81.379997,3532700,71.346939
"2012-06-01",78.599998,80.949997,78.349998,79.370003,4238100,69.584747
"2012-06-04",79.139999,80.120003,77.93,79.559998,3269700,69.751335
"2012-06-05",79.25,81.440002,78.900002,81.150002,2723700,71.145302
"2012-06-06",82.099998,83.599998,82.019997,83.589996,3225400,73.284462
"2012-06-07",84.849998,85.470001,83.279999,83.480003,3489400,73.188049
"2012-06-08",82.639999,83.050003,81.519997,82.970001,3140900,72.740913
"2012-06-11",84.220001,84.760002,81.75,81.830002,2284500,71.741455
"2012-06-12",82.379997,83.559998,81.900002,83.269997,2527600,73.003937
"2012-06-13",82.870003,84.099998,82.32,82.970001,2540200,72.740913
"2012-06-14",83.230003,86.93,83.160004,86.010002,6255700,75.406136
"2012-06-15",86.629997,87.849998,85.57,87.800003,6590300,76.975441
"2012-06-18",87.099998,87.120003,85,85.370003,3914200,74.845047
"2012-06-19",85.82,86.410004,85.050003,85.470001,3718500,74.932701
"2012-06-20",85.559998,85.809998,83.540001,84.269997,3332700,73.88063
"2012-06-21",84.489998,84.489998,81.110001,81.330002,4231500,71.303101
"2012-06-22",81.800003,82.660004,80.669998,82.25,5670100,72.10968
"2012-06-25",80.650002,81.790001,80.099998,81.510002,3302900,71.460907
"2012-06-26",81.709999,83.459999,80.800003,82.410004,3059400,72.249954
"2012-06-27",82.940002,85.269997,82.940002,84.989998,3185900,74.511879
"2012-06-28",84.120003,85.470001,83.5,85.230003,3103500,74.722305
"2012-06-29",87.639999,87.93,86.339996,87.889999,4090300,77.054344
"2012-07-02",87.510002,88.720001,86.220001,87.290001,2592700,76.528328
"2012-07-03",87.82,90.199997,87.690002,90.190002,2554400,79.070801
"2012-07-05",89.75,89.940002,87.769997,87.889999,3004300,77.054344
"2012-07-06",86.620003,86.629997,84.699997,85.529999,2900100,74.985298
"2012-07-09",85.470001,86.040001,84.330002,85.410004,2072100,74.880127
"2012-07-10",86.089996,86.32,83.169998,83.68,2813800,73.363358
"2012-07-11",84.080002,85.389999,83.82,84.199997,2915400,73.819275
"2012-07-12",83.129997,83.32,81.800003,82.720001,3975700,72.521744
"2012-07-13",83.169998,83.919998,82.660004,83.580002,2314200,73.275703
"2012-07-16",83.169998,83.43,81.870003,83.370003,4089500,73.091591
"2012-07-17",83.879997,86.129997,82.940002,85.93,3439800,75.335976
"2012-07-18",85.529999,86.440002,85.18,85.68,2572600,75.116821
"2012-07-19",85.860001,87.559998,85.690002,86.919998,3253000,76.355423
"2012-07-20",85.559998,86.059998,84.760002,85.080002,3810700,74.73909
"2012-07-23",82.870003,84.269997,82.720001,83.919998,3282100,73.720078
"2012-07-24",84.110001,84.57,81.550003,82.669998,2350400,72.622002
"2012-07-25",83.459999,83.919998,82.440002,83.57,2592600,73.412621
"2012-07-26",85.010002,85.379997,83.940002,85.160004,2637100,74.809357
"2012-07-27",85.589996,87.82,85.300003,87.57,2277000,76.926445
"2012-07-30",87.690002,88.029999,86.970001,87.610001,2286200,76.961563
"2012-07-31",87.209999,87.610001,85.889999,86.120003,3020100,75.652679
"2012-08-01",86.709999,87.050003,85.269997,86.860001,3351200,76.302727
"2012-08-02",82.470001,83.82,81.580002,82.580002,5303900,72.542938
"2012-08-03",84.5,85,83.440002,84.849998,3558300,74.537033
"2012-08-06",85.309998,86.480003,85.199997,86.019997,2654000,75.564842
"2012-08-07",86.589996,88.400002,86.540001,88.029999,2737800,77.330513
"2012-08-08",87.779999,89.330002,87.529999,88.330002,2220000,77.59407
"2012-08-09",88.010002,89.260002,87.57,88.5,2135400,77.743393
"2012-08-10",87.93,88.099998,86.519997,87.860001,2314300,77.181168
"2012-08-13",87.690002,89.040001,87.639999,87.959999,2000600,77.269035
"2012-08-14",88.5,88.690002,87.730003,88.050003,1354800,77.348091
"2012-08-15",88.25,88.269997,87.260002,87.730003,1285200,77.066994
"2012-08-16",88.040001,89.029999,87.580002,88.629997,2207200,77.857597
"2012-08-17",88.870003,89.18,88.279999,89.059998,1837900,78.235344
"2012-08-20",88.690002,89.900002,88.529999,89.059998,2465700,78.235344
"2012-08-21",89.300003,89.639999,88.110001,88.389999,2381100,77.646774
"2012-08-22",88.019997,89.010002,87.610001,88.699997,1730600,77.919113
"2012-08-23",88.599998,88.93,87.43,87.550003,1538600,76.908882
"2012-08-24",87.349998,87.75,86.370003,87.5,2115600,76.864952
"2012-08-27",87.57,88.480003,87.040001,87.43,1558000,76.803467
"2012-08-28",86.989998,87.389999,86.32,87.019997,2797500,76.443268
"2012-08-29",86.959999,87.120003,86.389999,86.529999,1386500,76.012833
"2012-08-30",85.889999,86.059998,84.610001,85.089996,2134300,74.747856
"2012-08-31",85.690002,87,85.339996,85.75,2478100,75.327637
"2012-09-04",85.900002,85.940002,84,84.370003,2840800,74.115364
"2012-09-05",84.459999,84.739998,83.730003,84.470001,2581100,74.203201
"2012-09-06",85.389999,87.589996,85.239998,86.550003,2483100,76.030388
"2012-09-07",87.010002,89.910004,87.010002,89.900002,3400400,78.973251
"2012-09-10",89.980003,90.589996,89.400002,89.580002,2090300,78.692131
"2012-09-11",89.940002,90.449997,89.5,89.790001,2347400,78.87661
"2012-09-12",90.129997,90.519997,89.330002,90.510002,1895500,79.509094
"2012-09-13",90.720001,93.360001,90,92.480003,3047600,81.239647
"2012-09-14",93.190002,94.870003,92.010002,92.480003,3858800,81.239647
"2012-09-17",92.410004,93.75,91.860001,92.099998,3092600,80.905823
"2012-09-18",91.910004,92.220001,89.919998,90.650002,2666200,79.632095
"2012-09-19",90.5,90.730003,88.480003,89.209999,4129800,78.367104
"2012-09-20",88.220001,89.699997,87.730003,89.169998,3598500,78.331963
"2012-09-21",89.739998,89.989998,88.300003,88.589996,3740700,77.822449
"2012-09-24",88.410004,88.410004,86.709999,86.949997,3101900,76.381775
"2012-09-25",87.269997,87.790001,85.209999,85.279999,2878500,74.914772
"2012-09-26",84.720001,86,84.5,85.239998,3093500,74.879623
"2012-09-27",85.949997,87.230003,85.620003,86.839996,2348700,76.285149
"2012-09-28",86.68,87.410004,85.580002,86.470001,2592900,75.960121
"2012-10-01",86.949997,87.459999,86.089996,86.410004,2340800,75.90744
"2012-10-02",86.980003,87.190002,86.099998,86.550003,2607500,76.030388
"2012-10-03",86.550003,86.75,85.449997,86.5,3693800,75.986481
"2012-10-04",86.940002,87.190002,85.790001,86.519997,2562000,76.004051
"2012-10-05",86.900002,87.169998,85.449997,85.889999,1951600,75.450607
"2012-10-08",85.209999,86.559998,85.019997,86.43,1791200,75.92498
"2012-10-09",86.610001,87.419998,85.93,86.949997,1880900,76.381775
"2012-10-10",86.760002,87.349998,85.379997,85.470001,2292600,75.081673
"2012-10-11",86.300003,86.980003,85.940002,85.970001,1933100,75.520912
"2012-10-12",85.709999,86.470001,84.739998,85.330002,2377400,74.958702
"2012-10-15",85.07,85.639999,84.690002,85.440002,3169600,75.055328
"2012-10-16",86,87.419998,85.889999,87.089996,2218400,76.504768
"2012-10-17",87.559998,88.860001,86.82,88.730003,2871300,77.945442
"2012-10-18",88.07,89.080002,87.739998,88.720001,2690600,78.086273
"2012-10-19",88.730003,88.910004,86.709999,86.870003,2693100,76.457993
"2012-10-22",86.669998,86.809998,84.599998,85.529999,2962600,75.27861
"2012-10-23",83.949997,84.050003,82.720001,83.129997,2835300,73.166252
"2012-10-24",83.650002,83.970001,82.150002,82.25,2817400,72.391739
"2012-10-25",83.099998,83.150002,81.800003,82.809998,2373900,72.884605
"2012-10-26",82.830002,83.099998,81.949997,82.360001,2393400,72.488548
"2012-10-31",82.089996,82.919998,79.660004,82.720001,2839300,72.805405
"2012-11-01",82.650002,83.25,81.080002,81.849998,4388200,72.03968
"2012-11-02",82.470001,82.709999,80.980003,81.220001,2476800,71.485191
"2012-11-05",81.120003,81.269997,80.209999,80.949997,2151900,71.247559
"2012-11-06",81.339996,82.900002,81.279999,82.82,3608800,72.89341
"2012-11-07",81.800003,82,79.82,79.889999,3842100,70.314606
"2012-11-08",80.019997,80.580002,78.889999,78.889999,2701900,69.434464
"2012-11-09",78.330002,79.290001,77.800003,78.559998,4276400,69.143997
"2012-11-12",78.860001,78.989998,78.019997,78.57,1896800,69.152802
"2012-11-13",78,78.900002,77.290001,77.339996,2736700,68.070221
"2012-11-14",78.059998,78.610001,76.18,76.32,3501800,67.172501
"2012-11-15",76.239998,77.169998,75.5,75.650002,3968700,66.582802
"2012-11-16",76.07,76.230003,74.5,75.300003,5390800,66.274765
"2012-11-19",76.32,77.099998,75.879997,77.099998,3462400,67.859016
"2012-11-20",77.010002,77.279999,75.57,75.800003,3415400,66.714806
"2012-11-21",75.800003,76.330002,75.379997,76.300003,2940400,67.154884
"2012-11-23",76.610001,77.139999,76.370003,77.139999,1541200,67.894196
"2012-11-26",76.419998,76.720001,75.82,76.480003,4068900,67.313324
"2012-11-27",76.230003,77.75,76.169998,77.230003,3643000,67.973434
"2012-11-28",76.510002,77.650002,76.139999,77.599998,2750500,68.29908
"2012-11-29",78.279999,78.279999,76.760002,76.970001,2284500,67.744598
"2012-11-30",76.940002,77.599998,76.57,77.089996,2914200,67.850212
"2012-12-03",77.720001,77.949997,76.32,76.360001,2632400,67.207695
"2012-12-04",76.300003,76.470001,75.629997,76.260002,2483800,67.11969
"2012-12-05",76.580002,78.160004,76.510002,77.730003,3398500,68.413498
"2012-12-06",77.160004,77.449997,75.82,76.370003,3580600,67.216484
"2012-12-07",76.620003,76.93,76.110001,76.510002,2448700,67.339706
"2012-12-10",75.690002,75.959999,74.699997,75.07,4059100,66.072319
"2012-12-11",75.400002,76.360001,75.300003,76.349998,4049700,67.198883
"2012-12-12",76.889999,78.510002,76.769997,77.809998,4809000,68.483902
"2012-12-13",77.360001,78.379997,76.699997,77.400002,3197400,68.123047
"2012-12-14",76.959999,77.489998,76.790001,77.019997,2383300,67.788597
"2012-12-17",77.309998,77.769997,76.900002,77.459999,2223300,68.175865
"2012-12-18",77.529999,80.330002,77.360001,80.160004,4382700,70.552254
"2012-12-19",80.050003,80.970001,79.849998,79.879997,3973100,70.305786
"2012-12-20",80.160004,80.480003,79.260002,79.970001,3098200,70.38501
"2012-12-21",78.639999,80,78.110001,80,3985300,70.41143
"2012-12-24",79.360001,79.5,78.589996,78.68,1362700,69.249634
"2012-12-26",79.150002,79.339996,78.160004,78.239998,1779700,68.862373
"2012-12-27",78.199997,78.480003,77.169998,78.239998,2124600,68.862373
"2012-12-28",77.580002,77.870003,77.019997,77.050003,2195800,67.81501
