"","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"2011-02-14",164.179993,164.380005,162.850006,163.220001,4129800,123.74498
"2011-02-15",162.889999,163.570007,162.520004,162.839996,3768700,123.456833
"2011-02-16",163.330002,163.600006,162.75,163.399994,3216000,123.881393
"2011-02-17",163.300003,164.669998,162.850006,164.240005,3230500,124.518265
"2011-02-18",164.460007,164.839996,164.100006,164.839996,4245000,124.973145
"2011-02-22",163.570007,164.259995,161.779999,161.949997,5209300,122.782089
"2011-02-23",161.809998,162.679993,160.139999,160.179993,5998100,121.440178
"2011-02-24",159.630005,161.270004,159.029999,160.770004,5707500,121.887489
"2011-02-25",161.059998,162.339996,160.860001,162.279999,4518400,123.032303
"2011-02-28",162.360001,162.990005,161.240005,161.880005,4773000,122.729042
"2011-03-01",163.149994,163.149994,159.880005,159.970001,4382800,121.280952
"2011-03-02",159.429993,161.110001,159.410004,160.160004,3413000,121.425049
"2011-03-03",161.419998,164,161.270004,163.479996,4057800,123.942047
"2011-03-04",163.399994,164.309998,160.649994,161.830002,4910700,122.691116
"2011-03-07",161.600006,162.979996,158.850006,159.929993,5312000,121.250656
"2011-03-08",159.699997,163.429993,159.210007,162.279999,5384800,123.032303
"2011-03-09",163.470001,167.720001,163.279999,165.860001,9086600,125.746452
"2011-03-10",164.639999,164.669998,161.380005,162.020004,7041400,122.835152
"2011-03-11",162.399994,163.240005,160.839996,162.429993,4271000,123.145988
"2011-03-14",161.160004,161.979996,160.089996,161.389999,4300500,122.357513
"2011-03-15",157.350006,159.639999,156.880005,159.020004,6475800,120.560738
"2011-03-16",156.520004,156.979996,151.710007,153,12195300,115.996666
"2011-03-17",154,154.5,152.699997,154.179993,7376400,116.891273
"2011-03-18",156.5,156.949997,154.320007,155.889999,11450000,118.187752
"2011-03-21",157.639999,159.630005,157.070007,157.679993,5784000,119.544785
"2011-03-22",158.559998,158.610001,157.520004,158,4311400,119.787422
"2011-03-23",158,160.080002,157.529999,159.529999,4782500,120.947388
"2011-03-24",160.229996,160.710007,158.839996,160.039993,5145800,121.334015
"2011-03-25",160.979996,162.740005,160.759995,162.179993,5348100,122.956459
"2011-03-28",161.539993,162.580002,161.119995,161.369995,3972800,122.342415
"2011-03-29",161.339996,163.089996,161.149994,162.880005,3456700,123.487167
"2011-03-30",163.550003,163.990005,163.020004,163.600006,3394100,124.033051
"2011-03-31",163.399994,164.059998,163.070007,163.070007,3860800,123.631218
"2011-04-01",163.699997,164.419998,163.039993,164.270004,4381900,124.541008
"2011-04-04",164.419998,164.729996,163.580002,164.25,3225100,124.525841
"2011-04-05",163.809998,164.699997,163.619995,163.990005,3612000,124.328735
"2011-04-06",164.339996,164.75,163.809998,164.039993,3774800,124.366669
"2011-04-07",164.100006,164.550003,163.279999,164.380005,3666700,124.624405
"2011-04-08",164.350006,164.380005,163.160004,164.050003,3324100,124.374222
"2011-04-11",163.440002,164,163.110001,163.949997,4139000,124.298363
"2011-04-12",163.360001,163.770004,162.300003,163.25,3860600,123.76767
"2011-04-13",163.970001,164.929993,163.660004,163.949997,4181900,124.298363
"2011-04-14",163.839996,165.360001,163.160004,164.970001,4699100,125.071701
"2011-04-15",165,166.339996,164.869995,166.210007,5287400,126.011826
"2011-04-18",164.639999,166.160004,162.860001,165.940002,6160700,125.807137
"2011-04-19",165.710007,166.380005,164.440002,165.399994,6547100,125.39769
"2011-04-20",163.100006,165.889999,162.190002,164.75,10891800,124.904884
"2011-04-21",165.630005,168.449997,164.860001,168.279999,6158400,127.581192
"2011-04-25",167.649994,168.770004,167.229996,167.669998,3583800,127.118744
"2011-04-26",167.990005,169.199997,167.399994,168.490005,7300000,127.740402
"2011-04-27",168.610001,170.589996,168.460007,170.369995,5299700,129.16571
"2011-04-28",169.990005,171.380005,169.699997,170.779999,5087700,129.476501
"2011-04-29",171.100006,173,170.479996,170.580002,5587700,129.324921
"2011-05-02",172.110001,173.539993,171.490005,172.149994,5396200,130.515213
"2011-05-03",172,173.479996,171.229996,172.869995,5007700,131.061066
"2011-05-04",172.360001,172.619995,169.589996,170.619995,6890300,129.355255
"2011-05-05",170.470001,170.869995,167.5,168.460007,7332000,127.717598
"2011-05-06",169.029999,170.149994,168.240005,168.889999,4839400,128.616241
"2011-05-09",168.389999,169.850006,168.309998,169.100006,3594800,128.776184
"2011-05-10",169.25,170.899994,169.220001,170.380005,4934800,129.750992
"2011-05-11",170.300003,170.520004,167.820007,169.5,4663200,129.080811
"2011-05-12",169.649994,172.770004,168.649994,172.240005,5138500,131.167389
"2011-05-13",171.699997,172.149994,169.440002,169.919998,5167400,129.40062
"2011-05-16",169.809998,170.639999,168.309998,168.860001,4662200,128.593445
"2011-05-17",167.850006,171.410004,166.529999,170.5,8773200,129.842346
"2011-05-18",170.100006,171.190002,169.460007,170.440002,4154300,129.796646
"2011-05-19",170.860001,171.399994,169.320007,170.589996,3538300,129.910873
"2011-05-20",170.399994,171.149994,169.380005,170.160004,4869900,129.583466
"2011-05-23",168.580002,168.690002,167.070007,168.259995,5144000,128.13649
"2011-05-24",168.5,168.669998,167.509995,167.990005,4643600,127.930901
"2011-05-25",167.630005,168.399994,167.509995,167.75,3882100,127.748131
"2011-05-26",167.460007,167.5,165.899994,167.179993,5771300,127.314018
"2011-05-27",167.910004,168.470001,167,167.5,3277600,127.557739
"2011-05-31",168.440002,169.889999,167.820007,168.929993,9123400,128.646698
"2011-06-01",168.899994,169.580002,166.5,166.559998,5134600,126.841888
"2011-06-02",166.440002,167.100006,165.710007,166.089996,3854100,126.483963
"2011-06-03",164.300003,165.889999,164.130005,165.050003,5230500,125.691971
"2011-06-06",164.759995,165.580002,164.270004,164.75,3619700,125.463448
"2011-06-07",165.110001,165.240005,163.610001,163.690002,4187000,124.656258
"2011-06-08",163.270004,164.850006,163.259995,164.339996,3850800,125.151237
"2011-06-09",165.009995,165.960007,164.759995,164.839996,4299800,125.532043
"2011-06-10",164.570007,164.839996,162.869995,163.179993,4683300,124.267853
"2011-06-13",164.440002,164.460007,162.729996,163.169998,5099200,124.260239
"2011-06-14",163.869995,164.570007,163.649994,164.119995,7050000,124.983719
"2011-06-15",162.75,163.410004,161.520004,162.330002,5225600,123.620567
"2011-06-16",162.059998,163.630005,161.779999,162.669998,4861100,123.879501
"2011-06-17",164.240005,165.100006,163.580002,164.440002,7149700,125.227402
"2011-06-20",163.699997,165.610001,163.589996,165.020004,3956100,125.669083
"2011-06-21",165.199997,166.75,164,166.220001,5387300,126.582932
"2011-06-22",165.589996,166.809998,165.100006,165.679993,3960500,126.171677
"2011-06-23",164.059998,166.729996,163.800003,166.119995,5271500,126.50679
"2011-06-24",165.850006,165.940002,164.570007,165.070007,4402600,125.707207
"2011-06-27",165.740005,168.240005,165.210007,167.619995,4446700,127.649124
"2011-06-28",168.330002,170.699997,168.009995,170.009995,4850000,129.469208
"2011-06-29",170.610001,170.860001,169.820007,170.539993,3817100,129.872787
"2011-06-30",171.110001,172.449997,170.75,171.550003,5105200,130.641953
"2011-07-01",171.610001,174.649994,171.490005,174.539993,5181700,132.9189
"2011-07-05",173.520004,175.429993,173.520004,175.429993,4586500,133.596725
"2011-07-06",175.190002,177.770004,175.089996,177.710007,5885900,135.333023
"2011-07-07",176.779999,177.270004,176.119995,176.479996,5905600,134.396332
"2011-07-08",175.490005,176.490005,175.009995,176.490005,4399900,134.403946
"2011-07-11",174.899994,176.149994,174.610001,174.990005,4766500,133.261627
"2011-07-12",174.929993,175.369995,173.889999,174.050003,5036800,132.545792
"2011-07-13",174.899994,176.320007,174,174.320007,4074800,132.751389
"2011-07-14",174.399994,176.100006,173.839996,174.229996,4613100,132.682861
"2011-07-15",175.080002,175.940002,174.070007,175.539993,5347100,133.680496
"2011-07-18",174.729996,176.460007,173.580002,175.279999,8879700,133.482437
"2011-07-19",178.740005,185.210007,178.649994,185.210007,13245600,141.044556
"2011-07-20",183.839996,184.419998,183,183.649994,5901100,139.856583
"2011-07-21",183.589996,185.5,182.899994,184.899994,4958400,140.808472
"2011-07-22",184.639999,185.630005,184.259995,185.179993,4516100,141.021744
"2011-07-25",183.889999,184.960007,183.279999,183.699997,4987000,139.894653
"2011-07-26",182.940002,184.050003,182.649994,182.929993,4356200,139.308228
"2011-07-27",182.009995,182.910004,180.929993,181.350006,5806800,138.105026
"2011-07-28",181.059998,183.270004,180.880005,181.800003,4478800,138.447769
"2011-07-29",180.259995,183.429993,179.729996,181.850006,6665600,138.485794
"2011-08-01",182.600006,183.690002,178.5,180.75,5842700,137.648117
"2011-08-02",179.949997,182.289993,177.860001,178.050003,5770400,135.591965
"2011-08-03",177.669998,179.229996,175.410004,178.830002,6722000,136.185959
"2011-08-04",176.5,177.919998,171.179993,171.479996,11022300,130.588577
"2011-08-05",172.100006,174.220001,166.520004,172.979996,11871800,131.730957
"2011-08-08",168.830002,172.610001,166,166.220001,15804900,127.134201
"2011-08-09",167.460007,171.050003,162,170.610001,12517600,130.491852
"2011-08-10",168.179993,169.229996,161.850006,162.539993,13993600,124.319489
"2011-08-11",164.100006,168.770004,162.940002,166.729996,9175600,127.524261
"2011-08-12",168.5,169.380005,165.830002,168.199997,5187000,128.648621
"2011-08-15",171.320007,174,170.389999,172.990005,7645400,132.312241
"2011-08-16",172.190002,172.190002,169,171.240005,5585400,130.97374
"2011-08-17",171.570007,172.990005,169.889999,171.479996,5129700,131.157303
"2011-08-18",166.320007,166.460007,160.160004,163.830002,15082600,125.306175
"2011-08-19",162.169998,163.940002,157.130005,157.539993,14068600,120.495239
"2011-08-22",161.350006,161.679993,157.619995,158.979996,7249100,121.596573
"2011-08-23",160.649994,164.589996,159.529999,164.320007,6923300,125.680954
"2011-08-24",164.130005,166.830002,163.350006,166.759995,6427000,127.547188
"2011-08-25",167.520004,168.529999,164.850006,165.580002,6751600,126.644669
"2011-08-26",164.850006,169.330002,163.279999,169.139999,6438200,129.367554
"2011-08-29",170.580002,172.720001,170.360001,172.619995,5293400,132.029251
"2011-08-30",172.059998,173.509995,170.880005,172.509995,4477700,131.945114
"2011-08-31",173.289993,173.720001,170.710007,171.910004,6074200,131.486206
"2011-09-01",172.710007,173.679993,170.119995,170.330002,5463900,130.277725
"2011-09-02",167.690002,168.929993,166,166.979996,4979100,127.715454
"2011-09-06",163.059998,165.550003,162.199997,165.110001,5761200,126.285202
"2011-09-07",167.279999,167.899994,166.160004,167.309998,6796600,127.967857
"2011-09-08",167,169.580002,165.100006,165.25,6027200,126.392273
"2011-09-09",164.570007,165.190002,160.809998,161.369995,6743900,123.424606
"2011-09-12",160.039993,162.440002,158.759995,162.419998,5247200,124.22773
"2011-09-13",163.639999,163.919998,161.539993,163.429993,4723800,125.000259
"2011-09-14",164.009995,169.660004,161.990005,167.240005,6980700,127.914337
"2011-09-15",168.639999,170.160004,167.229996,170.089996,5464400,130.094193
"2011-09-16",171.330002,172.990005,169.740005,172.990005,11048100,132.312241
"2011-09-19",169.5,173.869995,169.429993,173.130005,4755600,132.419296
"2011-09-20",173.570007,177.429993,172.699997,174.720001,6209600,133.635406
"2011-09-21",175,177.669998,172.619995,173.020004,7043100,132.335205
"2011-09-22",168.330002,169.970001,166.5,168.619995,8195600,128.969788
"2011-09-23",166.990005,169.539993,165.759995,169.339996,5586600,129.520508
"2011-09-26",170.960007,174.699997,169.860001,174.509995,6745700,133.474808
"2011-09-27",176.820007,179.619995,176.429993,177.710007,7638800,135.922348
"2011-09-28",177.970001,180.75,177.080002,177.550003,7732200,135.799957
"2011-09-29",179.690002,180.910004,175.529999,179.169998,6944300,137.039017
"2011-09-30",176.009995,178.270004,174.75,174.869995,7807400,133.750168
"2011-10-03",174.360001,177.919998,173.039993,173.289993,9042600,132.541672
"2011-10-04",171.539993,175.070007,168.880005,174.740005,9200000,133.650742
"2011-10-05",174.570007,177.300003,172.679993,176.850006,5851700,135.264618
"2011-10-06",176.809998,181.990005,175.660004,181.690002,7180900,138.966492
"2011-10-07",182.320007,183.720001,181.639999,182.389999,6842600,139.501846
"2011-10-10",183,186.630005,182.899994,186.619995,5784800,142.737213
"2011-10-11",184.589996,186,184.110001,185,5330500,141.498093
"2011-10-12",186.080002,188,185.649994,186.119995,5338200,142.354767
"2011-10-13",184.970001,187.5,184.5,186.820007,4399200,142.890167
"2011-10-14",188.190002,190.529999,187.729996,190.529999,5368200,145.727829
"2011-10-17",189.710007,190.160004,185.899994,186.589996,8790300,142.714249
"2011-10-18",178,179.380005,176.25,178.899994,15729400,136.83252
"2011-10-19",179.679993,179.809998,177.009995,177.389999,6708300,135.677628
"2011-10-20",178.130005,179.240005,176.169998,177.25,7513800,135.570496
"2011-10-21",179.110001,181.669998,178.75,181.630005,8054200,138.920593
"2011-10-24",181.509995,183.389999,180.619995,182.25,5890600,139.39476
"2011-10-25",181.660004,182.970001,180.009995,180.360001,5373100,137.949188
"2011-10-26",181.740005,182.279999,179.029999,181.970001,5387700,139.180679
"2011-10-27",184.990005,187,183.179993,185.880005,7057800,142.171204
"2011-10-28",185.570007,188.070007,185.279999,187.449997,5009800,143.372055
"2011-10-31",185.589996,186.910004,184.630005,184.630005,4710000,141.215134
"2011-11-01",181.550003,183.259995,180.740005,181.350006,5881200,138.706406
"2011-11-02",184,185.25,183.029999,183.919998,4136600,140.672073
"2011-11-03",185.130005,187.779999,184.020004,187.300003,4953500,143.257294
"2011-11-04",186.270004,187.139999,184.740005,186.380005,3237600,142.553619
"2011-11-07",186.220001,187.729996,184.75,187.320007,3530800,143.272583
"2011-11-08",187.479996,187.880005,185.509995,187.25,4330600,143.7948
"2011-11-09",184.199997,185.240005,181.160004,182.240005,5494800,139.947479
"2011-11-10",183.580002,184.770004,181.869995,183.350006,3881600,140.799866
"2011-11-11",185.270004,187.830002,185.139999,187.380005,3665300,143.894653
"2011-11-14",189.169998,189.839996,186.850006,187.350006,6038600,143.871582
"2011-11-15",187.490005,189.970001,185.639999,188.75,4585300,144.946686
"2011-11-16",187.820007,189.899994,186.300003,186.619995,4616800,143.310989
"2011-11-17",186.809998,188.830002,183.389999,185.729996,5840500,142.627563
"2011-11-18",186.710007,186.970001,184.660004,185.240005,4440900,142.251251
"2011-11-21",183.369995,183.960007,180,181.479996,5145100,139.363831
"2011-11-22",182.220001,182.979996,180.289993,181.309998,4178600,139.233307
"2011-11-23",180.669998,181.490005,177.520004,177.949997,4800900,136.653046
"2011-11-25",178.009995,179.559998,177.059998,177.059998,2232800,135.969574
"2011-11-28",182.710007,182.929993,180.669998,182.210007,4524200,139.924423
"2011-11-29",182.020004,183.309998,180.839996,180.940002,3661600,138.949188
"2011-11-30",184.570007,188.350006,184.210007,188,7836800,144.370743
"2011-12-01",187.009995,189.990005,186.770004,189.449997,4858800,145.484253
"2011-12-02",189.919998,191.330002,189.449997,189.660004,4962200,145.645554
"2011-12-05",191.179993,193.610001,190.380005,190.839996,5699400,146.551651
"2011-12-06",190.649994,193.529999,190.320007,192.940002,4144900,148.164352
"2011-12-07",191.990005,194.899994,191.279999,194.050003,5081700,149.016708
"2011-12-08",192.479996,193.800003,191.070007,191.580002,4369000,147.119949
"2011-12-09",192.910004,194.869995,192.399994,194.559998,4847900,149.408356
"2011-12-12",193.639999,193.899994,191.220001,192.179993,3796100,147.580673
"2011-12-13",193.460007,194.300003,190.639999,191.149994,5008400,146.789734
"2011-12-14",189.839996,190.279999,188,188.720001,5057700,144.923615
"2011-12-15",190.479996,191.199997,186.889999,187.479996,4474500,143.971436
"2011-12-16",188.009995,188.009995,181.910004,183.570007,11849400,140.968842
"2011-12-19",184.509995,184.690002,182.25,182.889999,5039900,140.446625
"2011-12-20",185.5,187.330002,184.759995,187.240005,4740100,143.787109
"2011-12-21",183.220001,183.5,179.039993,181.470001,9282500,139.356155
"2011-12-22",182.710007,182.800003,181,182.039993,5052000,139.793869
"2011-12-23",183.110001,184.850006,181.889999,184.75,3052300,141.874954
"2011-12-27",184.970001,185.850006,184.389999,184.949997,2775200,142.028564
"2011-12-28",185.190002,185.399994,183.339996,183.990005,2872000,141.291336
"2011-12-29",184.070007,186.229996,184.009995,186.179993,2941600,142.973099
"2011-12-30",186.330002,186.479996,183.850006,183.880005,3530900,141.206924
"2012-01-03",186.729996,188.710007,186,186.300003,5646000,143.065247
"2012-01-04",185.570007,186.330002,184.940002,185.539993,4346700,142.481613
"2012-01-05",184.809998,185.029999,183.100006,184.660004,4463100,141.805878
"2012-01-06",184.389999,184.479996,182.309998,182.539993,4897100,140.177872
"2012-01-09",182.199997,182.270004,180.270004,181.589996,5201200,139.448303
"2012-01-10",183.229996,183.720001,181.199997,181.309998,5161000,139.233307
"2012-01-11",180.729996,182.809998,180.5,182.320007,4110800,140.008896
