"","CMG.Open","CMG.High","CMG.Low","CMG.Close","CMG.Volume","CMG.Adjusted"
"2017-01-19",409.700012,410.950012,406,408.869995,503000,408.869995
"2017-01-20",408.910004,409.980011,404.809998,405.200012,581300,405.200012
"2017-01-23",405.709991,409.26001,402.01001,407.720001,632400,407.720001
"2017-01-24",407.720001,419.570007,405.779999,417.880005,687900,417.880005
"2017-01-25",419,425.609985,418.570007,419.540009,732100,419.540009
"2017-01-26",421,425.100006,417.5,418.730011,470500,418.730011
"2017-01-27",419.059998,419.5,412.170013,416.600006,553500,416.600006
"2017-01-30",416.209991,421.700012,414.73999,417.950012,587700,417.950012
"2017-01-31",416.730011,422.25,415.480011,421.440002,737900,421.440002
"2017-02-01",420.309998,422.579987,417.609985,420.230011,750600,420.230011
"2017-02-02",420,427.670013,413.670013,423.299988,1316200,423.299988
"2017-02-03",430.950012,434.589996,402.890015,404.079987,3573900,404.079987
"2017-02-06",398.809998,402,395.079987,395.589996,1498800,395.589996
"2017-02-07",396.25,401.5,395.720001,398.640015,1270300,398.640015
"2017-02-08",400.5,408.230011,398.690002,402.940002,1075700,402.940002
"2017-02-09",404.350006,417.51001,403.630005,415.309998,1292900,415.309998
"2017-02-10",416.26001,420.76001,412.769989,413.359985,880000,413.359985
"2017-02-13",415.720001,419.470001,413.549988,414.140015,585800,414.140015
"2017-02-14",414.149994,420.980011,413.51001,419.540009,639400,419.540009
"2017-02-15",420.049988,425.589996,419.01001,423.339996,822300,423.339996
"2017-02-16",423.359985,426.540009,421.329987,424.76001,560400,424.76001
"2017-02-17",424.459991,428.519989,423.190002,427.609985,543100,427.609985
"2017-02-21",429,434.690002,428.730011,432.359985,911500,432.359985
"2017-02-22",432,434.369995,426.98999,427.609985,665400,427.609985
"2017-02-23",427.140015,429.869995,420.709991,422.380005,573500,422.380005
"2017-02-24",419.470001,421.440002,411.619995,420.899994,941800,420.899994
"2017-02-27",421.709991,424.230011,419.309998,421.670013,544500,421.670013
"2017-02-28",419.529999,425.589996,417.670013,418.73999,496700,418.73999
"2017-03-01",422.51001,424,416.25,419.149994,715600,419.149994
"2017-03-02",419.26001,420.209991,415.369995,416.290009,474600,416.290009
"2017-03-03",415.380005,417.25,412.410004,416.089996,515600,416.089996
"2017-03-06",411.100006,417.570007,410.01001,411.679993,699700,411.679993
"2017-03-07",410.51001,412.570007,402.160004,404.899994,933100,404.899994
"2017-03-08",404.01001,407,402.850006,406.5,507200,406.5
"2017-03-09",407.079987,412.679993,406.25,410.480011,542900,410.480011
"2017-03-10",411.350006,412.980011,404.410004,407.75,615100,407.75
"2017-03-13",408,409.76001,403.570007,405.869995,641500,405.869995
"2017-03-14",404.850006,404.850006,397.809998,403.100006,733300,403.100006
"2017-03-15",403.109985,405.390015,399.040009,400.959991,834700,400.959991
"2017-03-16",400.959991,402.48999,399.630005,400.950012,578800,400.950012
"2017-03-17",400.899994,403.470001,400.029999,402.579987,555900,402.579987
"2017-03-20",402.549988,402.899994,394.190002,396.369995,773700,396.369995
"2017-03-21",403.339996,408.600006,400.5,407.519989,1160500,407.519989
"2017-03-22",405.98999,417.76001,405.149994,416.309998,975200,416.309998
"2017-03-23",417,418.670013,413.380005,414.880005,590600,414.880005
"2017-03-24",414.820007,417.779999,412.670013,414.019989,463100,414.019989
"2017-03-27",409.869995,415.440002,409.48999,414.959991,584000,414.959991
"2017-03-28",415.709991,428.309998,415.109985,426.230011,941700,426.230011
"2017-03-29",426.579987,439.880005,426.350006,434.339996,1439400,434.339996
"2017-03-30",436.769989,450,435.950012,443.920013,1714700,443.920013
"2017-03-31",447.130005,453.079987,444.149994,445.519989,914400,445.519989
"2017-04-03",449.200012,459.450012,447.75,452.75,1356500,452.75
"2017-04-04",455.25,459.359985,448.399994,449.410004,976600,449.410004
"2017-04-05",454.690002,458.829987,447.070007,452.440002,793600,452.440002
"2017-04-06",452.850006,455.179993,448.790009,450.290009,485500,450.290009
"2017-04-07",449.75,450.670013,446.76001,447.339996,531700,447.339996
"2017-04-10",447.23999,456.890015,445.399994,454.279999,692200,454.279999
"2017-04-11",454.98999,459.929993,445.25,453,824300,453
"2017-04-12",451.890015,459.23999,450.470001,458.350006,831600,458.350006
"2017-04-13",457.029999,466.769989,455.51001,463.619995,974200,463.619995
"2017-04-17",465,471.5,461.700012,469.890015,735700,469.890015
"2017-04-18",471,471.570007,464.140015,468.51001,486900,468.51001
"2017-04-19",474.049988,481.769989,473,476.959991,1101900,476.959991
"2017-04-20",477.480011,483.5,475.48999,478.390015,629100,478.390015
"2017-04-21",479,481.98999,476.420013,479.089996,798700,479.089996
"2017-04-24",482.75,482.820007,465.200012,468.790009,1145100,468.790009
"2017-04-25",471.100006,474.269989,468.269989,471.76001,2025400,471.76001
"2017-04-26",474.660004,497.480011,474.600006,482.98999,3910000,482.98999
"2017-04-27",485.230011,488,481.049988,482,981800,482
"2017-04-28",481.869995,481.869995,473.450012,474.470001,937700,474.470001
"2017-05-01",473.01001,482.970001,465.98999,477.579987,982700,477.579987
"2017-05-02",480.48999,490.670013,480.390015,486.859985,1043200,486.859985
"2017-05-03",487.230011,490.450012,479.339996,479.970001,945000,479.970001
"2017-05-04",480.480011,481.950012,470.850006,472.399994,782400,472.399994
"2017-05-05",472.589996,475.799988,466.480011,475.299988,963700,475.299988
"2017-05-08",475.660004,476.160004,468.070007,471.149994,568900,471.149994
"2017-05-09",472.290009,480.640015,471.970001,479.130005,812900,479.130005
"2017-05-10",479.839996,488.059998,477.809998,486.420013,778700,486.420013
"2017-05-11",485.899994,491.600006,481.350006,488.519989,681600,488.519989
"2017-05-12",490.459991,495.970001,488.470001,489.329987,731600,489.329987
"2017-05-15",488.75,495.950012,485.459991,495.309998,719700,495.309998
"2017-05-16",496.579987,499,491,496.140015,915100,496.140015
"2017-05-17",496.140015,496.140015,478.970001,479.829987,800100,479.829987
"2017-05-18",479.149994,486.320007,476.040009,484.73999,631600,484.73999
"2017-05-19",487.850006,489.660004,483.619995,484.98999,590700,484.98999
"2017-05-22",485.170013,485.779999,476.589996,482.790009,617500,482.790009
"2017-05-23",484.559998,484.559998,474,475,546000,475
"2017-05-24",476.429993,480,474.290009,478.799988,419000,478.799988
"2017-05-25",483.450012,484.859985,480,481.390015,654500,481.390015
"2017-05-26",483.01001,483.25,478.940002,480.149994,477700,480.149994
"2017-05-30",475.279999,477.850006,472.420013,475.700012,607300,475.700012
"2017-05-31",476.920013,478,471.529999,477.350006,651700,477.350006
"2017-06-01",479.809998,484.690002,477.359985,483.600006,585700,483.600006
"2017-06-02",484.880005,487.519989,477.01001,478.070007,607900,478.070007
"2017-06-05",478.25,478.779999,471.049988,472.600006,703800,472.600006
"2017-06-06",471,474.450012,469,470.480011,745400,470.480011
"2017-06-07",470.040009,471.429993,459.570007,462.230011,1123500,462.230011
"2017-06-08",462.230011,464.48999,457.019989,459.690002,739800,459.690002
"2017-06-09",461.369995,466.049988,459.529999,460.850006,736300,460.850006
"2017-06-12",459.790009,464.339996,452.200012,461.549988,776200,461.549988
"2017-06-13",461.779999,468.040009,461.380005,464.220001,543600,464.220001
"2017-06-14",463.790009,468,459.200012,459.690002,417200,459.690002
"2017-06-15",456.549988,459.660004,452.399994,455.670013,600500,455.670013
"2017-06-16",455.670013,457.549988,450.100006,451.089996,903600,451.089996
"2017-06-19",452.970001,459.320007,448.679993,458.910004,1147400,458.910004
"2017-06-20",444.600006,444.600006,424.76001,425.600006,3317100,425.600006
"2017-06-21",425.149994,427.980011,414.299988,417.600006,1537500,417.600006
"2017-06-22",417,425.160004,417,420.920013,1154100,420.920013
"2017-06-23",422.149994,422.929993,415,415.279999,1104500,415.279999
"2017-06-26",416.019989,418,410.980011,413.98999,999400,413.98999
"2017-06-27",414.25,420.799988,413.799988,413.980011,1135800,413.980011
"2017-06-28",414.390015,419.940002,414.390015,416.869995,671000,416.869995
"2017-06-29",416.450012,422.700012,415.559998,419.179993,778200,419.179993
"2017-06-30",420.76001,423.75,415.829987,416.100006,740100,416.100006
"2017-07-03",415.809998,418.709991,414.410004,417.329987,422800,417.329987
"2017-07-05",418.200012,419.730011,411.339996,413.25,969500,413.25
"2017-07-06",411.76001,413.26001,406.329987,412.76001,1126000,412.76001
"2017-07-07",413.670013,417.410004,413.23999,413.890015,618600,413.890015
"2017-07-10",413,413.950012,407,407.549988,811600,407.549988
"2017-07-11",407,407.070007,394.75,396.079987,1427600,396.079987
"2017-07-12",396,399.149994,390.549988,396.950012,1092800,396.950012
"2017-07-13",398.01001,401.200012,393,400.040009,926100,400.040009
"2017-07-14",398.799988,401.899994,395.140015,395.829987,1105100,395.829987
"2017-07-17",395.700012,397.75,391.01001,392,829500,392
"2017-07-18",395.25,395.25,362.399994,374.980011,7624900,374.980011
"2017-07-19",369.799988,380,362.619995,372.829987,3233500,372.829987
"2017-07-20",372.829987,373.959991,355.709991,356.049988,4454800,356.049988
"2017-07-21",355.549988,358.579987,344.209991,345.339996,3198300,345.339996
"2017-07-24",344.75,346.369995,336.519989,339.980011,2557100,339.980011
"2017-07-25",340,350.890015,339,348.619995,3527100,348.619995
"2017-07-26",354.350006,355.549988,340.049988,340.600006,3621400,340.600006
"2017-07-27",339.619995,351.459991,337.5,349.839996,1701100,349.839996
"2017-07-28",349.75,357.98999,349.23999,350.5,1741100,350.5
"2017-07-31",351,353.140015,342.109985,343.769989,1234200,343.769989
"2017-08-01",344.079987,347.73999,340.630005,347.23999,897500,347.23999
"2017-08-02",348,352.420013,346.130005,351.059998,995900,351.059998
"2017-08-03",351.839996,355.480011,345.149994,345.359985,922600,345.359985
"2017-08-04",344.429993,345.380005,339.209991,344.559998,829800,344.559998
"2017-08-07",345.320007,345.730011,336.910004,339.450012,961200,339.450012
"2017-08-08",338,338.950012,332.339996,333.640015,1078100,333.640015
"2017-08-09",331.25,336.359985,328.880005,334.609985,666800,334.609985
"2017-08-10",331.549988,332.940002,322.299988,322.649994,1236500,322.649994
"2017-08-11",321.940002,328.76001,320.01001,326.410004,968200,326.410004
"2017-08-14",329.209991,329.450012,322.380005,322.399994,817500,322.399994
"2017-08-15",322.390015,334.910004,317.410004,322.779999,2235000,322.779999
"2017-08-16",322.899994,327.269989,319.01001,320.130005,1020200,320.130005
"2017-08-17",319.980011,325.940002,317.410004,317.920013,1099700,317.920013
"2017-08-18",317.339996,317.950012,311.01001,311.23999,1216300,311.23999
"2017-08-21",311.25,312.269989,304.5,308.589996,1310200,308.589996
"2017-08-22",305,310,304.100006,305.51001,1070400,305.51001
"2017-08-23",303.160004,305.5,296,297.089996,1758900,297.089996
"2017-08-24",301.570007,307.549988,298.600006,301.920013,2025300,301.920013
"2017-08-25",301.970001,312.920013,300.850006,308.790009,1654100,308.790009
"2017-08-28",309.380005,314.269989,305.329987,312.019989,1760300,312.019989
"2017-08-29",310.059998,315.690002,309,310.369995,1202100,310.369995
"2017-08-30",310.369995,316.040009,308.369995,315.130005,1122200,315.130005
"2017-08-31",316.51001,317.820007,313.209991,316.709991,899500,316.709991
"2017-09-01",316.940002,321.579987,315.619995,319.950012,1006100,319.950012
"2017-09-05",319.299988,319.890015,305.549988,308.320007,2069200,308.320007
"2017-09-06",309.98999,318.25,309.329987,317.880005,1250600,317.880005
"2017-09-07",318.450012,319.399994,314.160004,317.25,975000,317.25
"2017-09-08",308.440002,309.700012,299,300.029999,2091100,300.029999
"2017-09-11",302,308.200012,301.75,305.140015,1339100,305.140015
"2017-09-12",305.350006,309.890015,304.209991,308.829987,836000,308.829987
"2017-09-13",309,317.470001,306.209991,311.600006,1286100,311.600006
"2017-09-14",311,311.559998,308.040009,310.589996,696000,310.589996
"2017-09-15",310,314.670013,308.609985,313.089996,1377800,313.089996
"2017-09-18",313.910004,313.910004,301.01001,301.869995,1497500,301.869995
"2017-09-19",302.660004,304.769989,295.109985,303.410004,1733500,303.410004
"2017-09-20",303.160004,312.660004,302.230011,312.390015,1680700,312.390015
"2017-09-21",312.399994,314.290009,310.890015,313.220001,850500,313.220001
"2017-09-22",313,317.339996,312.089996,314.309998,931300,314.309998
"2017-09-25",313.100006,323.880005,313.100006,320.829987,1239600,320.829987
"2017-09-26",320.910004,326.450012,318.399994,319.209991,807900,319.209991
"2017-09-27",320.399994,322.720001,311.070007,313.850006,1293000,313.850006
"2017-09-28",315,317.079987,312.109985,316.529999,612000,316.529999
"2017-09-29",315.850006,316.48999,307.089996,307.829987,1195800,307.829987
"2017-10-02",307.910004,307.910004,298.200012,301.809998,1691400,301.809998
"2017-10-03",301.5,303.75,300,302.98999,833600,302.98999
"2017-10-04",304.200012,310.25,303.619995,306.809998,938800,306.809998
"2017-10-05",308.279999,312.040009,306.350006,310.350006,868900,310.350006
"2017-10-06",308.859985,309.73999,303.200012,307.640015,1051500,307.640015
"2017-10-09",308.269989,309.26001,303.709991,303.920013,681500,303.920013
"2017-10-10",304.209991,314.5,304.01001,310.880005,1152400,310.880005
"2017-10-11",307.730011,312.589996,304.529999,311.48999,995100,311.48999
"2017-10-12",310,314.309998,308.179993,314.170013,774400,314.170013
"2017-10-13",311.820007,328.619995,311.75,326.450012,2119000,326.450012
"2017-10-16",327.619995,331.98999,319.5,320.390015,1758300,320.390015
"2017-10-17",320.570007,329.709991,320.470001,329.299988,1055700,329.299988
"2017-10-18",319.970001,325.279999,317.829987,318.23999,1523500,318.23999
"2017-10-19",315.850006,326,315.519989,325.269989,919000,325.269989
"2017-10-20",325.170013,325.809998,319.25,324.76001,973400,324.76001
"2017-10-23",325.130005,327.910004,319.829987,320.450012,842400,320.450012
"2017-10-24",322.339996,326.529999,318.25,324.299988,2978600,324.299988
"2017-10-25",283.040009,283.98999,273.779999,277.01001,9991100,277.01001
"2017-10-26",275.350006,282.660004,270,281.519989,3333700,281.519989
"2017-10-27",280.660004,282.399994,275.309998,276.119995,1637400,276.119995
"2017-10-30",275,275.130005,268.179993,268.700012,1769000,268.700012
"2017-10-31",268.140015,272.779999,264.899994,271.899994,1310500,271.899994
"2017-11-01",271.899994,275.480011,269.75,270.200012,1035500,270.200012
"2017-11-02",270.01001,280.829987,268.579987,279.459991,1952500,279.459991
"2017-11-03",277.390015,278.630005,271.5,273.529999,1188900,273.529999
"2017-11-06",273.369995,276.410004,270.589996,275.769989,835400,275.769989
"2017-11-07",276.339996,276.339996,272.829987,274.5,765400,274.5
"2017-11-08",274.450012,275.920013,272.529999,273.899994,598900,273.899994
"2017-11-09",273.01001,276.880005,270.119995,275,821500,275
"2017-11-10",275,281,273.51001,279.450012,1060800,279.450012
"2017-11-13",272.720001,279.25,263,277.5,1822000,277.5
"2017-11-14",277.730011,284.26001,277.480011,280.899994,984400,280.899994
"2017-11-15",279.600006,287.25,277.820007,285.450012,1059900,285.450012
"2017-11-16",285.890015,289.25,283.160004,283.700012,796700,283.700012
"2017-11-17",283.559998,291.51001,283.559998,289.839996,1277900,289.839996
"2017-11-20",289.839996,289.839996,282.170013,283.25,760900,283.25
"2017-11-21",284.040009,284.040009,277.850006,279.51001,768500,279.51001
"2017-11-22",279.869995,282.700012,278.779999,281.269989,598600,281.269989
"2017-11-24",281.190002,282.5,278.559998,279.309998,335200,279.309998
"2017-11-27",278.859985,279.970001,271.649994,274.519989,966200,274.519989
"2017-11-28",274.899994,286.059998,272.230011,285.859985,1333200,285.859985
"2017-11-29",297,304.470001,292.269989,301.98999,3293800,301.98999
"2017-11-30",302,308.179993,301.140015,304.390015,1486100,304.390015
"2017-12-01",302.399994,311.290009,300.23999,307.589996,1178300,307.589996
"2017-12-04",311.059998,333.329987,309.790009,315.600006,2691000,315.600006
"2017-12-05",318.01001,321.670013,312.01001,315.559998,1165000,315.559998
"2017-12-06",310.670013,316.820007,310.51001,310.670013,817400,310.670013
"2017-12-07",309.429993,314.589996,305.200012,313.649994,987100,313.649994
"2017-12-08",313.429993,319.600006,311.5,315.899994,1870300,315.899994
"2017-12-11",315.01001,316.660004,311.600006,313.390015,688700,313.390015
"2017-12-12",313.540009,318.670013,311.149994,318.380005,699000,318.380005
"2017-12-13",322,325.709991,317.450012,319.700012,962000,319.700012
"2017-12-14",320.029999,321.640015,313.540009,314.019989,713000,314.019989
"2017-12-15",312.799988,318.170013,311.869995,312.119995,1117200,312.119995
"2017-12-18",313,315.98999,312.149994,313.420013,814200,313.420013
"2017-12-19",314,315.459991,308.209991,313.170013,793800,313.170013
"2017-12-20",314,315.809998,297.799988,298.670013,2019200,298.670013
"2017-12-21",299.059998,299.769989,291.549988,292.399994,1527200,292.399994
"2017-12-22",292,296.049988,290.329987,295.230011,1197600,295.230011
