"","EQT.Open","EQT.High","EQT.Low","EQT.Close","EQT.Volume","EQT.Adjusted"
"2011-12-16",29.553619,29.678823,29.014698,29.580839,3522600,27.911234
"2011-12-19",29.771366,29.771366,28.911268,29.014698,2310200,27.377048
"2011-12-20",29.526402,30.10343,29.439302,29.847578,2268300,28.162924
"2011-12-21",29.684267,30.446381,29.461079,30.375612,2761100,28.661146
"2011-12-22",30.381056,30.544365,30.021774,30.195972,2124600,28.491652
"2011-12-23",30.332064,30.473598,30.021774,30.468155,1202500,28.748463
"2011-12-27",30.538921,30.658682,30.250408,30.451824,992300,28.733061
"2011-12-28",30.364725,30.446381,29.635275,29.755035,1461700,28.075602
"2011-12-29",29.929232,30.201416,29.782253,30.032661,952100,28.337555
"2011-12-30",29.956451,30.038105,29.809471,29.825804,1190900,28.142368
"2012-01-03",30.479042,30.691345,29.482853,29.678823,4036400,28.003687
"2012-01-04",29.608057,30.457268,29.395754,30.370169,4176600,28.65601
"2012-01-05",30.20686,30.72945,29.885683,30.544365,3202200,28.820375
"2012-01-06",30.691345,30.78933,30.2994,30.370169,1794500,28.65601
"2012-01-09",30.348394,30.446381,29.678823,29.744148,2063500,28.065325
"2012-01-10",29.994556,30.342951,29.118128,29.221558,4229100,27.572229
"2012-01-11",29.036472,29.036472,27.490473,27.713663,8241800,26.149443
"2012-01-12",27.653784,28.018509,26.652151,26.761023,6686100,25.250582
"2012-01-13",26.281982,26.706587,26.200327,26.565052,4828900,25.065662
"2012-01-17",26.722918,26.886227,26.358192,26.467066,3182200,24.973209
"2012-01-18",26.461622,26.635818,26.260206,26.521502,3969000,25.024569
"2012-01-19",26.565052,26.565052,25.841045,25.933588,5044400,24.469841
"2012-01-20",25.890038,26.075123,25.062603,25.204138,6026600,23.781567
"2012-01-23",25.911812,27.446924,25.857376,27.289059,9376000,25.74881
"2012-01-24",26.826347,27.212847,26.521502,27.054981,6417100,25.527945
"2012-01-25",27.060425,27.822536,26.396297,27.740881,5534300,26.175129
"2012-01-26",28.25803,28.274361,26.020685,26.314644,5389500,24.829395
"2012-01-27",26.216658,26.657595,25.977137,26.554165,3616600,25.055386
"2012-01-30",26.015242,27.049538,25.988024,27.02232,4212700,25.497122
"2012-01-31",27.32172,27.915079,27.294502,27.501362,5008200,25.949127
"2012-02-01",27.740881,27.773544,26.902559,27.207403,3966800,25.671762
"2012-02-02",27.185629,27.42515,26.848122,27.256397,2873400,25.717987
"2012-02-03",27.577572,27.599346,27.076756,27.180185,3546300,25.646076
"2012-02-06",27.071312,27.681002,26.9951,27.659227,4141700,26.09808
"2012-02-07",27.642897,27.817093,27.305389,27.593903,2931600,26.036446
"2012-02-08",27.670115,27.719107,26.973326,27.163855,4918700,25.630672
"2012-02-09",27.212847,27.615677,26.946108,27.408819,3817100,25.861807
"2012-02-10",27.267284,27.267284,26.467066,26.679369,3979800,25.173529
"2012-02-13",26.869896,27.114861,26.401741,26.646708,2155700,25.142712
"2012-02-14",26.570496,27.038651,26.554165,26.962439,3588500,25.440622
"2012-02-15",27.016876,27.397932,26.902559,27.392488,3852100,26.059027
"2012-02-16",27.419706,27.991291,27.21829,27.920523,3559000,26.561359
"2012-02-17",28.388678,29.471966,28.170931,28.66086,4411000,27.265659
"2012-02-21",28.807838,28.845945,28.426783,28.693521,3442300,27.296732
"2012-02-22",28.693521,28.976593,28.252586,28.644529,3523100,27.250118
"2012-02-23",28.644529,30.424604,28.339684,29.504627,6343800,28.06835
"2012-02-24",29.461079,29.575396,29.275993,29.417528,2948700,27.985493
"2012-02-27",29.39031,29.765923,29.324986,29.662493,2755500,28.218525
"2012-02-28",29.629831,29.629831,28.824169,29.139902,2207300,27.721378
"2012-02-29",29.172564,29.254219,28.590092,28.862276,2099500,27.457266
"2012-03-01",28.949373,29.461079,28.916712,29.341318,1929000,27.912987
"2012-03-02",29.237888,29.39031,28.807838,28.922155,2075200,27.514229
"2012-03-05",28.742516,28.965706,28.029396,28.677191,3511000,27.281191
"2012-03-06",28.301579,28.33424,27.757214,28.045727,2920800,26.680471
"2012-03-07",28.116495,28.263474,27.882418,28.100163,3450000,26.732256
"2012-03-08",28.307022,28.889494,28.274361,28.737072,1876600,27.338156
"2012-03-09",28.758846,28.94393,28.160044,28.241699,2959000,26.866898
"2012-03-12",28.165487,28.323353,27.452368,27.490473,3529700,26.152248
"2012-03-13",27.642897,27.795319,27.191072,27.670115,2899500,26.323137
"2012-03-14",27.653784,27.697332,27.087643,27.152967,3516300,25.831167
"2012-03-15",27.120304,27.408819,26.864452,27.289059,3297400,25.960634
"2012-03-16",27.21829,27.452368,27.114861,27.316277,3723700,25.986532
"2012-03-19",27.245508,27.969515,27.245508,27.789875,2431200,26.437069
"2012-03-20",27.572128,27.953184,27.468699,27.762657,2748800,26.411175
"2012-03-21",27.659227,27.800762,27.196516,27.523136,2263100,26.183323
"2012-03-22",27.191072,27.229177,26.352749,26.565052,2133400,25.271866
"2012-03-23",26.483397,27.054981,26.38541,26.902559,2031900,25.592945
"2012-03-26",27.114861,27.272728,26.853565,27.223734,1666100,25.898485
"2012-03-27",27.136637,27.370712,26.87534,26.880783,2017300,25.572233
"2012-03-28",26.788242,26.864452,26.222101,26.352749,1674000,25.069906
"2012-03-29",26.118671,26.271093,25.590637,25.873707,3123000,24.614182
"2012-03-30",26.091454,26.352749,25.977137,26.243876,1918100,24.966335
"2012-04-02",26.222101,27.207403,26.069679,26.908003,2285900,25.598129
"2012-04-03",26.81546,26.962439,26.597713,26.951551,3056900,25.639551
"2012-04-04",26.581383,26.87534,26.516058,26.771912,3060600,25.468662
"2012-04-05",26.788242,27.109417,26.548721,26.733805,2464700,25.432407
"2012-04-09",26.227545,26.603157,26.140446,26.467066,2046000,25.17865
"2012-04-10",26.36908,26.423517,25.650517,25.835602,3583200,24.577934
"2012-04-11",26.096897,26.216658,24.92651,25.07349,4130300,23.852926
"2012-04-12",25.078934,25.57975,25.062603,25.367447,2723700,24.132566
"2012-04-13",25.334785,25.45999,25.057158,25.138813,2211500,23.91506
"2012-04-16",25.25313,25.37289,24.599892,24.676102,3089400,23.474871
"2012-04-17",24.915623,25.307568,24.801306,25.242243,2773100,24.013454
"2012-04-18",25.078934,25.1497,24.872074,25.024496,3083900,23.806309
"2012-04-19",25.051714,25.628742,24.991835,25.57975,2783900,24.334532
"2012-04-20",25.672293,26.020685,25.340229,25.405552,3267600,24.168816
"2012-04-23",25.051714,25.568863,24.844856,25.291235,2661600,24.060062
"2012-04-24",25.37289,25.449102,25.111595,25.247686,1336000,24.018631
"2012-04-25",25.47632,25.906368,25.296679,25.808384,3946600,24.55204
"2012-04-26",25.215025,26.461622,24.893848,25.873707,4788100,24.614182
"2012-04-27",25.890038,26.080566,25.519869,26.037018,3807900,24.769539
"2012-04-30",26.379967,27.261841,26.183996,27.120304,4831800,25.800097
"2012-05-01",27.245508,28.138269,26.91889,28.040283,5004300,26.675289
"2012-05-02",27.63201,27.63201,26.869896,27.038651,4251500,25.72242
"2012-05-03",27.011431,27.327164,26.810017,26.897116,3276800,25.587772
"2012-05-04",26.652151,26.766466,26.320087,26.668482,2889200,25.370274
"2012-05-07",26.581383,26.842678,26.145889,26.6957,2216500,25.396156
"2012-05-08",26.428961,27.02232,26.216658,26.946108,3538200,25.634375
"2012-05-09",26.428961,27.343494,26.173109,27.158411,4978600,26.049023
"2012-05-10",27.343494,27.52858,26.978769,27.131191,3262600,26.022915
"2012-05-11",26.864452,27.860641,26.831791,27.21829,2896200,26.106457
"2012-05-14",26.913446,27.02232,26.467066,26.543278,2470700,25.459013
"2012-05-15",26.510614,26.565052,25.209581,25.296679,3450000,24.263342
"2012-05-16",25.432772,26.20577,25.367447,25.443659,4312500,24.404318
"2012-05-17",25.470877,25.514425,25.008165,25.040827,4223400,24.017935
"2012-05-18",25.182362,25.498095,24.92651,25.024496,3190300,24.002275
"2012-05-21",25.106152,25.498095,24.844856,25.470877,1981500,24.430418
"2012-05-22",25.470877,25.87915,25.084377,25.280348,2907000,24.247675
"2012-05-23",25.04627,25.699511,24.610779,25.650517,2166100,24.602722
"2012-05-24",25.715841,25.792051,24.991835,25.35656,2324300,24.320772
"2012-05-25",25.351116,25.617855,25.318455,25.530756,1685800,24.487858
"2012-05-29",25.726728,26.075123,25.672293,25.895481,2916900,24.837681
"2012-05-30",25.661404,25.661404,24.632553,24.670658,2754700,23.662889
"2012-05-31",24.665215,25.492651,24.066412,25.247686,4219500,24.216347
"2012-06-01",24.839413,24.888405,24.300489,24.34404,2949100,23.349617
"2012-06-04",24.436581,24.561785,23.783342,23.952095,5101500,22.973675
"2012-06-05",23.881329,24.409363,23.837778,24.256941,2548200,23.266071
"2012-06-06",24.507349,25.068047,24.4638,25.062603,2159700,24.03882
"2012-06-07",25.334785,25.661404,24.823082,24.893848,2621300,23.876957
"2012-06-08",24.741426,25.127926,24.469244,25.127926,2811800,24.101484
"2012-06-11",25.416439,25.487207,24.768644,24.795862,2407700,23.782978
"2012-06-12",24.817638,25.334785,24.763201,25.176918,2450700,24.148468
"2012-06-13",25.068047,25.345673,24.714209,24.828526,1990000,23.814308
"2012-06-14",24.899292,26.173109,24.790419,25.857376,3708900,24.801128
"2012-06-15",25.884594,26.586826,25.645073,26.450735,3232900,25.370256
"2012-06-18",26.341862,26.597713,25.993467,26.521502,4160600,25.438131
"2012-06-19",26.619488,27.365269,26.608601,27.087643,3490400,25.981146
"2012-06-20",27.120304,27.882418,27.103973,27.626566,5531500,26.498056
"2012-06-21",27.93141,28.160044,27.261841,27.457811,6865700,26.336187
"2012-06-22",27.729994,27.969515,27.212847,27.844311,4370900,26.706902
"2012-06-25",27.768101,27.844311,27.125748,27.833424,4139400,26.696465
"2012-06-26",27.871531,28.394121,27.800762,28.1546,5133100,27.004519
"2012-06-27",28.328796,29.417528,28.078388,29.303211,5494400,28.106209
"2012-06-28",29.101797,29.510071,28.796951,29.433859,3994000,28.231524
"2012-06-29",29.842134,30.048992,28.905825,29.194338,4747500,28.001785
"2012-07-02",29.482853,29.482853,28.731628,29.281437,3720600,28.085323
"2012-07-03",29.488297,29.940121,29.319542,29.71693,2719400,28.503033
"2012-07-05",29.59717,30.070768,29.537289,29.727818,2963200,28.513472
"2012-07-06",29.194338,29.667936,29.107241,29.368536,3502700,28.168867
"2012-07-09",29.384867,29.749592,29.259663,29.706043,2347800,28.492588
"2012-07-10",29.77681,29.961895,28.775177,28.976593,3455300,27.792936
"2012-07-11",29.150789,29.346762,28.731628,29.036472,3407200,27.850363
"2012-07-12",28.737072,28.971149,28.415895,28.845945,4124700,27.667624
"2012-07-13",28.965706,30.016331,28.938486,29.972782,3177200,28.74843
"2012-07-16",29.831247,30.370169,29.771366,30.059879,3919000,28.83197
"2012-07-17",30.125204,30.440937,29.77681,30.424604,2481000,29.181795
"2012-07-18",30.2994,30.696789,30.185085,30.386499,2504000,29.145245
"2012-07-19",30.435493,30.511703,30.043549,30.163309,3952300,28.931171
"2012-07-20",30.081656,30.78933,29.651606,30.772999,2990800,29.515959
"2012-07-23",30.244965,30.734894,30.108873,30.631464,2547900,29.380205
"2012-07-24",30.669569,30.930866,29.804028,30.146978,2477300,28.915504
"2012-07-25",30.212303,30.484486,29.379423,29.765923,3677800,28.55002
"2012-07-26",30.40283,31.072401,30.038105,30.353838,3959800,29.11392
"2012-07-27",30.413717,31.110506,30.157866,31.023407,2977900,29.756138
"2012-07-30",31.028851,31.76919,30.990746,31.328253,3151000,30.048529
"2012-07-31",31.355471,31.355471,30.691345,30.702232,2335500,29.448086
"2012-08-01",30.767555,30.854654,30.22319,30.440937,1844500,29.197464
"2012-08-02",30.097986,30.097986,28.851389,29.047359,3778800,27.860804
"2012-08-03",29.553619,29.902014,29.37398,29.504627,2243700,28.299402
"2012-08-06",29.640718,30.168753,29.56995,30.005444,2414100,28.779757
"2012-08-07",30.130648,30.892759,30.130648,30.675014,2769000,29.421976
"2012-08-08",30.419161,30.533478,30.168753,30.370169,1706700,29.340012
"2012-08-09",30.22319,31.404465,30.125204,30.947197,2681100,29.897463
"2012-08-10",30.675014,30.675014,30.114317,30.332064,2148700,29.303194
"2012-08-13",30.217747,30.647795,30.092543,30.22319,1038200,29.198015
"2012-08-14",30.337507,30.446381,29.891127,29.978226,1512500,28.961361
"2012-08-15",30.016331,30.108873,29.755035,30.038105,2082400,29.019211
"2012-08-16",29.961895,30.642351,29.940121,30.522591,2045100,29.487261
"2012-08-17",30.778442,31.023407,30.615133,30.72945,2290900,29.687105
"2012-08-20",30.941753,31.001633,30.43005,30.740337,1773800,29.69762
"2012-08-21",30.827436,31.371801,30.685902,30.816549,2618000,29.771254
"2012-08-22",30.767555,30.767555,30.315733,30.62602,1599800,29.587191
"2012-08-23",30.522591,30.54981,29.586283,29.635275,1827000,28.630043
"2012-08-24",29.499184,29.602613,29.275993,29.39031,2588700,28.393385
"2012-08-27",29.515514,29.537289,29.21067,29.401197,1767100,28.403908
"2012-08-28",29.39031,29.428415,28.965706,29.112684,2069300,28.125179
"2012-08-29",29.123571,29.216114,28.802395,29.069134,1773800,28.083105
"2012-08-30",28.905825,29.232445,28.682634,29.145346,2129800,28.156736
"2012-08-31",29.303211,29.575396,29.058247,29.37398,1798900,28.377615
"2012-09-04",29.259663,29.275993,28.682634,29.025585,2164700,28.041035
"2012-09-05",29.06369,29.085466,28.753403,28.98748,1512000,28.004219
"2012-09-06",29.28688,29.847578,29.216114,29.651606,1418500,28.645821
"2012-09-07",29.678823,30.059879,29.662493,30.027218,1153400,29.008694
"2012-09-10",30.136091,30.391943,29.874796,29.891127,1559200,28.877218
"2012-09-11",30.021774,31.01252,29.972782,30.93631,3374000,29.88695
"2012-09-12",31.023407,31.480675,30.805662,31.366358,2352600,30.302412
"2012-09-13",31.437126,31.682091,30.821993,31.44257,1979000,30.376036
"2012-09-14",31.507893,32.264561,31.507893,32.253674,2329100,31.159634
"2012-09-17",32.155689,32.367992,31.540556,31.616766,1798400,30.544321
"2012-09-18",31.616766,31.763744,31.110506,31.366358,1718800,30.302412
"2012-09-19",31.344584,31.377245,30.90909,31.099619,1383400,30.044722
"2012-09-20",30.860098,31.181274,30.675014,31.170387,1507200,30.113085
"2012-09-21",31.415352,31.780077,31.279259,31.709309,2243100,30.633724
"2012-09-24",31.513336,31.643984,31.431683,31.51878,1649200,30.449656
"2012-09-25",31.513336,31.578661,31.061514,31.077845,1286600,30.02368
"2012-09-26",31.066957,31.44257,30.816549,31.001633,1161500,29.950054
"2012-09-27",31.279259,32.264561,31.213936,32.030483,2141000,30.944006
"2012-09-28",31.850843,32.275448,31.660316,32.117584,1633200,31.028154
"2012-10-01",32.357105,32.988567,32.291779,32.683723,3594600,31.575087
"2012-10-02",32.645618,32.814373,32.182907,32.47142,1645700,31.369986
"2012-10-03",32.400654,32.438759,31.584105,31.747414,1697700,30.670542
"2012-10-04",31.96516,32.716385,31.899837,32.591183,3407200,31.485687
"2012-10-05",32.765377,32.939575,32.37888,32.569408,1878500,31.464655
"2012-10-08",32.335331,32.912357,32.297222,32.689167,1533500,31.580353
"2012-10-09",32.776264,33.12466,32.705498,32.928688,1450800,31.811745
"2012-10-10",32.906914,32.945019,32.291779,32.493195,1263400,31.391018
"2012-10-11",32.770821,33.402287,32.585739,33.119217,1976000,31.995806
"2012-10-12",33.135548,33.342407,32.640175,32.836147,1130100,31.722357
"2012-10-15",32.770821,33.113773,32.329887,32.60207,1567300,31.496208
"2012-10-16",32.770821,33.010342,32.694611,32.945019,1066500,31.827526
"2012-10-17",33.173653,33.418617,33.004898,33.244419,1193600,32.116764
"2012-10-18",33.140991,33.380512,32.994011,33.33152,889100,32.200901
"2012-10-19",33.315189,33.532932,32.536743,32.75449,1986800,31.64345
"2012-10-22",32.814373,32.852478,31.916168,32.193794,2645800,31.10178
"2012-10-23",31.605879,31.850843,31.273815,31.627653,2016800,30.554838
"2012-10-24",31.758301,32.411541,31.426239,31.56233,3025500,30.491735
"2012-10-25",31.937943,33.40773,31.801851,33.053894,3835200,31.932699
"2012-10-26",33.015785,34.093632,32.939575,33.979313,2949300,32.826721
"2012-10-31",33.870441,33.897659,32.857922,33.004898,3808600,31.885365
"2012-11-01",32.749046,33.669025,32.667393,33.266193,1521500,32.137798
"2012-11-02",33.625477,33.701687,32.847034,32.950462,1879000,31.83279
"2012-11-05",32.694611,33.511158,32.694611,33.342407,1478400,32.211422
"2012-11-06",33.505714,34.099075,33.467609,33.734348,1471600,32.590073
"2012-11-07",33.238976,33.238976,32.308109,32.553074,2555800,31.655308
"2012-11-08",32.60207,32.82526,31.997822,32.003265,1215700,31.120667
"2012-11-09",31.823626,32.302666,31.62221,31.927055,1773000,31.046558
"2012-11-12",32.008709,32.221012,31.801851,32.166576,1064900,31.279474
"2012-11-13",31.894394,33.238976,31.780077,32.721828,2430300,31.819414
"2012-11-14",32.776264,33.102886,32.482307,32.770821,2376100,31.867048
"2012-11-15",32.781708,33.032116,32.411541,32.591183,2086800,31.692366
"2012-11-16",32.60207,32.966793,32.210125,32.776264,1991800,31.872349
"2012-11-19",33.293415,33.560154,33.048447,33.440392,2071000,32.518158
"2012-11-20",33.255306,33.429504,33.03756,33.336964,1590600,32.41758
"2012-11-21",33.369625,33.794231,33.282524,33.70713,1376600,32.77755
"2012-11-23",33.83778,34.153511,33.663582,34.153511,444500,33.211605
"2012-11-26",33.712574,33.881329,33.249863,33.358738,2214800,32.438755
"2012-11-27",33.298859,33.375069,32.868809,32.917801,2256200,32.009983
"2012-11-28",32.651062,33.669025,32.558517,33.652695,2220900,32.724609
"2012-11-29",33.783344,34.06097,32.896027,32.955906,3224300,32.047035
"2012-11-30",33.021229,33.326077,32.520412,32.694611,3614800,31.792942
"2012-12-03",32.988567,33.244419,32.297222,32.324444,2632900,31.432991
"2012-12-04",32.02504,32.221012,31.44257,31.4589,4703600,30.591318
"2012-12-05",31.687534,32.291779,31.431683,31.986935,3452600,31.104786
"2012-12-06",31.997822,32.161133,31.807295,32.063145,2623000,31.178892
"2012-12-07",32.177464,32.215569,31.970604,32.02504,1490500,31.141838
"2012-12-10",31.899837,31.981491,30.865541,31.426239,3696400,30.559553
"2012-12-11",31.437126,31.785521,31.246597,31.616766,1947500,30.744825
"2012-12-12",31.649429,32.335331,31.600435,31.682091,1496700,30.808344
"2012-12-13",31.682091,31.682091,30.974415,31.007076,1775800,30.151943
"2012-12-14",30.72945,31.077845,30.72945,30.849211,1789900,29.99844
"2012-12-17",30.876429,31.208492,30.83288,31.181274,3588300,30.321342
"2012-12-18",31.224823,31.839956,31.148611,31.703865,2338600,30.829519
"2012-12-19",32.04137,32.04137,31.028851,31.034294,2391400,30.178417
"2012-12-20",31.203049,32.765377,31.203049,32.210125,7132800,31.321812
"2012-12-21",31.660316,32.874252,31.633097,32.716385,5198300,31.814112
"2012-12-24",32.367992,32.465977,31.878061,32.237343,1180400,31.34828
"2012-12-26",32.367992,32.427872,31.94883,32.112141,1783500,31.226543
"2012-12-27",32.09581,32.144802,31.535112,31.910725,2095800,31.030676
"2012-12-28",31.692978,31.94883,31.589548,31.643984,1683600,30.771294
"2012-12-31",31.502449,32.112141,31.05607,32.106697,3225900,31.221243
"2013-01-02",32.710941,32.721828,30.958084,31.747414,5232100,30.871872
"2013-01-03",31.556887,32.433315,31.328253,32.150246,2447200,31.263594
"2013-01-04",32.242786,33.053894,32.117584,32.890583,2406400,31.983526
