"","CTSH.Open","CTSH.High","CTSH.Low","CTSH.Close","CTSH.Volume","CTSH.Adjusted"
"2016-01-08",56.869999,56.900002,55.700001,55.759998,4959700,54.164162
"2016-01-11",56.080002,56.52,55.580002,56.119999,4395100,54.513863
"2016-01-12",57.5,59.919998,57.450001,59.650002,8452000,57.942844
"2016-01-13",59.740002,59.950001,57.380001,57.77,6829500,56.11665
"2016-01-14",58.169998,61.09,58,60.209999,7950500,58.486813
"2016-01-15",57.919998,59.330002,57.799999,58.709999,5575500,57.029743
"2016-01-19",59.57,60.240002,58.310001,59.939999,8025400,58.224541
"2016-01-20",58.450001,59.939999,58.029999,59.25,6643000,57.554287
"2016-01-21",59.459999,60.16,58.630001,59.060001,4428500,57.36972
"2016-01-22",59.630001,60.630001,59.34,60.509998,5286300,58.778233
"2016-01-25",60.23,61.810001,60.169998,60.919998,7242700,59.176495
"2016-01-26",61.040001,62.110001,60.66,61.939999,4957100,60.167301
"2016-01-27",61.740002,62.59,60.619999,61.009998,4762000,59.263924
"2016-01-28",61.779999,62.259998,61.139999,61.34,4190700,59.584476
"2016-01-29",61.830002,63.43,61.82,63.310001,5238500,61.498104
"2016-02-01",62.48,63,62.07,62.330002,3988300,60.546146
"2016-02-02",61.040001,61.630001,59.779999,60.119999,5553000,58.399391
"2016-02-03",60.630001,61.02,59.509998,60.759998,3580400,59.021069
"2016-02-04",60.09,60.360001,58.98,59.619999,5512800,57.913696
"2016-02-05",59.200001,59.720001,57.950001,58.540001,7492400,56.864613
"2016-02-08",54.98,55.439999,53.040001,54.049999,12259100,52.503117
"2016-02-09",53.27,54.029999,51.220001,52.330002,8244500,50.832336
"2016-02-10",53.599998,54.290001,52.939999,53.32,6279000,51.794006
"2016-02-11",52.220001,52.860001,51.330002,52.110001,5627300,50.618633
"2016-02-12",53.330002,53.869999,52.52,53.869999,4215700,52.328262
"2016-02-16",54.130001,55.209999,54.02,55.009998,5203900,53.435631
"2016-02-17",55.459999,56.880001,55.029999,56.610001,6251500,54.989845
"2016-02-18",57.02,57.27,55.869999,56.009998,4663500,54.407021
"2016-02-19",55.41,56.029999,55.07,55.900002,4746400,54.300163
"2016-02-22",56.709999,57.41,56.34,56.630001,3397400,55.009277
"2016-02-23",56.52,56.75,55.700001,55.759998,3388800,54.164162
"2016-02-24",55.18,56.330002,54.529999,56.189999,3067000,54.581863
"2016-02-25",56.560001,57.25,55.560001,57.240002,2997300,55.601818
"2016-02-26",57.52,57.799999,56.869999,57.040001,3398500,55.407543
"2016-02-29",57.130001,57.5,56.66,56.98,4675100,55.349258
"2016-03-01",57.869999,58.419998,57.419998,58.209999,5542700,56.544056
"2016-03-02",58.23,58.25,57.240002,57.68,4111200,56.029224
"2016-03-03",57.950001,58,56.75,57.799999,3725400,56.145786
"2016-03-04",58.34,58.400002,57.419998,57.740002,3611500,56.087502
"2016-03-07",57.25,57.290001,56.459999,57,4099200,55.36869
"2016-03-08",56.41,56.599998,55.779999,55.93,3537300,54.329304
"2016-03-09",56.200001,56.240002,55.66,56.049999,3282800,54.445873
"2016-03-10",56.389999,56.98,54.650002,55.419998,5146900,53.8339
"2016-03-11",56.189999,57.080002,55.619999,56.970001,4811200,55.339542
"2016-03-14",56.549999,58.220001,56.450001,58.119999,5432000,56.456627
"2016-03-15",57.700001,58.23,57.66,58.029999,3474000,56.369213
"2016-03-16",57.700001,58.98,57.310001,58.91,3839500,57.224018
"2016-03-17",58.57,58.990002,58.240002,58.73,3596200,57.049171
"2016-03-18",58.209999,59.32,57.93,59.25,5202400,57.554287
"2016-03-21",59.310001,59.720001,58.73,59.52,3552200,57.81657
"2016-03-22",59.279999,59.639999,58.799999,58.849998,4825400,57.165741
"2016-03-23",58.66,59.27,58.23,59.060001,4891800,57.36972
"2016-03-24",58.869999,60.639999,58.779999,60.32,5095200,58.593666
"2016-03-28",60.25,60.73,59.919998,60.18,3253200,58.457672
"2016-03-29",60.18,61.790001,59.950001,61.619999,4692600,59.856457
"2016-03-30",62.130001,62.849998,61.790001,62.450001,5427900,60.662708
"2016-03-31",62.34,63.02,62.040001,62.700001,3520900,60.905556
"2016-04-01",62.32,63.189999,62.209999,63.119999,2425300,61.313534
"2016-04-04",63.119999,63.139999,61.599998,61.759998,3856000,59.992447
"2016-04-05",61.349998,61.560001,60.889999,61.18,2551400,59.429054
"2016-04-06",61.099998,61.650002,60.889999,61.560001,2220200,59.79818
"2016-04-07",61.009998,61.23,59.889999,59.990002,4524400,58.273113
"2016-04-08",60.5,60.799999,59.919998,60.16,2536700,58.438248
"2016-04-11",60.66,61.119999,59.959999,59.98,3375000,58.263397
"2016-04-12",60.84,60.84,58.939999,59.459999,6307700,57.758278
"2016-04-13",60.07,60.740002,59.439999,60.450001,6670600,58.719952
"2016-04-14",60.450001,60.77,60.060001,60.360001,2710900,58.632519
"2016-04-15",60.849998,60.959999,59.950001,60.07,5269200,58.350819
"2016-04-18",59.950001,60.509998,59.119999,60.380001,3572100,58.651955
"2016-04-19",60.630001,60.630001,59.25,59.849998,2708500,58.137115
"2016-04-20",59.990002,60.389999,59.330002,60.09,2369400,58.370251
"2016-04-21",59.880001,60.419998,59.709999,60.049999,2546400,58.331387
"2016-04-22",59.98,60.619999,59.689999,60.439999,3295400,58.710224
"2016-04-25",60.09,60.310001,59.689999,60.209999,2087500,58.486813
"2016-04-26",60.27,60.950001,60.16,60.630001,2071300,58.894802
"2016-04-27",60.5,61.25,60.110001,60.580002,1913200,58.846226
"2016-04-28",60.099998,60.5,59.580002,59.73,3109800,58.020546
"2016-04-29",59.25,59.5,57.779999,58.369999,4419100,56.699474
"2016-05-02",58.369999,58.630001,57.950001,58.369999,5368700,56.699474
"2016-05-03",58.009998,58.299999,57.52,57.650002,4575200,56.000092
"2016-05-04",57.200001,57.830002,57,57.540001,5061400,55.893234
"2016-05-05",57.5,57.759998,57.060001,57.59,6259400,55.941803
"2016-05-06",56.450001,60.810001,56.209999,60.549999,7383400,58.817078
"2016-05-09",60.57,61.169998,60.049999,60.82,4114800,59.079357
"2016-05-10",60.799999,61.950001,60.57,61.740002,3720200,59.973026
"2016-05-11",61.560001,61.98,60.900002,61.099998,2931600,59.351337
"2016-05-12",61.27,61.459999,60.509998,61.130001,2631200,59.380486
"2016-05-13",60.950001,62.09,60.790001,61.349998,3493600,59.594189
"2016-05-16",61.299999,62.040001,60.869999,61.810001,2984600,60.041023
"2016-05-17",61.490002,62.060001,61.310001,61.639999,4455000,59.875885
"2016-05-18",61.549999,62.400002,61.389999,62.02,2891100,60.245018
"2016-05-19",61.59,62.150002,61.450001,62.009998,3594900,60.235306
"2016-05-20",61.91,63.23,61.91,62.939999,4664500,61.13868
"2016-05-23",62.830002,62.900002,61.700001,61.740002,3078400,59.973026
"2016-05-24",62.040001,63,61.950001,62.91,3669400,61.109539
"2016-05-25",63,63.150002,62.529999,62.599998,3847800,60.808411
"2016-05-26",62.52,62.810001,62.049999,62.259998,3132400,60.478138
"2016-05-27",62.48,62.73,62.139999,62.459999,2273600,60.672417
"2016-05-31",62.599998,62.630001,61.27,61.439999,4503700,59.681606
"2016-06-01",61.43,61.549999,60.900002,61.130001,3064700,59.380486
"2016-06-02",61.16,61.349998,60.689999,61.34,2946800,59.584476
"2016-06-03",61.32,61.330002,60.099998,60.119999,3859800,58.399391
"2016-06-06",60.049999,60.419998,59.470001,60.349998,4511100,58.622807
"2016-06-07",60.740002,61.060001,60.259998,60.73,3233200,58.991932
"2016-06-08",60.720001,61.759998,60.610001,61.619999,3670800,59.856457
"2016-06-09",60.889999,61.16,60.389999,60.990002,4381400,59.244495
"2016-06-10",60.259998,60.790001,59.799999,60.27,4264200,58.54509
"2016-06-13",59.919998,60.98,59.759998,60.049999,3202200,58.331387
"2016-06-14",59.98,60.720001,59.880001,60.599998,3393600,58.86565
"2016-06-15",60.860001,60.860001,59.509998,59.630001,3783900,57.923424
"2016-06-16",59.25,59.860001,58.59,59.709999,3225800,58.001125
"2016-06-17",59.880001,60.02,58.939999,59.549999,3821400,57.845703
"2016-06-20",60.5,61.759998,60.419998,61.299999,3638400,59.545616
"2016-06-21",61.459999,61.849998,61.189999,61.599998,3178900,59.837029
"2016-06-22",61.48,62.150002,61.43,61.720001,3895600,59.953598
"2016-06-23",62.439999,62.709999,61.630001,62.700001,2894100,60.905556
"2016-06-24",60,60.040001,57.959999,58.009998,9228100,56.349773
"2016-06-27",57.419998,57.549999,55.169998,55.48,7965400,53.892181
"2016-06-28",56.380001,56.689999,55.619999,56,6468500,54.397301
"2016-06-29",56.740002,57.509998,56.299999,57.09,6184000,55.456112
"2016-06-30",57.369999,57.48,56.700001,57.240002,5863100,55.601818
"2016-07-01",57.16,58.169998,57,57.200001,8307100,55.562962
"2016-07-05",56.700001,56.869999,56.09,56.400002,6498700,54.785858
"2016-07-06",55.98,56.84,55.419998,56.77,5234600,55.145271
"2016-07-07",56.84,57.470001,56.610001,56.84,2161200,55.213264
"2016-07-08",57.389999,58.16,57.110001,57.93,3657400,56.272068
"2016-07-11",58.080002,58.709999,58.080002,58.439999,2851000,56.767471
"2016-07-12",57.990002,58.68,57.950001,58.360001,3313100,56.689762
"2016-07-13",58.689999,58.860001,58.049999,58.490002,3024100,56.816044
"2016-07-14",59.07,59.41,58.73,58.939999,2711200,57.253166
"2016-07-15",57.52,58.07,56.52,57.759998,6336400,56.10693
"2016-07-18",57.84,58.029999,57.630001,57.98,3645500,56.320637
"2016-07-19",57.849998,58.040001,57.48,57.669998,4218100,56.019508
"2016-07-20",57.740002,58.82,57.5,58.720001,3589200,57.039459
"2016-07-21",58.540001,58.830002,58.220001,58.310001,3195200,56.641201
"2016-07-22",58.59,58.59,57.529999,58.360001,3820100,56.689762
"2016-07-25",58.25,58.400002,57.880001,58.400002,3175500,56.728619
"2016-07-26",58.34,58.91,58.330002,58.619999,3349000,56.942314
"2016-07-27",58.549999,58.549999,57.880001,58.25,2685000,56.582912
"2016-07-28",58.310001,58.630001,57.529999,57.889999,2459900,56.233208
"2016-07-29",58.029999,58.080002,57.169998,57.490002,2937900,55.844666
"2016-08-01",57.580002,58.48,57.360001,58.450001,2993500,56.777184
"2016-08-02",58.150002,58.509998,57.529999,57.849998,3796800,56.194355
"2016-08-03",57.849998,58.310001,57.5,58.150002,2503600,56.485767
"2016-08-04",58.220001,58.970001,57.889999,58.77,5096900,57.088024
"2016-08-05",58.09,60.470001,56.849998,59.709999,8793700,58.001125
"2016-08-08",59.639999,59.709999,58.240002,58.310001,5272100,56.641201
"2016-08-09",58.200001,58.470001,57.59,57.669998,4352000,56.019508
"2016-08-10",57.889999,57.889999,57.310001,57.529999,2878100,55.883507
"2016-08-11",57.82,57.919998,57.119999,57.330002,3232100,55.689243
"2016-08-12",57.16,58.25,57.060001,58.200001,3788800,56.53434
"2016-08-15",58,58.310001,57.290001,57.880001,5675800,56.223503
"2016-08-16",57.650002,57.98,57.279999,57.299999,3664400,55.660095
"2016-08-17",57.25,57.450001,56.419998,57,5413000,55.36869
"2016-08-18",56.790001,57,56.32,56.939999,3386700,55.310394
"2016-08-19",57.02,57.650002,56.93,57.139999,3386300,55.504673
"2016-08-22",56.98,57.810001,56.849998,57.740002,2510300,56.087502
"2016-08-23",57.599998,58.66,57.529999,58.150002,5375200,56.485767
"2016-08-24",58.029999,58.25,57.349998,57.669998,4697900,56.019508
"2016-08-25",57.700001,57.970001,57.34,57.57,2349500,55.922367
"2016-08-26",57.619999,58.200001,57.330002,57.869999,3397200,56.213783
"2016-08-29",57.75,58.099998,57.450001,57.849998,2221100,56.194355
"2016-08-30",58.09,58.189999,57.509998,57.91,2430100,56.25264
"2016-08-31",57.73,57.91,57.060001,57.439999,3368000,55.796082
"2016-09-01",57.75,57.869999,56.950001,57.59,3352400,55.941803
"2016-09-02",57.950001,58.610001,57.880001,58.360001,3672700,56.689762
"2016-09-06",58.27,58.66,58.119999,58.66,2586100,56.981178
"2016-09-07",58.689999,59,58.220001,58.380001,3824300,56.70919
"2016-09-08",57.93,57.939999,56.060001,56.16,5701400,54.552727
"2016-09-09",56.360001,56.360001,55.23,55.23,4507500,53.649338
"2016-09-12",55.169998,56.52,55.049999,56.400002,5593400,54.785858
"2016-09-13",55.720001,55.77,54.48,55,6676900,53.425922
"2016-09-14",54.029999,54.98,53.950001,54.029999,4650700,52.483688
"2016-09-15",53.259998,54.41,52.91,54.099998,6539000,52.551678
"2016-09-16",53.939999,53.970001,52.860001,53.32,7784700,51.794006
"2016-09-19",53.720001,54.02,53.009998,53.330002,4467700,51.803719
"2016-09-20",53.599998,53.68,52.950001,52.959999,5230600,51.444313
"2016-09-21",52.98,53.490002,52.919998,53.450001,3942100,51.92028
"2016-09-22",54.029999,54.32,53.619999,54.209999,5048500,52.658527
"2016-09-23",54.139999,54.560001,53.709999,54.41,4752200,52.852806
"2016-09-26",54.349998,54.349998,53.610001,54.150002,4193600,52.600246
"2016-09-27",54.169998,54.75,53.919998,54.400002,2797800,52.84309
"2016-09-28",54.490002,54.959999,54.169998,54.889999,5013300,53.319073
"2016-09-29",55.209999,55.93,54.990002,55,4911900,53.425922
"2016-09-30",48.830002,49.759998,45.439999,47.709999,53397200,46.344555
"2016-10-03",48.66,51.259998,48.5,50.400002,16804000,48.957577
"2016-10-04",51.099998,51.25,49.919998,50.09,7811100,48.656445
"2016-10-05",50.360001,51.43,50.060001,50.900002,5255100,49.443268
"2016-10-06",51.080002,51.41,50.619999,51.209999,4083200,49.744389
"2016-10-07",51.279999,51.369999,50.279999,50.349998,3834100,48.909
"2016-10-10",50.77,50.950001,50.360001,50.450001,2792300,49.006134
"2016-10-11",50.369999,50.560001,49.540001,49.889999,3735500,48.462173
"2016-10-12",50.939999,50.939999,49.740002,49.98,3760900,48.549595
"2016-10-13",49.790001,51.369999,49.68,51.25,9047900,49.783245
"2016-10-14",50.700001,51.66,50.330002,50.34,6275400,48.899292
"2016-10-17",50.490002,50.919998,50.060001,50.099998,3351100,48.666157
"2016-10-18",50.27,50.630001,49.700001,50.220001,4249700,48.782726
"2016-10-19",50.43,50.84,50.25,50.389999,3236000,48.947857
"2016-10-20",50.700001,50.700001,49.720001,50.080002,5683200,48.646732
"2016-10-21",49.93,50.02,49.349998,49.709999,4665100,48.287323
"2016-10-24",50.200001,50.900002,50.110001,50.450001,6622600,49.006134
"2016-10-25",50.389999,51.040001,50.310001,50.639999,7715600,49.190704
"2016-10-26",50.549999,51.119999,50.43,50.869999,3386500,49.41412
"2016-10-27",51.040001,51.5,50.860001,51.299999,3780300,49.831818
"2016-10-28",51.52,51.959999,51.400002,51.57,6042400,50.094082
"2016-10-31",51.900002,51.98,51.16,51.349998,3865700,49.880386
"2016-11-01",51.990002,51.990002,51.119999,51.5,4121400,50.026093
"2016-11-02",51.490002,52.189999,51.220001,51.41,3494500,49.938667
"2016-11-03",51.52,51.939999,51.380001,51.650002,5407600,50.171803
"2016-11-04",51.529999,52.98,51.5,52.080002,8291600,50.589489
"2016-11-07",54,55.25,53.52,54.75,10761800,53.183075
"2016-11-08",54.75,55.23,54.330002,54.889999,6802200,53.319073
"2016-11-09",52.509998,53.189999,51.459999,53.009998,21742600,51.492874
"2016-11-10",53.459999,54.66,52.959999,53.810001,9833900,52.269985
"2016-11-11",53.799999,54.119999,52.82,53.950001,10084000,52.405972
"2016-11-14",54.07,54.279999,53.09,53.950001,8622200,52.405972
"2016-11-15",53.939999,54.41,53.75,54.169998,5899600,52.619686
"2016-11-16",53.790001,55.450001,53.77,55.330002,7337000,53.74649
"2016-11-17",55.25,56.939999,55.130001,56.380001,10510500,54.766434
"2016-11-18",56.5,56.860001,55.040001,55.57,10857500,53.979603
"2016-11-21",55.529999,55.669998,54.68,55.099998,6516600,53.52306
"2016-11-22",53.110001,53.549999,52.369999,53.18,13416700,51.658016
"2016-11-23",52.599998,52.650002,51.349998,51.860001,11782800,50.375793
"2016-11-25",52.040001,53.509998,52,53.25,5414000,51.726006
"2016-11-28",58.02,58.5,56.830002,56.950001,24846800,55.320114
"2016-11-29",56.799999,56.950001,55.52,55.630001,7217000,54.037891
"2016-11-30",55.75,56.259998,54.98,55.080002,5043800,53.503632
"2016-12-01",55.240002,55.57,53.889999,54.080002,6484300,52.532253
"2016-12-02",53.860001,54.560001,53.75,54.02,4625400,52.473972
"2016-12-05",54.040001,55.09,53.950001,54.759998,6418600,53.192787
"2016-12-06",54.860001,55.34,54.200001,55.299999,5425600,53.717339
"2016-12-07",55.349998,57.209999,55,57.099998,8330000,55.46582
"2016-12-08",56.990002,56.990002,55.880001,56.169998,6757600,54.562435
"2016-12-09",56.380001,56.48,55.419998,55.84,3590700,54.241886
"2016-12-12",55.689999,56.080002,55.240002,55.889999,4128600,54.290451
"2016-12-13",55.900002,56.830002,55.900002,56.689999,5531800,55.067554
"2016-12-14",56.900002,57.16,56.209999,56.34,5817000,54.727577
"2016-12-15",56.299999,57,56,56.799999,3865400,55.174404
"2016-12-16",56.669998,56.889999,55.849998,56.259998,6721100,54.64986
"2016-12-19",56.189999,56.93,56.189999,56.689999,3975600,55.067554
"2016-12-20",56.720001,56.740002,56.209999,56.419998,2809500,54.805283
"2016-12-21",56.040001,56.59,55.98,56.279999,2750500,54.669285
"2016-12-22",56.439999,56.540001,55.580002,56.450001,4317100,54.834423
"2016-12-23",56.389999,56.900002,56.080002,56.490002,3366700,54.873287
"2016-12-27",56.5,57.07,56.419998,56.619999,2211900,54.999554
"2016-12-28",56.82,57.040001,56.040001,56.150002,2164600,54.543015
"2016-12-29",56.060001,56.599998,56.029999,56.18,1679600,54.572155
"2016-12-30",56.23,56.509998,55.790001,56.029999,2921100,54.426445
"2017-01-03",56.650002,56.779999,56.009998,56.52,3149100,54.902428
"2017-01-04",56.48,57.400002,56.200001,57.32,3572400,55.679531
"2017-01-05",57.349998,57.459999,56.98,57.09,5166400,55.456112
"2017-01-06",57.139999,58,56.380001,57.869999,6091200,56.213783
"2017-01-09",57.599998,57.75,56.450001,56.580002,7006300,54.960697
"2017-01-10",56.43,56.93,55.939999,56.66,4710700,55.038418
"2017-01-11",56.459999,57.09,56.27,57.009998,6377100,55.378395
"2017-01-12",57.169998,57.169998,56.16,56.990002,3599500,55.358971
"2017-01-13",56.84,57.119999,56.27,56.52,6223300,54.902428
"2017-01-17",56.5,56.880001,56.32,56.580002,3470200,54.960697
"2017-01-18",56.630001,57.639999,56.599998,57.360001,3970200,55.71838
"2017-01-19",57.25,57.43,56.490002,56.650002,3147500,55.028709
"2017-01-20",56.869999,57.119999,56.459999,56.849998,4485300,55.222969
"2017-01-23",56.880001,56.950001,55.669998,56.169998,4444000,54.562435
"2017-01-24",56.25,56.73,55.75,56.610001,3613700,54.989845
"2017-01-25",56.82,57.57,56.580002,57.549999,5238100,55.902939
"2017-01-26",57.470001,57.68,56.259998,56.27,3406200,54.659573
"2017-01-27",56.299999,56.630001,56.049999,56.130001,3010800,54.523579
"2017-01-30",55.23,55.25,53.529999,53.66,9261800,52.124271
"2017-01-31",52.029999,53.139999,51.52,52.59,10176800,51.084896
"2017-02-01",52.68,52.91,51.950001,52.450001,7478400,50.948898
"2017-02-02",52.700001,52.82,51.580002,51.68,7972300,50.200939
"2017-02-03",52.07,52.540001,51.66,52.5,6176800,50.997467
"2017-02-06",53.48,53.48,52.439999,52.759998,7776900,51.250023
"2017-02-07",52.709999,54.169998,52.639999,53.790001,7606700,52.250549
"2017-02-08",57,57.490002,54.759998,56.450001,20858300,54.834423
"2017-02-09",57,58.41,56.290001,58,13235500,56.340065
"2017-02-10",58,58.34,57.369999,57.400002,6935500,55.757236
"2017-02-13",57.75,58,57.529999,57.639999,6744800,55.990376
"2017-02-14",57.290001,57.689999,57.18,57.360001,10115300,55.71838
"2017-02-15",57.07,58.400002,57.07,58.130001,5636200,56.466343
"2017-02-16",58.25,58.48,57.75,58.099998,4158200,56.437199
"2017-02-17",58.009998,58.439999,57.619999,57.959999,3777600,56.301205
"2017-02-21",57.919998,58.689999,57.66,58.619999,4275100,56.942314
"2017-02-22",58.23,58.799999,57.919998,58.75,3238600,57.068604
"2017-02-23",58.799999,59.310001,58.619999,59.150002,3677000,57.457153
"2017-02-24",58.959999,59.5,58.75,59.5,3169400,57.797134
"2017-02-27",59.490002,59.669998,59.110001,59.580002,4908500,57.874851
"2017-02-28",59.299999,59.580002,59.119999,59.27,5466300,57.573711
"2017-03-01",59.709999,60.389999,59.490002,60.25,5163300,58.525673
"2017-03-02",59.959999,60.330002,59.669998,60.169998,2850700,58.447964
"2017-03-03",59.950001,60.259998,59.689999,59.880001,4789700,58.166256
"2017-03-06",59.450001,59.549999,58.490002,58.830002,5801200,57.146309
