"","MAC.Open","MAC.High","MAC.Low","MAC.Close","MAC.Volume","MAC.Adjusted"
"2011-08-12",49.869999,49.970001,48.349998,49,1570500,33.375717
"2011-08-15",49.5,51.240002,49.43,51.02,1507000,34.751621
"2011-08-16",50.299999,51.209999,49.939999,50.52,1409800,34.411041
"2011-08-17",50.439999,50.73,49.57,49.799999,1279600,34.259705
"2011-08-18",47.799999,48.779999,46.360001,46.950001,1918200,32.299057
"2011-08-19",46.130001,47.220001,44.77,45.279999,1949100,31.150187
"2011-08-22",46.599998,46.860001,45.220001,45.790001,1344300,31.501038
"2011-08-23",46.009998,46.869999,45.490002,46.84,1061200,32.223381
"2011-08-24",46.740002,47.299999,45.849998,47.259998,1570000,32.512321
"2011-08-25",47.639999,48.040001,45.66,45.830002,853500,31.528547
"2011-08-26",45.349998,46.34,44.290001,46.040001,1705100,31.673021
"2011-08-29",46.75,48.139999,46.639999,48.080002,1074000,33.076431
"2011-08-30",47.91,48.630001,46.919998,48.23,858900,33.179623
"2011-08-31",48.509998,49.43,48.049999,49.040001,1123100,33.736851
"2011-09-01",49.16,49.209999,47.209999,47.279999,1480700,32.526066
"2011-09-02",46.040001,46.5,45.59,45.669998,1931900,31.418484
"2011-09-06",44.02,45.18,43.990002,44.830002,1780100,30.840593
"2011-09-07",45.73,47.18,45.27,47.130001,1613700,32.422878
"2011-09-08",46.889999,47.450001,46.299999,46.939999,982500,32.292171
"2011-09-09",46.34,46.73,44.48,45.060001,1878700,30.998837
"2011-09-12",43.919998,45.630001,43.919998,45.610001,1471100,31.377203
"2011-09-13",45.669998,46.099998,45.009998,46,863800,31.6455
"2011-09-14",46.32,47.169998,45.150002,46.869999,1167500,32.244019
"2011-09-15",47.369999,47.799999,46.700001,47.799999,1248900,32.883804
"2011-09-16",47.470001,48.279999,46.450001,48.049999,1472300,33.055794
"2011-09-19",46.849998,47.59,46.66,46.73,1156100,32.147701
"2011-09-20",46.860001,47.32,46.380001,46.529999,1251000,32.010113
"2011-09-21",46.549999,46.639999,43.759998,43.849998,1231900,30.166412
"2011-09-22",42.57,43.639999,42.360001,43.310001,1803900,29.794935
"2011-09-23",43.18,44.290001,42.77,44.080002,1185400,30.324648
"2011-09-26",44.540001,44.610001,43.09,44.470001,918100,30.592957
"2011-09-27",45.599998,46.73,45.169998,45.610001,1270600,31.377203
"2011-09-28",45.77,45.98,43.48,43.580002,1246300,29.98068
"2011-09-29",44.549999,44.619999,43.490002,44.369999,1119900,30.524147
"2011-09-30",43.639999,44.220001,42.599998,42.630001,1409200,29.327116
"2011-10-03",42.25,42.82,40.16,40.209999,2344200,27.662296
"2011-10-04",39.740002,40.82,38.639999,40.610001,3200000,27.937481
"2011-10-05",40.57,41.580002,38.720001,41.23,1466400,28.364004
"2011-10-06",41.099998,42.959999,40.860001,42.900002,1378300,29.512875
"2011-10-07",43.049999,43.299999,41.349998,41.509998,1426900,28.556627
"2011-10-10",42.549999,43.740002,42.349998,43.700001,1270600,30.063225
"2011-10-11",43.360001,43.869999,42.580002,42.860001,1075400,29.48535
"2011-10-12",43.299999,44.779999,43.119999,43.900002,1337000,30.200817
"2011-10-13",43.610001,44.080002,42.860001,43.849998,1627700,30.166412
"2011-10-14",44.509998,44.740002,43.970001,44.529999,1372600,30.634216
"2011-10-17",44.150002,44.259998,42.73,42.860001,1317300,29.48535
"2011-10-18",42.900002,44.880001,42.57,44.560001,1450600,30.654867
"2011-10-19",44.439999,44.740002,43.91,44.32,1797300,30.489759
"2011-10-20",44.48,45.029999,43.299999,44.939999,1251500,30.916271
"2011-10-21",45.540001,47.389999,45.41,47.259998,1534500,32.512321
"2011-10-24",47.290001,48.849998,46.98,48.389999,1619700,33.289696
"2011-10-25",48.119999,48.509998,47.349998,48.040001,1236500,33.048916
"2011-10-26",48.560001,48.959999,47.220001,48.720001,1316900,33.516716
"2011-10-27",50.040001,50.490002,48.5,49.73,2652500,34.211544
"2011-10-28",49.68,50.290001,49.43,50,952500,34.397285
"2011-10-31",49.049999,50.419998,48.459999,49.759998,1491400,34.232185
"2011-11-01",48.919998,49.860001,47.619999,47.77,1717800,32.863167
"2011-11-02",50,50.650002,49.130001,50.16,1612000,34.507355
"2011-11-03",50.549999,51.27,49.049999,50.93,1342300,35.037067
"2011-11-04",50.419998,50.5,49.470001,50.240002,937700,34.562393
"2011-11-07",50.200001,51.130001,49.279999,49.959999,987400,34.36977
"2011-11-08",49.5,51.150002,48.459999,51.040001,1018200,35.503601
"2011-11-09",49.68,50.200001,48.310001,48.619999,1238400,33.820229
"2011-11-10",49.02,49.110001,48.139999,48.709999,1062200,33.882839
"2011-11-11",49.34,50.549999,48.860001,50.450001,708600,35.093197
"2011-11-14",50,50.029999,48.990002,49.169998,1071200,34.202824
"2011-11-15",49.150002,50.599998,48.970001,50.150002,812200,34.884514
"2011-11-16",49.740002,50.32,49.07,49.150002,768600,34.188915
"2011-11-17",49,49.43,48,48.23,790500,33.548958
"2011-11-18",48.650002,49.139999,48.25,49.040001,801300,34.112389
"2011-11-21",48.779999,48.93,47.700001,47.84,1326300,33.277672
"2011-11-22",48.049999,48.509998,47.16,48.119999,964600,33.472446
"2011-11-23",47.68,47.68,45.919998,45.93,680000,31.949068
"2011-11-25",45.889999,47.029999,45.619999,46.040001,259600,32.025585
"2011-11-28",47.700001,47.990002,47.139999,47.82,1054300,33.263767
"2011-11-29",48.049999,48.23,47.290001,47.720001,828500,33.194206
"2011-11-30",49.290001,50.150002,48.900002,50.099998,1618200,34.849735
"2011-12-01",49.84,49.849998,48.57,48.610001,936200,33.81329
"2011-12-02",49.029999,49.799999,48.77,48.860001,527500,33.987186
"2011-12-05",49.57,50.130001,48.990002,49.59,741800,34.494976
"2011-12-06",49.549999,49.970001,49.080002,49.66,550700,34.543667
"2011-12-07",49.459999,50.360001,48.75,50.189999,627500,34.91235
"2011-12-08",49.82,49.82,48.599998,48.799999,633000,33.945454
"2011-12-09",48.810001,50.41,48.779999,49.959999,784400,34.75235
"2011-12-12",49.360001,49.580002,48.740002,49.110001,644000,34.161083
"2011-12-13",49.459999,49.869999,48.080002,48.470001,624700,33.715908
"2011-12-14",48.200001,48.959999,48.009998,48.310001,677500,33.604603
"2011-12-15",48.75,49.18,48.23,48.700001,749900,33.875889
"2011-12-16",48.990002,49.59,48.639999,49.200001,1653700,34.223686
"2011-12-19",49.57,49.689999,48.290001,48.349998,981400,33.632439
"2011-12-20",49.209999,50.41,49.209999,50.25,1147400,34.954075
"2011-12-21",50.330002,50.48,49.759998,50.299999,656400,34.988861
"2011-12-22",50.529999,51.16,50.48,50.630001,712500,35.218399
"2011-12-23",50.669998,51.290001,50.619999,51.18,277000,35.600983
"2011-12-27",51.02,51.299999,50.709999,51.049999,608100,35.510563
"2011-12-28",51.23,51.23,50.290001,50.389999,453400,35.051456
"2011-12-29",50.650002,51,50.450001,50.810001,393800,35.343613
"2011-12-30",50.91,51.43,50.59,50.599998,489600,35.197533
"2012-01-03",51.639999,52,50.189999,50.950001,785500,35.440994
"2012-01-04",50.669998,50.669998,49.669998,50.299999,644700,34.988861
"2012-01-05",50.18,51.5,49.849998,51.369999,567100,35.73315
"2012-01-06",51.790001,52.169998,51.029999,51.68,850800,35.948788
"2012-01-09",52.259998,52.43,51.189999,51.32,646100,35.69838
"2012-01-10",51.990002,52.450001,51.91,52.139999,742800,36.268772
"2012-01-11",52.060001,53.130001,51.759998,52.950001,859300,36.832195
"2012-01-12",52.419998,53.16,51.43,52.16,778600,36.282677
"2012-01-13",51.869999,52.279999,51.580002,52,523800,36.171391
"2012-01-17",52.560001,52.790001,52.060001,52.299999,641500,36.380062
"2012-01-18",52.540001,53.169998,52.310001,52.650002,619500,36.623524
"2012-01-19",52.799999,53.68,52.700001,53.23,879600,37.026978
"2012-01-20",53.139999,54.52,52.75,54.5,1288400,37.910389
"2012-01-23",54.48,54.73,53.689999,54.009998,1201700,37.569546
"2012-01-24",53.759998,54.360001,53.709999,54.130001,610900,37.653019
"2012-01-25",54.049999,54.959999,53.950001,54.849998,878800,38.153847
"2012-01-26",54.82,55.439999,54.709999,55.290001,747500,38.459923
"2012-01-27",55.389999,55.490002,54.560001,55.009998,804000,38.265141
"2012-01-30",54.619999,54.689999,54.02,54.43,831800,37.861702
"2012-01-31",54.790001,54.790001,53.799999,54.299999,1635900,37.771275
"2012-02-01",54.709999,55.09,54.549999,54.639999,1122700,38.007778
"2012-02-02",54.799999,55.220001,54.450001,55.060001,919400,38.299934
"2012-02-03",55.52,55.970001,54.599998,55.119999,1668200,38.341656
"2012-02-06",55.09,55.220001,54.490002,55.200001,712800,38.397312
"2012-02-07",55.27,55.639999,55.02,55.5,1261500,38.605995
"2012-02-08",55.549999,55.990002,55.25,55.57,746200,38.654682
"2012-02-09",55.540001,55.740002,54.599998,55.150002,984800,38.36253
"2012-02-10",54.549999,55.419998,54.5,55.02,559400,38.272095
"2012-02-13",55.689999,56.049999,55.459999,55.810001,599900,38.821625
"2012-02-14",55.639999,55.669998,54.450001,54.860001,523300,38.160809
"2012-02-15",55,55.84,54.779999,55.57,906000,38.654682
"2012-02-16",55.470001,56.509998,55.389999,56.439999,1116100,39.259861
"2012-02-17",56.189999,56.189999,55.099998,55.470001,878200,38.964832
"2012-02-21",55.689999,55.689999,54.139999,54.419998,764700,38.227276
"2012-02-22",54.080002,54.689999,53.259998,53.400002,862000,37.510769
"2012-02-23",53.450001,54.09,53.18,54,713900,37.932228
"2012-02-24",54.150002,54.490002,53.509998,54.34,896500,38.171066
"2012-02-27",53.82,54.459999,53.279999,54.360001,571600,38.18512
"2012-02-28",54.490002,54.490002,53.27,53.529999,731400,37.602074
"2012-02-29",53.709999,54.380001,53.639999,53.990002,880700,37.925205
"2012-03-01",54.049999,54.799999,53.77,54.790001,801000,38.487167
"2012-03-02",54.830002,55.18,54.529999,54.900002,574200,38.564434
"2012-03-05",54.799999,55.220001,54.360001,55.139999,491200,38.733025
"2012-03-06",54.560001,54.82,53.939999,54.119999,812100,38.016533
"2012-03-07",54.360001,55.419998,53.990002,55.360001,915800,38.887569
"2012-03-08",55.869999,55.869999,54.48,54.939999,1385000,38.592541
"2012-03-09",55.02,55.099998,54.279999,54.43,1117000,38.234287
"2012-03-12",54.43,54.759998,54.119999,54.27,759000,38.121902
"2012-03-13",54.700001,55.549999,54.700001,55.459999,927400,38.957809
"2012-03-14",55.419998,55.830002,55.080002,55.540001,735600,39.014008
"2012-03-15",55.599998,56.209999,55.259998,56,844200,39.337132
"2012-03-16",55.52,56.330002,55.52,56.009998,1120500,39.344151
"2012-03-19",56,56.720001,55.709999,56.310001,750100,39.554893
"2012-03-20",56.029999,56.560001,55.740002,56.310001,758900,39.554893
"2012-03-21",56.330002,56.990002,56.169998,56.57,799900,39.737537
"2012-03-22",56.110001,56.169998,54.93,55.43,690300,38.936745
"2012-03-23",55.419998,55.990002,55.049999,55.630001,464300,39.077232
"2012-03-26",56.330002,56.490002,55.849998,56.41,621700,39.625137
"2012-03-27",56.540001,57.290001,56.360001,57.150002,864100,40.144943
"2012-03-28",56.950001,57.029999,56.360001,56.98,1035100,40.025536
"2012-03-29",56.630001,57.16,56.16,57,823500,40.039574
"2012-03-30",57.27,58.09,57.080002,57.75,1123000,40.566418
"2012-04-02",57.59,58.060001,57.439999,57.799999,914600,40.60154
"2012-04-03",57.540001,57.939999,57.419998,57.860001,941800,40.643688
"2012-04-04",57.360001,57.540001,56.84,57.529999,827600,40.411873
"2012-04-05",57.330002,57.860001,57.169998,57.759998,753700,40.573437
"2012-04-09",56.830002,57.560001,56.700001,57.369999,734400,40.29948
"2012-04-10",57.360001,57.41,55.959999,56.150002,1616600,39.44249
"2012-04-11",56.75,57.240002,56.259998,57.130001,1085000,40.130901
"2012-04-12",57.32,58.18,57.009998,58.18,684100,40.868473
"2012-04-13",58.119999,58.419998,57.619999,57.860001,687400,40.643688
"2012-04-16",58.34,59.009998,58.009998,58.75,725500,41.268864
"2012-04-17",59.049999,59.32,58.650002,58.93,875700,41.395302
"2012-04-18",58.669998,59.049999,58.400002,58.619999,453600,41.177544
"2012-04-19",58.68,58.939999,58.060001,58.5,552500,41.093266
"2012-04-20",58.689999,59.830002,58.689999,59.540001,519900,41.823799
"2012-04-23",58.849998,59.439999,58.689999,59.41,1067200,41.732479
"2012-04-24",59.549999,60.709999,59.509998,60.549999,1259900,42.533283
"2012-04-25",61.200001,61.830002,60.959999,61.799999,1442600,43.411343
"2012-04-26",61.630001,62.470001,61.419998,62.240002,846900,43.720413
"2012-04-27",62.34,62.389999,61.66,61.900002,1128200,43.481575
"2012-04-30",61.880001,61.959999,61.209999,61.57,948800,43.249767
"2012-05-01",61.68,62.650002,61.580002,61.990002,894600,43.544807
"2012-05-02",61.599998,62.830002,61.240002,62.290001,1109000,43.755531
"2012-05-03",62.529999,62.66,61.849998,62.150002,733600,43.6572
"2012-05-04",61.990002,62.139999,61.75,61.959999,1058500,43.523727
"2012-05-07",61.77,62.139999,61.450001,61.950001,912400,43.516701
"2012-05-08",61.330002,61.330002,60.240002,60.630001,1251400,42.970963
"2012-05-09",60.130001,60.889999,60.009998,60.369999,1050200,42.786697
"2012-05-10",60.599998,60.860001,59.650002,60.68,1369500,43.006413
"2012-05-11",59.939999,60.810001,59.75,60.799999,1169400,43.091454
"2012-05-14",59.68,60.369999,59.290001,59.610001,1399500,42.248055
"2012-05-15",59.740002,59.900002,59.080002,59.349998,1244400,42.063786
"2012-05-16",59.48,59.650002,58.639999,58.84,772200,41.702324
"2012-05-17",58.970001,59.290001,56.869999,56.889999,1108500,40.320274
"2012-05-18",57,57.240002,55.639999,55.860001,947300,39.590282
"2012-05-21",56.16,57.220001,55.720001,56.919998,1151000,40.341537
"2012-05-22",57.220001,58.259998,57.080002,57.77,897300,40.94397
"2012-05-23",57.5,57.790001,56.509998,57.59,755000,40.816395
"2012-05-24",57.34,58.32,57.259998,58.299999,835900,41.319603
"2012-05-25",58.16,58.48,57.599998,57.959999,523900,41.078629
"2012-05-29",58.200001,59.139999,58.009998,58.889999,708300,41.73777
"2012-05-30",58.419998,58.419998,56.950001,56.990002,883000,40.391151
"2012-05-31",56.889999,57.77,56.34,57.049999,1318700,40.433674
"2012-06-01",55.720001,56.68,55.310001,55.380001,1240400,39.250088
"2012-06-04",55.540001,55.549999,54.369999,55.119999,1215400,39.065807
"2012-06-05",55.040001,56.619999,54.810001,56.25,1100300,39.866688
"2012-06-06",56.900002,57.27,56.34,57,1439100,40.398239
"2012-06-07",57.580002,57.810001,55.990002,56.09,1130000,39.753288
"2012-06-08",56.139999,57.27,55.990002,57.27,915800,40.589603
"2012-06-11",57.869999,57.91,55.189999,55.259998,1025200,39.165028
"2012-06-12",55.490002,55.849998,54.599998,55.299999,1378500,39.193386
"2012-06-13",55.259998,55.560001,54.619999,54.91,2088000,38.916965
"2012-06-14",55.099998,56.029999,55.040001,55.939999,1544800,39.646976
"2012-06-15",55.869999,56.509998,55.580002,56.169998,1686100,39.809975
"2012-06-18",55.849998,57.150002,55.669998,56.82,840500,40.270653
"2012-06-19",56.73,57.880001,56.68,57.529999,1462300,40.773872
"2012-06-20",57.450001,57.98,56.970001,57.73,1550700,40.915627
"2012-06-21",57.77,57.860001,57,57.060001,1442900,40.440765
"2012-06-22",57.27,57.5,56.490002,56.919998,1714200,40.341537
"2012-06-25",56.279999,56.889999,56.169998,56.59,761000,40.107658
"2012-06-26",56.580002,57.119999,56.470001,56.709999,1014200,40.192703
"2012-06-27",56.900002,57.139999,56.43,56.990002,740500,40.391151
"2012-06-28",56.689999,57.650002,56.41,57.509998,863200,40.759697
"2012-06-29",58.580002,59.23,58.25,59.049999,1265600,41.851162
"2012-07-02",59.259998,59.599998,58.950001,59.540001,742300,42.198448
"2012-07-03",59.59,60.400002,59.330002,60.110001,512700,42.602417
"2012-07-05",59.959999,60.389999,59.740002,60.150002,788500,42.630775
"2012-07-06",59.279999,59.740002,59.02,59.68,1094200,42.297661
"2012-07-09",59.68,59.84,59.349998,59.830002,599500,42.403984
"2012-07-10",60.02,60.240002,58.740002,59.07,672600,41.865334
"2012-07-11",59.150002,59.169998,58.48,58.919998,664500,41.759026
"2012-07-12",58.560001,58.950001,57.950001,58.580002,1250100,41.518055
"2012-07-13",58.75,59.209999,58.5,58.82,935800,41.688152
"2012-07-16",58.689999,58.990002,58.59,58.650002,884500,41.567661
"2012-07-17",58.84,59.110001,58.009998,58.73,1385500,41.624367
"2012-07-18",58.450001,58.889999,58.049999,58.23,899600,41.269989
"2012-07-19",58.369999,58.439999,57.18,57.43,957000,40.702995
"2012-07-20",56.98,57.360001,56.59,57.110001,1067800,40.476204
"2012-07-23",56.150002,56.759998,56.09,56.630001,663400,40.136005
"2012-07-24",56.77,57.240002,56.290001,56.849998,1072800,40.29192
"2012-07-25",57.029999,57.049999,56.02,56.599998,676600,40.114738
"2012-07-26",57.279999,58.009998,57.18,58,1357700,41.106991
"2012-07-27",58.189999,58.759998,58.139999,58.360001,1340300,41.362133
"2012-07-30",58.470001,58.849998,58.16,58.330002,717000,41.340878
"2012-07-31",58.290001,58.849998,57.93,58.41,1902400,41.397572
"2012-08-01",58.75,59.939999,58.110001,58.169998,1468500,41.227467
"2012-08-02",57.91,58.189999,57.470001,58.139999,1002600,41.206207
"2012-08-03",58.73,58.869999,58.220001,58.709999,801100,41.610191
"2012-08-06",58.900002,59.060001,58.650002,58.98,1015400,41.801544
"2012-08-07",59.07,59.07,58.150002,58.200001,1083500,41.248734
"2012-08-08",57.959999,58.169998,57.27,57.43,723200,40.702995
"2012-08-09",57.459999,57.709999,56.990002,57.150002,979300,40.504536
"2012-08-10",57.189999,57.330002,57.099998,57.27,632000,40.589603
"2012-08-13",57.290001,57.57,57.200001,57.380001,1328100,40.667561
"2012-08-14",57.48,57.759998,57.400002,57.599998,783800,40.823479
"2012-08-15",57.52,58.029999,57.41,57.779999,484600,40.951054
"2012-08-16",57.459999,57.57,56.93,57.560001,748600,41.187191
"2012-08-17",57.549999,57.799999,57.220001,57.720001,705400,41.301674
"2012-08-20",57.720001,57.830002,57.07,57.610001,829000,41.222961
"2012-08-21",57.610001,57.919998,57.299999,57.389999,753900,41.06554
"2012-08-22",57.389999,57.66,56.720001,57.360001,1062000,41.044071
"2012-08-23",57.25,58.869999,56.91,58.799999,1329800,42.074482
"2012-08-24",58.740002,60.02,58.25,59.650002,2617800,42.68269
"2012-08-27",59.689999,60.080002,59.5,59.919998,1185400,42.875893
"2012-08-28",59.740002,60.029999,59.560001,59.790001,892400,42.782867
"2012-08-29",59.860001,60.43,59.740002,59.790001,617400,42.782867
"2012-08-30",59.43,59.669998,59.080002,59.529999,732500,42.596821
"2012-08-31",59.889999,59.889999,59.049999,59.57,1016900,42.62545
"2012-09-04",59.619999,60.040001,59.299999,59.939999,1098100,42.890205
"2012-09-05",59.959999,60.119999,59.59,59.990002,757200,42.925983
"2012-09-06",60.299999,60.5,60.09,60.369999,853200,43.197884
"2012-09-07",60.41,61.049999,60.240002,60.82,1001800,43.51989
"2012-09-10",60.630001,60.810001,60.209999,60.369999,918000,43.197884
"2012-09-11",60.369999,60.849998,59.84,60.599998,792000,43.362465
"2012-09-12",60.610001,61.490002,60.279999,60.549999,1011300,43.326691
"2012-09-13",60.549999,61.259998,60.470001,61.02,696100,43.66301
"2012-09-14",61.169998,61.599998,61.02,61.34,668500,43.891972
"2012-09-17",61.279999,61.799999,61.029999,61.029999,546400,43.670155
"2012-09-18",60.950001,61.099998,60.16,60.48,664500,43.276596
"2012-09-19",60.459999,60.700001,59.880001,60.25,770100,43.112022
"2012-09-20",59.75,59.75,58.759998,59.189999,1313500,42.353546
"2012-09-21",59.5,59.509998,58.650002,58.919998,1176100,42.160339
"2012-09-24",58.509998,59.220001,58.369999,58.43,679200,41.809727
"2012-09-25",58.59,58.830002,57.32,57.34,962000,41.029778
"2012-09-26",57.389999,57.599998,57.110001,57.299999,1015200,41.001144
"2012-09-27",57.400002,57.740002,57.169998,57.349998,966500,41.036915
"2012-09-28",57.200001,57.41,56.810001,57.23,1233600,40.951061
"2012-10-01",57.669998,57.669998,55.950001,56.720001,1252000,40.586128
"2012-10-02",56.970001,57.459999,56.669998,57.419998,909800,41.087009
"2012-10-03",57.41,58.389999,57.41,58.209999,869300,41.652302
"2012-10-04",58.459999,58.740002,57.73,58.299999,1045700,41.716698
