"","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"2005-12-22",34.245308,34.406212,34.039711,34.334698,951000,22.626509
"2005-12-23",34.41515,34.692261,34.272125,34.459846,711600,22.708973
"2005-12-27",34.674381,34.772709,34.030773,34.191673,841100,22.532249
"2005-12-28",34.290005,34.772709,34.290005,34.710136,1000800,22.873909
"2005-12-29",34.808468,35.2286,34.710136,34.987247,1001300,23.056532
"2005-12-30",34.763771,34.915733,34.593929,34.754833,1048400,22.90337
"2006-01-03",35.264355,35.264355,33.959263,34.406212,3500500,22.673632
"2006-01-04",34.593929,35.04982,34.593929,34.987247,1532700,23.056532
"2006-01-05",35.112392,35.174965,33.896687,34.14698,2501100,22.502794
"2006-01-06",35.219662,36.167194,35.219662,36.11356,3498000,23.798777
"2006-01-09",35.782818,36.81974,35.666611,36.587326,2100900,24.110973
"2006-01-10",35.756001,36.194012,35.630856,35.738121,1972900,23.551352
"2006-01-11",35.747063,35.93478,35.523586,35.782818,1858300,23.580805
"2006-01-12",35.773876,36.283401,35.711304,35.979473,1636400,23.710413
"2006-01-13",35.907963,36.337036,35.836452,36.167194,989100,23.834114
"2006-01-17",35.961597,35.997353,35.085575,35.237537,1359800,23.221476
"2006-01-18",35.014065,35.532524,34.853161,35.371624,1346600,23.309832
"2006-01-19",35.443134,35.684486,35.21072,35.398441,1168200,23.327505
"2006-01-20",35.201782,35.353745,34.719074,34.745892,1385800,22.897478
"2006-01-23",34.862099,35.067696,34.593929,34.853161,841400,22.968172
"2006-01-24",35.094513,35.568279,34.862099,35.514648,1500700,23.404089
"2006-01-25",35.961597,36.56945,35.648731,36.301277,1676600,23.922468
"2006-01-26",36.560509,36.649899,35.95266,36.220829,1136400,23.869459
"2006-01-27",36.220829,36.73035,35.979473,36.676716,825900,24.169901
"2006-01-30",36.649899,36.90913,36.372791,36.372791,943500,23.969599
"2006-01-31",36.488998,36.685658,36.345974,36.345974,1142400,23.951935
"2006-02-01",36.09568,36.515816,36.02417,36.283401,973200,23.91069
"2006-02-02",36.381729,37.052155,36.211887,36.74823,1258900,24.217016
"2006-02-03",36.783985,37.078972,36.319157,36.953827,2283800,24.352509
"2006-02-06",36.873375,36.900192,36.408546,36.775047,1053000,24.234688
"2006-02-07",36.649899,37.230934,36.649899,36.83762,1383200,24.275921
"2006-02-08",36.944885,37.588493,36.918072,37.490166,1752300,24.705954
"2006-02-09",37.490166,37.72258,37.320324,37.427593,1119300,24.664711
"2006-02-10",37.525921,37.677883,37.347141,37.525921,1329500,24.729515
"2006-02-13",37.311386,37.427593,36.81974,37.070034,1109200,24.429081
"2006-02-14",37.043217,37.186241,36.775047,36.918072,1205500,24.328938
"2006-02-15",36.560509,37.08791,36.497936,37.007462,1714500,24.38785
"2006-02-16",37.007462,37.677883,36.766106,37.5438,1277200,24.741297
"2006-02-17",37.490166,37.499104,36.99852,37.043217,628100,24.411406
"2006-02-21",36.83762,37.481228,36.810802,37.302448,1564700,24.582243
"2006-02-22",37.302448,37.90136,37.239876,37.731518,917200,24.865
"2006-02-23",37.954994,38.053322,37.803032,37.972874,1634600,25.024059
"2006-02-24",37.972874,38.258919,37.838787,38.214226,1557300,25.183102
"2006-02-27",38.214226,38.384068,38.115894,38.115894,782900,25.118299
"2006-02-28",37.946056,38.169529,37.490166,37.490166,904000,24.705954
"2006-03-01",37.499104,37.552738,37.204117,37.382896,1347500,24.635248
"2006-03-02",37.159424,37.177299,36.810802,36.99852,1224200,24.38196
"2006-03-03",36.74823,37.516983,36.74823,37.221996,1029300,24.529221
"2006-03-06",37.365021,37.365021,36.694595,36.891254,698900,24.311268
"2006-03-07",36.891254,36.891254,35.756001,35.881145,1580600,23.645601
"2006-03-08",35.800694,36.220829,35.478889,36.140377,1263000,23.816439
"2006-03-09",36.194012,36.766106,36.167194,36.640961,1329000,24.146324
"2006-03-10",36.533691,36.694595,36.09568,36.497936,1216000,24.052065
"2006-03-13",36.560509,36.900192,36.354912,36.480061,545800,24.040291
"2006-03-14",36.381729,36.560509,36.050987,36.560509,930800,24.093306
"2006-03-15",36.560509,36.721413,36.363853,36.712475,898400,24.19346
"2006-03-16",36.828678,36.900192,36.435364,36.83762,1221100,24.275921
"2006-03-17",37.034279,37.070034,36.497936,36.83762,1087300,24.275921
"2006-03-20",36.846558,36.846558,36.480061,36.739288,996600,24.211128
"2006-03-21",36.783985,36.92701,36.533691,36.90913,1465100,24.323059
"2006-03-22",36.640961,36.775047,35.988415,36.757168,2996600,24.222908
"2006-03-23",36.783985,37.070034,36.73035,37.043217,1085400,24.411406
"2006-03-24",37.365021,37.472286,37.08791,37.168362,1255900,24.493883
"2006-03-27",37.105789,37.150482,36.614143,36.739288,923000,24.211128
"2006-03-28",36.667778,36.855495,36.363853,36.488998,899400,24.046185
"2006-03-29",36.488998,37.043217,36.345974,36.962765,908000,24.358387
"2006-03-30",36.989582,37.078972,36.462181,36.65884,957400,24.158113
"2006-03-31",36.614143,36.873375,36.596268,36.676716,931900,24.169901
"2006-04-03",36.685658,36.855495,36.345974,36.426426,957400,24.004951
"2006-04-04",36.471119,36.640961,36.042049,36.363853,1614100,23.963709
"2006-04-05",36.337036,36.381729,35.95266,36.220829,903700,23.869459
"2006-04-06",36.02417,36.194012,35.586159,36.149315,1110900,23.940493
"2006-04-07",36.158257,36.560509,35.729183,36.033108,1021700,23.863537
"2006-04-10",35.997353,36.00629,35.407379,35.496769,2326300,23.508339
"2006-04-11",35.362682,35.434196,34.915733,35.085575,2095500,23.236029
"2006-04-12",35.085575,35.12133,34.719074,35.014065,1452900,23.188665
"2006-04-13",35.076637,35.487831,34.96043,35.407379,1367900,23.449135
"2006-04-17",35.353745,35.371624,34.906796,35.005123,922900,23.182735
"2006-04-18",35.005123,35.550404,34.23637,35.496769,2313000,23.508339
"2006-04-19",35.621914,35.729183,34.897858,34.951488,1681600,23.147217
"2006-04-20",35.04982,36.676716,34.897858,36.408546,2591700,24.112181
"2006-04-21",36.408546,36.92701,36.140377,36.363853,1981200,24.082577
"2006-04-24",36.354912,36.417484,36.015232,36.301277,949000,24.041132
"2006-04-25",36.301277,36.354912,35.791756,35.943718,1283000,23.804338
"2006-04-26",35.95266,35.961597,35.112392,35.148148,1663800,23.27746
"2006-04-27",35.148148,35.881145,35.085575,35.684486,1206800,23.632658
"2006-04-28",35.621914,35.764938,35.353745,35.398441,1391600,23.443218
"2006-05-01",35.398441,35.407379,34.719074,34.826344,2145400,23.064342
"2006-05-02",34.826344,34.835281,34.281067,34.558174,1561300,22.886742
"2006-05-03",34.862099,35.103455,34.745892,35.014065,1723100,23.188665
"2006-05-04",35.04982,35.496769,35.03194,35.13921,1087500,23.271544
"2006-05-05",35.13921,35.273293,34.683319,34.942551,1813700,23.141296
"2006-05-08",34.191673,35.183903,33.878811,35.058758,2467900,23.218266
"2006-05-09",34.969368,35.014065,34.32576,34.433029,1330100,22.803848
"2006-05-10",33.887749,34.602867,33.154751,34.513477,2698800,22.85714
"2006-05-11",34.23637,34.30788,33.396103,33.69109,1576400,22.312496
"2006-05-12",33.6017,33.6017,32.770374,32.904461,2338900,21.791544
"2006-05-15",32.922337,33.485493,32.734619,33.42292,1680200,22.134899
"2006-05-16",33.467617,33.610641,33.181568,33.378227,1420200,22.105297
"2006-05-17",33.154751,33.378227,32.493263,32.520081,1608400,21.536978
"2006-05-18",32.600533,33.190506,32.564777,32.725677,1380900,21.673134
"2006-05-19",32.850826,32.984909,32.368118,32.403873,2003000,21.460024
"2006-05-22",31.82284,33.002789,31.769205,32.859764,2028500,21.761938
"2006-05-23",33.011726,33.065361,31.858597,31.91223,1953000,21.13442
"2006-05-24",31.858597,32.305546,31.295439,31.760267,2164000,21.033773
"2006-05-25",33.163689,33.163689,32.162521,32.484325,2461000,21.513294
"2006-05-26",32.707802,32.779312,32.55584,32.636288,1012400,21.613935
"2006-05-30",32.645229,32.645229,32.180401,32.296608,838000,21.388975
"2006-05-31",32.296608,32.296608,31.384829,31.653,2754500,20.96274
"2006-06-01",31.73345,31.787085,31.501036,31.653,1933400,20.96274
"2006-06-02",31.697695,32.117828,31.358011,31.74239,1635600,21.021942
"2006-06-05",31.751328,31.849657,31.465281,31.474218,2308000,20.844339
"2006-06-06",31.518913,31.706633,31.188171,31.527853,1220900,20.879858
"2006-06-07",31.527853,31.939047,31.268621,31.465281,1611400,20.838415
"2006-06-08",31.492098,31.82284,31.152414,31.760267,1870200,21.033773
"2006-06-09",31.849657,32.457508,31.813902,31.849657,1351200,21.09297
"2006-06-12",31.840717,32.135704,31.027269,31.197109,1388200,20.660816
"2006-06-13",31.116659,31.250744,30.312149,30.455173,1689000,20.169458
"2006-06-14",30.392599,31.411646,30.258514,31.393768,1781500,20.791063
"2006-06-15",31.447401,32.564777,31.447401,32.457508,1411100,21.495537
"2006-06-16",32.403873,32.600533,31.921169,32.225094,1388900,21.341614
"2006-06-19",32.225094,32.412815,31.751328,31.876474,1092700,21.110743
"2006-06-20",31.778145,32.037376,31.420586,31.787085,1829000,21.051537
"2006-06-21",32.850826,33.932446,32.850826,33.342468,4793100,22.081617
"2006-06-22",33.378227,33.959263,33.101116,33.539127,2646200,22.211857
"2006-06-23",33.485493,33.548065,33.127934,33.208385,1388000,21.992817
"2006-06-26",33.163689,33.458675,33.118996,33.199448,1057000,21.986898
"2006-06-27",33.110058,33.387165,32.931274,33.253078,1398800,22.022413
"2006-06-28",33.306713,33.4408,32.305546,32.984909,1724200,21.844816
"2006-06-29",33.521252,34.665443,33.163689,34.584991,2428600,22.904497
"2006-06-30",34.584991,35.309052,34.584991,35.219662,2123100,23.324818
"2006-07-03",35.335869,35.353745,34.799526,35.103455,753200,23.24786
"2006-07-05",34.906796,34.933613,34.593929,34.906796,1305900,23.117617
"2006-07-06",34.906796,35.398441,34.817406,35.03194,1100700,23.200508
"2006-07-07",34.888916,34.888916,33.860931,33.914566,1971300,22.460495
"2006-07-10",34.14698,34.647564,34.030773,34.334698,1439700,22.738745
"2006-07-11",33.887749,33.896687,32.707802,33.244141,3813500,22.016499
"2006-07-12",33.253078,33.253078,31.626183,32.171459,3642900,21.306097
"2006-07-13",32.126766,32.135704,31.349073,31.492098,2581000,20.856182
"2006-07-14",31.509975,31.670877,30.83955,31.000452,1742500,20.530577
"2006-07-17",31.063025,31.107719,30.714403,30.946817,1773300,20.495054
"2006-07-18",31.080902,31.438463,30.321089,30.74122,2449800,20.358902
"2006-07-19",30.803795,31.956924,30.481991,31.501036,2430100,20.862099
"2006-07-20",31.420586,31.63512,30.464111,30.464111,1953400,20.175373
"2006-07-21",30.473051,30.473051,29.722176,29.757931,2116200,19.707703
"2006-07-24",29.981405,30.93788,29.927773,30.580318,2120200,20.252335
"2006-07-25",30.499868,31.349073,30.499868,30.866367,2268000,20.44178
"2006-07-26",30.875305,31.241804,30.481991,30.875305,1982200,20.447693
"2006-07-27",30.884245,30.893185,29.740053,29.811565,2336300,19.743221
"2006-07-28",29.820503,30.490929,29.76687,30.258514,1177000,20.039213
"2006-07-31",30.178064,30.508806,29.909895,30.21382,902000,20.009617
"2006-08-01",30.04398,30.231697,29.650663,29.909895,1512900,19.808332
"2006-08-02",30.079735,31.063025,30.079735,30.83955,1648800,20.424013
"2006-08-03",30.079735,31.304379,29.418249,31.197109,1926000,20.660816
"2006-08-04",31.73345,33.744724,31.366951,31.474218,4210700,20.844339
"2006-08-07",31.64406,31.73345,30.884245,31.277561,1657700,20.714094
"2006-08-08",31.384829,31.447401,30.687588,30.759098,1092900,20.370735
"2006-08-09",31.080902,31.134537,30.133369,30.267454,1693900,20.045135
"2006-08-10",30.231697,30.616076,29.95459,30.455173,1879100,20.169458
"2006-08-11",30.464111,30.794855,30.294271,30.732283,865000,20.352982
"2006-08-14",31.098782,31.331196,30.598198,30.678648,1263400,20.317459
"2006-08-15",30.973635,31.670877,30.83955,31.501036,1003300,20.862099
"2006-08-16",31.563608,32.546898,31.483158,32.529022,1292500,21.542891
"2006-08-17",32.529022,33.127934,32.216156,32.734619,1240200,21.679058
"2006-08-18",32.832947,33.074299,32.323425,33.074299,1078400,21.90402
"2006-08-21",33.029606,33.038544,32.108887,32.377056,986700,21.442255
"2006-08-22",32.251911,32.44857,32.028439,32.091011,1002600,21.252813
"2006-08-23",31.903292,32.207218,31.134537,31.241804,1424000,20.690413
"2006-08-24",31.277561,31.64406,30.93788,31.483158,1199700,20.850254
"2006-08-25",31.232866,31.536793,30.902122,30.973635,978600,20.512815
"2006-08-28",30.973635,31.670877,30.964697,31.501036,712700,20.862099
"2006-08-29",31.82284,32.323425,31.715572,32.117828,1656600,21.270578
"2006-08-30",32.225094,32.287666,31.73345,31.769205,1493400,21.039696
"2006-08-31",31.769205,32.037376,31.64406,31.64406,1069400,20.956821
"2006-09-01",31.82284,32.502205,31.778145,32.144646,933300,21.288332
"2006-09-05",32.332363,32.394936,32.037376,32.242973,1457700,21.353451
"2006-09-06",32.251911,32.377056,31.956924,32.162521,1404900,21.300179
"2006-09-07",32.091011,32.091011,31.447401,31.64406,1262500,20.956821
"2006-09-08",31.697695,32.707802,31.509975,32.600533,1205600,21.590261
"2006-09-11",32.493263,33.914566,32.493263,33.798359,2447400,22.383543
"2006-09-12",33.923504,35.362682,33.798359,35.014065,2363500,23.188665
"2006-09-13",35.023003,35.094513,34.620747,34.987247,2395100,23.1709
"2006-09-14",34.593929,35.094513,34.450905,34.826344,1657300,23.064342
"2006-09-15",34.888916,35.023003,34.41515,34.665443,3142400,22.957788
"2006-09-18",34.665443,34.665443,33.896687,34.030773,2072000,22.537458
"2006-09-19",34.23637,34.772709,33.816238,34.736954,2141600,23.005138
"2006-09-20",36.20295,37.329266,35.890083,37.096851,5990100,24.568018
"2006-09-21",37.5438,38.795261,37.347141,38.214226,4299100,25.308018
"2006-09-22",37.990749,38.071201,37.472286,37.883484,2143400,25.088989
"2006-09-25",37.990749,38.527088,37.445473,38.527088,1969300,25.515224
"2006-09-26",38.393005,38.69693,38.196346,38.53603,1923900,25.521139
"2006-09-27",38.437698,38.839954,38.187408,38.232101,2554300,25.319859
"2006-09-28",38.303616,38.777382,38.205284,38.527088,2010800,25.515224
"2006-09-29",38.51815,38.795261,37.874542,37.963932,1616000,25.14226
"2006-10-02",37.963932,38.679054,37.525921,38.035446,1369500,25.189625
"2006-10-03",38.098019,38.87571,38.044384,38.723747,2068500,25.645458
"2006-10-04",38.795261,39.528259,38.741627,39.501442,2052000,26.160484
"2006-10-05",39.465687,39.715977,39.233273,39.412052,1306200,26.254168
"2006-10-06",39.412052,39.555077,38.965099,39.161758,1556100,26.087437
"2006-10-09",39.24221,39.438869,38.857834,39.340538,1701600,26.206532
"2006-10-10",39.197514,39.277966,38.580723,38.938286,1872000,25.938578
"2006-10-11",38.938286,38.938286,38.232101,38.339371,1374200,25.53961
"2006-10-12",38.553905,39.286903,38.509212,39.170696,1575700,26.093393
"2006-10-13",39.018734,39.277966,38.750565,38.920406,1388000,25.926661
"2006-10-16",38.768444,38.768444,38.258919,38.661175,1514700,25.753979
"2006-10-17",38.482395,38.482395,37.615311,37.972874,1447200,25.295469
"2006-10-18",38.115894,38.571785,37.221996,37.642128,1920700,25.075146
"2006-10-19",37.624252,37.63319,36.971703,37.08791,1304300,24.705944
"2006-10-20",37.230934,37.311386,36.614143,37.159424,1222700,24.753595
"2006-10-23",36.980644,37.257751,36.810802,37.150482,1542200,24.747635
"2006-10-24",37.329266,38.124836,37.141544,37.400776,1449300,24.914373
"2006-10-25",37.516983,38.089081,37.150482,37.570618,966100,25.02751
"2006-10-26",37.570618,37.570618,36.891254,37.499104,1016300,24.97987
"2006-10-27",37.499104,37.499104,36.605206,36.649899,856100,24.414171
"2006-10-30",36.524754,37.588493,36.435364,37.579556,1153200,25.033461
"2006-10-31",37.579556,37.820908,37.159424,37.454411,1807600,24.950087
"2006-11-01",37.677883,37.963932,37.061092,37.114727,1145900,24.723818
"2006-11-02",37.007462,37.275631,36.453243,37.177299,1215600,24.765501
"2006-11-03",37.186241,37.186241,35.514648,35.675549,2591500,23.765118
"2006-11-06",36.033108,37.490166,36.015232,36.587326,2270800,24.372484
"2006-11-07",36.506878,36.783985,36.319157,36.488998,889400,24.306997
"2006-11-08",36.497936,37.168362,36.068867,37.08791,1581200,24.705944
"2006-11-09",37.061092,37.061092,36.140377,36.211887,1631100,24.122391
"2006-11-10",36.471119,36.587326,36.211887,36.578388,1104900,24.366533
"2006-11-13",36.408546,36.766106,36.11356,36.587326,1099700,24.372484
"2006-11-14",36.640961,36.676716,36.104622,36.453243,1922200,24.283169
"2006-11-15",36.292339,36.739288,36.292339,36.462181,1784900,24.289122
"2006-11-16",36.623081,36.721413,36.444302,36.694595,1383300,24.443947
"2006-11-17",36.524754,36.596268,36.337036,36.453243,1360800,24.283169
"2006-11-20",36.694595,37.078972,36.676716,36.864437,2111400,24.557085
"2006-11-21",36.873375,37.061092,36.649899,36.891254,1537300,24.574955
"2006-11-22",36.783985,37.096851,36.685658,37.061092,1267800,24.688095
"2006-11-24",36.757168,36.873375,35.899025,35.979473,1051400,23.967575
"2006-11-27",35.979473,36.506878,35.809635,35.93478,2811200,23.937799
"2006-11-28",35.729183,36.363853,35.443134,35.925842,1951100,23.931849
"2006-11-29",35.988415,36.265522,35.586159,35.899025,1466800,23.913982
"2006-11-30",35.84539,35.970535,35.407379,35.890083,1500600,23.908024
"2006-12-01",35.764938,36.176132,35.398441,35.809635,1465900,23.854427
"2006-12-04",35.818573,36.810802,35.756001,36.703533,1237800,24.449902
"2006-12-05",36.703533,36.721413,36.00629,36.211887,1273800,24.122391
"2006-12-06",36.274464,36.328094,35.961597,36.149315,1055500,24.080713
"2006-12-07",36.015232,36.363853,35.621914,35.693428,1517500,23.777023
"2006-12-08",35.666611,36.176132,35.3895,35.93478,1753800,23.937799
"2006-12-11",36.02417,36.578388,35.93478,36.515816,1268800,24.324842
"2006-12-12",36.11356,36.11356,35.469952,35.675549,1941800,23.765118
"2006-12-13",35.675549,36.83762,35.675549,36.810802,2835900,24.521358
"2006-12-14",36.971703,37.186241,36.65884,36.882313,1620300,24.569
"2006-12-15",36.971703,37.204117,35.988415,36.149315,2376900,24.080713
"2006-12-18",36.292339,36.632023,35.890083,36.02417,1538300,23.997343
"2006-12-19",35.800694,36.283401,35.630856,36.283401,2290000,24.170029
"2006-12-20",36.372791,36.81974,35.317989,35.764938,3299800,23.824657
"2006-12-21",35.979473,36.238705,35.693428,35.729183,1632300,23.800846
"2006-12-22",35.818573,36.265522,35.720245,36.131439,1046500,24.068808
"2006-12-26",36.140377,36.408546,36.086742,36.301277,745600,24.181938
"2006-12-27",36.328094,36.551571,35.899025,36.20295,949700,24.116434
"2006-12-28",36.068867,36.480061,36.059925,36.345974,745800,24.21172
"2006-12-29",36.283401,36.390671,35.800694,35.907963,900100,23.919935
"2007-01-03",35.907963,36.363853,35.693428,36.042049,1729900,24.009256
"2007-01-04",36.02417,36.02417,35.398441,35.711304,2117700,23.788925
"2007-01-05",35.309052,35.523586,34.879978,34.978306,2299800,23.300648
"2007-01-08",34.915733,34.915733,34.424088,34.611809,1997600,23.056507
"2007-01-09",34.772709,35.023003,34.459846,34.728016,1825800,23.133919
