"","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"2012-04-30",79.315445,79.417206,78.677155,79.084183,1840000,64.148094
"2012-05-01",78.464386,80.342278,78.390381,79.666977,1553100,64.620796
"2012-05-02",79.435707,79.870491,78.936172,79.722481,1192800,64.665833
"2012-05-03",79.814987,80.092506,79.250694,79.842735,1220700,64.763382
"2012-05-04",79.648476,79.657722,78.732658,79.111931,2031900,64.170609
"2012-05-07",78.566139,79.759483,78.566139,79.333954,1096900,64.350708
"2012-05-08",78.732658,79.019424,77.946342,78.852913,1267400,63.960487
"2012-05-09",77.964844,78.6679,77.197037,77.224792,1720800,62.639874
"2012-05-10",77.863091,77.937096,76.706757,76.817764,1406400,62.309731
"2012-05-11",76.438484,77.604073,76.336723,76.938019,1101100,62.407253
"2012-05-14",76.345978,77.41906,75.883438,76.669754,1073700,62.18964
"2012-05-15",76.604996,76.928772,75.531914,75.781685,812400,61.469322
"2012-05-16",76.216469,76.521736,74.94912,74.958374,1026300,60.801472
"2012-05-17",75.041626,75.291397,73.358002,73.395004,1253600,59.533379
"2012-05-18",73.746529,73.931541,71.766884,71.979645,1803600,58.385342
"2012-05-21",72.266418,74.246071,72.007401,74.061058,1556000,60.073654
"2012-05-22",74.310822,74.875114,73.506012,73.91304,1194300,59.953571
"2012-05-23",73.320999,73.783531,72.608696,73.580017,1547100,59.683449
"2012-05-24",74.014801,74.431084,73.515266,74.421829,1076300,60.366272
"2012-05-25",74.125809,74.606842,73.728027,73.950043,629500,59.983597
"2012-05-29",74.717857,75.161888,74.246071,75.032379,1044000,60.8615
"2012-05-30",74.209068,74.847366,73.052727,73.154488,927400,59.338291
"2012-05-31",73.061981,73.644775,72.062904,73.117485,1104200,59.308273
"2012-06-01",71.951897,72.488434,71.045326,71.119331,1665200,57.687508
"2012-06-04",71.304344,71.794632,70.75856,71.674377,1368000,58.137714
"2012-06-05",71.369102,72.488434,71.156334,71.840889,2042100,58.27277
"2012-06-06",72.303421,73.200737,72.257172,72.849213,1389600,59.090668
"2012-06-07",73.848289,74.75486,73.728027,74.024055,4313400,60.043621
"2012-06-08",73.311745,73.922295,72.830711,73.654022,1534500,59.743484
"2012-06-11",74.320076,74.542091,73.145233,73.200737,1042800,59.375801
"2012-06-12",73.654022,73.894539,72.858467,73.395004,1237900,59.533379
"2012-06-13",73.098984,73.469009,72.192413,72.395927,934200,58.722996
"2012-06-14",72.562439,72.858467,71.90564,72.571693,956300,58.865562
"2012-06-15",72.849213,73.681778,72.793709,73.524513,1432200,59.638443
"2012-06-18",73.320999,73.931541,73.052727,73.635521,755800,59.728485
"2012-06-19",74.218315,75.596672,74.181313,75.467163,1291900,61.214184
"2012-06-20",75.494911,75.494911,73.672523,74.033302,1149900,60.05114
"2012-06-21",74.255318,74.357079,71.970398,72.025902,893700,58.422852
"2012-06-22",72.58094,72.682701,71.683624,72.136909,3468200,58.512897
"2012-06-25",71.369102,71.62812,70.971321,71.119331,1057200,57.687508
"2012-06-26",71.24884,71.646622,70.647545,71.406105,994300,57.920128
"2012-06-27",72.192413,72.257172,71.193336,71.415359,1155900,57.927639
"2012-06-28",70.730804,72.247917,70.407028,72.201668,1568600,59.095009
"2012-06-29",73.654022,74.699356,73.376503,74.680855,1739900,61.124138
"2012-07-02",73.959297,74.458832,72.793709,73.654022,1667500,60.28373
"2012-07-03",74.810364,74.810364,73.718781,74.218315,915400,60.745583
"2012-07-05",74.005554,74.347824,73.42276,74.061058,1117300,60.616882
"2012-07-06",73.19149,74.005554,72.96022,73.839035,641800,60.435162
"2012-07-09",73.802032,74.051804,73.3395,73.663277,793300,60.291298
"2012-07-10",74.329323,74.338577,72.386681,72.738205,727500,59.534149
"2012-07-11",72.987976,72.997223,72.155411,72.719704,916300,59.519012
"2012-07-12",72.155411,72.331177,71.424606,71.896393,684400,58.845146
"2012-07-13",72.275673,73.894539,72.183167,73.857536,793300,60.450294
"2012-07-16",73.635521,73.728027,72.997223,73.496765,903300,60.15501
"2012-07-17",73.885292,74.273819,73.367256,74.264572,1107800,60.783451
"2012-07-18",74.218315,75.439407,73.857536,75.430161,1319100,61.737453
"2012-07-19",75.615173,75.85569,74.921371,75.393158,1214500,61.707169
"2012-07-20",74.699356,75.013878,74.357079,74.403328,1368900,60.897011
"2012-07-23",73.200737,73.931541,73.098984,73.61702,973800,60.253429
"2012-07-24",73.515266,74.088806,71.794632,72.969475,1267900,59.723434
"2012-07-25",73.302498,73.857536,72.793709,72.997223,1896200,59.746143
"2012-07-26",74.014801,74.616096,73.395004,73.894539,1549700,60.480591
"2012-07-27",74.727104,75.346901,73.894539,75.171135,2795100,61.525436
"2012-07-30",75.134132,75.70768,74.634598,75.24514,1232800,61.586006
"2012-07-31",74.865868,74.958374,74.135063,74.403328,1668700,60.897011
"2012-08-01",74.773361,75.652176,74.542091,75.152634,1358900,61.510315
"2012-08-02",74.468086,74.819611,73.441261,74.37558,1024100,60.874306
"2012-08-03",75.698425,76.392227,75.023125,76.077705,839300,62.267452
"2012-08-06",76.503235,76.845512,76.142464,76.521736,576400,62.63089
"2012-08-07",76.790009,77.095284,76.373726,76.993523,701300,63.016998
"2012-08-08",76.641998,78.066605,76.540237,77.641075,768000,63.54702
"2012-08-09",77.428307,78.131363,77.049026,77.742828,1000800,63.630287
"2012-08-10",77.56707,77.678078,76.697502,77.456062,978700,63.395592
"2012-08-13",77.317299,77.474564,76.80851,77.363556,417500,63.319881
"2012-08-14",77.742828,77.974098,76.965775,77.243294,997300,63.221443
"2012-08-15",77.10453,77.604073,76.873268,77.308044,681100,63.274433
"2012-08-16",77.594818,78.473633,77.363556,78.325623,790900,64.107307
"2012-08-17",78.575394,78.788162,77.890839,78.09436,1037600,63.918007
"2012-08-20",77.937096,78.28862,77.798332,78.233116,776000,64.031601
"2012-08-21",78.408882,78.630898,77.826088,78.112862,838400,63.933155
"2012-08-22",77.76133,78.630898,77.150787,78.630898,1116400,64.357155
"2012-08-23",78.529137,78.529137,77.132286,77.252541,640400,63.229027
"2012-08-24",77.150787,77.243294,76.697502,77.086029,668800,63.092735
"2012-08-27",77.280296,77.437561,76.262718,76.355225,626900,62.494579
"2012-08-28",76.179466,76.419983,75.837189,76.096207,708200,62.282581
"2012-08-29",76.225716,76.493988,75.661423,75.883438,1315700,62.108448
"2012-08-30",75.77243,75.975945,75.291397,75.633675,767100,61.904022
"2012-08-31",76.133209,76.558739,75.70768,76.392227,741200,62.52486
"2012-09-04",76.281219,76.604996,75.078629,75.383904,1151000,61.699562
"2012-09-05",75.300644,76.133209,75.300644,75.957443,962300,62.169018
"2012-09-06",76.336723,77.585571,76.336723,77.261795,999100,63.236584
"2012-09-07",77.437561,77.853836,76.891769,77.345055,1018700,63.304729
"2012-09-10",77.289543,77.659576,76.965775,76.993523,778400,63.016998
"2012-09-11",77.197037,78.020355,77.086029,77.696579,898200,63.592442
"2012-09-12",77.705826,77.872337,76.817764,77.141533,1053300,63.138161
"2012-09-13",77.067528,78.482887,76.6605,77.974098,1067400,63.81958
"2012-09-14",77.927841,79.259941,77.539314,79.084183,1156300,64.728157
"2012-09-17",79.04718,79.398705,78.871414,79.204437,867300,64.826561
"2012-09-18",79.121185,79.259941,78.482887,78.936172,592200,64.607002
"2012-09-19",79.04718,79.09343,78.464386,78.852913,695700,64.538864
"2012-09-20",78.427383,78.741905,78.057358,78.677155,786300,64.395027
"2012-09-21",78.908417,78.954674,78.112862,78.177612,1442900,63.986168
"2012-09-24",77.881592,77.983345,77.261795,77.650322,709800,63.554565
"2012-09-25",77.835335,78.233116,77.067528,77.10453,743700,63.107857
"2012-09-26",76.80851,77.049026,76.151711,76.947273,1291300,62.979137
"2012-09-27",76.743759,76.910271,76.197968,76.456985,869500,63.102722
"2012-09-28",76.225716,76.586494,75.846436,76.503235,851200,63.1409
"2012-10-01",76.345978,77.474564,76.08696,76.641998,957800,63.255432
"2012-10-02",76.734505,77.197037,76.08696,76.475487,678900,63.117989
"2012-10-03",76.438484,76.679001,76.040703,76.530991,585600,63.163795
"2012-10-04",76.984276,77.3358,76.540237,77.141533,675300,63.667713
"2012-10-05",77.71508,78.251617,77.289543,77.613319,754200,64.057076
"2012-10-08",77.243294,77.742828,76.984276,77.594818,463300,64.041824
"2012-10-09",77.687325,77.807587,76.734505,76.743759,675500,63.339409
"2012-10-10",76.753006,76.753006,75.679924,75.874191,940900,62.621727
"2012-10-11",76.318222,76.530991,75.818687,75.827934,421300,62.583534
"2012-10-12",75.85569,76.632744,75.485664,75.85569,694300,62.606468
"2012-10-15",76.271973,76.373726,75.85569,76.123962,776400,62.827866
"2012-10-16",76.771507,78.307121,76.401482,78.270119,791000,64.599167
"2012-10-17",78.085106,78.936172,78.085106,78.584641,1029800,64.858742
"2012-10-18",78.492134,79.509712,78.085106,78.954674,1598400,65.164146
"2012-10-19",76.734505,77.012024,73.746529,73.9963,5500200,61.071819
"2012-10-22",73.395004,73.441261,71.48011,73.04348,3355700,60.285439
"2012-10-23",71.813133,72.43293,71.276596,71.489365,2968100,59.002758
"2012-10-24",71.831635,72.118408,71.026825,71.313599,2018500,58.857708
"2012-10-25",72.109161,72.321922,71.239594,71.90564,905400,59.346329
"2012-10-26",71.600372,72.23867,71.267342,72.081406,939200,59.491394
"2012-10-31",72.506935,72.728958,71.3321,71.720627,1424100,59.19363
"2012-11-01",72.220169,73.42276,71.3321,72.331177,2581100,59.697544
"2012-11-02",72.395927,73.246994,71.230339,72.294174,2536800,59.667007
"2012-11-05",72.062904,73.006477,71.877892,72.849213,1564900,60.125099
"2012-11-06",72.941719,74.449585,72.617943,73.774284,1544300,60.888592
"2012-11-07",72.987976,73.839035,72.738205,73.506012,2091800,60.667156
"2012-11-08",73.496765,74.107307,73.126732,73.219238,2308100,60.430489
"2012-11-09",73.089729,74.162811,73.089729,73.755783,1447400,60.873318
"2012-11-12",73.940796,74.301575,73.626274,73.959297,987900,61.041264
"2012-11-13",74.514336,75.152634,74.273819,74.505089,1924800,61.491764
"2012-11-14",74.680855,74.764107,73.857536,74.218315,1724000,61.255062
"2012-11-15",74.162811,74.616096,73.543015,73.866791,1408900,60.964951
"2012-11-16",73.950043,74.301575,73.358002,74.005554,1819100,61.079456
"2012-11-19",74.532837,74.865868,74.264572,74.810364,1765000,61.743694
"2012-11-20",74.560593,75.513412,74.560593,75.494911,871800,62.308678
"2012-11-21",75.911194,75.948196,75.513412,75.800186,820200,62.560635
"2012-11-23",76.179466,76.845512,76.031456,76.817764,391400,63.400505
"2012-11-26",76.530991,77.095284,76.484734,77.095284,1051100,63.629528
"2012-11-27",77.049026,77.095284,76.484734,76.6605,1373300,63.27071
"2012-11-28",76.216469,76.6605,75.753929,76.271973,1703400,62.950035
"2012-11-29",76.447731,77.012024,75.948196,76.179466,1720600,62.87368
"2012-11-30",76.318222,76.95652,76.23497,76.725258,1490900,63.324135
"2012-12-03",76.965775,77.141533,75.3284,75.457909,1171200,62.278164
"2012-12-04",75.078629,76.022202,75.078629,75.578171,1011200,62.377411
"2012-12-05",75.504166,76.040703,75.254395,75.846436,1064700,62.598808
"2012-12-06",75.864937,76.049957,75.337654,75.994446,1344400,62.720955
"2012-12-07",75.901939,76.854767,75.439407,76.836266,1203400,63.415749
"2012-12-10",76.799263,76.965775,76.558739,76.882515,658100,63.453922
"2012-12-11",77.021278,77.530067,76.790009,77.002777,966000,63.5532
"2012-12-12",77.437561,77.520813,76.225716,76.373726,976700,63.034012
"2012-12-13",76.456985,76.919518,76.308975,76.734505,746100,63.331772
"2012-12-14",76.799263,77.058281,76.290474,76.364479,856400,63.02639
"2012-12-17",76.456985,77.289543,76.392227,77.113785,821500,63.644798
"2012-12-18",77.280296,78.381126,76.790009,78.14061,959900,64.492264
"2012-12-19",78.251617,78.492134,77.493065,77.493065,1035800,63.957829
"2012-12-20",77.622574,78.677155,77.557816,78.677155,1088200,64.93512
"2012-12-21",78.297874,78.677155,77.76133,77.964844,1779200,64.347206
"2012-12-24",78.223869,78.917671,77.733582,78.871414,527500,65.095436
"2012-12-26",78.982422,79.842735,78.806664,79.324699,1097600,65.469559
"2012-12-27",79.454208,79.47271,77.428307,78.445885,1314800,64.744217
"2012-12-28",77.76133,77.798332,76.679001,76.716003,877200,63.837311
"2012-12-31",76.216469,77.752083,75.85569,77.724327,874800,64.676384
"2013-01-02",79.056427,79.500465,78.6679,79.42646,1312800,66.092781
"2013-01-03",79.518967,79.925995,78.936172,79.148933,766300,65.861816
"2013-01-04",79.42646,80.305275,79.269196,80.212769,1051800,66.747055
"2013-01-07",79.907494,80.222015,79.315445,80.138763,898700,66.685501
"2013-01-08",80.092506,80.305275,79.121185,80.286774,1425800,66.808632
"2013-01-09",80.397781,81.507866,80.129509,81.369102,1547200,67.709297
"2013-01-10",81.637375,81.637375,80.629044,81.295097,728200,67.647697
"2013-01-11",81.461609,81.776131,80.897316,81.748383,808000,68.024895
"2013-01-14",81.62812,81.776131,81.091583,81.396858,578100,67.732376
"2013-01-15",81.026825,81.406105,80.777061,81.128586,514000,67.509148
"2013-01-16",80.75856,81.230339,80.185013,80.749306,750100,67.193527
"2013-01-17",81.091583,82.294174,80.925072,81.794632,912100,68.063393
"2013-01-18",81.933395,82.201668,81.211838,82.044403,1255400,68.271225
"2013-01-22",82.09066,82.89547,81.665123,82.701202,1126500,68.817764
"2013-01-23",82.747459,83.246994,81.017578,81.813133,2117500,68.078766
"2013-01-24",81.48011,82.044403,80.80481,81.618874,1272100,67.917114
"2013-01-25",81.868637,82.081406,81.350601,81.739128,1107100,68.017181
"2013-01-28",81.71138,81.794632,81.10083,81.415359,1028400,67.747772
"2013-01-29",81.535614,82.469933,81.396858,82.220169,1096900,68.41748
"2013-01-30",82.053658,82.294174,81.295097,81.396858,737000,67.732376
"2013-01-31",81.147087,81.591118,80.823311,80.878815,1185200,67.301308
"2013-02-01",81.544868,82.312675,81.452362,82.081406,960300,68.302002
"2013-02-04",81.535614,81.729881,80.555038,80.610542,861200,67.078056
"2013-02-05",81.054581,81.517113,80.851067,80.934319,886000,67.347488
"2013-02-06",80.767807,81.082329,80.444031,80.943573,1093900,67.355186
"2013-02-07",81.091583,81.091583,80.268272,80.814064,660000,67.247421
"2013-02-08",80.989822,81.85939,80.786308,81.729881,845300,68.009506
"2013-02-11",81.840889,82.09066,81.507866,81.794632,804900,68.063393
"2013-02-12",81.803886,82.220169,81.211838,82.173912,1004300,68.378983
"2013-02-13",82.275673,82.377426,81.729881,82.127663,925900,68.340485
"2013-02-14",81.85939,82.210915,81.433861,82.044403,714400,68.271225
"2013-02-15",82.062904,82.146164,81.369102,81.618874,865200,67.917114
"2013-02-19",81.988899,82.451431,81.572617,82.053658,604100,68.278908
"2013-02-20",81.998146,82.146164,80.989822,81.045326,1379300,67.439865
"2013-02-21",80.675301,81.174835,78.630898,79.250694,2165100,65.946495
"2013-02-22",79.574471,79.648476,78.926918,79.639221,1479300,66.269806
"2013-02-25",80.009254,80.027756,77.90934,77.918594,1078400,64.838043
"2013-02-26",78.251617,78.566139,77.844589,78.020355,1335500,64.922714
"2013-02-27",78.103607,79.500465,77.955597,79.148933,1123600,65.861816
"2013-02-28",79.074928,80.323776,79.037926,79.870491,1291900,66.46225
"2013-03-01",79.417206,80.157265,78.926918,79.870491,799800,66.46225
"2013-03-04",79.666977,80.046257,79.158188,79.870491,624600,66.46225
"2013-03-05",80.249771,81.147087,80.138763,80.388527,937200,66.893326
"2013-03-06",80.666046,80.740059,80.129509,80.212769,702200,66.747055
"2013-03-07",80.360779,81.350601,80.185013,81.267342,977400,67.624603
"2013-03-08",81.655876,82.543938,81.507866,82.423683,1303100,68.586823
"2013-03-11",82.183167,82.358925,81.554115,82.173912,960500,68.378983
"2013-03-12",82.173912,82.617943,81.813133,82.247917,759400,68.440559
"2013-03-13",82.247917,82.442184,81.48011,82.331177,736900,68.509834
"2013-03-14",82.51619,83.163734,82.331177,83.163734,711800,69.202629
"2013-03-15",82.849213,83.57077,82.645699,83.413506,2058500,69.410484
"2013-03-18",82.543938,82.590195,81.868637,82.257172,1019000,68.448273
"2013-03-19",82.28492,82.590195,81.091583,81.600372,907600,67.901726
"2013-03-20",81.951897,82.414429,81.71138,82.183167,961200,68.386665
"2013-03-21",81.295097,81.359856,80.092506,80.57354,1510000,67.047279
"2013-03-22",81.193336,81.443108,80.693802,80.962074,904600,67.370583
"2013-03-25",81.396858,81.535614,80.619797,80.915817,1057100,67.332092
"2013-03-26",81.211838,81.470863,80.897316,81.3321,809400,67.67849
"2013-03-27",80.055504,80.064758,79.232193,79.814987,1063000,67.000954
"2013-03-28",79.833488,80.730804,79.611473,80.592041,1448400,67.653236
"2013-04-01",80.194267,80.323776,78.852913,79.102684,1380500,66.403008
"2013-04-02",79.518967,79.62072,78.353378,78.640144,1044100,66.014732
"2013-04-03",78.760406,78.81591,77.742828,77.964844,1194200,65.447853
"2013-04-04",78.122108,79.000923,78.001854,78.973175,844200,66.294296
"2013-04-05",78.242371,78.797409,77.76133,78.75116,719600,66.10791
"2013-04-08",78.81591,79.259941,78.362625,79.232193,539000,66.511719
"2013-04-09",79.528214,79.925995,78.982422,79.555969,721600,66.783516
"2013-04-10",79.740982,79.953743,79.42646,79.870491,1381400,67.047554
"2013-04-11",79.953743,80.777061,79.76873,80.703056,1331300,67.746445
"2013-04-12",80.499535,80.666046,79.953743,80.416283,1172300,67.505714
"2013-04-15",79.972244,80.138763,78.492134,78.501389,2176900,65.898254
"2013-04-16",78.778908,80.092506,78.778908,80.018501,1006300,67.171783
"2013-04-17",79.611473,79.981499,79.074928,79.352455,1319000,66.612686
"2013-04-18",79.629974,79.907494,78.316376,78.492134,1146500,65.890465
"2013-04-19",78.704903,79.481964,78.704903,79.287697,1744100,66.558304
"2013-04-22",79.287697,80.027756,79.222939,79.824234,905200,67.008705
"2013-04-23",79.296944,79.925995,78.196114,78.797409,2301700,66.146736
"2013-04-24",79.010178,79.722481,78.917671,79.370956,1844500,66.628212
"2013-04-25",79.204437,80.194267,78.936172,79.565216,903600,66.791267
"2013-04-26",79.555969,79.629974,79.04718,79.176689,628600,66.465118
"2013-04-29",79.491211,80.175766,79.176689,80.055504,752100,67.202858
"2013-04-30",80.037003,80.444031,79.583717,80.444031,830200,67.528999
"2013-05-01",80.194267,80.268272,79.213692,79.269196,707700,66.54277
"2013-05-02",82.28492,84.088806,80.980576,82.368179,5636000,69.144241
"2013-05-03",83.246994,83.459763,82.802963,83.071228,2065800,69.734428
"2013-05-06",83.256241,83.256241,81.896393,82.682701,1309900,69.408272
"2013-05-07",82.876968,83.432007,82.599442,83.283997,1014800,69.913025
"2013-05-08",83.145233,84.338577,82.978722,84.320076,1069500,70.782761
"2013-05-09",84.098061,84.532837,83.885292,84.190567,1235100,70.674034
"2013-05-10",84.347824,84.569839,83.737282,84.37558,1033800,70.829346
"2013-05-13",84.153564,84.37558,83.718781,84.033302,692500,70.542038
"2013-05-14",84.153564,84.773361,83.783531,84.727104,962500,71.124443
"2013-05-15",84.569839,85.522667,84.107307,85.457909,1349400,71.737915
