"","TSCO.Open","TSCO.High","TSCO.Low","TSCO.Close","TSCO.Volume","TSCO.Adjusted"
"2012-04-24",49.514999,49.720001,47.965,48.465,2040400,44.022514
"2012-04-25",48.75,49.294998,48.299999,48.744999,1905000,44.276844
"2012-04-26",49.619999,49.73,48.244999,48.759998,1713800,44.290474
"2012-04-27",49.130001,49.994999,48.625,49.740002,1447400,45.180645
"2012-04-30",49.73,49.799999,49.040001,49.205002,1108800,44.694683
"2012-05-01",49.290001,49.955002,48.860001,49.189999,1121600,44.681053
"2012-05-02",49.02,50.375,48.790001,49.884998,1664800,45.312359
"2012-05-03",50.029999,50.5,49.264999,49.490002,900200,44.953556
"2012-05-04",49.25,49.380001,47.775002,48.240002,2223000,43.818134
"2012-05-07",47.845001,48.375,47.674999,47.994999,1098400,43.595596
"2012-05-08",47.965,48.055,46.040001,47.91,2872600,43.518379
"2012-05-09",47.264999,48.775002,47.264999,48.349998,1890600,43.918053
"2012-05-10",48.474998,49,48,48.810001,1642000,44.335888
"2012-05-11",48.525002,49.73,48.435001,49.32,1710800,44.799145
"2012-05-14",49.165001,49.669998,48.625,49.075001,2091400,44.576595
"2012-05-15",48.924999,49.415001,48.32,48.59,1742400,44.136055
"2012-05-16",48.630001,49.375,48.630001,49.099998,1932400,44.599304
"2012-05-17",49.73,49.73,47.584999,47.610001,2614800,43.422768
"2012-05-18",47.75,47.93,45.755001,45.93,3008200,41.890514
"2012-05-21",45.904999,47.02,45.294998,46.939999,2554000,42.81168
"2012-05-22",47.189999,48.695,47.145,48.389999,1923200,44.134159
"2012-05-23",48.169998,49.110001,48.07,48.990002,2022200,44.681393
"2012-05-24",49.189999,49.75,49.005001,49.650002,1533800,45.283344
"2012-05-25",49.91,50.205002,49.439999,49.810001,1230400,45.429268
"2012-05-29",49.435001,49.445,44.814999,46.235001,9000800,42.168686
"2012-05-30",45.84,46,43.970001,44.759998,4560800,40.823414
"2012-05-31",45.18,45.794998,44.505001,45.674999,9491000,41.657948
"2012-06-01",45.349998,45.369999,44.419998,44.794998,4119600,40.855335
"2012-06-04",44.345001,44.715,42.564999,42.695,5064000,38.940025
"2012-06-05",42.529999,43.900002,42.404999,43.805,2537200,39.952408
"2012-06-06",44.259998,44.744999,43.895,44.435001,1928200,40.526997
"2012-06-07",44.709999,44.900002,43.625,43.73,1739400,39.884003
"2012-06-08",43.5,44.099998,43.5,43.849998,1417400,39.993454
"2012-06-11",44.285,44.715,42.77,42.855,1969800,39.08596
"2012-06-12",43.134998,44.005001,43,43.959999,1303800,40.093773
"2012-06-13",43.299999,43.299999,41.779999,42.035,3586400,38.33807
"2012-06-14",42.275002,43.544998,42.049999,43.389999,2508600,39.573902
"2012-06-15",43.555,44.025002,43.285,43.955002,2413800,40.089222
"2012-06-18",42.904999,45,42.27,44.959999,2864800,41.005821
"2012-06-19",45.084999,45.619999,45.005001,45.470001,1718800,41.470978
"2012-06-20",45.645,45.755001,44.630001,45.259998,1560800,41.279438
"2012-06-21",45.145,45.224998,43.924999,44.049999,1364200,40.175858
"2012-06-22",43.900002,44.735001,43.314999,43.330002,2210200,39.519173
"2012-06-25",42.950001,43.755001,42.799999,43.290001,1640600,39.482704
"2012-06-26",43.345001,43.715,42.68,43.365002,1650000,39.551109
"2012-06-27",43.240002,43.365002,41.064999,41.540001,4847000,37.886616
"2012-06-28",41.115002,41.435001,40.294998,40.91,3404400,37.312019
"2012-06-29",41.560001,42.220001,41.404999,41.529999,2412800,37.877491
"2012-07-02",41.669998,42.025002,41.404999,41.950001,1657400,38.260548
"2012-07-03",41.974998,42.035,41.470001,41.625,1127200,37.96413
"2012-07-05",41.395,42.25,41.395,42.040001,1487400,38.34264
"2012-07-06",41.790001,42.035,41.185001,41.970001,977400,38.278797
"2012-07-09",41.985001,42.244999,41.674999,42.215,1072800,38.502254
"2012-07-10",42.189999,42.25,41.32,41.799999,1610000,38.123745
"2012-07-11",41.759998,41.855,39.310001,39.990002,3631200,36.472923
"2012-07-12",39.845001,41.764999,39.355,41.43,2972600,37.786285
"2012-07-13",41.294998,41.700001,40.34,40.505001,2346000,36.942638
"2012-07-16",40.57,41.125,40.115002,40.294998,1411600,36.751099
"2012-07-17",40.294998,40.490002,39.134998,39.285,2494400,35.829926
"2012-07-18",39.009998,39.845001,37.73,39.764999,3289000,36.267712
"2012-07-19",40.029999,40.895,39.950001,40.650002,2035600,37.074886
"2012-07-20",40.174999,40.195,38.919998,38.990002,2529800,35.560886
"2012-07-23",38.389999,40.595001,38.224998,40.349998,3360000,36.801262
"2012-07-24",40.299999,40.75,39.049999,39.355,1928600,35.893784
"2012-07-25",39.305,39.98,39.134998,39.525002,4958400,36.04882
"2012-07-26",44.744999,46.834999,43.799999,46.299999,8388000,42.227966
"2012-07-27",46.639999,46.75,45.580002,45.970001,2658000,41.927006
"2012-07-30",45.98,46.044998,45.470001,45.955002,1407200,41.913303
"2012-07-31",45.744999,45.990002,45.43,45.435001,1147400,41.439037
"2012-08-01",45.73,45.860001,44,44.049999,1635200,40.175858
"2012-08-02",44.119999,44.764999,43.860001,44.66,1236400,40.732216
"2012-08-03",45.950001,45.950001,44.740002,45.224998,915400,41.24752
"2012-08-06",44.764999,45.404999,44.764999,45.064999,992600,41.101593
"2012-08-07",45.669998,46.445,45.380001,45.540001,1394200,41.534821
"2012-08-08",45.575001,46.25,45,46.235001,1081800,42.168686
"2012-08-09",46.07,46.09,45.75,45.805,1151000,41.776508
"2012-08-10",45.634998,45.764999,44.764999,45.220001,898600,41.242958
"2012-08-13",45.040001,45.505001,44.785,45.459999,743000,41.461845
"2012-08-14",45.560001,45.685001,45.09,45.165001,650200,41.192806
"2012-08-15",45.014999,45.244999,44.845001,45.049999,657000,41.087921
"2012-08-16",45.025002,46.349998,44.669998,46.139999,889600,42.269688
"2012-08-17",46.27,46.985001,46.049999,46.875,1044200,42.94305
"2012-08-20",46.904999,47.240002,46.41,46.970001,1284000,43.030087
"2012-08-21",46.955002,47.185001,46.490002,47.035,1219800,43.089634
"2012-08-22",46.880001,48.490002,46.814999,48.125,1711600,44.0882
"2012-08-23",47.799999,48.150002,47.205002,47.994999,1254400,43.969112
"2012-08-24",47.805,48.305,47.650002,48.075001,959200,44.042397
"2012-08-27",48.375,48.615002,48.154999,48.384998,1188200,44.326385
"2012-08-28",48.174999,48.509998,47.875,48.349998,950200,44.294315
"2012-08-29",48.325001,48.450001,48.02,48.02,811800,43.992004
"2012-08-30",47.855,48.305,47.485001,47.740002,903200,43.7355
"2012-08-31",47.950001,48.369999,46.945,47.740002,1290800,43.7355
"2012-09-04",48.705002,49.790001,48.360001,49.689999,2160600,45.521915
"2012-09-05",49.445,49.650002,48.91,49.119999,1139800,44.999741
"2012-09-06",49.525002,50.485001,49.18,50.439999,1176000,46.209011
"2012-09-07",50.25,50.639999,49.900002,50.305,805800,46.085339
"2012-09-10",49.875,50.48,49.855,50.174999,778400,45.966232
"2012-09-11",50.16,50.244999,49.474998,49.634998,818600,45.471535
"2012-09-12",49.779999,49.875,48.825001,49.25,1263000,45.118835
"2012-09-13",49.02,49.615002,48.325001,48.869999,1507800,44.770699
"2012-09-14",49.064999,49.34,48.404999,48.5,1001200,44.431736
"2012-09-17",48.404999,48.959999,48.404999,48.935001,749400,44.830257
"2012-09-18",48.955002,49.02,48.169998,48.445,1153600,44.381355
"2012-09-19",48.384998,48.880001,48.32,48.48,1197400,44.413422
"2012-09-20",48.240002,48.685001,47.735001,48.474998,871400,44.408844
"2012-09-21",48.799999,48.900002,48.445,48.68,1385000,44.596642
"2012-09-24",48.605,48.639999,48.064999,48.630001,607200,44.550838
"2012-09-25",48.900002,49.275002,48.424999,48.470001,951200,44.404251
"2012-09-26",48.540001,48.720001,47.68,48.610001,814800,44.53252
"2012-09-27",48.935001,50.055,48.755001,49.955002,1175800,45.764709
"2012-09-28",49.849998,49.875,49.110001,49.445,1058600,45.297485
"2012-10-01",49.509998,50.099998,48.709999,48.994999,1141800,44.88522
"2012-10-02",49.189999,50.099998,48.720001,49.044998,878200,44.931019
"2012-10-03",49.240002,49.330002,48.299999,48.689999,1032400,44.605801
"2012-10-04",48.73,49.705002,48.665001,49.700001,661400,45.531097
"2012-10-05",49.900002,51.869999,49.605,51.224998,2007600,46.928165
"2012-10-08",51.209999,51.674999,50.5,50.75,906000,46.493004
"2012-10-09",50.834999,50.834999,49.299999,49.365002,928200,45.22419
"2012-10-10",49.25,49.735001,48.805,49.099998,1050800,44.981411
"2012-10-11",49.525002,50.049999,48.52,48.715,829800,44.628712
"2012-10-12",48.93,49.055,48.32,48.59,783800,44.514194
"2012-10-15",48.18,48.540001,46.799999,48.450001,1676600,44.385941
"2012-10-16",48.735001,48.845001,47.830002,47.904999,1022800,43.886654
"2012-10-17",48.099998,49.474998,47.895,48.110001,2017800,44.074455
"2012-10-18",48.099998,48.299999,47.560001,48,749600,43.97369
"2012-10-19",47.595001,48.029999,46.709999,46.985001,852400,43.043819
"2012-10-22",47,47.349998,46.139999,47.25,1419800,43.286594
"2012-10-23",46.834999,47.77,46.544998,47.584999,1075000,43.593494
"2012-10-24",47.610001,48.709999,47.049999,47.580002,1648400,43.588921
"2012-10-25",47.505001,47.689999,45.049999,46.439999,3334800,42.544533
"2012-10-26",46.549999,46.610001,45.790001,46.040001,1097000,42.178093
"2012-10-31",46.095001,48.200001,46.064999,48.095001,1842000,44.060719
"2012-11-01",48.150002,48.799999,47.525002,48.48,1437000,44.413422
"2012-11-02",48.419998,48.700001,47.154999,47.285,1019800,43.318661
"2012-11-05",47.25,47.415001,47.049999,47.334999,686800,43.36446
"2012-11-06",47.400002,47.584999,46.794998,46.974998,995400,43.03466
"2012-11-07",46.5,46.75,45.740002,45.775002,1089800,41.935318
"2012-11-08",45.794998,46.224998,45.450001,46,1200800,42.141441
"2012-11-09",45.224998,46.27,45.130001,46.099998,707200,42.233059
"2012-11-12",46.139999,46.275002,45.544998,45.665001,704600,41.834553
"2012-11-13",45.349998,45.759998,45.099998,45.189999,1921400,41.399391
"2012-11-14",45.224998,46.25,43.654999,43.720001,1309600,40.052711
"2012-11-15",43.310001,43.794998,42.93,43.345001,1538000,39.891632
"2012-11-16",43.615002,43.689999,43.029999,43.584999,1151200,40.112518
"2012-11-19",44.095001,44.945,44.095001,44.66,1109000,41.101883
"2012-11-20",44.669998,45.040001,44.5,45.025002,1194800,41.437786
"2012-11-21",45.325001,45.465,44.755001,44.915001,793400,41.336555
"2012-11-23",45.200001,45.490002,44.924999,45.365002,292400,41.750706
"2012-11-26",45.25,45.77,44.575001,44.884998,1001600,41.308945
"2012-11-27",44.715,44.924999,44.514999,44.720001,921000,41.157085
"2012-11-28",44.705002,45.48,44.494999,45.355,1699600,41.741512
"2012-11-29",45.685001,46,44.599998,45.195,917400,41.59425
"2012-11-30",45.200001,45.25,44.650002,44.810001,1165400,41.239922
"2012-12-03",44.529999,44.994999,43.900002,44.384998,2045800,40.848782
"2012-12-04",43,43.200001,41.195,41.695,5553200,38.3731
"2012-12-05",41.875,42.875,41.695,42.154999,2425800,38.796444
"2012-12-06",42.09,42.77,41.91,42.299999,1736600,38.929893
"2012-12-07",42.349998,43.139999,42.169998,42.939999,2016200,39.518898
"2012-12-10",42.880001,43.240002,42.330002,42.404999,1539400,39.026527
"2012-12-11",42.955002,43.5,42.59,43.134998,2518200,39.698376
"2012-12-12",43.435001,43.494999,42.450001,42.595001,1532200,39.201389
"2012-12-13",42.91,43.73,42.654999,42.665001,2275600,39.265808
"2012-12-14",42.610001,42.880001,42.400002,42.535,979000,39.146179
"2012-12-17",42.75,43.845001,42.645,43.599998,1656200,40.126324
"2012-12-18",45.209999,45.209999,43.369999,43.439999,2172600,39.979076
"2012-12-19",43.869999,44.615002,43.465,44.415001,2011600,40.876392
"2012-12-20",44.169998,44.689999,43.799999,44.529999,1487200,40.982227
"2012-12-21",44.014999,44.355,43.605,44.014999,2193000,40.508263
"2012-12-24",44.235001,44.645,43.915001,44.025002,491400,40.517452
"2012-12-26",44.014999,44.154999,43.43,43.540001,1066600,40.071102
"2012-12-27",43.450001,44.009998,43.235001,43.834999,813400,40.342602
"2012-12-28",43.66,44.25,42.919998,43.735001,655200,40.250565
"2012-12-31",43.605,44.305,43.130001,44.18,1175600,40.660107
"2013-01-02",45.41,46,44.27,45.919998,2528200,42.261482
"2013-01-03",45.919998,46.945,45.630001,45.880001,1844600,42.224678
"2013-01-04",46.040001,46.334999,45.715,45.82,718600,42.169449
"2013-01-07",45.560001,46.240002,44.77,45.174999,1606400,41.575832
"2013-01-08",45.470001,46.18,45.310001,45.93,1265800,42.270687
"2013-01-09",45.93,46.73,45.810001,46.700001,1294800,42.979332
"2013-01-10",46.814999,46.860001,46.130001,46.52,1106000,42.81369
"2013-01-11",47.005001,47.599998,45.549999,45.744999,2215800,42.100437
"2013-01-14",45.794998,46.360001,45.279999,45.834999,929200,42.183266
"2013-01-15",45.73,46.595001,45.57,46.27,1031000,42.583599
"2013-01-16",46.244999,46.674999,46.23,46.474998,525600,42.772263
"2013-01-17",46.700001,47.125,46.529999,46.994999,576000,43.250828
"2013-01-18",47.075001,47.200001,46.52,47.02,454200,43.273857
"2013-01-22",46.93,47.189999,46.525002,47.025002,1046600,43.27845
"2013-01-23",46.709999,46.900002,45.66,46.145,1783600,42.468559
"2013-01-24",46.145,47.130001,46.005001,46.785,845600,43.057564
"2013-01-25",46.955002,48.064999,46.615002,47.93,1070400,44.111347
"2013-01-28",47.965,48.119999,47.105,47.369999,1313000,43.595959
"2013-01-29",47.060001,47.395,46.455002,46.994999,1263200,43.250828
"2013-01-30",46.669998,47.32,46.575001,47.220001,1664200,43.457909
"2013-01-31",50.799999,52.415001,50,51.834999,6859600,47.705227
"2013-02-01",51.845001,52.384998,51.025002,51.98,2197800,47.83868
"2013-02-04",50.615002,51.435001,50.615002,51.080002,2107800,47.010376
"2013-02-05",51.009998,51.970001,51.009998,51.77,889800,47.645397
"2013-02-06",51.48,51.924999,51.169998,51.494999,809400,47.392319
"2013-02-07",51.619999,51.825001,51.255001,51.525002,1141400,47.419933
"2013-02-08",51.5,52.02,51.470001,52.02,1010200,47.875492
"2013-02-11",51.77,51.970001,51.380001,51.599998,656400,47.488945
"2013-02-12",51.705002,51.82,51.215,51.48,799600,47.37851
"2013-02-13",51.325001,51.599998,51.165001,51.549999,741200,47.442924
"2013-02-14",51.68,52.375,51.264999,51.875,1195000,47.742039
"2013-02-15",51.994999,52.685001,51.404999,51.884998,1650800,47.751247
"2013-02-19",51.955002,52.445,51.279999,51.720001,1270600,47.599392
"2013-02-20",51.255001,51.720001,50.77,50.779999,1501400,46.73428
"2013-02-21",50.540001,51.040001,50.349998,50.445,1369400,46.609543
"2013-02-22",50.5,50.830002,50.299999,50.625,904200,46.775864
"2013-02-25",50.93,51.380001,50.599998,50.645,1632600,46.794338
"2013-02-26",51.255001,51.615002,50.755001,51.259998,1095200,47.362579
"2013-02-27",51.264999,51.990002,51.185001,51.630001,473600,47.704456
"2013-02-28",51.540001,52.450001,51.540001,51.994999,1025000,48.041691
"2013-03-01",51.919998,52.345001,51.290001,51.544998,1813000,47.6259
"2013-03-04",51.605,51.875,51.290001,51.84,1843600,47.898476
"2013-03-05",52.115002,52.349998,51.830002,52.145,1378600,48.180298
"2013-03-06",52.380001,52.645,51.935001,52.115002,1982600,48.152576
"2013-03-07",51.880001,52.095001,50.875,51.91,1841200,47.963165
"2013-03-08",52,52.470001,51.575001,52.349998,1335400,48.369705
"2013-03-11",52.299999,52.5,51.900002,52.025002,770000,48.069416
"2013-03-12",52.025002,52.025002,51.34,51.459999,1017800,47.547375
"2013-03-13",51.294998,52.110001,51.294998,51.395,931400,47.487316
"2013-03-14",51.535,51.549999,51.115002,51.244999,841000,47.348721
"2013-03-15",50.98,51.209999,50.450001,50.505001,7026800,46.664986
"2013-03-18",50.110001,50.855,49.82,50.619999,1129600,46.771244
"2013-03-19",50.740002,50.805,50.014999,50.294998,981000,46.470955
"2013-03-20",50.544998,51.255001,50.25,51.169998,1130800,47.279427
"2013-03-21",50.764999,51.209999,50.584999,50.939999,679000,47.066898
"2013-03-22",51.16,51.264999,50.855,51.055,658400,47.173168
"2013-03-25",51.305,51.375,50.459999,50.735001,624400,46.877487
"2013-03-26",50.915001,51.005001,50.560001,50.955002,995200,47.080772
"2013-03-27",50.669998,51.580002,50.580002,51.575001,696200,47.653629
"2013-03-28",51.34,52.150002,51.34,52.064999,768600,48.106365
"2013-04-01",52,52,51.154999,51.389999,848200,47.482697
"2013-04-02",51.505001,51.540001,51.025002,51.305,615200,47.404163
"2013-04-03",51.224998,51.314999,50.169998,50.84,832400,46.974514
"2013-04-04",50.889999,51.84,50.73,51.790001,899400,47.85228
"2013-04-05",51.189999,53.134998,50.485001,53.014999,1472400,48.984135
"2013-04-08",52.884998,54.375,52.884998,54.325001,2713800,50.194546
"2013-04-09",54.365002,54.544998,53.200001,54.215,1451000,50.092903
"2013-04-10",54.445,54.895,54,54.330002,1474600,50.199165
"2013-04-11",54.445,54.735001,53.855,54.360001,1491800,50.226875
"2013-04-12",54.125,54.5,53.16,53.68,996600,49.598591
"2013-04-15",53.360001,53.889999,52.055,52.404999,1038800,48.420513
"2013-04-16",52.889999,52.985001,52.139999,52.865002,794600,48.845547
"2013-04-17",52.450001,52.919998,51.82,52.810001,1014600,48.794727
"2013-04-18",52.709999,53.34,51.785,53.105,1478000,49.067295
"2013-04-19",53.154999,54.080002,53.119999,54.029999,986200,49.92197
"2013-04-22",54.125,55.279999,54.035,54.794998,1780400,50.628796
"2013-04-23",54.134998,56.5,54.134998,55.639999,2137400,51.409557
"2013-04-24",55.77,56.294998,55.32,56.025002,1687400,51.765293
"2013-04-25",54.939999,56.610001,53.505001,55.419998,4964600,51.206287
"2013-04-26",55.529999,55.639999,54.119999,54.25,1407600,50.125248
"2013-04-29",54.494999,54.509998,53.529999,53.82,1269200,49.72794
"2013-04-30",53.834999,53.965,53.049999,53.584999,2077800,49.510803
"2013-05-01",53.310001,53.939999,52.57,52.665001,886800,48.660759
"2013-05-02",53.669998,54.5,53.220001,54.205002,1002000,50.083664
"2013-05-03",55.200001,55.564999,54.855,55.369999,1330200,51.160084
"2013-05-06",55.564999,56.095001,55.5,55.939999,829800,51.686745
"2013-05-07",56.16,56.595001,55.695,56.584999,904800,52.282707
"2013-05-08",56.474998,56.599998,55.529999,55.645,754600,51.414173
"2013-05-09",55.735001,55.945,55.294998,55.755001,589200,51.515812
"2013-05-10",55.709999,56.915001,55.485001,56.880001,919000,52.555279
"2013-05-13",56.549999,57.075001,56.220001,57.009998,783400,52.675388
"2013-05-14",56.955002,57.535,56.895,57.325001,785800,52.966442
"2013-05-15",57.099998,57.57,57.049999,57.470001,1002600,53.100418
"2013-05-16",57.205002,57.98,56.134998,56.465,1091400,52.408924
"2013-05-17",56.75,56.945,55.93,56.299999,545000,52.255787
"2013-05-20",56.290001,56.564999,56,56.115002,583200,52.084072
"2013-05-21",56.314999,57.275002,56.224998,57.18,879000,53.072563
"2013-05-22",57.145,57.595001,55.099998,55.615002,1157000,51.619991
"2013-05-23",55.264999,55.619999,54.75,55.599998,864200,51.60606
"2013-05-24",55.369999,55.799999,55.084999,55.599998,467600,51.60606
"2013-05-28",56.105,57.02,55.950001,55.974998,825000,51.954128
"2013-05-29",55.59,56.395,55.395,55.814999,635000,51.80563
"2013-05-30",55.869999,56.974998,55.869999,56.615002,821600,52.548157
"2013-05-31",56.455002,57.23,55.970001,55.990002,907000,51.968052
"2013-06-03",55.830002,56.485001,54.424999,55.099998,1213000,51.141983
"2013-06-04",55.005001,55.349998,53.314999,54.310001,1032200,50.408733
"2013-06-05",54.264999,55.240002,54.075001,54.994999,1117600,51.044529
"2013-06-06",54.865002,56.07,54.630001,56.064999,594200,52.03767
"2013-06-07",56.57,57.314999,56.02,56.759998,737000,52.682751
"2013-06-10",56.93,57.294998,56.34,56.880001,536000,52.794117
"2013-06-11",56.215,57.535,56.185001,57.18,927800,53.072563
"2013-06-12",57.535,57.625,56.285,56.345001,1005800,52.29755
"2013-06-13",56.25,57.32,56.005001,57.25,447400,53.137539
"2013-06-14",57.305,57.445,56.994999,57.34,1136000,53.221077
"2013-06-17",57.540001,57.950001,57.244999,57.764999,543400,53.615555
"2013-06-18",57.91,58.875,57.77,58.805,756400,54.580841
"2013-06-19",58.740002,58.974998,57.974998,58.005001,805400,53.838306
"2013-06-20",57.27,57.82,56.150002,56.27,1076800,52.22794
"2013-06-21",56.334999,56.875,54.224998,55.105,2570800,51.146637
"2013-06-24",54.810001,56.34,54.119999,55.595001,1551800,51.601429
"2013-06-25",55.955002,56.619999,55.494999,55.985001,657000,51.963413
"2013-06-26",57.095001,57.095001,55.619999,56.439999,552200,52.385723
"2013-06-27",57.154999,58.525002,57.040001,58.244999,1473000,54.061077
"2013-06-28",58.09,59.115002,57.91,58.775002,2004600,54.553005
"2013-07-01",59.375,59.389999,57.900002,58.189999,1391400,54.010021
"2013-07-02",57.450001,58.654999,57,57.950001,938600,53.78727
"2013-07-03",57.790001,58.389999,57.560001,58.145,404400,53.968258
"2013-07-05",59.029999,59.43,58,59.404999,582200,55.137749
"2013-07-08",59.709999,60.25,59.169998,59.57,747400,55.290901
"2013-07-09",59.855,60.220001,59.575001,60.080002,585200,55.764256
"2013-07-10",60.279999,61.099998,60.25,61.084999,709400,56.697063
"2013-07-11",61.5,61.880001,61.165001,61.450001,920200,57.035847
"2013-07-12",61.275002,61.595001,60.919998,61.505001,501800,57.086895
"2013-07-15",61.810001,62.224998,61.134998,61.285,699400,56.882702
"2013-07-16",61.459999,61.654999,60.014999,60.34,871400,56.005577
"2013-07-17",60.314999,60.470001,58.939999,59.549999,1595800,55.272327
"2013-07-18",59.82,60.735001,59.82,60.375,1234800,56.038067
"2013-07-19",60.564999,61.369999,60.125,61.244999,532200,56.845573
"2013-07-22",61.044998,61.919998,61,61.035,743000,56.65065
"2013-07-23",61.330002,61.455002,60.700001,61.040001,862800,56.655296
"2013-07-24",60.965,61.34,59.895,60.634998,1038400,56.279392
"2013-07-25",59.255001,59.724998,58.025002,59.165001,2322200,54.914986
"2013-07-26",59.294998,59.645,58.564999,59.59,1291400,55.309456
"2013-07-29",59.755001,60.189999,59.505001,59.685001,794800,55.397629
"2013-07-30",60.264999,60.919998,59.900002,60.07,833000,55.754974
"2013-07-31",60.400002,61.134998,60.125,60.575001,798600,56.223698
"2013-08-01",61.165001,61.785,60.349998,61.485001,1320200,57.068325
"2013-08-02",61.5,61.689999,60.695,61.654999,672600,57.22612
"2013-08-05",61.419998,61.560001,61.025002,61.32,478800,56.91518
"2013-08-06",61.060001,61.549999,60.259998,61.060001,835800,56.673862
"2013-08-07",61.014999,61.02,59.685001,59.904999,669800,55.601822
"2013-08-08",60.200001,60.830002,59.875,60.755001,802000,56.390766
"2013-08-09",60.744999,61.279999,60.375,61.185001,727400,56.789886
"2013-08-12",60.93,61.200001,60.009998,60.115002,867600,55.796738
"2013-08-13",60.25,60.990002,59.459999,60.965,612400,56.585682
"2013-08-14",60.77,60.799999,59.84,60.165001,393800,55.843155
"2013-08-15",59.57,60.485001,58.279999,58.400002,609200,54.440201
"2013-08-16",58.325001,59.294998,58.169998,58.380001,553200,54.421562
"2013-08-19",58.145,59.139999,58.145,58.865002,641400,54.873669
"2013-08-20",58.860001,60.209999,58.764999,60.18,660600,56.099506
"2013-08-21",59.990002,60.205002,58.889999,59.095001,850800,55.088066
"2013-08-22",59.115002,60.740002,58.845001,60.645,596400,56.532978
"2013-08-23",60.555,61.115002,60.224998,60.5,614000,56.397804
"2013-08-26",60.68,61.115002,60.255001,60.775002,389600,56.654167
"2013-08-27",60.02,60.66,59.764999,60.174999,641200,56.094841
"2013-08-28",60.035,60.555,59.884998,59.900002,339600,55.838497
"2013-08-29",60.25,62.314999,60.150002,61.889999,1208800,57.693562
"2013-08-30",62.060001,62.060001,60.75,61.185001,889600,57.036373
"2013-09-03",62.080002,62.244999,60.25,60.735001,1278600,56.616875
"2013-09-04",60.985001,61.985001,60.580002,61.860001,675600,57.665588
"2013-09-05",61.75,62.474998,61.630001,62.355,894600,58.127029
