"","CHK.Open","CHK.High","CHK.Low","CHK.Close","CHK.Volume","CHK.Adjusted"
"2014-05-22",26.66036,26.773888,26.376537,26.442762,9241600,25.956299
"2014-05-23",26.490067,26.575212,26.121098,26.187323,9075900,25.705559
"2014-05-27",26.291391,26.821192,26.206244,26.79281,9931900,26.299908
"2014-05-28",26.821192,26.934721,26.546831,26.877956,9204300,26.383486
"2014-05-29",26.849575,27.341532,26.650898,27.332071,9279800,26.829248
"2014-05-30",27.152317,27.284769,26.802271,27.17124,7446800,26.671375
"2014-06-02",27.209082,27.82403,27.114475,27.729424,9419400,27.21929
"2014-06-03",27.757805,27.890255,27.596973,27.672659,7360800,27.163568
"2014-06-04",27.653736,27.852413,27.455061,27.710501,6229800,27.200714
"2014-06-05",27.748344,28.297068,27.483444,28.259224,13384600,27.739342
"2014-06-06",28.287607,28.297068,28.022705,28.117313,4951100,27.600042
"2014-06-09",28.372753,28.382214,27.937559,27.984863,6150200,27.470028
"2014-06-10",27.899715,27.984863,27.625355,27.644276,6563100,27.13571
"2014-06-11",27.606434,28.495743,27.578051,28.410597,8584900,27.88793
"2014-06-12",28.486282,29.139072,28.438978,28.845791,11102100,28.315117
"2014-06-13",28.902554,28.921476,28.533587,28.826868,5664100,28.296545
"2014-06-16",28.940397,29.006622,28.751183,28.807947,7308800,28.277971
"2014-06-17",28.732262,28.949858,28.628193,28.902554,5315700,28.370836
"2014-06-18",28.883633,29.101231,28.713339,29.044466,5915100,28.510139
"2014-06-19",29.016083,29.176916,28.826868,29.063387,6368600,28.528711
"2014-06-20",29.167456,29.526962,29.035006,29.22422,11171100,28.686586
"2014-06-23",29.233681,29.7351,29.110691,29.61211,8651900,29.067341
"2014-06-24",29.60265,29.791864,28.590349,28.637653,11336700,28.110811
"2014-06-25",28.817408,29.35667,28.779564,29.34721,8673400,28.807314
"2014-06-26",29.375591,29.385052,28.807947,28.874172,7662200,28.342979
"2014-06-27",28.684958,28.930937,28.571428,28.760643,11456000,28.231537
"2014-06-30",28.789026,29.422895,28.732262,29.403973,8593800,28.863031
"2014-07-01",29.700001,29.92,28.93,29.24,9808800,28.702076
"2014-07-02",29.309999,29.440001,29.049999,29.25,6665100,28.711891
"2014-07-03",29.280001,29.530001,29.110001,29.5,3204300,28.957294
"2014-07-07",29.360001,29.4,27.959999,28.139999,12493400,27.622311
"2014-07-08",28.02,28.65,27.610001,28.610001,11760600,28.083668
"2014-07-09",28.57,29.33,28.530001,29.309999,8702600,28.770788
"2014-07-10",29.08,29.25,28.700001,29.02,7077700,28.486124
"2014-07-11",28.99,29.09,28.139999,28.18,7520900,27.661577
"2014-07-14",28.26,28.57,28.190001,28.26,6440600,27.827005
"2014-07-15",28.190001,28.360001,27.219999,27.459999,8121700,27.039261
"2014-07-16",27.68,27.959999,27.540001,27.84,5578000,27.413439
"2014-07-17",27.690001,27.969999,26.780001,26.82,8661000,26.409067
"2014-07-18",26.959999,27.18,26.84,27,5939000,26.586311
"2014-07-21",26.99,26.99,26.540001,26.76,6348900,26.349987
"2014-07-22",26.719999,27,26.610001,26.85,7459300,26.438608
"2014-07-23",26.940001,27.1,26.629999,27.08,6341100,26.665083
"2014-07-24",27.09,27.58,26.870001,27.299999,8843700,26.881712
"2014-07-25",27.15,27.27,26.889999,27.01,6966300,26.596155
"2014-07-28",27.059999,27.24,26.700001,26.84,8105600,26.428759
"2014-07-29",26.57,27.27,26.35,27.059999,10541400,26.64539
"2014-07-30",26.959999,27.18,26.74,27.01,9507700,26.596155
"2014-07-31",26.860001,26.91,26.370001,26.370001,8819900,25.965963
"2014-08-01",26.35,26.42,25.9,26.07,6492700,25.670559
"2014-08-04",26.190001,26.9,25.959999,26.83,9431300,26.418913
"2014-08-05",26.59,26.68,25.83,26.059999,12331600,25.660711
"2014-08-06",25.540001,26.41,25.49,26.190001,13289400,25.788721
"2014-08-07",26.530001,26.66,25.75,25.93,8447100,25.532703
"2014-08-08",26.02,26.67,25.75,26.59,6623700,26.182592
"2014-08-11",26.82,26.82,26.370001,26.41,5122700,26.005348
"2014-08-12",26.4,26.4,25.67,25.860001,6586900,25.463778
"2014-08-13",25.860001,26.09,25.67,25.75,6002500,25.355461
"2014-08-14",25.870001,25.98,25.41,25.65,6054700,25.256994
"2014-08-15",25.639999,25.84,25.49,25.549999,8566300,25.158524
"2014-08-18",25.719999,25.74,25.379999,25.459999,5811600,25.069902
"2014-08-19",25.6,26.16,25.58,26.15,9090400,25.749331
"2014-08-20",25.9,26.370001,25.799999,26.33,5903700,25.926573
"2014-08-21",26.280001,26.51,25.92,26.459999,5245900,26.054581
"2014-08-22",26.309999,26.450001,26,26.02,4858600,25.621325
"2014-08-25",26.25,26.799999,26.16,26.74,4901300,26.330292
"2014-08-26",26.76,26.91,26.41,26.459999,5424900,26.054581
"2014-08-27",26.41,26.719999,26.360001,26.43,4796600,26.025043
"2014-08-28",26.43,27.139999,26.290001,26.98,7550100,26.566616
"2014-08-29",27.02,27.24,26.709999,27.200001,5177100,26.783243
"2014-09-02",27.1,27.15,26.709999,26.799999,6701300,26.389374
"2014-09-03",26.91,27.08,26.440001,26.49,5757600,26.084124
"2014-09-04",26.58,26.809999,25.940001,26.030001,6389600,25.631172
"2014-09-05",26,26.18,25.860001,26.17,5117600,25.769026
"2014-09-08",26.07,26.07,25.32,25.58,6978200,25.188065
"2014-09-09",25.73,26.17,25.379999,25.59,8094000,25.197912
"2014-09-10",25.52,25.59,24.92,25.530001,9021400,25.138834
"2014-09-11",25.25,25.370001,24.780001,25.35,7488800,24.961592
"2014-09-12",25.280001,25.299999,24.82,24.91,6489100,24.528332
"2014-09-15",24.91,25.219999,24.709999,25.049999,5326300,24.666185
"2014-09-16",25.02,25.459999,24.940001,25.360001,5398000,24.971437
"2014-09-17",25.309999,25.639999,25.27,25.35,5304000,24.961592
"2014-09-18",25.389999,25.42,24.620001,24.77,5588600,24.390476
"2014-09-19",24.84,25,24.620001,24.67,6101800,24.292009
"2014-09-22",24.67,24.700001,24.209999,24.309999,5959300,23.937523
"2014-09-23",24.26,24.52,24.190001,24.26,5708000,23.888292
"2014-09-24",24.23,24.25,23.639999,23.93,9998900,23.563347
"2014-09-25",23.93,24,23.209999,23.34,9525500,22.982389
"2014-09-26",23.27,23.65,23.059999,23.5,5562500,23.139936
"2014-09-29",23.16,23.73,22.959999,23.639999,10219000,23.27779
"2014-09-30",23.6,23.65,22.77,22.99,8149600,22.637751
"2014-10-01",23.02,23.209999,22.299999,22.43,7161800,22.08633
"2014-10-02",22.27,22.360001,21.43,22.23,13222200,21.889395
"2014-10-03",22.290001,22.299999,21.48,21.75,14443300,21.416748
"2014-10-06",21.690001,21.879999,21.27,21.33,13937700,21.003185
"2014-10-07",21.209999,21.42,20.879999,20.93,10313500,20.609312
"2014-10-08",20.82,20.889999,20.120001,20.629999,21215600,20.31391
"2014-10-09",20.42,20.49,19.129999,19.18,23464000,18.886127
"2014-10-10",19.030001,19.610001,18.42,18.969999,23194200,18.76544
"2014-10-13",18.9,19.219999,17.799999,17.83,18287500,17.637735
"2014-10-14",18.030001,18.32,17.389999,17.49,17325300,17.301401
"2014-10-15",16.959999,17.9,16.690001,17.77,23731600,17.578382
"2014-10-16",19.549999,21,19.190001,20.790001,38739800,20.565819
"2014-10-17",20.99,21.209999,19.99,20.16,20884000,19.94261
"2014-10-20",20.16,20.75,20.049999,20.639999,10404000,20.417433
"2014-10-21",20.780001,21.73,20.73,21.66,16580300,21.426434
"2014-10-22",22.08,22.58,21.549999,21.57,25912800,21.337404
"2014-10-23",21.879999,22.280001,21.74,21.790001,13924100,21.555035
"2014-10-24",21.629999,21.74,21.26,21.6,10028100,21.367083
"2014-10-27",21.02,21.09,20.35,20.790001,11017200,20.565819
"2014-10-28",20.940001,21.65,20.75,21.6,7330800,21.367083
"2014-10-29",21.799999,22.190001,21.32,21.59,7609200,21.357191
"2014-10-30",21.5,21.639999,20.969999,21.35,8140900,21.11978
"2014-10-31",21.57,22.219999,21.219999,22.18,9481400,21.940828
"2014-11-03",22.440001,22.84,21.75,21.790001,14199600,21.555035
"2014-11-04",21.459999,21.620001,20.950001,21.290001,10429900,21.060425
"2014-11-05",22.42,23.15,22.049999,22.76,15950600,22.514574
"2014-11-06",22.41,22.860001,21.709999,22.76,13362700,22.514574
"2014-11-07",22.73,24.110001,22.73,23.41,17391500,23.157564
"2014-11-10",23.809999,24.219999,22.620001,22.9,10941000,22.653063
"2014-11-11",22.9,23.719999,22.77,23.43,11120600,23.177349
"2014-11-12",23.139999,23.59,22.959999,23.41,11261600,23.157564
"2014-11-13",23.17,23.17,22.389999,22.709999,14330600,22.465113
"2014-11-14",22.83,23.299999,22.450001,23.209999,11699000,22.959721
"2014-11-17",23.459999,23.719999,22.809999,23.379999,13842900,23.127886
"2014-11-18",23.43,23.48,22.73,23.059999,9034300,22.811338
"2014-11-19",23.34,23.43,22.860001,23.049999,11028600,22.801445
"2014-11-20",23.02,24.129999,23.02,23.950001,9864700,23.691742
"2014-11-21",24.4,24.43,23.82,24.16,13412000,23.899477
"2014-11-24",23.92,24.219999,23.73,24.059999,8262600,23.800554
"2014-11-25",24.1,24.299999,23.4,23.700001,9998500,23.444437
"2014-11-26",23.52,23.549999,22.9,23.040001,10396800,22.791555
"2014-11-28",21.76,21.780001,20.24,20.26,14288300,20.041531
"2014-12-01",19.99,20.299999,19.49,20.07,20059200,19.85358
"2014-12-02",19.799999,20.290001,19.49,19.85,11521000,19.635952
"2014-12-03",19.959999,20.280001,19.67,19.9,14480100,19.685411
"2014-12-04",19.629999,19.879999,19.280001,19.5,8899000,19.289726
"2014-12-05",19.34,19.67,19.139999,19.290001,10935900,19.081991
"2014-12-08",18.98,18.98,18,18.02,18133400,17.825687
"2014-12-09",18.02,18.52,17.889999,18.35,11311600,18.152128
"2014-12-10",17.959999,17.969999,16.9,17.139999,19994900,16.955175
"2014-12-11",17.26,17.620001,16.629999,16.709999,13263900,16.529812
"2014-12-12",16.540001,17.68,16.41,17.24,22559200,17.054096
"2014-12-15",17.450001,17.82,17.1,17.219999,22699600,17.034313
"2014-12-16",17.01,18.309999,16.9,17.450001,15312000,17.261833
"2014-12-17",17.610001,19.08,17.49,18.68,24269400,18.478569
"2014-12-18",19.809999,19.92,18.48,19.139999,17944000,18.933609
"2014-12-19",19.280001,19.889999,18.65,19.860001,23481100,19.645845
"2014-12-22",19,19.200001,18.299999,18.42,20323700,18.221375
"2014-12-23",19.43,20.35,19.200001,20.290001,21976500,20.071209
"2014-12-24",20.190001,20.290001,19.6,19.84,7504400,19.62606
"2014-12-26",20,20.18,19.5,19.709999,7752300,19.497461
"2014-12-29",20,20.16,19.799999,20.01,9109900,19.794228
"2014-12-30",19.799999,20.08,19.51,19.639999,9890600,19.428217
"2014-12-31",19.459999,19.99,19.23,19.57,10677900,19.358971
"2015-01-02",19.42,19.9,19.040001,19.76,13558000,19.546923
"2015-01-05",19.33,19.34,18.42,18.49,13396600,18.290617
"2015-01-06",18,18.73,17.77,17.99,15602200,17.796009
"2015-01-07",18.190001,18.299999,17.77,17.93,9675300,17.736656
"2015-01-08",17.959999,18.700001,17.559999,18.41,15190900,18.211479
"2015-01-09",18.58,18.690001,18.02,18.370001,7982800,18.171913
"2015-01-12",18.23,18.290001,17.629999,17.690001,14880100,17.499245
"2015-01-13",17.709999,18.030001,17.530001,17.85,15322600,17.744789
"2015-01-14",17.48,18.84,17.42,18.76,24634000,18.649426
"2015-01-15",18.85,19.049999,18.07,18.33,17393900,18.22196
"2015-01-16",18.51,19.139999,18.4,19.030001,14035500,18.917835
"2015-01-20",18.440001,19.450001,18.139999,19.08,21904100,18.967539
"2015-01-21",19.27,19.91,19.18,19.870001,11800500,19.752884
"2015-01-22",19.950001,20.049999,18.9,19.620001,13635400,19.504356
"2015-01-23",19.709999,20.16,19.52,19.66,10778100,19.544121
"2015-01-26",19.620001,20.26,19.559999,20.139999,9409800,20.02129
"2015-01-27",20.01,20.379999,19.889999,20.25,9854700,20.130642
"2015-01-28",20.049999,20.07,19.110001,19.129999,12798800,19.017244
"2015-01-29",19.379999,19.49,18.629999,19.209999,10816100,19.096771
"2015-01-30",19,19.48,18.76,19.18,15388900,19.06695
"2015-02-02",19.559999,20.6,19.450001,20.52,16254000,20.399052
"2015-02-03",20.780001,21.49,20.629999,21.01,16716100,20.886164
"2015-02-04",20.59,20.889999,20.200001,20.52,18481600,20.399052
"2015-02-05",20.809999,21.120001,20.549999,20.85,9484500,20.727106
"2015-02-06",21.08,21.219999,20.73,20.790001,14353200,20.667461
"2015-02-09",20.959999,21.24,20.43,20.49,9487900,20.369228
"2015-02-10",20.540001,20.549999,19.879999,20.23,13097800,20.11076
"2015-02-11",20.040001,20.1,19.610001,20.059999,11543500,19.941763
"2015-02-12",20.440001,20.700001,20.379999,20.5,7554400,20.379169
"2015-02-13",20.860001,21.24,20.73,21.08,8157500,20.955751
"2015-02-17",20.93,21.290001,20.77,21.26,10238000,21.134689
"2015-02-18",20.940001,21.17,20.74,20.75,13217600,20.627695
"2015-02-19",20.16,20.58,20.07,20.4,13516300,20.279758
"2015-02-20",20.41,20.65,20.129999,20.299999,12580300,20.180347
"2015-02-23",19.950001,20.040001,19.59,19.709999,13512600,19.593824
"2015-02-24",19.959999,20.049999,19.629999,19.879999,13101500,19.762823
"2015-02-25",18.469999,18.549999,17.540001,17.98,55061000,17.874022
"2015-02-26",17.719999,17.98,17.110001,17.200001,38380200,17.098621
"2015-02-27",17.290001,17.299999,16.629999,16.68,31112500,16.581686
"2015-03-02",16.68,16.709999,16.23,16.6,27736100,16.502157
"2015-03-03",16.6,16.74,16.18,16.200001,25204000,16.104515
"2015-03-04",16.26,16.34,15.32,15.49,38182000,15.398699
"2015-03-05",15.4,15.98,15.07,15.92,27401000,15.826164
"2015-03-06",15.81,16.17,15.07,15.17,40038700,15.080585
"2015-03-09",15.07,15.12,14.22,14.24,32218900,14.156067
"2015-03-10",14.26,14.32,13.68,13.84,29754500,13.758425
"2015-03-11",14.02,14.43,13.94,14.29,31401500,14.205772
"2015-03-12",14.29,14.36,13.9,13.92,20944600,13.837953
"2015-03-13",13.78,13.91,13.48,13.8,21039500,13.71866
"2015-03-16",13.6,13.99,13.47,13.96,17314800,13.877717
"2015-03-17",13.73,13.94,13.67,13.81,14446300,13.728601
"2015-03-18",13.66,14.24,13.55,14.13,27449200,14.046716
"2015-03-19",13.56,13.8,13.38,13.5,31063900,13.420428
"2015-03-20",13.68,13.77,13.6,13.61,27555600,13.529779
"2015-03-23",13.65,14.16,13.63,14.11,27331600,14.026833
"2015-03-24",14.75,14.88,14.16,14.26,43433900,14.175949
"2015-03-25",14.3,14.43,14.15,14.34,20375800,14.255478
"2015-03-26",14.64,14.71,14.13,14.22,24486400,14.136185
"2015-03-27",14.14,14.19,13.81,14.03,21465900,13.947305
"2015-03-30",14.18,14.22,13.71,13.97,17454600,13.887658
"2015-03-31",13.88,14.27,13.81,14.16,15440200,14.076538
"2015-04-01",14.45,14.57,14.27,14.35,21191700,14.265419
"2015-04-02",14.22,14.69,14.2,14.59,32122000,14.504004
"2015-04-06",14.77,15.25,14.7,15.15,20884500,15.060702
"2015-04-07",15.22,15.49,15.02,15.35,17773200,15.259524
"2015-04-08",15.5,15.54,15.06,15.1,17931500,15.010998
"2015-04-09",15.16,15.26,14.94,15.23,19092400,15.140231
"2015-04-10",15.26,15.31,14.9,14.93,13760400,14.842
"2015-04-13",15.01,15.02,14.56,14.77,14108700,14.77
"2015-04-14",14.92,15.34,14.92,15.25,15595900,15.25
"2015-04-15",15.38,16.16,15.16,16.02,29539000,16.02
"2015-04-16",16.040001,16.040001,15.42,15.87,24023700,15.87
"2015-04-17",15.65,15.69,15.36,15.45,17486200,15.45
"2015-04-20",15.47,15.65,15.29,15.3,16507000,15.3
"2015-04-21",15.32,15.39,14.53,14.57,26231900,14.57
"2015-04-22",14.67,14.71,14.29,14.41,24287400,14.41
"2015-04-23",14.47,14.68,14.44,14.54,15650600,14.54
"2015-04-24",14.48,14.7,14.43,14.54,14903300,14.54
"2015-04-27",14.58,14.69,14.34,14.39,14078900,14.39
"2015-04-28",14.43,14.65,14.38,14.55,16752800,14.55
"2015-04-29",14.54,15.11,14.45,15.1,22722200,15.1
"2015-04-30",15.17,15.84,14.75,15.77,35049900,15.77
"2015-05-01",15.79,16.76,15.53,16.540001,38309600,16.540001
"2015-05-04",16.58,16.98,16.129999,16.389999,26189600,16.389999
"2015-05-05",16.68,16.700001,15.82,15.86,26524900,15.86
"2015-05-06",16.379999,16.540001,14.58,14.72,48498900,14.72
"2015-05-07",14.6,14.61,14.16,14.5,29892900,14.5
"2015-05-08",14.72,15.29,14.36,15.28,28358800,15.28
"2015-05-11",15.29,15.4,15,15.18,18424200,15.18
"2015-05-12",15.3,15.76,15.2,15.45,19999400,15.45
"2015-05-13",15.61,15.66,15.11,15.23,19258100,15.23
"2015-05-14",15.28,15.57,15.03,15.09,20685400,15.09
"2015-05-15",15,15.04,14.59,15,21667500,15
"2015-05-18",14.85,14.92,14.55,14.89,15669100,14.89
"2015-05-19",14.8,14.93,14.42,14.57,16912900,14.57
"2015-05-20",14.64,14.91,14.43,14.75,15748300,14.75
"2015-05-21",14.85,15.33,14.82,15.31,14987200,15.31
"2015-05-22",15.13,15.37,15.03,15.06,10244400,15.06
"2015-05-26",14.91,14.96,14.72,14.92,14320100,14.92
"2015-05-27",14.87,15.04,14.68,14.76,14438700,14.76
"2015-05-28",14.72,14.74,14,14.05,24884100,14.05
"2015-05-29",14.09,14.27,13.92,14.11,24784000,14.11
"2015-06-01",14.11,14.14,13.86,13.86,17904400,13.86
"2015-06-02",13.91,14.1,13.85,14.05,20554400,14.05
"2015-06-03",13.93,13.98,13.44,13.56,34225900,13.56
"2015-06-04",13.42,13.47,12.98,13.04,33066400,13.04
"2015-06-05",13.01,13.26,12.89,13.15,26258900,13.15
"2015-06-08",13.15,13.26,12.92,13.16,21611000,13.16
"2015-06-09",13.32,13.43,13.19,13.22,15609100,13.22
"2015-06-10",13.35,13.45,13,13.06,24468700,13.06
"2015-06-11",12.9,12.95,12.45,12.5,40325400,12.5
"2015-06-12",12.44,12.48,12.1,12.25,20365500,12.25
"2015-06-15",12.16,12.53,12.12,12.21,21215700,12.21
"2015-06-16",12.19,12.55,12.11,12.53,18377100,12.53
"2015-06-17",12.61,12.68,12.01,12.09,22290200,12.09
"2015-06-18",12.15,12.23,11.86,11.88,23783600,11.88
"2015-06-19",11.86,11.95,11.55,11.79,32844900,11.79
"2015-06-22",11.77,11.99,11.57,11.89,11966900,11.89
"2015-06-23",11.87,12.06,11.78,11.78,16762000,11.78
"2015-06-24",11.74,11.93,11.55,11.55,15346800,11.55
"2015-06-25",11.38,11.49,11,11.11,28001000,11.11
"2015-06-26",11.06,11.17,11,11.16,21700100,11.16
"2015-06-29",11.29,11.42,10.94,11.03,24389900,11.03
"2015-06-30",11.15,11.31,10.97,11.17,18448800,11.17
"2015-07-01",11.2,11.21,10.5,10.55,21918300,10.55
"2015-07-02",10.69,10.81,10.61,10.77,15908600,10.77
"2015-07-06",10.51,10.78,10.3,10.42,18473100,10.42
"2015-07-07",10.42,11.9,9.94,11.46,42086900,11.46
"2015-07-08",11.22,11.51,10.84,11.31,27221400,11.31
"2015-07-09",11.77,11.88,11.59,11.68,21616100,11.68
"2015-07-10",11.75,11.88,11.27,11.37,17587700,11.37
"2015-07-13",11.28,11.32,10.86,10.9,18576700,10.9
"2015-07-14",10.92,11.39,10.86,11.38,12840400,11.38
"2015-07-15",11.38,11.48,10.94,11.29,13301300,11.29
"2015-07-16",11.4,11.69,11.15,11.58,14035400,11.58
"2015-07-17",11.59,11.59,10.8,10.94,19303300,10.94
"2015-07-20",10.89,10.92,10.23,10.27,13542300,10.27
"2015-07-21",10.07,10.14,9.24,9.29,47720600,9.29
"2015-07-22",9.25,9.49,9,9.05,20136400,9.05
"2015-07-23",9.02,9.23,8.4,8.71,39529000,8.71
"2015-07-24",8.7,8.74,8.2,8.28,25538700,8.28
"2015-07-27",8.28,8.6,8.11,8.37,28063500,8.37
"2015-07-28",8.49,9.09,8.4,9,31642300,9
"2015-07-29",8.92,9.36,8.82,9.15,21560800,9.15
"2015-07-30",9.09,9.29,8.92,8.97,18371000,8.97
"2015-07-31",8.88,9.01,8.62,8.66,15693900,8.66
"2015-08-03",8.56,8.65,8.08,8.15,24318600,8.15
"2015-08-04",8.28,8.43,7.96,8,23458100,8
"2015-08-05",8.25,8.36,6.85,7.03,56650500,7.03
"2015-08-06",7.15,8.44,7.01,8.19,44853000,8.19
"2015-08-07",8.11,9.08,8.11,8.32,38472600,8.32
"2015-08-10",8.4,8.93,8.21,8.63,16344100,8.63
"2015-08-11",8.2,8.41,8.05,8.21,28316400,8.21
