"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"2011-10-31",57.099998,58.709999,57.040001,57.75,2681900,48.914227
"2011-11-01",56.259998,56.439999,54.580002,54.98,3093200,46.568027
"2011-11-02",55.889999,56.23,55.459999,55.82,1812200,47.279518
"2011-11-03",56.279999,57.529999,56.150002,57.380001,2076000,48.60083
"2011-11-04",57.169998,57.349998,56.419998,57.18,1314200,48.431435
"2011-11-07",57.09,58.299999,56.869999,58.240002,1621700,49.329266
"2011-11-08",58.48,58.639999,57.529999,58.529999,1651700,49.574875
"2011-11-09",57.610001,57.959999,56.919998,57.290001,4294700,48.524605
"2011-11-10",58.23,58.57,57.810001,58.060001,2117400,49.176792
"2011-11-11",58.720001,59.669998,58.68,59.299999,1550400,50.22707
"2011-11-14",59.16,59.459999,58.790001,58.849998,1822600,49.845921
"2011-11-15",58.48,59.830002,58.470001,59.450001,1443500,50.354118
"2011-11-16",58.84,59.560001,58.34,58.470001,2164200,49.524059
"2011-11-17",58.23,58.240002,56.32,56.869999,2481800,48.168858
"2011-11-18",57.080002,57.330002,56.360001,56.75,2865800,48.067223
"2011-11-21",55.709999,55.919998,54,55.130001,3186900,46.695084
"2011-11-22",54.75,54.860001,53.900002,54.400002,2898000,46.076782
"2011-11-23",53.41,53.799999,52.959999,52.970001,2444800,45.281754
"2011-11-25",52.779999,54.220001,52.689999,53.419998,1008300,45.666431
"2011-11-28",54.639999,55.43,54.490002,54.82,2185900,46.863235
"2011-11-29",54.959999,55.52,54.82,55.130001,2141700,47.128246
"2011-11-30",56.25,57.349998,56.130001,57.07,2962000,48.786663
"2011-12-01",56.860001,58,56.689999,57.330002,1932400,49.008934
"2011-12-02",57.759998,57.84,56.970001,56.990002,1773900,48.718273
"2011-12-05",57.73,58.18,57,57.419998,2008100,49.085861
"2011-12-06",57.509998,57.900002,57.220001,57.310001,2280100,48.991829
"2011-12-07",56.91,57.080002,56.470001,56.540001,2691200,48.333595
"2011-12-08",56.330002,56.810001,55.59,55.700001,2076800,47.615513
"2011-12-09",55.849998,56.689999,55.73,56.400002,1833100,48.213909
"2011-12-12",56.049999,56.439999,55.68,55.98,1368300,47.854874
"2011-12-13",56.09,56.68,55.09,55.299999,1718100,47.273563
"2011-12-14",55.080002,55.59,55,55.150002,2285700,47.145344
"2011-12-15",55.540001,55.830002,55.259998,55.34,1819100,47.30777
"2011-12-16",55.779999,56.23,55.009998,55.66,3228100,47.581329
"2011-12-19",56.02,56.360001,55.040001,55.16,1294600,47.153889
"2011-12-20",55.91,56.950001,55.91,56.75,1539900,48.513115
"2011-12-21",56.91,57.360001,56.560001,57.099998,1898400,48.812325
"2011-12-22",57.09,58,57.02,57.799999,1446300,49.410709
"2011-12-23",58.080002,58.5,57.650002,58.490002,1382600,50.000561
"2011-12-27",58.259998,58.970001,58.150002,58.860001,1124500,50.316868
"2011-12-28",58.75,58.869999,58.09,58.130001,1289400,49.692814
"2011-12-29",58.310001,58.959999,58.290001,58.889999,887200,50.342499
"2011-12-30",58.77,59.150002,58.459999,58.48,1049000,49.992016
"2012-01-03",59.419998,59.560001,58.66,58.66,1802200,50.145893
"2012-01-04",58.389999,58.810001,57.950001,58.630001,1389600,50.120243
"2012-01-05",58.150002,58.259998,57.310001,58.150002,1794700,49.709911
"2012-01-06",58.09,58.220001,57.720001,57.900002,2405600,49.496193
"2012-01-09",58.040001,58.189999,57.59,57.91,1386000,49.504745
"2012-01-10",58.41,58.900002,58.169998,58.619999,1793400,50.111691
"2012-01-11",58.330002,58.73,58.279999,58.509998,1492600,50.017658
"2012-01-12",58.560001,59.880001,58.560001,59.75,1473900,51.077686
"2012-01-13",59.400002,59.439999,58.720001,58.84,1207600,50.299767
"2012-01-17",59.330002,60.049999,59.200001,59.630001,1717000,50.975098
"2012-01-18",59.549999,60.299999,59.189999,60.169998,1289000,51.436722
"2012-01-19",60.34,61.57,60.169998,61.310001,1947000,52.411251
"2012-01-20",61.310001,61.52,61.07,61.389999,2304600,52.479645
"2012-01-23",61.560001,61.860001,60.32,60.490002,1763800,51.71027
"2012-01-24",60.16,60.16,59.709999,60,1439900,51.291393
"2012-01-25",59.439999,59.810001,58.860001,59.59,2735100,50.940903
"2012-01-26",59.630001,59.66,58.959999,59.32,2732200,50.710098
"2012-01-27",59.049999,59.150002,58.52,58.709999,1431000,50.188629
"2012-01-30",57.990002,58.48,57.919998,58.200001,2323100,49.752655
"2012-01-31",58.09,58.639999,57.93,58.049999,2498500,49.624428
"2012-02-01",58.330002,60.189999,58.330002,59.25,3879500,50.650253
"2012-02-02",58.240002,58.939999,57.880001,58.299999,3033200,49.838139
"2012-02-03",58.880001,58.990002,58.189999,58.310001,3042900,49.846691
"2012-02-06",58.029999,58.82,58.009998,58.799999,1723800,50.265572
"2012-02-07",58.82,59.91,58.759998,59.84,1700600,51.154617
"2012-02-08",59.880001,60.68,59.880001,60.5,2048700,51.718819
"2012-02-09",60.57,60.650002,60.029999,60.209999,1326900,51.470913
"2012-02-10",59.849998,59.900002,59.509998,59.810001,759700,51.128975
"2012-02-13",59.970001,60.389999,59.77,60.299999,1330600,51.547859
"2012-02-14",60.09,60.209999,59.68,60.209999,889000,51.470913
"2012-02-15",60.290001,60.290001,59.549999,59.650002,1407500,50.992203
"2012-02-16",59.830002,59.849998,59.029999,59.68,1773200,51.017841
"2012-02-17",60.049999,60.200001,59.48,60.080002,1125300,51.359783
"2012-02-21",60.110001,60.380001,59.639999,59.860001,1448800,51.171722
"2012-02-22",59.720001,60.34,59.57,60.049999,1624300,51.334141
"2012-02-23",59.349998,59.799999,59.279999,59.619999,1318800,51.394493
"2012-02-24",59.669998,60.779999,59.560001,59.919998,1462100,51.653095
"2012-02-27",59.5,60.57,59.5,60.049999,1401200,51.765167
"2012-02-28",60.040001,60.049999,59.560001,59.889999,1165100,51.627235
"2012-02-29",60,60.290001,59.639999,59.810001,2057600,51.558266
"2012-03-01",60.419998,60.419998,59.669998,60.209999,1376800,51.903084
"2012-03-02",60.07,60.240002,59.59,59.759998,1317200,51.51516
"2012-03-05",59.720001,60.040001,59.610001,59.93,1431400,51.661709
"2012-03-06",59.5,59.959999,59.439999,59.669998,2668400,51.437588
"2012-03-07",59.830002,60.080002,59.549999,59.959999,2146700,51.687569
"2012-03-08",60.07,60.849998,60.07,60.369999,1564700,52.041016
"2012-03-09",60.459999,60.580002,59.970001,60.18,1692100,51.877228
"2012-03-12",60.470001,60.77,60.099998,60.650002,1144400,52.282383
"2012-03-13",60.900002,61.66,60.599998,61.540001,1654100,53.049591
"2012-03-14",61.43,62.110001,61.279999,62.060001,2034500,53.497852
"2012-03-15",62,62.009998,61.400002,61.970001,1794800,53.420261
"2012-03-16",62.049999,62.23,61.740002,61.990002,2965500,53.437496
"2012-03-19",62.099998,62.310001,61.720001,61.869999,1187100,53.334053
"2012-03-20",61.450001,61.599998,60.990002,61.07,1452900,52.644428
"2012-03-21",61.099998,61.310001,60.709999,60.830002,1126200,52.437542
"2012-03-22",60.509998,61.119999,60.189999,60.970001,1629400,52.558231
"2012-03-23",61.080002,61.220001,60.400002,60.57,1377100,52.213413
"2012-03-26",60.860001,61.619999,60.860001,61.529999,1314700,53.04097
"2012-03-27",61.700001,61.75,61.080002,61.130001,1246500,52.696159
"2012-03-28",61.049999,61.279999,60.52,60.849998,1593700,52.454784
"2012-03-29",60.490002,60.98,60.040001,60.889999,1352900,52.489262
"2012-03-30",61.25,61.52,60.790001,61.080002,1493500,52.653053
"2012-04-02",61.189999,62.18,60.959999,61.82,1684100,53.290958
"2012-04-03",62.240002,62.330002,61.040001,61.509998,1588100,53.023724
"2012-04-04",61.23,61.639999,61.040001,61.450001,1456800,52.972004
"2012-04-05",61.150002,61.209999,60.77,60.849998,1545800,52.454784
"2012-04-09",60.299999,60.299999,59.900002,60.029999,1344400,51.747917
"2012-04-10",59.950001,59.950001,59.509998,59.73,2406500,51.489304
"2012-04-11",60.189999,60.459999,60.02,60.189999,1150000,51.885853
"2012-04-12",60.099998,61.389999,60.099998,61.290001,1298000,52.83408
"2012-04-13",61.209999,61.5,60.810001,60.810001,1226800,52.420311
"2012-04-16",61.080002,61.400002,60.830002,61.040001,2860300,52.618576
"2012-04-17",61.299999,62,61.009998,61.77,1080800,53.247856
"2012-04-18",61.900002,62.290001,61.610001,61.919998,1251200,53.377151
"2012-04-19",61.740002,61.849998,60.880001,61.02,1178100,52.60133
"2012-04-20",61.139999,61.91,61.139999,61.810001,1468800,53.282341
"2012-04-23",61.400002,61.799999,60.959999,61.580002,1553800,53.08408
"2012-04-24",61.57,62.799999,61.57,62.73,2252100,54.075413
"2012-04-25",63.540001,65.779999,62.43,63.009998,2632500,54.316765
"2012-04-26",63.060001,63.900002,62.869999,63.439999,2416300,54.687454
"2012-04-27",63.759998,64.279999,63.540001,63.75,2213300,54.954681
"2012-04-30",63.43,63.630001,63.040001,63.279999,1316800,54.549515
"2012-05-01",63.369999,63.799999,62.950001,63.459999,1891900,54.704693
"2012-05-02",62.970001,63.389999,62.900002,63.349998,1691900,54.609875
"2012-05-03",63.259998,63.310001,62.709999,62.84,1357900,54.170235
"2012-05-04",62.610001,62.939999,61.900002,61.900002,1251300,53.359921
"2012-05-07",61.700001,61.93,61.48,61.779999,1508300,53.256485
"2012-05-08",61.389999,61.459999,60.91,61.369999,1845400,52.903042
"2012-05-09",60.900002,61.299999,60.470001,60.68,1762000,52.308231
"2012-05-10",61.02,61.240002,60.580002,60.700001,909700,52.325478
"2012-05-11",60.400002,60.59,59.720001,59.91,2389700,51.644474
"2012-05-14",59.540001,60.41,59.25,60.110001,1847900,51.816879
"2012-05-15",59.98,60.139999,59.720001,59.799999,2039800,51.549648
"2012-05-16",60.169998,60.32,59.57,59.57,1517300,51.351387
"2012-05-17",59.549999,59.830002,58.490002,58.5,1721500,50.429001
"2012-05-18",58.75,58.93,57.98,58.080002,1443700,50.066956
"2012-05-21",58.279999,59.009998,58.139999,58.990002,1330300,50.85141
"2012-05-22",59.07,59.57,58.830002,59.099998,1575900,50.946232
"2012-05-23",58.459999,58.720001,57.610001,58.639999,1260100,51.024532
"2012-05-24",59.02,59.07,58.09,58.810001,1510000,51.172466
"2012-05-25",58.189999,59.209999,58.189999,58.5,1056900,50.902714
"2012-05-29",58.689999,59.220001,58.689999,58.98,1170400,51.320385
"2012-05-30",58.540001,59.310001,58.529999,58.849998,1370000,51.207253
"2012-05-31",58.889999,59.25,58.639999,58.75,2075400,51.120247
"2012-06-01",58.150002,58.200001,57.419998,57.419998,1496100,49.962967
"2012-06-04",57.5,57.790001,56.900002,57.110001,1706400,49.693237
"2012-06-05",56.939999,57.41,56.59,57.290001,1281600,49.849865
"2012-06-06",57.599998,58.619999,57.32,58.59,4115500,50.981026
"2012-06-07",59.200001,59.919998,59.169998,59.349998,1491900,51.642338
"2012-06-08",59.130001,59.77,59.009998,59.77,1304200,52.007778
"2012-06-11",60.119999,60.330002,59.220001,59.279999,1154000,51.581417
"2012-06-12",59.580002,60,59.32,59.93,1685600,52.146999
"2012-06-13",59.75,60.259998,59.48,59.75,1918400,51.990383
"2012-06-14",59.889999,61.07,59.59,60.529999,2198400,52.669083
"2012-06-15",60.93,61.200001,60.650002,61.18,1734200,53.234673
"2012-06-18",60.900002,61.740002,60.82,61.52,975000,53.530514
"2012-06-19",61.849998,62.57,61.650002,62.240002,1385600,54.157005
"2012-06-20",62.25,62.549999,61.830002,62.290001,1934400,54.200527
"2012-06-21",62.279999,62.529999,61.779999,61.84,1668900,53.808956
"2012-06-22",62.18,62.330002,61.669998,62.110001,1539400,54.043896
"2012-06-25",62.07,62.07,61.27,61.48,1573400,53.495708
"2012-06-26",61.689999,61.709999,60.790001,61.080002,1550200,53.147663
"2012-06-27",60.740002,62.43,60.740002,62.130001,1279000,54.061302
"2012-06-28",61.669998,61.810001,61.189999,61.73,1354300,53.713249
"2012-06-29",62.360001,63.799999,62.360001,63.790001,1706800,55.505722
"2012-07-02",63.849998,64.050003,63.150002,63.540001,1299800,55.288193
"2012-07-03",63.599998,64.18,63.470001,63.939999,654000,55.636234
"2012-07-05",63.779999,64.129997,63.650002,63.93,923800,55.627544
"2012-07-06",63.439999,63.560001,63,63.470001,902200,55.227268
"2012-07-09",63.48,63.709999,63.130001,63.610001,840400,55.349087
"2012-07-10",63.82,64.290001,62.799999,63.080002,1020100,54.887936
"2012-07-11",63.209999,63.23,62.610001,62.82,1219100,54.661694
"2012-07-12",62.490002,62.720001,61.860001,62.16,1030300,54.087395
"2012-07-13",62.52,63.790001,62.369999,63.790001,1138300,55.505722
"2012-07-16",63.529999,63.759998,63.049999,63.490002,885600,55.244671
"2012-07-17",63.57,64.300003,62.970001,64.129997,989500,55.801556
"2012-07-18",63.900002,65.190002,63.900002,65.120003,1031100,56.662998
"2012-07-19",64.879997,65.349998,64.5,65.120003,1141000,56.662998
"2012-07-20",64.459999,65.339996,64.419998,64.760002,957800,56.349743
"2012-07-23",64.040001,64.269997,63.669998,63.759998,1856700,55.479614
"2012-07-24",63.48,64.32,62.93,64.18,2366300,55.845078
"2012-07-25",64.300003,64.379997,63.23,63.91,2344900,55.610123
"2012-07-26",65.160004,65.470001,64.190002,64.800003,2887800,56.384544
"2012-07-27",65.089996,66.040001,64.68,65.800003,2370200,57.254692
"2012-07-30",65.650002,66.800003,65.110001,66.760002,2525800,58.090008
"2012-07-31",66.489998,66.68,66.099998,66.199997,2090700,57.602726
"2012-08-01",66.389999,66.690002,65.790001,65.839996,1633600,57.289471
"2012-08-02",65.629997,65.949997,64.730003,65.610001,1513800,57.089352
"2012-08-03",66.760002,66.839996,66.300003,66.370003,1475900,57.75066
"2012-08-06",66.690002,66.720001,66.099998,66.309998,1257400,57.698452
"2012-08-07",66.669998,67.330002,66.459999,67.199997,1358300,58.472858
"2012-08-08",66.989998,68.019997,66.75,67.849998,1798600,59.038437
"2012-08-09",67.599998,68.550003,67.510002,68.400002,1736800,59.51704
"2012-08-10",68.18,68.540001,67.949997,68.5,973200,59.604038
"2012-08-13",68.330002,68.760002,67.730003,68.669998,1408000,59.751972
"2012-08-14",69.010002,69.019997,68.230003,68.360001,849300,59.48222
"2012-08-15",68.050003,68.449997,67.849998,68.279999,887900,59.412598
"2012-08-16",68.279999,68.889999,68.239998,68.790001,1033000,59.856373
"2012-08-17",68.919998,69.370003,68.709999,69.32,1230800,60.317539
"2012-08-20",69.379997,69.879997,69.279999,69.75,1463100,60.6917
"2012-08-21",69.860001,70.199997,69.379997,69.519997,1935600,60.491566
"2012-08-22",69.309998,69.489998,68.169998,68.339996,2171800,59.464821
"2012-08-23",67.419998,67.650002,66.660004,66.919998,2277100,58.701649
"2012-08-24",66.82,67.5,66.629997,67.400002,1758800,59.122715
"2012-08-27",67.540001,67.769997,67.07,67.110001,1319000,58.868332
"2012-08-28",66.940002,67.040001,66.209999,66.910004,2142000,58.692898
"2012-08-29",67.169998,67.489998,67,67.25,1416300,58.991131
"2012-08-30",66.949997,67.160004,66.529999,66.559998,1242700,58.385876
"2012-08-31",66.949997,67.459999,66.529999,66.889999,1060800,58.675354
"2012-09-04",66.889999,67.07,66.029999,66.75,1159700,58.552536
"2012-09-05",66.709999,67.040001,66.18,66.519997,1650900,58.35078
"2012-09-06",67.07,68.120003,66.980003,67.690002,1599300,59.377098
"2012-09-07",67.699997,67.769997,67.129997,67.370003,1295400,59.096416
"2012-09-10",67.400002,67.410004,66.870003,67.050003,1546200,58.815693
"2012-09-11",67.160004,67.529999,66.940002,67.419998,1099500,59.140251
"2012-09-12",67.769997,68.269997,67.57,67.93,1319700,59.587624
"2012-09-13",66.769997,67.290001,65.449997,67.010002,3055300,58.780609
"2012-09-14",66.910004,67.230003,65.900002,66.330002,2382600,58.184109
"2012-09-17",66.150002,66.699997,66.010002,66.480003,1856900,58.315697
"2012-09-18",66.389999,66.889999,66.059998,66.889999,1615000,58.675354
"2012-09-19",66.889999,67.059998,66.139999,66.900002,1926300,58.684116
"2012-09-20",66.669998,67,66.269997,66.940002,1455100,58.719204
"2012-09-21",66.900002,67.260002,66.800003,66.889999,2174500,58.675354
"2012-09-24",66.5,66.809998,65.75,66.559998,1382900,58.385876
"2012-09-25",66.739998,66.790001,65.660004,65.790001,1541900,57.710442
"2012-09-26",65.839996,66.489998,65.82,66.190002,1441300,58.061314
"2012-09-27",66.559998,66.699997,65.970001,66.470001,942900,58.306927
"2012-09-28",66.199997,66.650002,65.580002,66.43,1107700,58.271835
"2012-10-01",66.599998,67.959999,66.400002,67.580002,1987100,59.280605
"2012-10-02",67.800003,67.910004,67.059998,67.860001,1516700,59.526218
"2012-10-03",67.949997,68.25,67.620003,68.080002,1594400,59.7192
"2012-10-04",68.300003,68.93,68.190002,68.790001,2454100,60.342007
"2012-10-05",69.230003,69.800003,68.989998,69.410004,1622700,60.885872
"2012-10-08",69.239998,69.559998,68.959999,69.089996,1348300,60.60516
"2012-10-09",69.110001,69.559998,68.690002,69,1268700,60.526211
"2012-10-10",69.010002,69.010002,68.059998,68.209999,1378200,59.833229
"2012-10-11",68.68,69.230003,68.57,68.639999,770700,60.21043
"2012-10-12",68.720001,69.389999,68.489998,68.82,924800,60.368328
"2012-10-15",68.809998,69.540001,68.809998,69.459999,883800,60.929722
"2012-10-16",69.629997,70.580002,69.610001,70.360001,1101100,61.7192
"2012-10-17",70.489998,70.790001,70.099998,70.599998,1028100,61.929718
"2012-10-18",70.489998,71.25,70.32,71.129997,822800,62.39463
"2012-10-19",70.650002,70.730003,69.910004,70.269997,1285500,61.640255
"2012-10-22",70.260002,70.43,69.610001,70.199997,966200,61.578846
"2012-10-23",69.709999,69.989998,68.940002,69.660004,1189000,61.105167
"2012-10-24",70.260002,70.989998,68.879997,69.330002,1810500,60.815708
"2012-10-25",70,70.260002,68.419998,69.040001,1448800,60.56131
"2012-10-26",69.050003,69.690002,67.93,68.019997,2450500,59.66658
"2012-10-31",68.32,69.82,67.879997,68.690002,1956200,60.254288
"2012-11-01",68.830002,69.650002,68.349998,68.919998,1709100,60.456047
"2012-11-02",69.32,69.709999,68.910004,68.980003,1463400,60.508675
"2012-11-05",68.580002,69.139999,68.099998,68.959999,1243500,60.491123
"2012-11-06",69.019997,70.839996,68.93,69.879997,2647600,61.298145
"2012-11-07",68.959999,68.959999,65.550003,66.699997,3622100,58.508678
"2012-11-08",66.489998,66.830002,65.410004,65.419998,2510100,57.385868
"2012-11-09",65.290001,66.18,64.650002,65.599998,2043300,57.543766
"2012-11-12",65.599998,65.959999,64.639999,65.400002,1686200,57.368332
"2012-11-13",65.139999,65.93,64.980003,65.370003,1668100,57.342018
"2012-11-14",65.290001,65.690002,63.41,63.59,1639000,55.780613
"2012-11-15",63.470001,63.709999,63.080002,63.23,2139600,55.464817
"2012-11-16",63.52,63.880001,62.799999,63.57,2587500,55.763069
"2012-11-19",64.220001,64.730003,64.019997,64.720001,1450100,56.771835
"2012-11-20",64.639999,65.160004,64.309998,65.080002,1507800,57.087631
"2012-11-21",64.980003,65.019997,64.480003,64.93,1510500,57.441498
"2012-11-23",65.110001,65.410004,64.910004,65.360001,766400,57.821899
"2012-11-26",65.040001,65.349998,64.709999,64.989998,1760000,57.494572
"2012-11-27",65.029999,65.93,64.849998,65.330002,1569800,57.795368
"2012-11-28",65.169998,66.129997,64.82,66.059998,1317900,58.441181
"2012-11-29",66.239998,66.82,66.010002,66.650002,1331900,58.963123
"2012-11-30",67.290001,67.290001,66.43,66.699997,1882800,59.007362
"2012-12-03",66.919998,67.029999,65.769997,65.790001,1384200,58.202301
"2012-12-04",65.779999,66.779999,65.5,66.650002,1892600,58.963123
"2012-12-05",66.580002,67.150002,65.830002,66.760002,1778400,59.06044
"2012-12-06",66.690002,67.269997,66.279999,67.269997,1976200,59.51162
"2012-12-07",67.360001,67.699997,66.870003,67.529999,1063600,59.741627
"2012-12-10",67.300003,68.239998,67.040001,68.040001,1185500,60.192806
"2012-12-11",68.309998,68.910004,67.889999,67.949997,1590900,60.11319
