"","AMG.Open","AMG.High","AMG.Low","AMG.Close","AMG.Volume","AMG.Adjusted"
"2016-08-12",142.729996,143.460007,141.770004,143.130005,298900,139.851624
"2016-08-15",143.949997,144.520004,143.309998,143.880005,236200,140.584442
"2016-08-16",143.429993,143.429993,141.210007,141.259995,443700,138.02446
"2016-08-17",141.169998,142.110001,140.910004,141.800003,429900,138.552109
"2016-08-18",141.520004,142.919998,141.339996,141.75,277600,138.503235
"2016-08-19",141.160004,142.169998,140.449997,141.729996,267500,138.483719
"2016-08-22",141.320007,141.320007,140,140.720001,377900,137.496826
"2016-08-23",141.820007,144.389999,141.169998,143.649994,468200,140.359726
"2016-08-24",143.550003,144.059998,140.960007,141.210007,581600,137.975601
"2016-08-25",140.570007,142.039993,139.320007,140.339996,371600,137.125549
"2016-08-26",141.029999,142.679993,140.470001,142.490005,442800,139.226273
"2016-08-29",142.779999,144.289993,142.179993,142.369995,333100,139.109024
"2016-08-30",142.610001,143.889999,142.470001,143.75,261600,140.457428
"2016-08-31",144.110001,144.539993,141.419998,142.050003,437500,138.796356
"2016-09-01",142.330002,142.610001,138.259995,139.809998,473500,136.607651
"2016-09-02",140.610001,141.029999,139.589996,140.449997,321700,137.233017
"2016-09-06",140.800003,142.339996,139.880005,141.809998,567700,138.561859
"2016-09-07",141.770004,147.910004,141.770004,147.710007,876600,144.326721
"2016-09-08",147.559998,148.699997,145.960007,147.529999,458700,144.150864
"2016-09-09",146.169998,147.309998,144.009995,144.009995,458500,140.711472
"2016-09-12",142.330002,148.199997,142.080002,147.679993,471800,144.297379
"2016-09-13",145.199997,146.320007,143.979996,144.759995,484000,141.44429
"2016-09-14",144.380005,145.059998,142.679993,143.910004,337500,140.613785
"2016-09-15",143.809998,147.309998,143.809998,146.740005,380400,143.378967
"2016-09-16",145.529999,146.5,143.919998,144.550003,751800,141.239105
"2016-09-19",145.220001,148.639999,144.149994,145.190002,535300,141.864471
"2016-09-20",146.759995,146.759995,142.759995,142.850006,450300,139.578049
"2016-09-21",143.589996,145.050003,142.509995,144.630005,313900,141.317276
"2016-09-22",146.410004,147.710007,145.279999,147.289993,342400,143.916321
"2016-09-23",146.179993,147.289993,144.369995,144.429993,239400,141.121841
"2016-09-26",142.669998,143.940002,140.75,141.160004,359200,137.926743
"2016-09-27",140,142.100006,139.429993,141.720001,329800,138.473923
"2016-09-28",142.600006,143.839996,141.869995,143.660004,303300,140.369476
"2016-09-29",142.960007,145.100006,140.419998,140.610001,483100,137.389328
"2016-09-30",142.710007,145.270004,141.289993,144.699997,581900,141.385666
"2016-10-03",144.190002,147.149994,143.940002,146.399994,527000,143.046677
"2016-10-04",146.660004,148.5,146.279999,147.070007,671500,143.701416
"2016-10-05",147.5,153.160004,147.5,152.789993,839900,149.290375
"2016-10-06",153.149994,154.679993,152.149994,154.440002,811000,150.902557
"2016-10-07",154,154.259995,151.860001,153.059998,423000,149.554184
"2016-10-10",154.410004,154.860001,151.259995,151.270004,363800,147.805191
"2016-10-11",150.869995,150.869995,145.949997,146.639999,734800,143.281235
"2016-10-12",146.759995,147.699997,145.610001,145.809998,469100,142.47023
"2016-10-13",143.350006,143.479996,140.360001,142.630005,539400,139.363083
"2016-10-14",144.740005,145.600006,141.619995,142.339996,369400,139.079727
"2016-10-17",142.759995,142.860001,139.660004,139.820007,397800,136.617416
"2016-10-18",142.110001,142.410004,140.110001,141.389999,393900,138.151459
"2016-10-19",141.869995,142.610001,141.100006,141.779999,274800,138.532532
"2016-10-20",141.369995,142.839996,140.449997,140.979996,342300,137.750885
"2016-10-21",139.259995,141.490005,138.919998,141.369995,667100,138.131943
"2016-10-24",143.070007,144.160004,142.449997,142.710007,457400,139.441269
"2016-10-25",142.460007,143.410004,140.830002,141.770004,259700,138.522766
"2016-10-26",140.649994,142.309998,140.139999,140.979996,340500,137.750885
"2016-10-27",142.220001,142.220001,137.970001,138.919998,727400,135.738068
"2016-10-28",139.070007,139.679993,135.220001,137.839996,727500,134.6828
"2016-10-31",139.800003,139.899994,132.520004,132.660004,1026300,129.621445
"2016-11-01",133.130005,135.179993,131.940002,134.339996,699200,131.262955
"2016-11-02",133.399994,133.919998,130.630005,131.570007,538600,128.556412
"2016-11-03",131.820007,133.710007,131.460007,132.860001,624900,129.816849
"2016-11-04",132.149994,133.860001,131.589996,132.289993,720800,129.259918
"2016-11-07",135.800003,137.570007,132.339996,133.029999,995500,129.982956
"2016-11-08",132.470001,132.679993,130.479996,131.75,461700,128.732269
"2016-11-09",131.860001,140.050003,131.770004,139.320007,672000,136.12886
"2016-11-10",140.940002,152.520004,140.940002,147.729996,1639900,144.346237
"2016-11-11",146.539993,147.899994,142.369995,144.330002,671400,141.024139
"2016-11-14",146.240005,149.130005,142.649994,143.440002,783900,140.154526
"2016-11-15",142.690002,143.380005,139.149994,142.779999,768900,139.509659
"2016-11-16",141.610001,143.520004,139.869995,142.929993,363000,139.656174
"2016-11-17",142.949997,144.199997,141.440002,142.600006,357600,139.333786
"2016-11-18",142.5,142.699997,140.429993,140.630005,443900,137.408875
"2016-11-21",141.559998,143.740005,141.190002,143.550003,502300,140.262024
"2016-11-22",143.940002,145.529999,143.410004,145.380005,595500,142.05011
"2016-11-23",145.380005,147.600006,144.130005,147.199997,562100,143.828415
"2016-11-25",147.220001,149.990005,147.220001,148.589996,245800,145.186569
"2016-11-28",147.419998,147.850006,145.539993,146.429993,800900,143.076019
"2016-11-29",146.5,147.389999,144.490005,145,689400,141.678787
"2016-11-30",147.100006,148.660004,146.800003,148.100006,592200,144.707794
"2016-12-01",149.009995,151.089996,148.220001,148.440002,599800,145.039993
"2016-12-02",148.300003,148.809998,146.419998,147.080002,484800,143.711151
"2016-12-05",149.210007,151.100006,149.029999,149.990005,443800,146.55452
"2016-12-06",150.759995,153.740005,150.100006,153.600006,447200,150.081818
"2016-12-07",153.210007,158.5,153.119995,157.809998,588700,154.195358
"2016-12-08",159.110001,162.419998,157.029999,161.380005,662100,157.68364
"2016-12-09",161.460007,162.550003,160.410004,161.110001,477400,157.4198
"2016-12-12",160.610001,162.850006,158.309998,158.380005,673200,154.752335
"2016-12-13",158.949997,161.25,158.539993,160.729996,693000,157.048477
"2016-12-14",159.289993,160.600006,154.550003,154.820007,701500,151.27388
"2016-12-15",155.460007,157.220001,151,151.389999,1008900,147.922424
"2016-12-16",151.070007,153.020004,148.300003,148.490005,936600,145.088837
"2016-12-19",147.639999,149.100006,145.020004,146.25,562400,142.900162
"2016-12-20",147.720001,148.270004,146.039993,146.979996,539300,143.613434
"2016-12-21",146.710007,148.089996,144.690002,147.300003,683100,143.926132
"2016-12-22",147.369995,147.899994,145.199997,145.880005,361300,142.538635
"2016-12-23",145.75,145.889999,143.119995,143.979996,334200,140.682144
"2016-12-27",144.660004,145.410004,144.100006,145.050003,392100,141.727646
"2016-12-28",145,145.119995,142.960007,143.669998,429000,140.379257
"2016-12-29",143.5,145.399994,143.039993,143.929993,495700,140.633286
"2016-12-30",144.940002,146.210007,144.369995,145.300003,669800,141.971924
"2017-01-03",147.720001,148.949997,144.399994,145.789993,625000,142.450699
"2017-01-04",145.929993,149.940002,145.490005,149.410004,649000,145.987823
"2017-01-05",149.050003,149.970001,145.539993,147.580002,418700,144.199707
"2017-01-06",148.100006,148.800003,146.190002,147.25,455900,143.877258
"2017-01-09",145.779999,147,143.029999,143.429993,463100,140.14473
"2017-01-10",143.429993,144.160004,142.529999,143.270004,541900,139.988434
"2017-01-11",143.199997,145.25,142.75,145.220001,500100,141.893753
"2017-01-12",144.279999,144.600006,140.850006,143.580002,565600,140.291336
"2017-01-13",144.330002,146.429993,143.259995,143.529999,495600,140.242447
"2017-01-17",142.720001,143.520004,141.210007,141.389999,937600,138.151459
"2017-01-18",141.720001,142.080002,139.520004,142.029999,981600,138.776825
"2017-01-19",142.199997,143.220001,140.75,141.339996,344000,138.102646
"2017-01-20",142.100006,143.679993,142.100006,143.490005,383100,140.203369
"2017-01-23",142.789993,143.779999,141.580002,142.860001,570500,139.587814
"2017-01-24",143.850006,146.160004,143.399994,144.860001,556800,141.541992
"2017-01-25",145.960007,146.360001,144.119995,145.699997,589000,142.362762
"2017-01-26",146.490005,146.490005,143.419998,144.470001,755200,141.160934
"2017-01-27",144.059998,144.75,142.199997,144.449997,549700,141.141373
"2017-01-30",144.179993,151.820007,143.070007,151.320007,1380300,147.854034
"2017-01-31",152.229996,153.589996,150.199997,152.360001,1065800,148.870209
"2017-02-01",153.580002,157.119995,152.210007,156.580002,1081500,152.99353
"2017-02-02",155.130005,157.029999,154.229996,154.960007,826800,151.410645
"2017-02-03",157.899994,158.899994,156.600006,158.130005,1156300,154.508057
"2017-02-06",157,159.240005,157,157.649994,651900,154.039017
"2017-02-07",158.970001,161.110001,158.710007,160.539993,724100,157.062088
"2017-02-08",160.059998,161.699997,159.119995,161.490005,732800,157.991516
"2017-02-09",162.720001,164.300003,161.190002,163.860001,785000,160.310181
"2017-02-10",165,168.169998,164.070007,167.619995,713300,163.988724
"2017-02-13",168.5,168.910004,166.679993,167.320007,418300,163.695236
"2017-02-14",166.539993,167.940002,166.259995,167.679993,582500,164.047455
"2017-02-15",168,170.699997,167.800003,170.330002,566900,166.640015
"2017-02-16",170.470001,170.699997,167.339996,167.899994,433900,164.262619
"2017-02-17",166.320007,169.330002,165.630005,168.419998,347800,164.771393
"2017-02-21",168.75,171.179993,168.75,170.910004,378400,167.207474
"2017-02-22",169.669998,170.839996,168.759995,169.419998,436800,165.74968
"2017-02-23",169.869995,170.350006,167.889999,169.259995,346900,165.593201
"2017-02-24",167.979996,168.490005,166.050003,168.029999,472700,164.389832
"2017-02-27",167.929993,169.589996,167.029999,168.960007,344800,165.299698
"2017-02-28",168.270004,169.220001,166.410004,167.929993,445500,164.291977
"2017-03-01",171.110001,171.649994,168.740005,169.309998,397600,165.64209
"2017-03-02",169.649994,169.949997,167.149994,168.199997,463600,164.556198
"2017-03-03",168.520004,170.289993,168.070007,168.75,439200,165.094238
"2017-03-06",166.800003,168.570007,166.330002,167.190002,447200,163.568054
"2017-03-07",166.559998,167.860001,165.729996,166.559998,364100,162.951691
"2017-03-08",167.929993,169.610001,166.149994,166.350006,273600,162.746231
"2017-03-09",167.240005,167.899994,164.240005,165.300003,399100,161.718979
"2017-03-10",166.660004,166.919998,163.660004,163.899994,553500,160.349319
"2017-03-13",164,164.380005,162.279999,163.800003,622700,160.251495
"2017-03-14",163.059998,164.630005,161.389999,164.289993,309800,160.73085
"2017-03-15",165.539993,166.809998,163.550003,165.860001,492700,162.266876
"2017-03-16",166.820007,168.490005,165.800003,166,306300,162.403824
"2017-03-17",166.470001,166.470001,162.470001,162.809998,819600,159.282913
"2017-03-20",162.940002,163.639999,160.800003,162.029999,404600,158.519821
"2017-03-21",163.520004,163.520004,158.449997,159.289993,455800,155.839188
"2017-03-22",158.589996,160.240005,157.479996,159.220001,394300,155.770706
"2017-03-23",159.289993,161.139999,158.100006,158.889999,273300,155.447815
"2017-03-24",159.399994,160.910004,157.979996,158.860001,303800,155.418488
"2017-03-27",156.149994,159.240005,155.270004,159,312700,155.555466
"2017-03-28",158.830002,164.850006,158.169998,163.699997,460500,160.153641
"2017-03-29",162.860001,163.660004,160.619995,162.869995,372100,159.341629
"2017-03-30",162.160004,164.389999,162.039993,163.940002,287600,160.388458
"2017-03-31",163.289993,164.929993,162.839996,163.940002,380900,160.388458
"2017-04-03",164.240005,164.979996,161.119995,162.970001,393000,159.439468
"2017-04-04",161.860001,163.199997,159.380005,160.089996,357900,156.621872
"2017-04-05",161.309998,162.679993,158.839996,159.199997,279700,155.751129
"2017-04-06",159.350006,161.759995,158.729996,160.630005,258300,157.150177
"2017-04-07",159.470001,161.910004,159.470001,160.809998,322000,157.326233
"2017-04-10",160.460007,161.990005,159.770004,161.190002,260600,157.698029
"2017-04-11",160.619995,162.669998,159.179993,162.619995,296200,159.097031
"2017-04-12",163.169998,163.419998,161.190002,162.25,288400,158.735046
"2017-04-13",161.440002,163.770004,160.660004,161.279999,294100,157.786072
"2017-04-17",161.470001,164.139999,161.470001,163.940002,230300,160.388458
"2017-04-18",162.399994,163.399994,160.320007,161.789993,324800,158.285019
"2017-04-19",163.119995,164.309998,162.270004,162.770004,289300,159.24379
"2017-04-20",163.919998,165,162.389999,164.580002,249700,161.014603
"2017-04-21",164.179993,164.990005,162.949997,163.309998,219200,159.772095
"2017-04-24",167.110001,167.259995,164.759995,166.449997,299600,162.844055
"2017-04-25",166.869995,168.589996,164.679993,166.119995,305400,162.52121
"2017-04-26",166.179993,167.619995,165.789993,165.929993,184200,162.335312
"2017-04-27",166.630005,166.630005,163.970001,165.669998,239300,162.080978
"2017-04-28",165.529999,166.389999,163.990005,165.589996,361900,162.002701
"2017-05-01",162,162.5,155.210007,155.839996,1179400,152.463913
"2017-05-02",155.229996,157.119995,152.669998,154.789993,1066800,151.436661
"2017-05-03",154.050003,155.850006,152.940002,155.309998,472700,151.945419
"2017-05-04",155.369995,157.199997,154.330002,155.429993,486900,152.06279
"2017-05-05",156.039993,156.309998,154.330002,154.710007,627300,151.358398
"2017-05-08",154.830002,155.339996,152.809998,154.039993,525500,150.702911
"2017-05-09",153.369995,154.630005,152.339996,154,563100,150.85965
"2017-05-10",154,154.210007,152.979996,154.039993,484000,150.898819
"2017-05-11",153.050003,153.800003,150.520004,152.419998,588200,149.311859
"2017-05-12",152.050003,154.029999,151.880005,153.580002,477000,150.448212
"2017-05-15",154.039993,155.380005,154.009995,154.75,295000,151.594376
"2017-05-16",154.899994,154.899994,152.970001,154.550003,380400,151.398468
"2017-05-17",154.550003,154.550003,150.449997,151.080002,718600,147.999176
"2017-05-18",150.899994,151.729996,148.809998,149.509995,865200,146.461197
"2017-05-19",149.610001,153.110001,149.080002,152.690002,681300,149.57637
"2017-05-22",153.270004,154.75,152.350006,153.979996,312700,150.840042
"2017-05-23",153.910004,153.910004,151.970001,152.660004,419200,149.546967
"2017-05-24",152.679993,153.100006,151.389999,152.5,447700,149.390228
"2017-05-25",153.410004,154.259995,152.630005,154,499700,150.85965
"2017-05-26",153.600006,154.570007,153.160004,153.919998,442900,150.781281
"2017-05-30",153.520004,154.25,152.800003,153.020004,508900,149.899643
"2017-05-31",153.330002,154.139999,152.160004,153.850006,557600,150.712708
"2017-06-01",154.240005,161.710007,153.720001,160.339996,804700,157.070374
"2017-06-02",160.009995,161.630005,159.160004,161,759300,157.716904
"2017-06-05",159.369995,165.970001,159.369995,161.990005,990200,158.686722
"2017-06-06",160.669998,161.699997,158.570007,159.850006,616300,156.590347
"2017-06-07",160.270004,161.009995,159.070007,160.509995,557300,157.236893
"2017-06-08",160.509995,162.100006,159.5,159.770004,481500,156.511993
"2017-06-09",160.979996,163.009995,159.850006,162.490005,337500,159.176529
"2017-06-12",162.289993,163.5,161.949997,162.149994,400900,158.843445
"2017-06-13",162.699997,162.889999,159.919998,161.850006,313900,158.549576
"2017-06-14",161.179993,163.440002,160.130005,163.25,312100,159.921021
"2017-06-15",161.770004,163.630005,161.089996,163,304600,159.676117
"2017-06-16",163.350006,164.929993,162.179993,164.25,492800,160.90065
"2017-06-19",165.289993,166.539993,163.679993,166.369995,754300,162.977386
"2017-06-20",166.130005,166.479996,165.110001,165.619995,339100,162.242691
"2017-06-21",165.770004,165.770004,161.25,161.860001,394200,158.559372
"2017-06-22",161.220001,163.259995,159.289993,162.050003,328100,158.745529
"2017-06-23",162.360001,162.990005,160.339996,161.270004,1278900,157.981415
"2017-06-26",162.339996,165,161.520004,162.360001,287500,159.049164
"2017-06-27",163.330002,163.899994,161.710007,162.710007,268100,159.392044
"2017-06-28",164.119995,166.949997,163.289993,165.940002,429900,162.556168
