"","ROK.Open","ROK.High","ROK.Low","ROK.Close","ROK.Volume","ROK.Adjusted"
"2007-02-26",64.290001,64.339996,63.290001,63.5,1159500,47.429958
"2007-02-27",63,63.23,61.169998,61.459999,1331600,45.906223
"2007-02-28",61.810001,63.049999,61.5,62.049999,1714900,46.346905
"2007-03-01",61,62.450001,60.509998,62.07,1526100,46.361832
"2007-03-02",61.970001,62.150002,60.779999,60.790001,1242600,45.405781
"2007-03-05",60.790001,61.52,60.32,60.779999,1173400,45.3983
"2007-03-06",61.25,61.799999,61.080002,61.619999,980800,46.025734
"2007-03-07",61.389999,61.970001,60.400002,60.459999,2942100,45.15929
"2007-03-08",60.900002,61.610001,60.810001,61,1416100,45.562622
"2007-03-09",61.400002,61.529999,61.009998,61.389999,1310600,45.853916
"2007-03-12",61.25,61.790001,61.009998,61.240002,746700,45.741905
"2007-03-13",61.040001,61.200001,59.82,59.889999,1613000,44.733547
"2007-03-14",59.950001,60.700001,59.450001,60.470001,1414500,45.166752
"2007-03-15",60.48,60.799999,59.919998,60.040001,1072300,44.845573
"2007-03-16",60.07,60.419998,59.709999,60.040001,1618500,44.845573
"2007-03-19",60.619999,61.130001,60.619999,61,1016100,45.562622
"2007-03-20",61.009998,61.419998,60.810001,61.299999,663900,45.786709
"2007-03-21",61.41,62.32,61.07,62.150002,644000,46.421597
"2007-03-22",62.150002,62.189999,61.25,61.509998,965700,45.943558
"2007-03-23",60.599998,61.93,60.599998,61.529999,903400,45.958496
"2007-03-26",61.529999,61.639999,60.41,61.23,779100,45.734425
"2007-03-27",60.849998,61.139999,60.700001,60.790001,996600,45.405781
"2007-03-28",60.689999,60.799999,60.029999,60.41,626100,45.121941
"2007-03-29",60.700001,60.93,59.700001,60.07,1054200,44.867981
"2007-03-30",60.200001,60.669998,59.610001,59.869999,1022400,44.718601
"2007-04-02",59.990002,61.029999,59.830002,60.950001,1303200,45.525276
"2007-04-03",61.200001,61.869999,61.130001,61.43,736900,45.883812
"2007-04-04",61.32,61.950001,61.27,61.529999,624000,45.958496
"2007-04-05",60.25,60.259998,57.57,58.07,8210000,43.374134
"2007-04-09",58.119999,58.610001,57.900002,58.16,1638100,43.44136
"2007-04-10",58.299999,58.82,57.950001,58.09,1699800,43.389069
"2007-04-11",58.009998,58.400002,57.470001,57.720001,1699700,43.112713
"2007-04-12",57.84,58.439999,57.5,58.299999,1394800,43.545918
"2007-04-13",59.200001,59.200001,57.299999,57.689999,1972500,43.090294
"2007-04-16",57.939999,58.779999,57.93,58.599998,1291200,43.770008
"2007-04-17",58.549999,59.700001,58.32,59.529999,1616000,44.464642
"2007-04-18",59.150002,59.93,59.009998,59.650002,924500,44.554287
"2007-04-19",60.400002,60.400002,58.279999,58.330002,1861800,43.56834
"2007-04-20",58.529999,59.110001,58.419998,58.57,2192200,43.747597
"2007-04-23",58.880001,60.400002,58.860001,59.919998,1203400,44.755951
"2007-04-24",59.84,60.259998,58.82,59.110001,1642300,44.150936
"2007-04-25",59.299999,59.970001,58.5,59.93,1950700,44.763412
"2007-04-26",59.5,60.740002,58.509998,59.119999,4017400,44.158405
"2007-04-27",59.099998,60.459999,58.599998,60.23,1919900,44.987495
"2007-04-30",60.110001,60.779999,59.5,59.540001,1419800,44.472111
"2007-05-01",59.540001,61.09,59.439999,60.759998,1668300,45.383369
"2007-05-02",60.939999,62.220001,60.650002,61.560001,1559500,45.980915
"2007-05-03",61.669998,62.09,61.290001,61.549999,3550000,45.973438
"2007-05-04",62.950001,63.369999,62.290001,62.98,2594600,47.041546
"2007-05-07",63.099998,63.849998,62.939999,63.02,1834900,47.071423
"2007-05-08",63,63.549999,62.75,63.459999,1272200,47.40007
"2007-05-09",63.650002,64.43,63.5,64.230003,845600,47.975204
"2007-05-10",63.720001,64.160004,63.240002,63.240002,1198000,47.449986
"2007-05-11",63.400002,64.400002,63.32,64.400002,838900,48.320351
"2007-05-14",64.25,64.419998,63.330002,63.459999,1466700,47.615055
"2007-05-15",64.150002,64.269997,63.310001,63.5,879300,47.645069
"2007-05-16",63.439999,63.900002,63.189999,63.869999,763500,47.922684
"2007-05-17",63.619999,64.089996,63.450001,63.790001,826500,47.862659
"2007-05-18",63.830002,63.970001,63.279999,63.849998,944200,47.907673
"2007-05-21",63.900002,64.300003,63.700001,64.290001,849500,48.237816
"2007-05-22",64.349998,64.730003,64.18,64.330002,975000,48.267822
"2007-05-23",64.169998,66.620003,63.869999,66.050003,3386000,49.558369
"2007-05-24",66.07,66.889999,65.709999,66,2234700,49.520851
"2007-05-25",65.900002,66.730003,65.5,66.239998,916900,49.700935
"2007-05-29",66.440002,66.900002,66.169998,66.690002,754000,50.038582
"2007-05-30",66.349998,67.889999,66.25,67.809998,1046400,50.878933
"2007-05-31",68.080002,68.57,67.75,68.050003,1700100,51.059021
"2007-06-01",68.050003,68.860001,68.019997,68.300003,691800,51.24659
"2007-06-04",68.050003,68.769997,67.879997,68.580002,794900,51.456665
"2007-06-05",68.389999,68.900002,68.120003,68.660004,776700,51.516701
"2007-06-06",68.25,68.550003,67.720001,67.720001,1151400,50.811394
"2007-06-07",67.169998,67.5,66.029999,66.029999,1305600,49.543365
"2007-06-08",66.029999,66.639999,65.510002,66.639999,1245900,50.001045
"2007-06-11",66.459999,67.18,66.019997,66.739998,785800,50.076096
"2007-06-12",66.449997,67.510002,66.150002,66.5,1157100,49.896023
"2007-06-13",66.949997,68.099998,66.709999,67.989998,1181400,51.013981
"2007-06-14",67.760002,68.900002,67.589996,68.57,1086600,51.449188
"2007-06-15",68.980003,70.129997,68.849998,69.830002,1654300,52.394577
"2007-06-18",70.25,70.709999,69.599998,70.010002,804300,52.529625
"2007-06-19",69.900002,69.949997,69.169998,69.230003,1139800,51.94437
"2007-06-20",69.220001,69.57,68.449997,68.480003,1247000,51.381653
"2007-06-21",68.449997,69.720001,68.349998,69.529999,977000,52.169476
"2007-06-22",68.900002,69.400002,68.110001,68.5,1765600,51.39666
"2007-06-25",68.400002,69.610001,68.110001,68.220001,1199100,51.186539
"2007-06-26",68.470001,69.879997,68.459999,68.809998,1054900,51.629265
"2007-06-27",68.82,69.199997,67.910004,69.190002,1308300,51.914375
"2007-06-28",69.019997,69.800003,68.650002,69.470001,1143900,52.124462
"2007-06-29",69.43,69.769997,69.019997,69.440002,1200700,52.101963
"2007-07-02",69.900002,70.5,69.269997,69.830002,972400,52.394577
"2007-07-03",68.919998,72.260002,68.919998,70.699997,779200,53.04734
"2007-07-05",70.709999,71.300003,69.989998,70.239998,1260100,52.702183
"2007-07-06",70.309998,72.199997,70.010002,72.059998,1479100,54.067764
"2007-07-09",72.199997,73.360001,71.900002,72.25,1585200,54.210312
"2007-07-10",71.970001,72.25,71.25,71.449997,2562300,53.610073
"2007-07-11",71.650002,72.349998,71.370003,71.989998,1819300,54.015247
"2007-07-12",72.910004,73.25,71.989998,73.139999,1267800,54.878124
"2007-07-13",72.889999,73.879997,72.860001,73.610001,888900,55.23077
"2007-07-16",73.849998,74.739998,73.730003,74.230003,843600,55.695976
"2007-07-17",73.940002,74.760002,73.910004,74.510002,954100,55.906052
"2007-07-18",74.32,74.879997,74,74.339996,1334900,55.778488
"2007-07-19",74.510002,75.599998,74.510002,75.519997,827300,56.663857
"2007-07-20",75.160004,75.43,73.160004,73.230003,1547200,54.945652
"2007-07-23",73.889999,74.550003,72.480003,72.660004,2402800,54.517963
"2007-07-24",72.959999,72.959999,69.610001,70.68,2963600,53.032349
"2007-07-25",72.050003,74.849998,70.669998,71.669998,4191300,53.775146
"2007-07-26",71.25,72.239998,69.379997,70.739998,2797100,53.077347
"2007-07-27",70.870003,71.68,70.089996,70.089996,1535600,52.589657
"2007-07-30",71.010002,72,70.150002,71.790001,1328200,53.865189
"2007-07-31",72,72.379997,69.870003,69.989998,1498500,52.514629
"2007-08-01",70.099998,70.800003,69.339996,70.620003,1616000,52.98732
"2007-08-02",70.639999,71.870003,70.410004,71.730003,1921100,53.820179
"2007-08-03",72.610001,72.610001,69.800003,69.800003,1379400,52.372055
"2007-08-06",70.550003,71.379997,69.809998,71.300003,1192200,53.497536
"2007-08-07",70.980003,72.300003,70.18,70.669998,2565900,53.024837
"2007-08-08",71,71.510002,69.160004,69.959999,1806700,52.492104
"2007-08-09",68.190002,68.989998,65.260002,66.879997,2487000,50.390018
"2007-08-10",66.099998,67.169998,65.349998,66.370003,1754500,50.005772
"2007-08-13",67.5,69.980003,66.809998,69.32,2195600,52.228405
"2007-08-14",69.900002,70.279999,68.519997,68.849998,1726200,51.87429
"2007-08-15",68.739998,69.470001,66.57,66.769997,2048200,50.307125
"2007-08-16",65.730003,67.029999,64.279999,66.440002,2788700,50.058514
"2007-08-17",67.5,68.900002,67.25,68.25,2231600,51.422241
"2007-08-20",67.349998,69.25,67.349998,68.690002,2040400,51.753735
"2007-08-21",68.699997,68.809998,67.879997,68.080002,1104400,51.294155
"2007-08-22",68.650002,69.739998,68.5,69.360001,864100,52.258533
"2007-08-23",69.699997,70,67.82,68.550003,852000,51.648277
"2007-08-24",68.459999,70,68.459999,69.980003,876100,52.725685
"2007-08-27",69.940002,70.57,69.849998,70.099998,755300,52.816093
"2007-08-28",69.779999,70,67.260002,67.360001,926100,50.751663
"2007-08-29",67.860001,69.639999,67.650002,69.639999,710700,52.469509
"2007-08-30",68.809998,69.75,68.599998,69.029999,733000,52.009903
"2007-08-31",69.970001,70.900002,69.650002,70.459999,1058500,53.087322
"2007-09-04",70.300003,71.870003,69.959999,71.139999,963700,53.599667
"2007-09-05",70.800003,71,69.910004,70.889999,1526200,53.411312
"2007-09-06",70.900002,71.68,69.93,71.43,1077800,53.818172
"2007-09-07",70.419998,70.440002,68.529999,68.830002,932400,51.859222
"2007-09-10",69.050003,69.300003,66.739998,67.82,1002800,51.09824
"2007-09-11",67.900002,69.760002,67.519997,69.300003,1251700,52.213348
"2007-09-12",69.300003,69.75,68.5,68.849998,1116100,51.87429
"2007-09-13",69.400002,69.690002,68.400002,68.589996,807200,51.678379
"2007-09-14",68.099998,68.730003,67.860001,68.480003,911000,51.595524
"2007-09-17",68.300003,69.089996,68,68.120003,904200,51.32428
"2007-09-18",68.550003,71.309998,68.440002,71.309998,1344300,53.727753
"2007-09-19",71.949997,72.639999,71.330002,71.690002,1145600,54.014057
"2007-09-20",71.480003,71.690002,70.139999,70.239998,1229500,52.921551
"2007-09-21",70.309998,70.860001,68.82,69.980003,2491100,52.725685
"2007-09-24",68.099998,69.470001,67.389999,68.050003,1759700,51.271549
"2007-09-25",67.75,68.650002,67.160004,68.260002,1871400,51.42976
"2007-09-26",68.900002,70,68.75,69.709999,1708900,52.522243
"2007-09-27",69.699997,70.809998,69.699997,70.300003,908400,52.966785
"2007-09-28",70.389999,70.470001,69.339996,69.510002,972300,52.371567
"2007-10-01",69.300003,71,69.300003,71,895700,53.494183
"2007-10-02",71.18,71.379997,70.43,71.339996,757600,53.750351
"2007-10-03",71.379997,71.379997,70.089996,70.389999,751700,53.034588
"2007-10-04",70.440002,70.610001,69.459999,70.449997,527300,53.079784
"2007-10-05",70.900002,73,70.559998,72.720001,874100,54.7901
"2007-10-08",72.190002,72.559998,71.269997,71.809998,841600,54.104485
"2007-10-09",72.199997,72.589996,71.519997,72.559998,655000,54.669537
"2007-10-10",72.559998,73.360001,72.150002,73.269997,899500,55.204487
"2007-10-11",73.82,73.860001,71.459999,71.980003,593600,54.232563
"2007-10-12",72.059998,72.059998,71.019997,71.68,610900,54.006535
"2007-10-15",71.900002,72.370003,69.870003,70.309998,1301600,52.974297
"2007-10-16",70.209999,70.889999,68.610001,69.489998,1206100,52.356476
"2007-10-17",69.879997,70.150002,68.5,68.809998,1010500,51.844162
"2007-10-18",68.150002,68.629997,67.650002,67.809998,1429200,51.090717
"2007-10-19",67.5,68,66.230003,66.389999,1446300,50.020844
"2007-10-22",66.050003,67.809998,65.739998,67.25,1606900,50.668781
"2007-10-23",67.43,67.709999,66.949997,67.400002,1304300,50.781822
"2007-10-24",67.169998,68.300003,66.400002,67.879997,1626100,51.143444
"2007-10-25",67.949997,67.949997,66.739998,67.25,1231700,50.668781
"2007-10-26",67.830002,68.150002,66.889999,67.629997,828800,50.955086
"2007-10-29",67.900002,68.07,66.949997,67.75,614800,51.04549
"2007-10-30",67.699997,68.690002,66.980003,67.389999,846400,50.774292
"2007-10-31",67.650002,69,66.779999,68.879997,1033800,51.8969
"2007-11-01",68.440002,68.620003,66.889999,66.980003,978800,50.465359
"2007-11-02",67.190002,67.389999,66.440002,66.870003,1682300,50.382484
"2007-11-05",66.349998,68.639999,66.349998,68.18,1376900,51.369488
"2007-11-06",68.25,69.830002,67.529999,69.760002,1020200,52.559933
"2007-11-07",69.25,69.25,66.230003,66.370003,1496800,50.005772
"2007-11-08",69.370003,73.199997,67.699997,72.760002,2616800,54.82024
"2007-11-09",71.699997,72.169998,70.010002,70.099998,1594900,52.816093
"2007-11-12",69.82,70.190002,67.839996,67.940002,1948100,51.18866
"2007-11-13",68.540001,70.239998,68.220001,70.239998,1586200,52.921551
"2007-11-14",70.43,71.349998,69.68,69.839996,1341600,52.620201
"2007-11-15",69.709999,69.779999,68.010002,68.220001,1358900,51.613945
"2007-11-16",68.559998,68.559998,66.660004,67.199997,1769000,50.842213
"2007-11-19",66.910004,67.459999,66.25,66.800003,1342200,50.5396
"2007-11-20",66.809998,67.739998,65.940002,66.870003,1490200,50.592564
"2007-11-21",65.900002,66.120003,64.849998,65.440002,1715500,49.510647
"2007-11-23",65.980003,66.290001,64.93,65.809998,646000,49.790585
"2007-11-26",65.949997,67.110001,64.970001,64.970001,1379200,49.155056
"2007-11-27",64.910004,66.599998,64.860001,66.529999,1531900,50.335312
"2007-11-28",66.529999,68.220001,66.230003,67.669998,1489800,51.19783
"2007-11-29",67.589996,67.970001,66.849998,67.129997,977500,50.789265
"2007-11-30",68.169998,69.089996,67.690002,67.889999,1445900,51.364269
"2007-12-03",67.550003,67.860001,66.510002,66.760002,1278500,50.509331
"2007-12-04",66.489998,67.370003,66.230003,66.620003,1489100,50.403404
"2007-12-05",67.370003,68.169998,67.199997,68.040001,1044100,51.477776
"2007-12-06",68.019997,69.510002,67.580002,69.470001,743500,52.559658
"2007-12-07",70.089996,70.160004,69.290001,69.709999,834500,52.741249
"2007-12-10",69.760002,70.93,69.489998,70.68,793800,53.475147
"2007-12-11",70.559998,70.93,69.160004,69.18,1724400,52.34026
"2007-12-12",70.599998,71.360001,69.440002,70.339996,1531900,53.217896
"2007-12-13",69.900002,70.790001,69.540001,70.650002,1029200,53.452442
"2007-12-14",70.5,71.150002,70.349998,70.550003,1024000,53.37677
"2007-12-17",70.099998,70.940002,68.650002,68.68,1237800,51.961971
"2007-12-18",68.760002,69.32,67.050003,68.010002,1735400,51.455059
"2007-12-19",68.160004,69.860001,67.980003,69.599998,1123200,52.658016
"2007-12-20",69.970001,70.150002,69.110001,70.120003,998000,53.051445
"2007-12-21",70.639999,71.879997,70.449997,71,1358600,53.717224
"2007-12-24",71.239998,72,70.970001,71.68,259200,54.23172
"2007-12-26",71.989998,72.529999,71.089996,72.379997,556500,54.761303
"2007-12-27",72.239998,72.349998,70.300003,70.470001,707600,53.316254
"2007-12-28",71.510002,71.510002,69.400002,69.760002,829300,52.779076
"2007-12-31",69.349998,69.550003,68.900002,68.959999,778200,52.173809
"2008-01-02",69.050003,69.720001,66.620003,66.68,1861100,50.448799
"2008-01-03",66.769997,67.07,66.169998,66.800003,1479700,50.5396
"2008-01-04",65.870003,66.339996,63.970001,64.089996,1484400,48.489265
"2008-01-07",64.290001,64.589996,61.490002,63.200001,2153300,47.815907
"2008-01-08",61.830002,62.68,60.66,60.939999,3050800,46.106041
"2008-01-09",60.419998,60.68,59.029999,60.68,2891200,45.909336
"2008-01-10",60.169998,61.48,59.889999,61.150002,2253700,46.264904
"2008-01-11",60.689999,60.689999,58.669998,59.18,1463700,44.774452
"2008-01-14",59.939999,61.509998,59.720001,61.290001,1603300,46.370838
"2008-01-15",60.549999,60.549999,57.849998,57.849998,1781100,43.768188
"2008-01-16",57.400002,59.009998,56.130001,58.009998,2290600,43.889259
"2008-01-17",58.07,59.099998,55.360001,55.450001,1901400,41.952385
"2008-01-18",55.790001,56.75,54,55.060001,2483700,41.657345
"2008-01-22",53.5,57.110001,53.200001,56.02,4256900,42.383648
"2008-01-23",54.650002,56.799999,50,56.580002,3188000,42.807331
"2008-01-24",56.779999,56.779999,53.900002,56.18,2555100,42.504715
"2008-01-25",56.759998,58.700001,56.560001,56.77,1834200,42.951099
"2008-01-28",56.950001,57.419998,56.09,57.18,1160900,43.261288
"2008-01-29",57.639999,57.75,56.400002,57.490002,1094300,43.495834
"2008-01-30",57.400002,59.450001,57.119999,57.990002,1448800,43.874126
"2008-01-31",57.189999,57.810001,56.259998,56.900002,2327800,43.04945
"2008-02-01",56.93,58.279999,56.560001,58,2398800,43.881687
"2008-02-04",58.07,58.84,57.82,58.189999,1130600,44.025429
"2008-02-05",57.599998,58.240002,55.630001,55.630001,1295600,42.088596
"2008-02-06",55.990002,56.080002,54.57,54.77,1309400,41.437935
"2008-02-07",54.360001,54.98,53.849998,54.57,1830500,41.286617
"2008-02-08",54.080002,54.84,53.959999,54.130001,936500,40.953728
"2008-02-11",54.970001,54.970001,53.740002,54.52,901000,41.248783
"2008-02-12",55.16,56.43,55,55.580002,1440400,42.050762
"2008-02-13",55.799999,59.16,55.799999,58.919998,2322800,44.577751
"2008-02-14",59.049999,60.099998,58.290001,58.41,2283000,44.410469
"2008-02-15",58.07,58.48,57.240002,58.32,1565700,44.342049
"2008-02-19",59.110001,60.23,58.57,58.790001,1421900,44.699394
"2008-02-20",58.16,58.830002,57.119999,58.68,1615700,44.615753
"2008-02-21",59.009998,59.209999,57.259998,57.450001,1134000,43.680557
"2008-02-22",57.57,57.91,56.299999,57.669998,809800,43.847824
"2008-02-25",58.07,58.689999,57.23,58.52,1124800,44.494114
"2008-02-26",58.349998,59.41,58.099998,58.73,1256900,44.65377
"2008-02-27",58.459999,59.32,58.009998,58.450001,914100,44.440884
"2008-02-28",58.009998,58.380001,56.91,57.040001,1411000,43.368835
"2008-02-29",56.509998,56.740002,54.529999,54.709999,1569100,41.597279
"2008-03-03",54.380001,55.040001,53.98,54.560001,1422600,41.483227
"2008-03-04",54.02,54.259998,52.91,53.68,2271000,40.814148
"2008-03-05",54.040001,55.09,53.740002,54.23,1454600,41.232319
"2008-03-06",54.200001,54.32,52.959999,52.990002,1421100,40.289516
"2008-03-07",52.549999,53.299999,51.619999,52.040001,1420200,39.567215
"2008-03-10",52.040001,52.639999,51.439999,51.75,2099800,39.346714
"2008-03-11",52.810001,53.52,51.849998,53.52,1949000,40.692486
"2008-03-12",53.529999,55.09,53.200001,53.98,1524400,41.042233
"2008-03-13",53.130001,53.970001,52.150002,53.740002,1237400,40.859764
"2008-03-14",53.869999,54.200001,51.790001,52.650002,1168600,40.031013
"2008-03-17",51.75,53.689999,51.349998,53.080002,1590700,40.357941
"2008-03-18",53.779999,55.310001,53.09,55.310001,1531700,42.053471
"2008-03-19",55.919998,55.919998,53.75,53.849998,1698400,40.943386
"2008-03-20",53.139999,54.630001,53.139999,54.43,1501800,41.384392
"2008-03-24",54.77,56.700001,54.59,56.369999,1521200,42.859409
"2008-03-25",56.279999,57.5,55.959999,57.119999,1401500,43.429657
"2008-03-26",56.900002,56.970001,55.970001,56.209999,1628000,42.737743
"2008-03-27",56.59,57.619999,56.07,56.799999,1909900,43.186356
"2008-03-28",57,57.939999,56.639999,57.029999,2000700,43.361221
"2008-03-31",57.130001,57.73,56.799999,57.419998,1571900,43.657757
"2008-04-01",58.450001,59.720001,58.169998,59.700001,1464600,45.391285
"2008-04-02",59.639999,60.349998,59.220001,59.75,1303300,45.429302
"2008-04-03",59.400002,59.599998,58.59,59.040001,1143100,44.889477
"2008-04-04",59.27,60.419998,58.959999,60.02,1210300,45.634598
"2008-04-07",60.400002,60.639999,59.16,59.41,893700,45.170776
"2008-04-08",58.91,59.290001,58.490002,59.150002,796500,44.97311
"2008-04-09",59,59.259998,57.509998,57.720001,1112100,43.885849
