"","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"2006-09-19",84.646645,85.444847,84.275391,85.017906,1679900,51.963398
"2006-09-20",85.027184,85.43557,84.553833,84.925087,1149600,51.906658
"2006-09-21",84.925087,85.138565,83.532875,83.969101,1333900,51.32235
"2006-09-22",83.996948,84.730179,83.523598,84.553833,964800,51.679771
"2006-09-25",84.785866,85.045746,83.82988,84.303238,990900,51.526588
"2006-09-26",84.08976,84.507423,83.783478,83.978386,853400,51.328037
"2006-09-27",83.978386,84.461021,83.681381,84.303238,974600,51.526588
"2006-09-28",84.507423,84.516708,83.402939,83.737068,1172000,51.180538
"2006-09-29",83.950539,84.358925,83.653534,84.108322,944700,51.407471
"2006-10-02",84.108322,84.368202,83.300842,83.458626,888100,51.010338
"2006-10-03",83.597847,85.509819,83.597847,85.426285,1403300,52.21299
"2006-10-04",85.667603,87.180481,85.667603,87.059822,1341000,53.211433
"2006-10-05",87.059822,88.03437,86.985565,87.885864,1255700,53.716297
"2006-10-06",87.384666,87.616707,86.874191,87.096947,901400,53.234119
"2006-10-09",87.106224,87.523888,85.992455,87.458923,1036900,53.455368
"2006-10-10",87.468201,88.498444,86.493652,87.56102,1209200,53.517765
"2006-10-11",87.56102,88.247841,86.73497,87.412514,654200,53.427013
"2006-10-12",87.895149,87.895149,87.004128,87.77449,650600,53.648228
"2006-10-13",87.783768,88.749039,87.709518,88.489159,857200,54.085041
"2006-10-16",88.489159,89.36161,88.284966,89.166702,1008300,54.499157
"2006-10-17",88.637665,89.175987,88.405624,88.832573,1053500,54.294918
"2006-10-18",89.19455,89.612213,88.730476,89.14814,1318500,54.487823
"2006-10-19",89.38018,89.686462,88.767601,88.962509,583200,54.374355
"2006-10-20",89.19455,89.315208,88.62838,88.981071,932800,54.3857
"2006-10-23",88.981071,89.231674,88.284966,89.222389,690000,54.533195
"2006-10-24",89.222389,89.333771,88.32209,88.823288,542600,54.289253
"2006-10-25",88.823288,89.872093,88.823288,89.445145,925800,54.669346
"2006-10-26",89.565804,90.178383,89.343048,90.122688,668900,55.083458
"2006-10-27",90.029877,90.382568,89.046043,89.853531,1012000,54.918941
"2006-10-30",89.937065,90.326881,89.213112,90.23407,959300,55.151535
"2006-10-31",90.633171,90.837364,89.213112,90.122688,1079100,55.083458
"2006-11-01",90.49395,90.577484,89.853531,90.048439,851700,55.038082
"2006-11-02",90.048439,90.048439,87.505325,88.498444,1452100,54.090706
"2006-11-03",88.405624,88.786163,86.456528,87.347542,1648800,53.387268
"2006-11-06",87.523888,88.229279,87.468201,88.03437,1169800,53.807072
"2006-11-07",87.616707,87.904427,86.76281,86.76281,986000,53.029896
"2006-11-08",86.772095,87.458923,85.704727,87.02269,905100,53.18874
"2006-11-09",87.171196,88.155029,86.530777,87.523888,868000,53.495079
"2006-11-10",87.941551,88.099342,87.115509,87.969398,718000,53.767361
"2006-11-13",87.978683,88.526283,87.84874,88.29425,594600,53.965897
"2006-11-14",87.84874,89.305923,87.8209,89.111015,867400,54.938019
"2006-11-15",89.305923,89.305923,88.517006,88.526283,994300,54.577503
"2006-11-16",88.637665,89.111015,88.544846,88.814011,1135600,54.754913
"2006-11-17",88.637665,89.14814,88.127182,88.591255,1162700,54.617577
"2006-11-20",89.1203,96.09993,89.1203,91.217903,2256700,56.236919
"2006-11-21",91.217903,93.566101,91.078682,93.417603,2265400,57.593075
"2006-11-22",93.482567,94.225082,92.990654,93.696045,750300,57.764732
"2006-11-24",93.612511,94.596344,93.584663,94.596344,345500,58.319771
"2006-11-27",94.299332,94.299332,91.115807,91.134369,1397300,56.18541
"2006-11-28",91.134369,92.238861,89.71431,91.886162,2382200,56.648914
"2006-11-29",92.118202,93.417603,91.830475,93.259811,723400,57.495781
"2006-11-30",93.352631,95.078972,93.222687,94.652031,1093500,58.354122
"2006-12-01",95.023285,95.598732,93.473289,94.429276,1017700,58.216747
"2006-12-04",94.809814,96.452629,94.72628,96.146339,1684600,59.275368
"2006-12-05",96.285561,96.601128,95.171791,95.24604,1818300,58.720318
"2006-12-06",95.24604,95.24604,93.436165,94.132271,1343700,58.033669
"2006-12-07",94.522087,94.819092,93.825981,93.974487,829100,57.936394
"2006-12-08",94.20652,94.494247,93.510414,94.150833,505000,58.045128
"2006-12-11",94.150833,95.422386,93.723885,94.939751,770700,58.531494
"2006-12-12",94.949036,95.7658,94.048737,94.243645,944100,58.102337
"2006-12-13",94.791252,94.958313,93.083466,93.73317,1519800,57.78764
"2006-12-14",93.519691,94.559212,93.352631,93.528976,948300,57.661732
"2006-12-15",93.761009,94.4664,93.111313,93.269096,1664200,57.501507
"2006-12-18",93.742447,93.94664,92.60083,92.786461,951900,57.20396
"2006-12-19",92.795746,93.055626,90.855927,91.598442,1284400,56.471546
"2006-12-20",92.118202,93.825981,92.108917,93.371193,1256100,57.564461
"2006-12-21",93.371193,93.658913,91.858322,91.867599,1182600,56.637486
"2006-12-22",91.700531,92.071793,90.800232,91.050835,774200,56.133923
"2006-12-26",91.050835,92.851433,91.050835,91.932571,682200,56.677555
"2006-12-27",92.628677,93.612511,91.932571,93.612511,907400,57.713238
"2006-12-28",93.278381,93.983765,92.86071,93.742447,778000,57.793358
"2006-12-29",93.73317,94.707718,93.519691,94.011612,770900,57.959286
"2007-01-03",94.243645,95.645142,93.501129,94.392151,1608100,58.19389
"2007-01-04",94.150833,94.763405,93.677483,94.364304,889900,58.176723
"2007-01-05",93.928078,94.048737,91.914009,92.183167,936300,56.832024
"2007-01-08",91.997543,92.786461,91.422089,92.57299,807300,57.072353
"2007-01-09",93.185562,94.735565,92.925682,94.494247,1020600,58.256832
"2007-01-10",94.327179,96.211311,93.965202,96.164902,1146200,59.286816
"2007-01-11",96.526878,98.810112,96.164902,98.067596,1327400,60.45985
"2007-01-12",98.011909,99.079269,97.37149,97.779869,1554700,60.282467
"2007-01-16",98.383163,100.675674,98.383163,100.675674,1608300,62.067734
"2007-01-17",100.37867,101.446037,99.274185,100.981964,1438000,62.256573
"2007-01-18",101.056213,101.705917,100.425079,100.963402,1036600,62.245155
"2007-01-19",101.167595,101.659508,100.007416,101.659508,1073300,62.674309
"2007-01-22",101.72448,101.72448,100.295135,100.517891,959600,61.970467
"2007-01-23",100.889153,101.993645,100.397232,101.149033,965500,62.359581
"2007-01-24",101.149033,103.293037,101.037651,103.293037,1032900,63.681389
"2007-01-25",104.332558,105.344238,102.949631,103.571487,5330300,63.853046
"2007-01-26",103.952026,104.416092,102.958908,104.119087,1576500,64.190666
"2007-01-29",104.119087,104.861603,103.562202,104.007713,906100,64.122032
"2007-01-30",104.239746,105.334953,103.413696,105.334953,1010800,64.940262
"2007-01-31",105.334953,106.819984,104.443939,106.170288,1187500,65.455238
"2007-02-01",106.040344,106.077469,105.167892,106.068192,1501400,65.392326
"2007-02-02",105.724777,106.699326,105.214294,106.699326,961500,65.781395
"2007-02-05",106.643639,108.008011,106.355911,107.915192,1036500,66.531029
"2007-02-06",108.546333,110.346931,108.119385,110.346931,2062400,68.03019
"2007-02-07",110.346931,115.052612,109.42807,114.885551,3297100,70.828316
"2007-02-08",113.697525,114.560699,111.934052,112.472374,2751000,69.340561
"2007-02-09",112.537346,112.88076,107.30262,109.725075,4756600,67.646812
"2007-02-12",108.713394,108.917587,106.355911,106.652916,2829100,66.260063
"2007-02-13",105.344238,109.567291,104.963699,109.520882,2781700,68.041824
"2007-02-14",108.221481,110.189148,107.339745,109.270279,2049700,67.886131
"2007-02-15",109.279564,110.532555,108.880463,109.892136,1554900,68.272484
"2007-02-16",109.855011,109.873573,108.12867,109.743637,1664200,68.180214
"2007-02-20",109.622978,111.0616,102.652626,110.72747,1552100,68.791435
"2007-02-21",110.54184,111.27507,109.558006,111.210098,1470500,69.091293
"2007-02-22",111.655609,111.84124,110.365494,110.653214,1197400,68.745316
"2007-02-23",110.532555,110.634651,108.787651,108.991837,1457900,67.713142
"2007-02-26",109.242439,109.892136,105.808311,107.311897,2010400,66.669464
"2007-02-27",107.311897,107.311897,102.949631,103.460106,2109900,64.276451
"2007-02-28",104.36969,105.483459,103.413696,104.638847,2112400,65.008774
"2007-03-01",103.07029,105.455612,100.387955,103.831367,2064900,64.507118
"2007-03-02",102.569092,103.422981,100.935555,100.935555,2017100,62.70805
"2007-03-05",99.543343,100.684959,96.6661,96.6661,2390600,60.055565
"2007-03-06",98.392448,101.659508,98.392448,101.232567,2384700,62.89259
"2007-03-07",101.046936,101.872986,99.496933,99.617592,2015000,61.889206
"2007-03-08",100.722084,102.466995,100.722084,101.789452,1628300,63.238533
"2007-03-09",103.116692,103.54364,101.928673,102.958908,1281300,63.965092
"2007-03-12",103.302322,105.919685,103.200226,105.334953,2053100,65.441246
"2007-03-13",104.945137,104.945137,101.770889,101.947235,1963300,63.336567
"2007-03-14",102.50412,102.875374,99.274185,101.770889,2371600,63.226974
"2007-03-15",101.770889,103.33017,101.575974,103.005318,1061900,63.993923
"2007-03-16",103.163101,103.998428,101.473885,101.622383,1743300,63.134754
"2007-03-19",102.652626,103.552917,102.049332,103.358009,917300,64.213036
"2007-03-20",103.358009,104.351128,102.559807,103.627174,1177500,64.380257
"2007-03-21",103.580765,105.789749,102.485558,105.631958,1248200,65.625771
"2007-03-22",105.724777,106.458008,104.91729,105.66909,972900,65.648827
"2007-03-23",105.66909,107.60891,105.214294,106.318787,1441100,66.052467
"2007-03-26",106.179565,106.300224,103.515793,103.822083,1252700,64.50135
"2007-03-27",103.645737,103.645737,101.631668,102.049332,1172800,63.399975
"2007-03-28",101.446037,102.132866,99.886757,101.037651,1535100,62.771461
"2007-03-29",101.965797,102.708313,100.814896,101.353226,1374400,62.967522
"2007-03-30",101.789452,103.441544,100.824181,103.255913,1860200,64.149597
"2007-04-02",103.255913,104.935852,102.866096,104.508911,1356700,64.92804
"2007-04-03",105.715492,106.652916,105.084358,106.467293,1515400,66.144722
"2007-04-04",106.625076,106.690048,104.184059,105.028671,1470900,65.250961
"2007-04-05",105.028671,105.873276,104.972977,105.474174,842600,65.52774
"2007-04-09",105.502022,106.151718,105.14933,105.836151,696300,65.752609
"2007-04-10",106.272377,107.451118,105.492737,106.281662,967100,66.029404
"2007-04-11",104.852318,106.587952,103.042442,103.896332,1587600,64.54747
"2007-04-12",103.07029,103.636452,102.550529,103.218788,1007700,64.126526
"2007-04-13",103.218788,105.158607,102.392746,104.972977,972100,65.216362
"2007-04-16",105.019386,105.344238,104.016991,104.258308,1264600,64.772331
"2007-04-17",104.601723,106.318787,104.091248,106.309509,1283400,66.046707
"2007-04-18",106.309509,106.346634,105.548431,105.678368,1281200,65.654617
"2007-04-19",105.687653,105.687653,104.443939,105.14933,1404200,65.325935
"2007-04-20",106.643639,107.079865,105.715492,106.198128,1369400,65.977509
"2007-04-23",106.198128,108.704117,106.198128,108.462799,1258400,67.384483
"2007-04-24",108.694832,109.288849,107.005615,107.423279,1009100,66.73867
"2007-04-25",108.091537,109.038246,106.225975,107.386154,1469400,66.715576
"2007-04-26",107.339745,108.407112,106.569389,107.51609,878200,66.796341
"2007-04-27",107.51609,109.047531,107.237648,108.685555,1078800,67.522858
"2007-04-30",109.223877,109.752914,106.959206,106.99633,1571000,66.473412
"2007-05-01",107.014893,107.274773,103.961304,105.242142,2011800,65.383583
"2007-05-02",105.780464,107.191238,105.205017,106.959206,1261200,66.450363
"2007-05-03",107.664597,107.664597,106.727173,106.866394,875000,66.392708
"2007-05-04",107.673874,107.794533,104.898727,105.205017,1110300,65.360519
"2007-05-07",106.690048,106.690048,105.353516,105.734055,765100,65.689201
"2007-05-08",105.316391,105.316391,103.812798,103.859207,1408100,64.524414
"2007-05-09",103.422981,106.318787,103.422981,105.650528,1748200,65.637299
"2007-05-10",104.880165,105.576271,103.255913,103.255913,1817300,64.149597
"2007-05-11",104.416092,105.010109,103.766396,104.406815,1295900,64.864616
"2007-05-14",104.39753,105.112198,103.190948,103.274475,1073500,64.161125
"2007-05-15",102.856812,103.506516,100.490051,100.722084,1852700,63.088551
"2007-05-16",100.703522,101.009811,98.216095,99.00502,1766700,62.013042
"2007-05-17",98.475975,98.689453,96.294846,96.749634,1961900,60.600365
"2007-05-18",96.823883,96.990952,94.633469,95.886459,2508900,60.059696
"2007-05-21",95.877174,97.844841,95.84005,96.693947,2119300,60.565468
"2007-05-22",97.158012,99.227776,96.814606,98.411011,1850100,61.64098
"2007-05-23",98.411011,99.376274,96.294846,96.341248,1432100,60.344582
"2007-05-24",96.155624,96.758911,92.944244,93.890953,2164300,58.809776
"2007-05-25",94.642746,96.285561,94.122986,94.559212,1483300,59.228352
"2007-05-29",95.459511,99.088554,95.459511,97.826279,2009800,61.274734
"2007-05-30",99.172089,100.935555,98.030472,100.935555,2549400,63.222275
"2007-05-31",100.89843,101.446037,99.116394,100.220886,1727400,62.774628
"2007-06-01",100.220886,100.777771,99.339149,100.258011,944700,62.797863
"2007-06-04",100.025978,101.436752,99.775375,100.87059,871800,63.181591
"2007-06-05",100.861305,101.028374,98.318192,98.327477,1578700,61.588673
"2007-06-06",98.336754,98.336754,96.814606,97.222984,1218800,60.896858
"2007-06-07",96.758911,97.222984,92.823586,93.343346,2517900,58.46677
"2007-06-08",93.148438,94.522087,92.350235,94.4664,1873900,59.170231
"2007-06-11",92.628677,93.092751,91.477783,92.266701,1806100,57.792397
"2007-06-12",91.403526,91.79335,89.435867,89.853531,2656500,56.28088
"2007-06-13",90.261909,92.730774,89.983467,92.684364,2643300,58.054035
"2007-06-14",91.56131,93.278381,90.651733,91.115807,2222900,57.071564
"2007-06-15",91.988258,92.944244,91.570595,92.016106,2044600,57.635464
"2007-06-18",91.737663,92.006821,89.779282,89.779282,1663200,56.234371
"2007-06-19",89.788559,90.716705,88.823288,90.716705,1733000,56.821552
"2007-06-20",90.679581,90.818802,88.535568,88.897545,2371200,55.682091
"2007-06-21",88.359222,89.203827,86.567902,88.962509,2390200,55.72279
"2007-06-22",88.312813,89.333771,87.226883,88.127182,1836400,55.199574
"2007-06-25",88.127182,88.544846,85.296349,86.131676,2006100,53.949665
"2007-06-26",85.630478,86.874191,85.184967,86.048141,2452100,53.897335
"2007-06-27",84.952934,89.463707,84.572395,89.296646,2344500,55.932087
"2007-06-28",89.231674,90.178383,87.625984,87.625984,2028600,54.885647
"2007-06-29",87.858025,89.055328,85.454132,86.354431,3116700,54.089207
"2007-07-02",86.902039,89.918503,86.902039,89.584366,2248100,56.112312
"2007-07-03",90.540352,90.642448,88.090057,88.377785,1441200,55.356541
"2007-07-05",88.377785,92.322388,87.199043,89.742149,1686900,56.21114
"2007-07-06",89.742149,90.011314,88.331375,89.046043,1074500,55.775116
"2007-07-09",89.40802,89.40802,87.793053,88.758324,986000,55.594898
"2007-07-10",87.922989,88.349937,84.943649,85.212814,2333200,53.374115
"2007-07-11",84.962219,85.017906,83.124489,84.683769,2251600,53.042747
"2007-07-12",85.222099,86.298744,84.488861,86.224487,1458800,54.007797
"2007-07-13",86.308022,87.793053,85.43557,87.496048,1174900,54.804268
"2007-07-16",88.247841,89.89994,87.570297,87.598145,1704000,54.868206
"2007-07-17",88.155029,88.173592,86.131676,86.883469,1706000,54.420567
"2007-07-18",86.883469,87.477486,84.525986,86.586464,2070400,54.234528
"2007-07-19",86.707123,88.229279,86.317307,87.264008,1097700,54.658913
"2007-07-20",87.236168,87.236168,84.674492,85.073593,2335000,53.286907
"2007-07-23",85.834671,86.085266,84.173294,84.266106,1512500,52.781143
"2007-07-24",83.375092,84.748741,82.623299,82.985268,2547300,51.978882
"2007-07-25",84.108322,84.91581,81.435272,82.743958,2305000,51.827721
"2007-07-26",82.743958,82.743958,79.179886,81.333176,4650600,50.944069
"2007-07-27",79.764618,83.365807,78.799347,78.799347,3988500,49.356968
"2007-07-30",83.124489,83.124489,77.991859,80.145157,2943600,50.199928
"2007-07-31",82.836769,84.06192,80.145157,80.312218,2986300,50.304573
"2007-08-01",80.052338,80.674194,76.664619,80.479286,3318200,50.409222
"2007-08-02",81.203239,82.298447,80.033775,81.064018,2254800,50.775475
"2007-08-03",80.952637,81.67659,78.7715,78.920006,3076900,49.432545
"2007-08-06",80.729881,82.14994,78.446655,81.89006,3056000,51.292885
"2007-08-07",81.249641,83.904129,80.275093,82.586166,2628100,51.728893
"2007-08-08",80.989761,89.565804,80.989761,88.210716,3881200,55.25193
"2007-08-09",87.672394,89.816406,83.996948,89.129578,3588600,55.827435
"2007-08-10",87.449638,88.470596,84.173294,84.451736,2782400,52.897423
"2007-08-13",86.224487,86.382278,84.08976,84.785866,1858300,53.106712
"2007-08-14",84.284668,84.414612,82.205627,82.576889,2800000,51.723087
"2007-08-15",82.261322,84.117607,79.281982,79.532578,2225400,50.328197
"2007-08-16",78.056831,82.604729,77.96402,81.555931,3484000,51.608566
"2007-08-17",83.532875,88.906822,82.725388,84.952934,3137100,53.758213
"2007-08-20",84.943649,87.338264,83.978386,86.920601,2439300,55.003345
"2007-08-21",85.992455,87.690956,85.797546,87.616707,1193400,55.443821
"2007-08-22",88.405624,89.92778,87.458923,89.38018,1816800,56.559769
"2007-08-23",89.482269,90.49395,87.384666,88.10862,1652300,55.755119
"2007-08-24",87.987961,87.987961,86.131676,87.273293,1189200,55.226509
"2007-08-27",87.310417,87.56102,85.259224,85.259224,1002300,53.952015
"2007-08-28",84.925087,85.008621,81.509521,81.583778,2023800,51.626198
"2007-08-29",81.815811,84.525986,81.314613,84.498146,1311800,53.470409
"2007-08-30",84.043358,86.317307,83.440063,85.973892,1311200,54.404259
"2007-08-31",86.5215,89.259521,85.973892,88.099342,2152700,55.749229
"2007-09-04",88.414909,91.487061,86.911316,90.336166,1781000,57.164692
"2007-09-05",89.658623,89.834969,86.790657,87.338264,1973200,55.267643
"2007-09-06",87.291855,88.619102,85.797546,88.414909,1117700,55.948944
"2007-09-07",86.753532,87.152634,85.287064,85.500542,1411000,54.104706
"2007-09-10",86.066704,86.772095,83.969101,85.38916,1240700,54.034245
"2007-09-11",86.122398,87.291855,85.927483,87.199043,1312300,55.179535
"2007-09-12",86.967003,88.758324,86.372993,88.127182,1283300,55.766853
"2007-09-13",89.259521,90.725983,88.702629,89.36161,1996600,56.548023
"2007-09-14",88.34066,89.417305,87.876587,89.250237,1057600,56.47752
"2007-09-17",88.58197,89.268799,87.319702,88.32209,958500,55.890202
"2007-09-18",88.637665,92.721489,88.479881,92.563705,2613500,58.574287
"2007-09-19",92.814308,95.598732,92.805023,94.150833,2010400,59.57864
"2007-09-20",93.42688,93.742447,92.12748,92.415207,1281200,58.48032
"2007-09-21",92.814308,93.742447,92.415207,92.693649,1978700,58.656494
"2007-09-24",92.786461,94.949036,92.675087,94.605621,1148000,59.866428
"2007-09-25",94.085861,94.791252,90.958023,91.236465,1917200,57.734406
"2007-09-26",91.422089,92.545143,90.039162,91.867599,1284400,58.133789
