"","GOOG.Open","GOOG.High","GOOG.Low","GOOG.Close","GOOG.Volume","GOOG.Adjusted"
"2012-07-09",291.382813,293.201019,289.539734,291.910858,3443000,291.910858
"2012-07-10",293.993042,295.108856,288.289429,289.763885,3860500,289.763885
"2012-07-11",287.073975,287.846069,281.415192,284.528503,7024700,284.528503
"2012-07-12",282.501129,284.897125,279.995514,284.174835,4636800,284.174835
"2012-07-13",285.006714,288.493652,283.21344,287.183563,3966700,287.183563
"2012-07-16",287.108856,288.51358,284.822418,286.386566,2936100,286.386566
"2012-07-17",288.13501,289.250824,283.138733,287.288177,3372700,287.288177
"2012-07-18",287.41272,290.755188,286.989288,289.295654,3107900,289.295654
"2012-07-19",291.975616,298.122559,291.905853,295.422668,9384300,295.422668
"2012-07-20",303.243378,305.325562,297.973114,304.269531,12975800,304.269531
"2012-07-23",299.118835,308.020477,298.007996,306.605774,7150000,306.605774
"2012-07-24",306.351715,307.811249,301.041626,302.650604,4033800,302.650604
"2012-07-25",303.0242,305.544739,301.554688,302.859802,3659600,302.859802
"2012-07-26",306.351715,307.283234,303.876007,305.53479,3382900,305.53479
"2012-07-27",308.289459,316.314362,307.597046,316.294464,7125900,316.294464
"2012-07-30",316.837402,320.100189,313.574646,314.969421,4389700,314.969421
"2012-07-31",312.95697,317.061584,312.937042,315.303162,3745100,315.303162
"2012-08-01",317.460083,318.560944,314.511139,315.158722,3702900,315.158722
"2012-08-02",311.587097,317.82373,310.541016,313.20105,3970100,313.20105
"2012-08-03",318.805054,320.658081,316.882233,319.46756,3808300,319.46756
"2012-08-06",318.610779,323.477539,318.416504,320.209778,3578000,320.209778
"2012-08-07",319.696686,320.927094,317.046631,319.074036,3978300,319.074036
"2012-08-08",318.331818,321.729095,318.057831,319.915863,2654200,319.915863
"2012-08-09",321.051605,321.978149,319.562195,319.975647,2148500,319.975647
"2012-08-10",318.102661,319.920868,316.877258,319.8013,2879800,319.8013
"2012-08-13",322.50119,328.842407,322.132568,328.772675,6560200,328.772675
"2012-08-14",328.394104,335.168701,328.269562,333.081543,7350800,333.081543
"2012-08-15",333.888489,335.866089,330.810028,332.523621,4839400,332.523621
"2012-08-16",332.508667,336.060364,332.294464,335.17868,3448200,335.17868
"2012-08-17",335.801331,337.360504,334.595856,337.305695,4371600,337.305695
"2012-08-20",336.48877,338.16748,335.074066,336.508698,3529300,336.508698
"2012-08-21",335.298218,337.7341,329.848633,333.504944,4461000,333.504944
"2012-08-22",332.443909,339.029236,332.105194,337.325623,3832600,337.325623
"2012-08-23",335.876068,338.969452,334.247162,337.136322,3581700,337.136322
"2012-08-24",336.538574,338.954529,335.781403,338.047913,2863800,338.047913
"2012-08-27",330.257111,334.7453,328.38913,333.360474,5246900,333.360474
"2012-08-28",331.258362,337.5448,331.128845,337.360504,4132600,337.360504
"2012-08-29",337.420258,343.208557,336.812531,342.720398,6002900,342.720398
"2012-08-30",340.842438,342.41156,338.820007,339.56723,3265900,339.56723
"2012-08-31",340.7229,343.004333,338.750275,341.265839,4270000,341.265839
"2012-09-04",340.996857,341.221008,335.492493,339.248413,3793200,339.248413
"2012-09-05",338.730347,341.968231,338.301971,339.08902,3429100,339.08902
"2012-09-06",341.699219,348.638214,341.086517,348.394135,6109700,348.394135
"2012-09-07",348.693024,354.795135,347.532349,351.756531,6490100,351.756531
"2012-09-10",353.554779,355.074097,347.891022,349.076569,5139100,349.076569
"2012-09-11",347.676819,349.016785,344.209808,344.802582,3761500,344.802582
"2012-09-12",343.417786,346.157532,339.168701,344.150055,5304300,344.150055
"2012-09-13",345.250916,353.176208,343.980682,351.701721,5337900,351.701721
"2012-09-14",353.475098,355.168732,352.184937,353.514954,5256500,353.514954
"2012-09-17",352.73288,355.108978,351.183685,353.664368,3027800,353.664368
"2012-09-18",352.568481,357.988159,352.070343,357.798889,4149000,357.798889
"2012-09-19",357.410339,362.919678,356.867371,362.391663,6219700,362.391663
"2012-09-20",360.882324,364.324432,359.263397,362.7005,5836500,362.7005
"2012-09-21",364.737885,366.087799,363.696777,365.624542,12765800,365.624542
"2012-09-24",364.135132,373.619568,363.761536,373.290802,7154200,373.290802
"2012-09-25",375.118958,381.016846,372.434021,373.181213,12162400,373.181213
"2012-09-26",373.524933,379.198669,369.116455,375.323212,11388200,375.323212
"2012-09-27",378.556091,379.995697,374.42157,376.837524,7891600,376.837524
"2012-09-28",375.666901,378.2323,374.172516,375.841248,5587700,375.841248
"2012-10-01",378.107758,381.071655,376.693054,379.467651,6359700,379.467651
"2012-10-02",381.171265,381.564789,373.734161,377.081604,5601200,377.081604
"2012-10-03",376.448975,380.533661,374.695557,379.826324,4433100,379.826324
"2012-10-04",379.950836,383.507507,378.282104,382.590942,4926700,382.590942
"2012-10-05",383.915985,385.744141,381.07663,382.391693,5492200,382.391693
"2012-10-08",379.079132,380.364288,375.666901,377.505005,3931800,377.505005
"2012-10-09",378.416595,379.238525,369.878601,370.655701,6028900,370.655701
"2012-10-10",369.544861,372.369263,367.76651,370.889801,4095000,370.889801
"2012-10-11",375.04425,377.833801,373.74411,374.336884,4785600,374.336884
"2012-10-12",374.52121,376.025574,370.660675,370.984467,4826400,370.984467
"2012-10-15",369.584717,370.526184,363.985687,369.106506,6060700,369.106506
"2012-10-16",368.683075,372.100281,366.85495,370.959564,4131800,370.959564
"2012-10-17",370.585968,376.757813,368.747833,376.334412,4602900,376.334412
"2012-10-18",376.359314,378.292053,336.737823,346.202362,24977900,346.202362
"2012-10-19",351.472595,352.030518,334.7453,339.622009,23050400,339.622009
"2012-10-22",339.233459,341.036713,333.599579,338.067841,8141500,338.067841
"2012-10-23",334.750275,342.381683,334.7453,338.904694,5855000,338.904694
"2012-10-24",342.117645,342.217285,336.374176,337.385406,5011600,337.385406
"2012-10-25",338.730347,339.726624,335.497467,337.614532,4820100,337.614532
"2012-10-26",336.986877,340.239685,334.346771,336.314423,3916200,336.314423
"2012-10-31",338.660614,339.228485,336.239685,338.879791,3085400,338.879791
"2012-11-01",338.481293,344.160004,338.092743,342.511169,4115500,342.511169
"2012-11-02",346.097748,346.476318,342.401581,342.675568,4666100,342.675568
"2012-11-05",340.971954,342.147552,336.518646,340.204834,3283900,340.204834
"2012-11-06",341.460114,341.968231,337.509918,339.587158,3177300,339.587158
"2012-11-07",336.239685,337.848663,332.00058,332.314392,4481200,332.314392
"2012-11-08",333.848663,334.491241,324.399078,324.927094,5213300,324.927094
"2012-11-09",326.102692,332.922119,323.935822,330.277039,6251500,330.277039
"2012-11-12",330.635681,333.649414,329.20108,331.706696,2822300,331.706696
"2012-11-13",330.262085,332.553497,327.886017,328.294464,3200200,328.294464
"2012-11-14",329.096466,329.853638,324.035431,325.05661,3349200,325.05661
"2012-11-15",323.786377,328.7677,320.747772,322.421478,3711500,322.421478
"2012-11-16",321.788849,325.290741,316.8125,322.381622,6902000,322.381622
"2012-11-19",326.625732,333.211029,326.541046,332.857361,4754100,332.857361
"2012-11-20",333.504944,337.7341,331.044159,333.73407,4192900,333.73407
"2012-11-21",333.245911,333.649414,328.966949,331.691742,4240200,331.691742
"2012-11-23",333.73407,333.749023,331.806305,332.737823,1851800,332.737823
"2012-11-26",331.975677,332.254639,328.279541,329.340546,4425700,329.340546
"2012-11-27",328.852386,336.239685,327.771423,334.102692,5036100,334.102692
"2012-11-28",332.757751,341.176178,330.705444,340.558502,6106700,340.558502
"2012-11-29",342.605835,345.654388,339.726624,344.653168,5573700,344.653168
"2012-11-30",344.364227,348.304474,341.564728,347.881042,6350800,347.881042
"2012-12-03",349.808838,351.627014,345.759003,346.326874,4401300,346.326874
"2012-12-04",346.202362,346.45639,341.569702,344.224762,3998200,344.224762
"2012-12-05",344.782684,345.953278,339.890991,342.625763,3738700,342.625763
"2012-12-06",342.511169,346.506195,340.976929,344.274567,2935500,344.274567
"2012-12-07",346.202362,347.138824,339.935852,340.827484,3852900,340.827484
"2012-12-10",341.415283,344.5336,340.618286,341.430237,2743600,341.430237
"2012-12-11",343.71167,349.649414,342.575928,347.138824,5395200,347.138824
"2012-12-12",348.309448,350.441467,345.44519,347.47757,4870100,347.47757
"2012-12-13",356.623291,356.897247,348.468842,350.037964,6915500,350.037964
"2012-12-14",348.279572,352.588409,347.91095,349.669342,4276100,349.669342
"2012-12-17",351.432739,359.612091,350.695496,359.04422,6093400,359.04422
"2012-12-18",356.962006,363.18869,356.189911,359.18866,6032300,359.18866
"2012-12-19",359.009338,360.150055,357.001862,358.71048,3851500,358.71048
"2012-12-20",360.279572,360.971985,357.146332,359.831268,3326400,359.831268
"2012-12-21",355.651917,358.067871,353.93338,356.478821,7078300,356.478821
"2012-12-24",355.920929,356.254669,352.414063,353.425262,1688000,353.425262
"2012-12-26",352.712952,355.108978,349.893524,353.11145,2373500,353.11145
"2012-12-27",352.249695,353.096497,348.00061,351.826263,3307000,351.826263
"2012-12-28",349.534851,352.135101,348.697998,348.697998,2814500,348.697998
"2012-12-31",348.693024,353.958282,346.70047,352.369232,4009600,352.369232
"2013-01-02",358.36676,362.142609,356.937103,360.274597,5101500,360.274597
"2013-01-03",361.111481,364.598389,359.014313,360.483826,4653700,360.483826
"2013-01-04",363.308228,369.350586,362.481323,367.607117,5547600,367.607117
"2013-01-07",366.351837,368.309479,363.925903,366.003143,3323800,366.003143
"2013-01-08",366.396667,366.775238,360.862396,365.280823,3364700,365.280823
"2013-01-09",364.767761,367.796417,362.939606,367.681824,4064500,367.681824
"2013-01-10",370.028046,371.108978,365.380463,369.35556,3685000,369.35556
"2013-01-11",369.614594,369.828796,366.775238,368.613342,2579900,368.613342
"2013-01-14",367.123932,369.714233,359.826294,360.274597,5749200,360.274597
"2013-01-15",358.32193,366.127655,354.720428,361.111481,7884700,361.111481
"2013-01-16",359.851196,360.817566,355.502502,356.259644,4061900,356.259644
"2013-01-17",357.514954,358.476349,354.182434,354.331879,4439500,354.331879
"2013-01-18",353.853668,355.054169,349.35553,350.939606,6477700,350.939606
"2013-01-22",351.014313,351.353027,346.461365,350.12265,7613100,350.12265
"2013-01-23",366.620819,373.101532,366.521179,369.36554,11862400,369.36554
"2013-01-24",369.236023,377.001892,368.872375,375.696808,6790600,375.696808
"2013-01-25",373.983215,377.823822,373.724182,375.427795,4468400,375.427795
"2013-01-28",374.476379,376.389191,372.548584,373.963287,3266300,373.963287
"2013-01-29",371.980713,377.061676,371.876129,375.4328,3507200,375.4328
"2013-01-30",375.462677,379.054199,375.049225,375.507507,3478900,375.507507
"2013-01-31",373.853699,377.395416,373.724182,376.434021,3280500,376.434021
"2013-02-01",377.684357,386.850006,377.634521,386.351868,7520100,386.351868
"2013-02-04",382.411621,383.796448,377.719208,378.092804,6103700,378.092804
"2013-02-05",379.14389,384.115234,378.316986,381.440277,3755300,381.440277
"2013-02-06",378.117737,385.036774,377.833801,383.647003,4171700,383.647003
"2013-02-07",383.412872,387.950867,381.320709,385.529938,5701600,385.529938
"2013-02-08",388.608398,391.86618,388.324463,391.218628,6062700,391.218628
"2013-02-11",387.746643,390.038055,385.430298,389.749115,4351800,389.749115
"2013-02-12",389.415375,392.478882,388.229828,388.892334,3731900,388.892334
"2013-02-13",388.608398,391.208649,388.528687,389.968292,2405200,389.968292
"2013-02-14",388.409149,392.897339,387.4328,392.439056,3483500,392.439056
"2013-02-15",392.229828,395.148895,392.06543,394.964569,5480000,394.964569
"2013-02-19",396.508789,401.993225,396.155121,401.918518,5885500,401.918518
"2013-02-20",401.146393,402.974548,394.416626,394.750366,5549000,394.750366
"2013-02-21",397.51004,401.22113,394.13269,396.279633,7039000,396.279633
"2013-02-22",398.137695,399.128967,395.417877,398.361847,4123100,398.361847
"2013-02-25",399.652008,402.695587,393.769043,393.908539,4625000,393.908539
"2013-02-26",396.015625,396.488861,390.735413,393.589722,4421500,393.589722
"2013-02-27",395.916016,400.872437,394.077911,398.396698,4067300,398.396698
"2013-02-28",399.05426,401.988251,399.019379,399.104065,4548500,399.104065
"2013-03-01",397.4104,402.062958,396.588501,401.589752,4367000,401.589752
"2013-03-04",401.146393,409.883667,400.996979,409.216156,5571900,409.216156
"2013-03-05",412.917297,418.506348,412.902344,417.734222,8118400,417.734222
"2013-03-06",418.944702,420.424133,412.857513,414.137695,5767400,414.137695
"2013-03-07",415.472717,416.747925,413.241058,414.745422,4120700,414.745422
"2013-03-08",415.691895,415.901093,410.984528,414.207458,5845600,414.207458
"2013-03-11",414.292145,418.282166,414.197479,415.851288,3201200,415.851288
"2013-03-12",413.803955,414.391754,410.297119,412.259735,4031600,412.259735
"2013-03-13",412.404205,413.794006,409.619659,411.114044,3294800,411.114044
"2013-03-14",411.950897,411.950897,407.168823,409.236084,3314700,409.236084
"2013-03-15",407.721771,408.618408,405.151398,405.629608,6222500,405.629608
"2013-03-18",400.996979,404.862488,399.238556,402.386749,3690300,402.386749
"2013-03-19",404.105316,408.095367,401.719269,404.145172,4212000,404.145172
"2013-03-20",406.889862,407.228607,404.204926,405.833832,2938500,405.833832
"2013-03-21",404.130219,406.934723,403.412903,404.115265,2966200,404.115265
"2013-03-22",405.848785,406.097839,403.308289,403.642059,2987400,403.642059
"2013-03-25",404.688141,408.085388,401.903564,403.308289,3436800,403.308289
"2013-03-26",405.23111,405.480164,402.386749,404.693115,2392600,404.693115
"2013-03-27",401.833832,401.993225,399.168823,399.831329,4342500,399.831329
"2013-03-28",400.493866,401.181274,395.168823,395.612152,4592600,395.612152
"2013-04-01",396.02063,399.627106,395.14389,399.099091,3628100,399.099091
"2013-04-02",400.767822,405.893616,400.49884,405.001953,4098200,405.001953
"2013-04-03",405.211182,405.579773,398.840057,401.594727,3489900,401.594727
"2013-04-04",400.623352,401.370575,394.172546,396.050507,4913400,396.050507
"2013-04-05",391.562317,392.025604,386.750366,390.062958,6893400,390.062958
"2013-04-08",387.92099,388.319489,382.765289,385.978271,5685300,385.978271
"2013-04-09",386.302032,390.411652,385.111511,387.373016,4330700,387.373016
"2013-04-10",389.998199,394.695587,386.551117,393.614624,3971900,393.614624
"2013-04-11",394.959595,395.069183,390.566071,393.719238,4072500,393.719238
"2013-04-12",394.516266,394.571045,390.003174,393.549866,3285500,393.549866
"2013-04-15",391.507538,397.011902,387.059204,389.505035,4924500,389.505035
"2013-04-16",391.826324,396.513763,390.496338,395.203674,3496900,395.203674
"2013-04-17",391.906036,393.94339,387.597198,389.818878,4089100,389.818878
"2013-04-18",391.208649,391.4328,379.208618,381.524963,6669800,381.524963
"2013-04-19",383.14389,400.219879,381.69931,398.441528,11649800,398.441528
"2013-04-22",398.805176,400.478912,386.052979,398.561096,5788300,398.561096
"2013-04-23",399.004425,406.227356,398.685638,402.441559,4601600,402.441559
"2013-04-24",402.546173,407.472687,402.491364,405.206177,3671800,405.206177
"2013-04-25",406.600952,406.710541,402.307068,403.039307,3999200,403.039307
"2013-04-26",402.292114,402.361847,396.802673,399.213654,4993900,399.213654
"2013-04-29",400.125244,409.813904,400.000702,408.000702,4618800,408.000702
"2013-04-30",407.970825,412.274689,407.313293,410.745422,4630600,410.745422
"2013-05-01",410.092865,410.82016,406.655762,408.683167,2920800,408.683167
"2013-05-02",408.518768,415.716797,407.995728,413.256012,4051600,413.256012
"2013-05-03",416.917297,421.818909,416.439087,421.280945,5044000,421.280945
"2013-05-06",422.546204,429.315826,422.546204,429.166382,4298500,429.166382
"2013-05-07",429.893646,430.322052,423.746704,427.014435,3932600,427.014435
"2013-05-08",426.899872,435.30835,424.862518,435.183838,4955000,435.183838
"2013-05-09",433.794037,438.187561,432.493896,434.112823,4417600,434.112823
"2013-05-10",436.020691,438.625916,434.451569,438.471497,3809500,438.471497
"2013-05-13",437.804016,439.587311,435.059296,437.126556,2907700,437.126556
"2013-05-14",437.111603,442.685699,436.932281,441.893677,3170300,441.893677
"2013-05-15",446.078003,456.479004,445.340759,456.234924,8001600,456.234924
"2013-05-16",457.784119,458.272278,449.320831,450.247375,6443200,450.247375
"2013-05-17",453.310883,455.039398,448.578613,452.892456,5604800,452.892456
"2013-05-20",450.810242,458.581116,450.810242,452.568665,4562300,452.568665
"2013-05-21",452.314606,454.127808,447.129059,451.791565,3980700,451.791565
"2013-05-22",449.594818,452.957214,441.784088,443.049347,5140300,443.049347
"2013-05-23",436.862518,443.318329,435.368134,439.746735,4567200,439.746735
